actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
622,PT00M37.70S,2024-12-02T04:18:24.1Z,4,REGULAR,turnover,lost ball,[],1631101,,,1610612757,129,132,2024-12-02T04:20:36Z,6060000,False,,,0,,S. Sharpe lost ball TURNOVER (3 TO),"[1631101, 1629656]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Mid-Range,16-24 Right Center,3.0,Grimes,1629656.0,,,,,,,,,,,,,,,
623,PT00M37.70S,2024-12-02T04:18:24.1Z,4,REGULAR,steal,,[],1629656,,,1610612742,129,132,2024-12-02T04:18:25Z,6070000,False,,,0,,Q. Grimes STEAL (5 STL),[1629656],1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,
624,PT00M29.90S,2024-12-02T04:18:31.3Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629655,93.64323258869908,51.225490196078425,1610612742,129,134,2024-12-02T04:18:40Z,6080000,False,6.0,7.0,1,right,D. Gafford cutting DUNK (19 PTS) (Q. Grimes 3 AST),"[1629655, 1629656]",1610612742.0,DAL,cutting,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,0.95,Made,19.0,Q. Grimes,1629656.0,3.0,,,,,,,,,
626,PT00M29.90S,2024-12-02T04:18:36.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612757,129,134,2024-12-02T04:18:36Z,6100000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT00M29.90S,2024-12-02T04:19:41.6Z,4,REGULAR,substitution,out,[],1630625,,,1610612757,129,134,2024-12-02T04:20:01Z,6110000,False,,,0,,SUB out: D. Banton,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,
629,PT00M29.90S,2024-12-02T04:19:41.6Z,4,REGULAR,substitution,out,[],203915,,,1610612757,129,134,2024-12-02T04:20:01Z,6120000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,
630,PT00M29.90S,2024-12-02T04:19:41.6Z,4,REGULAR,substitution,in,[],1629028,,,1610612757,129,134,2024-12-02T04:20:01Z,6130000,False,,,0,,SUB in: D. Ayton,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,
631,PT00M29.90S,2024-12-02T04:19:41.6Z,4,REGULAR,substitution,in,[],1628467,,,1610612757,129,134,2024-12-02T04:20:01Z,6140000,False,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,
632,PT00M28.40S,2024-12-02T04:20:21.0Z,4,REGULAR,3pt,Jump Shot,[],203924,27.808804204993432,20.34313725490196,1610612757,129,134,2024-12-02T04:21:11Z,6150000,False,148.0,209.0,1,left,MISS J. Grant 25' 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,,,,25.62,Missed,,,,,,,,,,,,,
633,PT00M27.30S,2024-12-02T04:20:22.1Z,4,REGULAR,rebound,defensive,[],1629656,,,1610612742,129,134,2024-12-02T04:21:11Z,6160000,False,,,0,,Q. Grimes REBOUND (Off:1 Def:4),[1629656],1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,632.0,5.0,4.0,1.0,,,,,
634,PT00M24.40S,2024-12-02T04:20:26.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631101,,,1610612742,129,134,2024-12-02T04:20:35Z,6170000,False,,,0,,S. Sharpe take personal FOUL (1 PF) (Grimes 2 FT),"[1631101, 1629656]",1610612757.0,POR,take,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1627526.0,1.0,0.0,Grimes,1629656.0
636,PT00M24.40S,2024-12-02T04:20:56.3Z,4,REGULAR,freethrow,1 of 2,[],1629656,,,1610612742,129,135,2024-12-02T04:21:46Z,6190000,False,,,0,,Q. Grimes Free Throw 1 of 2 (26 PTS),[1629656],1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,,,,,,,Made,26.0,,,,,,,,,,,,
637,PT00M24.40S,2024-12-02T04:20:56.3Z,4,REGULAR,freethrow,2 of 2,[],1629656,,,1610612742,129,136,2024-12-02T04:21:46Z,6200000,False,,,0,,Q. Grimes Free Throw 2 of 2 (27 PTS),[1629656],1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,,,,,,,Made,27.0,,,,,,,,,,,,
638,PT00M17.90S,2024-12-02T04:21:23.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629029,,,1610612757,129,136,2024-12-02T04:21:37Z,6210000,False,,,0,,L. Dončić shooting personal FOUL (2 PF) (Avdija 2 FT),"[1629029, 1630166]",1610612742.0,DAL,shooting,,,Dončić,L. Dončić,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1627526.0,2.0,0.0,Avdija,1630166.0
640,PT00M17.90S,2024-12-02T04:21:53.6Z,4,REGULAR,freethrow,1 of 2,[],1630166,,,1610612757,130,136,2024-12-02T04:21:53Z,6230000,False,,,0,,D. Avdija Free Throw 1 of 2 (20 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,Made,20.0,,,,,,,,,,,,
641,PT00M17.90S,2024-12-02T04:21:54.1Z,4,REGULAR,substitution,out,[],1629029,,,1610612757,130,136,2024-12-02T04:21:58Z,6240000,False,,,0,,SUB out: L. Dončić,[1629029],1610612742.0,DAL,,,,Dončić,L. Dončić,,,,,,,,,,,,,,,,,,,,,,,,
642,PT00M17.90S,2024-12-02T04:21:54.1Z,4,REGULAR,substitution,in,[],203915,,,1610612757,130,136,2024-12-02T04:21:58Z,6250000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,
643,PT00M17.90S,2024-12-02T04:22:07.0Z,4,REGULAR,freethrow,2 of 2,[],1630166,,,1610612757,131,136,2024-12-02T04:22:07Z,6260000,False,,,0,,D. Avdija Free Throw 2 of 2 (21 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,Made,21.0,,,,,,,,,,,,
644,PT00M16.10S,2024-12-02T04:22:16.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631101,,,1610612742,131,136,2024-12-02T04:22:22Z,6270000,False,,,0,,S. Sharpe take personal FOUL (2 PF) (Grimes 2 FT),"[1631101, 1629656]",1610612757.0,POR,take,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,101284.0,2.0,0.0,Grimes,1629656.0
646,PT00M16.10S,2024-12-02T04:22:40.7Z,4,REGULAR,freethrow,1 of 2,[],1629656,,,1610612742,131,136,2024-12-02T04:22:40Z,6290000,False,,,0,,MISS Q. Grimes Free Throw 1 of 2,[1629656],1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,,,,,,,Missed,,,,,,,,,,,,,
647,PT00M16.10S,2024-12-02T04:22:40.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,131,136,2024-12-02T04:22:40Z,6300000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,646.0,,,,,,,,
648,PT00M16.10S,2024-12-02T04:22:54.9Z,4,REGULAR,freethrow,2 of 2,[],1629656,,,1610612742,131,137,2024-12-02T04:22:54Z,6310000,False,,,0,,Q. Grimes Free Throw 2 of 2 (28 PTS),[1629656],1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,,,,,,,Made,28.0,,,,,,,,,,,,
649,PT00M12.60S,2024-12-02T04:23:06.7Z,4,REGULAR,3pt,Jump Shot,[],1630166,29.77989487516426,25.98039215686275,1610612757,131,137,2024-12-02T04:23:42Z,6320000,False,120.0,227.0,1,left,MISS D. Avdija 25' 3PT,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,,,,25.72,Missed,,,,,,,,,,,,,
650,PT00M10.50S,2024-12-02T04:23:08.8Z,4,REGULAR,rebound,defensive,[],1629023,,,1610612742,131,137,2024-12-02T04:23:42Z,6330000,False,,,0,,P. Washington REBOUND (Off:0 Def:3),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,649.0,3.0,3.0,0.0,,,,,
651,PT00M00.00S,2024-12-02T04:23:20.1Z,4,REGULAR,period,end,[],0,,,1610612742,131,137,2024-12-02T04:23:20Z,6340000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT00M00.00S,2024-12-02T04:23:22.1Z,4,REGULAR,game,end,[],0,,,0,131,137,2024-12-02T04:23:22Z,6350000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
