actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
599,PT05M41.00S,2025-01-27T01:16:04.2Z,4,REGULAR,3pt,Jump Shot,[],1630703,30.305519053876477,32.35294117647059,1610612757,93,105,2025-01-27T01:19:54Z,5920000,False,88.0,232.0,1,left,S. Henderson 24' 3PT pullup (18 PTS) (D. Avdija 7 AST),"[1630703, 1630166]",1610612757.0,POR,pullup,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Right Center,24.86,Made,18.0,,,,,,,,,,D. Avdija,1630166.0,7.0,,,,,
600,PT05M22.00S,2025-01-27T01:16:25.7Z,4,REGULAR,foul,personal,['2freethrow'],1642270,,,1610612760,93,105,2025-01-27T01:16:30Z,5930000,False,,,0,,D. Clingan shooting personal FOUL (4 PF) (Hartenstein 2 FT),"[1642270, 1628392]",1610612757.0,POR,shooting,,,Clingan,D. Clingan,,,,,In The Paint (Non-RA),0-8 Center,,,,,202053.0,4.0,0.0,Hartenstein,1628392.0,,,,,,,,,,,
603,PT05M22.00S,2025-01-27T01:16:56.4Z,4,REGULAR,freethrow,1 of 2,[],1628392,,,1610612760,93,105,2025-01-27T01:16:56Z,5950000,False,,,0,,MISS I. Hartenstein Free Throw 1 of 2,[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
604,PT05M22.00S,2025-01-27T01:16:56.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,93,105,2025-01-27T01:16:56Z,5960000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,603.0,,,,,,,,,,,,,,,,
605,PT05M22.00S,2025-01-27T01:17:10.2Z,4,REGULAR,freethrow,2 of 2,[],1628392,,,1610612760,93,106,2025-01-27T01:17:10Z,5970000,False,,,0,,I. Hartenstein Free Throw 2 of 2 (10 PTS),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
606,PT05M12.00S,2025-01-27T01:17:27.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641717,,,1610612757,93,106,2025-01-27T01:17:36Z,5980000,False,,,0,,C. Wallace personal FOUL (3 PF) (Henderson 2 FT),"[1641717, 1630703]",1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Center,,,,,2003.0,3.0,0.0,Henderson,1630703.0,,,,,,,,,,,
608,PT05M12.00S,2025-01-27T01:17:52.8Z,4,REGULAR,freethrow,1 of 2,[],1630703,,,1610612757,94,106,2025-01-27T01:17:52Z,6000000,False,,,0,,S. Henderson Free Throw 1 of 2 (19 PTS),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
609,PT05M12.00S,2025-01-27T01:17:54.7Z,4,REGULAR,substitution,out,[],1642270,,,1610612757,94,106,2025-01-27T01:18:08Z,6010000,False,,,0,,SUB out: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT05M12.00S,2025-01-27T01:17:54.7Z,4,REGULAR,substitution,in,[],1629014,,,1610612757,94,106,2025-01-27T01:18:08Z,6020000,False,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT05M12.00S,2025-01-27T01:18:22.3Z,4,REGULAR,freethrow,2 of 2,[],1630703,,,1610612757,95,106,2025-01-27T01:18:22Z,6030000,False,,,0,,S. Henderson Free Throw 2 of 2 (20 PTS),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
612,PT04M57.00S,2025-01-27T01:18:42.8Z,4,REGULAR,turnover,out-of-bounds,[],1628983,,,1610612760,95,106,2025-01-27T01:18:56Z,6040000,False,,,0,,S. Gilgeous-Alexander lost ball out-of-bounds TURNOVER (2 TO),[1628983],1610612760.0,OKC,lost ball,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,,,202053.0,,,,,,,,,,,2.0,,,,
613,PT04M57.00S,2025-01-27T01:19:00.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612757,95,106,2025-01-27T01:19:00Z,6050000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT04M57.00S,2025-01-27T01:19:02.9Z,4,REGULAR,substitution,out,[],1627936,,,1610612757,95,106,2025-01-27T01:22:15Z,6055000,False,,,0,,SUB out: A. Caruso,[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT04M57.00S,2025-01-27T01:19:02.9Z,4,REGULAR,substitution,in,[],1630198,,,1610612757,95,106,2025-01-27T01:22:15Z,6057500,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT04M44.00S,2025-01-27T01:21:38.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630703,32.933639947437584,68.13725490196079,1610612757,98,106,2025-01-27T01:23:33Z,6070000,False,-91.0,257.0,1,left,S. Henderson 27' 3PT  (23 PTS) (T. Camara 4 AST),"[1630703, 1641739]",1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Left Center,27.26,Made,23.0,,,,,,,,,,T. Camara,1641739.0,4.0,,,,,
616,PT04M25.00S,2025-01-27T01:21:48.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631114,82.86793692509855,55.392156862745104,1610612760,98,108,2025-01-27T01:24:21Z,6080000,False,27.0,109.0,1,right,J. Williams 11' driving floating Jump Shot (24 PTS),[1631114],1610612760.0,OKC,driving floating,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Center,11.18,Made,24.0,,,,,,,,,,,,,,,,,
617,PT04M07.00S,2025-01-27T01:22:05.8Z,4,REGULAR,3pt,Jump Shot,[],1629014,30.56833114323259,69.11764705882352,1610612757,98,108,2025-01-27T01:22:18Z,6090000,False,-96.0,235.0,1,left,MISS A. Simons 25' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,25.35,Missed,,,,,,,,,,,,,,,,,,
618,PT04M04.00S,2025-01-27T01:22:10.5Z,4,REGULAR,rebound,defensive,[],1631114,,,1610612760,98,108,2025-01-27T01:22:10Z,6100000,False,,,0,,J. Williams REBOUND (Off:0 Def:3),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,,,,617.0,,,,,,3.0,3.0,0.0,,,,,,,,
621,PT04M04.00S,2025-01-27T01:22:11.4Z,4,REGULAR,foul,personal,[],1641739,,,1610612760,98,108,2025-01-27T01:22:29Z,6110000,False,,,0,,T. Camara personal FOUL (5 PF),"[1641739, 1631114]",1610612757.0,POR,,,,Camara,T. Camara,,,,,Mid-Range,8-16 Center,,,,,202053.0,5.0,0.0,Williams,1631114.0,,,,,,,,,,,
623,PT03M47.00S,2025-01-27T01:22:49.4Z,4,REGULAR,3pt,Jump Shot,[],1641717,87.20433639947439,97.05882352941177,1610612760,98,108,2025-01-27T01:22:53Z,6130000,False,235.0,68.0,1,right,MISS C. Wallace 24' 3PT,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Right Corner 3,24+ Right,24.49,Missed,,,,,,,,,,,,,,,,,,
624,PT03M44.00S,2025-01-27T01:22:52.4Z,4,REGULAR,rebound,defensive,[],1630703,,,1610612757,98,108,2025-01-27T01:22:53Z,6140000,False,,,0,,S. Henderson REBOUND (Off:0 Def:3),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Right Corner 3,24+ Right,,,,623.0,,,,,,3.0,3.0,0.0,,,,,,,,
625,PT03M40.00S,2025-01-27T01:22:56.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630703,9.543363994743759,63.23529411764706,1610612757,98,108,2025-01-27T01:23:04Z,6150000,False,-66.0,37.0,1,left,MISS S. Henderson 7' running Layup - blocked,"[1630703, 1631114]",1610612757.0,POR,running,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),0-8 Center,7.59,Missed,,,,,,,,,,,,,,,,,Williams,1631114.0
626,PT03M40.00S,2025-01-27T01:22:56.5Z,4,REGULAR,block,,[],1631114,,,1610612757,98,108,2025-01-27T01:22:59Z,6160000,False,,,0,,J. Williams BLOCK (2 BLK),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
627,PT03M37.00S,2025-01-27T01:22:59.5Z,4,REGULAR,rebound,offensive,[],1630703,,,1610612757,98,108,2025-01-27T01:23:04Z,6170000,False,,,0,,S. Henderson REBOUND (Off:1 Def:3),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),0-8 Center,,,,625.0,,,,,,4.0,3.0,1.0,,,,,,,,
628,PT03M35.00S,2025-01-27T01:23:01.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203924,21.76412614980289,10.294117647058822,1610612757,98,108,2025-01-27T01:23:07Z,6180000,False,199.0,152.0,1,left,MISS J. Grant 25' 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,25.01,Missed,,,,,,,,,,,,,,,,,,
629,PT03M35.00S,2025-01-27T01:23:01.2Z,4,REGULAR,rebound,offensive,[],1630703,,,1610612757,98,108,2025-01-27T01:23:07Z,6190000,False,,,0,,S. Henderson REBOUND (Off:2 Def:3),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Right Center,,,,628.0,,,,,,5.0,3.0,2.0,,,,,,,,
631,PT03M26.00S,2025-01-27T01:23:10.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630166,30.17411300919842,74.75490196078431,1610612757,101,108,2025-01-27T01:23:21Z,6200000,False,-124.0,231.0,1,left,D. Avdija 26' 3PT pullup (28 PTS),[1630166],1610612757.0,POR,pullup,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,26.22,Made,28.0,,,,,,,,,,,,,,,,,
632,PT03M10.00S,2025-01-27T01:23:31.7Z,4,REGULAR,foul,personal,[],203924,,,1610612760,101,108,2025-01-27T01:23:46Z,6210000,False,,,0,,J. Grant personal FOUL (5 PF),"[203924, 1631114]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Mid-Range,16-24 Left Center,,,,,2003.0,5.0,0.0,Williams,1631114.0,,,,,,,,,,,
635,PT02M57.00S,2025-01-27T01:24:21.8Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630198,85.3646517739816,49.01960784313725,1610612760,101,110,2025-01-27T01:28:02Z,6240000,False,-5.0,85.0,1,right,I. Joe 8' driving bank Hook (16 PTS) (J. Williams 8 AST),"[1630198, 1631114]",1610612760.0,OKC,driving bank,,,Joe,I. Joe,,,,,In The Paint (Non-RA),8-16 Center,8.52,Made,16.0,,,,,,,,,,J. Williams,1631114.0,8.0,,,,,
637,PT02M37.00S,2025-01-27T01:24:41.0Z,4,REGULAR,3pt,Jump Shot,[],1629014,30.17411300919842,69.11764705882352,1610612757,104,110,2025-01-27T01:24:45Z,6260000,False,-96.0,231.0,1,left,A. Simons 25' 3PT  (12 PTS) (D. Avdija 8 AST),"[1629014, 1630166]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,25.01,Made,12.0,,,,,,,,,,D. Avdija,1630166.0,8.0,,,,,
639,PT02M19.00S,2025-01-27T01:24:59.1Z,4,REGULAR,2pt,Jump Shot,[],1628983,79.84559789750328,30.14705882352941,1610612760,104,110,2025-01-27T01:25:07Z,6280000,False,-99.0,137.0,1,right,MISS S. Gilgeous-Alexander 16' pullup Shot - blocked,"[1628983, 1630703]",1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Left Center,16.92,Missed,,,,,,,,,,,,,,,,,Henderson,1630703.0
640,PT02M19.00S,2025-01-27T01:24:59.1Z,4,REGULAR,block,,[],1630703,,,1610612760,104,110,2025-01-27T01:25:02Z,6290000,False,,,0,,S. Henderson BLOCK (1 BLK),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
641,PT02M15.00S,2025-01-27T01:25:03.1Z,4,REGULAR,rebound,defensive,[],1630166,,,1610612757,104,110,2025-01-27T01:25:07Z,6300000,False,,,0,,D. Avdija REBOUND (Off:2 Def:5),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Mid-Range,16-24 Left Center,,,,639.0,,,,,,7.0,5.0,2.0,,,,,,,,
642,PT02M14.00S,2025-01-27T01:25:04.5Z,4,REGULAR,turnover,lost ball,[],1630703,,,1610612757,104,110,2025-01-27T01:26:20Z,6310000,False,,,0,,S. Henderson lost ball TURNOVER (4 TO),"[1630703, 1641717]",1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,4.0,Wallace,1641717.0,,
643,PT02M14.00S,2025-01-27T01:25:04.5Z,4,REGULAR,steal,,[],1641717,,,1610612760,104,110,2025-01-27T01:25:08Z,6320000,False,,,0,,C. Wallace STEAL (1 STL),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
644,PT02M09.00S,2025-01-27T01:25:09.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631114,74.98357424441524,9.313725490196079,1610612760,104,110,2025-01-27T01:25:25Z,6330000,False,-203.0,183.0,1,right,MISS J. Williams 27' 3PT,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,27.34,Missed,,,,,,,,,,,,,,,,,,
645,PT02M07.00S,2025-01-27T01:25:11.0Z,4,REGULAR,rebound,offensive,[],1628392,,,1610612760,104,110,2025-01-27T01:25:11Z,6340000,False,,,0,,I. Hartenstein REBOUND (Off:5 Def:7),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Left Center,,,,644.0,,,,,,12.0,7.0,5.0,,,,,,,,
646,PT02M04.00S,2025-01-27T01:25:14.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628392,84.44480946123521,48.28431372549019,1610612760,104,112,2025-01-27T01:25:29Z,6350000,False,-9.0,94.0,1,right,I. Hartenstein 9' floating Jump Shot (12 PTS) (C. Wallace 3 AST),"[1628392, 1641717]",1610612760.0,OKC,floating,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Center,9.41,Made,12.0,,,,,,,,,,C. Wallace,1641717.0,3.0,,,,,
648,PT01M49.00S,2025-01-27T01:25:30.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629014,10.5946123521682,55.63725490196079,1610612757,104,112,2025-01-27T01:25:43Z,6370000,False,-28.0,47.0,1,left,MISS A. Simons driving floating Shot,[1629014],1610612757.0,POR,driving floating,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,5.49,Missed,,,,,,,,,,,,,,,,,,
649,PT01M49.00S,2025-01-27T01:25:30.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612757,104,112,2025-01-27T01:25:43Z,6380000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,648.0,,,,,,,,,,,,,,,,
650,PT01M49.00S,2025-01-27T01:25:35.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641717,,,1610612757,104,112,2025-01-27T01:25:49Z,6390000,False,,,0,,C. Wallace loose ball personal FOUL (4 PF) (Simons 2 FT),"[1641717, 1629014]",1610612760.0,OKC,loose ball,,,Wallace,C. Wallace,,,,,In The Paint (Non-RA),0-8 Center,,,,,2003.0,4.0,0.0,Simons,1629014.0,,,,,,,,,,,
652,PT01M49.00S,2025-01-27T01:26:01.6Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1629014,,,1610612757,105,112,2025-01-27T01:26:01Z,6410000,False,,,0,,A. Simons Free Throw 1 of 2 (13 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
653,PT01M49.00S,2025-01-27T01:26:19.6Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1629014,,,1610612757,106,112,2025-01-27T01:26:19Z,6420000,False,,,0,,A. Simons Free Throw 2 of 2 (14 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
654,PT01M36.00S,2025-01-27T01:26:35.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628392,91.01511169513797,51.225490196078425,1610612760,106,114,2025-01-27T01:26:40Z,6430000,False,6.0,32.0,1,right,I. Hartenstein cutting DUNK (14 PTS) (S. Gilgeous-Alexander 1 AST),"[1628392, 1628983]",1610612760.0,OKC,cutting,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,3.26,Made,14.0,,,,,,,,,,S. Gilgeous-Alexander,1628983.0,1.0,,,,,
656,PT01M30.00S,2025-01-27T01:26:46.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,9.543363994743759,57.59803921568627,1610612757,106,114,2025-01-27T01:26:51Z,6450000,False,-38.0,37.0,1,left,MISS D. Avdija driving Layup,[1630166],1610612757.0,POR,driving,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,5.32,Missed,,,,,,,,,,,,,,,,,,
657,PT01M27.00S,2025-01-27T01:26:48.7Z,4,REGULAR,rebound,defensive,[],1631114,,,1610612760,106,114,2025-01-27T01:26:48Z,6460000,False,,,0,,J. Williams REBOUND (Off:0 Def:4),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,656.0,,,,,,4.0,4.0,0.0,,,,,,,,
658,PT01M20.00S,2025-01-27T01:26:58.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,91.27792378449409,47.05882352941176,1610612760,106,116,2025-01-27T01:27:03Z,6470000,False,-15.0,29.0,1,right,S. Gilgeous-Alexander driving finger roll Layup (33 PTS),[1628983],1610612760.0,OKC,driving finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,3.3,Made,33.0,,,,,,,,,,,,,,,,,
659,PT01M20.00S,2025-01-27T01:27:02.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612757,106,116,2025-01-27T01:27:02Z,6480000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT01M13.00S,2025-01-27T01:28:50.1Z,4,REGULAR,3pt,Jump Shot,[],203924,25.312089356110377,17.647058823529413,1610612757,106,116,2025-01-27T01:28:55Z,6490000,False,162.0,185.0,1,left,MISS J. Grant 24' 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,24.61,Missed,,,,,,,,,,,,,,,,,,
661,PT01M12.00S,2025-01-27T01:28:51.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612757,106,116,2025-01-27T01:28:55Z,6500000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Right Center,,,,660.0,,,,,,,,,,,,,,,,
663,PT01M09.00S,2025-01-27T01:29:15.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630703,32.933639947437584,38.970588235294116,1610612757,106,116,2025-01-27T01:29:22Z,6520000,False,55.0,257.0,1,left,MISS S. Henderson 26' pullup 3PT,[1630703],1610612757.0,POR,pullup,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Center,26.29,Missed,,,,,,,,,,,,,,,,,,
664,PT01M06.00S,2025-01-27T01:29:18.3Z,4,REGULAR,rebound,offensive,[],1630166,,,1610612757,106,116,2025-01-27T01:29:22Z,6530000,False,,,0,,D. Avdija REBOUND (Off:3 Def:5),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Center,,,,663.0,,,,,,8.0,5.0,3.0,,,,,,,,
675,PT01M04.00S,2025-01-27T01:29:17.5Z,4,REGULAR,turnover,lost ball,[],1630166,,,1610612757,106,116,2025-01-27T01:30:52Z,6535000,False,,,0,,D. Avdija lost ball TURNOVER (4 TO),"[1630166, 1631114]",1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,4.0,Williams,1631114.0,,
676,PT01M04.00S,2025-01-27T01:29:17.5Z,4,REGULAR,steal,,[],1631114,,,1610612760,106,116,2025-01-27T01:30:52Z,6537500,False,,,0,,J. Williams STEAL (1 STL),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
668,PT00M47.60S,2025-01-27T01:29:43.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630166,,,1610612760,106,116,2025-01-27T01:29:50Z,6570000,False,,,0,,D. Avdija shooting personal FOUL (3 PF) (Gilgeous-Alexander 2 FT),"[1630166, 1628983]",1610612757.0,POR,shooting,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),8-16 Center,,,,,202053.0,3.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,,
670,PT00M47.60S,2025-01-27T01:30:16.9Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1628983,,,1610612760,106,117,2025-01-27T01:30:58Z,6590000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (34 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,34.0,,,,,,,,,,,,,,,,,
671,PT00M47.60S,2025-01-27T01:30:17.6Z,4,REGULAR,substitution,out,[],1628392,,,1610612760,106,117,2025-01-27T01:30:21Z,6600000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT00M47.60S,2025-01-27T01:30:17.6Z,4,REGULAR,substitution,in,[],1629026,,,1610612760,106,117,2025-01-27T01:30:21Z,6610000,False,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT00M47.60S,2025-01-27T01:30:35.5Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1628983,,,1610612760,106,118,2025-01-27T01:30:58Z,6620000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (35 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,35.0,,,,,,,,,,,,,,,,,
674,PT00M41.30S,2025-01-27T01:30:46.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630703,8.754927726675426,47.794117647058826,1610612757,108,118,2025-01-27T01:31:07Z,6630000,False,11.0,30.0,1,left,S. Henderson driving Layup (25 PTS),[1630703],1610612757.0,POR,driving,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,3.18,Made,25.0,,,,,,,,,,,,,,,,,
677,PT00M33.70S,2025-01-27T01:31:04.8Z,4,REGULAR,3pt,Jump Shot,[],1630198,89.83245729303549,95.34313725490196,1610612760,108,118,2025-01-27T01:35:59Z,6640000,False,227.0,43.0,1,right,MISS I. Joe 3PT,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Right Corner 3,24+ Right,23.08,Missed,,,,,,,,,,,,,,,,,,
678,PT00M31.70S,2025-01-27T01:31:06.8Z,4,REGULAR,rebound,defensive,[],1641739,,,1610612757,108,118,2025-01-27T01:35:59Z,6650000,False,,,0,,T. Camara REBOUND (Off:3 Def:6),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Right Corner 3,24+ Right,,,,677.0,,,,,,9.0,6.0,3.0,,,,,,,,
679,PT00M24.70S,2025-01-27T01:31:11.8Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1641739,7.046649145860711,55.88235294117647,1610612757,108,118,2025-01-27T02:41:32Z,6660000,False,-29.0,14.0,1,left,MISS T. Camara running Layup,[1641739],1610612757.0,POR,running,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,3.24,Missed,,,,,,,,,,,,,,,,,,
680,PT00M22.90S,2025-01-27T01:31:13.6Z,4,REGULAR,rebound,defensive,[],1628983,,,1610612760,108,118,2025-01-27T01:37:19Z,6670000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:1 Def:4),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,679.0,,,,,,5.0,4.0,1.0,,,,,,,,
681,PT00M00.20S,2025-01-27T01:31:37.6Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612760,108,118,2025-01-27T01:31:47Z,6680000,False,,,0,,OKC shot clock Team TURNOVER,[],1610612760.0,OKC,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,202053.0,,,,,,,,,,,,,,,
682,PT00M00.00S,2025-01-27T01:32:04.5Z,4,REGULAR,period,end,[],0,,,1610612757,108,118,2025-01-27T01:32:04Z,6690000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,PT00M00.00S,2025-01-27T01:32:07.4Z,4,REGULAR,game,end,[],0,,,0,108,118,2025-01-27T01:32:07Z,6700000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
