actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
619,PT02M41.00S,2021-12-24T04:08:34.7Z,4,REGULAR,foul,personal,['2freethrow'],1629028,,,1610612760,103,94,2021-12-24T04:08:41Z,6030000,,,0,,D. Ayton shooting personal FOUL (1 PF) (Robinson-Earl 2 FT),"[1629028, 1630526]",1610612756.0,PHX,shooting,,,Ayton,D. Ayton,,,,,,,,,,,,,,,1146.0,,,,1.0,0.0,Robinson-Earl,1630526.0,,,
621,PT02M41.00S,2021-12-24T04:09:03.3Z,4,REGULAR,freethrow,1 of 2,[],1630526,,,1610612760,103,94,2021-12-24T04:09:24Z,6050000,,,0,,MISS J. Robinson-Earl Free Throw 1 of 2,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,Missed,,,,,,,,,,,,,,,,,,,
622,PT02M41.00S,2021-12-24T04:09:03.3Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612760,103,94,2021-12-24T04:09:24Z,6060000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,621.0,,,,,,,,,,,,,,,,,,
623,PT02M41.00S,2021-12-24T04:09:03.3Z,4,REGULAR,freethrow,2 of 2,[],1630526,,,1610612760,103,94,2021-12-24T04:09:24Z,6070000,,,0,,MISS J. Robinson-Earl Free Throw 2 of 2,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,Missed,,,,,,,,,,,,,,,,,,,
624,PT02M38.00S,2021-12-24T04:09:06.3Z,4,REGULAR,rebound,defensive,[],1629028,,,1610612756,103,94,2021-12-24T04:09:24Z,6080000,,,0,,D. Ayton REBOUND (Off:3 Def:8),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,623.0,11.0,8.0,3.0,,,,,,,,,,,,,,,
625,PT02M27.00S,2021-12-24T04:09:34.9Z,4,REGULAR,3pt,Jump Shot,[],203109,11.645860709592641,97.79411764705883,1610612756,106,94,2021-12-24T04:09:42Z,6090000,-239.0,57.0,1,left,J. Crowder 24' 3PT  (7 PTS) (C. Paul 7 AST),"[203109, 101108]",1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,24.57,Made,,,,,,,,7.0,,C. Paul,101108.0,7.0,,,,,,,
627,PT02M06.00S,2021-12-24T04:09:55.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,91.93495400788436,52.450980392156865,1610612760,106,94,2021-12-24T04:11:02Z,6110000,12.0,23.0,1,right,MISS L. Dort reverse Layup,[1629652],1610612760.0,OKC,reverse,,,Dort,L. Dort,,,,,2.63,Missed,,,,,,,,,,,,,,,,,,,
628,PT02M05.00S,2021-12-24T04:09:56.9Z,4,REGULAR,rebound,offensive,[],1630526,,,1610612760,106,94,2021-12-24T04:11:02Z,6120000,,,0,,J. Robinson-Earl REBOUND (Off:4 Def:1),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,627.0,5.0,1.0,4.0,,,,,,,,,,,,,,,
629,PT02M04.00S,2021-12-24T04:10:01.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630526,91.80354796320631,48.529411764705884,1610612760,106,96,2021-12-24T04:13:03Z,6130000,-7.0,25.0,1,right,J. Robinson-Earl putback Layup (11 PTS),[1630526],1610612760.0,OKC,putback,,,Robinson-Earl,J. Robinson-Earl,,,,,2.56,Made,,,,,,,,11.0,,,,,,,,,,,
630,PT01M56.00S,2021-12-24T04:10:10.5Z,4,REGULAR,foul,offensive,[],1629028,,,1610612756,106,96,2021-12-24T04:10:42Z,6140000,,,0,,D. Ayton offensive FOUL (2 PF),"[1629028, 1629652]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,202037.0,,,,2.0,0.0,Dort,1629652.0,,,
632,PT01M56.00S,2021-12-24T04:10:10.5Z,4,REGULAR,turnover,offensive foul,[],1629028,,,1610612756,106,96,2021-12-24T04:10:10Z,6160000,,,0,,D. Ayton offensive foul TURNOVER (1 TO),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,1.0,,,,202037.0,,,,,,,,,,
633,PT01M41.00S,2021-12-24T04:10:59.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629652,67.88764783180025,63.725490196078425,1610612760,106,96,2021-12-24T04:11:06Z,6170000,69.0,249.0,1,right,MISS L. Dort 25' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,25.87,Missed,,,,,,,,,,,,,,,,,,,
634,PT01M41.00S,2021-12-24T04:10:59.8Z,4,REGULAR,rebound,defensive,[],1628969,,,1610612756,106,96,2021-12-24T04:11:06Z,6180000,,,0,,M. Bridges REBOUND (Off:2 Def:3),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,633.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
636,PT01M24.00S,2021-12-24T04:11:16.2Z,4,REGULAR,2pt,Jump Shot,[],1626164,23.866622864651774,47.794117647058826,1610612756,108,96,2021-12-24T04:11:21Z,6190000,11.0,172.0,1,left,D. Booker 17' pullup Jump Shot (27 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,17.22,Made,,,,,,,,27.0,,,,,,,,,,,
637,PT01M17.00S,2021-12-24T04:11:30.8Z,4,REGULAR,foul,personal,['2freethrow'],1629028,,,1610612760,108,96,2021-12-24T04:11:37Z,6200000,,,0,,D. Ayton shooting personal FOUL (3 PF) (Gilgeous-Alexander 2 FT),"[1629028, 1628983]",1610612756.0,PHX,shooting,,,Ayton,D. Ayton,,,,,,,,,,,,,,,1628951.0,,,,3.0,0.0,Gilgeous-Alexander,1628983.0,,,
639,PT01M17.00S,2021-12-24T04:11:58.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612760,108,96,2021-12-24T04:11:58Z,6220000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT01M17.00S,2021-12-24T04:12:06.5Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612760,108,96,2021-12-24T06:18:38Z,6230000,,,0,,,[],1610612756.0,PHX,stands,,,,,,,,,,,,,,,,,,,1146.0,,,,,,,,,,
641,PT01M17.00S,2021-12-24T04:14:07.3Z,4,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,108,97,2021-12-24T04:14:07Z,6240000,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (27 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Made,,,,,,,,27.0,,,,,,,,,,,
642,PT01M17.00S,2021-12-24T04:14:22.0Z,4,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,108,98,2021-12-24T04:14:22Z,6250000,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (28 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Made,,,,,,,,28.0,,,,,,,,,,,
643,PT01M03.00S,2021-12-24T04:14:37.2Z,4,REGULAR,3pt,Jump Shot,[],1626164,27.283180026281208,13.725490196078432,1610612756,111,98,2021-12-24T04:14:41Z,6260000,181.0,204.0,1,left,D. Booker 27' 3PT pullup (30 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,27.3,Made,,,,,,,,30.0,,,,,,,,,,,
644,PT00M51.60S,2021-12-24T04:14:51.4Z,4,REGULAR,3pt,Jump Shot,[],1630581,75.24638633377135,11.519607843137255,1610612760,111,98,2021-12-24T04:14:56Z,6270000,-192.0,180.0,1,right,MISS J. Giddey 26' 3PT,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,26.36,Missed,,,,,,,,,,,,,,,,,,,
645,PT00M50.10S,2021-12-24T04:14:52.9Z,4,REGULAR,rebound,defensive,[],1626164,,,1610612756,111,98,2021-12-24T04:14:56Z,6280000,,,0,,D. Booker REBOUND (Off:2 Def:5),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,644.0,7.0,5.0,2.0,,,,,,,,,,,,,,,
646,PT00M38.10S,2021-12-24T04:15:07.3Z,4,REGULAR,foul,personal,[],1628983,,,1610612756,111,98,2021-12-24T04:15:16Z,6290000,,,0,,S. Gilgeous-Alexander personal FOUL (1 PF),"[1628983, 1629028]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,1146.0,,,,1.0,0.0,Ayton,1629028.0,,,
648,PT00M27.70S,2021-12-24T04:15:34.2Z,4,REGULAR,3pt,Jump Shot,[],101108,5.863994743758213,97.30392156862744,1610612756,111,98,2021-12-24T04:15:41Z,6310000,-237.0,3.0,1,left,MISS C. Paul 3PT,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,23.65,Missed,,,,,,,,,,,,,,,,,,,
649,PT00M26.60S,2021-12-24T04:15:35.3Z,4,REGULAR,rebound,offensive,[],1629028,,,1610612756,111,98,2021-12-24T04:15:41Z,6320000,,,0,,D. Ayton REBOUND (Off:4 Def:8),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,648.0,12.0,8.0,4.0,,,,,,,,,,,,,,,
650,PT00M26.60S,2021-12-24T04:15:40.6Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629028,5.590000152587891,50.0,1610612756,113,98,2021-12-24T04:16:27Z,6330000,0.0,0.0,1,left,D. Ayton putback DUNK (19 PTS),[1629028],1610612756.0,PHX,putback,,,Ayton,D. Ayton,,,,,0.0,Made,,,,,,,,19.0,,,,,,,,,,,
651,PT00M26.60S,2021-12-24T04:15:53.9Z,4,REGULAR,foul,technical,['1freethrow'],1629028,,,1610612760,113,98,2021-12-24T04:16:03Z,6340000,,,0,,D. Ayton technical FOUL (1 Tech),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,202037.0,,,,3.0,1.0,,,,,
652,PT00M26.60S,2021-12-24T04:16:04.6Z,4,REGULAR,freethrow,1 of 1,[],1628983,,,1610612760,113,99,2021-12-24T04:16:04Z,6350000,,,0,,S. Gilgeous-Alexander technical Free Throw 1 of 1 (29 PTS),[1628983],1610612760.0,OKC,technical,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Made,,,,,,,,29.0,,,,,,,,,,,
653,PT00M18.60S,2021-12-24T04:16:23.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,89.83245729303549,60.78431372549019,1610612760,113,101,2021-12-24T04:16:28Z,6360000,54.0,43.0,1,right,J. Giddey 6' driving bank Jump Shot (17 PTS),[1630581],1610612760.0,OKC,driving bank,,,Giddey,J. Giddey,,,,,6.9,Made,,,,,,,,17.0,,,,,,,,,,,
654,PT00M00.00S,2021-12-24T04:16:44.2Z,4,REGULAR,period,end,[],0,,,1610612756,113,101,2021-12-24T04:16:44Z,6370000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT00M00.00S,2021-12-24T04:16:48.0Z,4,REGULAR,game,end,[],0,,,0,113,101,2021-12-24T04:16:48Z,6380000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
