actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,value,blockPlayerName,blockPersonId
635,PT03M01.00S,2022-04-06T04:40:22.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628370,92.9862023653088,49.50980392156863,1610612747,113,100,2022-04-06T04:40:26Z,6260000,-2.0,13.0,1,right,M. Monk running Layup (5 PTS) (A. Reaves 5 AST),"[1628370, 1630559]",1610612747.0,LAL,running,,,Monk,M. Monk,,,,,1.36,Made,5.0,A. Reaves,1630559.0,5.0,,,,,,,,,,,,,,,
637,PT02M39.00S,2022-04-06T04:40:43.9Z,4,REGULAR,3pt,Jump Shot,[],1629661,8.09789750328515,3.9215686274509802,1610612756,116,100,2022-04-06T04:40:47Z,6280000,230.0,24.0,1,left,C. Johnson 3PT  (12 PTS) (C. Payne 10 AST),"[1629661, 1626166]",1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,23.16,Made,12.0,C. Payne,1626166.0,10.0,,,,,,,,,,,,,,,
639,PT02M24.00S,2022-04-06T04:41:01.9Z,4,REGULAR,turnover,out-of-bounds,[],1628370,,,1610612747,116,100,2022-04-06T04:41:10Z,6300000,,,0,,M. Monk bad pass out-of-bounds TURNOVER (2 TO),[1628370],1610612747.0,LAL,bad pass,,,Monk,M. Monk,,,,,,,,,,,2714.0,,,,,,,,,2.0,,,,,
640,PT02M24.00S,2022-04-06T04:41:12.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,116,100,2022-04-06T04:41:12Z,6310000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT02M24.00S,2022-04-06T04:42:47.6Z,4,REGULAR,substitution,out,[],201566,,,1610612756,116,100,2022-04-06T04:44:04Z,6320000,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT02M24.00S,2022-04-06T04:42:47.6Z,4,REGULAR,substitution,out,[],203076,,,1610612756,116,100,2022-04-06T04:44:04Z,6330000,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT02M24.00S,2022-04-06T04:42:47.6Z,4,REGULAR,substitution,in,[],1626169,,,1610612756,116,100,2022-04-06T04:44:04Z,6340000,,,0,,SUB in: S. Johnson,[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT02M24.00S,2022-04-06T04:42:47.6Z,4,REGULAR,substitution,in,[],1629117,,,1610612756,116,100,2022-04-06T04:44:04Z,6350000,,,0,,SUB in: W. Gabriel,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT02M07.00S,2022-04-06T04:44:22.7Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1629013,23.078186596583443,48.529411764705884,1610612756,118,100,2022-04-06T04:44:26Z,6360000,7.0,164.0,1,left,L. Shamet 16' pullup Jump Shot (9 PTS),[1629013],1610612756.0,PHX,pullup,,,Shamet,L. Shamet,,,,,16.46,Made,9.0,,,,,,,,,,,,,,,,,,
646,PT01M54.00S,2022-04-06T04:44:38.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628370,94.30026281208936,49.754901960784316,1610612747,118,102,2022-04-06T04:44:41Z,6370000,-1.0,1.0,1,right,M. Monk cutting DUNK (7 PTS) (S. Johnson 1 AST),"[1628370, 1626169]",1610612747.0,LAL,cutting,,,Monk,M. Monk,,,,,0.16,Made,7.0,S. Johnson,1626169.0,1.0,,,,,,,,,,,,,,,
648,PT01M40.00S,2022-04-06T04:44:53.2Z,4,REGULAR,3pt,Jump Shot,[],1628470,5.338370565045992,96.81372549019608,1610612756,121,102,2022-04-06T04:44:57Z,6390000,-234.0,-2.0,1,left,T. Craig 3PT  (9 PTS) (C. Payne 11 AST),"[1628470, 1626166]",1610612756.0,PHX,,,,Craig,T. Craig,,,,,23.41,Made,9.0,C. Payne,1626166.0,11.0,,,,,,,,,,,,,,,
650,PT01M29.00S,2022-04-06T04:45:07.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629117,94.30026281208936,46.32352941176471,1610612747,121,104,2022-04-06T04:45:11Z,6410000,-18.0,1.0,1,right,W. Gabriel cutting DUNK (2 PTS) (A. Reaves 6 AST),"[1629117, 1630559]",1610612747.0,LAL,cutting,,,Gabriel,W. Gabriel,,,,,1.84,Made,2.0,A. Reaves,1630559.0,6.0,,,,,,,,,,,,,,,
652,PT01M09.00S,2022-04-06T04:45:32.3Z,4,REGULAR,3pt,Jump Shot,[],1626166,27.677398160315374,17.892156862745097,1610612756,121,104,2022-04-06T04:45:36Z,6430000,161.0,208.0,1,left,MISS C. Payne 26' 3PT,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,26.25,Missed,,,,,,,,,,,,,,,,,,,
653,PT01M06.00S,2022-04-06T04:45:35.3Z,4,REGULAR,rebound,defensive,[],1628370,,,1610612747,121,104,2022-04-06T04:45:36Z,6440000,,,0,,M. Monk REBOUND (Off:0 Def:3),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,652.0,3.0,3.0,0.0,,,,,,
654,PT01M04.00S,2022-04-06T04:45:40.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628470,,,1610612747,121,104,2022-04-06T04:45:51Z,6450000,,,0,,T. Craig personal FOUL (2 PF) (Johnson 2 FT),"[1628470, 1626169]",1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,204058.0,2.0,0.0,Johnson,1626169.0,,,,,,,,,,
656,PT01M04.00S,2022-04-06T04:46:06.2Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1626169,,,1610612747,121,105,2022-04-06T04:46:06Z,6470000,,,0,,S. Johnson Free Throw 1 of 2 (1 PTS),[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
657,PT01M04.00S,2022-04-06T04:46:08.1Z,4,REGULAR,substitution,out,[],1629013,,,1610612747,121,105,2022-04-06T04:46:16Z,6480000,,,0,,SUB out: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT01M04.00S,2022-04-06T04:46:08.1Z,4,REGULAR,substitution,out,[],1626166,,,1610612747,121,105,2022-04-06T04:46:16Z,6490000,,,0,,SUB out: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT01M04.00S,2022-04-06T04:46:08.1Z,4,REGULAR,substitution,out,[],1629661,,,1610612747,121,105,2022-04-06T04:46:16Z,6500000,,,0,,SUB out: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT01M04.00S,2022-04-06T04:46:08.1Z,4,REGULAR,substitution,in,[],1628988,,,1610612747,121,105,2022-04-06T04:46:16Z,6510000,,,0,,SUB in: A. Holiday,[1628988],1610612756.0,PHX,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT01M04.00S,2022-04-06T04:46:08.1Z,4,REGULAR,substitution,in,[],1630688,,,1610612747,121,105,2022-04-06T04:46:16Z,6520000,,,0,,SUB in: I. Wainright,[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT01M04.00S,2022-04-06T04:46:08.1Z,4,REGULAR,substitution,in,[],1630994,,,1610612747,121,105,2022-04-06T04:46:16Z,6530000,,,0,,SUB in: G. Lundberg,[1630994],1610612756.0,PHX,,,,Lundberg,G. Lundberg,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT01M04.00S,2022-04-06T04:46:30.7Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1626169,,,1610612747,121,106,2022-04-06T04:46:30Z,6540000,,,0,,S. Johnson Free Throw 2 of 2 (2 PTS),[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
664,PT00M56.60S,2022-04-06T04:46:41.2Z,4,REGULAR,turnover,lost ball,[],1628988,,,1610612756,121,106,2022-04-06T04:46:44Z,6550000,,,0,,A. Holiday lost ball TURNOVER (1 TO),"[1628988, 1629659]",1610612756.0,PHX,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,1.0,Horton-Tucker,1629659.0,,,
665,PT00M56.60S,2022-04-06T04:46:41.2Z,4,REGULAR,steal,,[],1629659,,,1610612747,121,106,2022-04-06T04:46:42Z,6560000,,,0,,T. Horton-Tucker STEAL (2 STL),[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT00M55.00S,2022-04-06T04:46:43.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629659,96.5341655716163,48.28431372549019,1610612747,121,108,2022-04-06T04:46:47Z,6570000,-9.0,-20.0,1,right,T. Horton-Tucker running Layup (7 PTS),[1629659],1610612747.0,LAL,running,,,Horton-Tucker,T. Horton-Tucker,,,,,2.17,Made,7.0,,,,,,,,,,,,,,,,,,
667,PT00M45.10S,2022-04-06T04:46:59.0Z,4,REGULAR,turnover,out-of-bounds,[],1630688,,,1610612756,121,108,2022-04-06T04:47:11Z,6580000,,,0,,I. Wainright bad pass out-of-bounds TURNOVER (1 TO),[1630688],1610612756.0,PHX,bad pass,,,Wainright,I. Wainright,,,,,,,,,,,204058.0,,,,,,,,,1.0,,,,,
668,PT00M36.50S,2022-04-06T04:47:20.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629659,94.69448094612353,96.56862745098039,1610612747,121,108,2022-04-06T04:47:24Z,6590000,233.0,-3.0,1,right,MISS T. Horton-Tucker 3PT,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,23.28,Missed,,,,,,,,,,,,,,,,,,,
669,PT00M33.80S,2022-04-06T04:47:23.1Z,4,REGULAR,rebound,defensive,[],202687,,,1610612756,121,108,2022-04-06T04:47:24Z,6600000,,,0,,B. Biyombo REBOUND (Off:0 Def:1),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,668.0,1.0,1.0,0.0,,,,,,
670,PT00M30.80S,2022-04-06T04:47:28.2Z,4,REGULAR,turnover,out-of-bounds,[],1630994,,,1610612756,121,108,2022-04-06T04:47:42Z,6610000,,,0,,G. Lundberg lost ball out-of-bounds TURNOVER (1 TO),[1630994],1610612756.0,PHX,lost ball,,,Lundberg,G. Lundberg,,,,,,,,,,,2002.0,,,,,,,,,1.0,,,,,
671,PT00M22.80S,2022-04-06T04:47:45.4Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630559,82.60512483574244,52.94117647058824,1610612747,121,110,2022-04-06T04:47:48Z,6620000,15.0,111.0,1,right,A. Reaves 11' driving floating Jump Shot (18 PTS),[1630559],1610612747.0,LAL,driving floating,,,Reaves,A. Reaves,,,,,11.2,Made,18.0,,,,,,,,,,,,,,,,,,
672,PT00M14.90S,2022-04-06T04:47:56.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202687,18.347568988173457,51.470588235294116,1610612756,121,110,2022-04-06T04:48:01Z,6630000,-7.0,120.0,1,left,MISS B. Biyombo 12' floating Shot,[202687],1610612756.0,PHX,floating,,,Biyombo,B. Biyombo,,,,,12.02,Missed,,,,,,,,,,,,,,,,,,,
673,PT00M13.70S,2022-04-06T04:48:00.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612747,121,110,2022-04-06T04:48:00Z,6640000,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,672.0,,,,,,,,,
674,PT00M13.70S,2022-04-06T04:48:01.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,121,110,2022-04-06T04:48:01Z,6650000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT00M07.50S,2022-04-06T04:48:14.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,121,110,2022-04-06T04:48:14Z,6660000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,PT00M00.00S,2022-04-06T04:48:37.9Z,4,REGULAR,period,end,[],0,,,1610612747,121,110,2022-04-06T04:48:37Z,6670000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT00M00.00S,2022-04-06T04:48:41.6Z,4,REGULAR,game,end,[],0,,,0,121,110,2022-04-06T04:48:41Z,6680000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
