actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
632,PT03M10.00S,2021-10-28T04:10:03.7Z,4,REGULAR,freethrow,2 of 2,[],1628368,,,1610612758,95,102,2021-10-28T04:10:03Z,6180000,,,0,,D. Fox Free Throw 2 of 2 (18 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Made,18.0,,,,,,,,,,,,,,,,,,
633,PT03M03.00S,2021-10-28T04:10:19.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,6.521024967148489,49.26470588235294,1610612756,95,102,2021-10-28T04:10:25Z,6190000,4.0,9.0,1,left,MISS D. Booker driving Layup,[1626164],1610612756.0,PHX,driving,,,Booker,D. Booker,,,,,0.95,Missed,,,,,,,,,,,,,,,,,,,
634,PT03M03.00S,2021-10-28T04:10:19.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612758,95,102,2021-10-28T04:10:25Z,6200000,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,633.0,,,,,,,,,,,,,,,,,
635,PT02M52.00S,2021-10-28T04:10:37.1Z,4,REGULAR,3pt,Jump Shot,[],1630169,92.06636005256242,3.9215686274509802,1610612758,95,105,2021-10-28T04:10:40Z,6210000,-230.0,22.0,1,right,T. Haliburton 3PT  (15 PTS) (D. Fox 8 AST),"[1630169, 1628368]",1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,23.15,Made,15.0,,,,,,,,,,,,,D. Fox,1628368.0,8.0,,,
637,PT02M37.00S,2021-10-28T04:10:51.5Z,4,REGULAR,3pt,Jump Shot,[],203109,9.674770039421814,3.431372549019608,1610612756,98,105,2021-10-28T04:10:54Z,6230000,233.0,38.0,1,left,J. Crowder 3PT  (7 PTS) (D. Booker 6 AST),"[203109, 1626164]",1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,23.59,Made,7.0,,,,,,,,,,,,,D. Booker,1626164.0,6.0,,,
639,PT02M10.00S,2021-10-28T04:11:18.9Z,4,REGULAR,3pt,Jump Shot,[],1628368,68.28186596583443,68.13725490196079,1610612758,98,105,2021-10-28T04:11:22Z,6250000,91.0,246.0,1,right,MISS D. Fox 26' step back 3PT,[1628368],1610612758.0,SAC,step back,,,Fox,D. Fox,,,,,26.19,Missed,,,,,,,,,,,,,,,,,,,
640,PT02M08.00S,2021-10-28T04:11:20.9Z,4,REGULAR,rebound,defensive,[],1629028,,,1610612756,98,105,2021-10-28T04:11:22Z,6260000,,,0,,D. Ayton REBOUND (Off:5 Def:14),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,639.0,19.0,14.0,5.0,,,,,,,,,,,,,,
642,PT01M58.00S,2021-10-28T04:11:50.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630169,,,1610612756,98,105,2021-10-28T04:11:58Z,6280000,,,0,,T. Haliburton shooting personal FOUL (2 PF) (Booker 2 FT),"[1630169, 1626164]",1610612758.0,SAC,shooting,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,1627529.0,2.0,0.0,Booker,1626164.0,,,,,,
644,PT01M58.00S,2021-10-28T04:12:03.2Z,4,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,99,105,2021-10-28T04:12:03Z,6300000,,,0,,D. Booker Free Throw 1 of 2 (28 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,Made,28.0,,,,,,,,,,,,,,,,,,
645,PT01M58.00S,2021-10-28T04:12:05.0Z,4,REGULAR,substitution,out,[],1629013,,,1610612756,99,105,2021-10-28T04:12:12Z,6310000,,,0,,SUB out: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT01M58.00S,2021-10-28T04:12:05.0Z,4,REGULAR,substitution,in,[],101108,,,1610612756,99,105,2021-10-28T04:12:12Z,6320000,,,0,,SUB in: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT01M58.00S,2021-10-28T04:12:23.4Z,4,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,100,105,2021-10-28T04:12:23Z,6330000,,,0,,D. Booker Free Throw 2 of 2 (29 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,Made,29.0,,,,,,,,,,,,,,,,,,
648,PT01M34.00S,2021-10-28T04:12:50.5Z,4,REGULAR,3pt,Jump Shot,[],1630169,65.1281208935611,70.34313725490196,1610612758,100,105,2021-10-28T04:12:55Z,6340000,102.0,275.0,1,right,MISS T. Haliburton 29' pullup 3PT,[1630169],1610612758.0,SAC,pullup,,,Haliburton,T. Haliburton,,,,,29.35,Missed,,,,,,,,,,,,,,,,,,,
649,PT01M31.00S,2021-10-28T04:12:53.5Z,4,REGULAR,rebound,defensive,[],1629028,,,1610612756,100,105,2021-10-28T04:12:55Z,6350000,,,0,,D. Ayton REBOUND (Off:5 Def:15),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,648.0,20.0,15.0,5.0,,,,,,,,,,,,,,
650,PT01M25.00S,2021-10-28T04:12:59.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,12.697109067017081,46.32352941176471,1610612756,102,105,2021-10-28T04:13:02Z,6360000,18.0,67.0,1,left,D. Booker 6' driving floating Jump Shot (31 PTS),[1626164],1610612756.0,PHX,driving floating,,,Booker,D. Booker,,,,,6.94,Made,31.0,,,,,,,,,,,,,,,,,,
651,PT01M13.00S,2021-10-28T04:13:18.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203084,96.00854139290408,51.225490196078425,1610612758,102,107,2021-10-28T04:13:22Z,6370000,6.0,-15.0,1,right,H. Barnes driving Layup (19 PTS) (D. Fox 9 AST),"[203084, 1628368]",1610612758.0,SAC,driving,,,Barnes,H. Barnes,,,,,1.62,Made,19.0,,,,,,,,,,,,,D. Fox,1628368.0,9.0,,,
653,PT00M58.30S,2021-10-28T04:13:36.7Z,4,REGULAR,3pt,Jump Shot,[],203109,6.521024967148489,97.54901960784314,1610612756,105,107,2021-10-28T04:13:41Z,6390000,-238.0,9.0,1,left,J. Crowder 3PT  (10 PTS) (D. Booker 7 AST),"[203109, 1626164]",1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,23.79,Made,10.0,,,,,,,,,,,,,D. Booker,1626164.0,7.0,,,
655,PT00M37.90S,2021-10-28T04:14:00.6Z,4,REGULAR,turnover,bad pass,[],1627741,,,1610612758,105,107,2021-10-28T04:14:05Z,6410000,,,0,,B. Hield bad pass TURNOVER (4 TO),"[1627741, 203109]",1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,4.0,Crowder,203109.0,,,,,,,,,,,
656,PT00M37.90S,2021-10-28T04:14:00.6Z,4,REGULAR,steal,,[],203109,,,1610612756,105,107,2021-10-28T04:14:02Z,6420000,,,0,,J. Crowder STEAL (2 STL),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT00M34.70S,2021-10-28T04:14:04.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628969,6.521024967148489,49.01960784313725,1610612756,107,107,2021-10-28T04:14:09Z,6430000,5.0,9.0,1,left,M. Bridges running DUNK (15 PTS) (D. Booker 8 AST),"[1628969, 1626164]",1610612756.0,PHX,running,,,Bridges,M. Bridges,,,,,1.01,Made,15.0,,,,,,,,,,,,,D. Booker,1626164.0,8.0,,,
659,PT00M34.70S,2021-10-28T04:14:12.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612758,107,107,2021-10-28T04:14:12Z,6450000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT00M29.80S,2021-10-28T04:16:04.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203084,92.06636005256242,51.470588235294116,1610612758,107,107,2021-10-28T04:16:07Z,6460000,7.0,22.0,1,right,MISS H. Barnes driving floating Shot,[203084],1610612758.0,SAC,driving floating,,,Barnes,H. Barnes,,,,,2.33,Missed,,,,,,,,,,,,,,,,,,,
661,PT00M28.00S,2021-10-28T04:16:06.5Z,4,REGULAR,rebound,defensive,[],1629028,,,1610612756,107,107,2021-10-28T04:16:07Z,6470000,,,0,,D. Ayton REBOUND (Off:5 Def:16),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,660.0,21.0,16.0,5.0,,,,,,,,,,,,,,
662,PT00M04.10S,2021-10-28T04:16:30.5Z,4,REGULAR,2pt,Jump Shot,[],1626164,19.92444152431012,72.54901960784314,1610612756,107,107,2021-10-28T04:16:33Z,6480000,-113.0,135.0,1,left,MISS D. Booker 17' step back Shot,[1626164],1610612756.0,PHX,step back,,,Booker,D. Booker,,,,,17.57,Missed,,,,,,,,,,,,,,,,,,,
663,PT00M03.70S,2021-10-28T04:16:33.2Z,4,REGULAR,rebound,defensive,[],1626158,,,1610612758,107,107,2021-10-28T04:16:33Z,6490000,,,0,,R. Holmes REBOUND (Off:3 Def:9),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,662.0,12.0,9.0,3.0,,,,,,,,,,,,,,
664,PT00M03.70S,2021-10-28T04:16:35.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612758,107,107,2021-10-28T04:16:35Z,6500000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT00M03.70S,2021-10-28T04:17:35.2Z,4,REGULAR,substitution,out,[],1626158,,,1610612758,107,107,2021-10-28T04:18:01Z,6510000,,,0,,SUB out: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT00M03.70S,2021-10-28T04:17:35.2Z,4,REGULAR,substitution,in,[],1629056,,,1610612758,107,107,2021-10-28T04:18:01Z,6520000,,,0,,SUB in: T. Davis,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT00M03.70S,2021-10-28T04:17:35.2Z,4,REGULAR,substitution,out,[],1629028,,,1610612758,107,107,2021-10-28T04:18:21Z,6530000,,,0,,SUB out: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT00M03.70S,2021-10-28T04:17:35.2Z,4,REGULAR,substitution,in,[],1629661,,,1610612758,107,107,2021-10-28T04:18:21Z,6540000,,,0,,SUB in: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT00M01.40S,2021-10-28T04:18:28.9Z,4,REGULAR,foul,personal,[],1628969,,,1610612758,107,107,2021-10-28T04:18:39Z,6550000,,,0,,M. Bridges personal FOUL (4 PF),"[1628969, 1628368]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,2715.0,4.0,0.0,Fox,1628368.0,,,,,,
671,PT00M01.40S,2021-10-28T04:18:47.9Z,4,REGULAR,substitution,out,[],1629056,,,1610612758,107,107,2021-10-28T04:18:51Z,6570000,,,0,,SUB out: T. Davis,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT00M01.40S,2021-10-28T04:18:47.9Z,4,REGULAR,substitution,in,[],1630558,,,1610612758,107,107,2021-10-28T04:18:51Z,6580000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT00M00.80S,2021-10-28T04:19:06.2Z,4,REGULAR,3pt,Jump Shot,[],203084,73.53810775295663,12.5,1610612758,107,110,2021-10-28T04:19:30Z,6590000,-188.0,196.0,1,right,H. Barnes 27' 3PT turnaround (22 PTS) (D. Mitchell 4 AST),"[203084, 1630558]",1610612758.0,SAC,turnaround,,,Barnes,H. Barnes,,,,,27.14,Made,22.0,,,,,,,,,,,,,D. Mitchell,1630558.0,4.0,,,
675,PT00M00.00S,2021-10-28T04:19:16.5Z,4,REGULAR,instantreplay,request,[],0,,,1610612756,107,110,2021-10-28T04:19:34Z,6610000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,2715.0,,,,,,,,,,End Period - Good Basket
676,PT00M00.00S,2021-10-28T04:19:48.9Z,4,REGULAR,period,end,[],0,,,1610612756,107,110,2021-10-28T04:19:48Z,6620000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT00M00.00S,2021-10-28T04:19:52.5Z,4,REGULAR,game,end,[],0,,,0,107,110,2021-10-28T04:19:52Z,6630000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
