actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,value,blockPlayerName,blockPersonId
590,PT09M04.00S,2021-11-22T03:03:45.0Z,4,REGULAR,substitution,out,[],201580,,,1610612743,105,83,2021-11-22T03:04:12Z,5395000,,,0,,SUB out: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT09M04.00S,2021-11-22T03:03:45.0Z,4,REGULAR,substitution,in,[],1629028,,,1610612743,105,83,2021-11-22T03:04:12Z,5397500,,,0,,SUB in: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT08M52.00S,2021-11-22T03:03:47.1Z,4,REGULAR,turnover,lost ball,[],1630267,,,1610612743,105,83,2021-11-22T04:05:44Z,5400000,,,0,,F. Campazzo lost ball TURNOVER (2 TO),"[1630267, 1629028]",1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,2.0,Ayton,1629028.0,,,
589,PT08M52.00S,2021-11-22T03:03:47.1Z,4,REGULAR,steal,,[],1629028,,,1610612756,105,83,2021-11-22T03:39:01Z,5410000,,,0,,D. Ayton STEAL (1 STL),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT08M48.00S,2021-11-22T03:03:57.7Z,4,REGULAR,foul,personal,[],203210,,,1610612756,105,83,2021-11-22T04:05:05Z,5425000,,,0,,J. Green personal FOUL (2 PF),"[203210, 1629661]",1610612743.0,DEN,,,,Green,J. Green,,,,,201640.0,2.0,0.0,Johnson,1629661.0,,,,,,,,,,,,,,,,
592,PT08M38.00S,2021-11-22T03:04:09.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629013,71.92838370565046,83.57843137254902,1610612756,105,83,2021-11-22T03:04:15Z,5440000,168.0,211.0,1,right,MISS L. Shamet 27' 3PT,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,Missed,,27.0,,,,,,,,,,,,,
593,PT08M36.00S,2021-11-22T03:04:11.3Z,4,REGULAR,rebound,defensive,[],1628408,,,1610612743,105,83,2021-11-22T03:04:15Z,5450000,,,0,,P. Dozier REBOUND (Off:0 Def:7),[1628408],1610612743.0,DEN,,,,Dozier,P. Dozier,,,,,,,,,,,,,592.0,7.0,7.0,0.0,,,,,,,,,
594,PT08M29.00S,2021-11-22T03:04:19.5Z,4,REGULAR,2pt,Jump Shot,[],1628408,11.875821287779246,89.2156862745098,1610612743,105,83,2021-11-22T03:04:23Z,5460000,-196.0,59.0,1,left,MISS P. Dozier 20' step back Shot,[1628408],1610612743.0,DEN,step back,,,Dozier,P. Dozier,,,,,,,,,,Missed,,20.48,,,,,,,,,,,,,
595,PT08M26.00S,2021-11-22T03:04:22.5Z,4,REGULAR,rebound,defensive,[],1628969,,,1610612756,105,83,2021-11-22T03:04:23Z,5470000,,,0,,M. Bridges REBOUND (Off:0 Def:6),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,594.0,6.0,6.0,0.0,,,,,,,,,
596,PT08M18.00S,2021-11-22T03:04:31.2Z,4,REGULAR,foul,personal,['2freethrow'],203085,,,1610612756,105,83,2021-11-22T03:05:59Z,5480000,,,0,,A. Rivers shooting personal FOUL (1 PF) (Payne 2 FT),"[203085, 1626166]",1610612743.0,DEN,shooting,,,Rivers,A. Rivers,,,,,1627541.0,1.0,1.0,Payne,1626166.0,,,,,,,,,,,,,,,,
602,PT08M18.00S,2021-11-22T03:06:00.3Z,4,REGULAR,freethrow,1 of 2,[],1626166,,,1610612756,106,83,2021-11-22T03:06:00Z,5500000,,,0,,C. Payne Free Throw 1 of 2 (9 PTS),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
603,PT08M18.00S,2021-11-22T03:06:01.0Z,4,REGULAR,freethrow,2 of 2,[],1626166,,,1610612756,107,83,2021-11-22T03:06:01Z,5510000,,,0,,C. Payne Free Throw 2 of 2 (10 PTS),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,
604,PT08M10.00S,2021-11-22T03:06:03.1Z,4,REGULAR,foul,personal,['3freethrow'],1629661,,,1610612743,107,83,2021-11-22T03:06:15Z,5520000,,,0,,C. Johnson shooting personal FOUL (3 PF) (Howard 3 FT),"[1629661, 1630210]",1610612756.0,PHX,shooting,,,Johnson,C. Johnson,,,,,1627541.0,3.0,0.0,Howard,1630210.0,,,,,,,,,,,,,,,,
606,PT08M10.00S,2021-11-22T03:06:16.8Z,4,REGULAR,freethrow,1 of 3,[],1630210,,,1610612743,107,84,2021-11-22T03:06:16Z,5540000,,,0,,M. Howard Free Throw 1 of 3 (1 PTS),[1630210],1610612743.0,DEN,,,,Howard,M. Howard,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
607,PT08M10.00S,2021-11-22T03:06:19.2Z,4,REGULAR,freethrow,2 of 3,[],1630210,,,1610612743,107,85,2021-11-22T03:06:19Z,5550000,,,0,,M. Howard Free Throw 2 of 3 (2 PTS),[1630210],1610612743.0,DEN,,,,Howard,M. Howard,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,
608,PT08M10.00S,2021-11-22T03:06:30.3Z,4,REGULAR,substitution,out,[],1626166,,,1610612743,107,85,2021-11-22T03:06:39Z,5560000,,,0,,SUB out: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT08M10.00S,2021-11-22T03:06:30.3Z,4,REGULAR,substitution,in,[],203901,,,1610612743,107,85,2021-11-22T03:06:39Z,5570000,,,0,,SUB in: E. Payton,[203901],1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT08M10.00S,2021-11-22T03:07:08.1Z,4,REGULAR,freethrow,3 of 3,[],1630210,,,1610612743,107,86,2021-11-22T03:07:08Z,5590000,,,0,,M. Howard Free Throw 3 of 3 (3 PTS),[1630210],1610612743.0,DEN,,,,Howard,M. Howard,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
721,PT08M10.00S,2021-11-22T03:06:23.5Z,4,REGULAR,foul,technical,"['1freethrow', 'team']",0,,,1610612756,107,86,2021-11-22T04:01:36Z,5595000,,,0,,TEAM foul technical,[],1610612756.0,PHX,delay,,,,,,,,,201640.0,,,,,,,,,,,,,,,,,,,,
614,PT08M10.00S,2021-11-22T03:06:24.9Z,4,REGULAR,freethrow,1 of 1,[],1630210,,,1610612756,107,87,2021-11-22T04:03:55Z,5597500,,,0,,M. Howard technical Free Throw 1 of 1 (4 PTS),[1630210],1610612743.0,DEN,technical,,,Howard,M. Howard,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
612,PT07M51.00S,2021-11-22T03:07:29.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629661,89.79960578186596,50.245098039215684,1610612756,109,87,2021-11-22T03:41:57Z,5600000,1.0,43.0,1,right,C. Johnson cutting Layup (15 PTS) (M. Bridges 4 AST),"[1629661, 1628969]",1610612756.0,PHX,cutting,,,Johnson,C. Johnson,,,,,,,,,,Made,15.0,4.34,,,,,M. Bridges,1628969.0,4.0,,,,,,
615,PT07M38.00S,2021-11-22T03:07:42.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630210,10.167542706964511,45.833333333333336,1610612743,109,87,2021-11-22T03:07:47Z,5620000,21.0,43.0,1,left,MISS M. Howard driving Layup,[1630210],1610612743.0,DEN,driving,,,Howard,M. Howard,,,,,,,,,,Missed,,4.79,,,,,,,,,,,,,
616,PT07M38.00S,2021-11-22T03:07:42.2Z,4,REGULAR,rebound,defensive,[],203901,,,1610612756,109,87,2021-11-22T03:07:47Z,5630000,,,0,,E. Payton REBOUND (Off:0 Def:1),[203901],1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,,,,,,,615.0,1.0,1.0,0.0,,,,,,,,,
617,PT07M29.00S,2021-11-22T03:07:51.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629661,91.37647831800263,54.65686274509804,1610612756,111,87,2021-11-22T03:07:55Z,5640000,23.0,29.0,1,right,C. Johnson driving bank Jump Shot (17 PTS),[1629661],1610612756.0,PHX,driving bank,,,Johnson,C. Johnson,,,,,,,,,,Made,17.0,3.69,,,,,,,,,,,,,
618,PT07M28.00S,2021-11-22T03:07:58.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,111,87,2021-11-22T03:07:58Z,5650000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT07M28.00S,2021-11-22T03:10:09.7Z,4,REGULAR,substitution,out,[],1628408,,,1610612743,111,87,2021-11-22T03:10:28Z,5660000,,,0,,SUB out: P. Dozier,[1628408],1610612743.0,DEN,,,,Dozier,P. Dozier,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT07M28.00S,2021-11-22T03:10:09.7Z,4,REGULAR,substitution,in,[],1629626,,,1610612743,111,87,2021-11-22T03:10:28Z,5670000,,,0,,SUB in: B. Bol,[1629626],1610612743.0,DEN,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT07M16.00S,2021-11-22T03:10:57.5Z,4,REGULAR,3pt,Jump Shot,[],1630210,30.66688567674113,75.49019607843138,1610612743,111,87,2021-11-22T03:12:36Z,5680000,-127.0,236.0,1,left,MISS M. Howard 26' 3PT,[1630210],1610612743.0,DEN,,,,Howard,M. Howard,,,,,,,,,,Missed,,26.81,,,,,,,,,,,,,
625,PT07M11.00S,2021-11-22T03:11:02.5Z,4,REGULAR,rebound,defensive,[],1629028,,,1610612756,111,87,2021-11-22T03:11:03Z,5690000,,,0,,D. Ayton REBOUND (Off:3 Def:4),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,624.0,7.0,4.0,3.0,,,,,,,,,
628,PT07M03.00S,2021-11-22T03:11:13.2Z,4,REGULAR,foul,personal,[],203210,,,1610612756,111,87,2021-11-22T03:11:31Z,5700000,,,0,,J. Green personal FOUL (3 PF),"[203210, 203901]",1610612743.0,DEN,,,,Green,J. Green,,,,,1627541.0,3.0,0.0,Payton,203901.0,,,,,,,,,,,,,,,,
630,PT07M03.00S,2021-11-22T03:11:30.0Z,4,REGULAR,substitution,out,[],203210,,,1610612756,111,87,2021-11-22T03:11:40Z,5720000,,,0,,SUB out: J. Green,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT07M03.00S,2021-11-22T03:11:30.0Z,4,REGULAR,substitution,in,[],1627822,,,1610612756,111,87,2021-11-22T03:11:40Z,5730000,,,0,,SUB in: P. Cornelie,[1627822],1610612743.0,DEN,,,,Cornelie,P. Cornelie,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT06M54.00S,2021-11-22T03:11:53.8Z,4,REGULAR,3pt,Jump Shot,[],1629661,71.53416557161628,79.41176470588235,1610612756,111,87,2021-11-22T03:11:57Z,5740000,147.0,215.0,1,right,MISS C. Johnson 26' 3PT,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,Missed,,26.06,,,,,,,,,,,,,
633,PT06M51.00S,2021-11-22T03:11:56.8Z,4,REGULAR,rebound,defensive,[],1627822,,,1610612743,111,87,2021-11-22T03:11:57Z,5750000,,,0,,P. Cornelie REBOUND (Off:0 Def:1),[1627822],1610612743.0,DEN,,,,Cornelie,P. Cornelie,,,,,,,,,,,,,632.0,1.0,1.0,0.0,,,,,,,,,
634,PT06M37.00S,2021-11-22T03:12:10.6Z,4,REGULAR,3pt,Jump Shot,[],1627822,8.459264126149804,97.05882352941177,1610612743,111,87,2021-11-22T03:12:14Z,5760000,-235.0,27.0,1,left,MISS P. Cornelie 3PT,[1627822],1610612743.0,DEN,,,,Cornelie,P. Cornelie,,,,,,,,,,Missed,,23.68,,,,,,,,,,,,,
635,PT06M34.00S,2021-11-22T03:12:13.6Z,4,REGULAR,rebound,defensive,[],1629013,,,1610612756,111,87,2021-11-22T03:12:14Z,5770000,,,0,,L. Shamet REBOUND (Off:2 Def:4),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,634.0,6.0,4.0,2.0,,,,,,,,,
636,PT06M26.00S,2021-11-22T03:12:21.6Z,4,REGULAR,3pt,Jump Shot,[],1629028,67.85479632063075,60.294117647058826,1610612756,111,87,2021-11-22T03:12:26Z,5780000,51.0,250.0,1,right,MISS D. Ayton 25' 3PT,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,Missed,,25.5,,,,,,,,,,,,,
637,PT06M22.00S,2021-11-22T03:12:25.8Z,4,REGULAR,rebound,offensive,[],1629028,,,1610612756,111,87,2021-11-22T03:12:25Z,5790000,,,0,,D. Ayton REBOUND (Off:4 Def:4),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,636.0,8.0,4.0,4.0,,,,,,,,,
638,PT06M20.00S,2021-11-22T03:12:27.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629661,67.19776609724047,67.40196078431373,1610612756,114,87,2021-11-22T03:12:31Z,5800000,87.0,256.0,1,right,C. Johnson 27' 3PT  (20 PTS) (E. Payton 1 AST),"[1629661, 203901]",1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,Made,20.0,27.02,,,,,E. Payton,203901.0,1.0,,,,,,
640,PT06M02.00S,2021-11-22T03:12:45.2Z,4,REGULAR,turnover,bad pass,[],1627822,,,1610612743,114,87,2021-11-22T03:12:50Z,5820000,,,0,,P. Cornelie bad pass TURNOVER (1 TO),"[1627822, 1629661]",1610612743.0,DEN,,,,Cornelie,P. Cornelie,,,,,,,,,,,,,,,,,,,,1.0,Johnson,1629661.0,,,
641,PT06M02.00S,2021-11-22T03:12:45.2Z,4,REGULAR,steal,,[],1629661,,,1610612756,114,87,2021-11-22T03:12:46Z,5830000,,,0,,C. Johnson STEAL (1 STL),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT05M59.00S,2021-11-22T03:12:48.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629661,94.00459921156373,50.73529411764706,1610612756,116,87,2021-11-22T03:12:53Z,5840000,4.0,4.0,1,right,C. Johnson running DUNK (22 PTS),[1629661],1610612756.0,PHX,running,,,Johnson,C. Johnson,,,,,,,,,,Made,22.0,0.54,,,,,,,,,,,,,
643,PT05M59.00S,2021-11-22T03:12:54.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,116,87,2021-11-22T03:12:54Z,5850000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT05M59.00S,2021-11-22T03:15:08.7Z,4,REGULAR,substitution,out,[],1629028,,,1610612743,116,87,2021-11-22T03:15:31Z,5860000,,,0,,SUB out: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT05M59.00S,2021-11-22T03:15:08.7Z,4,REGULAR,substitution,out,[],1628969,,,1610612743,116,87,2021-11-22T03:15:31Z,5870000,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT05M59.00S,2021-11-22T03:15:08.7Z,4,REGULAR,substitution,in,[],1630188,,,1610612743,116,87,2021-11-22T03:15:31Z,5880000,,,0,,SUB in: J. Smith,[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT05M59.00S,2021-11-22T03:15:08.7Z,4,REGULAR,substitution,in,[],1626166,,,1610612743,116,87,2021-11-22T03:15:31Z,5890000,,,0,,SUB in: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT05M40.00S,2021-11-22T03:16:03.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203085,17.132063074901453,49.26470588235294,1610612743,116,89,2021-11-22T03:16:08Z,5900000,4.0,109.0,1,left,A. Rivers 10' driving floating Jump Shot (7 PTS),[203085],1610612743.0,DEN,driving floating,,,Rivers,A. Rivers,,,,,,,,,,Made,7.0,10.86,,,,,,,,,,,,,
649,PT05M24.00S,2021-11-22T03:16:21.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1630188,91.37647831800263,50.73529411764706,1610612756,118,89,2021-11-22T03:16:32Z,5910000,4.0,29.0,1,right,J. Smith Layup (2 PTS) (C. Johnson 2 AST),"[1630188, 1629661]",1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,Made,2.0,2.88,,,,,C. Johnson,1629661.0,2.0,,,,,,
651,PT05M24.00S,2021-11-22T03:16:26.2Z,4,REGULAR,violation,defensive goaltending,[],1629626,,,1610612756,118,89,2021-11-22T03:16:32Z,5930000,,,0,,B. Bol defensive goaltending VIOLATION,[1629626],1610612743.0,DEN,,,,Bol,B. Bol,,,,,1628159.0,,,,,,,,,,,,,,,,,,,,
652,PT05M07.00S,2021-11-22T03:16:44.0Z,4,REGULAR,2pt,Jump Shot,[],1630210,15.292378449408673,66.91176470588235,1610612743,118,89,2021-11-22T03:16:47Z,5940000,-85.0,91.0,1,left,MISS M. Howard 12' driving floating Shot,[1630210],1610612743.0,DEN,driving floating,,,Howard,M. Howard,,,,,,,,,,Missed,,12.44,,,,,,,,,,,,,
653,PT05M04.00S,2021-11-22T03:16:47.0Z,4,REGULAR,rebound,offensive,[],1627822,,,1610612743,118,89,2021-11-22T03:16:47Z,5950000,,,0,,P. Cornelie REBOUND (Off:1 Def:1),[1627822],1610612743.0,DEN,,,,Cornelie,P. Cornelie,,,,,,,,,,,,,652.0,2.0,1.0,1.0,,,,,,,,,
654,PT04M55.00S,2021-11-22T03:16:56.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630267,8.459264126149804,40.68627450980392,1610612743,118,91,2021-11-22T03:16:59Z,5960000,47.0,27.0,1,left,F. Campazzo cutting Layup (8 PTS) (P. Cornelie 1 AST),"[1630267, 1627822]",1610612743.0,DEN,cutting,,,Campazzo,F. Campazzo,,,,,,,,,,Made,8.0,5.39,,,,,P. Cornelie,1627822.0,1.0,,,,,,
657,PT04M43.00S,2021-11-22T03:17:08.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203901,88.74835742444152,57.1078431372549,1610612756,118,91,2021-11-22T03:46:21Z,5990000,36.0,53.0,1,right,MISS E. Payton 6' driving Layup - blocked,"[203901, 203085]",1610612756.0,PHX,driving,,,Payton,E. Payton,,,,,,,,,,Missed,,6.4,,,,,,,,,,,,Rivers,203085.0
719,PT04M43.00S,2021-11-22T03:17:08.5Z,4,REGULAR,block,,[],203085,,,1610612756,118,91,2021-11-22T03:45:46Z,5995000,,,0,,A. Rivers BLOCK (1 BLK),[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT04M41.00S,2021-11-22T03:17:10.5Z,4,REGULAR,rebound,offensive,[],1630188,,,1610612756,118,91,2021-11-22T03:45:46Z,6000000,,,0,,J. Smith REBOUND (Off:1 Def:0),[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,,,657.0,1.0,0.0,1.0,,,,,,,,,
659,PT04M41.00S,2021-11-22T03:17:13.8Z,4,REGULAR,turnover,out-of-bounds,[],1626166,,,1610612756,118,91,2021-11-22T03:17:20Z,6010000,,,0,,C. Payne step out-of-bounds TURNOVER (2 TO),[1626166],1610612756.0,PHX,step,,,Payne,C. Payne,,,,,1628159.0,,,,,,,,,,,,,,,2.0,,,,,
660,PT04M41.00S,2021-11-22T03:17:19.0Z,4,REGULAR,substitution,out,[],1629661,,,1610612743,118,91,2021-11-22T03:17:22Z,6020000,,,0,,SUB out: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT04M41.00S,2021-11-22T03:17:19.0Z,4,REGULAR,substitution,in,[],1630688,,,1610612743,118,91,2021-11-22T03:17:22Z,6030000,,,0,,SUB in: I. Wainright,[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT04M29.00S,2021-11-22T03:17:39.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1627822,32.769382391590014,33.08823529411765,1610612743,118,91,2021-11-22T03:17:43Z,6040000,85.0,256.0,1,left,MISS P. Cornelie 26' 3PT,[1627822],1610612743.0,DEN,,,,Cornelie,P. Cornelie,,,,,,,,,,Missed,,26.91,,,,,,,,,,,,,
663,PT04M25.00S,2021-11-22T03:17:43.3Z,4,REGULAR,rebound,defensive,[],1630188,,,1610612756,118,91,2021-11-22T03:17:43Z,6050000,,,0,,J. Smith REBOUND (Off:1 Def:1),[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,,,662.0,2.0,1.0,1.0,,,,,,,,,
664,PT04M09.00S,2021-11-22T03:17:58.5Z,4,REGULAR,3pt,Jump Shot,[],1630188,69.4316688567674,30.14705882352942,1610612756,118,91,2021-11-22T03:18:02Z,6060000,-99.0,235.0,1,right,MISS J. Smith 25' 3PT,[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,Missed,,25.49,,,,,,,,,,,,,
665,PT04M07.00S,2021-11-22T03:18:00.5Z,4,REGULAR,rebound,defensive,[],1629626,,,1610612743,118,91,2021-11-22T03:18:02Z,6070000,,,0,,B. Bol REBOUND (Off:0 Def:1),[1629626],1610612743.0,DEN,,,,Bol,B. Bol,,,,,,,,,,,,,664.0,1.0,1.0,0.0,,,,,,,,,
666,PT04M01.00S,2021-11-22T03:18:07.2Z,4,REGULAR,2pt,Jump Shot,['fastbreak'],1629626,10.693166885676746,30.882352941176478,1610612743,118,91,2021-11-22T03:18:11Z,6080000,96.0,48.0,1,left,MISS B. Bol 10' running Shot,[1629626],1610612743.0,DEN,running,,,Bol,B. Bol,,,,,,,,,,Missed,,10.7,,,,,,,,,,,,,
667,PT03M59.00S,2021-11-22T03:18:09.2Z,4,REGULAR,rebound,defensive,[],1630188,,,1610612756,118,91,2021-11-22T03:18:11Z,6090000,,,0,,J. Smith REBOUND (Off:1 Def:2),[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,,,666.0,3.0,2.0,1.0,,,,,,,,,
668,PT03M48.00S,2021-11-22T03:18:20.4Z,4,REGULAR,3pt,Jump Shot,[],1626166,70.87713534822602,17.64705882352942,1610612756,118,91,2021-11-22T03:18:23Z,6100000,-162.0,221.0,1,right,MISS C. Payne 27' 3PT,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,Missed,,27.41,,,,,,,,,,,,,
669,PT03M46.00S,2021-11-22T03:18:22.4Z,4,REGULAR,rebound,defensive,[],203085,,,1610612743,118,91,2021-11-22T03:18:23Z,6110000,,,0,,A. Rivers REBOUND (Off:0 Def:1),[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,668.0,1.0,1.0,0.0,,,,,,,,,
670,PT03M43.00S,2021-11-22T03:18:25.6Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630210,13.32128777923785,5.14705882352942,1610612743,118,94,2021-11-22T03:18:35Z,6120000,224.0,73.0,1,left,M. Howard 3PT running (7 PTS) (A. Rivers 3 AST),"[1630210, 203085]",1610612743.0,DEN,running,,,Howard,M. Howard,,,,,,,,,,Made,7.0,23.58,,,,,A. Rivers,203085.0,3.0,,,,,,
672,PT03M35.00S,2021-11-22T03:18:36.3Z,4,REGULAR,foul,offensive,[],1630688,,,1610612756,118,94,2021-11-22T03:47:37Z,6140000,,,0,,I. Wainright offensive FOUL (1 PF),"[1630688, 1630210]",1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,201640.0,1.0,0.0,Howard,1630210.0,,,,,,,,,,,,,,,,
674,PT03M35.00S,2021-11-22T03:18:36.3Z,4,REGULAR,turnover,offensive foul,[],1630688,,,1610612756,118,94,2021-11-22T03:18:36Z,6160000,,,0,,I. Wainright offensive foul TURNOVER (1 TO),[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,201640.0,,,,,,,,,,,,,,,1.0,,,,,
675,PT03M17.00S,2021-11-22T03:19:08.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630267,28.038764783180028,78.92156862745098,1610612743,118,94,2021-11-22T03:19:12Z,6170000,-145.0,211.0,1,left,MISS F. Campazzo 25' 3PT,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,Missed,,25.59,,,,,,,,,,,,,
676,PT03M13.00S,2021-11-22T03:19:12.2Z,4,REGULAR,rebound,defensive,[],1630688,,,1610612756,118,94,2021-11-22T03:19:12Z,6180000,,,0,,I. Wainright REBOUND (Off:0 Def:1),[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,,,,,675.0,1.0,1.0,0.0,,,,,,,,,
677,PT02M56.00S,2021-11-22T03:19:27.8Z,4,REGULAR,3pt,Jump Shot,[],1630688,89.93101182654402,96.07843137254902,1610612756,118,94,2021-11-22T03:19:31Z,6190000,230.0,42.0,1,right,MISS I. Wainright step back 3PT,[1630688],1610612756.0,PHX,step back,,,Wainright,I. Wainright,,,,,,,,,,Missed,,23.42,,,,,,,,,,,,,
678,PT02M54.00S,2021-11-22T03:19:29.8Z,4,REGULAR,rebound,defensive,[],1629626,,,1610612743,118,94,2021-11-22T03:19:31Z,6200000,,,0,,B. Bol REBOUND (Off:0 Def:2),[1629626],1610612743.0,DEN,,,,Bol,B. Bol,,,,,,,,,,,,,677.0,2.0,2.0,0.0,,,,,,,,,
679,PT02M48.00S,2021-11-22T03:19:36.3Z,4,REGULAR,2pt,Jump Shot,[],1630210,19.23455978975032,75.49019607843138,1610612743,118,94,2021-11-22T03:19:39Z,6210000,-127.0,128.0,1,left,MISS M. Howard 18' step back Shot,[1630210],1610612743.0,DEN,step back,,,Howard,M. Howard,,,,,,,,,,Missed,,18.09,,,,,,,,,,,,,
680,PT02M46.00S,2021-11-22T03:19:38.3Z,4,REGULAR,rebound,defensive,[],203901,,,1610612756,118,94,2021-11-22T03:19:39Z,6220000,,,0,,E. Payton REBOUND (Off:0 Def:2),[203901],1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,,,,,,,679.0,2.0,2.0,0.0,,,,,,,,,
