actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
648,PT01M51.00S,2022-01-09T04:18:52.6Z,4,REGULAR,turnover,bad pass,[],1629639,,,1610612748,98,123,2022-01-09T04:18:57Z,6300000,,,0,,T. Herro bad pass TURNOVER (4 TO),"[1629639, 1630688]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,,4.0,,,,,,,Wainright,1630688.0,,,,,,,,,,,
649,PT01M51.00S,2022-01-09T04:18:52.6Z,4,REGULAR,steal,,[],1630688,,,1610612756,98,123,2022-01-09T04:18:54Z,6310000,,,0,,I. Wainright STEAL (1 STL),[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT01M46.00S,2022-01-09T04:18:57.0Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629661,10.988830486202366,2.696078431372549,1610612756,98,123,2022-01-09T04:19:03Z,6320000,237.0,51.0,1,left,MISS C. Johnson 24' running 3PT,[1629661],1610612756.0,PHX,running,,,Johnson,C. Johnson,,,,,,,24.19,Missed,,,,,,,,,,,,,,,,,
651,PT01M43.00S,2022-01-09T04:19:00.0Z,4,REGULAR,rebound,defensive,[],1629735,,,1610612748,98,123,2022-01-09T04:19:03Z,6330000,,,0,,C. Silva REBOUND (Off:2 Def:4),[1629735],1610612748.0,MIA,,,,Silva,C. Silva,,,,,,,,,650.0,6.0,4.0,2.0,,,,,,,,,,,,,
652,PT01M30.00S,2022-01-09T04:19:14.0Z,4,REGULAR,3pt,Jump Shot,[],1629312,91.80354796320631,2.450980392156863,1610612748,98,123,2022-01-09T04:19:18Z,6340000,-238.0,25.0,1,right,MISS H. Highsmith 3PT,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,23.9,Missed,,,,,,,,,,,,,,,,,
653,PT01M26.00S,2022-01-09T04:19:18.0Z,4,REGULAR,rebound,defensive,[],1630188,,,1610612756,98,123,2022-01-09T04:19:18Z,6350000,,,0,,J. Smith REBOUND (Off:1 Def:2),[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,652.0,3.0,2.0,1.0,,,,,,,,,,,,,
654,PT01M16.00S,2022-01-09T04:19:27.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630188,18.347568988173457,51.225490196078425,1610612756,98,123,2022-01-09T04:19:30Z,6360000,-6.0,120.0,1,left,MISS J. Smith 12' Jump Shot,[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,12.02,Missed,,,,,,,,,,,,,,,,,
655,PT01M14.00S,2022-01-09T04:19:29.1Z,4,REGULAR,rebound,defensive,[],1629735,,,1610612748,98,123,2022-01-09T04:19:30Z,6370000,,,0,,C. Silva REBOUND (Off:2 Def:5),[1629735],1610612748.0,MIA,,,,Silva,C. Silva,,,,,,,,,654.0,7.0,5.0,2.0,,,,,,,,,,,,,
676,PT01M02.00S,2022-01-09T04:19:38.8Z,4,REGULAR,turnover,bad pass,[],1629657,,,1610612748,98,123,2022-01-09T04:26:26Z,6390000,,,0,,K. Guy bad pass TURNOVER (1 TO),"[1629657, 1630688]",1610612748.0,MIA,,,,Guy,K. Guy,,,,,,1.0,,,,,,,Wainright,1630688.0,,,,,,,,,,,
677,PT01M02.00S,2022-01-09T04:19:38.8Z,4,REGULAR,steal,,[],1630688,,,1610612756,98,123,2022-01-09T04:26:17Z,6400000,,,0,,I. Wainright STEAL (2 STL),[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT01M00.00S,2022-01-09T04:19:44.7Z,4,REGULAR,turnover,bad pass,[],1630688,,,1610612756,98,123,2022-01-09T04:26:55Z,6405000,,,0,,I. Wainright bad pass TURNOVER (1 TO),"[1630688, 1629657]",1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,1.0,,,,,,,Guy,1629657.0,,,,,,,,,,,
679,PT01M00.00S,2022-01-09T04:19:44.7Z,4,REGULAR,steal,,[],1629657,,,1610612748,98,123,2022-01-09T04:26:55Z,6407500,,,0,,K. Guy STEAL (1 STL),[1629657],1610612748.0,MIA,,,,Guy,K. Guy,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT00M53.10S,2022-01-09T04:19:50.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629130,63.9454664914586,63.23529411764706,1610612748,98,123,2022-01-09T04:26:55Z,6410000,66.0,286.0,1,right,MISS D. Robinson 29' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,29.4,Missed,,,,,,,,,,,,,,,,,
660,PT00M51.30S,2022-01-09T04:19:52.4Z,4,REGULAR,rebound,defensive,[],1630688,,,1610612756,98,123,2022-01-09T04:19:53Z,6420000,,,0,,I. Wainright REBOUND (Off:0 Def:1),[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,659.0,1.0,1.0,0.0,,,,,,,,,,,,,
661,PT00M47.20S,2022-01-09T04:20:00.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629130,,,1610612756,98,123,2022-01-09T04:20:26Z,6430000,,,0,,D. Robinson shooting personal FOUL (2 PF) (Johnson 2 FT),"[1629130, 1629661]",1610612748.0,MIA,shooting,,,Robinson,D. Robinson,,,,,1662.0,,,,,,,,,,,,,,2.0,0.0,Johnson,1629661.0,,,
663,PT00M47.20S,2022-01-09T04:20:38.0Z,4,REGULAR,freethrow,1 of 2,[],1629661,,,1610612756,99,123,2022-01-09T04:20:38Z,6450000,,,0,,C. Johnson Free Throw 1 of 2 (14 PTS),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,Made,,,,,,,14.0,,,,,,,,,,
664,PT00M47.20S,2022-01-09T04:20:38.9Z,4,REGULAR,substitution,out,[],1629639,,,1610612756,99,123,2022-01-09T04:20:43Z,6460000,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT00M47.20S,2022-01-09T04:20:38.9Z,4,REGULAR,substitution,in,[],1628997,,,1610612756,99,123,2022-01-09T04:20:43Z,6470000,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT00M47.20S,2022-01-09T04:20:54.7Z,4,REGULAR,freethrow,2 of 2,[],1629661,,,1610612756,100,123,2022-01-09T04:20:54Z,6480000,,,0,,C. Johnson Free Throw 2 of 2 (15 PTS),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,Made,,,,,,,15.0,,,,,,,,,,
667,PT00M28.30S,2022-01-09T04:21:13.7Z,4,REGULAR,3pt,Jump Shot,[],1628997,70.90998685939553,20.34313725490196,1610612748,100,123,2022-01-09T04:21:18Z,6490000,-148.0,221.0,1,right,MISS C. Martin 26' 3PT,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,26.61,Missed,,,,,,,,,,,,,,,,,
668,PT00M25.00S,2022-01-09T04:21:17.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612756,100,123,2022-01-09T04:21:18Z,6500000,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,667.0,,,,,,,,,,,,,,,,
669,PT00M25.00S,2022-01-09T04:21:19.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,100,123,2022-01-09T04:21:19Z,6510000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT00M16.30S,2022-01-09T04:21:30.6Z,4,REGULAR,2pt,Jump Shot,[],1626166,7.178055190538765,32.35294117647059,1610612756,100,123,2022-01-09T04:21:35Z,6520000,88.0,15.0,1,left,MISS C. Payne 8' driving floating bank Shot,[1626166],1610612756.0,PHX,driving floating bank,,,Payne,C. Payne,,,,,,,8.95,Missed,,,,,,,,,,,,,,,,,
671,PT00M14.80S,2022-01-09T04:21:32.1Z,4,REGULAR,rebound,offensive,[],1630188,,,1610612756,100,123,2022-01-09T04:21:47Z,6530000,,,0,,J. Smith REBOUND (Off:2 Def:2),[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,670.0,4.0,2.0,2.0,,,,,,,,,,,,,
672,PT00M14.80S,2022-01-09T04:21:36.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630188,7.5722733245729295,49.754901960784316,1610612756,100,123,2022-01-09T04:21:53Z,6540000,1.0,19.0,1,left,MISS J. Smith tip Layup,[1630188],1610612756.0,PHX,tip,,,Smith,J. Smith,,,,,,,1.87,Missed,,,,,,,,,,,,,,,,,
673,PT00M09.00S,2022-01-09T04:21:42.3Z,4,REGULAR,rebound,defensive,[],1628997,,,1610612748,100,123,2022-01-09T04:21:53Z,6550000,,,0,,C. Martin REBOUND (Off:1 Def:3),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,672.0,4.0,3.0,1.0,,,,,,,,,,,,,
674,PT00M00.00S,2022-01-09T04:21:49.5Z,4,REGULAR,period,end,[],0,,,1610612748,100,123,2022-01-09T04:21:49Z,6560000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT00M00.00S,2022-01-09T04:21:53.5Z,4,REGULAR,game,end,[],0,,,0,100,123,2022-01-09T04:21:53Z,6570000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
