actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
608,PT06M29.00S,2023-01-07T02:46:19.8Z,4,REGULAR,substitution,in,[],202685,,,1610612740,90,93,2023-01-07T02:46:49Z,5950000,False,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT06M29.00S,2023-01-07T02:46:19.8Z,4,REGULAR,substitution,in,[],1630529,,,1610612740,90,93,2023-01-07T02:46:49Z,5960000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT06M29.00S,2023-01-07T02:46:19.8Z,4,REGULAR,substitution,in,[],1627732,,,1610612740,90,93,2023-01-07T02:46:49Z,5970000,False,,,0,,SUB in: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT06M09.00S,2023-01-07T02:47:31.8Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],202685,12.828515111695138,50.245098039215684,1610612740,92,93,2023-01-07T02:47:36Z,5980000,False,-1.0,68.0,1,left,J. Valanciunas 6' driving Hook (12 PTS) (C. McCollum 5 AST),"[202685, 203468]",1610612740.0,NOP,driving,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,12.0,6.81,,,,,,,,,,C. McCollum,203468.0,5.0
613,PT05M55.00S,2023-01-07T02:47:46.1Z,4,REGULAR,2pt,Jump Shot,[],201142,76.82325886990802,54.166666666666664,1610612751,92,93,2023-01-07T02:47:50Z,6000000,False,21.0,165.0,1,right,MISS K. Durant 16' Jump Shot,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,Mid-Range,16-24 Center,,,,,,Missed,,16.67,,,,,,,,,,,,
614,PT05M52.00S,2023-01-07T02:47:49.1Z,4,REGULAR,rebound,defensive,[],1630230,,,1610612740,92,93,2023-01-07T02:47:50Z,6010000,False,,,0,,N. Marshall REBOUND (Off:0 Def:9),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Mid-Range,16-24 Center,,,,,,,,,,,613.0,9.0,9.0,0.0,,,,,,
615,PT05M37.00S,2023-01-07T02:48:04.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630529,14.931011826544022,51.225490196078425,1610612740,92,93,2023-01-07T02:48:09Z,6020000,False,-6.0,88.0,1,left,MISS H. Jones 8' driving Layup - blocked,"[1630529, 1629651]",1610612740.0,NOP,driving,,,Jones,H. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,8.81,Claxton,1629651.0,,,,,,,,,,
616,PT05M37.00S,2023-01-07T02:48:04.6Z,4,REGULAR,block,,[],1629651,,,1610612740,92,93,2023-01-07T02:48:07Z,6030000,False,,,0,,N. Claxton BLOCK (5 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
617,PT05M34.00S,2023-01-07T02:48:07.6Z,4,REGULAR,rebound,defensive,[],1627732,,,1610612751,92,93,2023-01-07T02:48:09Z,6040000,False,,,0,,B. Simmons REBOUND (Off:1 Def:5),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,615.0,6.0,5.0,1.0,,,,,,
618,PT05M20.00S,2023-01-07T02:48:21.5Z,4,REGULAR,3pt,Jump Shot,[],1626220,94.82588699080158,3.9215686274509802,1610612751,92,93,2023-01-07T02:48:28Z,6050000,False,-230.0,-4.0,1,right,MISS R. O'Neale 3PT,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Left Corner 3,24+ Left,,,,,,Missed,,23.04,,,,,,,,,,,,
619,PT05M17.00S,2023-01-07T02:48:24.5Z,4,REGULAR,rebound,offensive,[],1629651,,,1610612751,92,93,2023-01-07T02:48:28Z,6060000,False,,,0,,N. Claxton REBOUND (Off:4 Def:4),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Left Corner 3,24+ Left,,,,,,,,,,,618.0,8.0,4.0,4.0,,,,,,
620,PT05M15.00S,2023-01-07T02:48:26.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],201142,67.36202365308804,49.754901960784316,1610612751,92,96,2023-01-07T02:48:32Z,6070000,False,-1.0,254.0,1,right,K. Durant 25' 3PT  (33 PTS) (N. Claxton 4 AST),"[201142, 1629651]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,,,,,,Made,33.0,25.43,,,,,,,,,,N. Claxton,1629651.0,4.0
622,PT04M59.00S,2023-01-07T02:48:44.3Z,4,REGULAR,foul,personal,[],1626220,,,1610612740,92,96,2023-01-07T02:48:53Z,6090000,False,,,0,,R. O'Neale personal FOUL (2 PF),"[1626220, 202685]",1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),0-8 Center,1155.0,2.0,0.0,Valanciunas,202685.0,,,,,,,,,,,,,,,
624,PT04M59.00S,2023-01-07T02:48:51.3Z,4,REGULAR,substitution,out,[],1630230,,,1610612740,92,96,2023-01-07T02:48:55Z,6110000,False,,,0,,SUB out: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT04M59.00S,2023-01-07T02:48:51.3Z,4,REGULAR,substitution,in,[],1630530,,,1610612740,92,96,2023-01-07T02:48:55Z,6120000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT04M49.00S,2023-01-07T02:49:17.7Z,4,REGULAR,3pt,Jump Shot,[],1630529,5.863994743758213,93.87254901960785,1610612740,92,96,2023-01-07T02:49:22Z,6130000,False,-219.0,3.0,1,left,MISS H. Jones 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Left Corner 3,24+ Left,,,,,,Missed,,21.94,,,,,,,,,,,,
627,PT04M46.00S,2023-01-07T02:49:20.7Z,4,REGULAR,rebound,defensive,[],201142,,,1610612751,92,96,2023-01-07T02:49:22Z,6140000,False,,,0,,K. Durant REBOUND (Off:1 Def:9),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,Left Corner 3,24+ Left,,,,,,,,,,,626.0,10.0,9.0,1.0,,,,,,
628,PT04M33.00S,2023-01-07T02:49:36.8Z,4,REGULAR,turnover,out-of-bounds,[],202681,,,1610612751,92,96,2023-01-07T02:49:42Z,6150000,False,,,0,,K. Irving bad pass out-of-bounds TURNOVER (2 TO),[202681],1610612751.0,BKN,bad pass,,,Irving,K. Irving,,,,,Above the Break 3,24+ Right Center,1155.0,,,,,,,,,,,,,,2.0,,,,,
629,PT04M15.00S,2023-01-07T02:49:59.6Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],203468,26.231931668856767,48.77450980392157,1610612740,94,96,2023-01-07T02:50:03Z,6160000,False,6.0,194.0,1,left,C. McCollum 19' step back Jump Shot (25 PTS),[203468],1610612740.0,NOP,step back,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Center,,,,,,Made,25.0,19.42,,,,,,,,,,,,
630,PT03M53.00S,2023-01-07T02:50:20.7Z,4,REGULAR,2pt,Jump Shot,[],201142,77.7431011826544,50.245098039215684,1610612751,94,96,2023-01-07T02:50:28Z,6170000,False,1.0,157.0,1,right,MISS K. Durant 15' pullup Shot,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,Mid-Range,8-16 Center,,,,,,Missed,,15.67,,,,,,,,,,,,
631,PT03M51.00S,2023-01-07T02:50:22.7Z,4,REGULAR,rebound,defensive,[],202685,,,1610612740,94,96,2023-01-07T02:50:25Z,6180000,False,,,0,,J. Valanciunas REBOUND (Off:2 Def:5),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Mid-Range,8-16 Center,,,,,,,,,,,630.0,7.0,5.0,2.0,,,,,,
632,PT03M47.00S,2023-01-07T02:50:32.1Z,4,REGULAR,foul,offensive,[],1630631,,,1610612740,94,96,2023-01-07T02:50:44Z,6190000,False,,,0,,J. Alvarado off-the-ball offensive FOUL (2 PF),"[1630631, 1627732]",1610612740.0,NOP,off-the-ball,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Center,1155.0,2.0,0.0,Simmons,1627732.0,,,,,,,,,,,,,,,
634,PT03M47.00S,2023-01-07T02:50:32.1Z,4,REGULAR,turnover,offensive foul,[],1630631,,,1610612740,94,96,2023-01-07T02:50:32Z,6210000,False,,,0,,J. Alvarado offensive foul TURNOVER (3 TO),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Center,1155.0,,,,,,,,,,,,,,3.0,,,,,
635,PT03M33.00S,2023-01-07T02:51:08.3Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],202681,91.14651773981603,72.54901960784314,1610612751,94,96,2023-01-07T02:51:15Z,6220000,False,113.0,31.0,1,right,MISS K. Irving 11' pullup Shot,[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,Mid-Range,8-16 Right,,,,,,Missed,,11.68,,,,,,,,,,,,
636,PT03M26.00S,2023-01-07T02:51:15.3Z,4,REGULAR,rebound,offensive,[],1629651,,,1610612751,94,96,2023-01-07T02:51:15Z,6230000,False,,,0,,N. Claxton REBOUND (Off:5 Def:4),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Mid-Range,8-16 Right,,,,,,,,,,,635.0,9.0,4.0,5.0,,,,,,
637,PT03M26.00S,2023-01-07T02:51:14.5Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629651,94.40999984741211,50.0,1610612751,94,98,2023-01-07T02:51:14Z,6240000,False,0.0,0.0,1,right,N. Claxton putback DUNK (9 PTS),[1629651],1610612751.0,BKN,putback,,,Claxton,N. Claxton,,,,,Mid-Range,8-16 Left,,,,,,Made,9.0,0.0,,,,,,,,,,,,
638,PT03M13.00S,2023-01-07T02:51:27.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630530,8.754927726675426,44.36274509803921,1610612740,94,98,2023-01-07T02:51:34Z,6250000,False,28.0,30.0,1,left,MISS T. Murphy III driving Layup - blocked,"[1630530, 201142]",1610612740.0,NOP,driving,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,,,Missed,,4.1,Durant,201142.0,,,,,,,,,,
643,PT03M13.00S,2023-01-07T02:51:27.9Z,4,REGULAR,block,,[],201142,,,1610612740,94,98,2023-01-07T02:52:04Z,6255000,False,,,0,,K. Durant BLOCK (2 BLK),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
639,PT03M13.00S,2023-01-07T02:51:27.9Z,4,REGULAR,rebound,offensive,[],1630530,,,1610612740,94,98,2023-01-07T02:52:04Z,6260000,False,,,0,,T. Murphy III REBOUND (Off:1 Def:0),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,,,,,,,,638.0,1.0,0.0,1.0,,,,,,
640,PT03M13.00S,2023-01-07T02:51:33.2Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630530,5.590000152587891,50.0,1610612740,96,98,2023-01-07T02:52:38Z,6270000,False,0.0,0.0,1,left,T. Murphy III putback Layup (10 PTS),[1630530],1610612740.0,NOP,putback,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,,,Made,10.0,0.0,,,,,,,,,,,,
641,PT03M13.00S,2023-01-07T02:51:36.0Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1626220,,,1610612740,96,98,2023-01-07T02:52:24Z,6280000,False,,,0,,R. O'Neale shooting personal FOUL (3 PF) (Murphy III 1 FT),"[1626220, 1630530]",1610612751.0,BKN,shooting,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),0-8 Center,204059.0,3.0,0.0,Murphy III,1630530.0,,,,,,,,,,,,,,,
644,PT03M13.00S,2023-01-07T02:52:12.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,96,98,2023-01-07T02:52:12Z,6300000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT03M13.00S,2023-01-07T02:55:21.8Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],1630530,,,1610612740,97,98,2023-01-07T02:55:21Z,6310000,False,,,0,,T. Murphy III Free Throw 1 of 1 (11 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,
646,PT02M50.00S,2023-01-07T02:55:47.6Z,4,REGULAR,3pt,Jump Shot,[],202681,83.52496714848883,3.1862745098039214,1610612751,97,98,2023-01-07T02:55:51Z,6320000,False,-234.0,102.0,1,right,MISS K. Irving 25' 3PT,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.55,,,,,,,,,,,,
647,PT02M48.00S,2023-01-07T02:55:49.6Z,4,REGULAR,rebound,defensive,[],1630529,,,1610612740,97,98,2023-01-07T02:55:51Z,6330000,False,,,0,,H. Jones REBOUND (Off:1 Def:1),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,646.0,2.0,1.0,1.0,,,,,,
648,PT02M40.00S,2023-01-07T02:55:58.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203468,6.652431011826544,53.92156862745098,1610612740,97,98,2023-01-07T02:56:15Z,6340000,False,-20.0,10.0,1,left,MISS C. McCollum driving Layup,[203468],1610612740.0,NOP,driving,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.2,,,,,,,,,,,,
649,PT02M35.00S,2023-01-07T02:56:03.7Z,4,REGULAR,rebound,offensive,[],202685,,,1610612740,97,98,2023-01-07T02:56:03Z,6350000,False,,,0,,J. Valanciunas REBOUND (Off:3 Def:5),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,,,,,,,,,,,648.0,8.0,5.0,3.0,,,,,,
650,PT02M35.00S,2023-01-07T02:56:03.7Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202685,5.590000152587891,50.0,1610612740,97,98,2023-01-07T02:57:16Z,6360000,False,0.0,0.0,1,left,MISS J. Valanciunas putback Layup - blocked,"[202685, 1627732]",1610612740.0,NOP,putback,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,,,,,,Missed,,0.0,Simmons,1627732.0,,,,,,,,,,
668,PT02M35.00S,2023-01-07T02:56:03.7Z,4,REGULAR,block,,[],1627732,,,1610612740,97,98,2023-01-07T02:58:16Z,6365000,False,,,0,,B. Simmons BLOCK (1 BLK),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
651,PT02M34.00S,2023-01-07T02:56:04.7Z,4,REGULAR,rebound,offensive,[],202685,,,1610612740,97,98,2023-01-07T02:58:51Z,6370000,False,,,0,,J. Valanciunas REBOUND (Off:4 Def:5),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,,,,,,,,,,,650.0,9.0,5.0,4.0,,,,,,
672,PT02M33.00S,2023-01-07T02:56:07.1Z,4,REGULAR,turnover,lost ball,[],202685,,,1610612740,97,98,2023-01-07T02:59:03Z,6375000,False,,,0,,J. Valanciunas lost ball TURNOVER (3 TO),"[202685, 1627732]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,3.0,Simmons,1627732.0,,,
673,PT02M33.00S,2023-01-07T02:56:07.1Z,4,REGULAR,steal,,[],1627732,,,1610612751,97,98,2023-01-07T02:58:41Z,6377500,False,,,0,,B. Simmons STEAL (3 STL),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
652,PT02M27.00S,2023-01-07T02:56:10.6Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1626220,77.61169513797634,11.27450980392157,1610612751,97,101,2023-01-07T02:58:41Z,6380000,False,-194.0,158.0,1,right,R. O'Neale 24' 3PT  (14 PTS) (B. Simmons 10 AST),"[1626220, 1627732]",1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,,,,,,Made,14.0,24.99,,,,,,,,,,B. Simmons,1627732.0,10.0
654,PT02M10.00S,2023-01-07T02:56:28.2Z,4,REGULAR,3pt,Jump Shot,[],1630631,6.783837056504599,4.411764705882353,1610612740,97,101,2023-01-07T02:56:51Z,6400000,False,228.0,11.0,1,left,MISS J. Alvarado 3PT,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Right Corner 3,24+ Right,,,,,,Missed,,22.82,,,,,,,,,,,,
655,PT02M09.00S,2023-01-07T02:56:35.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612751,97,101,2023-01-07T02:56:35Z,6410000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,,654.0,,,,,,,,,
656,PT02M09.00S,2023-01-07T02:56:37.2Z,4,REGULAR,foul,personal,[],1630529,,,1610612751,97,101,2023-01-07T02:57:02Z,6420000,False,,,0,,H. Jones loose ball personal FOUL (4 PF),"[1630529, 201142]",1610612740.0,NOP,loose ball,,,Jones,H. Jones,,,,,In The Paint (Non-RA),0-8 Center,204059.0,4.0,0.0,Durant,201142.0,,,,,,,,,,,,,,,
658,PT02M09.00S,2023-01-07T02:56:56.2Z,4,REGULAR,substitution,out,[],1627732,,,1610612751,97,101,2023-01-07T02:57:01Z,6440000,False,,,0,,SUB out: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT02M09.00S,2023-01-07T02:56:56.2Z,4,REGULAR,substitution,in,[],203933,,,1610612751,97,101,2023-01-07T02:57:01Z,6450000,False,,,0,,SUB in: T. Warren,[203933],1610612751.0,BKN,,,,Warren,T. Warren,,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT02M09.00S,2023-01-07T02:56:56.2Z,4,REGULAR,substitution,out,[],1630529,,,1610612751,97,101,2023-01-07T02:57:24Z,6460000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT02M09.00S,2023-01-07T02:56:56.2Z,4,REGULAR,substitution,in,[],1630230,,,1610612751,97,101,2023-01-07T02:57:24Z,6470000,False,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT01M53.00S,2023-01-07T02:57:28.1Z,4,REGULAR,2pt,Jump Shot,[],201142,74.45795006570303,35.78431372549019,1610612751,97,101,2023-01-07T03:00:13Z,6480000,False,-71.0,188.0,1,right,MISS K. Durant 20' Jump Shot,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,Mid-Range,16-24 Left Center,,,,,,Missed,,20.06,,,,,,,,,,,,
663,PT01M50.00S,2023-01-07T02:57:31.1Z,4,REGULAR,rebound,defensive,[],202685,,,1610612740,97,101,2023-01-07T02:57:33Z,6490000,False,,,0,,J. Valanciunas REBOUND (Off:4 Def:6),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,662.0,10.0,6.0,4.0,,,,,,
664,PT01M42.00S,2023-01-07T02:57:41.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203933,,,1610612740,97,101,2023-01-07T02:57:50Z,6500000,False,,,0,,T. Warren shooting personal FOUL (3 PF) (McCollum 2 FT),"[203933, 203468]",1610612751.0,BKN,shooting,,,Warren,T. Warren,,,,,Restricted Area,0-8 Center,204059.0,3.0,0.0,McCollum,203468.0,,,,,,,,,,,,,,,
666,PT01M42.00S,2023-01-07T02:58:08.4Z,4,REGULAR,freethrow,1 of 2,[],203468,,,1610612740,97,101,2023-01-07T02:58:08Z,6520000,False,,,0,,MISS C. McCollum Free Throw 1 of 2,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
667,PT01M42.00S,2023-01-07T02:58:08.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,97,101,2023-01-07T02:58:08Z,6530000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,666.0,,,,,,,,,
669,PT01M42.00S,2023-01-07T02:58:10.2Z,4,REGULAR,substitution,out,[],202685,,,1610612740,97,101,2023-01-07T02:58:18Z,6540000,False,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT01M42.00S,2023-01-07T02:58:10.2Z,4,REGULAR,substitution,in,[],1630529,,,1610612740,97,101,2023-01-07T02:58:18Z,6550000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT01M42.00S,2023-01-07T02:58:30.5Z,4,REGULAR,freethrow,2 of 2,[],203468,,,1610612740,98,101,2023-01-07T02:58:30Z,6560000,False,,,0,,C. McCollum Free Throw 2 of 2 (26 PTS),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,Made,26.0,,,,,,,,,,,,,
674,PT01M20.00S,2023-01-07T02:58:55.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,85.23324572930355,62.00980392156863,1610612751,98,101,2023-01-07T02:59:13Z,6570000,False,60.0,86.0,1,right,MISS K. Durant 10' pullup Shot - blocked,"[201142, 1630529]",1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Right,,,,,,Missed,,10.51,Jones,1630529.0,,,,,,,,,,
675,PT01M20.00S,2023-01-07T02:58:55.9Z,4,REGULAR,block,,[],1630529,,,1610612751,98,101,2023-01-07T02:58:58Z,6580000,False,,,0,,H. Jones BLOCK (1 BLK),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
676,PT01M17.00S,2023-01-07T02:58:58.9Z,4,REGULAR,rebound,offensive,[],202681,,,1610612751,98,101,2023-01-07T02:59:13Z,6590000,False,,,0,,K. Irving REBOUND (Off:2 Def:3),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,674.0,5.0,3.0,2.0,,,,,,
677,PT01M12.00S,2023-01-07T02:59:04.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202681,89.04402102496715,49.754901960784316,1610612751,98,103,2023-01-07T02:59:19Z,6600000,False,-1.0,50.0,1,right,K. Irving driving Layup (14 PTS),[202681],1610612751.0,BKN,driving,,,Irving,K. Irving,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,14.0,5.05,,,,,,,,,,,,
678,PT01M06.00S,2023-01-07T02:59:11.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630529,9.937582128777924,45.83333333333333,1610612740,100,103,2023-01-07T02:59:28Z,6610000,False,21.0,41.0,1,left,H. Jones reverse Layup (5 PTS) (C. McCollum 6 AST),"[1630529, 203468]",1610612740.0,NOP,reverse,,,Jones,H. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,5.0,4.59,,,,,,,,,,C. McCollum,203468.0,6.0
680,PT00M43.70S,2023-01-07T02:59:37.6Z,4,REGULAR,3pt,Jump Shot,[],202681,64.07687253613666,33.088235294117645,1610612751,100,106,2023-01-07T02:59:56Z,6630000,False,-85.0,285.0,1,right,K. Irving 29' 3PT  (17 PTS) (K. Durant 3 AST),"[202681, 201142]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Center,,,,,,Made,17.0,29.75,,,,,,,,,,K. Durant,201142.0,3.0
682,PT00M43.40S,2023-01-07T02:59:50.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612740,100,106,2023-01-07T02:59:50Z,6650000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,PT00M43.40S,2023-01-07T03:00:43.7Z,4,REGULAR,substitution,out,[],203933,,,1610612740,100,106,2023-01-07T03:01:05Z,6660000,False,,,0,,SUB out: T. Warren,[203933],1610612751.0,BKN,,,,Warren,T. Warren,,,,,,,,,,,,,,,,,,,,,,,,,,
684,PT00M43.40S,2023-01-07T03:00:43.7Z,4,REGULAR,substitution,in,[],1627732,,,1610612740,100,106,2023-01-07T03:01:05Z,6670000,False,,,0,,SUB in: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
685,PT00M39.10S,2023-01-07T03:01:31.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203468,7.966491458607096,45.83333333333333,1610612740,102,106,2023-01-07T03:01:36Z,6680000,False,21.0,22.0,1,left,C. McCollum driving Layup (28 PTS),[203468],1610612740.0,NOP,driving,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,,,,Made,28.0,3.06,,,,,,,,,,,,
686,PT00M16.70S,2023-01-07T03:01:56.6Z,4,REGULAR,3pt,Jump Shot,[],202681,64.73390275952694,44.85294117647059,1610612751,102,106,2023-01-07T03:02:10Z,6690000,False,-26.0,279.0,1,right,MISS K. Irving 28' pullup 3PT,[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,Above the Break 3,24+ Center,,,,,,Missed,,28.02,,,,,,,,,,,,
687,PT00M14.60S,2023-01-07T03:01:58.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612751,102,106,2023-01-07T03:02:06Z,6700000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,686.0,,,,,,,,,
