actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
572,PT07M49.00S,2022-11-29T03:00:47.7Z,4,REGULAR,freethrow,1 of 1,[],1630530,,,1610612740,90,83,2022-11-29T03:00:47Z,5630000,False,,,0,,T. Murphy III Free Throw 1 of 1 (15 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,Made,,,,,15.0,,,,,
573,PT07M36.00S,2022-11-29T03:01:14.5Z,4,REGULAR,foul,personal,['2freethrow'],1630529,,,1610612760,90,83,2022-11-29T03:01:31Z,5640000,False,,,0,,H. Jones shooting personal FOUL (3 PF) (Gilgeous-Alexander 2 FT),"[1630529, 1628983]",1610612740.0,NOP,shooting,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,202901.0,3.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,,,,,,
575,PT07M36.00S,2022-11-29T03:01:35.1Z,4,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,90,83,2022-11-29T03:01:35Z,5660000,False,,,0,,MISS S. Gilgeous-Alexander Free Throw 1 of 2,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,Missed,,,,,,,,,,
576,PT07M36.00S,2022-11-29T03:01:35.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,90,83,2022-11-29T03:01:35Z,5670000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,575.0,,,,,,,,,
577,PT07M36.00S,2022-11-29T03:01:39.5Z,4,REGULAR,substitution,out,[],1629627,,,1610612760,90,83,2022-11-29T03:02:00Z,5680000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT07M36.00S,2022-11-29T03:01:39.5Z,4,REGULAR,substitution,out,[],1631172,,,1610612760,90,83,2022-11-29T03:02:00Z,5690000,False,,,0,,SUB out: O. Dieng,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT07M36.00S,2022-11-29T03:01:39.5Z,4,REGULAR,substitution,out,[],1630544,,,1610612760,90,83,2022-11-29T03:02:00Z,5700000,False,,,0,,SUB out: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT07M36.00S,2022-11-29T03:01:39.5Z,4,REGULAR,substitution,in,[],202685,,,1610612760,90,83,2022-11-29T03:02:00Z,5710000,False,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT07M36.00S,2022-11-29T03:01:39.5Z,4,REGULAR,substitution,in,[],1630197,,,1610612760,90,83,2022-11-29T03:02:00Z,5720000,False,,,0,,SUB in: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT07M36.00S,2022-11-29T03:01:39.5Z,4,REGULAR,substitution,in,[],1630526,,,1610612760,90,83,2022-11-29T03:02:00Z,5730000,False,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT07M36.00S,2022-11-29T03:02:02.2Z,4,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,90,84,2022-11-29T03:02:02Z,5740000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (22 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,Made,,,,,22.0,,,,,
584,PT07M24.00S,2022-11-29T03:02:15.1Z,4,REGULAR,turnover,bad pass,[],1630631,,,1610612740,90,84,2022-11-29T03:02:18Z,5750000,False,,,0,,J. Alvarado bad pass TURNOVER (3 TO),"[1630631, 1630526]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Mid-Range,16-24 Left Center,,,,,,3.0,Robinson-Earl,1630526.0,,,,,,,,,,,,
585,PT07M24.00S,2022-11-29T03:02:15.1Z,4,REGULAR,steal,,[],1630526,,,1610612760,90,84,2022-11-29T03:02:17Z,5760000,False,,,0,,J. Robinson-Earl STEAL (2 STL),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
673,PT07M15.00S,2022-11-29T03:02:20.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628983,7.490144546649145,51.88419117647059,1610612760,90,84,2022-11-29T03:27:41Z,5765000,False,-9.0,18.0,1,left,MISS S. Gilgeous-Alexander driving Layup - blocked,"[1628983, 1630529]",1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,,,,2.02,Missed,,,,,,,,,Jones,1630529.0
674,PT07M15.00S,2022-11-29T03:02:20.8Z,4,REGULAR,block,,[],1630529,,,1610612760,90,84,2022-11-29T03:27:41Z,5767500,False,,,0,,H. Jones BLOCK (3 BLK),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
675,PT07M14.00S,2022-11-29T03:02:21.8Z,4,REGULAR,rebound,offensive,[],1628983,,,1610612760,90,84,2022-11-29T03:27:41Z,5768750,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:3 Def:2),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,,,,,,673.0,5.0,2.0,3.0,,,,,,
586,PT07M13.00S,2022-11-29T03:02:26.5Z,4,REGULAR,turnover,bad pass,[],1628983,,,1610612760,90,84,2022-11-29T03:02:32Z,5770000,False,,,0,,S. Gilgeous-Alexander bad pass TURNOVER (5 TO),"[1628983, 1630529]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,5.0,Jones,1630529.0,,,,,,,,,,,,
587,PT07M13.00S,2022-11-29T03:02:26.5Z,4,REGULAR,steal,,[],1630529,,,1610612740,90,84,2022-11-29T03:02:28Z,5780000,False,,,0,,H. Jones STEAL (4 STL),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
588,PT07M03.00S,2022-11-29T03:02:38.8Z,4,REGULAR,foul,personal,['2freethrow'],1628983,,,1610612740,90,84,2022-11-29T03:02:53Z,5790000,False,,,0,,S. Gilgeous-Alexander shooting personal FOUL (3 PF) (Jones 2 FT),"[1628983, 1630529]",1610612760.0,OKC,shooting,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,202901.0,3.0,0.0,Jones,1630529.0,,,,,,,,,,,,,,,
590,PT07M03.00S,2022-11-29T03:03:30.3Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630529,,,1610612740,90,84,2022-11-29T03:03:30Z,5810000,False,,,0,,MISS H. Jones Free Throw 1 of 2,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,Missed,,,,,,,,,,
591,PT07M03.00S,2022-11-29T03:03:30.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,90,84,2022-11-29T03:03:30Z,5820000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,590.0,,,,,,,,,
592,PT07M03.00S,2022-11-29T03:03:31.3Z,4,REGULAR,substitution,out,[],1631114,,,1610612740,90,84,2022-11-29T03:03:36Z,5830000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT07M03.00S,2022-11-29T03:03:31.3Z,4,REGULAR,substitution,in,[],1629652,,,1610612740,90,84,2022-11-29T03:03:36Z,5840000,False,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT07M03.00S,2022-11-29T03:03:55.7Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1630529,,,1610612740,91,84,2022-11-29T03:03:55Z,5850000,False,,,0,,H. Jones Free Throw 2 of 2 (10 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,Made,,,,,10.0,,,,,
595,PT06M51.00S,2022-11-29T03:04:08.7Z,4,REGULAR,3pt,Jump Shot,[],1628983,24.392247043363994,84.80392156862744,1610612760,91,84,2022-11-29T03:04:15Z,5860000,False,-174.0,177.0,1,left,MISS S. Gilgeous-Alexander 24' 3PT,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Left Center,,,,,,,,,24.81,Missed,,,,,,,,,,
596,PT06M48.00S,2022-11-29T03:04:11.7Z,4,REGULAR,rebound,offensive,[],1629652,,,1610612760,91,84,2022-11-29T03:04:15Z,5870000,False,,,0,,L. Dort REBOUND (Off:1 Def:1),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,595.0,2.0,1.0,1.0,,,,,,
597,PT06M37.00S,2022-11-29T03:04:23.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628983,28.728646517739815,22.794117647058822,1610612760,91,84,2022-11-29T03:04:29Z,5880000,False,136.0,218.0,1,left,MISS S. Gilgeous-Alexander 25' step back 3PT,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Right Center,,,,,,,,,25.65,Missed,,,,,,,,,,
598,PT06M33.00S,2022-11-29T03:04:27.6Z,4,REGULAR,rebound,defensive,[],1630700,,,1610612740,91,84,2022-11-29T03:04:29Z,5890000,False,,,0,,D. Daniels REBOUND (Off:0 Def:5),[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,597.0,5.0,5.0,0.0,,,,,,
599,PT06M10.00S,2022-11-29T03:04:50.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630631,84.1819973718791,45.34313725490196,1610612740,91,84,2022-11-29T03:04:55Z,5900000,False,-23.0,96.0,1,right,MISS J. Alvarado 9' driving floating Shot,[1630631],1610612740.0,NOP,driving floating,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,9.9,Missed,,,,,,,,,,
600,PT06M07.00S,2022-11-29T03:04:53.2Z,4,REGULAR,rebound,defensive,[],1630526,,,1610612760,91,84,2022-11-29T03:04:55Z,5910000,False,,,0,,J. Robinson-Earl REBOUND (Off:5 Def:7),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,599.0,12.0,7.0,5.0,,,,,,
601,PT06M00.00S,2022-11-29T03:04:59.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,8.360709592641262,37.254901960784316,1610612760,91,86,2022-11-29T03:05:04Z,5920000,False,64.0,26.0,1,left,S. Gilgeous-Alexander 6' driving floating bank Jump Shot (24 PTS),[1628983],1610612760.0,OKC,driving floating bank,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,6.88,Made,,,,,24.0,,,,,
602,PT05M38.00S,2022-11-29T03:05:21.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630631,84.83902759526939,50.98039215686274,1610612740,91,86,2022-11-29T03:05:28Z,5930000,False,5.0,90.0,1,right,MISS J. Alvarado 9' driving floating Shot,[1630631],1610612740.0,NOP,driving floating,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,9.01,Missed,,,,,,,,,,
603,PT05M32.00S,2022-11-29T03:05:27.8Z,4,REGULAR,rebound,offensive,[],202685,,,1610612740,91,86,2022-11-29T03:05:27Z,5940000,False,,,0,,J. Valanciunas REBOUND (Off:4 Def:6),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,602.0,10.0,6.0,4.0,,,,,,
604,PT05M32.00S,2022-11-29T03:05:27.8Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",202685,94.40999984741211,50.0,1610612740,93,86,2022-11-29T03:24:08Z,5950000,False,0.0,0.0,1,right,J. Valanciunas tip DUNK (8 PTS),[202685],1610612740.0,NOP,tip,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,,,,,,,,,0.0,Made,,,,,8.0,,,,,
605,PT05M14.00S,2022-11-29T03:05:45.1Z,4,REGULAR,3pt,Jump Shot,[],1630197,23.340998685939553,90.19607843137256,1610612760,93,89,2022-11-29T03:05:49Z,5960000,False,-201.0,167.0,1,left,A. Pokusevski 26' 3PT  (11 PTS) (S. Gilgeous-Alexander 4 AST),"[1630197, 1628983]",1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,Above the Break 3,24+ Left Center,,,,,,,,,26.13,Made,,,,,11.0,S. Gilgeous-Alexander,1628983.0,4.0,,
607,PT04M52.00S,2022-11-29T03:06:07.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630530,93.77463863337714,53.18627450980392,1610612740,95,89,2022-11-29T03:06:12Z,5980000,False,16.0,6.0,1,right,T. Murphy III driving Layup (17 PTS) (J. Valanciunas 1 AST),"[1630530, 202685]",1610612740.0,NOP,driving,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,,,,,,1.7,Made,,,,,17.0,J. Valanciunas,202685.0,1.0,,
609,PT04M33.00S,2022-11-29T03:06:27.1Z,4,REGULAR,3pt,Jump Shot,[],1628983,33.459264126149804,49.754901960784316,1610612760,95,92,2022-11-29T03:06:32Z,6000000,False,1.0,262.0,1,left,S. Gilgeous-Alexander 26' 3PT  (27 PTS) (L. Dort 5 AST),"[1628983, 1629652]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Center,,,,,,,,,26.2,Made,,,,,27.0,L. Dort,1629652.0,5.0,,
611,PT04M26.00S,2022-11-29T03:06:38.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612740,95,92,2022-11-29T03:14:48Z,6020000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT04M26.00S,2022-11-29T03:09:16.4Z,4,REGULAR,substitution,out,[],202685,,,1610612740,95,92,2022-11-29T03:09:26Z,6030000,False,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT04M26.00S,2022-11-29T03:09:16.4Z,4,REGULAR,substitution,in,[],1629627,,,1610612740,95,92,2022-11-29T03:09:26Z,6040000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT04M08.00S,2022-11-29T03:09:58.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630631,93.11760840998686,53.92156862745098,1610612740,95,92,2022-11-29T03:12:20Z,6050000,False,20.0,12.0,1,right,MISS J. Alvarado driving Layup - blocked,"[1630631, 1630526]",1610612740.0,NOP,driving,,,Alvarado,J. Alvarado,,,,,Restricted Area,0-8 Center,,,,,,,,,2.31,Missed,,,,,,,,,Robinson-Earl,1630526.0
619,PT04M08.00S,2022-11-29T03:09:58.1Z,4,REGULAR,block,,[],1630526,,,1610612740,95,92,2022-11-29T03:12:10Z,6052500,False,,,0,,J. Robinson-Earl BLOCK (1 BLK),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
618,PT04M08.00S,2022-11-29T03:09:58.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612760,95,92,2022-11-29T03:12:10Z,6055000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,614.0,,,,,,,,,
628,PT04M08.00S,2022-11-29T03:10:23.1Z,4,REGULAR,timeout,challenge,['team'],0,,,1610612760,95,92,2022-11-29T03:14:36Z,6067500,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT04M08.00S,2022-11-29T03:12:05.0Z,4,REGULAR,substitution,out,[],1629026,,,1610612760,95,92,2022-11-29T03:12:11Z,6090000,False,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT04M08.00S,2022-11-29T03:12:05.0Z,4,REGULAR,substitution,in,[],1630581,,,1610612760,95,92,2022-11-29T03:12:11Z,6100000,False,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT03M50.00S,2022-11-29T03:13:25.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630526,7.835085413929041,54.41176470588235,1610612760,95,92,2022-11-29T03:29:26Z,6110000,False,-22.0,21.0,1,left,MISS J. Robinson-Earl cutting DUNK - blocked,"[1630526, 1629627]",1610612760.0,OKC,cutting,,,Robinson-Earl,J. Robinson-Earl,,,,,Restricted Area,0-8 Center,,,,,,,,,3.06,Missed,,,,,,,,,Williamson,1629627.0
623,PT03M50.00S,2022-11-29T03:13:25.1Z,4,REGULAR,block,,[],1629627,,,1610612760,95,92,2022-11-29T03:13:29Z,6120000,False,,,0,,Z. Williamson BLOCK (3 BLK),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
624,PT03M49.00S,2022-11-29T03:13:26.1Z,4,REGULAR,rebound,offensive,[],1629652,,,1610612760,95,92,2022-11-29T03:29:26Z,6130000,False,,,0,,L. Dort REBOUND (Off:2 Def:1),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,,,,,,622.0,3.0,1.0,2.0,,,,,,
625,PT03M48.00S,2022-11-29T03:13:33.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629652,8.09789750328515,46.32352941176471,1610612760,95,94,2022-11-29T03:29:35Z,6140000,False,18.0,24.0,1,left,L. Dort putback Layup (14 PTS),[1629652],1610612760.0,OKC,putback,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,,,,2.99,Made,,,,,14.0,,,,,
626,PT03M25.00S,2022-11-29T03:13:47.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630631,86.5473061760841,48.03921568627451,1610612740,97,94,2022-11-29T03:30:25Z,6150000,False,-10.0,74.0,1,right,J. Alvarado 7' driving floating Jump Shot (15 PTS),[1630631],1610612740.0,NOP,driving floating,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,7.46,Made,,,,,15.0,,,,,
627,PT03M25.00S,2022-11-29T03:13:54.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612760,97,94,2022-11-29T03:13:54Z,6160000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT03M05.00S,2022-11-29T03:15:41.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,11.12023653088042,37.00980392156863,1610612760,97,94,2022-11-29T03:31:07Z,6170000,False,65.0,52.0,1,left,MISS S. Gilgeous-Alexander 8' driving Layup,[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,8.32,Missed,,,,,,,,,,
630,PT03M01.00S,2022-11-29T03:15:44.7Z,4,REGULAR,rebound,defensive,[],1630530,,,1610612740,97,94,2022-11-29T03:15:44Z,6180000,False,,,0,,T. Murphy III REBOUND (Off:3 Def:3),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,629.0,6.0,3.0,3.0,,,,,,
631,PT02M41.00S,2022-11-29T03:16:05.0Z,4,REGULAR,3pt,Jump Shot,[],1630529,95.22010512483574,95.34313725490196,1610612740,97,94,2022-11-29T03:16:12Z,6190000,False,227.0,-8.0,1,right,MISS H. Jones 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Right Corner 3,24+ Right,,,,,,,,,22.68,Missed,,,,,,,,,,
632,PT02M36.00S,2022-11-29T03:16:10.0Z,4,REGULAR,rebound,defensive,[],1630526,,,1610612760,97,94,2022-11-29T03:16:12Z,6200000,False,,,0,,J. Robinson-Earl REBOUND (Off:5 Def:8),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,Right Corner 3,24+ Right,,,,,,,,,,,631.0,13.0,8.0,5.0,,,,,,
633,PT02M31.00S,2022-11-29T03:16:19.7Z,4,REGULAR,foul,personal,['2freethrow'],1630700,,,1610612760,97,94,2022-11-29T03:16:30Z,6210000,False,,,0,,D. Daniels shooting personal FOUL (3 PF) (Gilgeous-Alexander 2 FT),"[1630700, 1628983]",1610612740.0,NOP,shooting,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,202058.0,3.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,,,,,,
635,PT02M31.00S,2022-11-29T03:16:46.1Z,4,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,97,95,2022-11-29T03:16:46Z,6230000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (28 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,Made,,,,,28.0,,,,,
636,PT02M31.00S,2022-11-29T03:17:02.0Z,4,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,97,96,2022-11-29T03:17:02Z,6240000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (29 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,Made,,,,,29.0,,,,,
637,PT02M17.00S,2022-11-29T03:17:19.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,93.11760840998686,45.588235294117645,1610612740,97,96,2022-11-29T03:17:23Z,6250000,False,-22.0,12.0,1,right,MISS Z. Williamson driving Layup,[1629627],1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,,,,2.52,Missed,,,,,,,,,,
638,PT02M15.00S,2022-11-29T03:17:21.1Z,4,REGULAR,rebound,defensive,[],1628983,,,1610612760,97,96,2022-11-29T03:17:23Z,6260000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:3 Def:3),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,,,,,,637.0,6.0,3.0,3.0,,,,,,
639,PT02M02.00S,2022-11-29T03:17:34.2Z,4,REGULAR,2pt,Jump Shot,[],1629652,23.47240473061761,27.205882352941174,1610612760,97,96,2022-11-29T03:17:39Z,6270000,False,114.0,168.0,1,left,MISS L. Dort 20' pullup Shot,[1629652],1610612760.0,OKC,pullup,,,Dort,L. Dort,,,,,Mid-Range,16-24 Right Center,,,,,,,,,20.31,Missed,,,,,,,,,,
640,PT01M58.00S,2022-11-29T03:17:38.2Z,4,REGULAR,rebound,defensive,[],1630631,,,1610612740,97,96,2022-11-29T03:17:39Z,6280000,False,,,0,,J. Alvarado REBOUND (Off:0 Def:2),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,639.0,2.0,2.0,0.0,,,,,,
641,PT01M46.00S,2022-11-29T03:17:49.8Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629627,87.59855453350855,50.73529411764706,1610612740,97,96,2022-11-29T03:17:54Z,6290000,False,4.0,64.0,1,right,MISS Z. Williamson 6' turnaround Hook,[1629627],1610612740.0,NOP,turnaround,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,6.42,Missed,,,,,,,,,,
642,PT01M44.00S,2022-11-29T03:17:51.8Z,4,REGULAR,rebound,defensive,[],1630581,,,1610612760,97,96,2022-11-29T03:17:54Z,6300000,False,,,0,,J. Giddey REBOUND (Off:1 Def:4),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,641.0,5.0,4.0,1.0,,,,,,
643,PT01M28.00S,2022-11-29T03:18:16.2Z,4,REGULAR,foul,personal,['2freethrow'],1630631,,,1610612760,97,96,2022-11-29T03:18:30Z,6310000,False,,,0,,J. Alvarado shooting personal FOUL (3 PF) (Gilgeous-Alexander 2 FT),"[1630631, 1628983]",1610612740.0,NOP,shooting,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),8-16 Center,204058.0,3.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,,,,,,
645,PT01M28.00S,2022-11-29T03:18:35.1Z,4,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,97,97,2022-11-29T03:18:35Z,6330000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (30 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,Made,,,,,30.0,,,,,
646,PT01M28.00S,2022-11-29T03:18:51.3Z,4,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,97,98,2022-11-29T03:18:51Z,6340000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (31 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,Made,,,,,31.0,,,,,
647,PT01M13.00S,2022-11-29T03:19:08.1Z,4,REGULAR,3pt,Jump Shot,[],1630530,62.77923784494087,35.77282475490196,1610612740,100,98,2022-11-29T03:19:16Z,6350000,False,-71.0,297.0,1,right,T. Murphy III 30' 3PT  (20 PTS) (H. Jones 3 AST),"[1630530, 1630529]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Center,,,,,,,,,30.58,Made,,,,,20.0,H. Jones,1630529.0,3.0,,
