actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
504,PT02M54.00S,2025-11-23T02:41:19.8Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612741,85,91,2025-11-23T02:41:22Z,4930000,False,,,0,,J. Giddey REBOUND (Off:1 Def:8),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,503.0,9.0,8.0,1.0,,,,,
505,PT02M46.00S,2025-11-23T02:41:29.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630188,92.32917214191852,45.83333333333333,1610612741,87,91,2025-11-23T02:41:36Z,4940000,False,-21.0,20.0,1,right,J. Smith driving Layup (7 PTS) (J. Giddey 8 AST),"[1630188, 1630581]",1610612741.0,CHI,driving,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,,Made,7.0,2.86,J. Giddey,1630581.0,8.0,,,,,,,,,
507,PT02M46.00S,2025-11-23T02:41:37.7Z,3,REGULAR,timeout,full,['team'],0,,,1610612764,87,91,2025-11-23T02:41:37Z,4960000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT02M46.00S,2025-11-23T02:42:57.5Z,3,REGULAR,substitution,out,[],1630581,,,1610612764,87,91,2025-11-23T02:43:15Z,4970000,False,,,0,,SUB out: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT02M46.00S,2025-11-23T02:42:57.5Z,3,REGULAR,substitution,out,[],1630557,,,1610612764,87,91,2025-11-23T02:43:15Z,4980000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT02M46.00S,2025-11-23T02:42:57.5Z,3,REGULAR,substitution,in,[],1630245,,,1610612764,87,91,2025-11-23T02:43:15Z,4990000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT02M46.00S,2025-11-23T02:42:57.5Z,3,REGULAR,substitution,in,[],1642273,,,1610612764,87,91,2025-11-23T02:43:15Z,5000000,False,,,0,,SUB in: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT02M29.00S,2025-11-23T02:43:29.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641715,6.521024967148489,47.549019607843135,1610612764,87,93,2025-11-23T02:44:01Z,5010000,False,12.0,9.0,1,left,C. Whitmore driving Layup (16 PTS) (T. Vukcevic 1 AST),"[1641715, 1641774]",1610612764.0,WAS,driving,,,Whitmore,C. Whitmore,,,,,Restricted Area,0-8 Center,,,,,,Made,16.0,1.51,T. Vukcevic,1641774.0,1.0,,,,,,,,,
513,PT02M24.00S,2025-11-23T02:43:39.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642267,,,1610612741,87,93,2025-11-23T02:43:49Z,5020000,False,,,0,,B. Carrington personal FOUL (3 PF) (Jones 2 FT),"[1642267, 1630200]",1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Center,1626300.0,3.0,0.0,Jones,1630200.0,,,,,,,,,,,,,,,
516,PT02M24.00S,2025-11-23T02:44:07.4Z,3,REGULAR,freethrow,1 of 2,[],1630200,,,1610612741,88,93,2025-11-23T02:44:07Z,5040000,False,,,0,,T. Jones Free Throw 1 of 2 (5 PTS),[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
517,PT02M24.00S,2025-11-23T02:44:20.4Z,3,REGULAR,freethrow,2 of 2,[],1630200,,,1610612741,89,93,2025-11-23T02:44:20Z,5050000,False,,,0,,T. Jones Free Throw 2 of 2 (6 PTS),[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
518,PT02M06.00S,2025-11-23T02:44:40.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641715,7.046649145860711,58.82352941176471,1610612764,89,93,2025-11-23T02:44:45Z,5060000,False,-44.0,14.0,1,left,MISS C. Whitmore driving Layup - blocked,"[1641715, 1630188]",1610612764.0,WAS,driving,,,Whitmore,C. Whitmore,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,4.62,,,,,,,,,Smith,1630188.0,,
519,PT02M06.00S,2025-11-23T02:44:40.9Z,3,REGULAR,block,,[],1630188,,,1610612764,89,93,2025-11-23T02:44:44Z,5070000,False,,,0,,J. Smith BLOCK (1 BLK),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
520,PT02M02.00S,2025-11-23T02:44:44.9Z,3,REGULAR,rebound,defensive,[],1641763,,,1610612741,89,93,2025-11-23T02:44:45Z,5080000,False,,,0,,J. Phillips REBOUND (Off:2 Def:1),[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,518.0,3.0,1.0,2.0,,,,,
521,PT02M00.00S,2025-11-23T02:44:47.4Z,3,REGULAR,3pt,Jump Shot,[],1630188,69.72733245729303,19.852941176470587,1610612741,89,93,2025-11-23T02:44:54Z,5090000,False,-151.0,232.0,1,right,MISS J. Smith 27' 3PT - blocked,"[1630188, 1630551]",1610612741.0,CHI,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,27.67,,,,,,,,,Champagnie,1630551.0,,
522,PT02M00.00S,2025-11-23T02:44:47.4Z,3,REGULAR,block,,[],1630551,,,1610612741,89,93,2025-11-23T02:44:50Z,5100000,False,,,0,,J. Champagnie BLOCK (1 BLK),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
523,PT01M57.00S,2025-11-23T02:44:50.4Z,3,REGULAR,rebound,defensive,[],1641774,,,1610612764,89,93,2025-11-23T02:44:54Z,5110000,False,,,0,,T. Vukcevic REBOUND (Off:1 Def:3),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,521.0,4.0,3.0,1.0,,,,,
524,PT01M41.00S,2025-11-23T02:45:06.2Z,3,REGULAR,3pt,Jump Shot,[],1641774,31.09395532194481,60.78431372549019,1610612764,89,93,2025-11-23T02:45:09Z,5120000,False,-54.0,240.0,1,left,MISS T. Vukcevic 24' 3PT,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Above the Break 3,24+ Center,,,,,,Missed,,24.58,,,,,,,,,,,,
525,PT01M39.00S,2025-11-23T02:45:08.2Z,3,REGULAR,rebound,defensive,[],1630200,,,1610612741,89,93,2025-11-23T02:45:10Z,5130000,False,,,0,,T. Jones REBOUND (Off:0 Def:1),[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,524.0,1.0,1.0,0.0,,,,,
526,PT01M34.00S,2025-11-23T02:45:13.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630245,66.17936925098554,50.0,1610612741,92,93,2025-11-23T02:45:21Z,5140000,False,0.0,265.0,1,right,A. Dosunmu 26' 3PT running (7 PTS) (K. Huerter 3 AST),"[1630245, 1628989]",1610612741.0,CHI,running,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Center,,,,,,Made,7.0,26.54,K. Huerter,1628989.0,3.0,,,,,,,,,
528,PT01M09.00S,2025-11-23T02:45:37.2Z,3,REGULAR,3pt,Jump Shot,[],1642267,6.521024967148489,4.901960784313726,1610612764,92,96,2025-11-23T02:45:46Z,5160000,False,225.0,9.0,1,left,B. Carrington 3PT fadeaway (6 PTS) (K. George 5 AST),"[1642267, 1642273]",1610612764.0,WAS,fadeaway,,,Carrington,B. Carrington,,,,,Right Corner 3,24+ Right,,,,,,Made,6.0,22.57,K. George,1642273.0,5.0,,,,,,,,,
530,PT00M49.60S,2025-11-23T02:45:58.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630188,91.93495400788436,53.67647058823529,1610612741,92,96,2025-11-23T02:46:02Z,5180000,False,18.0,23.0,1,right,MISS J. Smith cutting Layup,[1630188],1610612741.0,CHI,cutting,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.97,,,,,,,,,,,,
531,PT00M47.80S,2025-11-23T02:46:00.3Z,3,REGULAR,rebound,defensive,[],1641774,,,1610612764,92,96,2025-11-23T02:46:02Z,5190000,False,,,0,,T. Vukcevic REBOUND (Off:1 Def:4),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,530.0,5.0,4.0,1.0,,,,,
532,PT00M30.50S,2025-11-23T02:46:17.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642267,6.1268068331143235,48.03921568627451,1610612764,92,96,2025-11-23T02:46:24Z,5200000,False,10.0,5.0,1,left,MISS B. Carrington driving Layup,[1642267],1610612764.0,WAS,driving,,,Carrington,B. Carrington,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.1,,,,,,,,,,,,
533,PT00M28.60S,2025-11-23T02:46:19.5Z,3,REGULAR,rebound,defensive,[],1630188,,,1610612741,92,96,2025-11-23T02:46:24Z,5210000,False,,,0,,J. Smith REBOUND (Off:2 Def:4),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,532.0,6.0,4.0,2.0,,,,,
534,PT00M23.30S,2025-11-23T02:46:24.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628989,90.88370565045992,47.05882352941176,1610612741,92,96,2025-11-23T02:46:41Z,5220000,False,-15.0,33.0,1,right,MISS K. Huerter running reverse Layup,[1628989],1610612741.0,CHI,running reverse,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.63,,,,,,,,,,,,
535,PT00M21.40S,2025-11-23T02:46:26.8Z,3,REGULAR,rebound,defensive,[],1641774,,,1610612764,92,96,2025-11-23T02:46:41Z,5230000,False,,,0,,T. Vukcevic REBOUND (Off:1 Def:5),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,534.0,6.0,5.0,1.0,,,,,
536,PT00M20.30S,2025-11-23T02:46:28.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1642267,5.732588699080158,51.225490196078425,1610612764,92,98,2025-11-23T02:46:50Z,5240000,False,-6.0,1.0,1,left,B. Carrington running DUNK (8 PTS) (T. Vukcevic 2 AST),"[1642267, 1641774]",1610612764.0,WAS,running,,,Carrington,B. Carrington,,,,,Restricted Area,0-8 Center,,,,,,Made,8.0,0.63,T. Vukcevic,1641774.0,2.0,,,,,,,,,
538,PT00M01.00S,2025-11-23T02:46:53.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630200,86.81011826544021,49.26470588235294,1610612741,92,98,2025-11-23T02:48:08Z,5260000,False,-4.0,71.0,1,right,MISS T. Jones 7' driving floating Shot,[1630200],1610612741.0,CHI,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,7.16,,,,,,,,,,,,
539,PT00M00.10S,2025-11-23T02:46:53.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612741,92,98,2025-11-23T02:48:31Z,5270000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,538.0,,,,,,,,
540,PT00M00.00S,2025-11-23T02:46:55.8Z,3,REGULAR,period,end,[],0,,,1610612741,92,98,2025-11-23T02:48:31Z,5280000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT12M00.00S,2025-11-23T02:49:05.1Z,4,REGULAR,substitution,out,['startperiod'],1630245,,,1610612741,92,98,2025-11-23T02:49:26Z,5290000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT12M00.00S,2025-11-23T02:49:05.1Z,4,REGULAR,substitution,in,['startperiod'],1629632,,,1610612741,92,98,2025-11-23T02:49:26Z,5300000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT12M00.00S,2025-11-23T02:49:38.5Z,4,REGULAR,period,start,[],0,,,1610612764,92,98,2025-11-23T02:49:38Z,5310000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT11M46.00S,2025-11-23T02:49:51.9Z,4,REGULAR,3pt,Jump Shot,[],1630551,30.831143232588698,66.42156862745098,1610612764,92,98,2025-11-23T02:50:39Z,5320000,False,-82.0,237.0,1,left,MISS J. Champagnie 25' 3PT,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.11,,,,,,,,,,,,
545,PT11M45.00S,2025-11-23T02:49:52.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612741,92,98,2025-11-23T02:50:39Z,5330000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,544.0,,,,,,,,
547,PT11M45.00S,2025-11-23T02:49:58.8Z,4,REGULAR,substitution,out,[],1641763,,,1610612741,92,98,2025-11-23T02:50:04Z,5350000,False,,,0,,SUB out: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT11M45.00S,2025-11-23T02:49:58.8Z,4,REGULAR,substitution,in,[],1630581,,,1610612741,92,98,2025-11-23T02:50:04Z,5360000,False,,,0,,SUB in: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT11M23.00S,2025-11-23T02:50:32.5Z,4,REGULAR,3pt,Jump Shot,[],1630188,94.82588699080158,95.83333333333334,1610612741,92,98,2025-11-23T02:50:43Z,5370000,False,229.0,-4.0,1,right,MISS J. Smith 3PT,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Right Corner 3,24+ Right,,,,,,Missed,,22.92,,,,,,,,,,,,
550,PT11M21.00S,2025-11-23T02:50:34.5Z,4,REGULAR,rebound,defensive,[],1641715,,,1610612764,92,98,2025-11-23T02:50:43Z,5380000,False,,,0,,C. Whitmore REBOUND (Off:2 Def:4),[1641715],1610612764.0,WAS,,,,Whitmore,C. Whitmore,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,549.0,6.0,4.0,2.0,,,,,
551,PT11M12.00S,2025-11-23T02:50:44.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641774,5.601182654402102,47.794117647058826,1610612764,92,100,2025-11-23T02:50:49Z,5390000,False,11.0,0.0,1,left,T. Vukcevic Layup (12 PTS) (K. George 6 AST),"[1641774, 1642273]",1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Restricted Area,0-8 Center,,,,,,Made,12.0,1.1,K. George,1642273.0,6.0,,,,,,,,,
553,PT11M05.00S,2025-11-23T02:50:56.8Z,4,REGULAR,foul,personal,['2freethrow'],1641715,,,1610612741,92,100,2025-11-23T02:51:01Z,5410000,False,,,0,,C. Whitmore shooting personal FOUL (1 PF) (White 2 FT),"[1641715, 1629632]",1610612764.0,WAS,shooting,,,Whitmore,C. Whitmore,,,,,Restricted Area,0-8 Center,1628487.0,1.0,0.0,White,1629632.0,,,,,,,,,,,,,,,
555,PT11M05.00S,2025-11-23T02:51:18.8Z,4,REGULAR,freethrow,1 of 2,[],1629632,,,1610612741,92,100,2025-11-23T02:51:18Z,5430000,False,,,0,,MISS C. White Free Throw 1 of 2,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
556,PT11M05.00S,2025-11-23T02:51:18.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,92,100,2025-11-23T02:51:18Z,5440000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,555.0,,,,,,,,
557,PT11M05.00S,2025-11-23T02:51:34.0Z,4,REGULAR,freethrow,2 of 2,[],1629632,,,1610612741,93,100,2025-11-23T02:51:34Z,5450000,False,,,0,,C. White Free Throw 2 of 2 (18 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,Made,18.0,,,,,,,,,,,,,
558,PT10M55.00S,2025-11-23T02:51:47.3Z,4,REGULAR,foul,personal,[],1630200,,,1610612764,93,100,2025-11-23T02:51:58Z,5460000,False,,,0,,T. Jones personal FOUL (2 PF),"[1630200, 1641774]",1610612741.0,CHI,,,,Jones,T. Jones,,,,,Mid-Range,8-16 Left,1628487.0,2.0,0.0,Vukcevic,1641774.0,,,,,,,,,,,,,,,
560,PT10M55.00S,2025-11-23T02:51:57.5Z,4,REGULAR,substitution,out,[],1630200,,,1610612764,93,100,2025-11-23T02:52:01Z,5480000,False,,,0,,SUB out: T. Jones,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT10M55.00S,2025-11-23T02:51:57.5Z,4,REGULAR,substitution,in,[],1628975,,,1610612764,93,100,2025-11-23T02:52:01Z,5490000,False,,,0,,SUB in: J. Carter,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT10M47.00S,2025-11-23T02:52:19.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642273,6.389618922470433,47.549019607843135,1610612764,93,100,2025-11-23T02:52:24Z,5500000,False,12.0,8.0,1,left,MISS K. George driving Layup,[1642273],1610612764.0,WAS,driving,,,George,K. George,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.45,,,,,,,,,,,,
563,PT10M47.00S,2025-11-23T02:52:19.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612741,93,100,2025-11-23T02:52:24Z,5510000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,562.0,,,,,,,,
565,PT10M40.00S,2025-11-23T02:52:35.3Z,4,REGULAR,3pt,Jump Shot,[],1630581,86.5473061760841,4.411764705882353,1610612741,96,100,2025-11-23T02:52:40Z,5530000,False,-228.0,74.0,1,right,J. Giddey 3PT  (16 PTS) (C. White 5 AST),"[1630581, 1629632]",1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Left Corner 3,24+ Left,,,,,,Made,16.0,23.96,C. White,1629632.0,5.0,,,,,,,,,
567,PT10M23.00S,2025-11-23T02:52:52.3Z,4,REGULAR,turnover,bad pass,[],1642267,,,1610612764,96,100,2025-11-23T02:52:55Z,5550000,False,,,0,,B. Carrington bad pass TURNOVER (2 TO),"[1642267, 1628975]",1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,2.0,,,Carter,1628975.0
568,PT10M23.00S,2025-11-23T02:52:52.3Z,4,REGULAR,steal,,[],1628975,,,1610612741,96,100,2025-11-23T02:52:54Z,5560000,False,,,0,,J. Carter STEAL (1 STL),[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
569,PT10M13.00S,2025-11-23T02:53:02.7Z,4,REGULAR,turnover,lost ball,[],1629632,,,1610612741,96,100,2025-11-23T02:53:06Z,5570000,False,,,0,,C. White lost ball TURNOVER (4 TO),"[1629632, 1642273]",1610612741.0,CHI,,,,White,C. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,4.0,,,George,1642273.0
570,PT10M13.00S,2025-11-23T02:53:02.7Z,4,REGULAR,steal,,[],1642273,,,1610612764,96,100,2025-11-23T02:53:04Z,5580000,False,,,0,,K. George STEAL (4 STL),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
571,PT10M10.00S,2025-11-23T02:53:08.4Z,4,REGULAR,foul,personal,['2freethrow'],1630581,,,1610612764,96,100,2025-11-23T02:53:18Z,5590000,False,,,0,,J. Giddey shooting personal FOUL (2 PF) (Whitmore 2 FT),"[1630581, 1641715]",1610612741.0,CHI,shooting,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,202053.0,2.0,0.0,Whitmore,1641715.0,,,,,,,,,,,,,,,
573,PT10M10.00S,2025-11-23T02:53:39.7Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1641715,,,1610612764,96,101,2025-11-23T02:54:01Z,5610000,False,,,0,,C. Whitmore Free Throw 1 of 2 (17 PTS),[1641715],1610612764.0,WAS,,,,Whitmore,C. Whitmore,,,,,,,,,,,,Made,17.0,,,,,,,,,,,,,
574,PT10M10.00S,2025-11-23T02:53:39.7Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1641715,,,1610612764,96,101,2025-11-23T02:54:01Z,5620000,False,,,0,,MISS C. Whitmore Free Throw 2 of 2,[1641715],1610612764.0,WAS,,,,Whitmore,C. Whitmore,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
575,PT10M07.00S,2025-11-23T02:53:42.7Z,4,REGULAR,rebound,defensive,[],1630581,,,1610612741,96,101,2025-11-23T02:54:01Z,5630000,False,,,0,,J. Giddey REBOUND (Off:1 Def:9),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,574.0,10.0,9.0,1.0,,,,,
576,PT10M01.00S,2025-11-23T02:54:01.6Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628989,74.45795006570303,83.08823529411765,1610612741,99,101,2025-11-23T02:54:22Z,5640000,False,165.0,188.0,1,right,K. Huerter 25' 3PT running (9 PTS) (J. Giddey 9 AST),"[1628989, 1630581]",1610612741.0,CHI,running,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,,,,,,Made,9.0,25.01,J. Giddey,1630581.0,9.0,,,,,,,,,
578,PT09M47.00S,2025-11-23T02:54:15.2Z,4,REGULAR,3pt,Jump Shot,[],1641715,24.917871222076215,12.254901960784313,1610612764,99,104,2025-11-23T02:54:19Z,5660000,False,189.0,182.0,1,left,C. Whitmore 26' 3PT  (20 PTS) (B. Carrington 4 AST),"[1641715, 1642267]",1610612764.0,WAS,,,,Whitmore,C. Whitmore,,,,,Above the Break 3,24+ Right Center,,,,,,Made,20.0,26.2,B. Carrington,1642267.0,4.0,,,,,,,,,
581,PT09M32.00S,2025-11-23T02:54:48.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630188,91.93495400788436,51.470588235294116,1610612741,101,104,2025-11-23T02:54:53Z,5690000,False,7.0,23.0,1,right,J. Smith driving finger roll Layup (9 PTS) (J. Giddey 10 AST),"[1630188, 1630581]",1610612741.0,CHI,driving finger roll,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,,Made,9.0,2.44,J. Giddey,1630581.0,10.0,,,,,,,,,
583,PT09M08.00S,2025-11-23T02:55:13.3Z,4,REGULAR,3pt,Jump Shot,[],1641715,22.158344283837057,10.049019607843137,1610612764,101,104,2025-11-23T02:55:18Z,5710000,False,200.0,156.0,1,left,MISS C. Whitmore 25' 3PT,[1641715],1610612764.0,WAS,,,,Whitmore,C. Whitmore,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,25.34,,,,,,,,,,,,
584,PT09M04.00S,2025-11-23T02:55:17.3Z,4,REGULAR,rebound,defensive,[],1628975,,,1610612741,101,104,2025-11-23T02:55:18Z,5720000,False,,,0,,J. Carter REBOUND (Off:0 Def:1),[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,583.0,1.0,1.0,0.0,,,,,
585,PT08M49.00S,2025-11-23T02:55:31.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630188,86.15308804204993,47.30392156862745,1610612741,101,104,2025-11-23T02:55:45Z,5730000,False,-13.0,78.0,1,right,MISS J. Smith 7' floating Shot,[1630188],1610612741.0,CHI,floating,,,Smith,J. Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,7.89,,,,,,,,,,,,
586,PT08M47.00S,2025-11-23T02:55:33.8Z,4,REGULAR,rebound,defensive,[],1641774,,,1610612764,101,104,2025-11-23T02:55:36Z,5740000,False,,,0,,T. Vukcevic REBOUND (Off:1 Def:6),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,585.0,7.0,6.0,1.0,,,,,
587,PT08M46.00S,2025-11-23T02:55:42.4Z,4,REGULAR,turnover,out-of-bounds,[],1641715,,,1610612764,101,104,2025-11-23T02:55:51Z,5750000,False,,,0,,C. Whitmore lost ball out-of-bounds TURNOVER (1 TO),[1641715],1610612764.0,WAS,lost ball,,,Whitmore,C. Whitmore,,,,,In The Paint (Non-RA),0-8 Center,202053.0,,,,,,,,,,,,,,,1.0,,,,
588,PT08M46.00S,2025-11-23T02:55:44.8Z,4,REGULAR,substitution,out,[],1641715,,,1610612741,101,104,2025-11-23T02:55:54Z,5760000,False,,,0,,SUB out: C. Whitmore,[1641715],1610612764.0,WAS,,,,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT08M46.00S,2025-11-23T02:55:44.8Z,4,REGULAR,substitution,out,[],1642267,,,1610612741,101,104,2025-11-23T02:55:54Z,5770000,False,,,0,,SUB out: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT08M46.00S,2025-11-23T02:55:44.8Z,4,REGULAR,substitution,in,[],1641731,,,1610612741,101,104,2025-11-23T02:55:54Z,5780000,False,,,0,,SUB in: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT08M46.00S,2025-11-23T02:55:44.8Z,4,REGULAR,substitution,in,[],203468,,,1610612741,101,104,2025-11-23T02:55:54Z,5790000,False,,,0,,SUB in: C. McCollum,[203468],1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
