actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
603,PT02M40.00S,2022-10-28T04:10:23.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],201939,33.327858081471746,48.28431372549019,1610612744,116,105,2022-10-28T04:10:27Z,6000000,9.0,261.0,1,left,S. Curry 26' 3PT  (31 PTS) (K. Thompson 1 AST),"[201939, 202691]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,26.09,Made,,,,,31.0,K. Thompson,202691.0,1.0,,,,,,,,,,
605,PT02M25.00S,2022-10-28T04:10:37.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],200768,92.59198423127464,43.627450980392155,1610612748,116,107,2022-10-28T04:10:42Z,6020000,-32.0,17.0,1,right,K. Lowry driving Layup (12 PTS),[200768],1610612748.0,MIA,driving,,,Lowry,K. Lowry,,,,,Restricted Area,0-8 Center,3.62,Made,,,,,12.0,,,,,,,,,,,,,
606,PT02M04.00S,2022-10-28T04:10:58.1Z,4,REGULAR,2pt,Jump Shot,[],201939,25.04927726675427,57.107843137254896,1610612744,118,107,2022-10-28T04:11:04Z,6030000,-36.0,183.0,1,left,S. Curry 18' pullup Jump Shot (33 PTS),[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Mid-Range,16-24 Center,18.64,Made,,,,,33.0,,,,,,,,,,,,,
607,PT01M49.00S,2022-10-28T04:11:17.2Z,4,REGULAR,foul,personal,['2freethrow'],203110,,,1610612748,118,107,2022-10-28T04:11:29Z,6040000,,,0,,D. Green shooting personal FOUL (1 PF) (Strus 2 FT),"[203110, 1629622]",1610612744.0,GSW,shooting,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1201.0,1.0,1.0,Strus,1629622.0,,
609,PT01M49.00S,2022-10-28T04:11:44.4Z,4,REGULAR,freethrow,1 of 2,[],1629622,,,1610612748,118,107,2022-10-28T04:11:44Z,6060000,,,0,,MISS M. Strus Free Throw 1 of 2,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
610,PT01M49.00S,2022-10-28T04:11:44.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,118,107,2022-10-28T04:11:44Z,6070000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,609.0,,,,,,,,,,,,,,,,,
611,PT01M49.00S,2022-10-28T04:11:58.2Z,4,REGULAR,freethrow,2 of 2,[],1629622,,,1610612748,118,108,2022-10-28T04:11:58Z,6080000,,,0,,M. Strus Free Throw 2 of 2 (14 PTS),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,Made,,,,,14.0,,,,,,,,,,,,,
612,PT01M34.00S,2022-10-28T04:12:16.8Z,4,REGULAR,3pt,Jump Shot,[],202691,22.815374507227332,11.27450980392157,1610612744,121,108,2022-10-28T04:12:20Z,6090000,194.0,162.0,1,left,K. Thompson 25' 3PT  (19 PTS) (S. Curry 9 AST),"[202691, 201939]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,25.24,Made,,,,,19.0,S. Curry,201939.0,9.0,,,,,,,,,,
614,PT01M24.00S,2022-10-28T04:12:29.1Z,4,REGULAR,turnover,bad pass,[],200768,,,1610612748,121,108,2022-10-28T04:12:32Z,6110000,,,0,,K. Lowry bad pass TURNOVER (2 TO),"[200768, 203952]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,2.0,Wiggins,203952.0,,,,,,,
615,PT01M24.00S,2022-10-28T04:12:29.1Z,4,REGULAR,steal,,[],203952,,,1610612744,121,108,2022-10-28T04:12:30Z,6120000,,,0,,A. Wiggins STEAL (1 STL),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
616,PT01M19.00S,2022-10-28T04:12:33.9Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",202691,9.411957950065702,54.90196078431373,1610612744,121,108,2022-10-28T04:14:57Z,6130000,-25.0,36.0,1,left,MISS K. Thompson running alley-oop Layup - blocked,"[202691, 1629622]",1610612744.0,GSW,running alley-oop,,,Thompson,K. Thompson,,,,,Restricted Area,0-8 Center,4.35,Missed,,,,,,,,,,,,,,,,,Strus,1629622.0
617,PT01M19.00S,2022-10-28T04:12:33.9Z,4,REGULAR,block,,[],1629622,,,1610612744,121,108,2022-10-28T04:12:36Z,6140000,,,0,,M. Strus BLOCK (2 BLK),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
618,PT01M16.00S,2022-10-28T04:12:36.9Z,4,REGULAR,rebound,defensive,[],1629622,,,1610612748,121,108,2022-10-28T04:12:43Z,6150000,,,0,,M. Strus REBOUND (Off:1 Def:4),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,Restricted Area,0-8 Center,,,616.0,5.0,4.0,1.0,,,,,,,,,,,,,,
619,PT01M09.00S,2022-10-28T04:12:45.6Z,4,REGULAR,violation,kicked ball,[],1626172,,,1610612748,121,108,2022-10-28T04:12:55Z,6160000,,,0,,K. Looney kicked ball VIOLATION,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,2534.0,,,,,,
620,PT01M03.00S,2022-10-28T04:13:09.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628389,89.96386333771353,54.166666666666664,1610612748,121,110,2022-10-28T04:13:16Z,6170000,21.0,42.0,1,right,B. Adebayo cutting DUNK (26 PTS) (J. Butler 8 AST),"[1628389, 202710]",1610612748.0,MIA,cutting,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,4.67,Made,,,,,26.0,J. Butler,202710.0,8.0,,,,,,,,,,
622,PT00M42.30S,2022-10-28T04:13:34.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203110,14.799605781865965,47.05882352941176,1610612744,121,110,2022-10-28T04:16:02Z,6190000,15.0,87.0,1,left,MISS D. Green 8' driving floating Shot,[203110],1610612744.0,GSW,driving floating,,,Green,D. Green,,,,,In The Paint (Non-RA),8-16 Center,8.78,Missed,,,,,,,,,,,,,,,,,,
623,PT00M40.60S,2022-10-28T04:13:36.4Z,4,REGULAR,rebound,offensive,[],203110,,,1610612744,121,110,2022-10-28T04:13:38Z,6200000,,,0,,D. Green REBOUND (Off:2 Def:5),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),8-16 Center,,,622.0,7.0,5.0,2.0,,,,,,,,,,,,,,
624,PT00M40.60S,2022-10-28T04:13:37.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203110,5.590000152587891,50.0,1610612744,123,110,2022-10-28T04:13:37Z,6210000,0.0,0.0,1,left,D. Green putback Layup (10 PTS),[203110],1610612744.0,GSW,putback,,,Green,D. Green,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,10.0,,,,,,,,,,,,,
625,PT00M33.40S,2022-10-28T04:13:47.3Z,4,REGULAR,3pt,Jump Shot,[],200768,62.63140604467805,46.81372549019608,1610612748,123,110,2022-10-28T04:13:53Z,6220000,-16.0,299.0,1,right,MISS K. Lowry 29' 3PT,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Center,29.92,Missed,,,,,,,,,,,,,,,,,,
626,PT00M29.70S,2022-10-28T04:13:51.0Z,4,REGULAR,rebound,defensive,[],203952,,,1610612744,123,110,2022-10-28T04:13:53Z,6230000,,,0,,A. Wiggins REBOUND (Off:3 Def:7),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Center,,,625.0,10.0,7.0,3.0,,,,,,,,,,,,,,
630,PT00M06.90S,2022-10-28T04:14:29.6Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612744,123,110,2022-10-28T04:15:43Z,6240000,,,0,,GSW shot clock Team TURNOVER,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,1201.0,,,,,,
628,PT00M00.00S,2022-10-28T04:15:11.9Z,4,REGULAR,period,end,[],0,,,1610612748,123,110,2022-10-28T04:15:43Z,6250000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT00M00.00S,2022-10-28T04:15:20.2Z,4,REGULAR,game,end,[],0,,,0,123,110,2022-10-28T04:15:20Z,6260000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
