actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
605,PT04M33.00S,2026-03-13T01:38:26.2Z,4,REGULAR,rebound,defensive,[],1641796,,,1610612748,100,94,2026-03-13T01:38:26Z,5800000,False,,,0,,P. Larsson REBOUND (Off:0 Def:4),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Above the Break 3,24+ Right Center,,,,,,,,604.0,4.0,4.0,0.0,,,,,,,,,
606,PT04M26.00S,2026-03-13T01:38:33.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,88.78120893561103,45.83333333333333,1610612748,100,94,2026-03-13T01:38:38Z,5810000,False,-21.0,53.0,1,right,MISS B. Adebayo alley-oop Layup,[1628389],1610612748.0,MIA,alley-oop,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,5.69,Missed,,,,,,,,,,,,,,,,,,
607,PT04M24.00S,2026-03-13T01:38:38.0Z,4,REGULAR,rebound,offensive,[],1628389,,,1610612748,100,94,2026-03-13T01:38:38Z,5820000,False,,,0,,B. Adebayo REBOUND (Off:4 Def:3),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,606.0,7.0,3.0,4.0,,,,,,,,,
608,PT04M24.00S,2026-03-13T01:38:40.2Z,4,REGULAR,foul,personal,['2freethrow'],1630560,,,1610612748,100,94,2026-03-13T01:38:49Z,5830000,False,,,0,,C. Thomas shooting personal FOUL (2 PF) (Adebayo 2 FT),"[1630560, 1628389]",1610612749.0,MIL,shooting,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,200832.0,,,,,,,2.0,0.0,Adebayo,1628389.0,,,
610,PT04M24.00S,2026-03-13T01:39:03.8Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1628389,,,1610612748,100,94,2026-03-13T01:39:03Z,5850000,False,,,0,,MISS B. Adebayo Free Throw 1 of 2,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
611,PT04M24.00S,2026-03-13T01:39:03.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,100,94,2026-03-13T01:39:03Z,5860000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,610.0,,,,,,,,,,,,
612,PT04M24.00S,2026-03-13T01:39:20.7Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1628389,,,1610612748,101,94,2026-03-13T01:39:20Z,5870000,False,,,0,,B. Adebayo Free Throw 2 of 2 (15 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
613,PT04M24.00S,2026-03-13T01:39:27.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,101,94,2026-03-13T01:39:27Z,5880000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT04M24.00S,2026-03-13T01:41:43.4Z,4,REGULAR,substitution,out,[],1630560,,,1610612749,101,94,2026-03-13T01:42:10Z,5900000,False,,,0,,SUB out: C. Thomas,[1630560],1610612749.0,MIL,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT04M24.00S,2026-03-13T01:41:43.4Z,4,REGULAR,substitution,in,[],1630579,,,1610612749,101,94,2026-03-13T01:42:10Z,5910000,False,,,0,,SUB in: J. Sims,[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT04M08.00S,2026-03-13T01:42:38.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203507,6.652431011826544,48.03921568627451,1610612749,101,96,2026-03-13T01:43:53Z,5920000,False,10.0,10.0,1,left,G. Antetokounmpo driving finger roll Layup (29 PTS),[203507],1610612749.0,MIL,driving finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.4,Made,29.0,,,,,,,,,,,,,,,,,
619,PT03M42.00S,2026-03-13T01:43:03.7Z,4,REGULAR,2pt,Jump Shot,[],1630558,82.86793692509855,30.88235294117647,1610612748,101,96,2026-03-13T01:53:10Z,5930000,False,-96.0,109.0,1,right,MISS D. Mitchell 14' driving floating Shot,[1630558],1610612748.0,MIA,driving floating,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Left,14.46,Missed,,,,,,,,,,,,,,,,,,
620,PT03M39.00S,2026-03-13T01:43:06.7Z,4,REGULAR,rebound,defensive,[],1630579,,,1610612749,101,96,2026-03-13T01:53:10Z,5940000,False,,,0,,J. Sims REBOUND (Off:0 Def:4),[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,Mid-Range,8-16 Left,,,,,,,,619.0,4.0,4.0,0.0,,,,,,,,,
621,PT03M37.00S,2026-03-13T01:43:10.5Z,4,REGULAR,foul,personal,['2freethrow'],1631170,,,1610612749,101,96,2026-03-13T01:43:32Z,5950000,False,,,0,,J. Jaquez Jr. shooting personal FOUL (3 PF) (Antetokounmpo 2 FT),"[1631170, 203507]",1610612748.0,MIA,shooting,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,,,,,,,1628954.0,,,,,,,3.0,0.0,Antetokounmpo,203507.0,,,
623,PT03M37.00S,2026-03-13T01:43:56.0Z,4,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,101,96,2026-03-13T01:43:56Z,5970000,False,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
624,PT03M37.00S,2026-03-13T01:43:56.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,101,96,2026-03-13T01:43:56Z,5980000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,623.0,,,,,,,,,,,,
625,PT03M37.00S,2026-03-13T01:43:56.0Z,4,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,101,96,2026-03-13T01:44:31Z,5990000,False,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
626,PT03M34.00S,2026-03-13T01:43:59.0Z,4,REGULAR,rebound,defensive,[],1631170,,,1610612748,101,96,2026-03-13T01:44:31Z,6000000,False,,,0,,J. Jaquez Jr. REBOUND (Off:2 Def:2),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,625.0,4.0,2.0,2.0,,,,,,,,,
627,PT03M30.00S,2026-03-13T01:44:34.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612748,101,96,2026-03-13T01:44:34Z,6010000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT03M24.00S,2026-03-13T01:46:27.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626171,,,1610612748,101,96,2026-03-13T01:46:41Z,6030000,False,,,0,,B. Portis personal FOUL (3 PF) (Adebayo 2 FT),"[1626171, 1628389]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,8-16 Right,,,,,,,200833.0,,,,,,,3.0,0.0,Adebayo,1628389.0,,,
631,PT03M24.00S,2026-03-13T01:46:47.9Z,4,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,102,96,2026-03-13T01:46:47Z,6050000,False,,,0,,B. Adebayo Free Throw 1 of 2 (16 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
632,PT03M24.00S,2026-03-13T01:47:03.2Z,4,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,103,96,2026-03-13T01:47:03Z,6060000,False,,,0,,B. Adebayo Free Throw 2 of 2 (17 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
633,PT03M24.00S,2026-03-13T01:47:07.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612749,103,96,2026-03-13T01:47:07Z,6070000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT03M00.00S,2026-03-13T01:49:04.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629645,20.18725361366623,65.19607843137256,1610612749,103,98,2026-03-13T01:49:21Z,6080000,False,-76.0,137.0,1,left,K. Porter Jr. 15' fadeaway bank Jump Shot (6 PTS),[1629645],1610612749.0,MIL,fadeaway bank,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,15.69,Made,6.0,,,,,,,,,,,,,,,,,
635,PT02M38.00S,2026-03-13T01:49:26.3Z,4,REGULAR,2pt,Jump Shot,[],1628389,81.42247043363994,67.15686274509804,1610612748,103,98,2026-03-13T01:49:31Z,6090000,False,86.0,122.0,1,right,MISS B. Adebayo 14' pullup Shot,[1628389],1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Right,14.92,Missed,,,,,,,,,,,,,,,,,,
636,PT02M35.00S,2026-03-13T01:49:29.3Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,103,98,2026-03-13T01:49:31Z,6100000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:5),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Right,,,,,,,,635.0,5.0,5.0,0.0,,,,,,,,,
637,PT02M26.00S,2026-03-13T01:49:40.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630579,5.863994743758213,53.18627450980392,1610612749,103,100,2026-03-13T01:55:38Z,6110000,False,-16.0,3.0,1,left,J. Sims Layup (6 PTS),[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,1.61,Made,6.0,,,,,,,,,,,,,,,,,
639,PT02M26.00S,2026-03-13T01:49:50.3Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1641796,,,1610612749,103,100,2026-03-13T01:50:06Z,6130000,False,,,0,,P. Larsson shooting personal FOUL (1 PF) (Sims 1 FT),"[1641796, 1630579]",1610612748.0,MIA,shooting,,,Larsson,P. Larsson,,,,,Restricted Area,0-8 Center,,,,,,,200833.0,,,,,,,1.0,0.0,Sims,1630579.0,,,
641,PT02M26.00S,2026-03-13T01:50:27.1Z,4,REGULAR,freethrow,1 of 1,[],1630579,,,1610612749,103,101,2026-03-13T01:50:27Z,6150000,False,,,0,,J. Sims Free Throw 1 of 1 (7 PTS),[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
642,PT02M16.00S,2026-03-13T01:50:39.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641796,94.30026281208936,46.81372549019608,1610612748,105,101,2026-03-13T01:50:43Z,6160000,False,-16.0,1.0,1,right,P. Larsson driving Layup (25 PTS),[1641796],1610612748.0,MIA,driving,,,Larsson,P. Larsson,,,,,Restricted Area,0-8 Center,1.59,Made,25.0,,,,,,,,,,,,,,,,,
643,PT01M55.00S,2026-03-13T01:50:59.2Z,4,REGULAR,turnover,lost ball,[],1629645,,,1610612749,105,101,2026-03-13T01:51:05Z,6170000,False,,,0,,K. Porter Jr. lost ball TURNOVER (3 TO),"[1629645, 1628389]",1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,3.0,Adebayo,1628389.0
644,PT01M55.00S,2026-03-13T01:50:59.2Z,4,REGULAR,steal,,[],1628389,,,1610612748,105,101,2026-03-13T02:01:39Z,6180000,False,,,0,,B. Adebayo STEAL (1 STL),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
645,PT01M53.00S,2026-03-13T01:51:03.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626171,,,1610612748,105,101,2026-03-13T01:51:24Z,6190000,False,,,0,,B. Portis shooting personal FOUL (4 PF) (Adebayo 2 FT),"[1626171, 1628389]",1610612749.0,MIL,shooting,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,,,,,200833.0,,,,,,,4.0,0.0,Adebayo,1628389.0,,,
647,PT01M53.00S,2026-03-13T01:51:32.4Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1628389,,,1610612748,106,101,2026-03-13T01:57:26Z,6210000,False,,,0,,B. Adebayo Free Throw 1 of 2 (18 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
648,PT01M53.00S,2026-03-13T01:51:32.4Z,4,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1628389,,,1610612748,107,101,2026-03-13T01:57:26Z,6220000,False,,,0,,B. Adebayo Free Throw 2 of 2 (19 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
649,PT01M44.00S,2026-03-13T01:52:03.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642857,,,1610612749,107,101,2026-03-13T01:52:27Z,6230000,False,,,0,,K. Jakučionis personal FOUL (1 PF) (Rollins 2 FT),"[1642857, 1631157]",1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,Mid-Range,16-24 Left Center,,,,,,,200832.0,,,,,,,1.0,0.0,Rollins,1631157.0,,,
651,PT01M44.00S,2026-03-13T01:52:33.1Z,4,REGULAR,freethrow,1 of 2,[],1631157,,,1610612749,107,102,2026-03-13T01:52:33Z,6250000,False,,,0,,R. Rollins Free Throw 1 of 2 (15 PTS),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
652,PT01M44.00S,2026-03-13T01:52:49.0Z,4,REGULAR,freethrow,2 of 2,[],1631157,,,1610612749,107,103,2026-03-13T01:52:49Z,6260000,False,,,0,,R. Rollins Free Throw 2 of 2 (16 PTS),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
653,PT01M33.00S,2026-03-13T01:53:02.1Z,4,REGULAR,3pt,Jump Shot,[],1641796,67.23061760840999,34.80392156862745,1610612748,107,103,2026-03-13T01:58:18Z,6270000,False,-76.0,256.0,1,right,MISS P. Larsson 26' pullup 3PT,[1641796],1610612748.0,MIA,pullup,,,Larsson,P. Larsson,,,,,Above the Break 3,24+ Center,26.66,Missed,,,,,,,,,,,,,,,,,,
654,PT01M33.00S,2026-03-13T01:53:02.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612748,107,103,2026-03-13T01:53:14Z,6280000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,653.0,,,,,,,,,,,,
655,PT01M33.00S,2026-03-13T01:53:11.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630579,,,1610612748,107,103,2026-03-13T01:53:18Z,6290000,False,,,0,,J. Sims loose ball personal FOUL (2 PF) (Adebayo 2 FT),"[1630579, 1628389]",1610612749.0,MIL,loose ball,,,Sims,J. Sims,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,200832.0,,,,,,,2.0,0.0,Adebayo,1628389.0,,,
657,PT01M33.00S,2026-03-13T01:53:29.7Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1628389,,,1610612748,107,103,2026-03-13T01:53:29Z,6310000,False,,,0,,MISS B. Adebayo Free Throw 1 of 2,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
658,PT01M33.00S,2026-03-13T01:53:29.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,107,103,2026-03-13T01:53:29Z,6320000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,657.0,,,,,,,,,,,,
659,PT01M33.00S,2026-03-13T01:53:47.0Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1628389,,,1610612748,108,103,2026-03-13T01:53:47Z,6330000,False,,,0,,B. Adebayo Free Throw 2 of 2 (20 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
660,PT01M23.00S,2026-03-13T01:53:59.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203507,9.017739816031538,44.6078431372549,1610612749,108,105,2026-03-13T01:54:05Z,6340000,False,27.0,32.0,1,left,G. Antetokounmpo driving Layup (31 PTS),[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,4.21,Made,31.0,,,,,,,,,,,,,,,,,
661,PT01M02.00S,2026-03-13T01:54:21.8Z,4,REGULAR,3pt,Jump Shot,[],1631170,92.85479632063075,3.431372549019608,1610612748,108,105,2026-03-13T01:54:26Z,6350000,False,-233.0,15.0,1,right,MISS J. Jaquez Jr. 3PT,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Left Corner 3,24+ Left,23.33,Missed,,,,,,,,,,,,,,,,,,
662,PT00M58.50S,2026-03-13T01:54:25.3Z,4,REGULAR,rebound,defensive,[],1626171,,,1610612749,108,105,2026-03-13T01:54:26Z,6360000,False,,,0,,B. Portis REBOUND (Off:0 Def:5),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Left Corner 3,24+ Left,,,,,,,,661.0,5.0,5.0,0.0,,,,,,,,,
663,PT00M51.90S,2026-03-13T01:54:32.1Z,4,REGULAR,3pt,Jump Shot,[],203507,31.882391590013142,57.84313725490197,1610612749,108,105,2026-03-13T01:54:36Z,6370000,False,-39.0,247.0,1,left,MISS G. Antetokounmpo 25' pullup 3PT,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Center,25.03,Missed,,,,,,,,,,,,,,,,,,
664,PT00M49.20S,2026-03-13T01:54:34.8Z,4,REGULAR,rebound,defensive,[],1641796,,,1610612748,108,105,2026-03-13T01:54:36Z,6380000,False,,,0,,P. Larsson REBOUND (Off:0 Def:5),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Above the Break 3,24+ Center,,,,,,,,663.0,5.0,5.0,0.0,,,,,,,,,
665,PT00M27.90S,2026-03-13T01:54:56.9Z,4,REGULAR,3pt,Jump Shot,[],1641796,78.0059132720105,89.70588235294117,1610612748,111,105,2026-03-13T01:55:02Z,6390000,False,199.0,154.0,1,right,P. Larsson 25' 3PT  (28 PTS) (D. Mitchell 5 AST),"[1641796, 1630558]",1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Above the Break 3,24+ Right Center,25.14,Made,28.0,D. Mitchell,1630558.0,5.0,,,,,,,,,,,,,,
667,PT00M27.00S,2026-03-13T01:55:05.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612749,111,105,2026-03-13T01:55:05Z,6410000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT00M27.00S,2026-03-13T01:56:13.9Z,4,REGULAR,substitution,out,[],1630579,,,1610612749,111,105,2026-03-13T01:56:37Z,6420000,False,,,0,,SUB out: J. Sims,[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT00M27.00S,2026-03-13T01:56:13.9Z,4,REGULAR,substitution,in,[],1631260,,,1610612749,111,105,2026-03-13T01:56:37Z,6430000,False,,,0,,SUB in: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT00M23.20S,2026-03-13T01:57:02.0Z,4,REGULAR,3pt,Jump Shot,[],1626171,20.45006570302234,7.8431372549019605,1610612749,111,105,2026-03-13T01:57:16Z,6440000,False,211.0,140.0,1,left,MISS B. Portis 25' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Right Center,25.29,Missed,,,,,,,,,,,,,,,,,,
671,PT00M18.80S,2026-03-13T01:57:06.3Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,111,105,2026-03-13T01:57:06Z,6450000,False,,,0,,B. Adebayo REBOUND (Off:4 Def:4),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Right Center,,,,,,,,670.0,8.0,4.0,4.0,,,,,,,,,
672,PT00M18.50S,2026-03-13T01:57:08.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629645,,,1610612748,111,105,2026-03-13T01:57:22Z,6460000,False,,,0,,K. Porter Jr. personal FOUL (4 PF) (Adebayo 2 FT),"[1629645, 1628389]",1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Mid-Range,8-16 Left,,,,,,,200832.0,,,,,,,4.0,0.0,Adebayo,1628389.0,,,
674,PT00M18.50S,2026-03-13T01:57:47.4Z,4,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,112,105,2026-03-13T01:58:18Z,6480000,False,,,0,,B. Adebayo Free Throw 1 of 2 (21 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
675,PT00M18.50S,2026-03-13T01:57:47.4Z,4,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,112,105,2026-03-13T01:58:18Z,6490000,False,,,0,,MISS B. Adebayo Free Throw 2 of 2,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
676,PT00M16.20S,2026-03-13T01:57:49.7Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,112,105,2026-03-13T01:58:18Z,6500000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:6),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,675.0,6.0,6.0,0.0,,,,,,,,,
677,PT00M11.70S,2026-03-13T01:58:09.3Z,4,REGULAR,3pt,Jump Shot,[],1631157,32.802233902759525,79.16666666666666,1610612749,112,105,2026-03-13T01:58:42Z,6510000,False,-146.0,256.0,1,left,MISS R. Rollins 29' pullup 3PT,[1631157],1610612749.0,MIL,pullup,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Left Center,29.44,Missed,,,,,,,,,,,,,,,,,,
678,PT00M07.30S,2026-03-13T01:58:13.7Z,4,REGULAR,rebound,defensive,[],1641796,,,1610612748,112,105,2026-03-13T01:58:13Z,6520000,False,,,0,,P. Larsson REBOUND (Off:0 Def:6),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Above the Break 3,24+ Left Center,,,,,,,,677.0,6.0,6.0,0.0,,,,,,,,,
679,PT00M00.00S,2026-03-13T01:58:22.2Z,4,REGULAR,period,end,[],0,,,1610612748,112,105,2026-03-13T01:58:22Z,6530000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,PT00M00.00S,2026-03-13T01:58:26.4Z,4,REGULAR,game,end,[],0,,,0,112,105,2026-03-13T01:58:26Z,6540000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
