actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
584,PT02M16.00S,2024-01-02T04:10:23.4Z,4,REGULAR,3pt,Jump Shot,[],1631121,31.488173455978973,53.67647058823529,1610612766,111,88,2024-01-02T04:10:32Z,5730000,False,-18.0,243.0,1,left,B. McGowens 24' 3PT step back (7 PTS) (J. Bouknight 1 AST),"[1631121, 1630547]",1610612766.0,CHA,step back,,,McGowens,B. McGowens,,,,,Above the Break 3,24+ Center,,,24.42,Made,7.0,,,,,J. Bouknight,1630547.0,1.0,,,,,,,,
586,PT01M51.00S,2024-01-02T04:10:48.4Z,4,REGULAR,3pt,Jump Shot,[],1630192,93.64323258869908,94.6078431372549,1610612743,111,88,2024-01-02T04:10:56Z,5750000,False,223.0,7.0,1,right,MISS Z. Nnaji step back 3PT,[1630192],1610612743.0,DEN,step back,,,Nnaji,Z. Nnaji,,,,,Right Corner 3,24+ Right,,,22.31,Missed,,,,,,,,,,,,,,,,
587,PT01M46.00S,2024-01-02T04:10:53.4Z,4,REGULAR,rebound,defensive,[],1630550,,,1610612766,111,88,2024-01-02T04:10:56Z,5760000,False,,,0,,J. Thor REBOUND (Off:0 Def:1),[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,Right Corner 3,24+ Right,,,,,,586.0,1.0,1.0,0.0,,,,,,,,,,,
588,PT01M41.00S,2024-01-02T04:11:00.1Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1641733,8.229303547963205,44.85294117647059,1610612766,111,88,2024-01-02T04:15:01Z,5770000,False,26.0,25.0,1,left,MISS N. Smith Jr. running Layup - blocked,"[1641733, 1631128]",1610612766.0,CHA,running,,,Smith Jr.,N. Smith Jr.,,,,,Restricted Area,0-8 Center,,,3.58,Missed,,,,,,,,,Braun,1631128.0,,,,,,
589,PT01M41.00S,2024-01-02T04:11:00.1Z,4,REGULAR,block,,[],1631128,,,1610612766,111,88,2024-01-02T04:11:03Z,5780000,False,,,0,,C. Braun BLOCK (2 BLK),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
590,PT01M41.00S,2024-01-02T04:11:00.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612766,111,88,2024-01-02T04:11:06Z,5790000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Restricted Area,0-8 Center,,,,,,588.0,,,,,,,,,,,,,,
592,PT01M33.00S,2024-01-02T04:11:22.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1631121,14.14257555847569,5.147058823529411,1610612766,111,91,2024-01-02T04:11:27Z,5810000,False,224.0,80.0,1,left,B. McGowens 3PT  (10 PTS) (N. Smith Jr. 2 AST),"[1631121, 1641733]",1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,Right Corner 3,24+ Right,,,23.83,Made,10.0,,,,,N. Smith Jr.,1641733.0,2.0,,,,,,,,
594,PT01M12.00S,2024-01-02T04:11:45.3Z,4,REGULAR,3pt,Jump Shot,[],1629618,83.919185282523,6.127450980392156,1610612743,111,91,2024-01-02T04:11:51Z,5830000,False,-219.0,99.0,1,right,MISS J. Pickett 24' step back 3PT,[1629618],1610612743.0,DEN,step back,,,Pickett,J. Pickett,,,,,Above the Break 3,24+ Left Center,,,24.06,Missed,,,,,,,,,,,,,,,,
595,PT01M10.00S,2024-01-02T04:11:47.3Z,4,REGULAR,rebound,defensive,[],1630550,,,1610612766,111,91,2024-01-02T04:11:51Z,5840000,False,,,0,,J. Thor REBOUND (Off:0 Def:2),[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,Above the Break 3,24+ Left Center,,,,,,594.0,2.0,2.0,0.0,,,,,,,,,,,
596,PT00M54.70S,2024-01-02T04:12:03.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630547,6.521024967148489,51.470588235294116,1610612766,111,91,2024-01-02T04:12:13Z,5850000,False,-7.0,9.0,1,left,MISS J. Bouknight driving finger roll Layup - blocked,"[1630547, 1630192]",1610612766.0,CHA,driving finger roll,,,Bouknight,J. Bouknight,,,,,Restricted Area,0-8 Center,,,1.15,Missed,,,,,,,,,Nnaji,1630192.0,,,,,,
597,PT00M54.70S,2024-01-02T04:12:03.4Z,4,REGULAR,block,,[],1630192,,,1610612766,111,91,2024-01-02T04:12:05Z,5860000,False,,,0,,Z. Nnaji BLOCK (3 BLK),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
598,PT00M54.00S,2024-01-02T04:12:04.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612766,111,91,2024-01-02T04:12:13Z,5870000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Restricted Area,0-8 Center,,,,,,596.0,,,,,,,,,,,,,,
600,PT00M50.00S,2024-01-02T04:12:22.1Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1630550,6.389618922470433,77.94117647058823,1610612766,111,93,2024-01-02T04:12:27Z,5890000,False,-140.0,8.0,1,left,J. Thor 13' Jump Shot (2 PTS) (J. Bouknight 2 AST),"[1630550, 1630547]",1610612766.0,CHA,,,,Thor,J. Thor,,,,,Mid-Range,8-16 Left,,,13.99,Made,2.0,,,,,J. Bouknight,1630547.0,2.0,,,,,,,,
602,PT00M25.60S,2024-01-02T04:12:44.2Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612743,111,93,2024-01-02T04:13:15Z,5910000,False,,,0,,DEN shot clock Team TURNOVER,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Right Center,201245.0,,,,,,,,,,,,,,,,,,,
603,PT00M01.00S,2024-01-02T04:13:26.6Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612766,111,93,2024-01-02T04:13:39Z,5920000,False,,,0,,CHA shot clock Team TURNOVER,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Center,201245.0,,,,,,,,,,,,,,,,,,,
604,PT00M00.00S,2024-01-02T04:13:39.5Z,4,REGULAR,period,end,[],0,,,1610612743,111,93,2024-01-02T04:13:39Z,5930000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT00M00.00S,2024-01-02T04:13:43.1Z,4,REGULAR,game,end,[],0,,,0,111,93,2024-01-02T04:13:43Z,5940000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
