actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,jumpBallRecoverdPersonId
609,PT04M26.00S,2024-03-01T05:20:21.3Z,4,REGULAR,rebound,offensive,[],1628997,,,1610612748,94,83,2024-03-01T05:20:22Z,5910000,False,,,0,,C. Martin REBOUND (Off:3 Def:5),[1628997],1610612748.0,MIA,,,,,,,Right Corner 3,24+ Right,,,,Martin,C. Martin,,,,608.0,8.0,5.0,3.0,,,,,,,,,,,
610,PT04M25.00S,2024-03-01T05:20:22.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628997,94.30026281208936,47.30392156862745,1610612748,94,85,2024-03-01T05:20:33Z,5920000,False,-13.0,1.0,1,right,C. Martin putback Layup (13 PTS),[1628997],1610612748.0,MIA,putback,,,,,,Restricted Area,0-8 Center,1.35,Made,13.0,Martin,C. Martin,,,,,,,,,,,,,,,,,,
611,PT04M06.00S,2024-03-01T05:20:42.3Z,4,REGULAR,foul,personal,[],1628389,,,1610612743,94,85,2024-03-01T05:20:52Z,5930000,False,,,0,,B. Adebayo personal FOUL (5 PF),"[1628389, 203999]",1610612748.0,MIA,,,,,,,Mid-Range,16-24 Center,,,,Adebayo,B. Adebayo,,,,,,,,2714.0,5.0,0.0,Jokic,203999.0,,,,,,
613,PT04M06.00S,2024-03-01T05:20:53.2Z,4,REGULAR,substitution,out,[],1631128,,,1610612743,94,85,2024-03-01T05:20:57Z,5950000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,,,,,,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,
614,PT04M06.00S,2024-03-01T05:20:53.2Z,4,REGULAR,substitution,in,[],202704,,,1610612743,94,85,2024-03-01T05:20:57Z,5960000,False,,,0,,SUB in: R. Jackson,[202704],1610612743.0,DEN,,,,,,,,,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,
615,PT03M58.00S,2024-03-01T05:21:21.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629008,9.806176084099869,55.14705882352941,1610612743,94,85,2024-03-01T05:21:28Z,5970000,False,-26.0,40.0,1,left,MISS M. Porter Jr. driving floating Shot,[1629008],1610612743.0,DEN,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,4.73,Missed,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,
616,PT03M58.00S,2024-03-01T05:21:21.7Z,4,REGULAR,rebound,offensive,[],1629008,,,1610612743,94,85,2024-03-01T05:21:28Z,5980000,False,,,0,,M. Porter Jr. REBOUND (Off:2 Def:9),[1629008],1610612743.0,DEN,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Porter Jr.,M. Porter Jr.,,,,615.0,11.0,9.0,2.0,,,,,,,,,,,
617,PT03M55.00S,2024-03-01T05:21:24.7Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629008,5.590000152587891,50.0,1610612743,94,85,2024-03-01T05:24:21Z,5990000,False,0.0,0.0,1,left,MISS M. Porter Jr. tip Layup,[1629008],1610612743.0,DEN,tip,,,,,,Restricted Area,0-8 Center,0.0,Missed,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,
618,PT03M54.00S,2024-03-01T05:21:25.7Z,4,REGULAR,rebound,defensive,[],202710,,,1610612748,94,85,2024-03-01T05:21:32Z,6000000,False,,,0,,J. Butler REBOUND (Off:3 Def:4),[202710],1610612748.0,MIA,,,,,,,Restricted Area,0-8 Center,,,,Butler,J. Butler,,,,617.0,7.0,4.0,3.0,,,,,,,,,,,
619,PT03M44.00S,2024-03-01T05:21:35.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,87.33574244415243,49.754901960784316,1610612748,94,87,2024-03-01T05:24:45Z,6010000,False,-1.0,67.0,1,right,B. Adebayo 6' driving floating bank Jump Shot (18 PTS) (C. Martin 1 AST),"[1628389, 1628997]",1610612748.0,MIA,driving floating bank,,,,,,In The Paint (Non-RA),0-8 Center,6.65,Made,18.0,Adebayo,B. Adebayo,C. Martin,1628997.0,1.0,,,,,,,,,,,,,,,
621,PT03M24.00S,2024-03-01T05:22:00.4Z,4,REGULAR,foul,offensive,[],202704,,,1610612743,94,87,2024-03-01T05:22:11Z,6030000,False,,,0,,R. Jackson offensive FOUL (4 PF),"[202704, 1626179]",1610612743.0,DEN,,,,,,,Mid-Range,16-24 Right Center,,,,Jackson,R. Jackson,,,,,,,,2714.0,4.0,0.0,Rozier,1626179.0,,,,,,
623,PT03M24.00S,2024-03-01T05:22:00.4Z,4,REGULAR,turnover,offensive foul,[],202704,,,1610612743,94,87,2024-03-01T05:22:00Z,6050000,False,,,0,,R. Jackson offensive foul TURNOVER (1 TO),[202704],1610612743.0,DEN,,,,,,,Mid-Range,16-24 Right Center,,,,Jackson,R. Jackson,,,,,,,,2714.0,,,,,1.0,,,,,
624,PT03M24.00S,2024-03-01T05:22:08.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612748,94,87,2024-03-01T05:22:08Z,6060000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT03M01.00S,2024-03-01T05:24:02.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628997,91.01511169513797,52.69607843137255,1610612748,94,87,2024-03-01T05:25:30Z,6070000,False,13.0,32.0,1,right,MISS C. Martin driving Layup,[1628997],1610612748.0,MIA,driving,,,,,,Restricted Area,0-8 Center,3.47,Missed,,Martin,C. Martin,,,,,,,,,,,,,,,,,,
629,PT02M58.00S,2024-03-01T05:24:05.3Z,4,REGULAR,rebound,defensive,[],202704,,,1610612743,94,87,2024-03-01T05:24:10Z,6080000,False,,,0,,R. Jackson REBOUND (Off:0 Def:2),[202704],1610612743.0,DEN,,,,,,,Restricted Area,0-8 Center,,,,Jackson,R. Jackson,,,,628.0,2.0,2.0,0.0,,,,,,,,,,,
630,PT02M53.00S,2024-03-01T05:24:10.4Z,4,REGULAR,3pt,Jump Shot,[],203484,3.4986859395532193,97.05882352941177,1610612743,97,87,2024-03-01T05:24:19Z,6090000,False,-235.0,-20.0,1,left,K. Caldwell-Pope 3PT  (16 PTS) (M. Porter Jr. 3 AST),"[203484, 1629008]",1610612743.0,DEN,,,,,,,Left Corner 3,24+ Left,23.61,Made,16.0,Caldwell-Pope,K. Caldwell-Pope,M. Porter Jr.,1629008.0,3.0,,,,,,,,,,,,,,,
632,PT02M41.00S,2024-03-01T05:24:23.6Z,4,REGULAR,foul,personal,[],202704,,,1610612748,97,87,2024-03-01T05:24:30Z,6110000,False,,,0,,R. Jackson personal FOUL (5 PF),"[202704, 1626179]",1610612743.0,DEN,,,,,,,Mid-Range,16-24 Left Center,,,,Jackson,R. Jackson,,,,,,,,201246.0,5.0,0.0,Rozier,1626179.0,,,,,,
634,PT02M32.00S,2024-03-01T05:24:56.8Z,4,REGULAR,2pt,Jump Shot,[],1628389,91.93495400788436,30.14705882352941,1610612748,97,89,2024-03-01T05:25:04Z,6130000,False,-99.0,23.0,1,right,B. Adebayo 10' step back Jump Shot (20 PTS),[1628389],1610612748.0,MIA,step back,,,,,,Mid-Range,8-16 Left,10.2,Made,20.0,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,
636,PT02M04.00S,2024-03-01T05:25:24.9Z,4,REGULAR,3pt,Jump Shot,[],203999,30.962549277266753,33.82352941176471,1610612743,97,89,2024-03-01T05:25:31Z,6150000,False,81.0,239.0,1,left,MISS N. Jokic 25' 3PT,[203999],1610612743.0,DEN,,,,,,,Above the Break 3,24+ Right Center,25.18,Missed,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,
637,PT02M01.00S,2024-03-01T05:25:27.9Z,4,REGULAR,rebound,defensive,[],1626179,,,1610612748,97,89,2024-03-01T05:25:31Z,6160000,False,,,0,,T. Rozier REBOUND (Off:0 Def:5),[1626179],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Right Center,,,,Rozier,T. Rozier,,,,636.0,5.0,5.0,0.0,,,,,,,,,,,
638,PT01M51.00S,2024-03-01T05:25:37.6Z,4,REGULAR,2pt,Jump Shot,[],1626179,87.72996057818659,73.0392156862745,1610612748,97,91,2024-03-01T05:27:00Z,6170000,False,115.0,63.0,1,right,T. Rozier 13' pullup bank Jump Shot (17 PTS),[1626179],1610612748.0,MIA,pullup bank,,,,,,Mid-Range,8-16 Right,13.12,Made,17.0,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,
639,PT01M30.00S,2024-03-01T05:26:04.4Z,4,REGULAR,turnover,out-of-bounds,[],203999,,,1610612743,97,91,2024-03-01T05:26:13Z,6180000,False,,,0,,N. Jokic bad pass out-of-bounds TURNOVER (3 TO),[203999],1610612743.0,DEN,bad pass,,,,,,Mid-Range,16-24 Center,,,,Jokic,N. Jokic,,,,,,,,1629178.0,,,,,3.0,,,,,
640,PT01M30.00S,2024-03-01T05:26:13.7Z,4,REGULAR,substitution,out,[],202704,,,1610612748,97,91,2024-03-01T05:26:25Z,6190000,False,,,0,,SUB out: R. Jackson,[202704],1610612743.0,DEN,,,,,,,,,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,
641,PT01M30.00S,2024-03-01T05:26:13.7Z,4,REGULAR,substitution,in,[],1631128,,,1610612748,97,91,2024-03-01T05:26:25Z,6200000,False,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,,,,,,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,
642,PT01M18.00S,2024-03-01T05:26:43.6Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1626179,87.99277266754271,20.34313725490196,1610612748,97,93,2024-03-01T05:26:52Z,6210000,False,-148.0,60.0,1,right,T. Rozier 16' step back Jump Shot (19 PTS),[1626179],1610612748.0,MIA,step back,,,,,,Mid-Range,8-16 Left,16.01,Made,19.0,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,
643,PT01M00.00S,2024-03-01T05:27:07.2Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],203999,10.85742444152431,53.431372549019606,1610612743,99,93,2024-03-01T05:27:11Z,6220000,False,-17.0,50.0,1,left,N. Jokic turnaround Hook (16 PTS),[203999],1610612743.0,DEN,turnaround,,,,,,In The Paint (Non-RA),0-8 Center,5.25,Made,16.0,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,
644,PT00M52.50S,2024-03-01T05:27:17.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,85.75886990801577,61.274509803921575,1610612748,99,95,2024-03-01T05:27:57Z,6230000,False,56.0,81.0,1,right,B. Adebayo 9' floating Jump Shot (22 PTS) (T. Rozier 4 AST),"[1628389, 1626179]",1610612748.0,MIA,floating,,,,,,In The Paint (Non-RA),8-16 Right,9.9,Made,22.0,Adebayo,B. Adebayo,T. Rozier,1626179.0,4.0,,,,,,,,,,,,,,,
646,PT00M39.90S,2024-03-01T05:27:36.7Z,4,REGULAR,foul,offensive,[],203999,,,1610612743,99,95,2024-03-01T05:27:49Z,6250000,False,,,0,,N. Jokic offensive FOUL (4 PF),"[203999, 1628389]",1610612743.0,DEN,,,,,,,Mid-Range,16-24 Center,,,,Jokic,N. Jokic,,,,,,,,1629178.0,4.0,0.0,Adebayo,1628389.0,,,,,,
648,PT00M39.90S,2024-03-01T05:27:36.7Z,4,REGULAR,turnover,offensive foul,[],203999,,,1610612743,99,95,2024-03-01T05:27:36Z,6270000,False,,,0,,N. Jokic offensive foul TURNOVER (4 TO),[203999],1610612743.0,DEN,,,,,,,Mid-Range,16-24 Center,,,,Jokic,N. Jokic,,,,,,,,1629178.0,,,,,4.0,,,,,
649,PT00M33.30S,2024-03-01T05:28:00.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1626179,71.56701708278581,78.18627450980392,1610612748,99,95,2024-03-01T05:28:34Z,6280000,False,141.0,215.0,1,right,MISS T. Rozier 25' pullup 3PT,[1626179],1610612748.0,MIA,pullup,,,,,,Above the Break 3,24+ Right Center,25.69,Missed,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,
650,PT00M31.90S,2024-03-01T05:28:02.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612743,99,95,2024-03-01T05:28:11Z,6290000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,649.0,,,,,,,,,,,,,,
652,PT00M31.90S,2024-03-01T05:28:12.7Z,4,REGULAR,substitution,out,[],1631128,,,1610612743,99,95,2024-03-01T05:28:16Z,6310000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,,,,,,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,
653,PT00M31.90S,2024-03-01T05:28:12.7Z,4,REGULAR,substitution,in,[],202704,,,1610612743,99,95,2024-03-01T05:28:16Z,6320000,False,,,0,,SUB in: R. Jackson,[202704],1610612743.0,DEN,,,,,,,,,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,
654,PT00M18.20S,2024-03-01T05:28:39.1Z,4,REGULAR,3pt,Jump Shot,[],203484,7.966491458607096,3.431372549019608,1610612743,99,95,2024-03-01T05:28:44Z,6330000,False,233.0,22.0,1,left,MISS K. Caldwell-Pope 3PT,[203484],1610612743.0,DEN,,,,,,,Right Corner 3,24+ Right,23.39,Missed,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,
655,PT00M14.80S,2024-03-01T05:28:42.5Z,4,REGULAR,rebound,defensive,[],1628997,,,1610612748,99,95,2024-03-01T05:28:42Z,6340000,False,,,0,,C. Martin REBOUND (Off:3 Def:6),[1628997],1610612748.0,MIA,,,,,,,Right Corner 3,24+ Right,,,,Martin,C. Martin,,,,654.0,9.0,6.0,3.0,,,,,,,,,,,
656,PT00M10.70S,2024-03-01T05:28:47.2Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",202710,92.46057818659659,58.08823529411765,1610612748,99,97,2024-03-01T05:29:15Z,6350000,False,40.0,18.0,1,right,J. Butler driving floating bank Jump Shot (21 PTS),[202710],1610612748.0,MIA,driving floating bank,,,,,,In The Paint (Non-RA),0-8 Center,4.44,Made,21.0,Butler,J. Butler,,,,,,,,,,,,,,,,,,
657,PT00M08.20S,2024-03-01T05:28:55.6Z,4,REGULAR,foul,personal,[],1626179,,,1610612743,99,97,2024-03-01T05:29:31Z,6360000,False,,,0,,T. Rozier take personal FOUL (1 PF),"[1626179, 203999]",1610612748.0,MIA,take,,,,,,Mid-Range,8-16 Left,,,,Rozier,T. Rozier,,,,,,,,2714.0,1.0,0.0,Jokic,203999.0,,,,,,
659,PT00M08.20S,2024-03-01T05:29:26.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612743,99,97,2024-03-01T05:29:26Z,6380000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT00M06.80S,2024-03-01T05:31:12.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629130,,,1610612743,99,97,2024-03-01T05:31:22Z,6390000,False,,,0,,D. Robinson take personal FOUL (4 PF) (Jokic 2 FT),"[1629130, 203999]",1610612748.0,MIA,take,,,,,,Above the Break 3,24+ Right Center,,,,Robinson,D. Robinson,,,,,,,,2714.0,4.0,0.0,Jokic,203999.0,,,,,,
662,PT00M06.80S,2024-03-01T05:31:41.0Z,4,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,100,97,2024-03-01T05:31:41Z,6410000,False,,,0,,N. Jokic Free Throw 1 of 2 (17 PTS),[203999],1610612743.0,DEN,,,,,,,,,,Made,17.0,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,
663,PT00M06.80S,2024-03-01T05:31:41.5Z,4,REGULAR,substitution,out,[],202704,,,1610612743,100,97,2024-03-01T05:31:46Z,6420000,False,,,0,,SUB out: R. Jackson,[202704],1610612743.0,DEN,,,,,,,,,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,
664,PT00M06.80S,2024-03-01T05:31:41.5Z,4,REGULAR,substitution,out,[],1629130,,,1610612743,100,97,2024-03-01T05:31:46Z,6430000,False,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,,,,,,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,
665,PT00M06.80S,2024-03-01T05:31:41.5Z,4,REGULAR,substitution,in,[],1631128,,,1610612743,100,97,2024-03-01T05:31:46Z,6440000,False,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,,,,,,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,
666,PT00M06.80S,2024-03-01T05:31:41.5Z,4,REGULAR,substitution,in,[],1631170,,,1610612743,100,97,2024-03-01T05:31:46Z,6450000,False,,,0,,SUB in: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,,,,,,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,
667,PT00M06.80S,2024-03-01T05:31:58.8Z,4,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,101,97,2024-03-01T05:31:58Z,6460000,False,,,0,,N. Jokic Free Throw 2 of 2 (18 PTS),[203999],1610612743.0,DEN,,,,,,,,,,Made,18.0,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,
668,PT00M06.80S,2024-03-01T05:32:01.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612748,101,97,2024-03-01T05:32:01Z,6470000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT00M06.80S,2024-03-01T05:33:09.2Z,4,REGULAR,substitution,out,[],1628997,,,1610612748,101,97,2024-03-01T05:33:26Z,6480000,False,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,,,,,,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,
671,PT00M06.80S,2024-03-01T05:33:09.2Z,4,REGULAR,substitution,in,[],1629130,,,1610612748,101,97,2024-03-01T05:33:26Z,6490000,False,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,,,,,,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,
672,PT00M04.60S,2024-03-01T05:33:54.7Z,4,REGULAR,turnover,out-of-bounds,[],1626179,,,1610612748,101,97,2024-03-01T05:34:07Z,6500000,False,,,0,,T. Rozier lost ball out-of-bounds TURNOVER (3 TO),[1626179],1610612748.0,MIA,lost ball,,,,,,Mid-Range,16-24 Left,,,,Rozier,T. Rozier,,,,,,,,2714.0,,,,,3.0,,,,,
673,PT00M04.60S,2024-03-01T05:34:05.8Z,4,REGULAR,substitution,out,[],1631128,,,1610612743,101,97,2024-03-01T05:34:13Z,6510000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,,,,,,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,
674,PT00M04.60S,2024-03-01T05:34:05.8Z,4,REGULAR,substitution,out,[],1631170,,,1610612743,101,97,2024-03-01T05:34:13Z,6520000,False,,,0,,SUB out: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,,,,,,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,
675,PT00M04.60S,2024-03-01T05:34:05.8Z,4,REGULAR,substitution,in,[],202704,,,1610612743,101,97,2024-03-01T05:34:13Z,6530000,False,,,0,,SUB in: R. Jackson,[202704],1610612743.0,DEN,,,,,,,,,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,
676,PT00M04.60S,2024-03-01T05:34:05.8Z,4,REGULAR,substitution,in,[],1628997,,,1610612743,101,97,2024-03-01T05:34:13Z,6540000,False,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,,,,,,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,
677,PT00M04.60S,2024-03-01T05:34:28.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612743,101,97,2024-03-01T05:34:28Z,6550000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT00M03.50S,2024-03-01T05:36:03.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628997,,,1610612743,101,97,2024-03-01T05:36:08Z,6560000,False,,,0,,C. Martin take personal FOUL (4 PF) (Caldwell-Pope 2 FT),"[1628997, 203484]",1610612748.0,MIA,take,,,,,,Above the Break 3,24+ Right Center,,,,Martin,C. Martin,,,,,,,,2714.0,4.0,0.0,Caldwell-Pope,203484.0,,,,,,
680,PT00M03.50S,2024-03-01T05:36:30.6Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],203484,,,1610612743,102,97,2024-03-01T05:36:30Z,6580000,False,,,0,,K. Caldwell-Pope Free Throw 1 of 2 (17 PTS),[203484],1610612743.0,DEN,,,,,,,,,,Made,17.0,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,
681,PT00M03.50S,2024-03-01T05:36:31.4Z,4,REGULAR,substitution,out,[],202704,,,1610612743,102,97,2024-03-01T05:36:36Z,6590000,False,,,0,,SUB out: R. Jackson,[202704],1610612743.0,DEN,,,,,,,,,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,
682,PT00M03.50S,2024-03-01T05:36:31.4Z,4,REGULAR,substitution,in,[],1631128,,,1610612743,102,97,2024-03-01T05:36:36Z,6600000,False,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,,,,,,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,
683,PT00M03.50S,2024-03-01T05:36:46.4Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],203484,,,1610612743,103,97,2024-03-01T05:36:46Z,6610000,False,,,0,,K. Caldwell-Pope Free Throw 2 of 2 (18 PTS),[203484],1610612743.0,DEN,,,,,,,,,,Made,18.0,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,
684,PT00M03.50S,2024-03-01T05:36:49.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612748,103,97,2024-03-01T05:36:49Z,6620000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,PT00M03.50S,2024-03-01T05:37:55.6Z,4,REGULAR,substitution,out,[],1628997,,,1610612748,103,97,2024-03-01T05:38:10Z,6630000,False,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,,,,,,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,
686,PT00M03.50S,2024-03-01T05:37:55.6Z,4,REGULAR,substitution,in,[],1631170,,,1610612748,103,97,2024-03-01T05:38:10Z,6640000,False,,,0,,SUB in: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,,,,,,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,
688,PT00M00.00S,2024-03-01T05:38:40.5Z,4,REGULAR,period,end,[],0,,,1610612748,103,97,2024-03-01T05:38:40Z,6660000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,PT00M00.00S,2024-03-01T05:38:44.7Z,4,REGULAR,game,end,[],0,,,0,103,97,2024-03-01T05:38:44Z,6670000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
