actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
517,PT02M26.00S,2023-11-27T02:51:10.5Z,3,REGULAR,substitution,out,[],203484,,,1610612759,101,78,2023-11-27T02:51:19Z,5130000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT02M26.00S,2023-11-27T02:51:10.5Z,3,REGULAR,substitution,out,[],203999,,,1610612759,101,78,2023-11-27T02:51:19Z,5140000,False,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT02M26.00S,2023-11-27T02:51:10.5Z,3,REGULAR,substitution,in,[],201599,,,1610612759,101,78,2023-11-27T02:51:19Z,5150000,False,,,0,,SUB in: D. Jordan,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT02M26.00S,2023-11-27T02:51:10.5Z,3,REGULAR,substitution,in,[],202704,,,1610612759,101,78,2023-11-27T02:51:19Z,5160000,False,,,0,,SUB in: R. Jackson,[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT02M26.00S,2023-11-27T02:51:45.6Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1626224,,,1610612759,101,79,2023-11-27T02:51:45Z,5170000,False,,,0,,C. Osman Free Throw 2 of 2 (7 PTS),[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
522,PT02M10.00S,2023-11-27T02:52:04.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631212,11.908672798948752,42.8921568627451,1610612743,103,79,2023-11-27T02:52:18Z,5180000,False,36.0,59.0,1,left,P. Watson 6' driving floating Jump Shot (2 PTS) (J. Strawther 3 AST),"[1631212, 1631124]",1610612743.0,DEN,driving floating,,,Watson,P. Watson,,,,,In The Paint (Non-RA),0-8 Center,6.92,Made,2.0,J. Strawther,1631124.0,3.0,,,,,,,,,,,,,,
524,PT02M04.00S,2023-11-27T02:52:11.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1641705,93.77463863337714,50.245098039215684,1610612759,103,81,2023-11-27T02:53:30Z,5200000,False,1.0,6.0,1,right,V. Wembanyama alley-oop DUNK (19 PTS) (C. Osman 3 AST),"[1641705, 1626224]",1610612759.0,SAS,alley-oop,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,0.61,Made,19.0,C. Osman,1626224.0,3.0,,,,,,,,,,,,,,
526,PT02M04.00S,2023-11-27T02:52:14.4Z,3,REGULAR,foul,personal,['1freethrow'],202704,,,1610612759,103,81,2023-11-27T02:52:26Z,5220000,False,,,0,,R. Jackson shooting personal FOUL (4 PF) (Wembanyama 1 FT),"[202704, 1641705]",1610612743.0,DEN,shooting,,,Jackson,R. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,,1162.0,4.0,0.0,Wembanyama,1641705.0,,,,,,,,
528,PT02M04.00S,2023-11-27T02:52:29.0Z,3,REGULAR,substitution,out,[],1631212,,,1610612759,103,81,2023-11-27T02:53:30Z,5240000,False,,,0,,SUB out: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT02M04.00S,2023-11-27T02:52:29.0Z,3,REGULAR,substitution,in,[],1629008,,,1610612759,103,81,2023-11-27T02:53:30Z,5250000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT02M04.00S,2023-11-27T02:52:47.3Z,3,REGULAR,freethrow,1 of 1,[],1641705,,,1610612759,103,82,2023-11-27T02:52:47Z,5260000,False,,,0,,V. Wembanyama Free Throw 1 of 1 (20 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
531,PT01M52.00S,2023-11-27T02:53:01.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202704,6.1268068331143235,47.549019607843135,1610612743,105,82,2023-11-27T02:53:06Z,5270000,False,12.0,5.0,1,left,R. Jackson driving reverse Layup (17 PTS) (D. Jordan 1 AST),"[202704, 201599]",1610612743.0,DEN,driving reverse,,,Jackson,R. Jackson,,,,,Restricted Area,0-8 Center,1.33,Made,17.0,D. Jordan,201599.0,1.0,,,,,,,,,,,,,,
534,PT01M36.00S,2023-11-27T02:53:32.7Z,3,REGULAR,3pt,Jump Shot,[],203926,72.48685939553219,17.892156862745097,1610612759,105,82,2023-11-27T02:54:14Z,5300000,False,-161.0,206.0,1,right,MISS D. McDermott 26' 3PT,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Left Center,26.12,Missed,,,,,,,,,,,,,,,,,,
535,PT01M30.00S,2023-11-27T02:53:38.7Z,3,REGULAR,rebound,offensive,[],1631103,,,1610612759,105,82,2023-11-27T02:53:49Z,5310000,False,,,0,,M. Branham REBOUND (Off:1 Def:0),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Left Center,,,,,,,534.0,,,,,,,1.0,0.0,1.0,,,,
536,PT01M23.00S,2023-11-27T02:53:45.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1631103,76.82325886990802,12.990196078431374,1610612759,105,82,2023-11-27T02:53:56Z,5320000,False,-185.0,165.0,1,right,MISS M. Branham 24' pullup 3PT,[1631103],1610612759.0,SAS,pullup,,,Branham,M. Branham,,,,,Above the Break 3,24+ Left Center,24.82,Missed,,,,,,,,,,,,,,,,,,
537,PT01M19.00S,2023-11-27T02:53:49.2Z,3,REGULAR,rebound,defensive,[],202704,,,1610612743,105,82,2023-11-27T02:53:56Z,5330000,False,,,0,,R. Jackson REBOUND (Off:2 Def:5),[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Left Center,,,,,,,536.0,,,,,,,7.0,5.0,2.0,,,,
538,PT01M17.00S,2023-11-27T02:53:50.5Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],1629008,21.28777923784494,18.405330882352942,1610612743,107,82,2023-11-27T02:54:09Z,5340000,False,158.0,148.0,1,left,M. Porter Jr. 21' running pullup Jump Shot (19 PTS) (R. Jackson 5 AST),"[1629008, 202704]",1610612743.0,DEN,running pullup,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Right Center,21.62,Made,19.0,R. Jackson,202704.0,5.0,,,,,,,,,,,,,,
540,PT01M00.00S,2023-11-27T02:54:11.0Z,3,REGULAR,turnover,traveling,[],1641705,,,1610612759,107,82,2023-11-27T02:54:18Z,5360000,False,,,0,,V. Wembanyama traveling TURNOVER (3 TO),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,,,,,,,,1162.0,,,,,3.0,,,,,,,
541,PT00M48.40S,2023-11-27T02:54:33.8Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],202704,14.668199737187912,24.264705882352942,1610612743,107,82,2023-11-27T02:54:41Z,5370000,False,129.0,85.0,1,left,MISS R. Jackson 15' floating Shot,[202704],1610612743.0,DEN,floating,,,Jackson,R. Jackson,,,,,Mid-Range,8-16 Right,15.45,Missed,,,,,,,,,,,,,,,,,,
542,PT00M47.50S,2023-11-27T02:54:34.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612759,107,82,2023-11-27T02:56:51Z,5380000,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,541.0,,,,,,,,,,,,,
543,PT00M47.50S,2023-11-27T02:54:37.5Z,3,REGULAR,foul,personal,[],201599,,,1610612759,107,82,2023-11-27T02:56:51Z,5390000,False,,,0,,D. Jordan loose ball personal FOUL (2 PF),"[201599, 1641705]",1610612743.0,DEN,loose ball,,,Jordan,D. Jordan,,,,,Restricted Area,0-8 Center,,,,,,,,202027.0,2.0,0.0,Wembanyama,1641705.0,,,,,,,,
546,PT00M47.50S,2023-11-27T02:55:20.5Z,3,REGULAR,substitution,out,[],202704,,,1610612759,107,82,2023-11-27T02:55:44Z,5420000,False,,,0,,SUB out: R. Jackson,[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT00M47.50S,2023-11-27T02:55:20.5Z,3,REGULAR,substitution,in,[],1631212,,,1610612759,107,82,2023-11-27T02:55:44Z,5430000,False,,,0,,SUB in: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT00M37.30S,2023-11-27T02:55:54.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631124,,,1610612759,107,82,2023-11-27T02:56:17Z,5440000,False,,,0,,J. Strawther shooting personal FOUL (4 PF) (Wembanyama 2 FT),"[1631124, 1641705]",1610612743.0,DEN,shooting,,,Strawther,J. Strawther,,,,,Restricted Area,0-8 Center,,,,,,,,202027.0,4.0,0.0,Wembanyama,1641705.0,,,,,,,,
550,PT00M37.30S,2023-11-27T02:56:29.4Z,3,REGULAR,freethrow,1 of 2,[],1641705,,,1610612759,107,83,2023-11-27T02:56:56Z,5460000,False,,,0,,V. Wembanyama Free Throw 1 of 2 (21 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
551,PT00M37.30S,2023-11-27T02:56:41.2Z,3,REGULAR,timeout,full,['team'],0,,,1610612759,107,83,2023-11-27T02:56:41Z,5470000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT00M37.30S,2023-11-27T02:58:27.3Z,3,REGULAR,freethrow,2 of 2,[],1641705,,,1610612759,107,84,2023-11-27T02:58:27Z,5480000,False,,,0,,V. Wembanyama Free Throw 2 of 2 (22 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
553,PT00M18.60S,2023-11-27T02:58:47.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1631128,14.799605781865965,48.77450980392157,1610612743,107,84,2023-11-27T02:58:57Z,5490000,False,6.0,87.0,1,left,MISS C. Braun 8' turnaround Hook - blocked,"[1631128, 1641705]",1610612743.0,DEN,turnaround,,,Braun,C. Braun,,,,,In The Paint (Non-RA),8-16 Center,8.68,Missed,,,,,,,,,,,,,,,Wembanyama,1641705.0,,
554,PT00M18.60S,2023-11-27T02:58:47.5Z,3,REGULAR,block,,[],1641705,,,1610612743,107,84,2023-11-27T02:59:32Z,5500000,False,,,0,,V. Wembanyama BLOCK (4 BLK),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
555,PT00M15.00S,2023-11-27T02:58:51.1Z,3,REGULAR,rebound,defensive,[],1641705,,,1610612759,107,84,2023-11-27T02:58:57Z,5510000,False,,,0,,V. Wembanyama REBOUND (Off:4 Def:7),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,553.0,,,,,,,11.0,7.0,4.0,,,,
556,PT00M00.00S,2023-11-27T02:59:06.0Z,3,REGULAR,2pt,Jump Shot,[],1641705,94.03745072273325,75.0,1610612759,107,84,2023-11-27T02:59:11Z,5520000,False,125.0,4.0,1,right,MISS V. Wembanyama 12' fadeaway Shot,[1641705],1610612759.0,SAS,fadeaway,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Right,12.5,Missed,,,,,,,,,,,,,,,,,,
557,PT00M00.00S,2023-11-27T02:59:09.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612759,107,84,2023-11-27T02:59:09Z,5530000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,556.0,,,,,,,,,,,,,
558,PT00M00.00S,2023-11-27T02:59:19.8Z,3,REGULAR,period,end,[],0,,,1610612759,107,84,2023-11-27T02:59:19Z,5540000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT12M00.00S,2023-11-27T03:01:29.3Z,4,REGULAR,substitution,out,['startperiod'],203926,,,1610612759,107,84,2023-11-27T03:01:41Z,5550000,False,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT12M00.00S,2023-11-27T03:01:29.3Z,4,REGULAR,substitution,in,['startperiod'],1628380,,,1610612759,107,84,2023-11-27T03:01:41Z,5560000,False,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT12M00.00S,2023-11-27T03:01:49.2Z,4,REGULAR,period,start,[],0,,,1610612743,107,84,2023-11-27T03:01:49Z,5570000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT11M45.00S,2023-11-27T03:02:02.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1631212,5.863994743758213,50.73529411764706,1610612743,109,84,2023-11-27T03:02:10Z,5580000,False,-4.0,3.0,1,left,P. Watson driving DUNK (4 PTS) (C. Braun 4 AST),"[1631212, 1631128]",1610612743.0,DEN,driving,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,0.45,Made,4.0,C. Braun,1631128.0,4.0,,,,,,,,,,,,,,
564,PT11M31.00S,2023-11-27T03:02:17.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630170,92.06636005256242,52.450980392156865,1610612759,109,84,2023-11-27T03:02:24Z,5600000,False,12.0,22.0,1,right,MISS D. Vassell driving reverse Layup - blocked,"[1630170, 1631212]",1610612759.0,SAS,driving reverse,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,2.53,Missed,,,,,,,,,,,,,,,Watson,1631212.0,,
565,PT11M31.00S,2023-11-27T03:02:17.1Z,4,REGULAR,block,,[],1631212,,,1610612759,109,84,2023-11-27T03:02:19Z,5610000,False,,,0,,P. Watson BLOCK (2 BLK),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
566,PT11M28.00S,2023-11-27T03:02:20.1Z,4,REGULAR,rebound,defensive,[],1631128,,,1610612743,109,84,2023-11-27T03:02:24Z,5620000,False,,,0,,C. Braun REBOUND (Off:0 Def:3),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,,,,,564.0,,,,,,,3.0,3.0,0.0,,,,
567,PT11M19.00S,2023-11-27T03:02:29.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631124,16.63929040735874,38.970588235294116,1610612743,111,84,2023-11-27T03:02:39Z,5630000,False,55.0,104.0,1,left,J. Strawther 11' driving floating Jump Shot (10 PTS),[1631124],1610612743.0,DEN,driving floating,,,Strawther,J. Strawther,,,,,In The Paint (Non-RA),8-16 Center,11.76,Made,10.0,,,,,,,,,,,,,,,,,
568,PT11M05.00S,2023-11-27T03:02:43.1Z,4,REGULAR,2pt,Jump Shot,[],1630170,88.64980289093299,24.754901960784316,1610612759,111,86,2023-11-27T03:03:05Z,5640000,False,-126.0,54.0,1,right,D. Vassell 13' fadeaway bank Jump Shot (16 PTS) (M. Branham 2 AST),"[1630170, 1631103]",1610612759.0,SAS,fadeaway bank,,,Vassell,D. Vassell,,,,,Mid-Range,8-16 Left,13.73,Made,16.0,M. Branham,1631103.0,2.0,,,,,,,,,,,,,,
570,PT10M37.00S,2023-11-27T03:03:13.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629008,5.206964520367937,51.225490196078425,1610612743,113,86,2023-11-27T03:03:23Z,5660000,False,-6.0,-4.0,1,left,M. Porter Jr. driving reverse Layup (21 PTS) (J. Strawther 4 AST),"[1629008, 1631124]",1610612743.0,DEN,driving reverse,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,0.71,Made,21.0,J. Strawther,1631124.0,4.0,,,,,,,,,,,,,,
572,PT10M37.00S,2023-11-27T03:03:16.1Z,4,REGULAR,foul,personal,['1freethrow'],1641705,,,1610612743,113,86,2023-11-27T03:03:29Z,5680000,False,,,0,,V. Wembanyama shooting personal FOUL (4 PF) (Porter Jr. 1 FT),"[1641705, 1629008]",1610612759.0,SAS,shooting,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,1628954.0,4.0,0.0,Porter Jr.,1629008.0,,,,,,,,
611,PT10M37.00S,2023-11-27T03:03:31.0Z,4,REGULAR,substitution,out,[],1641705,,,1610612743,113,86,2023-11-27T03:07:43Z,5695000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT10M37.00S,2023-11-27T03:03:31.0Z,4,REGULAR,substitution,in,[],1629640,,,1610612743,113,86,2023-11-27T03:07:43Z,5697500,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT10M37.00S,2023-11-27T03:03:46.0Z,4,REGULAR,freethrow,1 of 1,[],1629008,,,1610612743,114,86,2023-11-27T03:03:46Z,5700000,False,,,0,,M. Porter Jr. Free Throw 1 of 1 (22 PTS),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
575,PT10M23.00S,2023-11-27T03:04:00.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631103,83.78777923784494,36.27450980392157,1610612759,114,88,2023-11-27T03:04:06Z,5710000,False,-69.0,100.0,1,right,M. Branham 12' pullup Jump Shot (7 PTS) (Z. Collins 2 AST),"[1631103, 1628380]",1610612759.0,SAS,pullup,,,Branham,M. Branham,,,,,In The Paint (Non-RA),8-16 Left,12.12,Made,7.0,Z. Collins,1628380.0,2.0,,,,,,,,,,,,,,
577,PT10M13.00S,2023-11-27T03:04:13.9Z,4,REGULAR,turnover,traveling,[],1629008,,,1610612743,114,88,2023-11-27T03:04:19Z,5730000,False,,,0,,M. Porter Jr. traveling TURNOVER (3 TO),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,1162.0,,,,,3.0,,,,,,,
578,PT10M03.00S,2023-11-27T03:04:37.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629640,90.01314060446781,60.31709558823529,1610612759,114,90,2023-11-27T03:07:13Z,5740000,False,52.0,41.0,1,right,K. Johnson 6' driving floating bank Jump Shot (7 PTS) (M. Branham 3 AST),"[1629640, 1631103]",1610612759.0,SAS,driving floating bank,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,6.62,Made,7.0,M. Branham,1631103.0,3.0,,,,,,,,,,,,,,
579,PT09M42.00S,2023-11-27T03:04:58.2Z,4,REGULAR,3pt,Jump Shot,[],1629008,27.54599211563732,78.18627450980392,1610612743,114,90,2023-11-27T03:05:03Z,5750000,False,-141.0,206.0,1,left,MISS M. Porter Jr. 24' 3PT,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,24.99,Missed,,,,,,,,,,,,,,,,,,
580,PT09M41.00S,2023-11-27T03:04:59.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612759,114,90,2023-11-27T03:05:03Z,5760000,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,579.0,,,,,,,,,,,,,
582,PT09M28.00S,2023-11-27T03:05:24.2Z,4,REGULAR,2pt,Jump Shot,[],1631103,87.86136662286465,68.38235294117648,1610612759,114,90,2023-11-27T03:07:58Z,5780000,False,92.0,62.0,1,right,MISS M. Branham 11' driving floating Shot,[1631103],1610612759.0,SAS,driving floating,,,Branham,M. Branham,,,,,Mid-Range,8-16 Right,11.06,Missed,,,,,,,,,,,,,,,,,,
583,PT09M26.00S,2023-11-27T03:05:27.1Z,4,REGULAR,rebound,defensive,[],1631124,,,1610612743,114,90,2023-11-27T03:05:27Z,5790000,False,,,0,,J. Strawther REBOUND (Off:0 Def:1),[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,Mid-Range,8-16 Right,,,,,,,582.0,,,,,,,1.0,1.0,0.0,,,,
584,PT09M22.00S,2023-11-27T03:05:30.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631124,7.440867279894875,43.627450980392155,1610612743,114,90,2023-11-27T03:05:49Z,5800000,False,32.0,17.0,1,left,MISS J. Strawther running Layup,[1631124],1610612743.0,DEN,running,,,Strawther,J. Strawther,,,,,Restricted Area,0-8 Center,3.63,Missed,,,,,,,,,,,,,,,,,,
585,PT09M19.00S,2023-11-27T03:05:33.9Z,4,REGULAR,rebound,defensive,[],1631103,,,1610612759,114,90,2023-11-27T03:05:49Z,5810000,False,,,0,,M. Branham REBOUND (Off:1 Def:1),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Restricted Area,0-8 Center,,,,,,,584.0,,,,,,,2.0,1.0,1.0,,,,
588,PT09M16.00S,2023-11-27T03:05:36.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1626224,76.16622864651774,85.29411764705883,1610612759,114,90,2023-11-27T03:08:32Z,5820000,False,176.0,172.0,1,right,MISS C. Osman 24' running 3PT,[1626224],1610612759.0,SAS,running,,,Osman,C. Osman,,,,,Above the Break 3,24+ Right Center,24.61,Missed,,,,,,,,,,,,,,,,,,
589,PT09M12.00S,2023-11-27T03:05:40.4Z,4,REGULAR,rebound,offensive,[],1628380,,,1610612759,114,90,2023-11-27T03:08:32Z,5830000,False,,,0,,Z. Collins REBOUND (Off:2 Def:1),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Right Center,,,,,,,588.0,,,,,,,3.0,1.0,2.0,,,,
590,PT09M11.00S,2023-11-27T03:05:42.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629640,68.80749014454665,37.5,1610612759,114,90,2023-11-27T03:06:01Z,5840000,False,-62.0,241.0,1,right,MISS K. Johnson 24' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Center,24.87,Missed,,,,,,,,,,,,,,,,,,
591,PT09M08.00S,2023-11-27T03:05:45.6Z,4,REGULAR,rebound,defensive,[],201599,,,1610612743,114,90,2023-11-27T03:06:01Z,5850000,False,,,0,,D. Jordan REBOUND (Off:1 Def:5),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Above the Break 3,24+ Center,,,,,,,590.0,,,,,,,6.0,5.0,1.0,,,,
592,PT09M02.00S,2023-11-27T03:05:52.0Z,4,REGULAR,foul,personal,[],1626224,,,1610612743,114,90,2023-11-27T03:05:54Z,5860000,False,,,0,,C. Osman personal FOUL (2 PF),"[1626224, 1629008]",1610612759.0,SAS,,,,Osman,C. Osman,,,,,Above the Break 3,24+ Center,,,,,,,,1628954.0,2.0,0.0,Porter Jr.,1629008.0,,,,,,,,
595,PT08M54.00S,2023-11-27T03:06:24.8Z,4,REGULAR,turnover,out-of-bounds,[],201599,,,1610612743,114,90,2023-11-27T03:06:31Z,5880000,False,,,0,,D. Jordan bad pass out-of-bounds TURNOVER (1 TO),[201599],1610612743.0,DEN,bad pass,,,Jordan,D. Jordan,,,,,Mid-Range,16-24 Right Center,,,,,,,,202027.0,,,,,1.0,,,,,,,
596,PT08M41.00S,2023-11-27T03:06:42.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629640,88.64980289093299,41.66666666666667,1610612759,114,90,2023-11-27T03:06:54Z,5890000,False,-42.0,54.0,1,right,MISS K. Johnson 6' fadeaway Shot,[1629640],1610612759.0,SAS,fadeaway,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,6.84,Missed,,,,,,,,,,,,,,,,,,
597,PT08M37.00S,2023-11-27T03:06:46.1Z,4,REGULAR,rebound,defensive,[],1629008,,,1610612743,114,90,2023-11-27T03:06:54Z,5900000,False,,,0,,M. Porter Jr. REBOUND (Off:1 Def:6),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,596.0,,,,,,,7.0,6.0,1.0,,,,
598,PT08M25.00S,2023-11-27T03:06:56.8Z,4,REGULAR,3pt,Jump Shot,[],1631128,29.38567674113009,74.01960784313727,1610612743,114,90,2023-11-27T03:07:03Z,5910000,False,-120.0,224.0,1,left,MISS C. Braun 25' pullup 3PT,[1631128],1610612743.0,DEN,pullup,,,Braun,C. Braun,,,,,Above the Break 3,24+ Left Center,25.39,Missed,,,,,,,,,,,,,,,,,,
599,PT08M25.00S,2023-11-27T03:06:56.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612759,114,90,2023-11-27T03:07:03Z,5920000,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,598.0,,,,,,,,,,,,,
600,PT08M25.00S,2023-11-27T03:07:02.7Z,4,REGULAR,foul,personal,[],201599,,,1610612759,114,90,2023-11-27T03:07:16Z,5930000,False,,,0,,D. Jordan loose ball personal FOUL (3 PF),"[201599, 1628380]",1610612743.0,DEN,loose ball,,,Jordan,D. Jordan,,,,,Restricted Area,0-8 Center,,,,,,,,1628954.0,3.0,0.0,Collins,1628380.0,,,,,,,,
602,PT08M25.00S,2023-11-27T03:07:14.4Z,4,REGULAR,substitution,out,[],1631124,,,1610612759,114,90,2023-11-27T03:07:29Z,5950000,False,,,0,,SUB out: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT08M25.00S,2023-11-27T03:07:14.4Z,4,REGULAR,substitution,out,[],201599,,,1610612759,114,90,2023-11-27T03:07:29Z,5960000,False,,,0,,SUB out: D. Jordan,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT08M25.00S,2023-11-27T03:07:14.4Z,4,REGULAR,substitution,out,[],1626224,,,1610612759,114,90,2023-11-27T03:07:29Z,5970000,False,,,0,,SUB out: C. Osman,[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
