actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
589,PT05M06.00S,2023-02-05T04:02:36.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203999,6.1268068331143235,55.14705882352941,1610612743,113,101,2023-02-05T04:02:41Z,5810000,False,-26.0,5.0,1,left,N. Jokic finger roll Layup (14 PTS) (J. Murray 7 AST),"[203999, 1627750]",1610612743.0,DEN,finger roll,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,,,,Made,,14.0,2.62,J. Murray,1627750.0,7.0,,,,,,,,
591,PT05M06.00S,2023-02-05T04:02:40.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612737,113,101,2023-02-05T04:02:40Z,5830000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT05M06.00S,2023-02-05T04:03:54.9Z,4,REGULAR,substitution,out,[],1628427,,,1610612737,113,101,2023-02-05T04:04:21Z,5840000,False,,,0,,SUB out: V. Cancar,[1628427],1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT05M06.00S,2023-02-05T04:03:54.9Z,4,REGULAR,substitution,out,[],1631100,,,1610612737,113,101,2023-02-05T04:04:21Z,5850000,False,,,0,,SUB out: A. Griffin,[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT05M06.00S,2023-02-05T04:03:54.9Z,4,REGULAR,substitution,in,[],1629008,,,1610612737,113,101,2023-02-05T04:04:21Z,5860000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT05M06.00S,2023-02-05T04:03:54.9Z,4,REGULAR,substitution,in,[],203992,,,1610612737,113,101,2023-02-05T04:04:21Z,5870000,False,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT04M50.00S,2023-02-05T04:04:31.4Z,4,REGULAR,3pt,Jump Shot,[],1627749,90.62089356110381,95.83333333333334,1610612737,113,101,2023-02-05T04:04:35Z,5880000,False,229.0,36.0,1,right,MISS D. Murray 3PT,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,23.2,,,,,,,,,,,
597,PT04M47.00S,2023-02-05T04:04:34.4Z,4,REGULAR,rebound,defensive,[],203999,,,1610612743,113,101,2023-02-05T04:04:35Z,5890000,False,,,0,,N. Jokic REBOUND (Off:3 Def:15),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Right Corner 3,24+ Right,,,,,,,596.0,,,,,,,,,18.0,15.0,3.0,,
598,PT04M33.00S,2023-02-05T04:04:48.1Z,4,REGULAR,2pt,Jump Shot,[],1627750,4.944152431011826,75.49019607843137,1610612743,115,101,2023-02-05T04:04:53Z,5900000,False,-127.0,-6.0,1,left,J. Murray 12' driving floating Jump Shot (32 PTS),[1627750],1610612743.0,DEN,driving floating,,,Murray,J. Murray,,,,,Mid-Range,8-16 Left,,,,,,Made,,32.0,12.76,,,,,,,,,,,
599,PT04M18.00S,2023-02-05T04:05:04.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629631,92.32917214191852,58.08823529411765,1610612737,115,103,2023-02-05T04:05:10Z,5910000,False,40.0,20.0,1,right,D. Hunter driving Layup (20 PTS),[1629631],1610612737.0,ATL,driving,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,,20.0,4.49,,,,,,,,,,,
600,PT03M50.00S,2023-02-05T04:05:34.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203991,,,1610612743,115,103,2023-02-05T04:05:50Z,5920000,False,,,0,,C. Capela shooting personal FOUL (3 PF) (Murray 2 FT),"[203991, 1627750]",1610612737.0,ATL,shooting,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,2534.0,3.0,0.0,Murray,1627750.0,,,,,,,,,,,,,,,
602,PT03M50.00S,2023-02-05T04:06:05.7Z,4,REGULAR,freethrow,1 of 2,[],1627750,,,1610612743,116,103,2023-02-05T04:06:05Z,5940000,False,,,0,,J. Murray Free Throw 1 of 2 (33 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,Made,,33.0,,,,,,,,,,,,
603,PT03M50.00S,2023-02-05T04:06:19.6Z,4,REGULAR,freethrow,2 of 2,[],1627750,,,1610612743,117,103,2023-02-05T04:06:19Z,5950000,False,,,0,,J. Murray Free Throw 2 of 2 (34 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,Made,,34.0,,,,,,,,,,,,
604,PT03M31.00S,2023-02-05T04:06:43.7Z,4,REGULAR,2pt,Jump Shot,[],1627749,90.62089356110381,18.38235294117647,1610612737,117,103,2023-02-05T04:06:50Z,5960000,False,-158.0,36.0,1,right,MISS D. Murray 16' pullup Shot,[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Mid-Range,16-24 Left,,,,,,Missed,,,16.21,,,,,,,,,,,
605,PT03M27.00S,2023-02-05T04:06:47.7Z,4,REGULAR,rebound,defensive,[],1629008,,,1610612743,117,103,2023-02-05T04:06:50Z,5970000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:2),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Left,,,,,,,604.0,,,,,,,,,2.0,2.0,0.0,,
606,PT03M06.00S,2023-02-05T04:07:08.7Z,4,REGULAR,3pt,Jump Shot,[],1627750,28.86005256241787,23.284313725490197,1610612743,120,103,2023-02-05T04:07:13Z,5980000,False,134.0,219.0,1,left,J. Murray 25' 3PT step back (37 PTS),[1627750],1610612743.0,DEN,step back,,,Murray,J. Murray,,,,,Above the Break 3,24+ Right Center,,,,,,Made,,37.0,25.64,,,,,,,,,,,
607,PT02M56.00S,2023-02-05T04:07:18.0Z,4,REGULAR,3pt,Jump Shot,[],203992,70.64717477003943,82.84313725490196,1610612737,120,103,2023-02-05T04:07:23Z,5990000,False,164.0,223.0,1,right,MISS B. Bogdanovic 27' pullup 3PT,[203992],1610612737.0,ATL,pullup,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,27.73,,,,,,,,,,,
608,PT02M53.00S,2023-02-05T04:07:21.0Z,4,REGULAR,rebound,defensive,[],1627750,,,1610612743,120,103,2023-02-05T04:07:23Z,6000000,False,,,0,,J. Murray REBOUND (Off:1 Def:3),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Right Center,,,,,,,607.0,,,,,,,,,4.0,3.0,1.0,,
609,PT02M38.00S,2023-02-05T04:07:35.6Z,4,REGULAR,2pt,Jump Shot,[],1627750,22.026938239159,28.186274509803923,1610612743,122,103,2023-02-05T04:07:40Z,6010000,False,109.0,155.0,1,left,J. Murray 18' step back Jump Shot (39 PTS),[1627750],1610612743.0,DEN,step back,,,Murray,J. Murray,,,,,Mid-Range,16-24 Right Center,,,,,,Made,,39.0,18.92,,,,,,,,,,,
610,PT02M37.00S,2023-02-05T04:07:42.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612737,122,103,2023-02-05T04:07:42Z,6020000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT02M37.00S,2023-02-05T04:08:47.8Z,4,REGULAR,substitution,out,[],1627749,,,1610612737,122,103,2023-02-05T04:09:05Z,6030000,False,,,0,,SUB out: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT02M37.00S,2023-02-05T04:08:47.8Z,4,REGULAR,substitution,out,[],1629631,,,1610612737,122,103,2023-02-05T04:09:05Z,6040000,False,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT02M37.00S,2023-02-05T04:08:47.8Z,4,REGULAR,substitution,out,[],203991,,,1610612737,122,103,2023-02-05T04:09:05Z,6050000,False,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT02M37.00S,2023-02-05T04:08:47.8Z,4,REGULAR,substitution,out,[],1628381,,,1610612737,122,103,2023-02-05T04:09:05Z,6060000,False,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT02M37.00S,2023-02-05T04:08:47.8Z,4,REGULAR,substitution,out,[],203992,,,1610612737,122,103,2023-02-05T04:09:05Z,6070000,False,,,0,,SUB out: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT02M37.00S,2023-02-05T04:08:47.8Z,4,REGULAR,substitution,in,[],1626163,,,1610612737,122,103,2023-02-05T04:09:05Z,6080000,False,,,0,,SUB in: F. Kaminsky,[1626163],1610612737.0,ATL,,,,Kaminsky,F. Kaminsky,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT02M37.00S,2023-02-05T04:08:47.8Z,4,REGULAR,substitution,in,[],1630249,,,1610612737,122,103,2023-02-05T04:09:05Z,6090000,False,,,0,,SUB in: V. Krejci,[1630249],1610612737.0,ATL,,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT02M37.00S,2023-02-05T04:08:47.8Z,4,REGULAR,substitution,in,[],1628988,,,1610612737,122,103,2023-02-05T04:09:05Z,6100000,False,,,0,,SUB in: A. Holiday,[1628988],1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT02M37.00S,2023-02-05T04:08:47.8Z,4,REGULAR,substitution,in,[],1630552,,,1610612737,122,103,2023-02-05T04:09:05Z,6110000,False,,,0,,SUB in: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT02M37.00S,2023-02-05T04:08:47.8Z,4,REGULAR,substitution,in,[],1630235,,,1610612737,122,103,2023-02-05T04:09:05Z,6120000,False,,,0,,SUB in: T. Forrest,[1630235],1610612737.0,ATL,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT02M27.00S,2023-02-05T04:09:19.0Z,4,REGULAR,turnover,bad pass,[],1626163,,,1610612737,122,103,2023-02-05T04:09:26Z,6130000,False,,,0,,F. Kaminsky bad pass TURNOVER (1 TO),"[1626163, 1631128]",1610612737.0,ATL,,,,Kaminsky,F. Kaminsky,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,Braun,1631128.0,,,,,
622,PT02M27.00S,2023-02-05T04:09:19.0Z,4,REGULAR,steal,,[],1631128,,,1610612743,122,103,2023-02-05T04:09:20Z,6140000,False,,,0,,C. Braun STEAL (2 STL),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
623,PT02M23.00S,2023-02-05T04:09:23.3Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627750,6.652431011826544,50.98039215686274,1610612743,124,103,2023-02-05T04:09:31Z,6150000,False,-5.0,10.0,1,left,J. Murray running DUNK (41 PTS) (C. Braun 2 AST),"[1627750, 1631128]",1610612743.0,DEN,running,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,,,,,,Made,,41.0,1.11,C. Braun,1631128.0,2.0,,,,,,,,
625,PT02M12.00S,2023-02-05T04:09:34.8Z,4,REGULAR,3pt,Jump Shot,[],1628988,64.33968462549278,45.34313725490196,1610612737,124,103,2023-02-05T04:09:38Z,6170000,False,-23.0,283.0,1,right,MISS A. Holiday 28' 3PT,[1628988],1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,28.37,,,,,,,,,,,
626,PT02M09.00S,2023-02-05T04:09:37.7Z,4,REGULAR,rebound,defensive,[],1627750,,,1610612743,124,103,2023-02-05T04:09:37Z,6180000,False,,,0,,J. Murray REBOUND (Off:1 Def:4),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,,,,,,,625.0,,,,,,,,,5.0,4.0,1.0,,
627,PT02M08.00S,2023-02-05T04:09:42.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612743,124,103,2023-02-05T04:09:42Z,6190000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT02M08.00S,2023-02-05T04:10:37.6Z,4,REGULAR,substitution,out,[],1631128,,,1610612743,124,103,2023-02-05T04:11:01Z,6200000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT02M08.00S,2023-02-05T04:10:37.6Z,4,REGULAR,substitution,out,[],1629008,,,1610612743,124,103,2023-02-05T04:11:01Z,6210000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT02M08.00S,2023-02-05T04:10:37.6Z,4,REGULAR,substitution,out,[],203999,,,1610612743,124,103,2023-02-05T04:11:01Z,6220000,False,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT02M08.00S,2023-02-05T04:10:37.6Z,4,REGULAR,substitution,out,[],1627750,,,1610612743,124,103,2023-02-05T04:11:01Z,6230000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT02M08.00S,2023-02-05T04:10:37.6Z,4,REGULAR,substitution,out,[],203932,,,1610612743,124,103,2023-02-05T04:11:01Z,6240000,False,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT02M08.00S,2023-02-05T04:10:37.6Z,4,REGULAR,substitution,in,[],1628427,,,1610612743,124,103,2023-02-05T04:11:01Z,6250000,False,,,0,,SUB in: V. Cancar,[1628427],1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT02M08.00S,2023-02-05T04:10:37.6Z,4,REGULAR,substitution,in,[],1630192,,,1610612743,124,103,2023-02-05T04:11:01Z,6260000,False,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT02M08.00S,2023-02-05T04:10:37.6Z,4,REGULAR,substitution,in,[],1628432,,,1610612743,124,103,2023-02-05T04:11:01Z,6270000,False,,,0,,SUB in: D. Reed,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT02M08.00S,2023-02-05T04:10:37.6Z,4,REGULAR,substitution,in,[],202397,,,1610612743,124,103,2023-02-05T04:11:01Z,6280000,False,,,0,,SUB in: I. Smith,[202397],1610612743.0,DEN,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT02M08.00S,2023-02-05T04:10:37.6Z,4,REGULAR,substitution,in,[],1631212,,,1610612743,124,103,2023-02-05T04:11:01Z,6290000,False,,,0,,SUB in: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT01M56.00S,2023-02-05T04:11:14.4Z,4,REGULAR,turnover,bad pass,[],1628432,,,1610612743,124,103,2023-02-05T04:11:21Z,6300000,False,,,0,,D. Reed bad pass TURNOVER (1 TO),"[1628432, 1630552]",1610612743.0,DEN,,,,Reed,D. Reed,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,1.0,Johnson,1630552.0,,,,,
642,PT01M56.00S,2023-02-05T04:11:14.4Z,4,REGULAR,steal,,[],1630552,,,1610612737,124,103,2023-02-05T04:11:15Z,6310000,False,,,0,,J. Johnson STEAL (1 STL),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
643,PT01M54.00S,2023-02-05T04:11:17.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630552,93.24901445466492,50.49019607843137,1610612737,124,105,2023-02-05T04:11:25Z,6320000,False,2.0,11.0,1,right,J. Johnson running DUNK (8 PTS),[1630552],1610612737.0,ATL,running,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,,,,Made,,8.0,1.13,,,,,,,,,,,
644,PT01M46.00S,2023-02-05T04:11:29.4Z,4,REGULAR,2pt,Jump Shot,[],1628432,17.0335085413929,17.401960784313726,1610612743,126,105,2023-02-05T04:11:33Z,6330000,False,163.0,108.0,1,left,D. Reed 19' pullup Jump Shot (2 PTS),[1628432],1610612743.0,DEN,pullup,,,Reed,D. Reed,,,,,Mid-Range,16-24 Right,,,,,,Made,,2.0,19.53,,,,,,,,,,,
645,PT01M34.00S,2023-02-05T04:11:44.8Z,4,REGULAR,3pt,Jump Shot,[],1630552,89.56964520367937,96.07843137254902,1610612737,126,105,2023-02-05T04:11:51Z,6340000,False,230.0,46.0,1,right,MISS J. Johnson 3PT,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,23.48,,,,,,,,,,,
646,PT01M31.00S,2023-02-05T04:11:47.8Z,4,REGULAR,rebound,defensive,[],202397,,,1610612743,126,105,2023-02-05T04:11:51Z,6350000,False,,,0,,I. Smith REBOUND (Off:0 Def:1),[202397],1610612743.0,DEN,,,,Smith,I. Smith,,,,,Right Corner 3,24+ Right,,,,,,,645.0,,,,,,,,,1.0,1.0,0.0,,
647,PT01M29.00S,2023-02-05T04:11:50.2Z,4,REGULAR,turnover,lost ball,[],1631212,,,1610612743,126,105,2023-02-05T04:11:53Z,6360000,False,,,0,,P. Watson lost ball TURNOVER (1 TO),"[1631212, 1626163]",1610612743.0,DEN,,,,Watson,P. Watson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1.0,Kaminsky,1626163.0,,,,,
648,PT01M29.00S,2023-02-05T04:11:50.2Z,4,REGULAR,steal,,[],1626163,,,1610612737,126,105,2023-02-05T04:11:51Z,6370000,False,,,0,,F. Kaminsky STEAL (1 STL),[1626163],1610612737.0,ATL,,,,Kaminsky,F. Kaminsky,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
649,PT01M19.00S,2023-02-05T04:11:59.1Z,4,REGULAR,turnover,bad pass,[],1628988,,,1610612737,126,105,2023-02-05T04:12:03Z,6380000,False,,,0,,A. Holiday bad pass TURNOVER (2 TO),"[1628988, 1630192]",1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2.0,Nnaji,1630192.0,,,,,
650,PT01M19.00S,2023-02-05T04:11:59.1Z,4,REGULAR,steal,,[],1630192,,,1610612743,126,105,2023-02-05T04:12:00Z,6390000,False,,,0,,Z. Nnaji STEAL (2 STL),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
651,PT01M15.00S,2023-02-05T04:12:04.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631212,7.046649145860711,58.82352941176471,1610612743,128,105,2023-02-05T04:12:15Z,6400000,False,-44.0,14.0,1,left,P. Watson running Layup (2 PTS) (V. Cancar 3 AST),"[1631212, 1628427]",1610612743.0,DEN,running,,,Watson,P. Watson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,,2.0,4.62,V. Cancar,1628427.0,3.0,,,,,,,,
653,PT00M59.40S,2023-02-05T04:12:24.1Z,4,REGULAR,turnover,bad pass,[],1628988,,,1610612737,128,105,2023-02-05T04:12:27Z,6420000,False,,,0,,A. Holiday bad pass TURNOVER (3 TO),"[1628988, 1628432]",1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,3.0,Reed,1628432.0,,,,,
654,PT00M59.40S,2023-02-05T04:12:24.1Z,4,REGULAR,steal,,[],1628432,,,1610612743,128,105,2023-02-05T04:12:25Z,6430000,False,,,0,,D. Reed STEAL (1 STL),[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
655,PT00M54.00S,2023-02-05T04:12:29.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628427,26.363337713534822,15.196078431372548,1610612743,128,105,2023-02-05T04:12:35Z,6440000,False,174.0,195.0,1,left,MISS V. Cancar 26' 3PT,[1628427],1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,26.16,,,,,,,,,,,
656,PT00M51.90S,2023-02-05T04:12:31.6Z,4,REGULAR,rebound,defensive,[],1630552,,,1610612737,128,105,2023-02-05T04:12:35Z,6450000,False,,,0,,J. Johnson REBOUND (Off:0 Def:5),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,,655.0,,,,,,,,,5.0,5.0,0.0,,
657,PT00M40.50S,2023-02-05T04:12:43.5Z,4,REGULAR,turnover,bad pass,[],1630235,,,1610612737,128,105,2023-02-05T04:12:47Z,6460000,False,,,0,,T. Forrest bad pass TURNOVER (1 TO),"[1630235, 1628427]",1610612737.0,ATL,,,,Forrest,T. Forrest,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,Cancar,1628427.0,,,,,
658,PT00M40.50S,2023-02-05T04:12:43.5Z,4,REGULAR,steal,,[],1628427,,,1610612743,128,105,2023-02-05T04:12:44Z,6470000,False,,,0,,V. Cancar STEAL (1 STL),[1628427],1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
659,PT00M35.30S,2023-02-05T04:12:48.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631212,7.30946123521682,56.127450980392155,1610612743,128,105,2023-02-05T04:12:55Z,6480000,False,-31.0,16.0,1,left,MISS P. Watson running Layup,[1631212],1610612743.0,DEN,running,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,3.46,,,,,,,,,,,
660,PT00M34.00S,2023-02-05T04:12:50.0Z,4,REGULAR,rebound,offensive,[],1630192,,,1610612743,128,105,2023-02-05T04:12:50Z,6490000,False,,,0,,Z. Nnaji REBOUND (Off:3 Def:2),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Restricted Area,0-8 Center,,,,,,,659.0,,,,,,,,,5.0,2.0,3.0,,
661,PT00M32.90S,2023-02-05T04:12:51.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630192,7.440867279894875,43.872549019607845,1610612743,128,105,2023-02-05T04:12:58Z,6500000,False,31.0,17.0,1,left,MISS Z. Nnaji putback Layup,[1630192],1610612743.0,DEN,putback,,,Nnaji,Z. Nnaji,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,3.52,,,,,,,,,,,
662,PT00M30.90S,2023-02-05T04:12:53.1Z,4,REGULAR,rebound,defensive,[],1630249,,,1610612737,128,105,2023-02-05T04:12:58Z,6510000,False,,,0,,V. Krejci REBOUND (Off:0 Def:1),[1630249],1610612737.0,ATL,,,,Krejci,V. Krejci,,,,,Restricted Area,0-8 Center,,,,,,,661.0,,,,,,,,,1.0,1.0,0.0,,
663,PT00M27.90S,2023-02-05T04:12:59.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630552,87.99277266754271,46.81372549019608,1610612737,128,107,2023-02-05T04:13:07Z,6520000,False,-16.0,60.0,1,right,J. Johnson 6' running Layup (10 PTS),[1630552],1610612737.0,ATL,running,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,,10.0,6.25,,,,,,,,,,,
664,PT00M27.90S,2023-02-05T04:13:01.1Z,4,REGULAR,foul,personal,['1freethrow'],202397,,,1610612737,128,107,2023-02-05T04:13:23Z,6530000,False,,,0,,I. Smith shooting personal FOUL (1 PF) (Johnson 1 FT),"[202397, 1630552]",1610612743.0,DEN,shooting,,,Smith,I. Smith,,,,,In The Paint (Non-RA),0-8 Center,2534.0,1.0,0.0,Johnson,1630552.0,,,,,,,,,,,,,,,
666,PT00M27.90S,2023-02-05T04:13:33.2Z,4,REGULAR,freethrow,1 of 1,['fastbreak'],1630552,,,1610612737,128,108,2023-02-05T04:16:09Z,6550000,False,,,0,,J. Johnson Free Throw 1 of 1 (11 PTS),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,Made,,11.0,,,,,,,,,,,,
667,PT00M03.90S,2023-02-05T04:14:02.5Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612743,128,108,2023-02-05T04:14:06Z,6560000,False,,,0,,DEN shot clock Team TURNOVER,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Left Center,1179.0,,,,,,,,,,,,,,,,,,,
668,PT00M00.00S,2023-02-05T04:14:29.6Z,4,REGULAR,period,end,[],0,,,1610612737,128,108,2023-02-05T04:14:29Z,6570000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT00M00.00S,2023-02-05T04:14:32.9Z,4,REGULAR,game,end,[],0,,,0,128,108,2023-02-05T04:14:32Z,6580000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
