actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
620,PT03M09.00S,2021-12-22T05:14:39.9Z,4,REGULAR,foul,personal,[],201566,,,1610612756,85,105,2021-12-22T05:14:48Z,6180000,,,0,,R. Westbrook take personal FOUL (3 PF),"[201566, 101108]",1610612747.0,LAL,take,,,Westbrook,R. Westbrook,,,,,,,,,,,,202049.0,3.0,1.0,Paul,101108.0,,,,,,,,,
622,PT03M09.00S,2021-12-22T05:14:52.2Z,4,REGULAR,substitution,out,[],2772,,,1610612756,85,105,2021-12-22T05:15:15Z,6200000,,,0,,SUB out: T. Ariza,[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT03M09.00S,2021-12-22T05:14:52.2Z,4,REGULAR,substitution,out,[],201566,,,1610612756,85,105,2021-12-22T05:15:15Z,6210000,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT03M09.00S,2021-12-22T05:14:52.2Z,4,REGULAR,substitution,out,[],2544,,,1610612756,85,105,2021-12-22T05:15:15Z,6220000,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT03M09.00S,2021-12-22T05:14:52.2Z,4,REGULAR,substitution,out,[],101108,,,1610612756,85,105,2021-12-22T05:15:15Z,6230000,,,0,,SUB out: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT03M09.00S,2021-12-22T05:14:52.2Z,4,REGULAR,substitution,out,[],1629028,,,1610612756,85,105,2021-12-22T05:15:15Z,6240000,,,0,,SUB out: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT03M09.00S,2021-12-22T05:14:52.2Z,4,REGULAR,substitution,out,[],1626164,,,1610612756,85,105,2021-12-22T05:15:15Z,6250000,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT03M09.00S,2021-12-22T05:14:52.2Z,4,REGULAR,substitution,out,[],203109,,,1610612756,85,105,2021-12-22T05:15:15Z,6260000,,,0,,SUB out: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT03M09.00S,2021-12-22T05:14:52.2Z,4,REGULAR,substitution,in,[],1630643,,,1610612756,85,105,2021-12-22T05:15:15Z,6270000,,,0,,SUB in: J. Huff,[1630643],1610612747.0,LAL,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT03M09.00S,2021-12-22T05:14:52.2Z,4,REGULAR,substitution,in,[],1630222,,,1610612756,85,105,2021-12-22T05:15:15Z,6280000,,,0,,SUB in: M. Jones,[1630222],1610612747.0,LAL,,,,Jones,M. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT03M09.00S,2021-12-22T05:14:52.2Z,4,REGULAR,substitution,in,[],1629203,,,1610612756,85,105,2021-12-22T05:15:15Z,6290000,,,0,,SUB in: J. Jones,[1629203],1610612747.0,LAL,,,,Jones,J. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT03M09.00S,2021-12-22T05:14:52.2Z,4,REGULAR,substitution,in,[],1629013,,,1610612756,85,105,2021-12-22T05:15:15Z,6300000,,,0,,SUB in: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT03M09.00S,2021-12-22T05:14:52.2Z,4,REGULAR,substitution,in,[],1630188,,,1610612756,85,105,2021-12-22T05:15:15Z,6310000,,,0,,SUB in: J. Smith,[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT03M09.00S,2021-12-22T05:14:52.2Z,4,REGULAR,substitution,in,[],1626166,,,1610612756,85,105,2021-12-22T05:15:15Z,6320000,,,0,,SUB in: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT03M09.00S,2021-12-22T05:14:52.2Z,4,REGULAR,substitution,in,[],1630688,,,1610612756,85,105,2021-12-22T05:15:15Z,6330000,,,0,,SUB in: I. Wainright,[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT02M50.00S,2021-12-22T05:15:36.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629013,27.90735873850197,83.08823529411765,1610612756,85,105,2021-12-22T05:15:41Z,6340000,-165.0,210.0,1,left,MISS L. Shamet 26' 3PT,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,26.72,Missed,,,,,,,,,,,,,,,,,,,
637,PT02M45.00S,2021-12-22T05:15:41.0Z,4,REGULAR,rebound,defensive,[],201961,,,1610612747,85,105,2021-12-22T05:15:41Z,6350000,,,0,,W. Ellington REBOUND (Off:0 Def:2),[201961],1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,,,,636.0,2.0,2.0,0.0,,,,,,,,,,,,,,
638,PT02M38.00S,2021-12-22T05:15:48.1Z,4,REGULAR,3pt,Jump Shot,[],1630643,65.88370565045992,50.49019607843137,1610612747,85,105,2021-12-22T05:15:52Z,6360000,2.0,268.0,1,right,MISS J. Huff 26' 3PT,[1630643],1610612747.0,LAL,,,,Huff,J. Huff,,,,,26.82,Missed,,,,,,,,,,,,,,,,,,,
639,PT02M35.00S,2021-12-22T05:15:51.1Z,4,REGULAR,rebound,defensive,[],1626166,,,1610612756,85,105,2021-12-22T05:15:52Z,6370000,,,0,,C. Payne REBOUND (Off:0 Def:5),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,638.0,5.0,5.0,0.0,,,,,,,,,,,,,,
640,PT02M20.00S,2021-12-22T05:16:06.2Z,4,REGULAR,turnover,lost ball,[],1629013,,,1610612756,85,105,2021-12-22T05:16:11Z,6380000,,,0,,L. Shamet lost ball TURNOVER (1 TO),"[1629013, 1630222]",1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,1.0,Jones,1630222.0,,,,,,
641,PT02M20.00S,2021-12-22T05:16:06.2Z,4,REGULAR,steal,,[],1630222,,,1610612747,85,105,2021-12-22T05:16:08Z,6390000,,,0,,M. Jones STEAL (1 STL),[1630222],1610612747.0,LAL,,,,Jones,M. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT02M14.00S,2021-12-22T05:16:12.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630222,69.56307490144546,25.24509803921569,1610612747,85,105,2021-12-22T05:16:17Z,6400000,-124.0,234.0,1,right,MISS M. Jones 26' 3PT,[1630222],1610612747.0,LAL,,,,Jones,M. Jones,,,,,26.44,Missed,,,,,,,,,,,,,,,,,,,
643,PT02M11.00S,2021-12-22T05:16:15.5Z,4,REGULAR,rebound,defensive,[],1630688,,,1610612756,85,105,2021-12-22T05:16:17Z,6410000,,,0,,I. Wainright REBOUND (Off:0 Def:1),[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,642.0,1.0,1.0,0.0,,,,,,,,,,,,,,
644,PT01M51.00S,2021-12-22T05:16:35.7Z,4,REGULAR,3pt,Jump Shot,[],1629661,29.878449408672807,27.941176470588232,1610612756,85,105,2021-12-22T05:16:39Z,6420000,110.0,228.0,1,left,MISS C. Johnson 25' 3PT,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,25.36,Missed,,,,,,,,,,,,,,,,,,,
645,PT01M49.00S,2021-12-22T05:16:37.7Z,4,REGULAR,rebound,defensive,[],1630643,,,1610612747,85,105,2021-12-22T05:16:39Z,6430000,,,0,,J. Huff REBOUND (Off:0 Def:1),[1630643],1610612747.0,LAL,,,,Huff,J. Huff,,,,,,,,644.0,1.0,1.0,0.0,,,,,,,,,,,,,,
646,PT01M42.00S,2021-12-22T05:16:46.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630222,92.95335085413929,46.81372549019608,1610612747,87,105,2021-12-22T05:16:49Z,6440000,-16.0,14.0,1,right,M. Jones driving Layup (2 PTS),[1630222],1610612747.0,LAL,driving,,,Jones,M. Jones,,,,,2.1,Made,2.0,,,,,,,,,,,,,,,,,,
647,PT01M26.00S,2021-12-22T05:17:06.4Z,4,REGULAR,3pt,Jump Shot,[],1630688,28.95860709592641,24.75490196078431,1610612756,87,105,2021-12-22T05:17:12Z,6450000,126.0,220.0,1,left,MISS I. Wainright 25' 3PT,[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,25.34,Missed,,,,,,,,,,,,,,,,,,,
648,PT01M23.00S,2021-12-22T05:17:08.4Z,4,REGULAR,rebound,offensive,[],1629661,,,1610612756,87,105,2021-12-22T05:17:08Z,6460000,,,0,,C. Johnson REBOUND (Off:2 Def:6),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,647.0,8.0,6.0,2.0,,,,,,,,,,,,,,
649,PT01M23.00S,2021-12-22T05:17:12.1Z,4,REGULAR,foul,personal,[],1629203,,,1610612756,87,105,2021-12-22T05:17:25Z,6470000,,,0,,J. Jones personal FOUL (1 PF),"[1629203, 1629661]",1610612747.0,LAL,,,,Jones,J. Jones,,,,,,,,,,,,202049.0,1.0,0.0,Johnson,1629661.0,,,,,,,,,
651,PT01M16.00S,2021-12-22T05:17:44.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626166,7.933639947437584,53.18627450980392,1610612756,87,105,2021-12-22T05:17:49Z,6490000,-16.0,22.0,1,left,MISS C. Payne driving Layup - blocked,"[1626166, 1630643]",1610612756.0,PHX,driving,,,Payne,C. Payne,,,,,2.72,Missed,,,,,,,,,,,,,,,,,Huff,1630643.0,
652,PT01M16.00S,2021-12-22T05:17:44.6Z,4,REGULAR,block,,[],1630643,,,1610612756,87,105,2021-12-22T05:17:48Z,6500000,,,0,,J. Huff BLOCK (1 BLK),[1630643],1610612747.0,LAL,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT01M12.00S,2021-12-22T05:17:48.6Z,4,REGULAR,rebound,offensive,[],1630688,,,1610612756,87,105,2021-12-22T05:17:49Z,6510000,,,0,,I. Wainright REBOUND (Off:1 Def:1),[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,651.0,2.0,1.0,1.0,,,,,,,,,,,,,,
654,PT01M12.00S,2021-12-22T05:17:50.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629661,28.038764783180028,80.3921568627451,1610612756,87,108,2021-12-22T05:17:54Z,6520000,-152.0,211.0,1,left,C. Johnson 26' 3PT  (14 PTS) (I. Wainright 1 AST),"[1629661, 1630688]",1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,26.01,Made,14.0,,,,,,,,,,,,,I. Wainright,1630688.0,1.0,,,
656,PT01M08.00S,2021-12-22T05:18:01.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,87,108,2021-12-22T05:18:01Z,6540000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT01M00.00S,2021-12-22T05:18:13.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630643,86.12023653088042,56.127450980392155,1610612747,87,108,2021-12-22T05:18:17Z,6550000,31.0,78.0,1,right,MISS J. Huff 8' floating Shot,[1630643],1610612747.0,LAL,floating,,,Huff,J. Huff,,,,,8.38,Missed,,,,,,,,,,,,,,,,,,,
658,PT00M56.90S,2021-12-22T05:18:16.4Z,4,REGULAR,rebound,offensive,[],1629203,,,1610612747,87,108,2021-12-22T05:18:16Z,6560000,,,0,,J. Jones REBOUND (Off:1 Def:0),[1629203],1610612747.0,LAL,,,,Jones,J. Jones,,,,,,,,657.0,1.0,0.0,1.0,,,,,,,,,,,,,,
659,PT00M54.80S,2021-12-22T05:18:19.9Z,4,REGULAR,foul,personal,['2freethrow'],1626166,,,1610612747,87,108,2021-12-22T05:18:24Z,6570000,,,0,,C. Payne shooting personal FOUL (2 PF) (Jones 2 FT),"[1626166, 1630222]",1610612756.0,PHX,shooting,,,Payne,C. Payne,,,,,,,,,,,,201639.0,2.0,0.0,Jones,1630222.0,,,,,,,,,
661,PT00M54.80S,2021-12-22T05:18:46.8Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630222,,,1610612747,87,108,2021-12-22T05:18:46Z,6590000,,,0,,MISS M. Jones Free Throw 1 of 2,[1630222],1610612747.0,LAL,,,,Jones,M. Jones,,,,,,Missed,,,,,,,,,,,,,,,,,,,
662,PT00M54.80S,2021-12-22T05:18:46.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,87,108,2021-12-22T05:18:46Z,6600000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,661.0,,,,,,,,,,,,,,,,,
663,PT00M54.80S,2021-12-22T05:18:57.4Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630222,,,1610612747,88,108,2021-12-22T05:18:57Z,6610000,,,0,,M. Jones Free Throw 2 of 2 (3 PTS),[1630222],1610612747.0,LAL,,,,Jones,M. Jones,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
664,PT00M40.60S,2021-12-22T05:19:13.7Z,4,REGULAR,3pt,Jump Shot,[],1626166,22.2568988173456,11.274509803921575,1610612756,88,108,2021-12-22T05:19:21Z,6620000,194.0,157.0,1,left,MISS C. Payne 24' 3PT,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,24.91,Missed,,,,,,,,,,,,,,,,,,,
665,PT00M37.80S,2021-12-22T05:19:16.5Z,4,REGULAR,rebound,defensive,[],1630222,,,1610612747,88,108,2021-12-22T05:19:21Z,6630000,,,0,,M. Jones REBOUND (Off:0 Def:1),[1630222],1610612747.0,LAL,,,,Jones,M. Jones,,,,,,,,664.0,1.0,1.0,0.0,,,,,,,,,,,,,,
666,PT00M23.70S,2021-12-22T05:19:30.7Z,4,REGULAR,turnover,lost ball,[],1630222,,,1610612747,88,108,2021-12-22T05:19:34Z,6640000,,,0,,M. Jones lost ball TURNOVER (1 TO),"[1630222, 1626166]",1610612747.0,LAL,,,,Jones,M. Jones,,,,,,,,,,,,,,,,,1.0,Payne,1626166.0,,,,,,
667,PT00M23.70S,2021-12-22T05:19:30.7Z,4,REGULAR,steal,,[],1626166,,,1610612756,88,108,2021-12-22T05:19:32Z,6650000,,,0,,C. Payne STEAL (3 STL),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT00M20.20S,2021-12-22T05:19:36.4Z,4,REGULAR,foul,offensive,[],1630688,,,1610612756,88,108,2021-12-22T05:19:43Z,6660000,,,0,,I. Wainright offensive FOUL (1 PF),"[1630688, 1630643]",1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,,,,201639.0,1.0,0.0,Huff,1630643.0,,,,,,,,,
670,PT00M20.20S,2021-12-22T05:19:36.4Z,4,REGULAR,turnover,offensive foul,[],1630688,,,1610612756,88,108,2021-12-22T05:19:36Z,6680000,,,0,,I. Wainright offensive foul TURNOVER (1 TO),[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,,,,201639.0,,,,,1.0,,,,,,,,
671,PT00M07.30S,2021-12-22T05:20:04.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630222,90.8508541392904,46.32352941176471,1610612747,88,108,2021-12-22T05:20:09Z,6690000,-18.0,34.0,1,right,MISS M. Jones driving Layup,[1630222],1610612747.0,LAL,driving,,,Jones,M. Jones,,,,,3.82,Missed,,,,,,,,,,,,,,,,,,,
672,PT00M06.80S,2021-12-22T05:20:06.9Z,4,REGULAR,rebound,offensive,[],1629203,,,1610612747,88,108,2021-12-22T05:20:07Z,6700000,,,0,,J. Jones REBOUND (Off:2 Def:0),[1629203],1610612747.0,LAL,,,,Jones,J. Jones,,,,,,,,671.0,2.0,0.0,2.0,,,,,,,,,,,,,,
673,PT00M06.80S,2021-12-22T05:20:06.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629203,94.40999984741211,50.0,1610612747,90,108,2021-12-22T05:20:07Z,6710000,0.0,0.0,1,right,J. Jones tip Layup (2 PTS),[1629203],1610612747.0,LAL,tip,,,Jones,J. Jones,,,,,0.0,Made,2.0,,,,,,,,,,,,,,,,,,
674,PT00M00.00S,2021-12-22T05:20:23.5Z,4,REGULAR,period,end,[],0,,,1610612756,90,108,2021-12-22T05:20:23Z,6720000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT00M00.00S,2021-12-22T05:22:44.9Z,4,REGULAR,game,end,[],0,,,0,90,108,2021-12-22T05:22:44Z,6730000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
