actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
632,PT02M54.00S,2022-01-20T05:47:04.0Z,4,REGULAR,3pt,Jump Shot,[],1628470,71.7969776609724,18.382352941176478,1610612754,96,101,2022-01-20T05:47:08Z,6170000,-158.0,213.0,1,right,MISS T. Craig 26' 3PT,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,26.49,Missed,,,,,,,,,,,,,,,,,
633,PT02M52.00S,2022-01-20T05:47:06.0Z,4,REGULAR,rebound,defensive,[],2544,,,1610612747,96,101,2022-01-20T05:47:08Z,6180000,,,0,,L. James REBOUND (Off:0 Def:11),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,632.0,11.0,11.0,0.0,,,,,,,,,
634,PT02M46.00S,2022-01-20T05:47:13.0Z,4,REGULAR,3pt,Jump Shot,[],2546,29.09001314060447,27.450980392156865,1610612747,96,101,2022-01-20T05:47:19Z,6190000,113.0,221.0,1,left,MISS C. Anthony 24' 3PT,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,24.8,Missed,,,,,,,,,,,,,,,,,
635,PT02M46.00S,2022-01-20T05:47:13.0Z,4,REGULAR,rebound,defensive,[],1628470,,,1610612754,96,101,2022-01-20T05:47:19Z,6200000,,,0,,T. Craig REBOUND (Off:4 Def:9),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,634.0,13.0,9.0,4.0,,,,,,,,,
636,PT02M28.00S,2022-01-20T05:47:30.1Z,4,REGULAR,3pt,Jump Shot,[],1627734,69.69448094612352,75.49019607843138,1610612754,96,104,2022-01-20T05:47:34Z,6210000,127.0,232.0,1,right,D. Sabonis 26' 3PT  (20 PTS) (C. LeVert 2 AST),"[1627734, 1627747]",1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,26.51,Made,20.0,C. LeVert,1627747.0,2.0,,,,,,,,,,,,,
638,PT02M15.00S,2022-01-20T05:47:42.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,7.013797634691201,48.774509803921575,1610612747,98,104,2022-01-20T05:47:48Z,6230000,6.0,13.0,1,left,M. Monk driving Layup (10 PTS),[1628370],1610612747.0,LAL,driving,,,Monk,M. Monk,,,,,,,1.47,Made,10.0,,,,,,,,,,,,,,,,
639,PT01M57.00S,2022-01-20T05:48:02.5Z,4,REGULAR,3pt,Jump Shot,[],1627747,68.77463863337714,67.8921568627451,1610612754,98,107,2022-01-20T05:48:06Z,6240000,89.0,241.0,1,right,C. LeVert 25' 3PT  (26 PTS) (T. Craig 1 AST),"[1627747, 1628470]",1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,25.71,Made,26.0,T. Craig,1628470.0,1.0,,,,,,,,,,,,,
641,PT01M49.00S,2022-01-20T05:48:13.6Z,4,REGULAR,3pt,Jump Shot,[],2544,29.878449408672807,79.65686274509804,1610612747,98,107,2022-01-20T05:48:18Z,6260000,-148.0,228.0,1,left,MISS L. James 27' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,27.23,Missed,,,,,,,,,,,,,,,,,
642,PT01M46.00S,2022-01-20T05:48:16.6Z,4,REGULAR,rebound,defensive,[],1630537,,,1610612754,98,107,2022-01-20T05:48:18Z,6270000,,,0,,C. Duarte REBOUND (Off:3 Def:2),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,641.0,5.0,2.0,3.0,,,,,,,,,
643,PT01M30.00S,2022-01-20T05:48:34.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,90.19382391590013,54.411764705882355,1610612754,98,109,2022-01-20T05:55:40Z,6280000,22.0,40.0,1,right,C. LeVert driving floating bank Jump Shot (28 PTS),[1627747],1610612754.0,IND,driving floating bank,,,LeVert,C. LeVert,,,,,,,4.54,Made,28.0,,,,,,,,,,,,,,,,
644,PT01M30.00S,2022-01-20T05:48:42.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612747,98,109,2022-01-20T05:48:42Z,6290000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT01M30.00S,2022-01-20T05:50:02.7Z,4,REGULAR,substitution,out,[],203087,,,1610612747,98,109,2022-01-20T05:50:18Z,6300000,,,0,,SUB out: J. Lamb,[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT01M30.00S,2022-01-20T05:50:02.7Z,4,REGULAR,substitution,in,[],203200,,,1610612747,98,109,2022-01-20T05:50:18Z,6310000,,,0,,SUB in: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT01M21.00S,2022-01-20T05:50:32.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],2544,8.065045992115643,52.69607843137255,1610612747,98,109,2022-01-20T05:56:07Z,6320000,-13.0,23.0,1,left,MISS L. James driving Layup - blocked,"[2544, 1628470]",1610612747.0,LAL,driving,,,James,L. James,,,,,,,2.69,Missed,,,,,,,,,,,,,Craig,1628470.0,,,
648,PT01M21.00S,2022-01-20T05:50:32.6Z,4,REGULAR,block,,[],1628470,,,1610612747,98,109,2022-01-20T05:50:36Z,6330000,,,0,,T. Craig BLOCK (2 BLK),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT01M21.00S,2022-01-20T05:50:32.6Z,4,REGULAR,rebound,offensive,[],2544,,,1610612747,98,109,2022-01-20T05:50:38Z,6340000,,,0,,L. James REBOUND (Off:1 Def:11),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,647.0,12.0,11.0,1.0,,,,,,,,,
651,PT01M21.00S,2022-01-20T05:50:42.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627734,,,1610612747,98,109,2022-01-20T05:51:14Z,6360000,,,0,,D. Sabonis shooting personal FOUL (4 PF) (James 2 FT),"[1627734, 2544]",1610612754.0,IND,shooting,,,Sabonis,D. Sabonis,,,,,1146.0,,,,,,,,,,,,4.0,1.0,James,2544.0,,,,,
653,PT01M21.00S,2022-01-20T05:51:11.5Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],2544,,,1610612747,99,109,2022-01-20T05:51:11Z,6380000,,,0,,L. James Free Throw 1 of 2 (27 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Made,27.0,,,,,,,,,,,,,,,,
654,PT01M21.00S,2022-01-20T05:51:12.7Z,4,REGULAR,substitution,out,[],1628370,,,1610612747,99,109,2022-01-20T05:51:16Z,6390000,,,0,,SUB out: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT01M21.00S,2022-01-20T05:51:12.7Z,4,REGULAR,substitution,in,[],202340,,,1610612747,99,109,2022-01-20T05:51:16Z,6400000,,,0,,SUB in: A. Bradley,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT01M21.00S,2022-01-20T05:51:18.8Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],2544,,,1610612747,100,109,2022-01-20T05:51:18Z,6410000,,,0,,L. James Free Throw 2 of 2 (28 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Made,28.0,,,,,,,,,,,,,,,,
657,PT01M00.00S,2022-01-20T05:51:43.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,80.20696452036793,42.40196078431373,1610612754,100,111,2022-01-20T05:51:47Z,6420000,-38.0,134.0,1,right,C. LeVert 13' pullup Jump Shot (30 PTS) (T. Craig 2 AST),"[1627747, 1628470]",1610612754.0,IND,pullup,,,LeVert,C. LeVert,,,,,,,13.89,Made,30.0,T. Craig,1628470.0,2.0,,,,,,,,,,,,,
659,PT00M52.30S,2022-01-20T05:52:01.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629659,6.619579500657039,50.98039215686275,1610612747,102,111,2022-01-20T05:52:05Z,6440000,-5.0,10.0,1,left,T. Horton-Tucker driving finger roll Layup (20 PTS) (L. James 5 AST),"[1629659, 2544]",1610612747.0,LAL,driving finger roll,,,Horton-Tucker,T. Horton-Tucker,,,,,,,1.09,Made,20.0,L. James,2544.0,5.0,,,,,,,,,,,,,
661,PT00M36.70S,2022-01-20T05:52:25.5Z,4,REGULAR,foul,personal,[],2544,,,1610612754,102,111,2022-01-20T05:52:41Z,6460000,,,0,,L. James personal FOUL (1 PF),"[2544, 1627747]",1610612747.0,LAL,,,,James,L. James,,,,,1146.0,,,,,,,,,,,,1.0,0.0,LeVert,1627747.0,,,,,
663,PT00M36.70S,2022-01-20T05:52:41.5Z,4,REGULAR,substitution,out,[],1628470,,,1610612754,102,111,2022-01-20T05:52:44Z,6480000,,,0,,SUB out: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT00M36.70S,2022-01-20T05:52:41.5Z,4,REGULAR,substitution,in,[],203087,,,1610612754,102,111,2022-01-20T05:52:44Z,6490000,,,0,,SUB in: J. Lamb,[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT00M24.90S,2022-01-20T05:53:05.9Z,4,REGULAR,3pt,Jump Shot,[],203087,69.1688567674113,75.98039215686275,1610612754,102,111,2022-01-20T05:57:25Z,6500000,130.0,237.0,1,right,MISS J. Lamb 27' pullup 3PT,[203087],1610612754.0,IND,pullup,,,Lamb,J. Lamb,,,,,,,27.05,Missed,,,,,,,,,,,,,,,,,
666,PT00M21.30S,2022-01-20T05:53:09.5Z,4,REGULAR,rebound,offensive,[],1627734,,,1610612754,102,111,2022-01-20T05:53:11Z,6510000,,,0,,D. Sabonis REBOUND (Off:5 Def:7),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,665.0,12.0,7.0,5.0,,,,,,,,,
667,PT00M08.40S,2022-01-20T05:53:27.0Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612754,102,111,2022-01-20T05:53:31Z,6520000,,,0,,IND shot clock Team TURNOVER,[],1610612754.0,IND,,,,,,,,,,1204.0,,,,,,,,,,,,,,,,,,,,
668,PT00M03.70S,2022-01-20T05:53:42.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",2544,6.4881734559789805,49.26470588235294,1610612747,104,111,2022-01-20T05:58:33Z,6530000,4.0,8.0,1,left,L. James driving Layup (30 PTS),[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,,,0.93,Made,30.0,,,,,,,,,,,,,,,,
669,PT00M00.00S,2022-01-20T05:53:52.9Z,4,REGULAR,period,end,[],0,,,1610612754,104,111,2022-01-20T05:53:52Z,6540000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT00M00.00S,2022-01-20T05:56:12.8Z,4,REGULAR,game,end,[],0,,,0,104,111,2022-01-20T05:56:12Z,6550000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
