actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value
638,PT02M55.00S,2021-10-23T04:26:23.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1626164,29.09001314060447,76.9607843137255,1610612756,90,107,2021-10-23T04:26:33Z,6350000,-135.0,221.0,1,left,MISS D. Booker 25' 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,25.88,Missed,,,,,,,,,,,,,,,,,,,
639,PT02M52.00S,2021-10-23T04:26:26.8Z,4,REGULAR,rebound,defensive,[],2546,,,1610612747,90,107,2021-10-23T04:26:33Z,6360000,,,0,,C. Anthony REBOUND (Off:3 Def:2),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,638.0,5.0,2.0,3.0,,,,,,,,,,,,,,,
640,PT02M45.00S,2021-10-23T04:26:34.0Z,4,REGULAR,3pt,Jump Shot,[],201566,87.56570302233902,95.09803921568627,1610612747,90,107,2021-10-23T04:26:43Z,6370000,225.0,64.0,1,right,MISS R. Westbrook 3PT,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,23.45,Missed,,,,,,,,,,,,,,,,,,,
641,PT02M37.00S,2021-10-23T04:26:42.0Z,4,REGULAR,rebound,offensive,[],203076,,,1610612747,90,107,2021-10-23T04:26:43Z,6380000,,,0,,A. Davis REBOUND (Off:5 Def:9),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,640.0,14.0,9.0,5.0,,,,,,,,,,,,,,,
642,PT02M37.00S,2021-10-23T04:26:41.5Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203076,94.40999984741211,50.0,1610612747,92,107,2021-10-23T04:26:41Z,6390000,0.0,0.0,1,right,A. Davis putback DUNK (22 PTS),[203076],1610612747.0,LAL,putback,,,Davis,A. Davis,,,,,0.0,Made,,,,,,,22.0,,,,,,,,,,,,
643,PT02M15.00S,2021-10-23T04:27:04.4Z,4,REGULAR,2pt,Jump Shot,[],101108,5.436925098554539,32.84313725490196,1610612756,92,107,2021-10-23T04:27:07Z,6400000,86.0,-1.0,1,left,MISS C. Paul 8' fadeaway Shot,[101108],1610612756.0,PHX,fadeaway,,,Paul,C. Paul,,,,,8.58,Missed,,,,,,,,,,,,,,,,,,,
644,PT02M13.00S,2021-10-23T04:27:06.4Z,4,REGULAR,rebound,offensive,[],1629028,,,1610612756,92,107,2021-10-23T04:27:07Z,6410000,,,0,,D. Ayton REBOUND (Off:4 Def:11),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,643.0,15.0,11.0,4.0,,,,,,,,,,,,,,,
645,PT02M07.00S,2021-10-23T04:27:14.0Z,4,REGULAR,foul,personal,[],2546,,,1610612756,92,107,2021-10-23T04:27:58Z,6420000,,,0,,C. Anthony personal FOUL (2 PF),"[2546, 1626164]",1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,203593.0,,2.0,0.0,Booker,1626164.0,,,
647,PT01M55.00S,2021-10-23T04:27:51.0Z,4,REGULAR,turnover,out-of-bounds,[],101108,,,1610612756,92,107,2021-10-23T04:28:01Z,6440000,,,0,,C. Paul step out-of-bounds TURNOVER (5 TO),[101108],1610612756.0,PHX,step,,,Paul,C. Paul,,,,,,,,,,,,,,,,,203593.0,5.0,,,,,,,
648,PT01M51.00S,2021-10-23T04:28:04.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630559,70.87713534822602,14.215686274509807,1610612747,95,107,2021-10-23T04:39:19Z,6450000,-179.0,221.0,1,right,A. Reaves 28' 3PT running (8 PTS) (L. James 4 AST),"[1630559, 2544]",1610612747.0,LAL,running,,,Reaves,A. Reaves,,,,,28.46,Made,,,,,,,8.0,L. James,2544.0,4.0,,,,,,,,,
650,PT01M40.00S,2021-10-23T04:28:19.3Z,4,REGULAR,3pt,Jump Shot,[],203109,22.2568988173456,88.23529411764706,1610612756,95,110,2021-10-23T04:28:28Z,6470000,-191.0,157.0,1,left,J. Crowder 24' 3PT  (13 PTS) (C. Paul 14 AST),"[203109, 101108]",1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,24.72,Made,,,,,,,13.0,C. Paul,101108.0,14.0,,,,,,,,,
651,PT01M39.00S,2021-10-23T04:28:30.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612747,95,110,2021-10-23T04:28:30Z,6480000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT01M33.00S,2021-10-23T04:30:12.1Z,4,REGULAR,3pt,Jump Shot,[],2546,68.77463863337714,76.9607843137255,1610612747,98,110,2021-10-23T04:30:17Z,6490000,135.0,241.0,1,right,C. Anthony 27' 3PT  (13 PTS) (L. James 5 AST),"[2546, 2544]",1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,27.61,Made,,,,,,,13.0,L. James,2544.0,5.0,,,,,,,,,
655,PT01M22.00S,2021-10-23T04:30:25.8Z,4,REGULAR,turnover,bad pass,[],1628969,,,1610612756,98,110,2021-10-23T04:31:28Z,6510000,,,0,,M. Bridges bad pass TURNOVER (1 TO),"[1628969, 201566]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,1.0,,,,,Westbrook,201566.0,
656,PT01M22.00S,2021-10-23T04:30:25.8Z,4,REGULAR,steal,,[],201566,,,1610612747,98,110,2021-10-23T04:30:28Z,6520000,,,0,,R. Westbrook STEAL (2 STL),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT01M21.00S,2021-10-23T04:30:29.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201566,92.55913272010513,49.26470588235294,1610612747,100,110,2021-10-23T04:30:49Z,6530000,-4.0,17.0,1,right,R. Westbrook running Layup (15 PTS),[201566],1610612747.0,LAL,running,,,Westbrook,R. Westbrook,,,,,1.78,Made,,,,,,,15.0,,,,,,,,,,,,
658,PT01M21.00S,2021-10-23T04:30:44.8Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1626164,,,1610612747,100,110,2021-10-23T04:30:49Z,6540000,,,0,,D. Booker shooting personal FOUL (3 PF) (Westbrook 1 FT),"[1626164, 201566]",1610612756.0,PHX,shooting,,,Booker,D. Booker,,,,,,,,,,,,,,,,,203593.0,,3.0,0.0,Westbrook,201566.0,,,
660,PT01M21.00S,2021-10-23T04:30:57.8Z,4,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",201566,,,1610612747,100,110,2021-10-23T04:31:05Z,6560000,,,0,,MISS R. Westbrook Free Throw 1 of 1,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,Missed,,,,,,,,,,,,,,,,,,,
661,PT01M18.00S,2021-10-23T04:31:00.8Z,4,REGULAR,rebound,defensive,[],1628969,,,1610612756,100,110,2021-10-23T04:31:05Z,6570000,,,0,,M. Bridges REBOUND (Off:1 Def:4),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,660.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
662,PT01M18.00S,2021-10-23T04:31:04.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203076,,,1610612756,100,110,2021-10-23T04:31:10Z,6580000,,,0,,A. Davis personal FOUL (3 PF) (Bridges 2 FT),"[203076, 1628969]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,1146.0,,3.0,1.0,Bridges,1628969.0,,,
664,PT01M18.00S,2021-10-23T04:31:41.1Z,4,REGULAR,freethrow,1 of 2,[],1628969,,,1610612756,100,110,2021-10-23T04:31:41Z,6600000,,,0,,MISS M. Bridges Free Throw 1 of 2,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,Missed,,,,,,,,,,,,,,,,,,,
665,PT01M18.00S,2021-10-23T04:31:41.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,100,110,2021-10-23T04:31:41Z,6610000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,664.0,,,,,,,,,,,,,,,,,,
666,PT01M18.00S,2021-10-23T04:31:57.2Z,4,REGULAR,freethrow,2 of 2,[],1628969,,,1610612756,100,111,2021-10-23T04:31:57Z,6620000,,,0,,M. Bridges Free Throw 2 of 2 (19 PTS),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,Made,,,,,,,19.0,,,,,,,,,,,,
667,PT01M14.00S,2021-10-23T04:32:08.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629028,,,1610612747,100,111,2021-10-23T04:32:20Z,6630000,,,0,,D. Ayton shooting personal FOUL (2 PF) (James 2 FT),"[1629028, 2544]",1610612756.0,PHX,shooting,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,1146.0,,2.0,2.0,James,2544.0,,,
669,PT01M14.00S,2021-10-23T04:32:33.3Z,4,REGULAR,freethrow,1 of 2,[],2544,,,1610612747,101,111,2021-10-23T04:32:33Z,6650000,,,0,,L. James Free Throw 1 of 2 (24 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,Made,,,,,,,24.0,,,,,,,,,,,,
670,PT01M14.00S,2021-10-23T04:32:46.2Z,4,REGULAR,freethrow,2 of 2,[],2544,,,1610612747,102,111,2021-10-23T04:32:46Z,6660000,,,0,,L. James Free Throw 2 of 2 (25 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,Made,,,,,,,25.0,,,,,,,,,,,,
671,PT01M03.00S,2021-10-23T04:32:58.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",2546,,,1610612756,102,111,2021-10-23T04:33:07Z,6670000,,,0,,C. Anthony personal FOUL (3 PF) (Bridges 2 FT),"[2546, 1628969]",1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,1146.0,,3.0,0.0,Bridges,1628969.0,,,
673,PT01M03.00S,2021-10-23T04:33:22.2Z,4,REGULAR,freethrow,1 of 2,[],1628969,,,1610612756,102,112,2021-10-23T04:33:22Z,6690000,,,0,,M. Bridges Free Throw 1 of 2 (20 PTS),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,Made,,,,,,,20.0,,,,,,,,,,,,
674,PT01M03.00S,2021-10-23T04:33:38.9Z,4,REGULAR,freethrow,2 of 2,[],1628969,,,1610612756,102,113,2021-10-23T04:33:38Z,6700000,,,0,,M. Bridges Free Throw 2 of 2 (21 PTS),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,Made,,,,,,,21.0,,,,,,,,,,,,
675,PT01M00.00S,2021-10-23T04:33:45.1Z,4,REGULAR,3pt,Jump Shot,[],2546,67.32917214191853,71.07843137254902,1610612747,102,113,2021-10-23T04:33:50Z,6710000,105.0,255.0,1,right,MISS C. Anthony 27' pullup 3PT,[2546],1610612747.0,LAL,pullup,,,Anthony,C. Anthony,,,,,27.56,Missed,,,,,,,,,,,,,,,,,,,
676,PT00M57.80S,2021-10-23T04:33:48.2Z,4,REGULAR,rebound,defensive,[],1626164,,,1610612756,102,113,2021-10-23T04:33:48Z,6720000,,,0,,D. Booker REBOUND (Off:1 Def:4),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,675.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
677,PT00M49.70S,2021-10-23T04:33:57.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630559,,,1610612756,102,113,2021-10-23T04:34:03Z,6730000,,,0,,A. Reaves personal FOUL (1 PF) (Paul 2 FT),"[1630559, 101108]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,202007.0,,1.0,0.0,Paul,101108.0,,,
679,PT00M49.70S,2021-10-23T04:34:20.8Z,4,REGULAR,freethrow,1 of 2,[],101108,,,1610612756,102,114,2021-10-23T04:34:20Z,6750000,,,0,,C. Paul Free Throw 1 of 2 (22 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,Made,,,,,,,22.0,,,,,,,,,,,,
680,PT00M49.70S,2021-10-23T04:34:32.6Z,4,REGULAR,freethrow,2 of 2,[],101108,,,1610612756,102,115,2021-10-23T04:34:32Z,6760000,,,0,,C. Paul Free Throw 2 of 2 (23 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,Made,,,,,,,23.0,,,,,,,,,,,,
681,PT00M38.00S,2021-10-23T04:34:46.6Z,4,REGULAR,3pt,Jump Shot,[],2544,72.32260183968462,17.64705882352942,1610612747,102,115,2021-10-23T04:34:52Z,6770000,-162.0,208.0,1,right,MISS L. James 26' step back 3PT,[2544],1610612747.0,LAL,step back,,,James,L. James,,,,,26.33,Missed,,,,,,,,,,,,,,,,,,,
682,PT00M34.80S,2021-10-23T04:34:49.7Z,4,REGULAR,rebound,offensive,[],201566,,,1610612747,102,115,2021-10-23T04:34:49Z,6780000,,,0,,R. Westbrook REBOUND (Off:2 Def:9),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,681.0,11.0,9.0,2.0,,,,,,,,,,,,,,,
683,PT00M32.40S,2021-10-23T04:34:52.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630559,70.74572930354796,78.43137254901961,1610612747,102,115,2021-10-23T04:34:59Z,6790000,142.0,222.0,1,right,MISS A. Reaves 26' 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,26.41,Missed,,,,,,,,,,,,,,,,,,,
684,PT00M27.90S,2021-10-23T04:34:56.7Z,4,REGULAR,rebound,defensive,[],101108,,,1610612756,102,115,2021-10-23T04:34:59Z,6800000,,,0,,C. Paul REBOUND (Off:0 Def:5),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,683.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
685,PT00M08.00S,2021-10-23T04:35:20.5Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612756,102,115,2021-10-23T04:35:28Z,6810000,,,0,,PHX shot clock Team TURNOVER,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,202007.0,,,,,,,,
686,PT00M04.00S,2021-10-23T04:35:33.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],2546,64.70105124835743,33.08823529411765,1610612747,105,115,2021-10-23T04:35:39Z,6820000,-85.0,279.0,1,right,C. Anthony 29' 3PT  (16 PTS) (R. Westbrook 9 AST),"[2546, 201566]",1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,29.18,Made,,,,,,,16.0,R. Westbrook,201566.0,9.0,,,,,,,,,
688,PT00M00.00S,2021-10-23T04:35:52.4Z,4,REGULAR,period,end,[],0,,,1610612756,105,115,2021-10-23T04:35:52Z,6840000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,PT00M00.00S,2021-10-23T04:38:01.4Z,4,REGULAR,game,end,[],0,,,0,105,115,2021-10-23T04:38:01Z,6850000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
