actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
639,PT01M23.00S,2021-11-11T05:35:13.1Z,4,REGULAR,freethrow,2 of 2,[],1628370,,,1610612747,108,108,2021-11-11T05:35:32Z,6360000,,,0,,MISS M. Monk Free Throw 2 of 2,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,Missed,,,,,,,,,,,,,,,,,,,
640,PT01M20.00S,2021-11-11T05:35:16.1Z,4,REGULAR,rebound,defensive,[],200782,,,1610612748,108,108,2021-11-11T05:35:32Z,6370000,,,0,,P. Tucker REBOUND (Off:2 Def:9),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,639.0,11.0,9.0,2.0,,,,,,,,,,,,,,,
641,PT01M03.00S,2021-11-11T05:35:52.5Z,4,REGULAR,foul,offensive,['inpenalty'],1628389,,,1610612748,108,108,2021-11-11T05:36:00Z,6380000,,,0,,B. Adebayo offensive FOUL (5 PF),"[1628389, 203076]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,202037.0,5.0,0.0,Davis,203076.0,,,,,,,,,,
643,PT01M03.00S,2021-11-11T05:35:52.5Z,4,REGULAR,turnover,offensive foul,[],1628389,,,1610612748,108,108,2021-11-11T05:35:52Z,6400000,,,0,,B. Adebayo offensive foul TURNOVER (4 TO),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,202037.0,,,,,,4.0,,,,,,,,
644,PT00M52.00S,2021-11-11T05:36:25.8Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],201566,23.96517739816032,76.47058823529412,1610612747,110,108,2021-11-11T05:36:29Z,6410000,-132.0,173.0,1,left,R. Westbrook 21' pullup Jump Shot (23 PTS),[201566],1610612747.0,LAL,pullup,,,Westbrook,R. Westbrook,,,,,21.77,Made,,,,,,,,,,23.0,,,,,,,,,
645,PT00M35.20S,2021-11-11T05:36:43.9Z,4,REGULAR,2pt,Jump Shot,[],1629639,76.7904073587385,52.69607843137255,1610612748,110,110,2021-11-11T05:36:47Z,6420000,13.0,166.0,1,right,T. Herro 16' pullup Jump Shot (27 PTS) (P. Tucker 2 AST),"[1629639, 200782]",1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,16.62,Made,,,,,,,,,,27.0,,,,P. Tucker,200782.0,2.0,,,
646,PT00M27.40S,2021-11-11T05:36:59.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201566,19.365965834428394,60.294117647058826,1610612747,112,110,2021-11-11T05:37:03Z,6430000,-51.0,130.0,1,left,R. Westbrook 13' turnaround fadeaway Jump Shot (25 PTS),[201566],1610612747.0,LAL,turnaround fadeaway,,,Westbrook,R. Westbrook,,,,,13.94,Made,,,,,,,,,,25.0,,,,,,,,,
647,PT00M27.40S,2021-11-11T05:37:06.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612748,112,110,2021-11-11T05:37:06Z,6440000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT00M23.50S,2021-11-11T05:38:44.4Z,4,REGULAR,2pt,Jump Shot,[],1629639,72.40473061760841,62.591911764705884,1610612748,112,110,2021-11-11T05:38:59Z,6450000,63.0,207.0,1,right,MISS T. Herro 21' pullup Shot,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,21.63,Missed,,,,,,,,,,,,,,,,,,,
649,PT00M23.50S,2021-11-11T05:38:44.4Z,4,REGULAR,rebound,offensive,[],200782,,,1610612748,112,110,2021-11-11T05:38:59Z,6460000,,,0,,P. Tucker REBOUND (Off:3 Def:9),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,648.0,12.0,9.0,3.0,,,,,,,,,,,,,,,
650,PT00M23.50S,2021-11-11T05:38:52.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",200782,94.40999984741211,50.0,1610612748,112,112,2021-11-11T05:38:52Z,6470000,0.0,0.0,1,right,P. Tucker tip DUNK (10 PTS),[200782],1610612748.0,MIA,tip,,,Tucker,P. Tucker,,,,,0.0,Made,,,,,,,,,,10.0,,,,,,,,,
651,PT00M23.50S,2021-11-11T05:38:56.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612747,112,112,2021-11-11T05:38:56Z,6480000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT00M02.40S,2021-11-11T05:40:59.4Z,4,REGULAR,3pt,Jump Shot,[],201566,19.49737187910644,4.656862745098039,1610612747,112,112,2021-11-11T05:42:12Z,6490000,227.0,131.0,1,left,MISS R. Westbrook 26' 3PT,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,26.17,Missed,,,,,,,,,,,,,,,,,,,
653,PT00M00.40S,2021-11-11T05:41:01.4Z,4,REGULAR,rebound,offensive,[],203076,,,1610612747,112,112,2021-11-11T05:42:12Z,6500000,,,0,,A. Davis REBOUND (Off:5 Def:6),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,652.0,11.0,6.0,5.0,,,,,,,,,,,,,,,
654,PT00M00.40S,2021-11-11T05:41:05.5Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203076,5.590000152587891,50.0,1610612747,112,112,2021-11-11T05:42:16Z,6510000,0.0,0.0,1,left,MISS A. Davis tip Layup,[203076],1610612747.0,LAL,tip,,,Davis,A. Davis,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
655,PT00M00.10S,2021-11-11T05:41:05.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612747,112,112,2021-11-11T05:42:16Z,6520000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,654.0,,,,,,,,,,,,,,,,,,
656,PT00M00.00S,2021-11-11T05:41:07.1Z,4,REGULAR,period,end,[],0,,,1610612747,112,112,2021-11-11T05:41:07Z,6530000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT05M00.00S,2021-11-11T05:44:01.6Z,5,OVERTIME,period,start,[],0,,,0,112,112,2021-11-11T05:44:01Z,6540000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT04M58.00S,2021-11-11T05:44:03.3Z,5,OVERTIME,jumpball,recovered,[],200782,,,1610612748,112,112,2021-11-11T05:44:03Z,6560000,,,0,,Jump Ball B. Adebayo vs. A. Davis: Tip to P. Tucker,"[200782, 1628389, 203076]",1610612748.0,MIA,startperiod,P. Tucker,200782.0,Tucker,P. Tucker,Adebayo,1628389.0,Davis,203076.0,,,,,,,,,,,,,,,,,,,,,
663,PT04M42.00S,2021-11-11T05:44:19.2Z,5,OVERTIME,2pt,Hook,[],1629639,86.90867279894876,70.34313725490196,1610612748,112,112,2021-11-11T05:44:23Z,6590000,102.0,71.0,1,right,MISS T. Herro 12' driving Hook,[1629639],1610612748.0,MIA,driving,,,Herro,T. Herro,,,,,12.38,Missed,,,,,,,,,,,,,,,,,,,
664,PT04M42.00S,2021-11-11T05:44:19.2Z,5,OVERTIME,rebound,defensive,['team'],0,,,1610612747,112,112,2021-11-11T05:44:23Z,6600000,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,663.0,,,,,,,,,,,,,,,,,,
665,PT04M42.00S,2021-11-11T05:44:25.4Z,5,OVERTIME,stoppage,out-of-bounds,[],0,,,1610612747,112,112,2021-11-11T05:44:25Z,6610000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT04M29.00S,2021-11-11T05:44:44.2Z,5,OVERTIME,turnover,bad pass,[],201566,,,1610612747,112,112,2021-11-11T05:44:47Z,6620000,,,0,,R. Westbrook bad pass TURNOVER (7 TO),"[201566, 1628389]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,7.0,Adebayo,1628389.0,,,,,,
667,PT04M29.00S,2021-11-11T05:44:44.2Z,5,OVERTIME,steal,,[],1628389,,,1610612748,112,112,2021-11-11T05:44:46Z,6630000,,,0,,B. Adebayo STEAL (6 STL),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT04M24.00S,2021-11-11T05:44:50.1Z,5,OVERTIME,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628389,93.08475689881735,51.96078431372549,1610612748,112,114,2021-11-11T05:44:58Z,6640000,10.0,13.0,1,right,B. Adebayo cutting DUNK (26 PTS) (T. Herro 3 AST),"[1628389, 1629639]",1610612748.0,MIA,cutting,,,Adebayo,B. Adebayo,,,,,1.59,Made,,,,,,,,,,26.0,,,,T. Herro,1629639.0,3.0,,,
670,PT04M04.00S,2021-11-11T05:45:08.9Z,5,OVERTIME,3pt,Jump Shot,[],1628370,31.45532194480947,37.00980392156863,1610612747,115,114,2021-11-11T05:47:00Z,6660000,65.0,243.0,1,left,M. Monk 25' 3PT pullup (25 PTS),[1628370],1610612747.0,LAL,pullup,,,Monk,M. Monk,,,,,25.17,Made,,,,,,,,,,25.0,,,,,,,,,
671,PT03M41.00S,2021-11-11T05:45:36.0Z,5,OVERTIME,foul,personal,[],201566,,,1610612748,115,114,2021-11-11T05:45:43Z,6670000,,,0,,R. Westbrook take personal FOUL (4 PF),"[201566, 1628389]",1610612747.0,LAL,take,,,Westbrook,R. Westbrook,,,,,,,,,,,202037.0,4.0,0.0,Adebayo,1628389.0,,,,,,,,,,
673,PT03M41.00S,2021-11-11T05:45:43.3Z,5,OVERTIME,substitution,out,[],1629639,,,1610612748,115,114,2021-11-11T05:45:48Z,6690000,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
674,PT03M41.00S,2021-11-11T05:45:43.3Z,5,OVERTIME,substitution,in,[],1629216,,,1610612748,115,114,2021-11-11T05:45:48Z,6700000,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT03M34.00S,2021-11-11T05:46:06.8Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1628389,88.61695137976346,49.26470588235294,1610612748,115,114,2021-11-11T05:46:11Z,6710000,-4.0,55.0,1,right,MISS B. Adebayo cutting Layup,[1628389],1610612748.0,MIA,cutting,,,Adebayo,B. Adebayo,,,,,5.46,Missed,,,,,,,,,,,,,,,,,,,
676,PT03M32.00S,2021-11-11T05:46:09.0Z,5,OVERTIME,rebound,offensive,[],200782,,,1610612748,115,114,2021-11-11T05:46:08Z,6720000,,,0,,P. Tucker REBOUND (Off:4 Def:9),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,675.0,13.0,9.0,4.0,,,,,,,,,,,,,,,
677,PT03M28.00S,2021-11-11T05:46:13.1Z,5,OVERTIME,2pt,Jump Shot,['2ndchance'],1629216,77.84165571616295,50.73529411764706,1610612748,115,114,2021-11-11T05:46:19Z,6730000,4.0,156.0,1,right,MISS G. Vincent 15' pullup Shot,[1629216],1610612748.0,MIA,pullup,,,Vincent,G. Vincent,,,,,15.58,Missed,,,,,,,,,,,,,,,,,,,
678,PT03M25.00S,2021-11-11T05:46:16.1Z,5,OVERTIME,rebound,defensive,[],1628370,,,1610612747,115,114,2021-11-11T05:46:19Z,6740000,,,0,,M. Monk REBOUND (Off:0 Def:6),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,677.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
679,PT03M15.00S,2021-11-11T05:46:29.5Z,5,OVERTIME,foul,personal,[],200768,,,1610612747,115,114,2021-11-11T05:47:11Z,6750000,,,0,,K. Lowry personal FOUL (4 PF),"[200768, 203076]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,202037.0,4.0,0.0,Davis,203076.0,,,,,,,,,,
681,PT03M15.00S,2021-11-11T05:46:57.8Z,5,OVERTIME,substitution,out,[],1629216,,,1610612747,115,114,2021-11-11T05:47:03Z,6770000,,,0,,SUB out: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
682,PT03M15.00S,2021-11-11T05:46:57.8Z,5,OVERTIME,substitution,in,[],1629639,,,1610612747,115,114,2021-11-11T05:47:03Z,6780000,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
683,PT03M03.00S,2021-11-11T05:47:22.7Z,5,OVERTIME,2pt,Jump Shot,[],2546,19.628777923784497,68.62745098039215,1610612747,115,114,2021-11-11T05:47:26Z,6790000,-93.0,132.0,1,left,MISS C. Anthony 16' turnaround fadeaway Shot,[2546],1610612747.0,LAL,turnaround fadeaway,,,Anthony,C. Anthony,,,,,16.15,Missed,,,,,,,,,,,,,,,,,,,
684,PT03M00.00S,2021-11-11T05:47:25.7Z,5,OVERTIME,rebound,defensive,[],1629130,,,1610612748,115,114,2021-11-11T05:47:26Z,6800000,,,0,,D. Robinson REBOUND (Off:1 Def:5),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,683.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
685,PT02M42.00S,2021-11-11T05:47:43.4Z,5,OVERTIME,3pt,Jump Shot,[],1629130,68.77463863337714,69.11764705882354,1610612748,115,114,2021-11-11T05:49:31Z,6810000,96.0,241.0,1,right,MISS D. Robinson 25' pullup 3PT,[1629130],1610612748.0,MIA,pullup,,,Robinson,D. Robinson,,,,,25.93,Missed,,,,,,,,,,,,,,,,,,,
686,PT02M39.00S,2021-11-11T05:47:46.4Z,5,OVERTIME,rebound,defensive,[],2546,,,1610612747,115,114,2021-11-11T05:47:46Z,6820000,,,0,,C. Anthony REBOUND (Off:0 Def:4),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,685.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
687,PT02M23.00S,2021-11-11T05:48:10.8Z,5,OVERTIME,stoppage,out-of-bounds,[],0,,,1610612747,115,114,2021-11-11T05:48:10Z,6830000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,PT02M16.00S,2021-11-11T05:48:29.2Z,5,OVERTIME,2pt,Jump Shot,['pointsinthepaint'],1628370,8.327858081471746,53.67647058823529,1610612747,117,114,2021-11-11T05:48:33Z,6840000,-18.0,26.0,1,left,M. Monk driving floating Jump Shot (27 PTS),[1628370],1610612747.0,LAL,driving floating,,,Monk,M. Monk,,,,,3.17,Made,,,,,,,,,,27.0,,,,,,,,,
689,PT02M01.00S,2021-11-11T05:48:43.8Z,5,OVERTIME,turnover,bad pass,[],200768,,,1610612748,117,114,2021-11-11T05:48:50Z,6850000,,,0,,K. Lowry bad pass TURNOVER (4 TO),"[200768, 2546]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,4.0,Anthony,2546.0,,,,,,
690,PT02M01.00S,2021-11-11T05:48:43.8Z,5,OVERTIME,steal,,[],2546,,,1610612747,117,114,2021-11-11T05:48:48Z,6860000,,,0,,C. Anthony STEAL (1 STL),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
691,PT01M55.00S,2021-11-11T05:48:50.9Z,5,OVERTIME,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203076,7.539421813403408,50.0,1610612747,119,114,2021-11-11T05:49:00Z,6870000,0.0,18.0,1,left,A. Davis running alley-oop Layup (24 PTS) (R. Westbrook 14 AST),"[203076, 201566]",1610612747.0,LAL,running alley-oop,,,Davis,A. Davis,,,,,1.84,Made,,,,,,,,,,24.0,,,,R. Westbrook,201566.0,14.0,,,
693,PT01M37.00S,2021-11-11T05:49:10.2Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],200782,89.4053876478318,47.05882352941176,1610612748,119,114,2021-11-11T05:49:14Z,6890000,-15.0,47.0,1,right,MISS P. Tucker cutting Layup,[200782],1610612748.0,MIA,cutting,,,Tucker,P. Tucker,,,,,4.93,Missed,,,,,,,,,,,,,,,,,,,
694,PT01M34.00S,2021-11-11T05:49:13.2Z,5,OVERTIME,rebound,defensive,[],2546,,,1610612747,119,114,2021-11-11T05:49:14Z,6900000,,,0,,C. Anthony REBOUND (Off:0 Def:5),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,693.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
695,PT01M30.00S,2021-11-11T05:49:23.8Z,5,OVERTIME,turnover,traveling,[],2546,,,1610612747,119,114,2021-11-11T05:49:28Z,6910000,,,0,,C. Anthony traveling TURNOVER (1 TO),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,1.0,,,,,,,,
696,PT01M30.00S,2021-11-11T05:49:30.9Z,5,OVERTIME,timeout,full,['team'],0,,,1610612748,119,114,2021-11-11T05:49:30Z,6920000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697,PT01M20.00S,2021-11-11T05:51:18.7Z,5,OVERTIME,3pt,Jump Shot,['fromturnover'],200768,66.5407358738502,51.96078431372549,1610612748,119,114,2021-11-11T05:52:32Z,6930000,10.0,262.0,1,right,MISS K. Lowry 26' pullup 3PT,[200768],1610612748.0,MIA,pullup,,,Lowry,K. Lowry,,,,,26.22,Missed,,,,,,,,,,,,,,,,,,,
698,PT01M15.00S,2021-11-11T05:51:23.7Z,5,OVERTIME,rebound,defensive,[],203076,,,1610612747,119,114,2021-11-11T05:51:23Z,6940000,,,0,,A. Davis REBOUND (Off:5 Def:7),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,697.0,12.0,7.0,5.0,,,,,,,,,,,,,,,
699,PT00M54.60S,2021-11-11T05:51:44.8Z,5,OVERTIME,turnover,bad pass,[],201566,,,1610612747,119,114,2021-11-11T05:51:48Z,6950000,,,0,,R. Westbrook bad pass TURNOVER (8 TO),"[201566, 1629130]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,8.0,Robinson,1629130.0,,,,,,
700,PT00M54.60S,2021-11-11T05:51:44.8Z,5,OVERTIME,steal,,[],1629130,,,1610612748,119,114,2021-11-11T05:51:46Z,6960000,,,0,,D. Robinson STEAL (3 STL),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
702,PT00M50.90S,2021-11-11T05:51:48.4Z,5,OVERTIME,foul,personal,['3freethrow'],202340,,,1610612748,119,114,2021-11-11T05:53:43Z,6980000,,,0,,A. Bradley shooting personal FOUL (2 PF) (Robinson 3 FT),"[202340, 1629130]",1610612747.0,LAL,shooting,,,Bradley,A. Bradley,,,,,,,,,,,201245.0,2.0,0.0,Robinson,1629130.0,,,,,,,,,,
704,PT00M50.90S,2021-11-11T05:52:17.3Z,5,OVERTIME,freethrow,1 of 3,['fromturnover'],1629130,,,1610612748,119,115,2021-11-11T05:52:35Z,7000000,,,0,,D. Robinson Free Throw 1 of 3 (12 PTS),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,Made,,,,,,,,,,12.0,,,,,,,,,
706,PT00M50.90S,2021-11-11T05:52:36.6Z,5,OVERTIME,freethrow,2 of 3,['fromturnover'],1629130,,,1610612748,119,115,2021-11-11T05:52:36Z,7020000,,,0,,MISS D. Robinson Free Throw 2 of 3,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,Missed,,,,,,,,,,,,,,,,,,,
707,PT00M50.90S,2021-11-11T05:52:36.6Z,5,OVERTIME,rebound,offensive,"['deadball', 'team']",0,,,1610612748,119,115,2021-11-11T05:52:36Z,7030000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,706.0,,,,,,,,,,,,,,,,,,
708,PT00M50.90S,2021-11-11T05:52:50.5Z,5,OVERTIME,freethrow,3 of 3,['fromturnover'],1629130,,,1610612748,119,115,2021-11-11T05:52:50Z,7040000,,,0,,MISS D. Robinson Free Throw 3 of 3,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,Missed,,,,,,,,,,,,,,,,,,,
709,PT00M48.60S,2021-11-11T05:52:52.5Z,5,OVERTIME,rebound,defensive,[],201566,,,1610612747,119,115,2021-11-11T05:52:52Z,7050000,,,0,,R. Westbrook REBOUND (Off:1 Def:11),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,708.0,12.0,11.0,1.0,,,,,,,,,,,,,,,
710,PT00M33.00S,2021-11-11T05:53:08.1Z,5,OVERTIME,2pt,Jump Shot,[],203076,23.4395532194481,52.69607843137255,1610612747,119,115,2021-11-11T05:53:14Z,7060000,-13.0,168.0,1,left,MISS A. Davis 16' Jump Shot,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,16.83,Missed,,,,,,,,,,,,,,,,,,,
711,PT00M29.40S,2021-11-11T05:53:11.6Z,5,OVERTIME,rebound,defensive,[],1629639,,,1610612748,119,115,2021-11-11T05:53:11Z,7070000,,,0,,T. Herro REBOUND (Off:1 Def:3),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,710.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
712,PT00M23.00S,2021-11-11T05:53:19.1Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1628389,91.77069645203679,51.22549019607843,1610612748,119,117,2021-11-11T05:53:27Z,7080000,6.0,25.0,1,right,B. Adebayo cutting Layup (28 PTS) (K. Lowry 11 AST),"[1628389, 200768]",1610612748.0,MIA,cutting,,,Adebayo,B. Adebayo,,,,,2.56,Made,,,,,,,,,,28.0,,,,K. Lowry,200768.0,11.0,,,
714,PT00M23.00S,2021-11-11T05:53:25.8Z,5,OVERTIME,foul,personal,"['inpenalty', '1freethrow']",203076,,,1610612748,119,117,2021-11-11T05:53:32Z,7100000,,,0,,A. Davis shooting personal FOUL (3 PF) (Adebayo 1 FT),"[203076, 1628389]",1610612747.0,LAL,shooting,,,Davis,A. Davis,,,,,,,,,,,201639.0,3.0,0.0,Adebayo,1628389.0,,,,,,,,,,
716,PT00M23.00S,2021-11-11T05:53:48.5Z,5,OVERTIME,freethrow,1 of 1,[],1628389,,,1610612748,119,117,2021-11-11T05:53:48Z,7120000,,,0,,MISS B. Adebayo Free Throw 1 of 1,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,Missed,,,,,,,,,,,,,,,,,,,
717,PT00M21.20S,2021-11-11T05:53:50.3Z,5,OVERTIME,rebound,defensive,[],203076,,,1610612747,119,117,2021-11-11T05:53:55Z,7130000,,,0,,A. Davis REBOUND (Off:5 Def:8),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,716.0,13.0,8.0,5.0,,,,,,,,,,,,,,,
718,PT00M21.20S,2021-11-11T05:53:54.0Z,5,OVERTIME,timeout,full,['team'],0,,,1610612747,119,117,2021-11-11T05:53:54Z,7140000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719,PT00M21.20S,2021-11-11T05:55:16.7Z,5,OVERTIME,substitution,out,[],1629130,,,1610612747,119,117,2021-11-11T05:55:28Z,7150000,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
720,PT00M21.20S,2021-11-11T05:55:16.7Z,5,OVERTIME,substitution,in,[],1628997,,,1610612747,119,117,2021-11-11T05:55:28Z,7160000,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
721,PT00M18.70S,2021-11-11T05:55:52.2Z,5,OVERTIME,foul,personal,[],1628389,,,1610612747,119,117,2021-11-11T05:56:00Z,7170000,,,0,,B. Adebayo personal FOUL (6 PF),"[1628389, 2546]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,201245.0,6.0,0.0,Anthony,2546.0,,,,,,,,,,
725,PT00M18.70S,2021-11-11T05:56:52.1Z,5,OVERTIME,substitution,out,[],1628389,,,1610612747,119,117,2021-11-11T05:56:59Z,7210000,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
726,PT00M18.70S,2021-11-11T05:56:52.1Z,5,OVERTIME,substitution,in,[],1629216,,,1610612747,119,117,2021-11-11T05:56:59Z,7220000,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
727,PT00M18.70S,2021-11-11T05:57:05.8Z,5,OVERTIME,turnover,5-second-violation,['team'],0,,,1610612747,119,117,2021-11-11T05:57:14Z,7230000,,,0,,LAL 5-second-violation Team TURNOVER,[],1610612747.0,LAL,,,,,,,,,,,,,,,,201639.0,,,,,,,,,,,,,,
728,PT00M18.70S,2021-11-11T05:57:16.3Z,5,OVERTIME,substitution,out,[],1628997,,,1610612748,119,117,2021-11-11T05:57:20Z,7240000,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
729,PT00M18.70S,2021-11-11T05:57:16.3Z,5,OVERTIME,substitution,in,[],1629130,,,1610612748,119,117,2021-11-11T05:57:20Z,7250000,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
730,PT00M09.00S,2021-11-11T05:57:37.8Z,5,OVERTIME,3pt,Jump Shot,['fromturnover'],1629639,77.973061760841,91.66666666666667,1610612748,119,117,2021-11-11T05:58:11Z,7260000,208.0,155.0,1,right,MISS T. Herro 25' fadeaway 3PT,[1629639],1610612748.0,MIA,fadeaway,,,Herro,T. Herro,,,,,25.94,Missed,,,,,,,,,,,,,,,,,,,
731,PT00M08.10S,2021-11-11T05:57:38.7Z,5,OVERTIME,rebound,defensive,[],2546,,,1610612747,119,117,2021-11-11T06:03:58Z,7270000,,,0,,C. Anthony REBOUND (Off:0 Def:6),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,730.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
734,PT00M06.50S,2021-11-11T05:57:52.2Z,5,OVERTIME,foul,personal,"['inpenalty', '2freethrow']",1629130,,,1610612747,119,117,2021-11-11T06:03:58Z,7300000,,,0,,D. Robinson take personal FOUL (3 PF) (Anthony 2 FT),"[1629130, 2546]",1610612748.0,MIA,take,,,Robinson,D. Robinson,,,,,,,,,,,201639.0,3.0,0.0,Anthony,2546.0,,,,,,,,,,
