actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
631,PT05M25.00S,2021-11-01T04:38:45.0Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],201566,10.95597897503285,50.49019607843137,1610612747,86,71,2021-11-01T04:38:50Z,6260000,-2.0,50.0,1,left,R. Westbrook driving Hook (18 PTS),[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,5.06,Made,,,,,,,,,,18.0,,,,,,,,
632,PT05M10.00S,2021-11-01T04:39:00.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630231,93.87319316688567,48.774509803921575,1610612745,86,73,2021-11-01T04:39:07Z,6270000,-6.0,5.0,1,right,K. Martin Jr. driving finger roll Layup (6 PTS) (K. Porter Jr. 3 AST),"[1630231, 1629645]",1610612745.0,HOU,driving finger roll,,,Martin Jr.,K. Martin Jr.,,,,,0.8,Made,,,,,,,,,,6.0,,,,K. Porter Jr.,1629645.0,3.0,,
634,PT04M55.00S,2021-11-01T04:39:14.7Z,4,REGULAR,2pt,Jump Shot,[],2546,16.869250985545335,24.019607843137265,1610612747,88,73,2021-11-01T04:39:19Z,6290000,130.0,106.0,1,left,C. Anthony 16' pullup Jump Shot (23 PTS),[2546],1610612747.0,LAL,pullup,,,Anthony,C. Anthony,,,,,16.77,Made,,,,,,,,,,23.0,,,,,,,,
635,PT04M41.00S,2021-11-01T04:39:29.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626174,88.61695137976346,50.0,1610612745,88,75,2021-11-01T04:39:35Z,6300000,0.0,55.0,1,right,C. Wood cutting finger roll Layup (14 PTS) (J. Green 4 AST),"[1626174, 1630224]",1610612745.0,HOU,cutting finger roll,,,Wood,C. Wood,,,,,5.45,Made,,,,,,,,,,14.0,,,,J. Green,1630224.0,4.0,,
637,PT04M26.00S,2021-11-01T04:39:49.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,88,75,2021-11-01T04:39:49Z,6320000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT04M26.00S,2021-11-01T04:39:50.3Z,4,REGULAR,substitution,out,[],2546,,,1610612747,88,75,2021-11-01T04:39:56Z,6330000,,,0,,SUB out: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,
639,PT04M26.00S,2021-11-01T04:39:50.3Z,4,REGULAR,substitution,out,[],202340,,,1610612747,88,75,2021-11-01T04:39:56Z,6340000,,,0,,SUB out: A. Bradley,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,
640,PT04M26.00S,2021-11-01T04:39:50.3Z,4,REGULAR,substitution,in,[],2544,,,1610612747,88,75,2021-11-01T04:39:56Z,6350000,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,
641,PT04M26.00S,2021-11-01T04:39:50.3Z,4,REGULAR,substitution,in,[],203145,,,1610612747,88,75,2021-11-01T04:39:56Z,6360000,,,0,,SUB in: K. Bazemore,[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,,,,,,,,,,,,,,,,,
642,PT04M13.00S,2021-11-01T04:40:17.6Z,4,REGULAR,2pt,Jump Shot,[],1628370,26.593298291721425,29.65686274509804,1610612747,88,75,2021-11-01T04:40:22Z,6370000,102.0,197.0,1,left,MISS M. Monk 22' step back Shot,[1628370],1610612747.0,LAL,step back,,,Monk,M. Monk,,,,,22.21,Missed,,,,,,,,,,,,,,,,,,
643,PT04M10.00S,2021-11-01T04:40:20.6Z,4,REGULAR,rebound,defensive,[],1630231,,,1610612745,88,75,2021-11-01T04:40:22Z,6380000,,,0,,K. Martin Jr. REBOUND (Off:0 Def:3),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,642.0,,,,,,,,,,3.0,3.0,0.0,,,,,
644,PT03M59.00S,2021-11-01T04:40:31.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630231,94.26741130091985,49.01960784313726,1610612745,88,77,2021-11-01T04:40:36Z,6390000,-5.0,1.0,1,right,K. Martin Jr. alley-oop DUNK (8 PTS) (K. Porter Jr. 4 AST),"[1630231, 1629645]",1610612745.0,HOU,alley-oop,,,Martin Jr.,K. Martin Jr.,,,,,0.51,Made,,,,,,,,,,8.0,,,,K. Porter Jr.,1629645.0,4.0,,
646,PT03M58.00S,2021-11-01T04:40:37.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612747,88,77,2021-11-01T04:40:37Z,6410000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT03M58.00S,2021-11-01T04:41:23.4Z,4,REGULAR,substitution,out,[],201599,,,1610612747,88,77,2021-11-01T04:42:03Z,6420000,,,0,,SUB out: D. Jordan,[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,
648,PT03M58.00S,2021-11-01T04:41:23.4Z,4,REGULAR,substitution,in,[],203076,,,1610612747,88,77,2021-11-01T04:42:03Z,6430000,,,0,,SUB in: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,
649,PT03M42.00S,2021-11-01T04:42:16.8Z,4,REGULAR,3pt,Jump Shot,[],2544,32.24375821287779,48.774509803921575,1610612747,88,77,2021-11-01T04:42:23Z,6440000,6.0,251.0,1,left,MISS L. James 25' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,25.07,Missed,,,,,,,,,,,,,,,,,,
650,PT03M38.00S,2021-11-01T04:42:20.8Z,4,REGULAR,rebound,offensive,[],203076,,,1610612747,88,77,2021-11-01T04:42:23Z,6450000,,,0,,A. Davis REBOUND (Off:5 Def:7),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,649.0,,,,,,,,,,12.0,7.0,5.0,,,,,
651,PT03M25.00S,2021-11-01T04:42:34.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201566,6.356767411300922,50.98039215686275,1610612747,90,77,2021-11-01T04:42:39Z,6460000,-5.0,7.0,1,left,R. Westbrook driving Layup (20 PTS) (L. James 8 AST),"[201566, 2544]",1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,0.88,Made,,,,,,,,,,20.0,,,,L. James,2544.0,8.0,,
653,PT03M25.00S,2021-11-01T04:42:38.8Z,4,REGULAR,foul,personal,['1freethrow'],1629645,,,1610612747,90,77,2021-11-01T04:42:50Z,6480000,,,0,,K. Porter Jr. shooting personal FOUL (1 PF) (Westbrook 1 FT),"[1629645, 201566]",1610612745.0,HOU,shooting,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,2004.0,1.0,0.0,Westbrook,201566.0,,,,,,,,,
655,PT03M25.00S,2021-11-01T04:43:07.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612747,90,77,2021-11-01T04:43:07Z,6500000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT03M25.00S,2021-11-01T04:43:08.5Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612747,90,77,2021-11-01T04:44:32Z,6510000,,,0,,,[],1610612745.0,HOU,stands,,,,,,,,,,,,,,,2004.0,,,,,,,,,,,,,
657,PT03M25.00S,2021-11-01T04:44:42.1Z,4,REGULAR,substitution,out,[],1628370,,,1610612747,90,77,2021-11-01T04:45:04Z,6520000,,,0,,SUB out: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,
658,PT03M25.00S,2021-11-01T04:44:42.1Z,4,REGULAR,substitution,in,[],202340,,,1610612747,90,77,2021-11-01T04:45:04Z,6530000,,,0,,SUB in: A. Bradley,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,
659,PT03M25.00S,2021-11-01T04:45:11.8Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],201566,,,1610612747,90,77,2021-11-01T04:45:14Z,6540000,,,0,,MISS R. Westbrook Free Throw 1 of 1,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,Missed,,,,,,,,,,,,,,,,,,
660,PT03M23.00S,2021-11-01T04:45:13.8Z,4,REGULAR,rebound,offensive,[],203076,,,1610612747,90,77,2021-11-01T04:45:14Z,6550000,,,0,,A. Davis REBOUND (Off:6 Def:7),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,659.0,,,,,,,,,,13.0,7.0,6.0,,,,,
661,PT03M19.00S,2021-11-01T04:45:17.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201566,6.356767411300922,48.0392156862745,1610612747,90,77,2021-11-01T04:45:23Z,6560000,10.0,7.0,1,left,MISS R. Westbrook driving Layup,[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,1.22,Missed,,,,,,,,,,,,,,,,,,
662,PT03M15.00S,2021-11-01T04:45:21.0Z,4,REGULAR,rebound,defensive,[],1626174,,,1610612745,90,77,2021-11-01T04:45:23Z,6570000,,,0,,C. Wood REBOUND (Off:1 Def:10),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,661.0,,,,,,,,,,11.0,10.0,1.0,,,,,
663,PT03M09.00S,2021-11-01T04:45:27.2Z,4,REGULAR,3pt,Jump Shot,[],1629645,90.19382391590013,4.411764705882348,1610612745,90,77,2021-11-01T04:45:32Z,6580000,-228.0,40.0,1,right,MISS K. Porter Jr. 3PT,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,23.13,Missed,,,,,,,,,,,,,,,,,,
664,PT03M05.00S,2021-11-01T04:45:31.2Z,4,REGULAR,rebound,defensive,[],2544,,,1610612747,90,77,2021-11-01T04:45:32Z,6590000,,,0,,L. James REBOUND (Off:1 Def:6),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,663.0,,,,,,,,,,7.0,6.0,1.0,,,,,
665,PT02M48.00S,2021-11-01T04:45:48.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,7.539421813403408,62.99019607843137,1610612747,92,77,2021-11-01T04:46:09Z,6600000,-65.0,18.0,1,left,A. Davis 6' turnaround Jump Shot (14 PTS),[203076],1610612747.0,LAL,turnaround,,,Davis,A. Davis,,,,,6.76,Made,,,,,,,,,,14.0,,,,,,,,
666,PT02M39.00S,2021-11-01T04:45:59.9Z,4,REGULAR,turnover,out-of-bounds,[],1629645,,,1610612745,92,77,2021-11-01T04:46:14Z,6610000,,,0,,K. Porter Jr. bad pass out-of-bounds TURNOVER (6 TO),[1629645],1610612745.0,HOU,bad pass,,,Porter Jr.,K. Porter Jr.,,,,,,,,6.0,,,2004.0,,,,,,,,,,,,,
667,PT02M31.00S,2021-11-01T04:46:21.4Z,4,REGULAR,foul,personal,[],1629645,,,1610612747,92,77,2021-11-01T04:46:33Z,6620000,,,0,,K. Porter Jr. personal FOUL (2 PF),"[1629645, 2544]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,1627524.0,2.0,0.0,James,2544.0,,,,,,,,,
669,PT02M19.00S,2021-11-01T04:46:53.0Z,4,REGULAR,foul,personal,[],1629645,,,1610612747,92,77,2021-11-01T04:47:03Z,6640000,,,0,,K. Porter Jr. personal FOUL (3 PF),"[1629645, 2544]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,2004.0,3.0,0.0,James,2544.0,,,,,,,,,
671,PT02M19.00S,2021-11-01T04:47:01.2Z,4,REGULAR,foul,technical,['1freethrow'],1629645,,,1610612747,92,77,2021-11-01T04:47:13Z,6660000,,,0,,K. Porter Jr. technical FOUL (1 Tech),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,1627524.0,3.0,1.0,,,,,,,,,,,
672,PT02M19.00S,2021-11-01T04:47:45.3Z,4,REGULAR,freethrow,1 of 1,[],2544,,,1610612747,93,77,2021-11-01T04:47:45Z,6670000,,,0,,L. James technical Free Throw 1 of 1 (15 PTS),[2544],1610612747.0,LAL,technical,,,James,L. James,,,,,,Made,,,,,,,,,,15.0,,,,,,,,
673,PT02M11.00S,2021-11-01T04:48:06.0Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],203076,9.773324572930349,31.127450980392155,1610612747,93,77,2021-11-01T04:48:10Z,6680000,94.0,39.0,1,left,MISS A. Davis 10' driving floating Shot,[203076],1610612747.0,LAL,driving floating,,,Davis,A. Davis,,,,,10.23,Missed,,,,,,,,,,,,,,,,,,
674,PT02M08.00S,2021-11-01T04:48:09.0Z,4,REGULAR,rebound,defensive,[],1626174,,,1610612745,93,77,2021-11-01T04:48:10Z,6690000,,,0,,C. Wood REBOUND (Off:1 Def:11),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,673.0,,,,,,,,,,12.0,11.0,1.0,,,,,
676,PT02M04.00S,2021-11-01T04:48:17.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626174,83.49211563731932,48.0392156862745,1610612745,93,79,2021-11-01T04:49:34Z,6710000,-10.0,103.0,1,right,C. Wood 10' pullup Jump Shot (16 PTS),[1626174],1610612745.0,HOU,pullup,,,Wood,C. Wood,,,,,10.32,Made,,,,,,,,,,16.0,,,,,,,,
677,PT02M04.00S,2021-11-01T04:48:33.0Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203145,,,1610612745,93,79,2021-11-01T04:48:40Z,6720000,,,0,,K. Bazemore shooting personal FOUL (3 PF) (Wood 1 FT),"[203145, 1626174]",1610612747.0,LAL,shooting,,,Bazemore,K. Bazemore,,,,,,,,,,,1627524.0,3.0,0.0,Wood,1626174.0,,,,,,,,,
679,PT02M04.00S,2021-11-01T04:48:46.0Z,4,REGULAR,freethrow,1 of 1,[],1626174,,,1610612745,93,79,2021-11-01T04:48:49Z,6740000,,,0,,MISS C. Wood Free Throw 1 of 1,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,Missed,,,,,,,,,,,,,,,,,,
680,PT02M01.00S,2021-11-01T04:48:49.0Z,4,REGULAR,rebound,defensive,[],203145,,,1610612747,93,79,2021-11-01T04:48:49Z,6750000,,,0,,K. Bazemore REBOUND (Off:0 Def:2),[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,679.0,,,,,,,,,,2.0,2.0,0.0,,,,,
681,PT01M44.00S,2021-11-01T04:49:04.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],2544,12.532851511169525,36.274509803921575,1610612747,93,79,2021-11-01T04:49:08Z,6760000,69.0,65.0,1,left,MISS L. James 9' fadeaway Shot,[2544],1610612747.0,LAL,fadeaway,,,James,L. James,,,,,9.47,Missed,,,,,,,,,,,,,,,,,,
682,PT01M41.00S,2021-11-01T04:49:07.2Z,4,REGULAR,rebound,defensive,[],1626174,,,1610612745,93,79,2021-11-01T04:49:08Z,6770000,,,0,,C. Wood REBOUND (Off:1 Def:12),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,681.0,,,,,,,,,,13.0,12.0,1.0,,,,,
683,PT01M39.00S,2021-11-01T04:49:10.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630231,93.87319316688567,52.205882352941174,1610612745,93,81,2021-11-01T04:49:19Z,6780000,11.0,5.0,1,right,K. Martin Jr. running reverse DUNK (10 PTS) (C. Wood 2 AST),"[1630231, 1626174]",1610612745.0,HOU,running reverse,,,Martin Jr.,K. Martin Jr.,,,,,1.21,Made,,,,,,,,,,10.0,,,,C. Wood,1626174.0,2.0,,
685,PT01M25.00S,2021-11-01T04:49:35.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201569,,,1610612747,93,81,2021-11-01T04:49:45Z,6800000,,,0,,E. Gordon personal FOUL (1 PF) (Davis 2 FT),"[201569, 203076]",1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,200833.0,1.0,0.0,Davis,203076.0,,,,,,,,,
687,PT01M25.00S,2021-11-01T04:50:02.2Z,4,REGULAR,freethrow,1 of 2,[],203076,,,1610612747,94,81,2021-11-01T04:50:02Z,6820000,,,0,,A. Davis Free Throw 1 of 2 (15 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,Made,,,,,,,,,,15.0,,,,,,,,
688,PT01M25.00S,2021-11-01T04:50:05.1Z,4,REGULAR,substitution,out,[],201566,,,1610612747,94,81,2021-11-01T04:50:45Z,6830000,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,
689,PT01M25.00S,2021-11-01T04:50:05.1Z,4,REGULAR,substitution,out,[],2544,,,1610612747,94,81,2021-11-01T04:50:45Z,6840000,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,
690,PT01M25.00S,2021-11-01T04:50:05.1Z,4,REGULAR,substitution,out,[],1629645,,,1610612747,94,81,2021-11-01T04:50:45Z,6850000,,,0,,SUB out: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
691,PT01M25.00S,2021-11-01T04:50:05.1Z,4,REGULAR,substitution,out,[],201569,,,1610612747,94,81,2021-11-01T04:50:45Z,6860000,,,0,,SUB out: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,
692,PT01M25.00S,2021-11-01T04:50:05.1Z,4,REGULAR,substitution,out,[],1626174,,,1610612747,94,81,2021-11-01T04:50:45Z,6870000,,,0,,SUB out: C. Wood,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,
693,PT01M25.00S,2021-11-01T04:50:05.1Z,4,REGULAR,substitution,in,[],1628370,,,1610612747,94,81,2021-11-01T04:50:45Z,6880000,,,0,,SUB in: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,
694,PT01M25.00S,2021-11-01T04:50:05.1Z,4,REGULAR,substitution,in,[],1630559,,,1610612747,94,81,2021-11-01T04:50:45Z,6890000,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,
695,PT01M25.00S,2021-11-01T04:50:05.1Z,4,REGULAR,substitution,in,[],1630528,,,1610612747,94,81,2021-11-01T04:50:45Z,6900000,,,0,,SUB in: J. Christopher,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,
696,PT01M25.00S,2021-11-01T04:50:05.1Z,4,REGULAR,substitution,in,[],1629717,,,1610612747,94,81,2021-11-01T04:50:45Z,6910000,,,0,,SUB in: A. Brooks,[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,,,,,,,,
697,PT01M25.00S,2021-11-01T04:50:05.1Z,4,REGULAR,substitution,in,[],1630586,,,1610612747,94,81,2021-11-01T04:50:45Z,6920000,,,0,,SUB in: U. Garuba,[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,,,,,,,,,,,,,,,,,
698,PT01M25.00S,2021-11-01T04:50:46.4Z,4,REGULAR,freethrow,2 of 2,[],203076,,,1610612747,95,81,2021-11-01T04:50:46Z,6930000,,,0,,A. Davis Free Throw 2 of 2 (16 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,Made,,,,,,,,,,16.0,,,,,,,,
699,PT01M12.00S,2021-11-01T04:50:57.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630224,93.47897503285151,49.26470588235294,1610612745,95,83,2021-11-01T04:51:02Z,6940000,-4.0,9.0,1,right,J. Green driving DUNK (7 PTS),[1630224],1610612745.0,HOU,driving,,,Green,J. Green,,,,,0.95,Made,,,,,,,,,,7.0,,,,,,,,
700,PT01M12.00S,2021-11-01T04:51:05.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612747,95,83,2021-11-01T04:51:05Z,6950000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701,PT01M12.00S,2021-11-01T04:52:01.6Z,4,REGULAR,substitution,out,[],203076,,,1610612747,95,83,2021-11-01T04:52:24Z,6960000,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,
702,PT01M12.00S,2021-11-01T04:52:01.6Z,4,REGULAR,substitution,in,[],201599,,,1610612747,95,83,2021-11-01T04:52:24Z,6970000,,,0,,SUB in: D. Jordan,[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,
703,PT00M51.80S,2021-11-01T04:52:48.7Z,4,REGULAR,3pt,Jump Shot,[],202340,21.862680683311424,90.19607843137254,1610612747,95,83,2021-11-01T04:52:53Z,6980000,-201.0,153.0,1,left,MISS A. Bradley 25' 3PT,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,25.26,Missed,,,,,,,,,,,,,,,,,,
704,PT00M49.30S,2021-11-01T04:52:51.2Z,4,REGULAR,rebound,defensive,[],1630231,,,1610612745,95,83,2021-11-01T04:52:53Z,6990000,,,0,,K. Martin Jr. REBOUND (Off:0 Def:4),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,703.0,,,,,,,,,,4.0,4.0,0.0,,,,,
705,PT00M41.60S,2021-11-01T04:52:59.4Z,4,REGULAR,3pt,Jump Shot,[],1630224,72.9796320630749,18.872549019607845,1610612745,95,83,2021-11-01T04:53:08Z,7000000,-156.0,201.0,1,right,MISS J. Green 25' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,25.46,Missed,,,,,,,,,,,,,,,,,,
706,PT00M37.80S,2021-11-01T04:53:03.2Z,4,REGULAR,rebound,offensive,[],1630586,,,1610612745,95,83,2021-11-01T04:53:03Z,7010000,,,0,,U. Garuba REBOUND (Off:1 Def:0),[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,705.0,,,,,,,,,,1.0,0.0,1.0,,,,,
707,PT00M36.00S,2021-11-01T04:53:05.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630231,93.61038107752957,51.71568627450981,1610612745,95,85,2021-11-01T04:53:11Z,7020000,9.0,8.0,1,right,K. Martin Jr. reverse Layup (12 PTS) (J. Green 5 AST),"[1630231, 1630224]",1610612745.0,HOU,reverse,,,Martin Jr.,K. Martin Jr.,,,,,1.15,Made,,,,,,,,,,12.0,,,,J. Green,1630224.0,5.0,,
709,PT00M12.00S,2021-11-01T04:53:33.1Z,4,REGULAR,3pt,Jump Shot,[],1628370,35.528909329829176,40.931372549019606,1610612747,95,85,2021-11-01T04:54:37Z,7040000,45.0,281.0,1,left,MISS M. Monk 28' 3PT,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,28.51,Missed,,,,,,,,,,,,,,,,,,
710,PT00M12.00S,2021-11-01T04:53:33.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612747,95,85,2021-11-01T04:54:37Z,7050000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,709.0,,,,,,,,,,,,,,,,,
711,PT00M12.00S,2021-11-01T04:53:38.4Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612747,95,85,2021-11-01T04:53:43Z,7060000,,,0,,LAL shot clock Team TURNOVER,[],1610612747.0,LAL,,,,,,,,,,,,,,,,200833.0,,,,,,,,,,,,,
712,PT00M00.00S,2021-11-01T04:53:57.2Z,4,REGULAR,period,end,[],0,,,1610612745,95,85,2021-11-01T04:53:57Z,7070000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,PT00M00.00S,2021-11-01T04:55:57.6Z,4,REGULAR,game,end,[],0,,,0,95,85,2021-11-01T04:55:57Z,7080000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
