actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
627,PT03M59.00S,2021-11-05T04:36:48.2Z,4,REGULAR,3pt,Jump Shot,[],2546,33.55781865965835,58.33333333333333,1610612747,88,90,2021-11-05T04:36:52Z,6230000,-42.0,263.0,1,left,MISS C. Anthony 26' 3PT,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,26.62,Missed,,,,,,,,,,,,,,,,,,
628,PT03M56.00S,2021-11-05T04:36:51.2Z,4,REGULAR,rebound,defensive,[],203488,,,1610612760,88,90,2021-11-05T04:36:52Z,6240000,,,0,,M. Muscala REBOUND (Off:0 Def:3),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,627.0,3.0,3.0,0.0,,,,,,,,,,,,,
629,PT03M49.00S,2021-11-05T04:36:58.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203488,66.67214191852825,50.245098039215684,1610612760,88,93,2021-11-05T04:37:09Z,6250000,1.0,261.0,1,right,M. Muscala 26' 3PT running (6 PTS) (S. Gilgeous-Alexander 5 AST),"[203488, 1628983]",1610612760.0,OKC,running,,,Muscala,M. Muscala,,,,,26.08,Made,6.0,,,,,,,S. Gilgeous-Alexander,1628983.0,5.0,,,,,,,,
631,PT03M26.00S,2021-11-05T04:37:20.9Z,4,REGULAR,3pt,Jump Shot,[],202340,30.66688567674113,68.62745098039215,1610612747,91,93,2021-11-05T04:37:25Z,6270000,-93.0,236.0,1,left,A. Bradley 25' 3PT  (9 PTS) (A. Davis 5 AST),"[202340, 203076]",1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,25.35,Made,9.0,,,,,,,A. Davis,203076.0,5.0,,,,,,,,
633,PT03M24.00S,2021-11-05T04:37:28.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,91,93,2021-11-05T04:37:28Z,6290000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT03M09.00S,2021-11-05T04:40:41.3Z,4,REGULAR,3pt,Jump Shot,[],203488,92.42772667542707,3.9215686274509807,1610612760,91,93,2021-11-05T04:40:44Z,6300000,-230.0,19.0,1,right,MISS M. Muscala 3PT,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,23.12,Missed,,,,,,,,,,,,,,,,,,
635,PT03M06.00S,2021-11-05T04:40:44.3Z,4,REGULAR,rebound,defensive,[],203076,,,1610612747,91,93,2021-11-05T04:40:44Z,6310000,,,0,,A. Davis REBOUND (Off:5 Def:11),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,634.0,16.0,11.0,5.0,,,,,,,,,,,,,
636,PT03M03.00S,2021-11-05T04:40:49.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203488,,,1610612747,91,93,2021-11-05T04:40:54Z,6320000,,,0,,M. Muscala shooting personal FOUL (1 PF) (Westbrook 2 FT),"[203488, 201566]",1610612760.0,OKC,shooting,,,Muscala,M. Muscala,,,,,,,,,,,,203177.0,,,,,,,1.0,0.0,Westbrook,201566.0,,
638,PT03M03.00S,2021-11-05T04:41:18.6Z,4,REGULAR,freethrow,1 of 2,[],201566,,,1610612747,92,93,2021-11-05T04:41:18Z,6340000,,,0,,R. Westbrook Free Throw 1 of 2 (26 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,Made,26.0,,,,,,,,,,,,,,,,,
639,PT03M03.00S,2021-11-05T04:41:20.9Z,4,REGULAR,substitution,out,[],203488,,,1610612747,92,93,2021-11-05T04:41:25Z,6350000,,,0,,SUB out: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,
640,PT03M03.00S,2021-11-05T04:41:20.9Z,4,REGULAR,substitution,in,[],202324,,,1610612747,92,93,2021-11-05T04:41:25Z,6360000,,,0,,SUB in: D. Favors,[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,,,,,,,,,,,,,,
641,PT03M03.00S,2021-11-05T04:41:39.3Z,4,REGULAR,freethrow,2 of 2,[],201566,,,1610612747,93,93,2021-11-05T04:41:39Z,6370000,,,0,,R. Westbrook Free Throw 2 of 2 (27 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,Made,27.0,,,,,,,,,,,,,,,,,
642,PT02M41.00S,2021-11-05T04:42:04.5Z,4,REGULAR,turnover,out-of-bounds,[],1629647,,,1610612760,93,93,2021-11-05T04:42:13Z,6380000,,,0,,D. Bazley bad pass out-of-bounds TURNOVER (3 TO),[1629647],1610612760.0,OKC,bad pass,,,Bazley,D. Bazley,,,,,,,,,,,,203177.0,3.0,,,,,,,,,,,
643,PT02M23.00S,2021-11-05T04:42:24.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203076,11.48160315374507,51.71568627450981,1610612747,95,93,2021-11-05T04:42:30Z,6390000,-9.0,55.0,1,left,A. Davis step back bank Jump Shot (29 PTS),[203076],1610612747.0,LAL,step back bank,,,Davis,A. Davis,,,,,5.61,Made,29.0,,,,,,,,,,,,,,,,,
644,PT02M09.00S,2021-11-05T04:42:45.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202340,,,1610612760,95,93,2021-11-05T04:43:03Z,6400000,,,0,,A. Bradley shooting personal FOUL (4 PF) (Gilgeous-Alexander 2 FT),"[202340, 1628983]",1610612747.0,LAL,shooting,,,Bradley,A. Bradley,,,,,,,,,,,,1627519.0,,,,,,,4.0,0.0,Gilgeous-Alexander,1628983.0,,
646,PT02M09.00S,2021-11-05T04:43:05.6Z,4,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,95,94,2021-11-05T04:43:05Z,6420000,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (24 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Made,24.0,,,,,,,,,,,,,,,,,
647,PT02M09.00S,2021-11-05T04:43:06.8Z,4,REGULAR,substitution,out,[],1629647,,,1610612760,95,94,2021-11-05T04:43:09Z,6430000,,,0,,SUB out: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,
648,PT02M09.00S,2021-11-05T04:43:06.8Z,4,REGULAR,substitution,in,[],1630581,,,1610612760,95,94,2021-11-05T04:43:09Z,6440000,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,
649,PT02M09.00S,2021-11-05T04:43:22.7Z,4,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,95,95,2021-11-05T04:43:22Z,6450000,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (25 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Made,25.0,,,,,,,,,,,,,,,,,
650,PT01M51.00S,2021-11-05T04:43:43.5Z,4,REGULAR,3pt,Jump Shot,[],2546,21.468462549277262,90.44117647058823,1610612747,95,95,2021-11-05T04:43:48Z,6460000,-202.0,149.0,1,left,MISS C. Anthony 25' 3PT,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,25.13,Missed,,,,,,,,,,,,,,,,,,
651,PT01M48.00S,2021-11-05T04:43:46.5Z,4,REGULAR,rebound,defensive,[],1629026,,,1610612760,95,95,2021-11-05T04:43:48Z,6470000,,,0,,K. Williams REBOUND (Off:1 Def:7),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,650.0,8.0,7.0,1.0,,,,,,,,,,,,,
652,PT01M38.00S,2021-11-05T04:43:58.0Z,4,REGULAR,3pt,Jump Shot,[],1629026,92.95335085413929,1.9607843137254974,1610612760,95,98,2021-11-05T04:44:01Z,6480000,-240.0,14.0,1,right,K. Williams 24' 3PT  (13 PTS) (J. Giddey 8 AST),"[1629026, 1630581]",1610612760.0,OKC,,,,Williams,K. Williams,,,,,24.06,Made,13.0,,,,,,,J. Giddey,1630581.0,8.0,,,,,,,,
654,PT01M27.00S,2021-11-05T04:44:10.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],2546,8.327858081471746,49.754901960784316,1610612747,95,98,2021-11-05T04:44:15Z,6500000,1.0,26.0,1,left,MISS C. Anthony Layup,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,2.58,Missed,,,,,,,,,,,,,,,,,,
655,PT01M26.00S,2021-11-05T04:44:11.5Z,4,REGULAR,rebound,defensive,[],202324,,,1610612760,95,98,2021-11-05T04:44:15Z,6510000,,,0,,D. Favors REBOUND (Off:4 Def:7),[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,654.0,11.0,7.0,4.0,,,,,,,,,,,,,
656,PT01M18.00S,2021-11-05T04:44:21.6Z,4,REGULAR,3pt,Jump Shot,[],1628983,57.999342969776606,49.26470588235294,1610612760,95,101,2021-11-05T04:44:45Z,6520000,-4.0,342.0,1,right,S. Gilgeous-Alexander 34' 3PT  (28 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,34.23,Made,28.0,,,,,,,,,,,,,,,,,
657,PT01M18.00S,2021-11-05T04:44:31.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612747,95,101,2021-11-05T04:44:31Z,6530000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT01M08.00S,2021-11-05T04:46:06.0Z,4,REGULAR,3pt,Jump Shot,[],1630559,30.009855453350852,27.696078431372555,1610612747,98,101,2021-11-05T04:46:09Z,6540000,112.0,230.0,1,left,A. Reaves 25' 3PT  (8 PTS) (R. Westbrook 3 AST),"[1630559, 201566]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,25.52,Made,8.0,,,,,,,R. Westbrook,201566.0,3.0,,,,,,,,
660,PT00M53.60S,2021-11-05T04:46:25.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630559,,,1610612760,98,101,2021-11-05T04:46:32Z,6560000,,,0,,A. Reaves shooting personal FOUL (2 PF) (Dort 2 FT),"[1630559, 1629652]",1610612747.0,LAL,shooting,,,Reaves,A. Reaves,,,,,,,,,,,,1627519.0,,,,,,,2.0,0.0,Dort,1629652.0,,
662,PT00M53.60S,2021-11-05T04:46:58.1Z,4,REGULAR,freethrow,1 of 2,[],1629652,,,1610612760,98,102,2021-11-05T04:46:58Z,6580000,,,0,,L. Dort Free Throw 1 of 2 (12 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
663,PT00M53.60S,2021-11-05T04:46:59.0Z,4,REGULAR,substitution,out,[],1630581,,,1610612760,98,102,2021-11-05T04:47:05Z,6590000,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,
664,PT00M53.60S,2021-11-05T04:46:59.0Z,4,REGULAR,substitution,in,[],1629647,,,1610612760,98,102,2021-11-05T04:47:05Z,6600000,,,0,,SUB in: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,
665,PT00M53.60S,2021-11-05T04:47:22.4Z,4,REGULAR,freethrow,2 of 2,[],1629652,,,1610612760,98,103,2021-11-05T04:47:22Z,6610000,,,0,,L. Dort Free Throw 2 of 2 (13 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
666,PT00M39.50S,2021-11-05T04:47:41.2Z,4,REGULAR,3pt,Jump Shot,[],2546,33.820630749014455,36.51960784313726,1610612747,101,103,2021-11-05T04:47:45Z,6620000,67.0,265.0,1,left,C. Anthony 27' 3PT  (18 PTS) (R. Westbrook 4 AST),"[2546, 201566]",1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,27.38,Made,18.0,,,,,,,R. Westbrook,201566.0,4.0,,,,,,,,
668,PT00M27.20S,2021-11-05T04:47:56.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,91.11366622864652,48.529411764705884,1610612760,101,103,2021-11-05T04:48:00Z,6640000,-7.0,31.0,1,right,MISS L. Dort driving Layup,[1629652],1610612760.0,OKC,driving,,,Dort,L. Dort,,,,,3.19,Missed,,,,,,,,,,,,,,,,,,
669,PT00M25.00S,2021-11-05T04:47:59.1Z,4,REGULAR,rebound,defensive,[],203076,,,1610612747,101,103,2021-11-05T04:47:59Z,6650000,,,0,,A. Davis REBOUND (Off:5 Def:12),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,668.0,17.0,12.0,5.0,,,,,,,,,,,,,
670,PT00M21.00S,2021-11-05T04:48:06.0Z,4,REGULAR,turnover,out-of-bounds,[],201566,,,1610612747,101,103,2021-11-05T04:48:11Z,6660000,,,0,,R. Westbrook lost ball out-of-bounds TURNOVER (4 TO),[201566],1610612747.0,LAL,lost ball,,,Westbrook,R. Westbrook,,,,,,,,,,,,1627519.0,4.0,,,,,,,,,,,
671,PT00M21.00S,2021-11-05T04:48:16.4Z,4,REGULAR,substitution,out,[],1629647,,,1610612760,101,103,2021-11-05T04:48:19Z,6670000,,,0,,SUB out: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,
672,PT00M21.00S,2021-11-05T04:48:16.4Z,4,REGULAR,substitution,in,[],1630581,,,1610612760,101,103,2021-11-05T04:48:19Z,6680000,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,
673,PT00M21.00S,2021-11-05T04:48:38.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612760,101,103,2021-11-05T04:48:38Z,6690000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,PT00M17.00S,2021-11-05T04:51:31.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629652,92.95335085413929,49.754901960784316,1610612760,101,105,2021-11-05T04:51:36Z,6700000,-1.0,14.0,1,right,L. Dort DUNK (15 PTS) (S. Gilgeous-Alexander 6 AST),"[1629652, 1628983]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,1.38,Made,15.0,,,,,,,S. Gilgeous-Alexander,1628983.0,6.0,,,,,,,,
676,PT00M17.00S,2021-11-05T04:51:37.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612747,101,105,2021-11-05T04:51:37Z,6720000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT00M09.60S,2021-11-05T04:53:15.8Z,4,REGULAR,3pt,Jump Shot,[],2546,32.24375821287779,63.72549019607843,1610612747,104,105,2021-11-05T04:53:22Z,6730000,-69.0,251.0,1,left,C. Anthony 25' 3PT  (21 PTS) (R. Westbrook 5 AST),"[2546, 201566]",1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,25.98,Made,21.0,,,,,,,R. Westbrook,201566.0,5.0,,,,,,,,
679,PT00M08.80S,2021-11-05T04:53:29.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612760,104,105,2021-11-05T04:53:29Z,6750000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,PT00M07.80S,2021-11-05T04:55:07.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203076,,,1610612760,104,105,2021-11-05T04:55:40Z,6760000,,,0,,A. Davis take personal FOUL (4 PF) (Dort 2 FT),"[203076, 1629652]",1610612747.0,LAL,take,,,Davis,A. Davis,,,,,,,,,,,,202041.0,,,,,,,4.0,0.0,Dort,1629652.0,,
682,PT00M07.80S,2021-11-05T04:55:40.9Z,4,REGULAR,freethrow,1 of 2,[],1629652,,,1610612760,104,106,2021-11-05T04:55:40Z,6780000,,,0,,L. Dort Free Throw 1 of 2 (16 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
683,PT00M07.80S,2021-11-05T04:56:03.5Z,4,REGULAR,freethrow,2 of 2,[],1629652,,,1610612760,104,107,2021-11-05T04:56:03Z,6790000,,,0,,L. Dort Free Throw 2 of 2 (17 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
684,PT00M03.50S,2021-11-05T04:56:16.2Z,4,REGULAR,3pt,Jump Shot,[],201566,30.009855453350852,17.64705882352942,1610612747,104,107,2021-11-05T04:56:53Z,6800000,162.0,230.0,1,left,MISS R. Westbrook 28' 3PT,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,28.09,Missed,,,,,,,,,,,,,,,,,,
685,PT00M00.60S,2021-11-05T04:56:19.1Z,4,REGULAR,rebound,offensive,[],203076,,,1610612747,104,107,2021-11-05T04:56:53Z,6810000,,,0,,A. Davis REBOUND (Off:6 Def:12),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,684.0,18.0,12.0,6.0,,,,,,,,,,,,,
686,PT00M00.00S,2021-11-05T04:56:20.1Z,4,REGULAR,period,end,[],0,,,1610612747,104,107,2021-11-05T04:56:20Z,6820000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,PT00M00.00S,2021-11-05T04:58:53.8Z,4,REGULAR,game,end,[],0,,,0,104,107,2021-11-05T04:58:53Z,6830000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
