actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
591,PT07M04.00S,2025-02-12T02:55:41.8Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1641763,,,1610612741,74,115,2025-02-12T02:58:48Z,5800000,False,,,0,,J. Phillips Free Throw 2 of 2 (4 PTS),[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,
592,PT06M51.00S,2025-02-12T02:56:08.5Z,4,REGULAR,3pt,Jump Shot,[],1630322,31.488173455978973,62.745098039215684,1610612765,74,115,2025-02-12T02:56:12Z,5810000,False,-64.0,243.0,1,left,MISS L. Waters III 25' 3PT,[1630322],1610612765.0,DET,,,,Waters III,L. Waters III,,,,,Above the Break 3,24+ Center,,25.17,Missed,,,,,,,,,,,,,,,,,
593,PT06M49.00S,2025-02-12T02:56:10.9Z,4,REGULAR,rebound,defensive,[],1628380,,,1610612741,74,115,2025-02-12T02:56:10Z,5820000,False,,,0,,Z. Collins REBOUND (Off:0 Def:4),[1628380],1610612741.0,CHI,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Center,,,,592.0,4.0,4.0,0.0,,,,,,,,,,,,,
594,PT06M35.00S,2025-02-12T02:56:24.0Z,4,REGULAR,3pt,Jump Shot,[],1628975,80.23981603153744,95.09803921568627,1610612741,74,115,2025-02-12T02:56:29Z,5830000,False,225.0,133.0,1,right,MISS J. Carter 26' step back 3PT,[1628975],1610612741.0,CHI,step back,,,Carter,J. Carter,,,,,Above the Break 3,24+ Right Center,,26.19,Missed,,,,,,,,,,,,,,,,,
595,PT06M35.00S,2025-02-12T02:56:24.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612741,74,115,2025-02-12T02:56:29Z,5840000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Right Center,,,,594.0,,,,,,,,,,,,,,,,
597,PT06M35.00S,2025-02-12T02:56:33.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,74,115,2025-02-12T02:56:33Z,5860000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT06M23.00S,2025-02-12T02:59:58.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628975,89.04402102496715,5.147058823529411,1610612741,77,115,2025-02-12T03:00:20Z,5870000,False,-224.0,50.0,1,right,J. Carter 3PT step back (3 PTS),[1628975],1610612741.0,CHI,step back,,,Carter,J. Carter,,,,,Left Corner 3,24+ Left,,22.99,Made,,,,,3.0,,,,,,,,,,,,
600,PT06M02.00S,2025-02-12T03:00:19.0Z,4,REGULAR,3pt,Jump Shot,[],1630322,26.888961892247043,17.892156862745097,1610612765,77,115,2025-02-12T03:00:23Z,5890000,False,161.0,200.0,1,left,MISS L. Waters III 25' 3PT,[1630322],1610612765.0,DET,,,,Waters III,L. Waters III,,,,,Above the Break 3,24+ Right Center,,25.67,Missed,,,,,,,,,,,,,,,,,
601,PT05M59.00S,2025-02-12T03:00:22.0Z,4,REGULAR,rebound,defensive,[],1631207,,,1610612741,77,115,2025-02-12T03:00:23Z,5900000,False,,,0,,D. Terry REBOUND (Off:1 Def:2),[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,Above the Break 3,24+ Right Center,,,,600.0,3.0,2.0,1.0,,,,,,,,,,,,,
602,PT05M38.00S,2025-02-12T03:00:46.4Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612741,77,115,2025-02-12T03:01:05Z,5910000,False,,,0,,CHI shot clock Team TURNOVER,[],1610612741.0,CHI,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,2714.0,,,,
603,PT05M15.00S,2025-02-12T03:01:22.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631204,6.1268068331143235,51.470588235294116,1610612765,77,117,2025-02-12T03:01:26Z,5920000,False,-7.0,5.0,1,left,M. Sasser cutting Layup (2 PTS) (L. Waters III 1 AST),"[1631204, 1630322]",1610612765.0,DET,cutting,,,Sasser,M. Sasser,,,,,Restricted Area,0-8 Center,,0.9,Made,,,,,2.0,L. Waters III,1630322.0,1.0,,,,,,,,,
605,PT05M05.00S,2025-02-12T03:01:32.0Z,4,REGULAR,3pt,Jump Shot,[],1628380,68.67608409986859,29.65686274509804,1610612741,80,117,2025-02-12T03:01:36Z,5940000,False,-102.0,242.0,1,right,Z. Collins 26' 3PT  (3 PTS) (J. Carter 3 AST),"[1628380, 1628975]",1610612741.0,CHI,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Left Center,,26.24,Made,,,,,3.0,J. Carter,1628975.0,3.0,,,,,,,,,
607,PT04M48.00S,2025-02-12T03:01:49.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641842,4.944152431011826,49.26470588235294,1610612765,80,117,2025-02-12T03:01:52Z,5960000,False,4.0,-6.0,1,left,MISS R. Holland II driving Layup,[1641842],1610612765.0,DET,driving,,,Holland II,R. Holland II,,,,,Restricted Area,0-8 Center,,0.7,Missed,,,,,,,,,,,,,,,,,
608,PT04M48.00S,2025-02-12T03:01:49.3Z,4,REGULAR,rebound,offensive,[],1630194,,,1610612765,80,117,2025-02-12T03:02:09Z,5970000,False,,,0,,P. Reed REBOUND (Off:1 Def:2),[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,,607.0,3.0,2.0,1.0,,,,,,,,,,,,,
609,PT04M45.00S,2025-02-12T03:01:51.8Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1630194,5.590000152587891,50.0,1610612765,80,119,2025-02-12T03:02:24Z,5980000,False,0.0,0.0,1,left,P. Reed tip DUNK (4 PTS),[1630194],1610612765.0,DET,tip,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,0.0,Made,,,,,4.0,,,,,,,,,,,,
610,PT04M38.00S,2025-02-12T03:02:00.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629659,84.83902759526939,45.83333333333333,1610612741,80,119,2025-02-12T03:02:04Z,5990000,False,-21.0,90.0,1,right,MISS T. Horton-Tucker 9' fadeaway Shot,[1629659],1610612741.0,CHI,fadeaway,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),8-16 Center,,9.24,Missed,,,,,,,,,,,,,,,,,
611,PT04M35.00S,2025-02-12T03:02:03.2Z,4,REGULAR,rebound,defensive,[],1630194,,,1610612765,80,119,2025-02-12T03:02:04Z,6000000,False,,,0,,P. Reed REBOUND (Off:1 Def:3),[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,In The Paint (Non-RA),8-16 Center,,,,610.0,4.0,3.0,1.0,,,,,,,,,,,,,
612,PT04M30.00S,2025-02-12T03:02:07.7Z,4,REGULAR,3pt,Jump Shot,[],1631204,30.305519053876477,33.82352941176471,1610612765,80,122,2025-02-12T03:02:56Z,6010000,False,81.0,232.0,1,left,M. Sasser 24' 3PT pullup (5 PTS),[1631204],1610612765.0,DET,pullup,,,Sasser,M. Sasser,,,,,Above the Break 3,24+ Right Center,,24.61,Made,,,,,5.0,,,,,,,,,,,,
613,PT04M14.00S,2025-02-12T03:02:24.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628975,93.24901445466492,52.94117647058824,1610612741,80,122,2025-02-12T03:03:14Z,6020000,False,15.0,11.0,1,right,MISS J. Carter cutting Layup - blocked,"[1628975, 1630194]",1610612741.0,CHI,cutting,,,Carter,J. Carter,,,,,Restricted Area,0-8 Center,,1.84,Missed,,,,,,,,,,,Reed,1630194.0,,,,,
614,PT04M14.00S,2025-02-12T03:02:24.9Z,4,REGULAR,block,,[],1630194,,,1610612741,80,122,2025-02-12T03:02:27Z,6030000,False,,,0,,P. Reed BLOCK (2 BLK),[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
615,PT04M14.00S,2025-02-12T03:02:24.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612741,80,122,2025-02-12T03:02:28Z,6040000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Restricted Area,0-8 Center,,,,613.0,,,,,,,,,,,,,,,,
617,PT04M05.00S,2025-02-12T03:02:51.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628975,83.919185282523,48.03921568627451,1610612741,80,122,2025-02-12T03:02:55Z,6060000,False,-10.0,99.0,1,right,MISS J. Carter 9' fadeaway Shot,[1628975],1610612741.0,CHI,fadeaway,,,Carter,J. Carter,,,,,In The Paint (Non-RA),8-16 Center,,9.92,Missed,,,,,,,,,,,,,,,,,
618,PT04M03.00S,2025-02-12T03:02:53.0Z,4,REGULAR,rebound,defensive,[],1630194,,,1610612765,80,122,2025-02-12T03:02:55Z,6070000,False,,,0,,P. Reed REBOUND (Off:1 Def:4),[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,In The Paint (Non-RA),8-16 Center,,,,617.0,5.0,4.0,1.0,,,,,,,,,,,,,
619,PT03M58.00S,2025-02-12T03:02:57.6Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630194,32.802233902759525,64.70588235294117,1610612765,80,122,2025-02-12T03:03:05Z,6080000,False,-74.0,256.0,1,left,MISS P. Reed 26' running 3PT,[1630194],1610612765.0,DET,running,,,Reed,P. Reed,,,,,Above the Break 3,24+ Center,,26.62,Missed,,,,,,,,,,,,,,,,,
620,PT03M55.00S,2025-02-12T03:03:00.6Z,4,REGULAR,rebound,defensive,[],1629659,,,1610612741,80,122,2025-02-12T03:03:05Z,6090000,False,,,0,,T. Horton-Tucker REBOUND (Off:0 Def:1),[1629659],1610612741.0,CHI,,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Center,,,,619.0,1.0,1.0,0.0,,,,,,,,,,,,,
621,PT03M36.00S,2025-02-12T03:03:22.3Z,4,REGULAR,foul,personal,['2freethrow'],1630194,,,1610612741,80,122,2025-02-12T03:03:30Z,6100000,False,,,0,,P. Reed shooting personal FOUL (1 PF) (Horton-Tucker 2 FT),"[1630194, 1629659]",1610612765.0,DET,shooting,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1628171.0,1.0,0.0,Horton-Tucker,1629659.0
623,PT03M36.00S,2025-02-12T03:03:47.2Z,4,REGULAR,freethrow,1 of 2,[],1629659,,,1610612741,81,122,2025-02-12T03:04:03Z,6120000,False,,,0,,T. Horton-Tucker Free Throw 1 of 2 (1 PTS),[1629659],1610612741.0,CHI,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,
624,PT03M36.00S,2025-02-12T03:03:47.2Z,4,REGULAR,freethrow,2 of 2,[],1629659,,,1610612741,81,122,2025-02-12T03:04:03Z,6130000,False,,,0,,MISS T. Horton-Tucker Free Throw 2 of 2,[1629659],1610612741.0,CHI,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
625,PT03M32.00S,2025-02-12T03:03:51.2Z,4,REGULAR,rebound,defensive,[],1641842,,,1610612765,81,122,2025-02-12T03:04:03Z,6140000,False,,,0,,R. Holland II REBOUND (Off:0 Def:3),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,624.0,3.0,3.0,0.0,,,,,,,,,,,,,
626,PT03M24.00S,2025-02-12T03:04:11.2Z,4,REGULAR,3pt,Jump Shot,[],1631204,30.305519053876477,29.65686274509804,1610612765,81,125,2025-02-12T03:04:16Z,6150000,False,102.0,232.0,1,left,M. Sasser 25' 3PT step back (8 PTS),[1631204],1610612765.0,DET,step back,,,Sasser,M. Sasser,,,,,Above the Break 3,24+ Right Center,,25.37,Made,,,,,8.0,,,,,,,,,,,,
627,PT03M10.00S,2025-02-12T03:04:28.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641763,93.9060446780552,48.03921568627451,1610612741,83,125,2025-02-12T03:04:32Z,6160000,False,-10.0,5.0,1,right,J. Phillips driving Layup (6 PTS),[1641763],1610612741.0,CHI,driving,,,Phillips,J. Phillips,,,,,Restricted Area,0-8 Center,,1.09,Made,,,,,6.0,,,,,,,,,,,,
628,PT03M10.00S,2025-02-12T03:04:31.6Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1631323,,,1610612741,83,125,2025-02-12T03:04:46Z,6170000,False,,,0,,S. Fontecchio shooting personal FOUL (2 PF) (Phillips 1 FT),"[1631323, 1641763]",1610612765.0,DET,shooting,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1628171.0,2.0,0.0,Phillips,1641763.0
630,PT03M10.00S,2025-02-12T03:04:59.5Z,4,REGULAR,freethrow,1 of 1,[],1641763,,,1610612741,84,125,2025-02-12T03:04:59Z,6190000,False,,,0,,J. Phillips Free Throw 1 of 1 (7 PTS),[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,
631,PT02M57.00S,2025-02-12T03:05:12.7Z,4,REGULAR,3pt,Jump Shot,[],1630322,28.991458607095925,77.94117647058823,1610612765,84,125,2025-02-12T03:05:18Z,6200000,False,-140.0,220.0,1,left,MISS L. Waters III 26' 3PT,[1630322],1610612765.0,DET,,,,Waters III,L. Waters III,,,,,Above the Break 3,24+ Left Center,,26.06,Missed,,,,,,,,,,,,,,,,,
632,PT02M53.00S,2025-02-12T03:05:16.7Z,4,REGULAR,rebound,defensive,[],1629659,,,1610612741,84,125,2025-02-12T03:05:18Z,6210000,False,,,0,,T. Horton-Tucker REBOUND (Off:0 Def:2),[1629659],1610612741.0,CHI,,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Left Center,,,,631.0,2.0,2.0,0.0,,,,,,,,,,,,,
633,PT02M50.00S,2025-02-12T03:05:19.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629659,67.49342969776609,56.127450980392155,1610612741,84,125,2025-02-12T03:05:26Z,6220000,False,31.0,253.0,1,right,MISS T. Horton-Tucker 25' running pullup 3PT,[1629659],1610612741.0,CHI,running pullup,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Center,,25.49,Missed,,,,,,,,,,,,,,,,,
634,PT02M46.00S,2025-02-12T03:05:23.9Z,4,REGULAR,rebound,defensive,[],1631323,,,1610612765,84,125,2025-02-12T03:05:26Z,6230000,False,,,0,,S. Fontecchio REBOUND (Off:1 Def:8),[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Center,,,,633.0,9.0,8.0,1.0,,,,,,,,,,,,,
635,PT02M39.00S,2025-02-12T03:05:31.3Z,4,REGULAR,3pt,Jump Shot,[],1631323,28.728646517739815,24.019607843137255,1610612765,84,125,2025-02-12T03:05:35Z,6240000,False,130.0,218.0,1,left,MISS S. Fontecchio 25' 3PT,[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Right Center,,25.33,Missed,,,,,,,,,,,,,,,,,
636,PT02M36.00S,2025-02-12T03:05:34.3Z,4,REGULAR,rebound,defensive,[],1628975,,,1610612741,84,125,2025-02-12T03:05:35Z,6250000,False,,,0,,J. Carter REBOUND (Off:0 Def:2),[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Right Center,,,,635.0,2.0,2.0,0.0,,,,,,,,,,,,,
637,PT02M30.00S,2025-02-12T03:05:41.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631204,,,1610612741,84,125,2025-02-12T03:05:55Z,6260000,False,,,0,,M. Sasser shooting personal FOUL (2 PF) (Collins 2 FT),"[1631204, 1628380]",1610612765.0,DET,shooting,,,Sasser,M. Sasser,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2714.0,2.0,0.0,Collins,1628380.0
639,PT02M30.00S,2025-02-12T03:05:57.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,84,125,2025-02-12T03:05:57Z,6280000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT02M30.00S,2025-02-12T03:08:53.5Z,4,REGULAR,freethrow,1 of 2,[],1628380,,,1610612741,85,125,2025-02-12T03:08:53Z,6290000,False,,,0,,Z. Collins Free Throw 1 of 2 (4 PTS),[1628380],1610612741.0,CHI,,,,Collins,Z. Collins,,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,
641,PT02M30.00S,2025-02-12T03:09:05.6Z,4,REGULAR,freethrow,2 of 2,[],1628380,,,1610612741,86,125,2025-02-12T03:09:05Z,6300000,False,,,0,,Z. Collins Free Throw 2 of 2 (5 PTS),[1628380],1610612741.0,CHI,,,,Collins,Z. Collins,,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,
642,PT02M19.00S,2025-02-12T03:09:19.0Z,4,REGULAR,3pt,Jump Shot,[],1631204,29.25427069645204,24.264705882352942,1610612765,86,128,2025-02-12T03:09:23Z,6310000,False,129.0,222.0,1,left,M. Sasser 25' 3PT step back (11 PTS),[1631204],1610612765.0,DET,step back,,,Sasser,M. Sasser,,,,,Above the Break 3,24+ Right Center,,25.7,Made,,,,,11.0,,,,,,,,,,,,
643,PT02M01.00S,2025-02-12T03:09:36.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629659,94.03745072273325,52.94117647058824,1610612741,86,128,2025-02-12T03:09:39Z,6320000,False,15.0,4.0,1,right,MISS T. Horton-Tucker driving Layup,[1629659],1610612741.0,CHI,driving,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,,1.51,Missed,,,,,,,,,,,,,,,,,
644,PT01M59.00S,2025-02-12T03:09:38.3Z,4,REGULAR,rebound,defensive,[],1631323,,,1610612765,86,128,2025-02-12T03:09:39Z,6330000,False,,,0,,S. Fontecchio REBOUND (Off:1 Def:9),[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,,,,643.0,10.0,9.0,1.0,,,,,,,,,,,,,
645,PT01M56.00S,2025-02-12T03:09:42.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1631204,29.38567674113009,76.7156862745098,1610612765,86,131,2025-02-12T03:10:20Z,6340000,False,-134.0,224.0,1,left,M. Sasser 26' 3PT running pullup (14 PTS) (S. Fontecchio 1 AST),"[1631204, 1631323]",1610612765.0,DET,running pullup,,,Sasser,M. Sasser,,,,,Above the Break 3,24+ Left Center,,26.06,Made,,,,,14.0,S. Fontecchio,1631323.0,1.0,,,,,,,,,
647,PT01M45.00S,2025-02-12T03:09:54.8Z,4,REGULAR,3pt,Jump Shot,[],1628975,68.67608409986859,68.62745098039215,1610612741,86,131,2025-02-12T03:09:59Z,6360000,False,93.0,242.0,1,right,MISS J. Carter 25' pullup 3PT,[1628975],1610612741.0,CHI,pullup,,,Carter,J. Carter,,,,,Above the Break 3,24+ Right Center,,25.92,Missed,,,,,,,,,,,,,,,,,
648,PT01M41.00S,2025-02-12T03:09:59.0Z,4,REGULAR,rebound,offensive,[],1628380,,,1610612741,86,131,2025-02-12T03:09:59Z,6370000,False,,,0,,Z. Collins REBOUND (Off:1 Def:4),[1628380],1610612741.0,CHI,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Right Center,,,,647.0,5.0,4.0,1.0,,,,,,,,,,,,,
649,PT01M39.00S,2025-02-12T03:10:00.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629659,68.28186596583443,26.47058823529412,1610612741,86,131,2025-02-12T03:10:05Z,6380000,False,-118.0,246.0,1,right,MISS T. Horton-Tucker 27' 3PT,[1629659],1610612741.0,CHI,,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Left Center,,27.24,Missed,,,,,,,,,,,,,,,,,
650,PT01M35.00S,2025-02-12T03:10:04.3Z,4,REGULAR,rebound,defensive,[],1630194,,,1610612765,86,131,2025-02-12T03:10:05Z,6390000,False,,,0,,P. Reed REBOUND (Off:1 Def:5),[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,Above the Break 3,24+ Left Center,,,,649.0,6.0,5.0,1.0,,,,,,,,,,,,,
651,PT01M26.00S,2025-02-12T03:10:14.0Z,4,REGULAR,3pt,Jump Shot,[],1630194,31.882391590013142,66.42156862745098,1610612765,86,131,2025-02-12T03:10:18Z,6400000,False,-82.0,247.0,1,left,MISS P. Reed 26' 3PT,[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,Above the Break 3,24+ Left Center,,26.05,Missed,,,,,,,,,,,,,,,,,
652,PT01M23.00S,2025-02-12T03:10:17.0Z,4,REGULAR,rebound,defensive,[],1641763,,,1610612741,86,131,2025-02-12T03:10:18Z,6410000,False,,,0,,J. Phillips REBOUND (Off:0 Def:1),[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,Above the Break 3,24+ Left Center,,,,651.0,1.0,1.0,0.0,,,,,,,,,,,,,
653,PT01M12.00S,2025-02-12T03:10:27.7Z,4,REGULAR,3pt,Jump Shot,[],1631207,95.22010512483574,4.901960784313726,1610612741,89,131,2025-02-12T03:10:32Z,6420000,False,-225.0,-8.0,1,right,D. Terry 3PT  (6 PTS) (J. Carter 4 AST),"[1631207, 1628975]",1610612741.0,CHI,,,,Terry,D. Terry,,,,,Left Corner 3,24+ Left,,22.56,Made,,,,,6.0,J. Carter,1628975.0,4.0,,,,,,,,,
655,PT00M54.60S,2025-02-12T03:10:51.3Z,4,REGULAR,foul,personal,['2freethrow'],1628380,,,1610612765,89,131,2025-02-12T03:10:58Z,6440000,False,,,0,,Z. Collins shooting personal FOUL (1 PF) (Reed 2 FT),"[1628380, 1630194]",1610612741.0,CHI,shooting,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1628171.0,1.0,0.0,Reed,1630194.0
657,PT00M54.60S,2025-02-12T03:11:18.3Z,4,REGULAR,freethrow,1 of 2,[],1630194,,,1610612765,89,131,2025-02-12T03:11:18Z,6460000,False,,,0,,MISS P. Reed Free Throw 1 of 2,[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
658,PT00M54.60S,2025-02-12T03:11:18.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,89,131,2025-02-12T03:11:18Z,6470000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,657.0,,,,,,,,,,,,,,,,
659,PT00M54.60S,2025-02-12T03:11:33.7Z,4,REGULAR,freethrow,2 of 2,[],1630194,,,1610612765,89,132,2025-02-12T03:11:33Z,6480000,False,,,0,,P. Reed Free Throw 2 of 2 (5 PTS),[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,
660,PT00M45.40S,2025-02-12T03:11:48.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629659,89.83245729303549,47.30392156862745,1610612741,91,132,2025-02-12T03:11:55Z,6490000,False,-13.0,43.0,1,right,T. Horton-Tucker driving floating Jump Shot (3 PTS),[1629659],1610612741.0,CHI,driving floating,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),0-8 Center,,4.52,Made,,,,,3.0,,,,,,,,,,,,
661,PT00M45.40S,2025-02-12T03:11:51.1Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630322,,,1610612741,91,132,2025-02-12T03:11:56Z,6500000,False,,,0,,L. Waters III shooting personal FOUL (1 PF) (Horton-Tucker 1 FT),"[1630322, 1629659]",1610612765.0,DET,shooting,,,Waters III,L. Waters III,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1628171.0,1.0,0.0,Horton-Tucker,1629659.0
663,PT00M45.40S,2025-02-12T03:12:11.1Z,4,REGULAR,freethrow,1 of 1,[],1629659,,,1610612741,92,132,2025-02-12T03:12:11Z,6520000,False,,,0,,T. Horton-Tucker Free Throw 1 of 1 (4 PTS),[1629659],1610612741.0,CHI,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,
664,PT00M20.10S,2025-02-12T03:12:40.7Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612765,92,132,2025-02-12T03:12:50Z,6530000,False,,,0,,DET shot clock Team TURNOVER,[],1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1628171.0,,,,
665,PT00M00.00S,2025-02-12T03:13:10.8Z,4,REGULAR,period,end,[],0,,,1610612741,92,132,2025-02-12T03:13:10Z,6540000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT00M00.00S,2025-02-12T03:13:13.0Z,4,REGULAR,game,end,[],0,,,0,92,132,2025-02-12T03:13:13Z,6550000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
