actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
629,PT02M33.00S,2021-11-04T01:16:41.5Z,4,REGULAR,substitution,out,[],1629011,,,1610612754,108,96,2021-11-04T01:16:46Z,6250000,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT02M33.00S,2021-11-04T01:16:41.5Z,4,REGULAR,substitution,in,[],202692,,,1610612754,108,96,2021-11-04T01:16:46Z,6260000,,,0,,SUB in: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT02M33.00S,2021-11-04T01:16:52.8Z,4,REGULAR,freethrow,2 of 2,[],1627747,,,1610612754,109,96,2021-11-04T01:16:52Z,6270000,,,0,,C. LeVert Free Throw 2 of 2 (21 PTS),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,Made,,,,21.0,,,,,,,,,,,,,,,
632,PT02M18.00S,2021-11-04T01:17:09.0Z,4,REGULAR,3pt,Jump Shot,[],1629628,74.85216819973719,84.31372549019608,1610612752,109,96,2021-11-04T01:17:13Z,6280000,172.0,184.0,1,right,MISS R. Barrett 25' 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,25.15,Missed,,,,,,,,,,,,,,,,,,,
633,PT02M15.00S,2021-11-04T01:17:12.0Z,4,REGULAR,rebound,defensive,[],1627734,,,1610612754,109,96,2021-11-04T01:17:13Z,6290000,,,0,,D. Sabonis REBOUND (Off:2 Def:5),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,632.0,,,,,7.0,5.0,2.0,,,,,,,,,
634,PT01M54.00S,2021-11-04T01:17:33.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1627734,6.389618922470433,49.50980392156863,1610612754,111,96,2021-11-04T01:17:37Z,6300000,2.0,8.0,1,left,D. Sabonis DUNK (10 PTS) (C. LeVert 5 AST),"[1627734, 1627747]",1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,0.8,Made,,,,10.0,C. LeVert,1627747.0,5.0,,,,,,,,,,,,
636,PT01M47.00S,2021-11-04T01:17:43.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,91.40932982917214,48.77450980392157,1610612752,111,96,2021-11-04T01:17:47Z,6320000,-6.0,28.0,1,right,MISS R. Barrett driving Layup - blocked,"[1629628, 1627747]",1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,2.89,Missed,LeVert,1627747.0,,,,,,,,,,,,,,,,,
656,PT01M47.00S,2021-11-04T01:17:43.6Z,4,REGULAR,block,,[],1627747,,,1610612752,111,96,2021-11-04T01:20:49Z,6325000,,,0,,C. LeVert BLOCK (3 BLK),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT01M43.00S,2021-11-04T01:17:47.6Z,4,REGULAR,rebound,defensive,[],1630537,,,1610612754,111,96,2021-11-04T01:17:47Z,6330000,,,0,,C. Duarte REBOUND (Off:1 Def:4),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,636.0,,,,,5.0,4.0,1.0,,,,,,,,,
638,PT01M22.00S,2021-11-04T01:18:07.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630537,5.863994743758213,52.69607843137255,1610612754,111,96,2021-11-04T01:18:12Z,6340000,-13.0,3.0,1,left,MISS C. Duarte cutting finger roll Layup,[1630537],1610612754.0,IND,cutting finger roll,,,Duarte,C. Duarte,,,,,1.37,Missed,,,,,,,,,,,,,,,,,,,
639,PT01M20.00S,2021-11-04T01:18:09.2Z,4,REGULAR,rebound,defensive,[],203944,,,1610612752,111,96,2021-11-04T01:18:12Z,6350000,,,0,,J. Randle REBOUND (Off:4 Def:9),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,638.0,,,,,13.0,9.0,4.0,,,,,,,,,
640,PT01M17.00S,2021-11-04T01:18:14.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627734,,,1610612752,111,96,2021-11-04T01:18:32Z,6360000,,,0,,D. Sabonis shooting personal FOUL (6 PF) (Randle 2 FT),"[1627734, 203944]",1610612754.0,IND,shooting,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,202049.0,6.0,0.0,Randle,203944.0,,,,
642,PT01M17.00S,2021-11-04T01:18:34.7Z,4,REGULAR,substitution,out,[],1627734,,,1610612752,111,96,2021-11-04T01:18:38Z,6380000,,,0,,SUB out: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT01M17.00S,2021-11-04T01:18:34.7Z,4,REGULAR,substitution,in,[],1628470,,,1610612752,111,96,2021-11-04T01:18:38Z,6390000,,,0,,SUB in: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT01M17.00S,2021-11-04T01:18:54.1Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],203944,,,1610612752,111,97,2021-11-04T01:18:54Z,6400000,,,0,,J. Randle Free Throw 1 of 2 (17 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Made,,,,17.0,,,,,,,,,,,,,,,
645,PT01M17.00S,2021-11-04T01:19:03.1Z,4,REGULAR,substitution,out,[],1627747,,,1610612752,111,97,2021-11-04T01:19:07Z,6410000,,,0,,SUB out: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT01M17.00S,2021-11-04T01:19:03.1Z,4,REGULAR,substitution,in,[],203200,,,1610612752,111,97,2021-11-04T01:19:07Z,6420000,,,0,,SUB in: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT01M17.00S,2021-11-04T01:19:29.0Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],203944,,,1610612752,111,98,2021-11-04T01:19:29Z,6430000,,,0,,J. Randle Free Throw 2 of 2 (18 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Made,,,,18.0,,,,,,,,,,,,,,,
648,PT00M56.20S,2021-11-04T01:19:57.5Z,4,REGULAR,turnover,lost ball,[],203200,,,1610612754,111,98,2021-11-04T01:20:01Z,6440000,,,0,,J. Holiday lost ball TURNOVER (2 TO),"[203200, 202692]",1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,2.0,Burks,202692.0,
649,PT00M56.20S,2021-11-04T01:19:57.5Z,4,REGULAR,steal,,[],202692,,,1610612752,111,98,2021-11-04T01:19:59Z,6450000,,,0,,A. Burks STEAL (3 STL),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT00M50.80S,2021-11-04T01:20:02.9Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",202692,71.96123521681997,79.16666666666666,1610612752,111,98,2021-11-04T01:20:08Z,6460000,146.0,211.0,1,right,MISS A. Burks 25' 3PT,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,25.66,Missed,,,,,,,,,,,,,,,,,,,
651,PT00M46.90S,2021-11-04T01:20:06.7Z,4,REGULAR,rebound,offensive,[],203944,,,1610612752,111,98,2021-11-04T01:20:06Z,6470000,,,0,,J. Randle REBOUND (Off:5 Def:9),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,650.0,,,,,14.0,9.0,5.0,,,,,,,,,
652,PT00M46.10S,2021-11-04T01:20:07.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203944,92.72339027595268,53.18627450980392,1610612752,111,98,2021-11-04T01:20:11Z,6480000,16.0,16.0,1,right,MISS J. Randle Layup - blocked,"[203944, 1627763]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,2.25,Missed,Brogdon,1627763.0,,,,,,,,,,,,,,,,,
653,PT00M46.10S,2021-11-04T01:20:07.6Z,4,REGULAR,block,,[],1627763,,,1610612752,111,98,2021-11-04T01:20:09Z,6490000,,,0,,M. Brogdon BLOCK (1 BLK),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT00M43.70S,2021-11-04T01:20:10.0Z,4,REGULAR,rebound,defensive,[],1627763,,,1610612754,111,98,2021-11-04T01:20:11Z,6500000,,,0,,M. Brogdon REBOUND (Off:1 Def:7),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,652.0,,,,,8.0,7.0,1.0,,,,,,,,,
655,PT00M22.40S,2021-11-04T01:20:33.7Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612754,111,98,2021-11-04T01:20:42Z,6510000,,,0,,IND shot clock Team TURNOVER,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT00M04.30S,2021-11-04T01:21:03.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629628,75.3777923784494,87.5,1610612752,111,98,2021-11-04T01:21:09Z,6520000,188.0,179.0,1,right,MISS R. Barrett 25' step back 3PT,[1629628],1610612752.0,NYK,step back,,,Barrett,R. Barrett,,,,,25.92,Missed,,,,,,,,,,,,,,,,,,,
658,PT00M00.80S,2021-11-04T01:21:06.6Z,4,REGULAR,rebound,defensive,[],1626167,,,1610612754,111,98,2021-11-04T01:41:43Z,6530000,,,0,,M. Turner REBOUND (Off:2 Def:11),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,657.0,,,,,13.0,11.0,2.0,,,,,,,,,
659,PT00M00.00S,2021-11-04T01:21:08.5Z,4,REGULAR,period,end,[],0,,,1610612754,111,98,2021-11-04T01:21:08Z,6540000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT00M00.00S,2021-11-04T01:21:16.0Z,4,REGULAR,game,end,[],0,,,0,111,98,2021-11-04T01:21:16Z,6550000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
