actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
632,PT04M47.00S,2021-12-17T02:13:05.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630537,9.543363994743759,50.49019607843137,1610612754,118,106,2021-12-17T02:15:52Z,6235000,-2.0,37.0,1,left,MISS C. Duarte cutting finger roll Layup,[1630537],1610612754.0,IND,cutting finger roll,,,Duarte,C. Duarte,,,,,,,,,,Missed,,3.73,,,,,,,,,,,,,
633,PT04M46.00S,2021-12-17T02:13:06.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612765,118,106,2021-12-17T02:16:43Z,6242500,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,632.0,,,,,,,,,,,,
630,PT04M46.00S,2021-12-17T02:13:32.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,118,106,2021-12-17T02:16:43Z,6250000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT04M46.00S,2021-12-17T02:13:33.9Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612765,118,106,2021-12-17T02:16:43Z,6260000,,,0,,,[],1610612765.0,DET,overturned,,,,,,,,,202041.0,,,,,,,,,,,,,,,,,,,,No Foul on H. Diallo
634,PT04M44.00S,2021-12-17T02:16:40.0Z,4,REGULAR,jumpball,recovered,[],1630180,,,1610612765,118,106,2021-12-17T02:16:40Z,6270000,,,0,,Jump Ball I. Stewart vs. M. Turner: Tip to S. Bey,"[1630180, 1630191, 1626167]",1610612765.0,DET,challenge,S. Bey,1630180.0,Bey,S. Bey,Stewart,1630191.0,Turner,1626167.0,,,,,,,,,,,,,,,,,,,,,
637,PT04M35.00S,2021-12-17T02:16:48.7Z,4,REGULAR,3pt,Jump Shot,[],1630180,70.64717477003943,22.30392156862745,1610612765,118,106,2021-12-17T02:16:53Z,6300000,-138.0,223.0,1,right,MISS S. Bey 26' 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,Missed,,26.28,,,,,,,,,,,,,
638,PT04M31.00S,2021-12-17T02:16:52.7Z,4,REGULAR,rebound,defensive,[],1630537,,,1610612754,118,106,2021-12-17T02:16:53Z,6310000,,,0,,C. Duarte REBOUND (Off:3 Def:5),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,637.0,8.0,5.0,3.0,,,,,,,,,
639,PT04M13.00S,2021-12-17T02:17:11.2Z,4,REGULAR,3pt,Jump Shot,[],1627734,30.962549277266753,67.40196078431373,1610612754,118,106,2021-12-17T02:17:15Z,6320000,-87.0,239.0,1,left,MISS D. Sabonis 25' 3PT,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,Missed,,25.39,,,,,,,,,,,,,
640,PT04M09.00S,2021-12-17T02:17:15.2Z,4,REGULAR,rebound,offensive,[],1626167,,,1610612754,118,106,2021-12-17T02:17:15Z,6330000,,,0,,M. Turner REBOUND (Off:2 Def:5),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,639.0,7.0,5.0,2.0,,,,,,,,,
641,PT04M02.00S,2021-12-17T02:17:21.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1627747,32.40801576872536,62.254901960784316,1610612754,118,106,2021-12-17T02:17:26Z,6340000,-61.0,252.0,1,left,MISS C. LeVert 25' pullup 3PT,[1627747],1610612754.0,IND,pullup,,,LeVert,C. LeVert,,,,,,,,,,Missed,,25.94,,,,,,,,,,,,,
642,PT03M59.00S,2021-12-17T02:17:24.4Z,4,REGULAR,rebound,defensive,[],1630180,,,1610612765,118,106,2021-12-17T02:17:26Z,6350000,,,0,,S. Bey REBOUND (Off:2 Def:7),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,641.0,9.0,7.0,2.0,,,,,,,,,
643,PT03M49.00S,2021-12-17T02:17:35.2Z,4,REGULAR,3pt,Jump Shot,[],1628402,92.32917214191852,96.07843137254902,1610612765,118,106,2021-12-17T02:17:39Z,6360000,230.0,20.0,1,right,MISS F. Jackson 3PT,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,Missed,,23.12,,,,,,,,,,,,,
644,PT03M46.00S,2021-12-17T02:17:38.2Z,4,REGULAR,rebound,defensive,[],1630537,,,1610612754,118,106,2021-12-17T02:17:39Z,6370000,,,0,,C. Duarte REBOUND (Off:3 Def:6),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,643.0,9.0,6.0,3.0,,,,,,,,,
645,PT03M40.00S,2021-12-17T02:17:48.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612754,118,106,2021-12-17T02:17:48Z,6380000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT03M40.00S,2021-12-17T02:18:58.1Z,4,REGULAR,substitution,out,[],1628402,,,1610612754,118,106,2021-12-17T02:19:17Z,6390000,,,0,,SUB out: F. Jackson,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT03M40.00S,2021-12-17T02:18:58.1Z,4,REGULAR,substitution,in,[],1630165,,,1610612754,118,106,2021-12-17T02:19:17Z,6400000,,,0,,SUB in: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT03M28.00S,2021-12-17T02:19:31.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,7.30946123521682,45.09803921568628,1610612754,120,106,2021-12-17T02:19:35Z,6410000,25.0,16.0,1,left,C. LeVert driving Layup (31 PTS),[1627747],1610612754.0,IND,driving,,,LeVert,C. LeVert,,,,,,,,,,Made,31.0,2.94,,,,,,,,,,,,,
649,PT03M12.00S,2021-12-17T02:19:45.8Z,4,REGULAR,3pt,Jump Shot,[],1630595,73.01248357424441,83.33333333333334,1610612765,120,109,2021-12-17T02:19:50Z,6420000,167.0,201.0,1,right,C. Cunningham 26' 3PT pullup (19 PTS) (S. Bey 5 AST),"[1630595, 1630180]",1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,,,,,,Made,19.0,26.13,,,,,S. Bey,1630180.0,5.0,,,,,,
651,PT02M45.00S,2021-12-17T02:20:13.0Z,4,REGULAR,2pt,Jump Shot,[],203087,14.536793692509855,74.50980392156863,1610612754,120,109,2021-12-17T02:20:17Z,6440000,-123.0,84.0,1,left,MISS J. Lamb 14' pullup Shot,[203087],1610612754.0,IND,pullup,,,Lamb,J. Lamb,,,,,,,,,,Missed,,14.86,,,,,,,,,,,,,
652,PT02M41.00S,2021-12-17T02:20:17.0Z,4,REGULAR,rebound,defensive,[],1630191,,,1610612765,120,109,2021-12-17T02:20:17Z,6450000,,,0,,I. Stewart REBOUND (Off:3 Def:5),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,651.0,8.0,5.0,3.0,,,,,,,,,
653,PT02M36.00S,2021-12-17T02:20:22.0Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630595,66.17936925098554,54.41176470588235,1610612765,120,109,2021-12-17T02:20:37Z,6460000,22.0,265.0,1,right,MISS C. Cunningham 26' running pullup 3PT,[1630595],1610612765.0,DET,running pullup,,,Cunningham,C. Cunningham,,,,,,,,,,Missed,,26.63,,,,,,,,,,,,,
654,PT02M33.00S,2021-12-17T02:20:25.0Z,4,REGULAR,rebound,defensive,[],203087,,,1610612754,120,109,2021-12-17T02:20:37Z,6470000,,,0,,J. Lamb REBOUND (Off:0 Def:2),[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,,,653.0,2.0,2.0,0.0,,,,,,,,,
655,PT02M14.00S,2021-12-17T02:20:47.0Z,4,REGULAR,violation,kicked ball,[],1630180,,,1610612754,120,109,2021-12-17T02:20:53Z,6480000,,,0,,S. Bey kicked ball VIOLATION,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,1628480.0,,,,,,,,,,,,,,,,,,,,
656,PT02M00.00S,2021-12-17T02:21:15.8Z,4,REGULAR,3pt,Jump Shot,[],203087,14.273981603153747,3.1862745098039214,1610612754,120,109,2021-12-17T02:22:07Z,6490000,234.0,82.0,1,left,MISS J. Lamb 24' turnaround 3PT,[203087],1610612754.0,IND,turnaround,,,Lamb,J. Lamb,,,,,,,,,,Missed,,24.79,,,,,,,,,,,,,
657,PT01M56.00S,2021-12-17T02:21:19.8Z,4,REGULAR,rebound,defensive,[],1630191,,,1610612765,120,109,2021-12-17T02:21:20Z,6500000,,,0,,I. Stewart REBOUND (Off:3 Def:6),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,656.0,9.0,6.0,3.0,,,,,,,,,
658,PT01M43.00S,2021-12-17T02:21:31.6Z,4,REGULAR,2pt,Jump Shot,[],1628977,75.3777923784494,50.98039215686274,1610612765,120,111,2021-12-17T02:21:36Z,6510000,5.0,179.0,1,right,H. Diallo 17' pullup Jump Shot (12 PTS),[1628977],1610612765.0,DET,pullup,,,Diallo,H. Diallo,,,,,,,,,,Made,12.0,17.9,,,,,,,,,,,,,
659,PT01M22.00S,2021-12-17T02:21:55.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626167,10.726018396846255,44.6078431372549,1610612754,122,111,2021-12-17T02:22:02Z,6520000,27.0,48.0,1,left,M. Turner pullup Jump Shot (16 PTS),[1626167],1610612754.0,IND,pullup,,,Turner,M. Turner,,,,,,,,,,Made,16.0,5.53,,,,,,,,,,,,,
660,PT01M14.00S,2021-12-17T02:22:05.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,79.84559789750328,48.03921568627451,1610612765,122,111,2021-12-17T02:22:10Z,6530000,-10.0,137.0,1,right,MISS C. Cunningham 13' turnaround Shot,[1630595],1610612765.0,DET,turnaround,,,Cunningham,C. Cunningham,,,,,,,,,,Missed,,13.74,,,,,,,,,,,,,
661,PT01M14.00S,2021-12-17T02:22:05.3Z,4,REGULAR,rebound,defensive,[],1627747,,,1610612754,122,111,2021-12-17T02:22:10Z,6540000,,,0,,C. LeVert REBOUND (Off:0 Def:3),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,660.0,3.0,3.0,0.0,,,,,,,,,
662,PT00M53.20S,2021-12-17T02:22:26.6Z,4,REGULAR,3pt,Jump Shot,[],1630537,27.414586070959263,77.45098039215686,1610612754,122,111,2021-12-17T02:22:31Z,6550000,-137.0,205.0,1,left,MISS C. Duarte 24' step back 3PT,[1630537],1610612754.0,IND,step back,,,Duarte,C. Duarte,,,,,,,,,,Missed,,24.69,,,,,,,,,,,,,
663,PT00M49.60S,2021-12-17T02:22:30.2Z,4,REGULAR,rebound,defensive,[],1630595,,,1610612765,122,111,2021-12-17T02:22:31Z,6560000,,,0,,C. Cunningham REBOUND (Off:0 Def:6),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,662.0,6.0,6.0,0.0,,,,,,,,,
664,PT00M47.60S,2021-12-17T02:22:32.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630180,93.11760840998686,52.94117647058824,1610612765,122,113,2021-12-17T02:22:37Z,6570000,15.0,12.0,1,right,S. Bey running finger roll Layup (28 PTS) (C. Cunningham 4 AST),"[1630180, 1630595]",1610612765.0,DET,running finger roll,,,Bey,S. Bey,,,,,,,,,,Made,28.0,1.91,,,,,C. Cunningham,1630595.0,4.0,,,,,,
666,PT00M37.80S,2021-12-17T02:22:49.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612754,122,113,2021-12-17T02:22:49Z,6590000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT00M37.80S,2021-12-17T02:23:46.4Z,4,REGULAR,substitution,out,[],1630537,,,1610612754,122,113,2021-12-17T02:24:14Z,6600000,,,0,,SUB out: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT00M37.80S,2021-12-17T02:23:46.4Z,4,REGULAR,substitution,out,[],1626167,,,1610612754,122,113,2021-12-17T02:24:14Z,6610000,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT00M37.80S,2021-12-17T02:23:46.4Z,4,REGULAR,substitution,in,[],203200,,,1610612754,122,113,2021-12-17T02:24:14Z,6620000,,,0,,SUB in: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT00M37.80S,2021-12-17T02:23:46.4Z,4,REGULAR,substitution,in,[],202954,,,1610612754,122,113,2021-12-17T02:24:14Z,6630000,,,0,,SUB in: B. Wanamaker,[202954],1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT00M26.70S,2021-12-17T02:24:48.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,16.770696452036795,44.6078431372549,1610612754,122,113,2021-12-17T02:24:53Z,6640000,27.0,105.0,1,left,MISS C. LeVert 10' fadeaway Shot,[1627747],1610612754.0,IND,fadeaway,,,LeVert,C. LeVert,,,,,,,,,,Missed,,10.85,,,,,,,,,,,,,
672,PT00M23.00S,2021-12-17T02:24:52.2Z,4,REGULAR,rebound,defensive,[],1630180,,,1610612765,122,113,2021-12-17T02:24:53Z,6650000,,,0,,S. Bey REBOUND (Off:2 Def:8),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,671.0,10.0,8.0,2.0,,,,,,,,,
673,PT00M19.00S,2021-12-17T02:24:56.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630180,91.80354796320631,47.05882352941176,1610612765,122,113,2021-12-17T02:25:00Z,6660000,-15.0,25.0,1,right,MISS S. Bey running finger roll Layup,[1630180],1610612765.0,DET,running finger roll,,,Bey,S. Bey,,,,,,,,,,Missed,,2.86,,,,,,,,,,,,,
674,PT00M16.30S,2021-12-17T02:24:58.9Z,4,REGULAR,rebound,defensive,[],203200,,,1610612754,122,113,2021-12-17T02:24:58Z,6670000,,,0,,J. Holiday REBOUND (Off:1 Def:1),[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,673.0,2.0,1.0,1.0,,,,,,,,,
675,PT00M02.10S,2021-12-17T02:25:17.4Z,4,REGULAR,foul,personal,[],1630180,,,1610612754,122,113,2021-12-17T02:25:30Z,6680000,,,0,,S. Bey personal FOUL (2 PF),"[1630180, 1627734]",1610612765.0,DET,,,,Bey,S. Bey,,,,,202041.0,2.0,0.0,Sabonis,1627734.0,,,,,,,,,,,,,,,,
677,PT00M00.00S,2021-12-17T02:25:35.7Z,4,REGULAR,period,end,[],0,,,1610612754,122,113,2021-12-17T02:25:35Z,6700000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT00M00.00S,2021-12-17T02:25:39.1Z,4,REGULAR,game,end,[],0,,,0,122,113,2021-12-17T02:25:39Z,6710000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
