actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,turnoverTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
633,PT03M42.00S,2022-02-13T22:15:25.3Z,4,REGULAR,substitution,out,[],1629020,,,1610612750,115,122,2022-02-13T22:15:56Z,6300000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT03M42.00S,2022-02-13T22:15:25.3Z,4,REGULAR,substitution,in,[],1630169,,,1610612750,115,122,2022-02-13T22:15:56Z,6310000,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT03M42.00S,2022-02-13T22:15:25.3Z,4,REGULAR,substitution,in,[],1626157,,,1610612750,115,122,2022-02-13T22:15:56Z,6320000,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT03M18.00S,2022-02-13T22:16:33.0Z,4,REGULAR,3pt,Jump Shot,[],1630162,73.53810775295663,18.872549019607842,1610612750,115,122,2022-02-13T22:16:37Z,6330000,-156.0,196.0,1,right,MISS A. Edwards 25' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,Missed,,,,25.04,,,,,,,,,,,
637,PT03M15.00S,2022-02-13T22:16:36.0Z,4,REGULAR,rebound,defensive,[],202362,,,1610612754,115,122,2022-02-13T22:16:36Z,6340000,,,0,,L. Stephenson REBOUND (Off:0 Def:2),[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,,636.0,,,,,,,2.0,2.0,0.0,,,,,
638,PT03M09.00S,2022-02-13T22:16:41.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627741,8.229303547963205,46.81372549019608,1610612754,117,122,2022-02-13T22:16:50Z,6350000,16.0,25.0,1,left,B. Hield running reverse Layup (13 PTS) (T. Haliburton 16 AST),"[1627741, 1630169]",1610612754.0,IND,running reverse,,,Hield,B. Hield,,,,,,,,,,Made,,13.0,,2.95,T. Haliburton,1630169.0,16.0,,,,,,,,
640,PT02M45.00S,2022-02-13T22:17:07.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,93.51182654402102,46.81372549019608,1610612750,117,124,2022-02-13T22:17:12Z,6370000,-16.0,8.0,1,right,A. Edwards driving finger roll Layup (36 PTS),[1630162],1610612750.0,MIN,driving finger roll,,,Edwards,A. Edwards,,,,,,,,,,Made,,36.0,,1.8,,,,,,,,,,,
641,PT02M45.00S,2022-02-13T22:17:11.5Z,4,REGULAR,foul,personal,['1freethrow'],202362,,,1610612750,117,124,2022-02-13T22:17:16Z,6380000,,,0,,L. Stephenson shooting personal FOUL (1 PF) (Edwards 1 FT),"[202362, 1630162]",1610612754.0,IND,shooting,,,Stephenson,L. Stephenson,,,,,1204.0,1.0,0.0,Edwards,1630162.0,,,,,,,,,,,,,,,,
643,PT02M45.00S,2022-02-13T22:17:31.1Z,4,REGULAR,freethrow,1 of 1,[],1630162,,,1610612750,117,124,2022-02-13T22:17:34Z,6400000,,,0,,MISS A. Edwards Free Throw 1 of 1,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,Missed,,,,,,,,,,,,,,,
644,PT02M43.00S,2022-02-13T22:17:33.1Z,4,REGULAR,rebound,offensive,[],1626157,,,1610612750,117,124,2022-02-13T22:17:34Z,6410000,,,0,,K. Towns REBOUND (Off:5 Def:7),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,643.0,,,,,,,12.0,7.0,5.0,,,,,
645,PT02M42.00S,2022-02-13T22:17:33.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630183,91.93495400788436,50.245098039215684,1610612750,117,126,2022-02-13T22:17:37Z,6420000,1.0,23.0,1,right,J. McDaniels DUNK (11 PTS) (K. Towns 3 AST),"[1630183, 1626157]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,Made,,11.0,,2.33,K. Towns,1626157.0,3.0,,,,,,,,
647,PT02M29.00S,2022-02-13T22:17:46.4Z,4,REGULAR,3pt,Jump Shot,[],1627741,28.991458607095925,26.225490196078432,1610612754,117,126,2022-02-13T22:17:51Z,6440000,119.0,220.0,1,left,MISS B. Hield 25' pullup 3PT,[1627741],1610612754.0,IND,pullup,,,Hield,B. Hield,,,,,,,,,,Missed,,,,25.01,,,,,,,,,,,
648,PT02M27.00S,2022-02-13T22:17:49.2Z,4,REGULAR,rebound,offensive,[],1630188,,,1610612754,117,126,2022-02-13T22:17:49Z,6450000,,,0,,J. Smith REBOUND (Off:3 Def:4),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,647.0,,,,,,,7.0,4.0,3.0,,,,,
649,PT02M25.00S,2022-02-13T22:17:53.6Z,4,REGULAR,foul,personal,[],201976,,,1610612754,117,126,2022-02-13T22:18:02Z,6460000,,,0,,P. Beverley personal FOUL (5 PF),"[201976, 1627741]",1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,1204.0,5.0,0.0,Hield,1627741.0,,,,,,,,,,,,,,,,
651,PT02M19.00S,2022-02-13T22:18:17.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630188,23.866622864651774,11.27450980392157,1610612754,117,126,2022-02-13T22:18:21Z,6480000,194.0,172.0,1,left,MISS J. Smith 25' 3PT,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,Missed,,,,25.88,,,,,,,,,,,
652,PT02M16.00S,2022-02-13T22:18:20.0Z,4,REGULAR,rebound,offensive,[],1629052,,,1610612754,117,126,2022-02-13T22:18:21Z,6490000,,,0,,O. Brissett REBOUND (Off:7 Def:6),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,651.0,,,,,,,13.0,6.0,7.0,,,,,
653,PT02M13.00S,2022-02-13T22:18:23.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630169,34.37910643889619,22.54901960784314,1610612754,120,126,2022-02-13T22:18:28Z,6500000,137.0,271.0,1,left,T. Haliburton 30' 3PT  (22 PTS) (O. Brissett 2 AST),"[1630169, 1629052]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,Made,,22.0,,30.35,O. Brissett,1629052.0,2.0,,,,,,,,
655,PT01M59.00S,2022-02-13T22:18:36.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630183,92.9862023653088,49.754901960784316,1610612750,120,126,2022-02-13T22:18:41Z,6520000,-1.0,13.0,1,right,MISS J. McDaniels alley-oop DUNK,[1630183],1610612750.0,MIN,alley-oop,,,McDaniels,J. McDaniels,,,,,,,,,,Missed,,,,1.35,,,,,,,,,,,
656,PT01M57.00S,2022-02-13T22:18:38.7Z,4,REGULAR,rebound,defensive,[],1630188,,,1610612754,120,126,2022-02-13T22:18:41Z,6530000,,,0,,J. Smith REBOUND (Off:3 Def:5),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,655.0,,,,,,,8.0,5.0,3.0,,,,,
657,PT01M52.00S,2022-02-13T22:18:44.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1627741,20.581471747700395,92.40196078431373,1610612754,120,126,2022-02-13T22:19:10Z,6540000,-212.0,141.0,1,left,MISS B. Hield 25' running 3PT,[1627741],1610612754.0,IND,running,,,Hield,B. Hield,,,,,,,,,,Missed,,,,25.46,,,,,,,,,,,
658,PT01M49.00S,2022-02-13T22:18:47.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612750,120,126,2022-02-13T22:19:10Z,6550000,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,657.0,,,,,,,,,,,,,,
659,PT01M49.00S,2022-02-13T22:18:51.6Z,4,REGULAR,foul,personal,[],1629052,,,1610612750,120,126,2022-02-13T22:18:56Z,6560000,,,0,,O. Brissett loose ball personal FOUL (2 PF),"[1629052, 1626157]",1610612754.0,IND,loose ball,,,Brissett,O. Brissett,,,,,1830.0,2.0,0.0,Towns,1626157.0,,,,,,,,,,,,,,,,
661,PT01M36.00S,2022-02-13T22:19:26.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630188,,,1610612750,120,126,2022-02-13T22:19:33Z,6580000,,,0,,J. Smith shooting personal FOUL (4 PF) (Russell 2 FT),"[1630188, 1626156]",1610612754.0,IND,shooting,,,Smith,J. Smith,,,,,1204.0,4.0,0.0,Russell,1626156.0,,,,,,,,,,,,,,,,
663,PT01M36.00S,2022-02-13T22:19:53.2Z,4,REGULAR,freethrow,1 of 2,[],1626156,,,1610612750,120,127,2022-02-13T22:19:53Z,6600000,,,0,,D. Russell Free Throw 1 of 2 (22 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,Made,,22.0,,,,,,,,,,,,,
664,PT01M36.00S,2022-02-13T22:20:08.1Z,4,REGULAR,freethrow,2 of 2,[],1626156,,,1610612750,120,128,2022-02-13T22:20:08Z,6610000,,,0,,D. Russell Free Throw 2 of 2 (23 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,Made,,23.0,,,,,,,,,,,,,
665,PT01M21.00S,2022-02-13T22:20:24.7Z,4,REGULAR,3pt,Jump Shot,[],1630169,36.61300919842313,48.03921568627451,1610612754,120,128,2022-02-13T22:20:31Z,6620000,10.0,292.0,1,left,MISS T. Haliburton 29' 3PT,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,Missed,,,,29.19,,,,,,,,,,,
666,PT01M17.00S,2022-02-13T22:20:28.7Z,4,REGULAR,rebound,offensive,[],1630188,,,1610612754,120,128,2022-02-13T22:20:31Z,6630000,,,0,,J. Smith REBOUND (Off:4 Def:5),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,665.0,,,,,,,9.0,5.0,4.0,,,,,
667,PT01M16.00S,2022-02-13T22:20:28.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630188,7.966491458607096,48.77450980392157,1610612754,120,128,2022-02-13T22:20:33Z,6640000,6.0,22.0,1,left,MISS J. Smith putback Layup,[1630188],1610612754.0,IND,putback,,,Smith,J. Smith,,,,,,,,,,Missed,,,,2.32,,,,,,,,,,,
668,PT01M15.00S,2022-02-13T22:20:29.6Z,4,REGULAR,rebound,defensive,[],1630162,,,1610612750,120,128,2022-02-13T22:20:33Z,6650000,,,0,,A. Edwards REBOUND (Off:0 Def:5),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,667.0,,,,,,,5.0,5.0,0.0,,,,,
669,PT01M07.00S,2022-02-13T22:20:38.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,92.72339027595268,53.18627450980392,1610612750,120,128,2022-02-13T22:20:52Z,6660000,16.0,16.0,1,right,MISS A. Edwards driving reverse Layup,[1630162],1610612750.0,MIN,driving reverse,,,Edwards,A. Edwards,,,,,,,,,,Missed,,,,2.25,,,,,,,,,,,
670,PT01M04.00S,2022-02-13T22:20:41.5Z,4,REGULAR,rebound,defensive,[],1630188,,,1610612754,120,128,2022-02-13T22:20:52Z,6670000,,,0,,J. Smith REBOUND (Off:4 Def:6),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,669.0,,,,,,,10.0,6.0,4.0,,,,,
671,PT00M59.10S,2022-02-13T22:20:46.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202362,7.046649145860711,46.81372549019608,1610612754,120,128,2022-02-13T22:21:15Z,6680000,16.0,14.0,1,left,MISS L. Stephenson running Layup,[202362],1610612754.0,IND,running,,,Stephenson,L. Stephenson,,,,,,,,,,Missed,,,,2.1,,,,,,,,,,,
672,PT00M57.80S,2022-02-13T22:20:47.7Z,4,REGULAR,rebound,offensive,[],1630188,,,1610612754,120,128,2022-02-13T22:21:15Z,6690000,,,0,,J. Smith REBOUND (Off:5 Def:6),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,671.0,,,,,,,11.0,6.0,5.0,,,,,
673,PT00M57.80S,2022-02-13T22:20:50.0Z,4,REGULAR,foul,personal,[],1626156,,,1610612754,120,128,2022-02-13T22:20:54Z,6700000,,,0,,D. Russell personal FOUL (2 PF),"[1626156, 1630188]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,1204.0,2.0,0.0,Smith,1630188.0,,,,,,,,,,,,,,,,
675,PT00M50.10S,2022-02-13T22:21:22.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626156,,,1610612754,120,128,2022-02-13T22:21:28Z,6720000,,,0,,D. Russell shooting personal FOUL (3 PF) (Brissett 2 FT),"[1626156, 1629052]",1610612750.0,MIN,shooting,,,Russell,D. Russell,,,,,1830.0,3.0,0.0,Brissett,1629052.0,,,,,,,,,,,,,,,,
677,PT00M50.10S,2022-02-13T22:21:48.6Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1629052,,,1610612754,120,128,2022-02-13T22:22:06Z,6740000,,,0,,MISS O. Brissett Free Throw 1 of 2,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,Missed,,,,,,,,,,,,,,,
678,PT00M50.10S,2022-02-13T22:21:48.6Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612754,120,128,2022-02-13T22:22:06Z,6750000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,677.0,,,,,,,,,,,,,,
679,PT00M50.10S,2022-02-13T22:21:48.6Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1629052,,,1610612754,120,128,2022-02-13T22:22:06Z,6760000,,,0,,MISS O. Brissett Free Throw 2 of 2,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,Missed,,,,,,,,,,,,,,,
680,PT00M48.90S,2022-02-13T22:21:49.8Z,4,REGULAR,rebound,defensive,[],1626157,,,1610612750,120,128,2022-02-13T22:22:06Z,6770000,,,0,,K. Towns REBOUND (Off:5 Def:8),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,679.0,,,,,,,13.0,8.0,5.0,,,,,
681,PT00M41.70S,2022-02-13T22:22:14.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629052,,,1610612750,120,128,2022-02-13T22:22:27Z,6780000,,,0,,O. Brissett personal FOUL (3 PF) (Edwards 2 FT),"[1629052, 1630162]",1610612754.0,IND,,,,Brissett,O. Brissett,,,,,1204.0,3.0,0.0,Edwards,1630162.0,,,,,,,,,,,,,,,,
683,PT00M41.70S,2022-02-13T22:22:38.6Z,4,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,120,129,2022-02-13T22:22:54Z,6800000,,,0,,A. Edwards Free Throw 1 of 2 (37 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,Made,,37.0,,,,,,,,,,,,,
684,PT00M41.70S,2022-02-13T22:22:38.6Z,4,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,120,129,2022-02-13T22:22:54Z,6810000,,,0,,MISS A. Edwards Free Throw 2 of 2,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,Missed,,,,,,,,,,,,,,,
685,PT00M40.00S,2022-02-13T22:22:40.3Z,4,REGULAR,rebound,defensive,[],202362,,,1610612754,120,129,2022-02-13T22:22:54Z,6820000,,,0,,L. Stephenson REBOUND (Off:0 Def:3),[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,,684.0,,,,,,,3.0,3.0,0.0,,,,,
687,PT00M35.80S,2022-02-13T22:22:56.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630169,26.231931668856767,83.08823529411765,1610612754,120,129,2022-02-13T22:23:22Z,6840000,-165.0,194.0,1,left,MISS T. Haliburton 25' running pullup 3PT - blocked,"[1630169, 201976]",1610612754.0,IND,running pullup,,,Haliburton,T. Haliburton,,,,,,,,,,Missed,,,,25.5,,,,,,,,,Beverley,201976.0,
688,PT00M35.80S,2022-02-13T22:22:56.7Z,4,REGULAR,block,,[],201976,,,1610612754,120,129,2022-02-13T22:23:22Z,6850000,,,0,,P. Beverley BLOCK (2 BLK),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,
689,PT00M35.80S,2022-02-13T22:22:56.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612754,120,129,2022-02-13T22:23:22Z,6860000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,687.0,,,,,,,,,,,,,,
690,PT00M35.80S,2022-02-13T22:23:02.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,120,129,2022-02-13T22:23:02Z,6870000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,PT00M35.80S,2022-02-13T22:23:24.2Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612754,120,129,2022-02-13T22:23:31Z,6880000,,,0,,TEAM delay-of-game VIOLATION,[],1610612750.0,MIN,,,,,,,,,,1204.0,,,,,,,,,,,,,,,,,,,,
692,PT00M31.60S,2022-02-13T22:23:44.4Z,4,REGULAR,turnover,out-of-bounds,[],1629052,,,1610612754,120,129,2022-02-13T22:23:51Z,6890000,,,0,,O. Brissett lost ball out-of-bounds TURNOVER (2 TO),[1629052],1610612754.0,IND,lost ball,,,Brissett,O. Brissett,,,,,1204.0,,,,,,,,2.0,,,,,,,,,,,,
693,PT00M10.30S,2022-02-13T22:24:14.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],201976,72.09264126149803,83.33333333333334,1610612750,120,129,2022-02-13T22:24:19Z,6900000,167.0,210.0,1,right,MISS P. Beverley 26' pullup 3PT,[201976],1610612750.0,MIN,pullup,,,Beverley,P. Beverley,,,,,,,,,,Missed,,,,26.8,,,,,,,,,,,
694,PT00M07.60S,2022-02-13T22:24:17.1Z,4,REGULAR,rebound,defensive,[],1630188,,,1610612754,120,129,2022-02-13T22:24:19Z,6910000,,,0,,J. Smith REBOUND (Off:5 Def:7),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,693.0,,,,,,,12.0,7.0,5.0,,,,,
695,PT00M00.00S,2022-02-13T22:24:26.6Z,4,REGULAR,period,end,[],0,,,1610612754,120,129,2022-02-13T22:24:26Z,6920000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,PT00M00.00S,2022-02-13T22:24:30.7Z,4,REGULAR,game,end,[],0,,,0,120,129,2022-02-13T22:24:30Z,6930000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
