actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,value
620,PT03M21.00S,2022-03-26T23:12:02.0Z,4,REGULAR,rebound,defensive,[],1627751,,,1610612759,94,104,2022-03-26T23:12:05Z,6110000,,,0,,J. Poeltl REBOUND (Off:5 Def:5),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,619.0,10.0,5.0,5.0,,,,,,,,,,,,,,,
621,PT03M06.00S,2022-03-26T23:12:17.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,89.96386333771353,51.71568627450981,1610612759,94,104,2022-03-26T23:12:23Z,6120000,9.0,42.0,1,right,MISS D. Murray driving Layup - blocked,"[1627749, 1629637]",1610612759.0,SAS,driving,,,Murray,D. Murray,,,,,4.27,Missed,,,,,,,,,,,Hayes,1629637.0,,,,,,,
622,PT03M06.00S,2022-03-26T23:12:17.1Z,4,REGULAR,block,,[],1629637,,,1610612759,94,104,2022-03-26T23:12:19Z,6130000,,,0,,J. Hayes BLOCK (3 BLK),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT03M04.00S,2022-03-26T23:12:19.1Z,4,REGULAR,rebound,defensive,[],1630530,,,1610612740,94,104,2022-03-26T23:12:23Z,6140000,,,0,,T. Murphy III REBOUND (Off:0 Def:1),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,621.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
624,PT03M01.00S,2022-03-26T23:12:22.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630631,5.338370565045992,46.32352941176471,1610612740,96,104,2022-03-26T23:12:29Z,6150000,18.0,-2.0,1,left,J. Alvarado running Layup (21 PTS) (T. Murphy III 1 AST),"[1630631, 1630530]",1610612740.0,NOP,running,,,Alvarado,J. Alvarado,,,,,1.85,Made,,,,,,,,,,21.0,,,T. Murphy III,1630530.0,1.0,,,,
626,PT03M01.00S,2022-03-26T23:12:30.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,96,104,2022-03-26T23:12:30Z,6170000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT02M46.00S,2022-03-26T23:15:41.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630563,94.43166885676742,53.18627450980392,1610612759,96,104,2022-03-26T23:15:46Z,6180000,16.0,0.0,1,right,MISS J. Primo driving floating Shot,[1630563],1610612759.0,SAS,driving floating,,,Primo,J. Primo,,,,,1.59,Missed,,,,,,,,,,,,,,,,,,,
628,PT02M44.00S,2022-03-26T23:15:43.3Z,4,REGULAR,rebound,defensive,[],1630631,,,1610612740,96,104,2022-03-26T23:15:46Z,6190000,,,0,,J. Alvarado REBOUND (Off:0 Def:4),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,627.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
629,PT02M32.00S,2022-03-26T23:15:55.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630631,8.886333771353483,49.754901960784316,1610612740,98,104,2022-03-26T23:16:05Z,6200000,1.0,31.0,1,left,J. Alvarado driving floating Jump Shot (23 PTS) (C. McCollum 4 AST),"[1630631, 203468]",1610612740.0,NOP,driving floating,,,Alvarado,J. Alvarado,,,,,3.1,Made,,,,,,,,,,23.0,,,C. McCollum,203468.0,4.0,,,,
632,PT02M10.00S,2022-03-26T23:16:16.2Z,4,REGULAR,3pt,Jump Shot,[],1627749,91.14651773981603,96.56862745098039,1610612759,98,104,2022-03-26T23:16:57Z,6220000,233.0,31.0,1,right,MISS D. Murray 3PT,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,23.48,Missed,,,,,,,,,,,,,,,,,,,
633,PT02M05.00S,2022-03-26T23:16:21.2Z,4,REGULAR,rebound,defensive,[],1629637,,,1610612740,98,104,2022-03-26T23:16:57Z,6230000,,,0,,J. Hayes REBOUND (Off:3 Def:3),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,632.0,6.0,3.0,3.0,,,,,,,,,,,,,,,
634,PT01M58.00S,2022-03-26T23:16:30.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203468,6.258212877792378,53.18627450980392,1610612740,98,104,2022-03-26T23:17:01Z,6240000,-16.0,6.0,1,left,MISS C. McCollum Layup - blocked,"[203468, 1630563]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,1.71,Missed,,,,,,,,,,,Primo,1630563.0,,,,,,,
635,PT01M58.00S,2022-03-26T23:16:30.1Z,4,REGULAR,block,,[],1630563,,,1610612740,98,104,2022-03-26T23:16:33Z,6250000,,,0,,J. Primo BLOCK (1 BLK),[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT01M58.00S,2022-03-26T23:16:30.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612740,98,104,2022-03-26T23:17:01Z,6260000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,634.0,,,,,,,,,,,,,,,,,,
637,PT01M58.00S,2022-03-26T23:16:35.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,98,104,2022-03-26T23:16:35Z,6270000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT01M45.00S,2022-03-26T23:17:03.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630530,4.681340341655716,1.715686274509804,1610612740,101,104,2022-03-26T23:17:08Z,6280000,241.0,-8.0,1,left,T. Murphy III 24' 3PT  (3 PTS) (J. Alvarado 5 AST),"[1630530, 1630631]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,24.15,Made,,,,,,,,,,3.0,,,J. Alvarado,1630631.0,5.0,,,,
664,PT01M45.00S,2022-03-26T23:17:23.3Z,4,REGULAR,foul,technical,"['1freethrow', 'team']",0,,,1610612759,101,104,2022-03-26T23:25:18Z,6297500,,,0,,TEAM foul technical,[],1610612740.0,NOP,delay,,,,,,,,,,,,,,,202056.0,,,,,,,,,,,,,,
650,PT01M45.00S,2022-03-26T23:17:43.5Z,4,REGULAR,freethrow,1 of 1,[],1627749,,,1610612759,101,105,2022-03-26T23:25:42Z,6305000,,,0,,D. Murray technical Free Throw 1 of 1 (15 PTS),[1627749],1610612759.0,SAS,technical,,,Murray,D. Murray,,,,,,Made,,,,,,,,,,15.0,,,,,,,,,
641,PT01M28.00S,2022-03-26T23:18:05.2Z,4,REGULAR,turnover,lost ball,[],1630563,,,1610612759,101,105,2022-03-26T23:19:11Z,6310000,,,0,,J. Primo lost ball TURNOVER (3 TO),"[1630563, 203468]",1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,,,,3.0,McCollum,203468.0,
642,PT01M28.00S,2022-03-26T23:18:05.2Z,4,REGULAR,steal,,[],203468,,,1610612740,101,105,2022-03-26T23:18:07Z,6320000,,,0,,C. McCollum STEAL (1 STL),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT01M20.00S,2022-03-26T23:18:13.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203468,23.866622864651774,86.27450980392157,1610612740,101,105,2022-03-26T23:19:15Z,6330000,-181.0,172.0,1,left,MISS C. McCollum 24' 3PT,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,24.98,Missed,,,,,,,,,,,,,,,,,,,
644,PT01M16.00S,2022-03-26T23:18:16.8Z,4,REGULAR,rebound,defensive,[],1627751,,,1610612759,101,105,2022-03-26T23:18:16Z,6340000,,,0,,J. Poeltl REBOUND (Off:5 Def:6),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,643.0,11.0,6.0,5.0,,,,,,,,,,,,,,,
645,PT00M58.10S,2022-03-26T23:18:34.9Z,4,REGULAR,3pt,Jump Shot,[],1629640,71.43561103810775,81.37254901960785,1610612759,101,105,2022-03-26T23:19:17Z,6350000,157.0,216.0,1,right,MISS K. Johnson 26' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,26.7,Missed,,,,,,,,,,,,,,,,,,,
646,PT00M52.30S,2022-03-26T23:18:40.7Z,4,REGULAR,rebound,defensive,[],1630631,,,1610612740,101,105,2022-03-26T23:19:17Z,6360000,,,0,,J. Alvarado REBOUND (Off:0 Def:5),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,645.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
647,PT00M51.50S,2022-03-26T23:18:43.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630631,5.863994743758213,46.81372549019608,1610612740,101,105,2022-03-26T23:19:20Z,6370000,16.0,3.0,1,left,MISS J. Alvarado Layup - blocked,"[1630631, 1627751]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,1.61,Missed,,,,,,,,,,,Poeltl,1627751.0,,,,,,,
648,PT00M51.50S,2022-03-26T23:18:43.5Z,4,REGULAR,block,,[],1627751,,,1610612740,101,105,2022-03-26T23:18:46Z,6380000,,,0,,J. Poeltl BLOCK (3 BLK),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT00M51.50S,2022-03-26T23:18:43.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612740,101,105,2022-03-26T23:19:20Z,6390000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,647.0,,,,,,,,,,,,,,,,,,
651,PT00M41.20S,2022-03-26T23:19:14.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203468,11.514454664914586,49.50980392156863,1610612740,103,105,2022-03-26T23:19:23Z,6400000,2.0,56.0,1,left,C. McCollum Layup (32 PTS) (T. Murphy III 2 AST),"[203468, 1630530]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,5.58,Made,,,,,,,,,,32.0,,,T. Murphy III,1630530.0,2.0,,,,
653,PT00M23.10S,2022-03-26T23:19:36.2Z,4,REGULAR,2pt,Jump Shot,[],1627749,75.77201051248358,35.049019607843135,1610612759,103,105,2022-03-26T23:19:43Z,6420000,-75.0,175.0,1,right,MISS D. Murray 19' pullup Shot,[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,19.05,Missed,,,,,,,,,,,,,,,,,,,
654,PT00M17.50S,2022-03-26T23:19:41.9Z,4,REGULAR,rebound,offensive,[],1629111,,,1610612759,103,105,2022-03-26T23:19:41Z,6430000,,,0,,J. Landale REBOUND (Off:3 Def:3),[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,653.0,6.0,3.0,3.0,,,,,,,,,,,,,,,
655,PT00M16.80S,2022-03-26T23:19:42.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629111,92.59198423127464,47.549019607843135,1610612759,103,105,2022-03-26T23:19:48Z,6440000,-12.0,17.0,1,right,MISS J. Landale putback Layup,[1629111],1610612759.0,SAS,putback,,,Landale,J. Landale,,,,,2.11,Missed,,,,,,,,,,,,,,,,,,,
656,PT00M16.80S,2022-03-26T23:19:42.5Z,4,REGULAR,rebound,defensive,[],1630529,,,1610612740,103,105,2022-03-26T23:19:48Z,6450000,,,0,,H. Jones REBOUND (Off:0 Def:3),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,655.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
657,PT00M04.20S,2022-03-26T23:19:55.0Z,4,REGULAR,3pt,Jump Shot,[],1630631,17.559132720105126,94.36274509803921,1610612740,103,105,2022-03-26T23:20:02Z,6460000,-222.0,113.0,1,left,MISS J. Alvarado 24' 3PT,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,24.87,Missed,,,,,,,,,,,,,,,,,,,
658,PT00M01.60S,2022-03-26T23:19:57.7Z,4,REGULAR,rebound,defensive,[],1629111,,,1610612759,103,105,2022-03-26T23:19:57Z,6470000,,,0,,J. Landale REBOUND (Off:3 Def:4),[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,657.0,7.0,4.0,3.0,,,,,,,,,,,,,,,
659,PT00M00.10S,2022-03-26T23:20:00.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,94.1688567674113,49.50980392156863,1610612759,103,107,2022-03-26T23:20:06Z,6480000,-2.0,2.0,1,right,K. Johnson cutting Layup (21 PTS) (D. Murray 13 AST),"[1629640, 1627749]",1610612759.0,SAS,cutting,,,Johnson,K. Johnson,,,,,0.34,Made,,,,,,,,,,21.0,,,D. Murray,1627749.0,13.0,,,,
661,PT00M00.10S,2022-03-26T23:20:25.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612740,103,107,2022-03-26T23:20:25Z,6500000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT00M00.00S,2022-03-26T23:22:12.9Z,4,REGULAR,period,end,[],0,,,1610612740,103,107,2022-03-26T23:22:12Z,6510000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT00M00.00S,2022-03-26T23:22:15.3Z,4,REGULAR,game,end,[],0,,,0,103,107,2022-03-26T23:22:15Z,6520000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
