actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
524,PT01M04.00S,2026-03-06T03:00:14.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630194,,,1610612759,92,82,2026-03-06T03:00:33Z,5130000,False,,,0,,P. Reed shooting personal FOUL (2 PF) (Champagnie 2 FT),"[1630194, 1630577]",1610612765.0,DET,shooting,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627541.0,,2.0,0.0,Champagnie,1630577.0,,
526,PT01M04.00S,2026-03-06T03:00:38.8Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630577,,,1610612759,93,82,2026-03-06T03:00:38Z,5150000,False,,,0,,J. Champagnie Free Throw 1 of 2 (6 PTS),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,Made,,,,6.0,,,,,,,,,,,,,,
527,PT01M04.00S,2026-03-06T03:00:39.7Z,3,REGULAR,substitution,out,[],1642844,,,1610612759,93,82,2026-03-06T03:00:57Z,5160000,False,,,0,,SUB out: D. Harper,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT01M04.00S,2026-03-06T03:00:39.7Z,3,REGULAR,substitution,in,[],1642264,,,1610612759,93,82,2026-03-06T03:00:57Z,5170000,False,,,0,,SUB in: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT01M04.00S,2026-03-06T03:00:38.8Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630577,,,1610612759,93,82,2026-03-06T03:08:27Z,5180000,False,,,0,,MISS J. Champagnie Free Throw 2 of 2,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
576,PT01M03.00S,2026-03-06T03:00:39.8Z,3,REGULAR,rebound,defensive,[],1628989,,,1610612765,93,82,2026-03-06T03:08:27Z,5185000,False,,,0,,K. Huerter REBOUND (Off:0 Def:3),[1628989],1610612765.0,DET,,,,Huerter,K. Huerter,,,,,,,,,,,529.0,,,,,3.0,3.0,0.0,,,,,,,,
530,PT00M48.50S,2026-03-06T03:01:19.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630194,94.69448094612353,47.549019607843135,1610612765,93,84,2026-03-06T03:01:56Z,5190000,False,-12.0,-3.0,1,right,P. Reed cutting DUNK (6 PTS) (C. Cunningham 8 AST),"[1630194, 1630595]",1610612765.0,DET,cutting,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,1.26,Made,,,,6.0,C. Cunningham,1630595.0,8.0,,,,,,,,,,,
532,PT00M39.50S,2026-03-06T03:01:41.3Z,3,REGULAR,foul,technical,['1freethrow'],1628436,,,1610612759,93,84,2026-03-06T03:01:56Z,5210000,False,,,0,,L. Kornet flopping technical FOUL (1 Tech),[1628436],1610612759.0,SAS,flopping,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1146.0,,1.0,1.0,,,,
533,PT00M39.50S,2026-03-06T03:01:57.1Z,3,REGULAR,freethrow,1 of 1,[],1630595,,,1610612759,93,85,2026-03-06T03:01:57Z,5220000,False,,,0,,C. Cunningham technical Free Throw 1 of 1 (17 PTS),[1630595],1610612765.0,DET,technical,,,Cunningham,C. Cunningham,,,,,,,,Made,,,,17.0,,,,,,,,,,,,,,
534,PT00M33.50S,2026-03-06T03:02:25.4Z,3,REGULAR,3pt,Jump Shot,[],1628368,27.414586070959263,16.911764705882355,1610612759,93,85,2026-03-06T03:04:48Z,5230000,False,165.0,205.0,1,left,MISS D. Fox 26' pullup 3PT,[1628368],1610612759.0,SAS,pullup,,,Fox,D. Fox,,,,,Above the Break 3,24+ Right Center,26.36,Missed,,,,,,,,,,,,,,,,,,
535,PT00M28.20S,2026-03-06T03:02:30.7Z,3,REGULAR,rebound,defensive,[],1627747,,,1610612765,93,85,2026-03-06T03:02:32Z,5240000,False,,,0,,C. LeVert REBOUND (Off:0 Def:3),[1627747],1610612765.0,DET,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Right Center,,,,,534.0,,,,,3.0,3.0,0.0,,,,,,,,
536,PT00M13.50S,2026-03-06T03:02:45.3Z,3,REGULAR,turnover,lost ball,[],1630595,,,1610612765,93,85,2026-03-06T03:02:54Z,5250000,False,,,0,,C. Cunningham lost ball TURNOVER (3 TO),"[1630595, 1628368]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,3.0,,,,,Fox,1628368.0
537,PT00M13.50S,2026-03-06T03:02:45.3Z,3,REGULAR,steal,,[],1628368,,,1610612759,93,85,2026-03-06T03:02:49Z,5260000,False,,,0,,D. Fox STEAL (1 STL),[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
538,PT00M09.50S,2026-03-06T03:03:10.8Z,3,REGULAR,substitution,out,[],1627747,,,1610612759,93,85,2026-03-06T03:03:14Z,5270000,False,,,0,,SUB out: C. LeVert,[1627747],1610612765.0,DET,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT00M09.50S,2026-03-06T03:03:10.8Z,3,REGULAR,substitution,in,[],1629130,,,1610612759,93,85,2026-03-06T03:03:14Z,5280000,False,,,0,,SUB in: D. Robinson,[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT00M09.50S,2026-03-06T03:03:35.6Z,3,REGULAR,jumpball,recovered,[],202699,,,1610612759,93,85,2026-03-06T03:06:00Z,5290000,False,,,0,,Jump Ball P. Reed vs. C. Bryant: Tip to T. Harris,"[202699, 1630194, 1642868]",1610612765.0,DET,heldball,T. Harris,202699.0,Harris,T. Harris,Reed,1630194.0,Bryant,1642868.0,,,,,,,,,,,,,,,,,,,,,,
543,PT00M06.40S,2026-03-06T03:03:35.6Z,3,REGULAR,turnover,lost ball,[],1642868,,,1610612759,93,85,2026-03-06T03:03:35Z,5320000,False,,,0,,C. Bryant lost ball TURNOVER (1 TO),"[1642868, 1630194]",1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,,,,,,,,,,,,,,,,1.0,,,,,Reed,1630194.0
544,PT00M06.40S,2026-03-06T03:03:35.6Z,3,REGULAR,steal,,[],1630194,,,1610612765,93,85,2026-03-06T03:03:35Z,5330000,False,,,0,,P. Reed STEAL (1 STL),[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT00M06.40S,2026-03-06T03:03:39.1Z,3,REGULAR,turnover,out-of-bounds,[],202699,,,1610612765,93,85,2026-03-06T03:03:45Z,5340000,False,,,0,,T. Harris lost ball out-of-bounds TURNOVER (1 TO),[202699],1610612765.0,DET,lost ball,,,Harris,T. Harris,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1627541.0,1.0,,,,,,
546,PT00M06.40S,2026-03-06T03:03:45.6Z,3,REGULAR,substitution,out,[],1628436,,,1610612759,93,85,2026-03-06T03:04:25Z,5350000,False,,,0,,SUB out: L. Kornet,[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT00M06.40S,2026-03-06T03:03:45.6Z,3,REGULAR,substitution,out,[],1642868,,,1610612759,93,85,2026-03-06T03:04:25Z,5360000,False,,,0,,SUB out: C. Bryant,[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT00M06.40S,2026-03-06T03:03:45.6Z,3,REGULAR,substitution,out,[],1629130,,,1610612759,93,85,2026-03-06T03:04:25Z,5370000,False,,,0,,SUB out: D. Robinson,[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT00M06.40S,2026-03-06T03:03:45.6Z,3,REGULAR,substitution,in,[],1641705,,,1610612759,93,85,2026-03-06T03:04:25Z,5380000,False,,,0,,SUB in: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT00M06.40S,2026-03-06T03:03:45.6Z,3,REGULAR,substitution,in,[],1630170,,,1610612759,93,85,2026-03-06T03:04:25Z,5390000,False,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT00M06.40S,2026-03-06T03:03:45.6Z,3,REGULAR,substitution,in,[],1627747,,,1610612759,93,85,2026-03-06T03:04:25Z,5400000,False,,,0,,SUB in: C. LeVert,[1627747],1610612765.0,DET,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT00M06.40S,2026-03-06T03:03:45.6Z,3,REGULAR,substitution,out,[],1628989,,,1610612759,93,85,2026-03-06T03:06:18Z,5405000,False,,,0,,SUB out: K. Huerter,[1628989],1610612765.0,DET,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT00M06.40S,2026-03-06T03:03:45.6Z,3,REGULAR,substitution,in,[],1629750,,,1610612759,93,85,2026-03-06T03:06:18Z,5407500,False,,,0,,SUB in: J. Green,[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT00M00.00S,2026-03-06T03:04:40.2Z,3,REGULAR,period,end,[],0,,,1610612759,93,85,2026-03-06T03:04:40Z,5410000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT12M00.00S,2026-03-06T03:06:21.6Z,4,REGULAR,substitution,out,['startperiod'],1630170,,,1610612759,93,85,2026-03-06T03:06:51Z,5420000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT12M00.00S,2026-03-06T03:06:21.6Z,4,REGULAR,substitution,out,['startperiod'],1630595,,,1610612759,93,85,2026-03-06T03:06:51Z,5430000,False,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT12M00.00S,2026-03-06T03:06:21.6Z,4,REGULAR,substitution,out,['startperiod'],1629750,,,1610612759,93,85,2026-03-06T03:06:51Z,5440000,False,,,0,,SUB out: J. Green,[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT12M00.00S,2026-03-06T03:06:21.6Z,4,REGULAR,substitution,in,['startperiod'],1642868,,,1610612759,93,85,2026-03-06T03:06:51Z,5450000,False,,,0,,SUB in: C. Bryant,[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT12M00.00S,2026-03-06T03:06:21.6Z,4,REGULAR,substitution,in,['startperiod'],1629130,,,1610612759,93,85,2026-03-06T03:06:51Z,5460000,False,,,0,,SUB in: D. Robinson,[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT12M00.00S,2026-03-06T03:06:21.6Z,4,REGULAR,substitution,in,['startperiod'],1642450,,,1610612759,93,85,2026-03-06T03:06:51Z,5470000,False,,,0,,SUB in: D. Jenkins,[1642450],1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT12M00.00S,2026-03-06T03:06:58.7Z,4,REGULAR,period,start,[],0,,,1610612759,93,85,2026-03-06T03:06:58Z,5480000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT11M49.00S,2026-03-06T03:07:10.4Z,4,REGULAR,foul,personal,[],1630194,,,1610612759,93,85,2026-03-06T03:07:15Z,5490000,False,,,0,,P. Reed personal FOUL (3 PF),"[1630194, 1642264]",1610612765.0,DET,,,,Reed,P. Reed,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1146.0,,3.0,0.0,Castle,1642264.0,,
565,PT11M41.00S,2026-03-06T03:07:37.7Z,4,REGULAR,3pt,Jump Shot,[],1642868,8.09789750328515,4.6568627450980395,1610612759,93,85,2026-03-06T03:08:03Z,5510000,False,227.0,24.0,1,left,MISS C. Bryant 3PT,[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,Right Corner 3,24+ Right,22.79,Missed,,,,,,,,,,,,,,,,,,
566,PT11M36.00S,2026-03-06T03:07:42.7Z,4,REGULAR,rebound,defensive,[],1630194,,,1610612765,93,85,2026-03-06T03:08:03Z,5520000,False,,,0,,P. Reed REBOUND (Off:3 Def:1),[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,Right Corner 3,24+ Right,,,,,565.0,,,,,4.0,1.0,3.0,,,,,,,,
567,PT11M32.00S,2026-03-06T03:07:46.0Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1642450,68.54467805519053,64.95098039215686,1610612765,93,85,2026-03-06T03:09:07Z,5530000,False,75.0,243.0,1,right,MISS D. Jenkins 25' running 3PT,[1642450],1610612765.0,DET,running,,,Jenkins,D. Jenkins,,,,,Above the Break 3,24+ Center,25.44,Missed,,,,,,,,,,,,,,,,,,
568,PT11M28.00S,2026-03-06T03:07:49.9Z,4,REGULAR,rebound,defensive,[],1641705,,,1610612759,93,85,2026-03-06T03:07:49Z,5540000,False,,,0,,V. Wembanyama REBOUND (Off:2 Def:9),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Center,,,,,567.0,,,,,11.0,9.0,2.0,,,,,,,,
569,PT11M13.00S,2026-03-06T03:08:05.5Z,4,REGULAR,3pt,Jump Shot,[],1628368,20.05584756898817,90.93137254901961,1610612759,93,85,2026-03-06T03:08:11Z,5550000,False,-205.0,136.0,1,left,MISS D. Fox 24' 3PT,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,24.58,Missed,,,,,,,,,,,,,,,,,,
570,PT11M08.00S,2026-03-06T03:08:10.5Z,4,REGULAR,rebound,defensive,[],1629130,,,1610612765,93,85,2026-03-06T03:08:11Z,5560000,False,,,0,,D. Robinson REBOUND (Off:1 Def:1),[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,,,,,569.0,,,,,2.0,1.0,1.0,,,,,,,,
571,PT11M05.00S,2026-03-06T03:08:13.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627747,94.95729303547962,43.627450980392155,1610612765,93,85,2026-03-06T03:08:20Z,5570000,False,-32.0,-5.0,1,right,MISS C. LeVert running Layup - blocked,"[1627747, 1642868]",1610612765.0,DET,running,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,3.23,Missed,Bryant,1642868.0,,,,,,,,,,,,,,,,
572,PT11M05.00S,2026-03-06T03:08:13.5Z,4,REGULAR,block,,[],1642868,,,1610612765,93,85,2026-03-06T03:08:15Z,5580000,False,,,0,,C. Bryant BLOCK (3 BLK),[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
573,PT11M02.00S,2026-03-06T03:08:16.5Z,4,REGULAR,rebound,defensive,[],1641705,,,1610612759,93,85,2026-03-06T03:08:20Z,5590000,False,,,0,,V. Wembanyama REBOUND (Off:2 Def:10),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,571.0,,,,,12.0,10.0,2.0,,,,,,,,
574,PT10M57.00S,2026-03-06T03:08:21.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630577,5.732588699080158,46.32352941176471,1610612759,95,85,2026-03-06T03:10:44Z,5600000,False,18.0,1.0,1,left,J. Champagnie driving Layup (8 PTS) (V. Wembanyama 2 AST),"[1630577, 1641705]",1610612759.0,SAS,driving,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,1.85,Made,,,,8.0,V. Wembanyama,1641705.0,2.0,,,,,,,,,,,
577,PT10M40.00S,2026-03-06T03:08:39.4Z,4,REGULAR,2pt,Jump Shot,[],202699,92.59198423127464,20.34313725490196,1610612765,95,87,2026-03-06T03:08:43Z,5620000,False,-148.0,17.0,1,right,T. Harris 14' pullup Jump Shot (11 PTS) (D. Jenkins 1 AST),"[202699, 1642450]",1610612765.0,DET,pullup,,,Harris,T. Harris,,,,,Mid-Range,8-16 Left,14.93,Made,,,,11.0,D. Jenkins,1642450.0,1.0,,,,,,,,,,,
579,PT10M24.00S,2026-03-06T03:08:54.4Z,4,REGULAR,3pt,Jump Shot,[],1641705,31.488173455978973,27.941176470588236,1610612759,95,87,2026-03-06T03:11:30Z,5640000,False,110.0,243.0,1,left,MISS V. Wembanyama 26' 3PT,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,26.73,Missed,,,,,,,,,,,,,,,,,,
580,PT10M22.00S,2026-03-06T03:08:56.4Z,4,REGULAR,rebound,defensive,[],202699,,,1610612765,95,87,2026-03-06T03:08:57Z,5650000,False,,,0,,T. Harris REBOUND (Off:0 Def:1),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Right Center,,,,,579.0,,,,,1.0,1.0,0.0,,,,,,,,
581,PT10M09.00S,2026-03-06T03:09:09.6Z,4,REGULAR,turnover,lost ball,[],1630194,,,1610612765,95,87,2026-03-06T03:09:15Z,5660000,False,,,0,,P. Reed lost ball TURNOVER (1 TO),"[1630194, 1628368]",1610612765.0,DET,,,,Reed,P. Reed,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,1.0,,,,,Fox,1628368.0
582,PT10M09.00S,2026-03-06T03:09:09.6Z,4,REGULAR,steal,,[],1628368,,,1610612759,95,87,2026-03-06T03:15:00Z,5670000,False,,,0,,D. Fox STEAL (2 STL),[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
583,PT10M05.00S,2026-03-06T03:09:14.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628368,7.178055190538765,46.32352941176471,1610612759,97,87,2026-03-06T03:09:19Z,5680000,False,18.0,15.0,1,left,D. Fox running Layup (24 PTS),[1628368],1610612759.0,SAS,running,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,2.37,Made,,,,24.0,,,,,,,,,,,,,,
584,PT09M55.00S,2026-03-06T03:09:22.9Z,4,REGULAR,3pt,Jump Shot,[],1627747,92.06636005256242,4.901960784313726,1610612765,97,87,2026-03-06T03:09:27Z,5690000,False,-225.0,22.0,1,right,MISS C. LeVert 3PT,[1627747],1610612765.0,DET,,,,LeVert,C. LeVert,,,,,Left Corner 3,24+ Left,22.66,Missed,,,,,,,,,,,,,,,,,,
585,PT09M53.00S,2026-03-06T03:09:24.9Z,4,REGULAR,rebound,defensive,[],1628368,,,1610612759,97,87,2026-03-06T03:09:27Z,5700000,False,,,0,,D. Fox REBOUND (Off:1 Def:2),[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,Left Corner 3,24+ Left,,,,,584.0,,,,,3.0,2.0,1.0,,,,,,,,
586,PT09M47.00S,2026-03-06T03:09:31.8Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1641705,11.514454664914586,59.55882352941176,1610612759,99,87,2026-03-06T03:15:36Z,5710000,False,-48.0,56.0,1,left,V. Wembanyama 7' running pullup Jump Shot (36 PTS) (D. Fox 3 AST),"[1641705, 1628368]",1610612759.0,SAS,running pullup,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,7.34,Made,,,,36.0,D. Fox,1628368.0,3.0,,,,,,,,,,,
587,PT09M30.00S,2026-03-06T03:09:48.5Z,4,REGULAR,turnover,bad pass,[],1642450,,,1610612765,99,87,2026-03-06T03:09:53Z,5720000,False,,,0,,D. Jenkins bad pass TURNOVER (1 TO),"[1642450, 1642264]",1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,1.0,,,,,Castle,1642264.0
588,PT09M30.00S,2026-03-06T03:09:48.5Z,4,REGULAR,steal,,[],1642264,,,1610612759,99,87,2026-03-06T03:09:50Z,5730000,False,,,0,,S. Castle STEAL (2 STL),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
589,PT09M19.00S,2026-03-06T03:10:04.3Z,4,REGULAR,foul,personal,['2freethrow'],1630194,,,1610612759,99,87,2026-03-06T03:10:21Z,5740000,False,,,0,,P. Reed shooting personal FOUL (4 PF) (Champagnie 2 FT),"[1630194, 1630577]",1610612765.0,DET,shooting,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202053.0,,4.0,0.0,Champagnie,1630577.0,,
591,PT09M19.00S,2026-03-06T03:10:40.1Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630577,,,1610612759,100,87,2026-03-06T03:10:40Z,5760000,False,,,0,,J. Champagnie Free Throw 1 of 2 (9 PTS),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,Made,,,,9.0,,,,,,,,,,,,,,
592,PT09M19.00S,2026-03-06T03:10:40.8Z,4,REGULAR,substitution,out,[],1628368,,,1610612759,100,87,2026-03-06T03:11:04Z,5770000,False,,,0,,SUB out: D. Fox,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT09M19.00S,2026-03-06T03:10:40.8Z,4,REGULAR,substitution,out,[],1642868,,,1610612759,100,87,2026-03-06T03:11:04Z,5780000,False,,,0,,SUB out: C. Bryant,[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT09M19.00S,2026-03-06T03:10:40.8Z,4,REGULAR,substitution,out,[],1630194,,,1610612759,100,87,2026-03-06T03:11:04Z,5790000,False,,,0,,SUB out: P. Reed,[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT09M19.00S,2026-03-06T03:10:40.8Z,4,REGULAR,substitution,out,[],1642450,,,1610612759,100,87,2026-03-06T03:11:04Z,5800000,False,,,0,,SUB out: D. Jenkins,[1642450],1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT09M19.00S,2026-03-06T03:10:40.8Z,4,REGULAR,substitution,in,[],1629640,,,1610612759,100,87,2026-03-06T03:11:04Z,5810000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT09M19.00S,2026-03-06T03:10:40.8Z,4,REGULAR,substitution,in,[],1630170,,,1610612759,100,87,2026-03-06T03:11:04Z,5820000,False,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT09M19.00S,2026-03-06T03:10:40.8Z,4,REGULAR,substitution,in,[],1630595,,,1610612759,100,87,2026-03-06T03:11:04Z,5830000,False,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT09M19.00S,2026-03-06T03:10:40.8Z,4,REGULAR,substitution,in,[],1630191,,,1610612759,100,87,2026-03-06T03:11:04Z,5840000,False,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT09M19.00S,2026-03-06T03:11:05.6Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1630577,,,1610612759,101,87,2026-03-06T03:11:05Z,5850000,False,,,0,,J. Champagnie Free Throw 2 of 2 (10 PTS),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,Made,,,,10.0,,,,,,,,,,,,,,
601,PT09M04.00S,2026-03-06T03:11:22.8Z,4,REGULAR,3pt,Jump Shot,[],1630191,67.62483574244416,47.30392156862745,1610612765,101,90,2026-03-06T03:11:28Z,5860000,False,-13.0,252.0,1,right,I. Stewart 25' 3PT  (18 PTS) (C. LeVert 3 AST),"[1630191, 1627747]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Center,25.22,Made,,,,18.0,C. LeVert,1627747.0,3.0,,,,,,,,,,,
603,PT08M41.00S,2026-03-06T03:11:44.9Z,4,REGULAR,3pt,Jump Shot,[],1630577,28.597240473061763,74.26470588235294,1610612759,101,90,2026-03-06T03:11:48Z,5880000,False,-121.0,216.0,1,left,MISS J. Champagnie 24' 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,24.8,Missed,,,,,,,,,,,,,,,,,,
604,PT08M38.00S,2026-03-06T03:11:47.9Z,4,REGULAR,rebound,defensive,[],202699,,,1610612765,101,90,2026-03-06T03:11:48Z,5890000,False,,,0,,T. Harris REBOUND (Off:0 Def:2),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Left Center,,,,,603.0,,,,,2.0,2.0,0.0,,,,,,,,
605,PT08M23.00S,2026-03-06T03:12:03.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,82.47371879106439,47.30392156862745,1610612765,101,90,2026-03-06T03:17:31Z,5900000,False,-13.0,112.0,1,right,MISS C. Cunningham 11' driving floating Shot - blocked,"[1630595, 1641705]",1610612765.0,DET,driving floating,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Center,11.3,Missed,Wembanyama,1641705.0,,,,,,,,,,,,,,,,
606,PT08M23.00S,2026-03-06T03:12:03.6Z,4,REGULAR,block,,[],1641705,,,1610612765,101,90,2026-03-06T03:12:05Z,5910000,False,,,0,,V. Wembanyama BLOCK (4 BLK),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
607,PT08M21.00S,2026-03-06T03:12:05.6Z,4,REGULAR,rebound,defensive,[],1630170,,,1610612759,101,90,2026-03-06T03:12:15Z,5920000,False,,,0,,D. Vassell REBOUND (Off:1 Def:2),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),8-16 Center,,,,,605.0,,,,,3.0,2.0,1.0,,,,,,,,
