actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
611,PT07M02.00S,2026-03-09T02:19:29.5Z,4,REGULAR,rebound,offensive,[],1631106,,,1610612745,120,104,2026-03-09T02:19:29Z,6010000,False,,,0,,T. Eason REBOUND (Off:2 Def:4),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,610.0,6.0,4.0,2.0,,,,,
623,PT07M01.00S,2026-03-09T02:19:59.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1631095,13.84691195795007,45.58823529411765,1610612745,120,106,2026-03-09T02:27:22Z,6020000,False,22.0,78.0,1,left,J. Smith Jr. 8' Jump Shot (17 PTS) (T. Eason 2 AST),"[1631095, 1631106]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,8.08,Made,17.0,T. Eason,1631106.0,2.0,,,,,,,,,
613,PT07M01.00S,2026-03-09T02:20:10.2Z,4,REGULAR,foul,personal,[],1631106,,,1610612759,120,106,2026-03-09T02:41:18Z,6030000,False,,,0,,T. Eason loose ball personal FOUL (4 PF),"[1631106, 1642868]",1610612745.0,HOU,loose ball,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,1627534.0,4.0,0.0,Bryant,1642868.0,,,,,,,,,,,,,,,
616,PT07M01.00S,2026-03-09T02:21:31.1Z,4,REGULAR,substitution,out,[],1641705,,,1610612759,120,106,2026-03-09T02:20:28Z,6060000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT07M01.00S,2026-03-09T02:21:31.1Z,4,REGULAR,substitution,out,[],1642868,,,1610612759,120,106,2026-03-09T02:20:28Z,6070000,False,,,0,,SUB out: C. Bryant,[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT07M01.00S,2026-03-09T02:21:31.1Z,4,REGULAR,substitution,in,[],1629640,,,1610612759,120,106,2026-03-09T02:20:28Z,6080000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT07M01.00S,2026-03-09T02:21:31.1Z,4,REGULAR,substitution,in,[],1628436,,,1610612759,120,106,2026-03-09T02:20:28Z,6090000,False,,,0,,SUB in: L. Kornet,[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT06M48.00S,2026-03-09T02:21:32.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,83.26215505913272,50.98039215686274,1610612759,122,106,2026-03-09T02:26:52Z,6100000,False,5.0,105.0,1,right,D. Fox 10' pullup Jump Shot (17 PTS),[1628368],1610612759.0,SAS,pullup,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,,,,,,10.49,Made,17.0,,,,,,,,,,,,
622,PT06M38.00S,2026-03-09T02:21:43.9Z,4,REGULAR,foul,offensive,[],1630578,,,1610612745,122,106,2026-03-09T02:21:52Z,6110000,False,,,0,,A. Sengun charge offensive FOUL (3 PF),"[1630578, 1628436]",1610612745.0,HOU,charge,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,1627534.0,3.0,0.0,Kornet,1628436.0,,,,,,,,,,,,,,,
625,PT06M38.00S,2026-03-09T02:21:43.9Z,4,REGULAR,turnover,offensive foul,[],1630578,,,1610612745,122,106,2026-03-09T02:21:43Z,6130000,False,,,0,,A. Sengun offensive foul TURNOVER (4 TO),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,1627534.0,,,,,,,,,,,,,,,4.0,,,,
626,PT06M38.00S,2026-03-09T02:22:08.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,122,106,2026-03-09T02:22:08Z,6140000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT06M38.00S,2026-03-09T02:25:19.4Z,4,REGULAR,substitution,out,[],1631106,,,1610612759,122,106,2026-03-09T02:25:23Z,6150000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT06M38.00S,2026-03-09T02:25:19.4Z,4,REGULAR,substitution,in,[],201142,,,1610612759,122,106,2026-03-09T02:25:23Z,6160000,False,,,0,,SUB in: K. Durant,[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT06M22.00S,2026-03-09T02:25:48.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630577,68.54467805519053,71.07843137254902,1610612759,125,106,2026-03-09T02:25:53Z,6170000,False,105.0,243.0,1,right,J. Champagnie 26' 3PT pullup (11 PTS) (D. Fox 10 AST),"[1630577, 1628368]",1610612759.0,SAS,pullup,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Right Center,,,,,,26.51,Made,11.0,D. Fox,1628368.0,10.0,,,,,,,,,
632,PT06M11.00S,2026-03-09T02:26:14.8Z,4,REGULAR,foul,personal,[],1629640,,,1610612745,125,106,2026-03-09T02:26:23Z,6200000,False,,,0,,K. Johnson personal FOUL (4 PF),"[1629640, 201142]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,2003.0,4.0,0.0,Durant,201142.0,,,,,,,,,,,,,,,
634,PT05M56.00S,2026-03-09T02:26:45.8Z,4,REGULAR,3pt,Jump Shot,[],1630578,31.225361366622867,37.00980392156863,1610612745,125,106,2026-03-09T02:27:29Z,6220000,False,65.0,241.0,1,left,MISS A. Sengun 24' 3PT,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Center,,,,,,24.96,Missed,,,,,,,,,,,,,
635,PT05M56.00S,2026-03-09T02:26:45.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612745,125,106,2026-03-09T02:27:29Z,6230000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,634.0,,,,,,,,
636,PT05M56.00S,2026-03-09T02:26:50.9Z,4,REGULAR,foul,personal,[],1630170,,,1610612745,125,106,2026-03-09T02:26:54Z,6240000,False,,,0,,D. Vassell personal FOUL (1 PF),"[1630170, 1631095]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),0-8 Center,1627534.0,1.0,0.0,Smith Jr.,1631095.0,,,,,,,,,,,,,,,
638,PT05M46.00S,2026-03-09T02:27:20.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201142,16.376478318002626,51.225490196078425,1610612745,125,106,2026-03-09T02:27:53Z,6260000,False,-6.0,101.0,1,left,MISS K. Durant 10' turnaround fadeaway Shot,[201142],1610612745.0,HOU,turnaround fadeaway,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,10.16,Missed,,,,,,,,,,,,,
640,PT05M43.00S,2026-03-09T02:27:23.3Z,4,REGULAR,rebound,offensive,[],1630578,,,1610612745,125,106,2026-03-09T02:27:37Z,6270000,False,,,0,,A. Sengun REBOUND (Off:2 Def:3),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,638.0,5.0,3.0,2.0,,,,,
642,PT05M40.00S,2026-03-09T02:27:29.8Z,4,REGULAR,foul,offensive,[],1630578,,,1610612745,125,106,2026-03-09T02:27:48Z,6290000,False,,,0,,A. Sengun offensive FOUL (4 PF),"[1630578, 1628436]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,1627964.0,4.0,0.0,Kornet,1628436.0,,,,,,,,,,,,,,,
644,PT05M40.00S,2026-03-09T02:27:29.8Z,4,REGULAR,turnover,offensive foul,[],1630578,,,1610612745,125,106,2026-03-09T02:27:29Z,6310000,False,,,0,,A. Sengun offensive foul TURNOVER (5 TO),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,1627964.0,,,,,,,,,,,,,,,5.0,,,,
645,PT05M26.00S,2026-03-09T02:28:00.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630170,92.32917214191852,96.81372549019608,1610612759,125,106,2026-03-09T02:28:07Z,6320000,False,234.0,20.0,1,right,MISS D. Vassell 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Right Corner 3,24+ Right,,,,,,23.49,Missed,,,,,,,,,,,,,
646,PT05M23.00S,2026-03-09T02:28:03.3Z,4,REGULAR,rebound,defensive,[],1630578,,,1610612745,125,106,2026-03-09T02:28:07Z,6330000,False,,,0,,A. Sengun REBOUND (Off:2 Def:4),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,645.0,6.0,4.0,2.0,,,,,
647,PT05M12.00S,2026-03-09T02:28:14.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642263,6.652431011826544,47.549019607843135,1610612745,125,106,2026-03-09T02:28:39Z,6340000,False,12.0,10.0,1,left,MISS R. Sheppard driving finger roll Layup,[1642263],1610612745.0,HOU,driving finger roll,,,Sheppard,R. Sheppard,,,,,Restricted Area,0-8 Center,,,,,,1.59,Missed,,,,,,,,,,,,,
648,PT05M11.00S,2026-03-09T02:28:15.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612745,125,106,2026-03-09T02:28:39Z,6350000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,647.0,,,,,,,,
650,PT05M05.00S,2026-03-09T02:28:41.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630578,8.623521681997373,46.07843137254902,1610612745,125,106,2026-03-09T02:28:55Z,6370000,False,20.0,29.0,1,left,MISS A. Sengun driving floating Shot,[1630578],1610612745.0,HOU,driving floating,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,3.47,Missed,,,,,,,,,,,,,
651,PT05M03.00S,2026-03-09T02:28:43.5Z,4,REGULAR,rebound,defensive,[],1630577,,,1610612759,125,106,2026-03-09T02:28:55Z,6380000,False,,,0,,J. Champagnie REBOUND (Off:2 Def:3),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,650.0,5.0,3.0,2.0,,,,,
652,PT04M55.00S,2026-03-09T02:28:51.9Z,4,REGULAR,3pt,Jump Shot,[],1630577,65.91655716162943,50.73529411764706,1610612759,125,106,2026-03-09T02:29:03Z,6390000,False,4.0,268.0,1,right,MISS J. Champagnie 26' 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Center,,,,,,26.79,Missed,,,,,,,,,,,,,
653,PT04M55.00S,2026-03-09T02:28:51.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612745,125,106,2026-03-09T02:29:03Z,6400000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,652.0,,,,,,,,
655,PT04M42.00S,2026-03-09T02:29:11.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,9.411957950065702,50.98039215686274,1610612745,125,108,2026-03-09T02:29:17Z,6420000,False,-5.0,36.0,1,left,K. Durant driving floating Jump Shot (23 PTS) (A. Thompson 6 AST),"[201142, 1641708]",1610612745.0,HOU,driving floating,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,,,3.63,Made,23.0,A. Thompson,1641708.0,6.0,,,,,,,,,
657,PT04M28.00S,2026-03-09T02:29:29.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,88.12417871222075,53.431372549019606,1610612759,125,108,2026-03-09T02:29:34Z,6440000,False,17.0,59.0,1,right,MISS D. Fox 6' driving finger roll Layup - blocked,"[1628368, 1642263]",1610612759.0,SAS,driving finger roll,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.16,Missed,,,,,,,,,,Sheppard,1642263.0,,
658,PT04M28.00S,2026-03-09T02:29:29.6Z,4,REGULAR,block,,[],1642263,,,1610612759,125,108,2026-03-09T02:29:32Z,6450000,False,,,0,,R. Sheppard BLOCK (1 BLK),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
659,PT04M28.00S,2026-03-09T02:29:29.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612759,125,108,2026-03-09T02:29:34Z,6460000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,657.0,,,,,,,,
661,PT04M28.00S,2026-03-09T02:29:34.8Z,4,REGULAR,substitution,out,[],1629640,,,1610612759,125,108,2026-03-09T02:29:42Z,6480000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT04M28.00S,2026-03-09T02:29:34.8Z,4,REGULAR,substitution,in,[],1642264,,,1610612759,125,108,2026-03-09T02:29:42Z,6490000,False,,,0,,SUB in: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT04M20.00S,2026-03-09T02:29:59.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628368,66.70499342969777,41.911764705882355,1610612759,128,108,2026-03-09T02:30:12Z,6500000,False,-40.0,260.0,1,right,D. Fox 26' 3PT  (20 PTS) (L. Kornet 3 AST),"[1628368, 1628436]",1610612759.0,SAS,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Center,,,,,,26.36,Made,20.0,L. Kornet,1628436.0,3.0,,,,,,,,,
665,PT04M13.00S,2026-03-09T02:30:15.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612745,128,108,2026-03-09T02:30:15Z,6520000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT04M13.00S,2026-03-09T02:32:55.4Z,4,REGULAR,substitution,out,[],1628368,,,1610612745,128,108,2026-03-09T02:33:18Z,6530000,False,,,0,,SUB out: D. Fox,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT04M13.00S,2026-03-09T02:32:55.4Z,4,REGULAR,substitution,out,[],1641708,,,1610612745,128,108,2026-03-09T02:33:18Z,6540000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT04M13.00S,2026-03-09T02:32:55.4Z,4,REGULAR,substitution,out,[],201142,,,1610612745,128,108,2026-03-09T02:33:18Z,6550000,False,,,0,,SUB out: K. Durant,[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT04M13.00S,2026-03-09T02:32:55.4Z,4,REGULAR,substitution,out,[],1631095,,,1610612745,128,108,2026-03-09T02:33:18Z,6560000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT04M13.00S,2026-03-09T02:32:55.4Z,4,REGULAR,substitution,out,[],1642263,,,1610612745,128,108,2026-03-09T02:33:18Z,6570000,False,,,0,,SUB out: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT04M13.00S,2026-03-09T02:32:55.4Z,4,REGULAR,substitution,out,[],1630578,,,1610612745,128,108,2026-03-09T02:33:18Z,6580000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT04M13.00S,2026-03-09T02:32:55.4Z,4,REGULAR,substitution,in,[],1642844,,,1610612745,128,108,2026-03-09T02:33:18Z,6590000,False,,,0,,SUB in: D. Harper,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT04M13.00S,2026-03-09T02:32:55.4Z,4,REGULAR,substitution,in,[],1628988,,,1610612745,128,108,2026-03-09T02:33:18Z,6600000,False,,,0,,SUB in: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
674,PT04M13.00S,2026-03-09T02:32:55.4Z,4,REGULAR,substitution,in,[],1627827,,,1610612745,128,108,2026-03-09T02:33:18Z,6610000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612745.0,HOU,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT04M13.00S,2026-03-09T02:32:55.4Z,4,REGULAR,substitution,in,[],1642384,,,1610612745,128,108,2026-03-09T02:33:18Z,6620000,False,,,0,,SUB in: I. Crawford,[1642384],1610612745.0,HOU,,,,Crawford,I. Crawford,,,,,,,,,,,,,,,,,,,,,,,,,,
676,PT04M13.00S,2026-03-09T02:32:55.4Z,4,REGULAR,substitution,in,[],1629006,,,1610612745,128,108,2026-03-09T02:33:18Z,6630000,False,,,0,,SUB in: J. Okogie,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT04M13.00S,2026-03-09T02:32:55.4Z,4,REGULAR,substitution,in,[],201145,,,1610612745,128,108,2026-03-09T02:33:18Z,6640000,False,,,0,,SUB in: J. Green,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT04M13.00S,2026-03-09T02:33:21.9Z,4,REGULAR,substitution,out,[],1630170,,,1610612745,128,108,2026-03-09T02:33:28Z,6650000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
679,PT04M13.00S,2026-03-09T02:33:21.9Z,4,REGULAR,substitution,in,[],1642868,,,1610612745,128,108,2026-03-09T02:33:28Z,6660000,False,,,0,,SUB in: C. Bryant,[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
680,PT04M06.00S,2026-03-09T02:33:50.8Z,4,REGULAR,2pt,Jump Shot,[],1628988,21.50131406044678,34.55882352941176,1610612745,128,108,2026-03-09T02:34:01Z,6670000,False,77.0,150.0,1,left,MISS A. Holiday 16' pullup Shot,[1628988],1610612745.0,HOU,pullup,,,Holiday,A. Holiday,,,,,Mid-Range,16-24 Right Center,,,,,,16.83,Missed,,,,,,,,,,,,,
681,PT04M02.00S,2026-03-09T02:33:53.5Z,4,REGULAR,rebound,defensive,[],1642844,,,1610612759,128,108,2026-03-09T02:33:53Z,6680000,False,,,0,,D. Harper REBOUND (Off:0 Def:2),[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,680.0,2.0,2.0,0.0,,,,,
682,PT03M58.00S,2026-03-09T02:33:58.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642844,92.9862023653088,47.549019607843135,1610612759,130,108,2026-03-09T02:34:08Z,6690000,False,-12.0,13.0,1,right,D. Harper running Layup (19 PTS),[1642844],1610612759.0,SAS,running,,,Harper,D. Harper,,,,,Restricted Area,0-8 Center,,,,,,1.82,Made,19.0,,,,,,,,,,,,
683,PT03M37.00S,2026-03-09T02:34:19.6Z,4,REGULAR,3pt,Jump Shot,[],1628988,5.206964520367937,3.1862745098039214,1610612745,130,108,2026-03-09T02:34:27Z,6700000,False,234.0,-4.0,1,left,MISS A. Holiday 3PT,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Right Corner 3,24+ Right,,,,,,23.41,Missed,,,,,,,,,,,,,
684,PT03M37.00S,2026-03-09T02:34:19.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612745,130,108,2026-03-09T02:34:27Z,6710000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,683.0,,,,,,,,
685,PT03M37.00S,2026-03-09T02:34:24.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642844,,,1610612745,130,108,2026-03-09T02:34:31Z,6720000,False,,,0,,D. Harper personal FOUL (4 PF) (Green 2 FT),"[1642844, 201145]",1610612759.0,SAS,,,,Harper,D. Harper,,,,,Restricted Area,0-8 Center,1627534.0,4.0,0.0,Green,201145.0,,,,,,,,,,,,,,,
687,PT03M37.00S,2026-03-09T02:34:48.0Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],201145,,,1610612745,130,109,2026-03-09T02:34:48Z,6740000,False,,,0,,J. Green Free Throw 1 of 2 (1 PTS),[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,
688,PT03M37.00S,2026-03-09T02:34:50.3Z,4,REGULAR,substitution,out,[],1642844,,,1610612745,130,109,2026-03-09T02:35:02Z,6750000,False,,,0,,SUB out: D. Harper,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,
689,PT03M37.00S,2026-03-09T02:34:50.3Z,4,REGULAR,substitution,out,[],1642264,,,1610612745,130,109,2026-03-09T02:35:02Z,6760000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
690,PT03M37.00S,2026-03-09T02:34:50.3Z,4,REGULAR,substitution,out,[],1628436,,,1610612745,130,109,2026-03-09T02:35:02Z,6770000,False,,,0,,SUB out: L. Kornet,[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
691,PT03M37.00S,2026-03-09T02:34:50.3Z,4,REGULAR,substitution,out,[],1630577,,,1610612745,130,109,2026-03-09T02:35:02Z,6780000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
692,PT03M37.00S,2026-03-09T02:34:50.3Z,4,REGULAR,substitution,in,[],1629162,,,1610612745,130,109,2026-03-09T02:35:02Z,6790000,False,,,0,,SUB in: J. McLaughlin,[1629162],1610612759.0,SAS,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
693,PT03M37.00S,2026-03-09T02:34:50.3Z,4,REGULAR,substitution,in,[],1630322,,,1610612745,130,109,2026-03-09T02:35:02Z,6800000,False,,,0,,SUB in: L. Waters III,[1630322],1610612759.0,SAS,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,,
694,PT03M37.00S,2026-03-09T02:34:50.3Z,4,REGULAR,substitution,in,[],203482,,,1610612745,130,109,2026-03-09T02:35:02Z,6810000,False,,,0,,SUB in: K. Olynyk,[203482],1610612759.0,SAS,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
695,PT03M37.00S,2026-03-09T02:34:50.3Z,4,REGULAR,substitution,in,[],202687,,,1610612745,130,109,2026-03-09T02:35:02Z,6820000,False,,,0,,SUB in: B. Biyombo,[202687],1610612759.0,SAS,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,
696,PT03M37.00S,2026-03-09T02:35:13.8Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],201145,,,1610612745,130,110,2026-03-09T02:35:13Z,6830000,False,,,0,,J. Green Free Throw 2 of 2 (2 PTS),[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,
697,PT03M14.00S,2026-03-09T02:35:37.6Z,4,REGULAR,3pt,Jump Shot,[],1642868,68.01905387647832,34.55882352941176,1610612759,133,110,2026-03-09T02:35:48Z,6840000,False,-77.0,248.0,1,right,C. Bryant 25' 3PT  (4 PTS) (L. Waters III 1 AST),"[1642868, 1630322]",1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,Above the Break 3,24+ Center,,,,,,25.98,Made,4.0,L. Waters III,1630322.0,1.0,,,,,,,,,
699,PT02M56.00S,2026-03-09T02:35:55.4Z,4,REGULAR,2pt,Jump Shot,[],1629006,25.706307490144546,49.26470588235294,1610612745,133,110,2026-03-09T02:36:02Z,6860000,False,4.0,189.0,1,left,MISS J. Okogie 18' pullup Shot,[1629006],1610612745.0,HOU,pullup,,,Okogie,J. Okogie,,,,,Mid-Range,16-24 Center,,,,,,18.91,Missed,,,,,,,,,,,,,
700,PT02M55.00S,2026-03-09T02:35:56.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612759,133,110,2026-03-09T02:36:02Z,6870000,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,699.0,,,,,,,,
702,PT02M41.00S,2026-03-09T02:36:15.0Z,4,REGULAR,3pt,Jump Shot,[],1630322,73.01248357424441,84.06862745098039,1610612759,136,110,2026-03-09T02:36:19Z,6890000,False,170.0,201.0,1,right,L. Waters III 26' 3PT  (3 PTS) (K. Olynyk 1 AST),"[1630322, 203482]",1610612759.0,SAS,,,,Waters III,L. Waters III,,,,,Above the Break 3,24+ Right Center,,,,,,26.36,Made,3.0,K. Olynyk,203482.0,1.0,,,,,,,,,
705,PT02M17.00S,2026-03-09T02:36:50.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201145,13.748357424441524,61.76470588235294,1610612745,136,112,2026-03-09T02:37:10Z,6920000,False,-59.0,77.0,1,left,J. Green 9' turnaround fadeaway Jump Shot (4 PTS),[201145],1610612745.0,HOU,turnaround fadeaway,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Left,,,,,,9.66,Made,4.0,,,,,,,,,,,,
706,PT01M53.00S,2026-03-09T02:37:16.0Z,4,REGULAR,3pt,Jump Shot,[],203482,93.51182654402102,96.81372549019608,1610612759,139,112,2026-03-09T02:37:19Z,6930000,False,234.0,8.0,1,right,K. Olynyk 3PT  (3 PTS) (L. Waters III 2 AST),"[203482, 1630322]",1610612759.0,SAS,,,,Olynyk,K. Olynyk,,,,,Right Corner 3,24+ Right,,,,,,23.43,Made,3.0,L. Waters III,1630322.0,2.0,,,,,,,,,
