actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
598,PT03M55.00S,2024-03-02T03:11:09.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630692,89.17542706964521,63.725490196078425,1610612763,84,115,2024-03-02T03:11:13Z,5880000,False,69.0,49.0,1,right,MISS J. Goodwin 8' driving floating Shot - blocked,"[1630692, 1630204]",1610612763.0,MEM,,driving floating,,,Goodwin,J. Goodwin,,,,,In The Paint (Non-RA),8-16 Right,8.45,Missed,,,,,,,,,,,,Hagans,1630204.0,,,,
599,PT03M55.00S,2024-03-02T03:11:09.0Z,4,REGULAR,block,,[],1630204,,,1610612763,84,115,2024-03-02T03:11:11Z,5890000,False,,,0,,A. Hagans BLOCK (3 BLK),[1630204],1610612757.0,POR,,,,,Hagans,A. Hagans,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,
600,PT03M55.00S,2024-03-02T03:11:09.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612763,84,115,2024-03-02T03:11:13Z,5900000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,In The Paint (Non-RA),8-16 Right,,,598.0,,,,,,,,,,,,,,,,
602,PT03M51.00S,2024-03-02T03:11:32.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1631222,68.28186596583443,28.431372549019606,1610612763,84,115,2024-03-02T03:11:51Z,5920000,False,-108.0,246.0,1,right,MISS J. LaRavia 26' 3PT,[1631222],1610612763.0,MEM,,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Left Center,26.83,Missed,,,,,,,,,,,,,,,,,
603,PT03M51.00S,2024-03-02T03:11:32.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612763,84,115,2024-03-02T03:11:51Z,5930000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,Above the Break 3,24+ Left Center,,,602.0,,,,,,,,,,,,,,,,
604,PT03M51.00S,2024-03-02T03:11:41.5Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612763,84,115,2024-03-02T03:12:07Z,5940000,False,,,0,,MEM shot clock Team TURNOVER,[],1610612763.0,MEM,202007.0,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,
605,PT03M25.00S,2024-03-02T03:12:10.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631133,9.543363994743759,44.85294117647059,1610612757,84,117,2024-03-02T03:12:17Z,5950000,False,26.0,37.0,1,left,J. Walker driving Layup (19 PTS) (R. Rupert 2 AST),"[1631133, 1641712]",1610612757.0,POR,,driving,,,Walker,J. Walker,,,,,In The Paint (Non-RA),0-8 Center,4.52,Made,,,,,,,,19.0,R. Rupert,1641712.0,2.0,,,,,,
607,PT03M04.00S,2024-03-02T03:12:32.4Z,4,REGULAR,foul,personal,['2freethrow'],1630641,,,1610612763,84,117,2024-03-02T03:12:44Z,5970000,False,,,0,,I. Badji shooting personal FOUL (1 PF) (Goodwin 2 FT),"[1630641, 1630692]",1610612757.0,POR,1628480.0,shooting,,,Badji,I. Badji,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,0.0,Goodwin,1630692.0
609,PT03M04.00S,2024-03-02T03:12:57.7Z,4,REGULAR,freethrow,1 of 2,[],1630692,,,1610612763,85,117,2024-03-02T03:13:26Z,5990000,False,,,0,,J. Goodwin Free Throw 1 of 2 (10 PTS),[1630692],1610612763.0,MEM,,,,,Goodwin,J. Goodwin,,,,,,,,Made,,,,,,,,10.0,,,,,,,,,
610,PT03M04.00S,2024-03-02T03:13:03.5Z,4,REGULAR,substitution,out,[],1631222,,,1610612763,85,117,2024-03-02T03:13:07Z,6000000,False,,,0,,SUB out: J. LaRavia,[1631222],1610612763.0,MEM,,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT03M04.00S,2024-03-02T03:13:03.5Z,4,REGULAR,substitution,in,[],1630205,,,1610612763,85,117,2024-03-02T03:13:07Z,6010000,False,,,0,,SUB in: L. Stevens,[1630205],1610612763.0,MEM,,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT03M04.00S,2024-03-02T03:12:57.7Z,4,REGULAR,freethrow,2 of 2,[],1630692,,,1610612763,85,117,2024-03-02T03:13:26Z,6020000,False,,,0,,MISS J. Goodwin Free Throw 2 of 2,[1630692],1610612763.0,MEM,,,,,Goodwin,J. Goodwin,,,,,,,,Missed,,,,,,,,,,,,,,,,,
613,PT03M01.00S,2024-03-02T03:13:00.7Z,4,REGULAR,rebound,defensive,[],1631133,,,1610612757,85,117,2024-03-02T03:13:26Z,6030000,False,,,0,,J. Walker REBOUND (Off:3 Def:6),[1631133],1610612757.0,POR,,,,,Walker,J. Walker,,,,,,,,,612.0,9.0,6.0,3.0,,,,,,,,,,,,,
614,PT03M01.00S,2024-03-02T03:13:26.9Z,4,REGULAR,turnover,out-of-bounds,[],1631133,,,1610612757,85,117,2024-03-02T03:13:42Z,6040000,False,,,0,,J. Walker lost ball out-of-bounds TURNOVER (1 TO),[1631133],1610612757.0,POR,1627534.0,lost ball,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,,,,1.0,,,,,,,,,,,,
615,PT02M53.00S,2024-03-02T03:13:43.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630205,82.47371879106439,62.5,1610612763,85,117,2024-03-02T03:13:49Z,6050000,False,62.0,112.0,1,right,MISS L. Stevens 12' turnaround fadeaway Shot,[1630205],1610612763.0,MEM,,turnaround fadeaway,,,Stevens,L. Stevens,,,,,In The Paint (Non-RA),8-16 Center,12.84,Missed,,,,,,,,,,,,,,,,,
616,PT02M50.00S,2024-03-02T03:13:46.5Z,4,REGULAR,rebound,offensive,[],1630692,,,1610612763,85,117,2024-03-02T03:13:49Z,6060000,False,,,0,,J. Goodwin REBOUND (Off:2 Def:0),[1630692],1610612763.0,MEM,,,,,Goodwin,J. Goodwin,,,,,In The Paint (Non-RA),8-16 Center,,,615.0,2.0,0.0,2.0,,,,,,,,,,,,,
617,PT02M49.00S,2024-03-02T03:13:47.8Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630562,74.72076215505913,15.196078431372548,1610612763,88,117,2024-03-02T03:13:52Z,6070000,False,-174.0,185.0,1,right,M. Hurt 25' 3PT  (3 PTS) (J. Goodwin 2 AST),"[1630562, 1630692]",1610612763.0,MEM,,,,,Hurt,M. Hurt,,,,,Above the Break 3,24+ Left Center,25.4,Made,,,,,,,,3.0,J. Goodwin,1630692.0,2.0,,,,,,
619,PT02M29.00S,2024-03-02T03:14:07.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630204,7.835085413929041,61.029411764705884,1610612757,88,117,2024-03-02T03:14:14Z,6090000,False,-55.0,21.0,1,left,MISS A. Hagans driving Layup,[1630204],1610612757.0,POR,,driving,,,Hagans,A. Hagans,,,,,In The Paint (Non-RA),0-8 Center,5.9,Missed,,,,,,,,,,,,,,,,,
620,PT02M25.00S,2024-03-02T03:14:11.5Z,4,REGULAR,rebound,defensive,[],1629139,,,1610612763,88,117,2024-03-02T03:14:14Z,6100000,False,,,0,,Y. Watanabe REBOUND (Off:0 Def:1),[1629139],1610612763.0,MEM,,,,,Watanabe,Y. Watanabe,,,,,In The Paint (Non-RA),0-8 Center,,,619.0,1.0,1.0,0.0,,,,,,,,,,,,,
621,PT02M19.00S,2024-03-02T03:14:17.6Z,4,REGULAR,turnover,bad pass,[],1629139,,,1610612763,88,117,2024-03-02T03:14:21Z,6110000,False,,,0,,Y. Watanabe bad pass TURNOVER (2 TO),"[1629139, 1631133]",1610612763.0,MEM,,,,,Watanabe,Y. Watanabe,,,,,Mid-Range,24+ Center,,,,,,,2.0,Walker,1631133.0,,,,,,,,,,
622,PT02M19.00S,2024-03-02T03:14:17.6Z,4,REGULAR,steal,,[],1631133,,,1610612757,88,117,2024-03-02T03:14:19Z,6120000,False,,,0,,J. Walker STEAL (2 STL),[1631133],1610612757.0,POR,,,,,Walker,J. Walker,,,,,Mid-Range,24+ Center,,,,,,,,,,,,,,,,,,,
623,PT02M14.00S,2024-03-02T03:14:24.3Z,4,REGULAR,turnover,out-of-bounds,[],1631133,,,1610612757,88,117,2024-03-02T03:14:31Z,6130000,False,,,0,,J. Walker bad pass out-of-bounds TURNOVER (2 TO),[1631133],1610612757.0,POR,202007.0,bad pass,,,Walker,J. Walker,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,2.0,,,,,,,,,,,,
624,PT02M04.00S,2024-03-02T03:14:44.5Z,4,REGULAR,foul,technical,['1freethrow'],1630641,,,1610612763,88,117,2024-03-02T03:14:52Z,6140000,False,,,0,,I. Badji defensive-3-second technical FOUL (1 Tech),[1630641],1610612757.0,POR,1627534.0,defensive-3-second,,,Badji,I. Badji,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
625,PT02M04.00S,2024-03-02T03:14:59.2Z,4,REGULAR,freethrow,1 of 1,[],1630205,,,1610612763,89,117,2024-03-02T03:14:59Z,6150000,False,,,0,,L. Stevens technical Free Throw 1 of 1 (16 PTS),[1630205],1610612763.0,MEM,,technical,,,Stevens,L. Stevens,,,,,,,,Made,,,,,,,,16.0,,,,,,,,,
626,PT01M59.00S,2024-03-02T03:15:18.2Z,4,REGULAR,foul,personal,['2freethrow'],1641712,,,1610612763,89,117,2024-03-02T03:15:34Z,6160000,False,,,0,,R. Rupert shooting personal FOUL (1 PF) (Watanabe 2 FT),"[1641712, 1629139]",1610612757.0,POR,202007.0,shooting,,,Rupert,R. Rupert,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,1.0,0.0,Watanabe,1629139.0
628,PT01M59.00S,2024-03-02T03:15:38.7Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1629139,,,1610612763,89,117,2024-03-02T03:15:58Z,6180000,False,,,0,,MISS Y. Watanabe Free Throw 1 of 2,[1629139],1610612763.0,MEM,,,,,Watanabe,Y. Watanabe,,,,,,,,Missed,,,,,,,,,,,,,,,,,
629,PT01M59.00S,2024-03-02T03:15:38.7Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612763,89,117,2024-03-02T03:15:58Z,6190000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,628.0,,,,,,,,,,,,,,,,
630,PT01M59.00S,2024-03-02T03:15:38.7Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1629139,,,1610612763,89,117,2024-03-02T03:15:58Z,6200000,False,,,0,,MISS Y. Watanabe Free Throw 2 of 2,[1629139],1610612763.0,MEM,,,,,Watanabe,Y. Watanabe,,,,,,,,Missed,,,,,,,,,,,,,,,,,
631,PT01M57.00S,2024-03-02T03:15:40.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612757,89,117,2024-03-02T03:15:58Z,6210000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,630.0,,,,,,,,,,,,,,,,
633,PT01M46.00S,2024-03-02T03:16:17.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'defensivegoaltending']",1631200,15.456636005256241,49.26470588235294,1610612757,89,119,2024-03-02T03:16:29Z,6230000,False,4.0,93.0,1,left,K. Murray 9' driving floating Jump Shot (14 PTS),[1631200],1610612757.0,POR,,driving floating,,,Murray,K. Murray,,,,,In The Paint (Non-RA),8-16 Center,9.29,Made,,,,,,,,14.0,,,,,,,,,
634,PT01M46.00S,2024-03-02T03:16:22.8Z,4,REGULAR,violation,defensive goaltending,[],1641998,,,1610612757,89,119,2024-03-02T03:16:29Z,6240000,False,,,0,,T. Jemison defensive goaltending VIOLATION,[1641998],1610612763.0,MEM,202007.0,,,,Jemison,T. Jemison,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT01M33.00S,2024-03-02T03:16:41.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630562,79.97700394218134,47.05882352941176,1610612763,89,119,2024-03-02T03:16:48Z,6250000,False,-15.0,136.0,1,right,MISS M. Hurt 13' pullup Shot,[1630562],1610612763.0,MEM,,pullup,,,Hurt,M. Hurt,,,,,In The Paint (Non-RA),8-16 Center,13.65,Missed,,,,,,,,,,,,,,,,,
636,PT01M27.00S,2024-03-02T03:16:47.3Z,4,REGULAR,rebound,defensive,[],1641712,,,1610612757,89,119,2024-03-02T03:16:48Z,6260000,False,,,0,,R. Rupert REBOUND (Off:1 Def:1),[1641712],1610612757.0,POR,,,,,Rupert,R. Rupert,,,,,In The Paint (Non-RA),8-16 Center,,,635.0,2.0,1.0,1.0,,,,,,,,,,,,,
637,PT01M25.00S,2024-03-02T03:16:48.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641712,6.521024967148489,53.92156862745098,1610612757,89,119,2024-03-02T03:16:55Z,6270000,False,-20.0,9.0,1,left,MISS R. Rupert running Layup - blocked,"[1641712, 1630562]",1610612757.0,POR,,running,,,Rupert,R. Rupert,,,,,Restricted Area,0-8 Center,2.15,Missed,,,,,,,,,,,,Hurt,1630562.0,,,,
638,PT01M25.00S,2024-03-02T03:16:48.7Z,4,REGULAR,block,,[],1630562,,,1610612757,89,119,2024-03-02T03:16:51Z,6280000,False,,,0,,M. Hurt BLOCK (1 BLK),[1630562],1610612763.0,MEM,,,,,Hurt,M. Hurt,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
639,PT01M22.00S,2024-03-02T03:16:51.7Z,4,REGULAR,rebound,defensive,[],1630692,,,1610612763,89,119,2024-03-02T03:16:55Z,6290000,False,,,0,,J. Goodwin REBOUND (Off:2 Def:1),[1630692],1610612763.0,MEM,,,,,Goodwin,J. Goodwin,,,,,Restricted Area,0-8 Center,,,637.0,3.0,1.0,2.0,,,,,,,,,,,,,
640,PT01M19.00S,2024-03-02T03:16:56.0Z,4,REGULAR,turnover,bad pass,[],1630205,,,1610612763,89,119,2024-03-02T03:17:01Z,6300000,False,,,0,,L. Stevens bad pass TURNOVER (1 TO),"[1630205, 1631200]",1610612763.0,MEM,,,,,Stevens,L. Stevens,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,1.0,Murray,1631200.0,,,,,,,,,,
641,PT01M19.00S,2024-03-02T03:16:56.0Z,4,REGULAR,steal,,[],1631200,,,1610612757,89,119,2024-03-02T03:19:23Z,6310000,False,,,0,,K. Murray STEAL (3 STL),[1631200],1610612757.0,POR,,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,
642,PT01M06.00S,2024-03-02T03:17:08.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630204,8.886333771353483,36.76470588235294,1610612757,89,119,2024-03-02T03:17:16Z,6320000,False,66.0,31.0,1,left,MISS A. Hagans 7' floating Shot,[1630204],1610612757.0,POR,,floating,,,Hagans,A. Hagans,,,,,In The Paint (Non-RA),0-8 Center,7.31,Missed,,,,,,,,,,,,,,,,,
643,PT01M03.00S,2024-03-02T03:17:11.8Z,4,REGULAR,rebound,defensive,[],1630562,,,1610612763,89,119,2024-03-02T03:17:16Z,6330000,False,,,0,,M. Hurt REBOUND (Off:0 Def:1),[1630562],1610612763.0,MEM,,,,,Hurt,M. Hurt,,,,,In The Paint (Non-RA),0-8 Center,,,642.0,1.0,1.0,0.0,,,,,,,,,,,,,
644,PT00M58.50S,2024-03-02T03:17:18.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630205,92.06636005256242,44.11764705882353,1610612763,91,119,2024-03-02T03:17:28Z,6340000,False,-29.0,22.0,1,right,L. Stevens driving Layup (18 PTS),[1630205],1610612763.0,MEM,,driving,,,Stevens,L. Stevens,,,,,Restricted Area,0-8 Center,3.68,Made,,,,,,,,18.0,,,,,,,,,
645,PT00M58.50S,2024-03-02T03:17:22.1Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630641,,,1610612763,91,119,2024-03-02T03:17:32Z,6350000,False,,,0,,I. Badji shooting personal FOUL (2 PF) (Stevens 1 FT),"[1630641, 1630205]",1610612757.0,POR,1628480.0,shooting,,,Badji,I. Badji,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2.0,1.0,Stevens,1630205.0
647,PT00M58.50S,2024-03-02T03:17:41.3Z,4,REGULAR,freethrow,1 of 1,[],1630205,,,1610612763,92,119,2024-03-02T03:17:41Z,6370000,False,,,0,,L. Stevens Free Throw 1 of 1 (19 PTS),[1630205],1610612763.0,MEM,,,,,Stevens,L. Stevens,,,,,,,,Made,,,,,,,,19.0,,,,,,,,,
648,PT00M44.20S,2024-03-02T03:17:58.2Z,4,REGULAR,3pt,Jump Shot,[],1641712,24.655059132720105,84.06862745098039,1610612757,92,122,2024-03-02T03:18:03Z,6380000,False,-170.0,179.0,1,left,R. Rupert 24' 3PT  (5 PTS) (K. Murray 2 AST),"[1641712, 1631200]",1610612757.0,POR,,,,,Rupert,R. Rupert,,,,,Above the Break 3,24+ Left Center,24.73,Made,,,,,,,,5.0,K. Murray,1631200.0,2.0,,,,,,
650,PT00M19.40S,2024-03-02T03:18:27.8Z,4,REGULAR,2pt,Jump Shot,[],1630205,76.95466491458606,69.85294117647058,1610612763,92,122,2024-03-02T03:18:32Z,6400000,False,99.0,164.0,1,right,MISS L. Stevens 19' pullup Shot,[1630205],1610612763.0,MEM,,pullup,,,Stevens,L. Stevens,,,,,Mid-Range,16-24 Right Center,19.18,Missed,,,,,,,,,,,,,,,,,
651,PT00M15.40S,2024-03-02T03:18:31.8Z,4,REGULAR,rebound,defensive,[],1631133,,,1610612757,92,122,2024-03-02T03:18:32Z,6410000,False,,,0,,J. Walker REBOUND (Off:3 Def:7),[1631133],1610612757.0,POR,,,,,Walker,J. Walker,,,,,Mid-Range,16-24 Right Center,,,650.0,10.0,7.0,3.0,,,,,,,,,,,,,
652,PT00M00.00S,2024-03-02T03:18:48.5Z,4,REGULAR,period,end,[],0,,,1610612757,92,122,2024-03-02T03:18:48Z,6420000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT00M00.00S,2024-03-02T03:18:50.5Z,4,REGULAR,game,end,[],0,,,0,92,122,2024-03-02T03:18:50Z,6430000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
