actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
421,PT04M55.00S,2024-04-07T01:48:40.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630692,,,1610612755,65,78,2024-04-07T01:49:12Z,4060000,False,,,0,,J. Goodwin shooting personal FOUL (3 PF) (Oubre Jr. 2 FT),"[1630692, 1626162]",1610612763.0,MEM,shooting,,,Goodwin,J. Goodwin,,,,,1627541.0,Restricted Area,0-8 Center,,,,,,,,,,,,,,3.0,0.0,Oubre Jr.,1626162.0,,
423,PT04M55.00S,2024-04-07T01:49:21.9Z,3,REGULAR,freethrow,1 of 2,[],1626162,,,1610612755,65,79,2024-04-07T01:49:21Z,4080000,False,,,0,,K. Oubre Jr. Free Throw 1 of 2 (12 PTS),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,
424,PT04M55.00S,2024-04-07T01:49:22.5Z,3,REGULAR,substitution,out,[],1630692,,,1610612755,65,79,2024-04-07T01:49:42Z,4090000,False,,,0,,SUB out: J. Goodwin,[1630692],1610612763.0,MEM,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT04M55.00S,2024-04-07T01:49:22.5Z,3,REGULAR,substitution,out,[],200768,,,1610612755,65,79,2024-04-07T01:49:42Z,4100000,False,,,0,,SUB out: K. Lowry,[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT04M55.00S,2024-04-07T01:49:22.5Z,3,REGULAR,substitution,out,[],201587,,,1610612755,65,79,2024-04-07T01:49:42Z,4110000,False,,,0,,SUB out: N. Batum,[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT04M55.00S,2024-04-07T01:49:22.5Z,3,REGULAR,substitution,in,[],1630285,,,1610612755,65,79,2024-04-07T01:49:42Z,4120000,False,,,0,,SUB in: Z. Simpson,[1630285],1610612763.0,MEM,,,,Simpson,Z. Simpson,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT04M55.00S,2024-04-07T01:49:22.5Z,3,REGULAR,substitution,in,[],1630231,,,1610612755,65,79,2024-04-07T01:49:42Z,4130000,False,,,0,,SUB in: K. Martin,[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT04M55.00S,2024-04-07T01:49:22.5Z,3,REGULAR,substitution,in,[],1627741,,,1610612755,65,79,2024-04-07T01:49:42Z,4140000,False,,,0,,SUB in: B. Hield,[1627741],1610612755.0,PHI,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT04M55.00S,2024-04-07T01:49:21.9Z,3,REGULAR,freethrow,2 of 2,[],1626162,,,1610612755,65,79,2024-04-07T01:49:52Z,4150000,False,,,0,,MISS K. Oubre Jr. Free Throw 2 of 2,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
431,PT04M51.00S,2024-04-07T01:49:25.9Z,3,REGULAR,rebound,defensive,[],1641970,,,1610612763,65,79,2024-04-07T01:49:52Z,4160000,False,,,0,,M. Pereira REBOUND (Off:0 Def:7),[1641970],1610612763.0,MEM,,,,Pereira,M. Pereira,,,,,,,,,,430.0,7.0,7.0,0.0,,,,,,,,,,,,,
432,PT04M43.00S,2024-04-07T01:49:57.5Z,3,REGULAR,3pt,Jump Shot,[],1641970,92.19776609724047,95.34313725490196,1610612763,68,79,2024-04-07T01:50:04Z,4170000,False,227.0,21.0,1,right,M. Pereira 3PT  (8 PTS) (S. Pippen Jr. 4 AST),"[1641970, 1630590]",1610612763.0,MEM,,,,Pereira,M. Pereira,,,,,,Right Corner 3,24+ Right,22.77,Made,,,,,8.0,S. Pippen Jr.,1630590.0,4.0,,,,,,,,,
434,PT04M28.00S,2024-04-07T01:50:13.3Z,3,REGULAR,turnover,bad pass,[],1627741,,,1610612755,68,79,2024-04-07T01:50:17Z,4190000,False,,,0,,B. Hield bad pass TURNOVER (1 TO),"[1627741, 1629634]",1610612755.0,PHI,,,,Hield,B. Hield,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1.0,Clarke,1629634.0,,,,,,
435,PT04M28.00S,2024-04-07T01:50:13.3Z,3,REGULAR,steal,,[],1629634,,,1610612763,68,79,2024-04-07T02:32:12Z,4200000,False,,,0,,B. Clarke STEAL (1 STL),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,
436,PT04M23.00S,2024-04-07T01:50:18.7Z,3,REGULAR,turnover,bad pass,[],1630285,,,1610612763,68,79,2024-04-07T01:50:22Z,4210000,False,,,0,,Z. Simpson bad pass TURNOVER (1 TO),"[1630285, 1627741]",1610612763.0,MEM,,,,Simpson,Z. Simpson,,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1.0,Hield,1627741.0,,,,,,
437,PT04M23.00S,2024-04-07T01:50:18.7Z,3,REGULAR,steal,,[],1627741,,,1610612755,68,79,2024-04-07T01:50:20Z,4220000,False,,,0,,B. Hield STEAL (1 STL),[1627741],1610612755.0,PHI,,,,Hield,B. Hield,,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,
438,PT04M18.00S,2024-04-07T01:50:24.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626162,6.521024967148489,49.01960784313725,1610612755,68,81,2024-04-07T01:50:35Z,4230000,False,5.0,9.0,1,left,K. Oubre Jr. running reverse Layup (14 PTS),[1626162],1610612755.0,PHI,running reverse,,,Oubre Jr.,K. Oubre Jr.,,,,,,Restricted Area,0-8 Center,1.01,Made,,,,,14.0,,,,,,,,,,,,
439,PT04M18.00S,2024-04-07T01:50:38.9Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630590,,,1610612755,68,81,2024-04-07T01:51:01Z,4240000,False,,,0,,S. Pippen Jr. shooting personal FOUL (4 PF) (Oubre Jr. 1 FT),"[1630590, 1626162]",1610612763.0,MEM,shooting,,,Pippen Jr.,S. Pippen Jr.,,,,,2004.0,Restricted Area,0-8 Center,,,,,,,,,,,,,,4.0,0.0,Oubre Jr.,1626162.0,,
441,PT04M18.00S,2024-04-07T01:50:44.9Z,3,REGULAR,substitution,out,[],1630590,,,1610612755,68,81,2024-04-07T01:51:00Z,4260000,False,,,0,,SUB out: S. Pippen Jr.,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT04M18.00S,2024-04-07T01:50:44.9Z,3,REGULAR,substitution,out,[],1630178,,,1610612755,68,81,2024-04-07T01:51:00Z,4270000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT04M18.00S,2024-04-07T01:50:44.9Z,3,REGULAR,substitution,in,[],1641851,,,1610612755,68,81,2024-04-07T01:51:00Z,4280000,False,,,0,,SUB in: T. Allen,[1641851],1610612763.0,MEM,,,,Allen,T. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT04M18.00S,2024-04-07T01:50:44.9Z,3,REGULAR,substitution,in,[],1626166,,,1610612755,68,81,2024-04-07T01:51:00Z,4290000,False,,,0,,SUB in: C. Payne,[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT04M18.00S,2024-04-07T01:51:07.4Z,3,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1626162,,,1610612755,68,81,2024-04-07T01:51:10Z,4300000,False,,,0,,MISS K. Oubre Jr. Free Throw 1 of 1,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
446,PT04M16.00S,2024-04-07T01:51:09.4Z,3,REGULAR,rebound,defensive,[],1641970,,,1610612763,68,81,2024-04-07T01:51:10Z,4310000,False,,,0,,M. Pereira REBOUND (Off:0 Def:8),[1641970],1610612763.0,MEM,,,,Pereira,M. Pereira,,,,,,,,,,445.0,8.0,8.0,0.0,,,,,,,,,,,,,
447,PT04M02.00S,2024-04-07T01:51:24.0Z,3,REGULAR,turnover,out-of-bounds,[],1630285,,,1610612763,68,81,2024-04-07T01:51:30Z,4320000,False,,,0,,Z. Simpson bad pass out-of-bounds TURNOVER (2 TO),[1630285],1610612763.0,MEM,bad pass,,,Simpson,Z. Simpson,,,,,1630886.0,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,2.0,,,,,,,,
448,PT03M56.00S,2024-04-07T01:51:38.0Z,3,REGULAR,foul,offensive,[],1630231,,,1610612755,68,81,2024-04-07T01:51:46Z,4330000,False,,,0,,K. Martin offensive FOUL (3 PF),"[1630231, 1641851]",1610612755.0,PHI,,,,Martin,K. Martin,,,,,2004.0,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,3.0,0.0,Allen,1641851.0,,
450,PT03M56.00S,2024-04-07T01:51:38.0Z,3,REGULAR,turnover,offensive foul,[],1630231,,,1610612755,68,81,2024-04-07T01:51:38Z,4350000,False,,,0,,K. Martin offensive foul TURNOVER (3 TO),[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,2004.0,Mid-Range,16-24 Left Center,,,,,,,,,,,3.0,,,,,,,,
451,PT03M48.00S,2024-04-07T01:52:00.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1641713,67.7562417871222,17.892156862745097,1610612763,68,81,2024-04-07T01:52:06Z,4360000,False,-161.0,251.0,1,right,MISS G. Jackson 29' 3PT,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,Above the Break 3,24+ Left Center,29.76,Missed,,,,,,,,,,,,,,,,,
452,PT03M46.00S,2024-04-07T01:52:02.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612755,68,81,2024-04-07T01:52:06Z,4370000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,Above the Break 3,24+ Left Center,,,451.0,,,,,,,,,,,,,,,,
454,PT03M39.00S,2024-04-07T01:52:11.4Z,3,REGULAR,3pt,Jump Shot,[],1626166,33.065045992115635,35.53921568627451,1610612755,68,81,2024-04-07T01:52:15Z,4390000,False,72.0,258.0,1,left,MISS C. Payne 26' 3PT,[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,,Above the Break 3,24+ Center,26.82,Missed,,,,,,,,,,,,,,,,,
455,PT03M37.00S,2024-04-07T01:52:13.4Z,3,REGULAR,rebound,defensive,[],1641851,,,1610612763,68,81,2024-04-07T01:52:15Z,4400000,False,,,0,,T. Allen REBOUND (Off:0 Def:1),[1641851],1610612763.0,MEM,,,,Allen,T. Allen,,,,,,Above the Break 3,24+ Center,,,454.0,1.0,1.0,0.0,,,,,,,,,,,,,
456,PT03M27.00S,2024-04-07T01:52:23.5Z,3,REGULAR,turnover,lost ball,[],1641970,,,1610612763,68,81,2024-04-07T01:52:28Z,4410000,False,,,0,,M. Pereira lost ball TURNOVER (2 TO),"[1641970, 1627741]",1610612763.0,MEM,,,,Pereira,M. Pereira,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,2.0,Hield,1627741.0,,,,,,
457,PT03M27.00S,2024-04-07T01:52:23.5Z,3,REGULAR,steal,,[],1627741,,,1610612755,68,81,2024-04-07T01:52:25Z,4420000,False,,,0,,B. Hield STEAL (2 STL),[1627741],1610612755.0,PHI,,,,Hield,B. Hield,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,
458,PT03M15.00S,2024-04-07T01:52:36.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627741,29.6484888304862,74.50980392156863,1610612755,68,81,2024-04-07T01:52:41Z,4430000,False,-123.0,226.0,1,left,MISS B. Hield 25' 3PT,[1627741],1610612755.0,PHI,,,,Hield,B. Hield,,,,,,Above the Break 3,24+ Left Center,25.72,Missed,,,,,,,,,,,,,,,,,
459,PT03M11.00S,2024-04-07T01:52:40.1Z,3,REGULAR,rebound,defensive,[],1641713,,,1610612763,68,81,2024-04-07T01:52:41Z,4440000,False,,,0,,G. Jackson REBOUND (Off:1 Def:4),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,Above the Break 3,24+ Left Center,,,458.0,5.0,4.0,1.0,,,,,,,,,,,,,
460,PT03M03.00S,2024-04-07T01:52:47.1Z,3,REGULAR,3pt,Jump Shot,[],1641970,88.51839684625493,3.9215686274509802,1610612763,68,81,2024-04-07T01:52:53Z,4450000,False,-230.0,55.0,1,right,MISS M. Pereira 3PT,[1641970],1610612763.0,MEM,,,,Pereira,M. Pereira,,,,,,Left Corner 3,24+ Left,23.7,Missed,,,,,,,,,,,,,,,,,
461,PT02M59.00S,2024-04-07T01:52:51.1Z,3,REGULAR,rebound,offensive,[],1629634,,,1610612763,68,81,2024-04-07T01:52:53Z,4460000,False,,,0,,B. Clarke REBOUND (Off:1 Def:2),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,Left Corner 3,24+ Left,,,460.0,3.0,2.0,1.0,,,,,,,,,,,,,
462,PT02M59.00S,2024-04-07T01:52:51.9Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629634,94.40999984741211,50.0,1610612763,68,81,2024-04-07T01:55:20Z,4470000,False,0.0,0.0,1,right,MISS B. Clarke tip Layup,[1629634],1610612763.0,MEM,tip,,,Clarke,B. Clarke,,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,
463,PT02M58.00S,2024-04-07T01:52:52.9Z,3,REGULAR,rebound,offensive,[],1641713,,,1610612763,68,81,2024-04-07T01:55:20Z,4480000,False,,,0,,G. Jackson REBOUND (Off:2 Def:4),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,Restricted Area,0-8 Center,,,462.0,6.0,4.0,2.0,,,,,,,,,,,,,
471,PT02M57.00S,2024-04-07T01:52:55.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1641713,88.43626806833115,47.44944852941176,1610612763,68,81,2024-04-07T02:02:28Z,4485000,False,-13.0,56.0,1,right,MISS G. Jackson driving floating Shot - blocked,"[1641713, 1626166]",1610612763.0,MEM,driving floating,,,Jackson,G. Jackson,,,,,,In The Paint (Non-RA),0-8 Center,5.76,Missed,,,,,,,,,,,,,,,,Payne,1626166.0
472,PT02M57.00S,2024-04-07T01:52:55.1Z,3,REGULAR,block,,[],1626166,,,1610612763,68,81,2024-04-07T01:56:28Z,4487500,False,,,0,,C. Payne BLOCK (1 BLK),[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,
473,PT02M55.00S,2024-04-07T01:52:57.1Z,3,REGULAR,rebound,offensive,[],1629634,,,1610612763,68,81,2024-04-07T02:02:28Z,4488750,False,,,0,,B. Clarke REBOUND (Off:2 Def:2),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,In The Paint (Non-RA),0-8 Center,,,471.0,4.0,2.0,2.0,,,,,,,,,,,,,
464,PT02M53.00S,2024-04-07T01:52:58.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630285,68.15045992115637,33.33333333333333,1610612763,68,81,2024-04-07T01:56:28Z,4490000,False,-83.0,247.0,1,right,MISS Z. Simpson 26' 3PT,[1630285],1610612763.0,MEM,,,,Simpson,Z. Simpson,,,,,,Above the Break 3,24+ Left Center,26.06,Missed,,,,,,,,,,,,,,,,,
465,PT02M49.00S,2024-04-07T01:53:02.3Z,3,REGULAR,rebound,defensive,[],1630194,,,1610612755,68,81,2024-04-07T01:53:04Z,4500000,False,,,0,,P. Reed REBOUND (Off:0 Def:2),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,Above the Break 3,24+ Left Center,,,464.0,2.0,2.0,0.0,,,,,,,,,,,,,
466,PT02M45.00S,2024-04-07T01:53:06.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630231,6.1268068331143235,51.71568627450981,1610612755,68,83,2024-04-07T01:53:11Z,4510000,False,-9.0,5.0,1,left,K. Martin running finger roll Layup (8 PTS) (P. Reed 3 AST),"[1630231, 1630194]",1610612755.0,PHI,running finger roll,,,Martin,K. Martin,,,,,,Restricted Area,0-8 Center,1.0,Made,,,,,8.0,P. Reed,1630194.0,3.0,,,,,,,,,
467,PT02M30.00S,2024-04-07T01:53:20.6Z,3,REGULAR,3pt,Jump Shot,[],1641713,73.53810775295663,17.892156862745097,1610612763,68,83,2024-04-07T01:53:25Z,4520000,False,-161.0,196.0,1,right,MISS G. Jackson 25' 3PT,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,Above the Break 3,24+ Left Center,25.35,Missed,,,,,,,,,,,,,,,,,
468,PT02M27.00S,2024-04-07T01:53:23.6Z,3,REGULAR,rebound,defensive,[],1626162,,,1610612755,68,83,2024-04-07T01:53:25Z,4530000,False,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:4),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,Above the Break 3,24+ Left Center,,,467.0,5.0,4.0,1.0,,,,,,,,,,,,,
469,PT02M21.00S,2024-04-07T01:53:29.7Z,3,REGULAR,3pt,Jump Shot,[],1626162,29.517082785808146,30.392156862745097,1610612755,68,86,2024-04-07T01:53:35Z,4540000,False,98.0,225.0,1,left,K. Oubre Jr. 24' 3PT pullup (17 PTS),[1626162],1610612755.0,PHI,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,,Above the Break 3,24+ Right Center,24.54,Made,,,,,17.0,,,,,,,,,,,,
470,PT02M20.00S,2024-04-07T01:53:35.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,68,86,2024-04-07T01:53:35Z,4550000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT02M20.00S,2024-04-07T01:56:19.7Z,3,REGULAR,substitution,out,[],1641970,,,1610612763,68,86,2024-04-07T01:56:33Z,4560000,False,,,0,,SUB out: M. Pereira,[1641970],1610612763.0,MEM,,,,Pereira,M. Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT02M20.00S,2024-04-07T01:56:19.7Z,3,REGULAR,substitution,out,[],1626162,,,1610612763,68,86,2024-04-07T01:56:33Z,4570000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT02M20.00S,2024-04-07T01:56:19.7Z,3,REGULAR,substitution,in,[],1630692,,,1610612763,68,86,2024-04-07T01:56:33Z,4580000,False,,,0,,SUB in: J. Goodwin,[1630692],1610612763.0,MEM,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT02M20.00S,2024-04-07T01:56:19.7Z,3,REGULAR,substitution,in,[],1630288,,,1610612763,68,86,2024-04-07T01:56:33Z,4590000,False,,,0,,SUB in: J. Dowtin Jr.,[1630288],1610612755.0,PHI,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT01M55.00S,2024-04-07T01:56:52.1Z,3,REGULAR,2pt,Jump Shot,[],1630692,87.99277266754271,68.38235294117648,1610612763,68,86,2024-04-07T01:56:57Z,4600000,False,92.0,60.0,1,right,MISS J. Goodwin 11' driving floating bank Shot,[1630692],1610612763.0,MEM,driving floating bank,,,Goodwin,J. Goodwin,,,,,,Mid-Range,8-16 Right,11.0,Missed,,,,,,,,,,,,,,,,,
479,PT01M53.00S,2024-04-07T01:56:54.1Z,3,REGULAR,rebound,defensive,[],1630288,,,1610612755,68,86,2024-04-07T01:56:57Z,4610000,False,,,0,,J. Dowtin Jr. REBOUND (Off:0 Def:1),[1630288],1610612755.0,PHI,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,,Mid-Range,8-16 Right,,,478.0,1.0,1.0,0.0,,,,,,,,,,,,,
480,PT01M50.00S,2024-04-07T01:57:01.0Z,3,REGULAR,turnover,out-of-bounds,[],1626166,,,1610612755,68,86,2024-04-07T01:57:10Z,4620000,False,,,0,,C. Payne bad pass out-of-bounds TURNOVER (1 TO),[1626166],1610612755.0,PHI,bad pass,,,Payne,C. Payne,,,,,1627541.0,Above the Break 3,24+ Left Center,,,,,,,,,,,1.0,,,,,,,,
481,PT01M37.00S,2024-04-07T01:57:17.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641713,93.9060446780552,50.98039215686274,1610612763,70,86,2024-04-07T01:57:21Z,4630000,False,5.0,5.0,1,right,G. Jackson driving finger roll Layup (17 PTS) (B. Clarke 1 AST),"[1641713, 1629634]",1610612763.0,MEM,driving finger roll,,,Jackson,G. Jackson,,,,,,Restricted Area,0-8 Center,0.69,Made,,,,,17.0,B. Clarke,1629634.0,1.0,,,,,,,,,
482,PT01M23.00S,2024-04-07T01:57:31.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630231,6.258212877792378,46.81372549019608,1610612755,70,86,2024-04-07T01:57:37Z,4640000,False,16.0,6.0,1,left,MISS K. Martin alley-oop DUNK,[1630231],1610612755.0,PHI,alley-oop,,,Martin,K. Martin,,,,,,Restricted Area,0-8 Center,1.71,Missed,,,,,,,,,,,,,,,,,
483,PT01M20.00S,2024-04-07T01:57:34.0Z,3,REGULAR,rebound,defensive,[],1630692,,,1610612763,70,86,2024-04-07T01:57:37Z,4650000,False,,,0,,J. Goodwin REBOUND (Off:2 Def:2),[1630692],1610612763.0,MEM,,,,Goodwin,J. Goodwin,,,,,,Restricted Area,0-8 Center,,,482.0,4.0,2.0,2.0,,,,,,,,,,,,,
484,PT01M16.00S,2024-04-07T01:57:39.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1641713,93.9060446780552,48.529411764705884,1610612763,70,86,2024-04-07T01:58:33Z,4660000,False,-7.0,5.0,1,right,MISS G. Jackson running DUNK - blocked,"[1641713, 1630231]",1610612763.0,MEM,running,,,Jackson,G. Jackson,,,,,,Restricted Area,0-8 Center,0.88,Missed,,,,,,,,,,,,,,,,Martin,1630231.0
485,PT01M16.00S,2024-04-07T01:57:39.1Z,3,REGULAR,block,,[],1630231,,,1610612763,70,86,2024-04-07T01:57:43Z,4670000,False,,,0,,K. Martin BLOCK (2 BLK),[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
489,PT01M12.00S,2024-04-07T01:57:43.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612763,70,86,2024-04-07T01:58:33Z,4680000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,Restricted Area,0-8 Center,,,484.0,,,,,,,,,,,,,,,,
486,PT01M12.00S,2024-04-07T01:58:32.5Z,3,REGULAR,jumpball,recovered,[],1629634,,,1610612763,70,86,2024-04-07T01:58:32Z,4690000,False,,,0,,Jump Ball G. Jackson vs. K. Martin: Tip to B. Clarke,"[1629634, 1641713, 1630231]",1610612763.0,MEM,heldball,B. Clarke,1629634.0,Clarke,B. Clarke,Jackson,1641713.0,Martin,1630231.0,,,,,,,,,,,,,,,,,,,,,,
490,PT01M07.00S,2024-04-07T01:58:38.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630285,92.72339027595268,53.431372549019606,1610612763,70,86,2024-04-07T01:58:44Z,4720000,False,17.0,16.0,1,right,MISS Z. Simpson driving reverse Layup - blocked,"[1630285, 1627741]",1610612763.0,MEM,driving reverse,,,Simpson,Z. Simpson,,,,,,Restricted Area,0-8 Center,2.34,Missed,,,,,,,,,,,,,,,,Hield,1627741.0
491,PT01M07.00S,2024-04-07T01:58:38.3Z,3,REGULAR,block,,[],1627741,,,1610612763,70,86,2024-04-07T01:58:40Z,4730000,False,,,0,,B. Hield BLOCK (1 BLK),[1627741],1610612755.0,PHI,,,,Hield,B. Hield,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
492,PT01M05.00S,2024-04-07T01:58:40.3Z,3,REGULAR,rebound,offensive,[],1630285,,,1610612763,70,86,2024-04-07T01:58:44Z,4740000,False,,,0,,Z. Simpson REBOUND (Off:2 Def:1),[1630285],1610612763.0,MEM,,,,Simpson,Z. Simpson,,,,,,Restricted Area,0-8 Center,,,490.0,3.0,1.0,2.0,,,,,,,,,,,,,
493,PT01M05.00S,2024-04-07T01:58:42.6Z,3,REGULAR,turnover,out-of-bounds,[],1629634,,,1610612763,70,86,2024-04-07T01:58:50Z,4750000,False,,,0,,B. Clarke lost ball out-of-bounds TURNOVER (2 TO),[1629634],1610612763.0,MEM,lost ball,,,Clarke,B. Clarke,,,,,1627541.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2.0,,,,,,,,
494,PT00M46.30S,2024-04-07T01:59:05.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626166,6.389618922470433,48.529411764705884,1610612755,70,86,2024-04-07T01:59:10Z,4760000,False,7.0,8.0,1,left,MISS C. Payne driving finger roll Layup,[1626166],1610612755.0,PHI,driving finger roll,,,Payne,C. Payne,,,,,,Restricted Area,0-8 Center,1.06,Missed,,,,,,,,,,,,,,,,,
495,PT00M43.80S,2024-04-07T01:59:07.7Z,3,REGULAR,rebound,defensive,[],1629634,,,1610612763,70,86,2024-04-07T01:59:07Z,4770000,False,,,0,,B. Clarke REBOUND (Off:2 Def:3),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,Restricted Area,0-8 Center,,,494.0,5.0,3.0,2.0,,,,,,,,,,,,,
496,PT00M30.40S,2024-04-07T01:59:21.1Z,3,REGULAR,2pt,Jump Shot,[],1641713,86.5473061760841,81.86274509803921,1610612763,70,86,2024-04-07T01:59:26Z,4780000,False,159.0,74.0,1,right,MISS G. Jackson 17' pullup Shot,[1641713],1610612763.0,MEM,pullup,,,Jackson,G. Jackson,,,,,,Mid-Range,16-24 Right,17.56,Missed,,,,,,,,,,,,,,,,,
497,PT00M26.50S,2024-04-07T01:59:25.0Z,3,REGULAR,rebound,defensive,[],1630288,,,1610612755,70,86,2024-04-07T01:59:26Z,4790000,False,,,0,,J. Dowtin Jr. REBOUND (Off:0 Def:2),[1630288],1610612755.0,PHI,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,,Mid-Range,16-24 Right,,,496.0,2.0,2.0,0.0,,,,,,,,,,,,,
