actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
605,PT04M16.00S,2023-11-05T01:22:09.9Z,4,REGULAR,substitution,in,[],1627741,,,1610612754,113,118,2023-11-05T01:22:12Z,6010000,False,,,0,,SUB in: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT04M08.00S,2023-11-05T01:22:30.8Z,4,REGULAR,3pt,Jump Shot,[],1627741,67.88764783180025,36.27450980392157,1610612754,116,118,2023-11-05T01:22:34Z,6020000,False,-69.0,249.0,1,right,B. Hield 25' 3PT  (15 PTS) (B. Brown 5 AST),"[1627741, 1628971]",1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Center,25.87,Made,,,,,,15.0,B. Brown,1628971.0,5.0,,,,,,,,,
608,PT04M05.00S,2023-11-05T01:22:36.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612766,116,118,2023-11-05T01:22:36Z,6040000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT03M50.00S,2023-11-05T01:24:35.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202330,8.886333771353483,59.31372549019608,1610612766,116,118,2023-11-05T01:25:03Z,6050000,False,-47.0,31.0,1,left,MISS G. Hayward turnaround fadeaway bank Shot,[202330],1610612766.0,CHA,turnaround fadeaway bank,,,Hayward,G. Hayward,,,,,In The Paint (Non-RA),0-8 Center,5.6,Missed,,,,,,,,,,,,,,,,,,
610,PT03M48.00S,2023-11-05T01:24:37.3Z,4,REGULAR,rebound,offensive,[],1631109,,,1610612766,116,118,2023-11-05T01:24:42Z,6060000,False,,,0,,M. Williams REBOUND (Off:4 Def:3),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,609.0,,,,,,,,,7.0,3.0,4.0,,,,,,
611,PT03M48.00S,2023-11-05T01:24:40.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631109,6.389618922470433,46.32352941176471,1610612766,116,120,2023-11-05T01:24:45Z,6070000,False,18.0,8.0,1,left,M. Williams putback Layup (22 PTS),[1631109],1610612766.0,CHA,putback,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,1.99,Made,,,,,,22.0,,,,,,,,,,,,
612,PT03M48.00S,2023-11-05T01:24:43.7Z,4,REGULAR,foul,personal,['1freethrow'],1626167,,,1610612766,116,120,2023-11-05T01:24:48Z,6080000,False,,,0,,M. Turner shooting personal FOUL (4 PF) (Williams 1 FT),"[1626167, 1631109]",1610612754.0,IND,shooting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,1626300.0,,,,,,,,,,,,,4.0,0.0,Williams,1631109.0
614,PT03M48.00S,2023-11-05T01:25:09.6Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],1631109,,,1610612766,116,121,2023-11-05T01:25:09Z,6100000,False,,,0,,M. Williams Free Throw 1 of 1 (23 PTS),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,Made,,,,,,23.0,,,,,,,,,,,,
615,PT03M39.00S,2023-11-05T01:25:24.8Z,4,REGULAR,3pt,Jump Shot,[],1628971,91.01511169513797,4.166666666666666,1610612754,116,121,2023-11-05T01:25:29Z,6110000,False,-229.0,32.0,1,right,MISS B. Brown 3PT,[1628971],1610612754.0,IND,,,,Brown,B. Brown,,,,,Left Corner 3,24+ Left,23.14,Missed,,,,,,,,,,,,,,,,,,
616,PT03M35.00S,2023-11-05T01:25:28.8Z,4,REGULAR,rebound,defensive,[],202330,,,1610612766,116,121,2023-11-05T01:25:29Z,6120000,False,,,0,,G. Hayward REBOUND (Off:1 Def:4),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Left Corner 3,24+ Left,,,615.0,,,,,,,,,5.0,4.0,1.0,,,,,,
617,PT03M18.00S,2023-11-05T01:25:45.4Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629023,14.14257555847569,56.372549019607845,1610612766,116,121,2023-11-05T01:26:17Z,6130000,False,-32.0,80.0,1,left,MISS P. Washington 8' turnaround Hook,[1629023],1610612766.0,CHA,turnaround,,,Washington,P. Washington,,,,,In The Paint (Non-RA),8-16 Center,8.65,Missed,,,,,,,,,,,,,,,,,,
618,PT03M15.00S,2023-11-05T01:25:48.4Z,4,REGULAR,rebound,defensive,[],1626167,,,1610612754,116,121,2023-11-05T01:25:49Z,6140000,False,,,0,,M. Turner REBOUND (Off:0 Def:5),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),8-16 Center,,,617.0,,,,,,,,,5.0,5.0,0.0,,,,,,
619,PT03M00.00S,2023-11-05T01:26:04.2Z,4,REGULAR,3pt,Jump Shot,[],1630169,60.528909329829176,39.705882352941174,1610612754,119,121,2023-11-05T01:26:08Z,6150000,False,-51.0,319.0,1,right,T. Haliburton 32' 3PT pullup (43 PTS),[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,32.26,Made,,,,,,43.0,,,,,,,,,,,,
620,PT02M40.00S,2023-11-05T01:26:25.8Z,4,REGULAR,foul,personal,[],1628971,,,1610612766,119,121,2023-11-05T01:26:31Z,6160000,False,,,0,,B. Brown personal FOUL (2 PF),"[1628971, 1641706]",1610612754.0,IND,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Left Center,,,,1628485.0,,,,,,,,,,,,,2.0,0.0,Miller,1641706.0
622,PT02M35.00S,2023-11-05T01:26:52.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628971,,,1610612766,119,121,2023-11-05T01:27:01Z,6180000,False,,,0,,B. Brown shooting personal FOUL (3 PF) (Williams 2 FT),"[1628971, 1631109]",1610612754.0,IND,shooting,,,Brown,B. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,1626300.0,,,,,,,,,,,,,3.0,0.0,Williams,1631109.0
624,PT02M35.00S,2023-11-05T01:27:30.9Z,4,REGULAR,freethrow,1 of 2,[],1631109,,,1610612766,119,122,2023-11-05T01:27:30Z,6200000,False,,,0,,M. Williams Free Throw 1 of 2 (24 PTS),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,Made,,,,,,24.0,,,,,,,,,,,,
625,PT02M35.00S,2023-11-05T01:27:49.1Z,4,REGULAR,freethrow,2 of 2,[],1631109,,,1610612766,119,123,2023-11-05T01:27:49Z,6210000,False,,,0,,M. Williams Free Throw 2 of 2 (25 PTS),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,Made,,,,,,25.0,,,,,,,,,,,,
626,PT02M14.00S,2023-11-05T01:28:12.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627741,93.77463863337714,46.81372549019608,1610612754,121,123,2023-11-05T01:28:16Z,6220000,False,-16.0,6.0,1,right,B. Hield driving finger roll Layup (17 PTS) (M. Turner 2 AST),"[1627741, 1626167]",1610612754.0,IND,driving finger roll,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,1.7,Made,,,,,,17.0,M. Turner,1626167.0,2.0,,,,,,,,,
628,PT01M52.00S,2023-11-05T01:28:35.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,7.835085413929041,45.83333333333333,1610612766,121,123,2023-11-05T01:28:40Z,6240000,False,21.0,21.0,1,left,MISS L. Ball driving Layup,[1630163],1610612766.0,CHA,driving,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,2.96,Missed,,,,,,,,,,,,,,,,,,
629,PT01M49.00S,2023-11-05T01:28:38.0Z,4,REGULAR,rebound,defensive,[],1630169,,,1610612754,121,123,2023-11-05T01:28:40Z,6250000,False,,,0,,T. Haliburton REBOUND (Off:0 Def:2),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,,,628.0,,,,,,,,,2.0,2.0,0.0,,,,,,
630,PT01M49.00S,2023-11-05T01:28:44.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630163,,,1610612754,121,123,2023-11-05T01:29:10Z,6260000,False,,,0,,L. Ball personal FOUL (5 PF) (Nesmith 2 FT),"[1630163, 1630174]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,Mid-Range,8-16 Left,,,,2004.0,,,,,,,,,,,,,5.0,0.0,Nesmith,1630174.0
632,PT01M49.00S,2023-11-05T01:29:28.3Z,4,REGULAR,freethrow,1 of 2,[],1630174,,,1610612754,121,123,2023-11-05T01:29:28Z,6280000,False,,,0,,MISS A. Nesmith Free Throw 1 of 2,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
633,PT01M49.00S,2023-11-05T01:29:28.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,121,123,2023-11-05T01:29:28Z,6290000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,632.0,,,,,,,,,,,,,,,,,
634,PT01M49.00S,2023-11-05T01:29:42.8Z,4,REGULAR,freethrow,2 of 2,[],1630174,,,1610612754,122,123,2023-11-05T01:29:42Z,6300000,False,,,0,,A. Nesmith Free Throw 2 of 2 (4 PTS),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,Made,,,,,,4.0,,,,,,,,,,,,
635,PT01M36.00S,2023-11-05T01:29:58.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202330,10.85742444152431,40.931372549019606,1610612766,122,123,2023-11-05T01:30:26Z,6310000,False,45.0,50.0,1,left,MISS G. Hayward 6' driving Layup,[202330],1610612766.0,CHA,driving,,,Hayward,G. Hayward,,,,,In The Paint (Non-RA),0-8 Center,6.72,Missed,,,,,,,,,,,,,,,,,,
636,PT01M32.00S,2023-11-05T01:30:02.3Z,4,REGULAR,rebound,defensive,[],1626167,,,1610612754,122,123,2023-11-05T01:30:02Z,6320000,False,,,0,,M. Turner REBOUND (Off:0 Def:6),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,635.0,,,,,,,,,6.0,6.0,0.0,,,,,,
637,PT01M18.00S,2023-11-05T01:30:15.2Z,4,REGULAR,3pt,Jump Shot,[],1627741,62.36859395532195,50.73529411764706,1610612754,122,123,2023-11-05T01:30:19Z,6330000,False,4.0,301.0,1,right,MISS B. Hield 30' 3PT,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Center,30.12,Missed,,,,,,,,,,,,,,,,,,
638,PT01M15.00S,2023-11-05T01:30:18.2Z,4,REGULAR,rebound,defensive,[],202330,,,1610612766,122,123,2023-11-05T01:30:19Z,6340000,False,,,0,,G. Hayward REBOUND (Off:1 Def:5),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Above the Break 3,24+ Center,,,637.0,,,,,,,,,6.0,5.0,1.0,,,,,,
639,PT01M03.00S,2023-11-05T01:30:30.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631109,6.783837056504599,46.07843137254902,1610612766,122,125,2023-11-05T01:30:35Z,6350000,False,20.0,11.0,1,left,M. Williams alley-oop Layup (27 PTS) (L. Ball 11 AST),"[1631109, 1630163]",1610612766.0,CHA,alley-oop,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,2.26,Made,,,,,,27.0,L. Ball,1630163.0,11.0,,,,,,,,,
641,PT00M45.10S,2023-11-05T01:30:52.0Z,4,REGULAR,turnover,bad pass,[],1626167,,,1610612754,122,125,2023-11-05T01:30:55Z,6370000,False,,,0,,M. Turner bad pass TURNOVER (4 TO),"[1626167, 1630163]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,,,,,4.0,Ball,1630163.0,,,,,,,,,,,,,
642,PT00M45.10S,2023-11-05T01:30:52.0Z,4,REGULAR,steal,,[],1630163,,,1610612766,122,125,2023-11-05T01:30:53Z,6380000,False,,,0,,L. Ball STEAL (2 STL),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
644,PT00M37.80S,2023-11-05T01:31:22.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612766,122,125,2023-11-05T01:35:44Z,6400000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT00M37.80S,2023-11-05T01:34:58.5Z,4,REGULAR,turnover,out-of-bounds,[],1629023,,,1610612766,122,125,2023-11-05T01:36:03Z,6420000,False,,,0,,P. Washington lost ball out-of-bounds TURNOVER (1 TO),[1629023],1610612766.0,CHA,lost ball,,,Washington,P. Washington,,,,,Mid-Range,8-16 Right,,,,2004.0,1.0,,,,,,,,,,,,,,,
647,PT00M29.30S,2023-11-05T01:37:03.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627741,91.40932982917214,48.77450980392157,1610612754,124,125,2023-11-05T01:37:09Z,6430000,False,-6.0,28.0,1,right,B. Hield driving finger roll Layup (19 PTS) (B. Brown 6 AST),"[1627741, 1628971]",1610612754.0,IND,driving finger roll,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,2.89,Made,,,,,,19.0,B. Brown,1628971.0,6.0,,,,,,,,,
649,PT00M29.30S,2023-11-05T01:37:08.3Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1641706,,,1610612754,124,125,2023-11-05T01:37:21Z,6450000,False,,,0,,B. Miller shooting personal FOUL (4 PF) (Hield 1 FT),"[1641706, 1627741]",1610612766.0,CHA,shooting,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,,,,1626300.0,,,,,,,,,,,,,4.0,0.0,Hield,1627741.0
652,PT00M29.30S,2023-11-05T01:37:30.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612754,124,125,2023-11-05T01:37:30Z,6480000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT00M29.30S,2023-11-05T01:39:50.9Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1627741,,,1610612754,124,125,2023-11-05T01:39:50Z,6500000,False,,,0,,MISS B. Hield Free Throw 1 of 1,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
655,PT00M28.30S,2023-11-05T01:39:51.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612754,124,125,2023-11-05T01:39:55Z,6510000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,654.0,,,,,,,,,,,,,,,,,
657,PT00M23.80S,2023-11-05T01:40:08.9Z,4,REGULAR,turnover,bad pass,[],1630169,,,1610612754,124,125,2023-11-05T01:41:53Z,6530000,False,,,0,,T. Haliburton bad pass TURNOVER (3 TO),"[1630169, 1631109]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Mid-Range,8-16 Right,,,,,3.0,Williams,1631109.0,,,,,,,,,,,,,
658,PT00M23.80S,2023-11-05T01:40:08.9Z,4,REGULAR,steal,,[],1631109,,,1610612766,124,125,2023-11-05T01:40:10Z,6540000,False,,,0,,M. Williams STEAL (2 STL),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
659,PT00M21.80S,2023-11-05T01:40:22.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612766,124,125,2023-11-05T01:40:22Z,6550000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT00M17.50S,2023-11-05T01:42:39.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629023,7.835085413929041,57.59803921568627,1610612766,124,125,2023-11-05T01:42:44Z,6560000,False,-38.0,21.0,1,left,MISS P. Washington Layup - blocked,"[1629023, 1627741]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,4.35,Missed,,,,,,,,,,,,,Hield,1627741.0,,,,
661,PT00M17.50S,2023-11-05T01:42:39.3Z,4,REGULAR,block,,[],1627741,,,1610612766,124,125,2023-11-05T01:42:41Z,6570000,False,,,0,,B. Hield BLOCK (2 BLK),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
662,PT00M16.20S,2023-11-05T01:42:40.6Z,4,REGULAR,rebound,defensive,[],1627741,,,1610612754,124,125,2023-11-05T01:42:56Z,6580000,False,,,0,,B. Hield REBOUND (Off:2 Def:4),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,,,660.0,,,,,,,,,6.0,4.0,2.0,,,,,,
664,PT00M00.00S,2023-11-05T01:43:12.7Z,4,REGULAR,period,end,[],0,,,1610612754,124,125,2023-11-05T01:43:12Z,6600000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT00M00.00S,2023-11-05T01:43:17.1Z,4,REGULAR,game,end,[],0,,,0,124,125,2023-11-05T01:43:17Z,6610000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
