actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
438,PT05M11.00S,2024-01-04T01:39:51.8Z,3,REGULAR,substitution,out,[],201572,,,1610612749,93,81,2024-01-04T01:40:22Z,4320000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT05M11.00S,2024-01-04T01:39:51.8Z,3,REGULAR,substitution,out,[],203114,,,1610612749,93,81,2024-01-04T01:40:22Z,4330000,False,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT05M11.00S,2024-01-04T01:39:51.8Z,3,REGULAR,substitution,in,[],1631097,,,1610612749,93,81,2024-01-04T01:40:22Z,4340000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT05M11.00S,2024-01-04T01:39:51.8Z,3,REGULAR,substitution,in,[],1626171,,,1610612749,93,81,2024-01-04T01:40:22Z,4350000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT05M11.00S,2024-01-04T01:39:51.8Z,3,REGULAR,substitution,in,[],1626192,,,1610612749,93,81,2024-01-04T01:40:22Z,4360000,False,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT05M00.00S,2024-01-04T01:40:53.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203507,6.389618922470433,54.41176470588235,1610612749,93,83,2024-01-04T01:40:56Z,4370000,False,-22.0,8.0,1,left,G. Antetokounmpo cutting finger roll Layup (16 PTS) (D. Lillard 4 AST),"[203507, 203081]",1610612749.0,MIL,cutting finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,2.34,Made,16.0,,,,,D. Lillard,203081.0,4.0,,,,,,,,
445,PT05M00.00S,2024-01-04T01:40:56.1Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630188,,,1610612749,93,83,2024-01-04T01:41:00Z,4390000,False,,,0,,J. Smith shooting personal FOUL (2 PF) (Antetokounmpo 1 FT),"[1630188, 203507]",1610612754.0,IND,shooting,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,1662.0,,,,,,,,,,,,2.0,0.0,Antetokounmpo,203507.0,,,,
447,PT05M00.00S,2024-01-04T01:41:26.9Z,3,REGULAR,freethrow,1 of 1,[],203507,,,1610612749,93,84,2024-01-04T01:41:26Z,4410000,False,,,0,,G. Antetokounmpo Free Throw 1 of 1 (17 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,Made,17.0,,,,,,,,,,,,,,,
448,PT04M46.00S,2024-01-04T01:41:51.1Z,3,REGULAR,2pt,Jump Shot,[],1628971,81.68528252299606,32.84313725490196,1610612754,95,84,2024-01-04T01:45:57Z,4420000,False,-86.0,120.0,1,right,B. Brown 14' floating Jump Shot (12 PTS) (B. Mathurin 3 AST),"[1628971, 1631097]",1610612754.0,IND,floating,,,Brown,B. Brown,,,,,Mid-Range,8-16 Left,,,14.73,Made,12.0,,,,,B. Mathurin,1631097.0,3.0,,,,,,,,
450,PT04M25.00S,2024-01-04T01:42:10.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626171,8.754927726675426,45.34313725490196,1610612749,95,86,2024-01-04T01:42:13Z,4440000,False,23.0,30.0,1,left,B. Portis Layup (8 PTS) (M. Beauchamp 1 AST),"[1626171, 1630699]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,3.78,Made,8.0,,,,,M. Beauchamp,1630699.0,1.0,,,,,,,,
452,PT04M12.00S,2024-01-04T01:42:24.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,93.9060446780552,50.49019607843137,1610612754,97,86,2024-01-04T01:47:11Z,4460000,False,2.0,5.0,1,right,M. Turner Layup (12 PTS) (T. Haliburton 10 AST),"[1626167, 1630169]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,0.54,Made,12.0,,,,,T. Haliburton,1630169.0,10.0,,,,,,,,
454,PT03M57.00S,2024-01-04T01:42:38.8Z,3,REGULAR,3pt,Jump Shot,[],1630699,7.703679369250986,2.941176470588235,1610612749,97,86,2024-01-04T01:42:44Z,4480000,False,235.0,20.0,1,left,MISS M. Beauchamp 3PT,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,Right Corner 3,24+ Right,,,23.61,Missed,,,,,,,,,,,,,,,,
455,PT03M53.00S,2024-01-04T01:42:42.8Z,3,REGULAR,rebound,defensive,[],1630188,,,1610612754,97,86,2024-01-04T01:56:11Z,4490000,False,,,0,,J. Smith REBOUND (Off:2 Def:4),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Right Corner 3,24+ Right,,,,,,454.0,6.0,4.0,2.0,,,,,,,,,,,
456,PT03M36.00S,2024-01-04T01:43:04.6Z,3,REGULAR,foul,personal,['2freethrow'],1626192,,,1610612754,97,86,2024-01-04T01:43:12Z,4500000,False,,,0,,P. Connaughton shooting personal FOUL (3 PF) (Mathurin 2 FT),"[1626192, 1631097]",1610612749.0,MIL,shooting,,,Connaughton,P. Connaughton,,,,,Mid-Range,8-16 Left,1628168.0,,,,,,,,,,,,3.0,0.0,Mathurin,1631097.0,,,,
458,PT03M36.00S,2024-01-04T01:43:33.7Z,3,REGULAR,freethrow,1 of 2,[],1631097,,,1610612754,98,86,2024-01-04T01:43:33Z,4520000,False,,,0,,B. Mathurin Free Throw 1 of 2 (8 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,,
459,PT03M36.00S,2024-01-04T01:43:34.3Z,3,REGULAR,substitution,out,[],1630188,,,1610612754,98,86,2024-01-04T01:43:41Z,4530000,False,,,0,,SUB out: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT03M36.00S,2024-01-04T01:43:34.3Z,3,REGULAR,substitution,in,[],1630167,,,1610612754,98,86,2024-01-04T01:43:41Z,4540000,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT03M36.00S,2024-01-04T01:43:58.1Z,3,REGULAR,freethrow,2 of 2,[],1631097,,,1610612754,99,86,2024-01-04T01:43:58Z,4550000,False,,,0,,B. Mathurin Free Throw 2 of 2 (9 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,
462,PT03M24.00S,2024-01-04T01:44:12.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203081,6.258212877792378,51.9607843137255,1610612749,99,88,2024-01-04T01:44:15Z,4560000,False,-10.0,6.0,1,left,D. Lillard driving DUNK (12 PTS) (G. Antetokounmpo 8 AST),"[203081, 203507]",1610612749.0,MIL,driving,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,,,1.17,Made,12.0,,,,,G. Antetokounmpo,203507.0,8.0,,,,,,,,
464,PT03M01.00S,2024-01-04T01:44:35.8Z,3,REGULAR,turnover,lost ball,[],1628971,,,1610612754,99,88,2024-01-04T01:44:38Z,4580000,False,,,0,,B. Brown lost ball TURNOVER (2 TO),"[1628971, 203507]",1610612754.0,IND,,,,Brown,B. Brown,,,,,Mid-Range,16-24 Center,,2.0,,,,,,,,,,,,,,,Antetokounmpo,203507.0,,
465,PT03M01.00S,2024-01-04T01:44:35.8Z,3,REGULAR,steal,,[],203507,,,1610612749,99,88,2024-01-04T01:44:37Z,4590000,False,,,0,,G. Antetokounmpo STEAL (2 STL),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
466,PT02M58.00S,2024-01-04T01:44:41.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628971,,,1610612749,99,88,2024-01-04T01:44:48Z,4600000,False,,,0,,B. Brown shooting personal FOUL (4 PF) (Antetokounmpo 2 FT),"[1628971, 203507]",1610612754.0,IND,shooting,,,Brown,B. Brown,,,,,In The Paint (Non-RA),8-16 Center,1628168.0,,,,,,,,,,,,4.0,1.0,Antetokounmpo,203507.0,,,,
468,PT02M58.00S,2024-01-04T01:45:22.7Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",203507,,,1610612749,99,89,2024-01-04T01:45:22Z,4620000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (18 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,Made,18.0,,,,,,,,,,,,,,,
469,PT02M58.00S,2024-01-04T01:45:23.3Z,3,REGULAR,substitution,out,[],1628971,,,1610612749,99,89,2024-01-04T01:45:29Z,4630000,False,,,0,,SUB out: B. Brown,[1628971],1610612754.0,IND,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT02M58.00S,2024-01-04T01:45:23.3Z,3,REGULAR,substitution,out,[],1626167,,,1610612749,99,89,2024-01-04T01:45:29Z,4640000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT02M58.00S,2024-01-04T01:45:23.3Z,3,REGULAR,substitution,in,[],204456,,,1610612749,99,89,2024-01-04T01:45:29Z,4650000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT02M58.00S,2024-01-04T01:45:23.3Z,3,REGULAR,substitution,in,[],1630543,,,1610612749,99,89,2024-01-04T01:45:29Z,4660000,False,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT02M58.00S,2024-01-04T01:45:50.7Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",203507,,,1610612749,99,90,2024-01-04T01:45:50Z,4670000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (19 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,Made,19.0,,,,,,,,,,,,,,,
474,PT02M44.00S,2024-01-04T01:46:06.0Z,3,REGULAR,2pt,Jump Shot,[],1631097,85.49605781865965,28.186274509803923,1610612754,101,90,2024-01-04T01:46:11Z,4680000,False,-109.0,84.0,1,right,B. Mathurin 13' pullup Jump Shot (11 PTS) (I. Jackson 3 AST),"[1631097, 1630543]",1610612754.0,IND,pullup,,,Mathurin,B. Mathurin,,,,,Mid-Range,8-16 Left,,,13.76,Made,11.0,,,,,I. Jackson,1630543.0,3.0,,,,,,,,
476,PT02M23.00S,2024-01-04T01:46:29.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630543,,,1610612749,101,90,2024-01-04T01:46:35Z,4700000,False,,,0,,I. Jackson personal FOUL (1 PF) (Portis 2 FT),"[1630543, 1626171]",1610612754.0,IND,,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),0-8 Center,1662.0,,,,,,,,,,,,1.0,0.0,Portis,1626171.0,,,,
478,PT02M23.00S,2024-01-04T01:46:59.3Z,3,REGULAR,freethrow,1 of 2,[],1626171,,,1610612749,101,90,2024-01-04T01:46:59Z,4720000,False,,,0,,MISS B. Portis Free Throw 1 of 2,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
479,PT02M23.00S,2024-01-04T01:46:59.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,101,90,2024-01-04T01:46:59Z,4730000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,478.0,,,,,,,,,,,,,,
480,PT02M23.00S,2024-01-04T01:47:00.0Z,3,REGULAR,substitution,out,[],203507,,,1610612749,101,90,2024-01-04T01:47:04Z,4740000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT02M23.00S,2024-01-04T01:47:00.0Z,3,REGULAR,substitution,in,[],201572,,,1610612749,101,90,2024-01-04T01:47:04Z,4750000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT02M23.00S,2024-01-04T01:47:28.1Z,3,REGULAR,freethrow,2 of 2,[],1626171,,,1610612749,101,91,2024-01-04T01:47:28Z,4760000,False,,,0,,B. Portis Free Throw 2 of 2 (9 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,
483,PT02M12.00S,2024-01-04T01:47:42.0Z,3,REGULAR,3pt,Jump Shot,[],1630167,67.62483574244416,35.53921568627451,1610612754,104,91,2024-01-04T01:47:47Z,4770000,False,-72.0,252.0,1,right,O. Toppin 26' 3PT  (15 PTS) (T. Haliburton 11 AST),"[1630167, 1630169]",1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Center,,,26.2,Made,15.0,,,,,T. Haliburton,1630169.0,11.0,,,,,,,,
485,PT01M55.00S,2024-01-04T01:48:00.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],201572,6.652431011826544,50.49019607843137,1610612749,104,93,2024-01-04T01:53:07Z,4790000,False,-2.0,10.0,1,left,B. Lopez driving DUNK (16 PTS) (B. Portis 1 AST),"[201572, 1626171]",1610612749.0,MIL,driving,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,1.03,Made,16.0,,,,,B. Portis,1626171.0,1.0,,,,,,,,
487,PT01M55.00S,2024-01-04T01:48:03.3Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630543,,,1610612749,104,93,2024-01-04T01:48:08Z,4810000,False,,,0,,I. Jackson shooting personal FOUL (2 PF) (Lopez 1 FT),"[1630543, 201572]",1610612754.0,IND,shooting,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,1628168.0,,,,,,,,,,,,2.0,0.0,Lopez,201572.0,,,,
489,PT01M55.00S,2024-01-04T01:48:08.7Z,3,REGULAR,substitution,out,[],1630169,,,1610612749,104,93,2024-01-04T01:48:37Z,4830000,False,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT01M55.00S,2024-01-04T01:48:08.7Z,3,REGULAR,substitution,in,[],1627741,,,1610612749,104,93,2024-01-04T01:48:37Z,4840000,False,,,0,,SUB in: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT01M55.00S,2024-01-04T01:48:36.2Z,3,REGULAR,freethrow,1 of 1,[],201572,,,1610612749,104,93,2024-01-04T01:48:39Z,4850000,False,,,0,,MISS B. Lopez Free Throw 1 of 1,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
492,PT01M54.00S,2024-01-04T01:48:37.2Z,3,REGULAR,rebound,defensive,[],204456,,,1610612754,104,93,2024-01-04T01:48:39Z,4860000,False,,,0,,T. McConnell REBOUND (Off:0 Def:5),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,491.0,5.0,5.0,0.0,,,,,,,,,,,
493,PT01M42.00S,2024-01-04T01:48:48.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630543,91.5407358738502,46.07843137254902,1610612754,104,93,2024-01-04T01:48:52Z,4870000,False,-20.0,27.0,1,right,MISS I. Jackson reverse Layup,[1630543],1610612754.0,IND,reverse,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,3.34,Missed,,,,,,,,,,,,,,,,
494,PT01M39.00S,2024-01-04T01:48:51.9Z,3,REGULAR,rebound,defensive,[],201572,,,1610612749,104,93,2024-01-04T01:48:52Z,4880000,False,,,0,,B. Lopez REBOUND (Off:3 Def:1),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,493.0,4.0,1.0,3.0,,,,,,,,,,,
495,PT01M32.00S,2024-01-04T01:48:57.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1626171,11.777266754270697,50.49019607843137,1610612749,104,93,2024-01-04T01:57:12Z,4890000,False,-2.0,58.0,1,left,MISS B. Portis driving Hook,[1626171],1610612749.0,MIL,driving,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,,,5.83,Missed,,,,,,,,,,,,,,,,
496,PT01M30.00S,2024-01-04T01:48:59.9Z,3,REGULAR,rebound,defensive,[],1630543,,,1610612754,104,93,2024-01-04T01:49:02Z,4900000,False,,,0,,I. Jackson REBOUND (Off:1 Def:1),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,495.0,2.0,1.0,1.0,,,,,,,,,,,
497,PT01M20.00S,2024-01-04T01:49:12.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203081,,,1610612754,104,93,2024-01-04T01:49:16Z,4910000,False,,,0,,D. Lillard personal FOUL (2 PF) (Hield 2 FT),"[203081, 1627741]",1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Mid-Range,8-16 Left,1628168.0,,,,,,,,,,,,2.0,0.0,Hield,1627741.0,,,,
499,PT01M20.00S,2024-01-04T01:49:38.4Z,3,REGULAR,freethrow,1 of 2,[],1627741,,,1610612754,105,93,2024-01-04T01:49:38Z,4930000,False,,,0,,B. Hield Free Throw 1 of 2 (4 PTS),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,,
500,PT01M20.00S,2024-01-04T01:49:59.0Z,3,REGULAR,freethrow,2 of 2,[],1627741,,,1610612754,106,93,2024-01-04T01:49:59Z,4940000,False,,,0,,B. Hield Free Throw 2 of 2 (5 PTS),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,,
501,PT01M10.00S,2024-01-04T01:50:11.9Z,3,REGULAR,turnover,bad pass,[],203081,,,1610612749,106,93,2024-01-04T01:50:16Z,4950000,False,,,0,,D. Lillard bad pass TURNOVER (2 TO),"[203081, 1630543]",1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Center,,2.0,,,,,,,,,,,,,,,Jackson,1630543.0,,
502,PT01M10.00S,2024-01-04T01:50:11.9Z,3,REGULAR,steal,,[],1630543,,,1610612754,106,93,2024-01-04T01:50:14Z,4960000,False,,,0,,I. Jackson STEAL (1 STL),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
503,PT01M05.00S,2024-01-04T01:50:16.1Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627741,91.27792378449409,50.98039215686274,1610612754,108,93,2024-01-04T01:59:10Z,4970000,False,5.0,29.0,1,right,B. Hield running finger roll Layup (7 PTS),[1627741],1610612754.0,IND,running finger roll,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,,,2.99,Made,7.0,,,,,,,,,,,,,,,
504,PT01M00.00S,2024-01-04T01:50:31.6Z,3,REGULAR,foul,technical,"['inpenalty', '1freethrow']",201878,,,1610612749,108,93,2024-01-04T01:50:46Z,4980000,False,,,0,,TEAM foul technical,[201878],1610612749.0,MIL,,,,,,,,,,,,1628168.0,,,,,,,,,,,,,,,,,,,
505,PT01M00.00S,2024-01-04T01:50:53.6Z,3,REGULAR,freethrow,1 of 1,[],1627741,,,1610612749,108,93,2024-01-04T01:50:53Z,4990000,False,,,0,,MISS B. Hield technical Free Throw 1 of 1,[1627741],1610612754.0,IND,technical,,,Hield,B. Hield,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
506,PT01M00.00S,2024-01-04T01:50:53.6Z,3,REGULAR,rebound,defensive,"['deadball', 'team']",0,,,1610612749,108,93,2024-01-04T01:50:53Z,5000000,False,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,505.0,,,,,,,,,,,,,,
507,PT00M55.50S,2024-01-04T01:51:15.5Z,3,REGULAR,foul,offensive,['inpenalty'],201572,,,1610612749,108,93,2024-01-04T01:51:23Z,5010000,False,,,0,,B. Lopez offensive FOUL (3 PF),"[201572, 1630543]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,201246.0,,,,,,,,,,,,3.0,0.0,Jackson,1630543.0,,,,
509,PT00M55.50S,2024-01-04T01:51:15.5Z,3,REGULAR,turnover,offensive foul,[],201572,,,1610612749,108,93,2024-01-04T01:51:15Z,5030000,False,,,0,,B. Lopez offensive foul TURNOVER (2 TO),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,201246.0,2.0,,,,,,,,,,,,,,,,,,
510,PT00M45.40S,2024-01-04T01:51:49.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",204456,91.5407358738502,43.872549019607845,1610612754,108,93,2024-01-04T01:51:56Z,5040000,False,-31.0,27.0,1,right,MISS T. McConnell driving Layup,[204456],1610612754.0,IND,driving,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,,,4.08,Missed,,,,,,,,,,,,,,,,
511,PT00M42.20S,2024-01-04T01:51:52.9Z,3,REGULAR,rebound,defensive,[],1626192,,,1610612749,108,93,2024-01-04T01:52:36Z,5050000,False,,,0,,P. Connaughton REBOUND (Off:1 Def:1),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Restricted Area,0-8 Center,,,,,,510.0,2.0,1.0,1.0,,,,,,,,,,,
512,PT00M36.20S,2024-01-04T01:52:00.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631097,,,1610612749,108,93,2024-01-04T01:52:10Z,5060000,False,,,0,,B. Mathurin shooting personal FOUL (2 PF) (Lillard 2 FT),"[1631097, 203081]",1610612754.0,IND,shooting,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),8-16 Center,201246.0,,,,,,,,,,,,2.0,0.0,Lillard,203081.0,,,,
514,PT00M36.20S,2024-01-04T01:52:33.0Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],203081,,,1610612749,108,94,2024-01-04T01:52:33Z,5080000,False,,,0,,D. Lillard Free Throw 1 of 2 (13 PTS),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,Made,13.0,,,,,,,,,,,,,,,
515,PT00M36.20S,2024-01-04T01:52:54.5Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],203081,,,1610612749,108,95,2024-01-04T01:52:54Z,5090000,False,,,0,,D. Lillard Free Throw 2 of 2 (14 PTS),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,Made,14.0,,,,,,,,,,,,,,,
516,PT00M16.50S,2024-01-04T01:53:16.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631097,91.80354796320631,56.61764705882353,1610612754,110,95,2024-01-04T02:02:05Z,5100000,False,33.0,25.0,1,right,B. Mathurin driving floating Jump Shot (13 PTS),[1631097],1610612754.0,IND,driving floating,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,4.12,Made,13.0,,,,,,,,,,,,,,,
517,PT00M05.20S,2024-01-04T01:53:33.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630543,,,1610612749,110,95,2024-01-04T01:53:38Z,5110000,False,,,0,,I. Jackson personal FOUL (3 PF) (Lillard 2 FT),"[1630543, 203081]",1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Mid-Range,16-24 Left Center,1662.0,,,,,,,,,,,,3.0,0.0,Lillard,203081.0,,,,
519,PT00M05.20S,2024-01-04T01:54:10.6Z,3,REGULAR,freethrow,1 of 2,[],203081,,,1610612749,110,96,2024-01-04T01:54:10Z,5130000,False,,,0,,D. Lillard Free Throw 1 of 2 (15 PTS),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,Made,15.0,,,,,,,,,,,,,,,
520,PT00M05.20S,2024-01-04T01:54:37.7Z,3,REGULAR,freethrow,2 of 2,[],203081,,,1610612749,110,97,2024-01-04T01:54:37Z,5140000,False,,,0,,D. Lillard Free Throw 2 of 2 (16 PTS),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,Made,16.0,,,,,,,,,,,,,,,
521,PT00M01.50S,2024-01-04T01:54:46.8Z,3,REGULAR,3pt,Jump Shot,[],1631097,67.23061760840999,66.91176470588235,1610612754,113,97,2024-01-04T01:54:51Z,5150000,False,85.0,256.0,1,right,B. Mathurin 26' 3PT pullup (16 PTS),[1631097],1610612754.0,IND,pullup,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,,,26.91,Made,16.0,,,,,,,,,,,,,,,
522,PT00M00.00S,2024-01-04T01:54:56.0Z,3,REGULAR,period,end,[],0,,,1610612749,113,97,2024-01-04T01:54:56Z,5160000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT12M00.00S,2024-01-04T01:57:08.6Z,4,REGULAR,substitution,out,['startperiod'],203081,,,1610612749,113,97,2024-01-04T01:57:38Z,5170000,False,,,0,,SUB out: D. Lillard,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT12M00.00S,2024-01-04T01:57:08.6Z,4,REGULAR,substitution,out,['startperiod'],1630699,,,1610612749,113,97,2024-01-04T01:57:38Z,5180000,False,,,0,,SUB out: M. Beauchamp,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT12M00.00S,2024-01-04T01:57:08.6Z,4,REGULAR,substitution,out,['startperiod'],1626192,,,1610612749,113,97,2024-01-04T01:57:38Z,5190000,False,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
