actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
594,PT03M40.00S,2026-01-01T03:11:24.0Z,4,REGULAR,2pt,Jump Shot,[],203468,20.844283837056505,35.78431372549019,1610612764,107,110,2026-01-01T03:11:29Z,5850000,False,71.0,143.0,1,left,MISS C. McCollum 16' step back Shot,[203468],1610612764.0,WAS,step back,,,McCollum,C. McCollum,,,,,Mid-Range,8-16 Center,16.01,Missed,,,,,,,,,,,,,,,,,,
595,PT03M37.00S,2026-01-01T03:11:27.0Z,4,REGULAR,rebound,defensive,[],1631157,,,1610612749,107,110,2026-01-01T03:11:29Z,5860000,False,,,0,,R. Rollins REBOUND (Off:1 Def:5),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Mid-Range,8-16 Center,,,594.0,6.0,5.0,1.0,,,,,,,,,,,,,,
596,PT03M29.00S,2026-01-01T03:11:34.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631157,91.67214191852825,51.9607843137255,1610612749,107,110,2026-01-01T03:11:44Z,5870000,False,10.0,26.0,1,right,MISS R. Rollins driving Layup,[1631157],1610612749.0,MIL,driving,,,Rollins,R. Rollins,,,,,Restricted Area,0-8 Center,2.76,Missed,,,,,,,,,,,,,,,,,,
597,PT03M26.00S,2026-01-01T03:11:37.6Z,4,REGULAR,rebound,defensive,[],203114,,,1610612764,107,110,2026-01-01T03:11:44Z,5880000,False,,,0,,K. Middleton REBOUND (Off:0 Def:3),[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,Restricted Area,0-8 Center,,,596.0,3.0,3.0,0.0,,,,,,,,,,,,,,
598,PT03M17.00S,2026-01-01T03:11:46.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642848,6.783837056504599,51.225490196078425,1610612764,107,110,2026-01-01T03:11:56Z,5890000,False,-6.0,11.0,1,left,MISS T. Johnson driving reverse Layup,[1642848],1610612764.0,WAS,driving reverse,,,Johnson,T. Johnson,,,,,Restricted Area,0-8 Center,1.28,Missed,,,,,,,,,,,,,,,,,,
599,PT03M13.00S,2026-01-01T03:11:50.8Z,4,REGULAR,rebound,defensive,[],1631157,,,1610612749,107,110,2026-01-01T03:11:56Z,5900000,False,,,0,,R. Rollins REBOUND (Off:1 Def:6),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Restricted Area,0-8 Center,,,598.0,7.0,6.0,1.0,,,,,,,,,,,,,,
600,PT03M09.00S,2026-01-01T03:11:54.4Z,4,REGULAR,turnover,lost ball,[],1631157,,,1610612749,107,110,2026-01-01T03:12:00Z,5910000,False,,,0,,R. Rollins lost ball TURNOVER (3 TO),"[1631157, 1641731]",1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,3.0,,,,,,Coulibaly,1641731.0
601,PT03M09.00S,2026-01-01T03:11:54.4Z,4,REGULAR,steal,,[],1641731,,,1610612764,107,110,2026-01-01T03:11:57Z,5920000,False,,,0,,B. Coulibaly STEAL (2 STL),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
602,PT02M52.00S,2026-01-01T03:12:11.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203468,31.488173455978973,67.8921568627451,1610612764,107,110,2026-01-01T03:12:17Z,5930000,False,-89.0,243.0,1,left,MISS C. McCollum 25' step back 3PT,[203468],1610612764.0,WAS,step back,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,25.94,Missed,,,,,,,,,,,,,,,,,,
603,PT02M50.00S,2026-01-01T03:12:13.7Z,4,REGULAR,rebound,defensive,[],1629645,,,1610612749,107,110,2026-01-01T03:12:17Z,5940000,False,,,0,,K. Porter Jr. REBOUND (Off:0 Def:5),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,602.0,5.0,5.0,0.0,,,,,,,,,,,,,,
604,PT02M50.00S,2026-01-01T03:12:20.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612749,107,110,2026-01-01T03:12:20Z,5950000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT02M50.00S,2026-01-01T03:13:51.6Z,4,REGULAR,substitution,out,[],1626171,,,1610612749,107,110,2026-01-01T03:13:59Z,5960000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT02M50.00S,2026-01-01T03:13:51.6Z,4,REGULAR,substitution,in,[],203507,,,1610612749,107,110,2026-01-01T03:13:59Z,5970000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT02M39.00S,2026-01-01T03:14:09.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629645,92.06636005256242,49.754901960784316,1610612749,107,110,2026-01-01T03:14:17Z,5980000,False,-1.0,22.0,1,right,MISS K. Porter Jr. driving Layup,[1629645],1610612749.0,MIL,driving,,,Porter Jr.,K. Porter Jr.,,,,,Restricted Area,0-8 Center,2.21,Missed,,,,,,,,,,,,,,,,,,
608,PT02M39.00S,2026-01-01T03:14:12.7Z,4,REGULAR,rebound,offensive,[],203507,,,1610612749,107,110,2026-01-01T03:14:12Z,5990000,False,,,0,,G. Antetokounmpo REBOUND (Off:4 Def:8),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,607.0,12.0,8.0,4.0,,,,,,,,,,,,,,
609,PT02M39.00S,2026-01-01T03:14:13.5Z,4,REGULAR,foul,personal,[],203114,,,1610612749,107,110,2026-01-01T03:14:21Z,6000000,False,,,0,,K. Middleton personal FOUL (4 PF),"[203114, 203507]",1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,Restricted Area,0-8 Center,,,,,,,201639.0,4.0,0.0,Antetokounmpo,203507.0,,,,,,,,,
611,PT02M30.00S,2026-01-01T03:14:41.2Z,4,REGULAR,turnover,traveling,[],203507,,,1610612749,107,110,2026-01-01T03:14:50Z,6020000,False,,,0,,G. Antetokounmpo traveling TURNOVER (6 TO),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,202901.0,,,,,,6.0,,,,,,,
612,PT02M12.00S,2026-01-01T03:15:08.3Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],203114,11.514454664914586,68.38235294117648,1610612764,107,110,2026-01-01T03:15:14Z,6030000,False,-92.0,56.0,1,left,MISS K. Middleton 10' turnaround fadeaway Shot,[203114],1610612764.0,WAS,turnaround fadeaway,,,Middleton,K. Middleton,,,,,Mid-Range,8-16 Left,10.75,Missed,,,,,,,,,,,,,,,,,,
613,PT02M08.00S,2026-01-01T03:15:12.1Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,107,110,2026-01-01T03:15:12Z,6040000,False,,,0,,G. Antetokounmpo REBOUND (Off:4 Def:9),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Left,,,612.0,13.0,9.0,4.0,,,,,,,,,,,,,,
614,PT02M02.00S,2026-01-01T03:15:18.4Z,4,REGULAR,3pt,Jump Shot,[],1631157,67.7562417871222,65.68627450980392,1610612749,110,110,2026-01-01T03:15:24Z,6050000,False,78.0,251.0,1,right,R. Rollins 26' 3PT  (16 PTS) (G. Antetokounmpo 3 AST),"[1631157, 203507]",1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Center,26.26,Made,,,,,,,,,,16.0,,G. Antetokounmpo,203507.0,3.0,,,,
616,PT01M41.00S,2026-01-01T03:15:40.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,5.601182654402102,35.049019607843135,1610612764,110,110,2026-01-01T03:15:46Z,6070000,False,75.0,0.0,1,left,MISS C. McCollum 7' driving floating Shot,[203468],1610612764.0,WAS,driving floating,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,7.48,Missed,,,,,,,,,,,,,,,,,,
617,PT01M38.00S,2026-01-01T03:15:43.5Z,4,REGULAR,rebound,defensive,[],1626167,,,1610612749,110,110,2026-01-01T03:15:46Z,6080000,False,,,0,,M. Turner REBOUND (Off:1 Def:5),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,616.0,6.0,5.0,1.0,,,,,,,,,,,,,,
618,PT01M28.00S,2026-01-01T03:15:58.6Z,4,REGULAR,foul,personal,[],1641731,,,1610612749,110,110,2026-01-01T03:16:14Z,6090000,False,,,0,,B. Coulibaly personal FOUL (5 PF),"[1641731, 203507]",1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,201639.0,5.0,0.0,Antetokounmpo,203507.0,,,,,,,,,
620,PT01M15.00S,2026-01-01T03:16:36.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642259,,,1610612749,110,110,2026-01-01T03:16:56Z,6110000,False,,,0,,A. Sarr shooting personal FOUL (2 PF) (Turner 2 FT),"[1642259, 1626167]",1610612764.0,WAS,shooting,,,Sarr,A. Sarr,,,,,Mid-Range,16-24 Center,,,,,,,201639.0,2.0,0.0,Turner,1626167.0,,,,,,,,,
622,PT01M15.00S,2026-01-01T03:17:16.0Z,4,REGULAR,freethrow,1 of 2,[],1626167,,,1610612749,110,110,2026-01-01T03:17:16Z,6130000,False,,,0,,MISS M. Turner Free Throw 1 of 2,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
623,PT01M15.00S,2026-01-01T03:17:16.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,110,110,2026-01-01T03:17:16Z,6140000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,622.0,,,,,,,,,,,,,,,,,
624,PT01M15.00S,2026-01-01T03:17:17.3Z,4,REGULAR,substitution,out,[],1641731,,,1610612749,110,110,2026-01-01T03:17:22Z,6150000,False,,,0,,SUB out: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT01M15.00S,2026-01-01T03:17:17.3Z,4,REGULAR,substitution,in,[],1642267,,,1610612749,110,110,2026-01-01T03:17:22Z,6160000,False,,,0,,SUB in: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT01M15.00S,2026-01-01T03:17:33.6Z,4,REGULAR,freethrow,2 of 2,[],1626167,,,1610612749,111,110,2026-01-01T03:17:33Z,6170000,False,,,0,,M. Turner Free Throw 2 of 2 (13 PTS),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,,,Made,,,,,,,,,,13.0,,,,,,,,
627,PT01M05.00S,2026-01-01T03:17:47.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1642259,7.835085413929041,47.05882352941176,1610612764,111,110,2026-01-01T03:17:57Z,6180000,False,15.0,21.0,1,left,MISS A. Sarr cutting DUNK - blocked,"[1642259, 1626167]",1610612764.0,WAS,cutting,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,2.57,Missed,,,,,,,,,,,,,,,Turner,1626167.0,,
628,PT01M05.00S,2026-01-01T03:17:47.6Z,4,REGULAR,block,,[],1626167,,,1610612764,111,110,2026-01-01T03:17:51Z,6190000,False,,,0,,M. Turner BLOCK (5 BLK),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
629,PT01M01.00S,2026-01-01T03:17:51.6Z,4,REGULAR,rebound,defensive,[],1629645,,,1610612749,111,110,2026-01-01T03:17:57Z,6200000,False,,,0,,K. Porter Jr. REBOUND (Off:0 Def:6),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Restricted Area,0-8 Center,,,627.0,6.0,6.0,0.0,,,,,,,,,,,,,,
630,PT00M53.00S,2026-01-01T03:17:59.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203507,92.32917214191852,52.94117647058824,1610612749,111,110,2026-01-01T03:19:31Z,6210000,False,15.0,20.0,1,right,MISS G. Antetokounmpo driving Layup - blocked,"[203507, 1642259]",1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,2.45,Missed,,,,,,,,,,,,,,,Sarr,1642259.0,,
631,PT00M53.00S,2026-01-01T03:17:59.9Z,4,REGULAR,block,,[],1642259,,,1610612749,111,110,2026-01-01T03:18:03Z,6220000,False,,,0,,A. Sarr BLOCK (3 BLK),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
632,PT00M52.00S,2026-01-01T03:18:00.9Z,4,REGULAR,rebound,offensive,[],1626167,,,1610612749,111,110,2026-01-01T03:19:07Z,6230000,False,,,0,,M. Turner REBOUND (Off:2 Def:5),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,630.0,7.0,5.0,2.0,,,,,,,,,,,,,,
633,PT00M47.50S,2026-01-01T03:18:05.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1631260,73.9323258869908,87.25490196078431,1610612749,111,110,2026-01-01T03:18:11Z,6240000,False,186.0,193.0,1,right,MISS A. Green 26' 3PT,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Right Center,26.79,Missed,,,,,,,,,,,,,,,,,,
634,PT00M44.50S,2026-01-01T03:18:08.7Z,4,REGULAR,rebound,defensive,[],1642259,,,1610612764,111,110,2026-01-01T03:18:08Z,6250000,False,,,0,,A. Sarr REBOUND (Off:4 Def:7),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Right Center,,,633.0,11.0,7.0,4.0,,,,,,,,,,,,,,
635,PT00M34.50S,2026-01-01T03:18:18.7Z,4,REGULAR,2pt,Jump Shot,[],1642848,12.171484888304862,33.33333333333333,1610612764,111,110,2026-01-01T03:18:46Z,6260000,False,83.0,62.0,1,left,MISS T. Johnson 10' turnaround Shot,[1642848],1610612764.0,WAS,turnaround,,,Johnson,T. Johnson,,,,,Mid-Range,8-16 Right,10.38,Missed,,,,,,,,,,,,,,,,,,
636,PT00M33.20S,2026-01-01T03:18:20.0Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,111,110,2026-01-01T03:18:46Z,6270000,False,,,0,,G. Antetokounmpo REBOUND (Off:4 Def:10),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Right,,,635.0,14.0,10.0,4.0,,,,,,,,,,,,,,
637,PT00M33.20S,2026-01-01T03:18:25.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203114,,,1610612749,111,110,2026-01-01T03:18:44Z,6280000,False,,,0,,K. Middleton take personal FOUL (5 PF) (Antetokounmpo 2 FT),"[203114, 203507]",1610612764.0,WAS,take,,,Middleton,K. Middleton,,,,,Restricted Area,0-8 Center,,,,,,,201639.0,5.0,0.0,Antetokounmpo,203507.0,,,,,,,,,
639,PT00M33.20S,2026-01-01T03:19:02.3Z,4,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,112,110,2026-01-01T03:19:02Z,6300000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (32 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,,,,,,,,,32.0,,,,,,,,
642,PT00M33.20S,2026-01-01T03:19:26.3Z,4,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,113,110,2026-01-01T03:19:26Z,6330000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (33 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,,,,,,,,,33.0,,,,,,,,
643,PT00M33.20S,2026-01-01T03:19:32.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612764,113,110,2026-01-01T03:19:32Z,6340000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT00M30.20S,2026-01-01T03:21:23.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203468,6.389618922470433,49.754901960784316,1610612764,113,112,2026-01-01T03:21:30Z,6350000,False,1.0,8.0,1,left,C. McCollum cutting Layup (16 PTS) (K. Middleton 6 AST),"[203468, 203114]",1610612764.0,WAS,cutting,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,0.77,Made,,,,,,,,,,16.0,,K. Middleton,203114.0,6.0,,,,
646,PT00M10.00S,2026-01-01T03:21:50.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629645,91.40932982917214,50.245098039215684,1610612749,113,112,2026-01-01T03:25:07Z,6362500,False,1.0,28.0,1,right,MISS K. Porter Jr. driving Layup,[1629645],1610612749.0,MIL,driving,,,Porter Jr.,K. Porter Jr.,,,,,Restricted Area,0-8 Center,2.83,Missed,,,,,,,,,,,,,,,,,,
647,PT00M09.40S,2026-01-01T03:21:51.4Z,4,REGULAR,rebound,offensive,[],203507,,,1610612749,113,112,2026-01-01T03:25:07Z,6363750,False,,,0,,G. Antetokounmpo REBOUND (Off:5 Def:10),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,646.0,15.0,10.0,5.0,,,,,,,,,,,,,,
648,PT00M08.30S,2026-01-01T03:21:54.5Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203507,94.40999984741211,50.0,1610612749,113,112,2026-01-01T03:25:18Z,6365000,False,0.0,0.0,1,right,MISS G. Antetokounmpo putback Layup - blocked,"[203507, 1642259]",1610612749.0,MIL,putback,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,Sarr,1642259.0,,
649,PT00M08.30S,2026-01-01T03:21:54.5Z,4,REGULAR,block,,[],1642259,,,1610612749,113,112,2026-01-01T03:21:57Z,6367500,False,,,0,,A. Sarr BLOCK (4 BLK),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
650,PT00M06.50S,2026-01-01T03:21:56.3Z,4,REGULAR,rebound,defensive,[],203468,,,1610612764,113,112,2026-01-01T03:25:30Z,6368750,False,,,0,,C. McCollum REBOUND (Off:1 Def:3),[203468],1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,648.0,4.0,3.0,1.0,,,,,,,,,,,,,,
651,PT00M01.20S,2026-01-01T03:22:02.1Z,4,REGULAR,2pt,Jump Shot,[],203468,5.519053876478318,16.934742647058822,1610612764,113,114,2026-01-01T03:26:23Z,6420000,False,165.0,-1.0,1,left,C. McCollum 16' pullup Jump Shot (18 PTS),[203468],1610612764.0,WAS,pullup,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Right,16.53,Made,,,,,,,,,,18.0,,,,,,,,
652,PT00M01.00S,2026-01-01T03:22:26.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612749,113,114,2026-01-01T03:22:26Z,6430000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT00M01.00S,2026-01-01T03:22:53.4Z,4,REGULAR,substitution,out,[],1626167,,,1610612749,113,114,2026-01-01T03:23:39Z,6440000,False,,,0,,SUB out: M. Turner,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT00M01.00S,2026-01-01T03:22:53.4Z,4,REGULAR,substitution,out,[],1642848,,,1610612749,113,114,2026-01-01T03:23:39Z,6450000,False,,,0,,SUB out: T. Johnson,[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT00M01.00S,2026-01-01T03:22:53.4Z,4,REGULAR,substitution,out,[],1642267,,,1610612749,113,114,2026-01-01T03:23:39Z,6460000,False,,,0,,SUB out: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT00M01.00S,2026-01-01T03:22:53.4Z,4,REGULAR,substitution,in,[],1628398,,,1610612749,113,114,2026-01-01T03:23:39Z,6470000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT00M01.00S,2026-01-01T03:22:53.4Z,4,REGULAR,substitution,in,[],1641731,,,1610612749,113,114,2026-01-01T03:23:39Z,6480000,False,,,0,,SUB in: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT00M01.00S,2026-01-01T03:22:53.4Z,4,REGULAR,substitution,in,[],1630551,,,1610612749,113,114,2026-01-01T03:23:39Z,6490000,False,,,0,,SUB in: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT00M00.40S,2026-01-01T03:23:57.1Z,4,REGULAR,2pt,Jump Shot,[],203507,95.02710249671485,76.98376225490196,1610612749,113,114,2026-01-01T03:26:51Z,6500000,False,135.0,-6.0,1,right,MISS G. Antetokounmpo 13' Jump Shot,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Right,13.5,Missed,,,,,,,,,,,,,,,,,,
660,PT00M00.10S,2026-01-01T03:23:57.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612749,113,114,2026-01-01T03:26:51Z,6510000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Mid-Range,8-16 Right,,,659.0,,,,,,,,,,,,,,,,,
661,PT00M00.00S,2026-01-01T03:24:04.9Z,4,REGULAR,period,end,[],0,,,1610612749,113,114,2026-01-01T03:24:04Z,6520000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT00M00.00S,2026-01-01T03:24:09.8Z,4,REGULAR,game,end,[],0,,,0,113,114,2026-01-01T03:24:09Z,6530000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
