actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,value
453,PT05M14.00S,2022-03-22T00:48:14.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626159,10.95597897503285,55.88235294117647,1610612757,71,83,2022-03-22T00:48:22Z,4480000,-29.0,50.0,1,left,MISS J. Winslow driving Layup,[1626159],1610612757.0,POR,driving,,,Winslow,J. Winslow,,,,,,,,5.84,Missed,,,,,,,,,,,,,,,,
454,PT05M07.00S,2022-03-22T00:48:21.0Z,3,REGULAR,rebound,offensive,[],1626159,,,1610612757,71,83,2022-03-22T00:48:21Z,4490000,,,0,,J. Winslow REBOUND (Off:1 Def:2),[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,,,,453.0,3.0,2.0,1.0,,,,,,,,,,,
455,PT05M07.00S,2022-03-22T00:48:21.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626159,5.590000152587891,50.0,1610612757,71,83,2022-03-22T00:48:21Z,4500000,0.0,0.0,1,left,MISS J. Winslow tip Layup,[1626159],1610612757.0,POR,tip,,,Winslow,J. Winslow,,,,,,,,0.0,Missed,,,,,,,,,,,,,,,,
456,PT05M06.00S,2022-03-22T00:48:21.8Z,3,REGULAR,rebound,defensive,[],1630191,,,1610612765,71,83,2022-03-22T00:48:21Z,4510000,,,0,,I. Stewart REBOUND (Off:3 Def:7),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,455.0,10.0,7.0,3.0,,,,,,,,,,,
457,PT05M06.00S,2022-03-22T00:48:30.2Z,3,REGULAR,foul,personal,['2freethrow'],1630570,,,1610612765,71,83,2022-03-22T00:48:44Z,4520000,,,0,,T. Watford shooting personal FOUL (4 PF) (Stewart 2 FT),"[1630570, 1630191]",1610612757.0,POR,shooting,,,Watford,T. Watford,,,,,,,,,,,,,,,201638.0,4.0,0.0,Stewart,1630191.0,,,,,,
459,PT05M06.00S,2022-03-22T00:48:54.7Z,3,REGULAR,freethrow,1 of 2,[],1630191,,,1610612765,72,83,2022-03-22T00:48:54Z,4540000,,,0,,I. Stewart Free Throw 1 of 2 (7 PTS),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,
460,PT05M06.00S,2022-03-22T00:48:57.0Z,3,REGULAR,substitution,out,[],1630570,,,1610612765,72,83,2022-03-22T00:49:11Z,4550000,,,0,,SUB out: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT05M06.00S,2022-03-22T00:48:57.0Z,3,REGULAR,substitution,in,[],1629234,,,1610612765,72,83,2022-03-22T00:49:11Z,4560000,,,0,,SUB in: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT05M06.00S,2022-03-22T00:49:17.2Z,3,REGULAR,freethrow,2 of 2,[],1630191,,,1610612765,73,83,2022-03-22T00:49:17Z,4570000,,,0,,I. Stewart Free Throw 2 of 2 (8 PTS),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,Made,8.0,,,,,,,,,,,,,,,
463,PT04M50.00S,2022-03-22T00:49:34.3Z,3,REGULAR,3pt,Jump Shot,[],203463,29.747043363994734,81.37254901960785,1610612757,73,83,2022-03-22T00:49:40Z,4580000,-157.0,227.0,1,left,MISS B. McLemore 27' 3PT,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,27.6,Missed,,,,,,,,,,,,,,,,
464,PT04M46.00S,2022-03-22T00:49:38.3Z,3,REGULAR,rebound,defensive,[],1630191,,,1610612765,73,83,2022-03-22T00:49:40Z,4590000,,,0,,I. Stewart REBOUND (Off:3 Def:8),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,463.0,11.0,8.0,3.0,,,,,,,,,,,
465,PT04M33.00S,2022-03-22T00:49:50.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628963,92.42772667542707,40.68627450980392,1610612765,73,83,2022-03-22T00:49:58Z,4600000,-47.0,19.0,1,right,MISS M. Bagley III floating Shot,[1628963],1610612765.0,DET,floating,,,Bagley III,M. Bagley III,,,,,,,,5.02,Missed,,,,,,,,,,,,,,,,
466,PT04M29.00S,2022-03-22T00:49:54.9Z,3,REGULAR,rebound,offensive,[],1630191,,,1610612765,73,83,2022-03-22T00:49:58Z,4610000,,,0,,I. Stewart REBOUND (Off:4 Def:8),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,465.0,12.0,8.0,4.0,,,,,,,,,,,
467,PT04M29.00S,2022-03-22T00:49:54.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630191,94.40999984741211,50.0,1610612765,73,83,2022-03-22T00:49:54Z,4620000,0.0,0.0,1,right,MISS I. Stewart tip Layup,[1630191],1610612765.0,DET,tip,,,Stewart,I. Stewart,,,,,,,,0.0,Missed,,,,,,,,,,,,,,,,
468,PT04M29.00S,2022-03-22T00:49:55.6Z,3,REGULAR,rebound,defensive,[],1630314,,,1610612757,73,83,2022-03-22T00:49:55Z,4630000,,,0,,B. Williams REBOUND (Off:0 Def:3),[1630314],1610612757.0,POR,,,,Williams,B. Williams,,,,,,,,,,,467.0,3.0,3.0,0.0,,,,,,,,,,,
471,PT04M27.00S,2022-03-22T00:50:20.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630191,,,1610612757,73,83,2022-03-22T00:50:36Z,4660000,,,0,,I. Stewart shooting personal FOUL (2 PF) (Winslow 2 FT),"[1630191, 1626159]",1610612765.0,DET,shooting,,,Stewart,I. Stewart,,,,,,,,,,,,,,,201638.0,2.0,0.0,Winslow,1626159.0,,,,,,
473,PT04M27.00S,2022-03-22T00:50:37.6Z,3,REGULAR,freethrow,1 of 2,[],1626159,,,1610612757,73,84,2022-03-22T00:50:37Z,4680000,,,0,,J. Winslow Free Throw 1 of 2 (5 PTS),[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,,Made,5.0,,,,,,,,,,,,,,,
474,PT04M27.00S,2022-03-22T00:50:46.4Z,3,REGULAR,freethrow,2 of 2,[],1626159,,,1610612757,73,85,2022-03-22T00:50:46Z,4690000,,,0,,J. Winslow Free Throw 2 of 2 (6 PTS),[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,,Made,6.0,,,,,,,,,,,,,,,
475,PT04M18.00S,2022-03-22T00:50:59.6Z,3,REGULAR,turnover,bad pass,[],1630191,,,1610612765,73,85,2022-03-22T00:51:05Z,4700000,,,0,,I. Stewart bad pass TURNOVER (1 TO),"[1630191, 1630535]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,1.0,Brown III,1630535.0,,,,,,,,,,,,,,,,,,
476,PT04M18.00S,2022-03-22T00:50:59.6Z,3,REGULAR,steal,,[],1630535,,,1610612757,73,85,2022-03-22T00:51:01Z,4710000,,,0,,G. Brown III STEAL (1 STL),[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT04M16.00S,2022-03-22T00:51:04.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628963,,,1610612757,73,85,2022-03-22T00:51:16Z,4720000,,,0,,M. Bagley III shooting personal FOUL (2 PF) (Brown III 2 FT),"[1628963, 1630535]",1610612765.0,DET,shooting,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,1627964.0,2.0,0.0,Brown III,1630535.0,,,,,,
479,PT04M16.00S,2022-03-22T00:51:33.5Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630535,,,1610612757,73,86,2022-03-22T00:51:33Z,4740000,,,0,,G. Brown III Free Throw 1 of 2 (5 PTS),[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,,Made,5.0,,,,,,,,,,,,,,,
480,PT04M16.00S,2022-03-22T00:51:34.2Z,3,REGULAR,substitution,out,[],1630180,,,1610612757,73,86,2022-03-22T00:51:57Z,4750000,,,0,,SUB out: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT04M16.00S,2022-03-22T00:51:34.2Z,3,REGULAR,substitution,out,[],1626159,,,1610612757,73,86,2022-03-22T00:51:57Z,4760000,,,0,,SUB out: J. Winslow,[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT04M16.00S,2022-03-22T00:51:34.2Z,3,REGULAR,substitution,in,[],1627739,,,1610612757,73,86,2022-03-22T00:51:57Z,4780000,,,0,,SUB in: K. Dunn,[1627739],1610612757.0,POR,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT04M16.00S,2022-03-22T00:51:34.2Z,3,REGULAR,substitution,in,[],1630587,,,1610612757,73,86,2022-03-22T00:53:31Z,4785000,,,0,,SUB in: I. Livers,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT04M16.00S,2022-03-22T00:52:01.6Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630535,,,1610612757,73,87,2022-03-22T00:52:01Z,4790000,,,0,,G. Brown III Free Throw 2 of 2 (6 PTS),[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,,Made,6.0,,,,,,,,,,,,,,,
485,PT03M56.00S,2022-03-22T00:52:19.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630165,92.55913272010513,42.64705882352941,1610612765,73,87,2022-03-22T00:52:25Z,4800000,-37.0,17.0,1,right,MISS K. Hayes driving Layup,[1630165],1610612765.0,DET,driving,,,Hayes,K. Hayes,,,,,,,,4.07,Missed,,,,,,,,,,,,,,,,
486,PT03M52.00S,2022-03-22T00:52:23.4Z,3,REGULAR,rebound,offensive,[],1628963,,,1610612765,73,87,2022-03-22T00:52:25Z,4810000,,,0,,M. Bagley III REBOUND (Off:2 Def:6),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,485.0,8.0,6.0,2.0,,,,,,,,,,,
487,PT03M52.00S,2022-03-22T00:52:23.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628963,94.40999984741211,50.0,1610612765,75,87,2022-03-22T00:52:23Z,4820000,0.0,0.0,1,right,M. Bagley III tip Layup (11 PTS),[1628963],1610612765.0,DET,tip,,,Bagley III,M. Bagley III,,,,,,,,0.0,Made,11.0,,,,,,,,,,,,,,,
488,PT03M44.00S,2022-03-22T00:52:34.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630587,,,1610612757,75,87,2022-03-22T00:53:04Z,4830000,,,0,,I. Livers personal FOUL (2 PF) (Eubanks 2 FT),"[1630587, 1629234]",1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,,,,,,,,201638.0,2.0,0.0,Eubanks,1629234.0,,,,,,
490,PT03M44.00S,2022-03-22T00:53:05.2Z,3,REGULAR,freethrow,1 of 2,[],1629234,,,1610612757,75,88,2022-03-22T00:53:05Z,4850000,,,0,,D. Eubanks Free Throw 1 of 2 (13 PTS),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,Made,13.0,,,,,,,,,,,,,,,
491,PT03M44.00S,2022-03-22T00:53:17.8Z,3,REGULAR,freethrow,2 of 2,[],1629234,,,1610612757,75,89,2022-03-22T00:53:17Z,4860000,,,0,,D. Eubanks Free Throw 2 of 2 (14 PTS),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,Made,14.0,,,,,,,,,,,,,,,
494,PT03M27.00S,2022-03-22T00:53:39.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627739,,,1610612765,75,89,2022-03-22T00:53:57Z,4880000,,,0,,K. Dunn personal FOUL (2 PF) (Hayes 2 FT),"[1627739, 1630165]",1610612757.0,POR,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,1627964.0,2.0,0.0,Hayes,1630165.0,,,,,,
496,PT03M27.00S,2022-03-22T00:54:07.1Z,3,REGULAR,freethrow,1 of 2,[],1630165,,,1610612765,76,89,2022-03-22T00:54:07Z,4900000,,,0,,K. Hayes Free Throw 1 of 2 (5 PTS),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,Made,5.0,,,,,,,,,,,,,,,
497,PT03M27.00S,2022-03-22T00:54:19.8Z,3,REGULAR,freethrow,2 of 2,[],1630165,,,1610612765,77,89,2022-03-22T00:54:19Z,4910000,,,0,,K. Hayes Free Throw 2 of 2 (6 PTS),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,Made,6.0,,,,,,,,,,,,,,,
498,PT03M10.00S,2022-03-22T00:54:38.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630314,11.218791064388967,53.431372549019606,1610612757,77,89,2022-03-22T00:54:42Z,4920000,-17.0,53.0,1,left,MISS B. Williams driving Layup,[1630314],1610612757.0,POR,driving,,,Williams,B. Williams,,,,,,,,5.57,Missed,,,,,,,,,,,,,,,,
499,PT03M07.00S,2022-03-22T00:54:41.3Z,3,REGULAR,rebound,offensive,[],1629234,,,1610612757,77,89,2022-03-22T00:54:42Z,4930000,,,0,,D. Eubanks REBOUND (Off:4 Def:2),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,498.0,6.0,2.0,4.0,,,,,,,,,,,
500,PT03M05.00S,2022-03-22T00:54:42.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203463,26.938239159001313,16.643688725490193,1610612757,77,89,2022-03-22T00:58:17Z,4940000,167.0,201.0,1,left,MISS B. McLemore 26' pullup 3PT,[203463],1610612757.0,POR,pullup,,,McLemore,B. McLemore,,,,,,,,26.1,Missed,,,,,,,,,,,,,,,,
501,PT03M02.00S,2022-03-22T00:54:45.2Z,3,REGULAR,rebound,offensive,[],1630314,,,1610612757,77,89,2022-03-22T00:54:47Z,4950000,,,0,,B. Williams REBOUND (Off:1 Def:3),[1630314],1610612757.0,POR,,,,Williams,B. Williams,,,,,,,,,,,500.0,4.0,3.0,1.0,,,,,,,,,,,
502,PT02M53.00S,2022-03-22T00:54:53.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203463,37.10578186596584,50.98039215686275,1610612757,77,92,2022-03-22T00:59:04Z,4960000,-5.0,296.0,1,left,B. McLemore 29' 3PT pullup (19 PTS),[203463],1610612757.0,POR,pullup,,,McLemore,B. McLemore,,,,,,,,29.63,Made,19.0,,,,,,,,,,,,,,,
503,PT02M33.00S,2022-03-22T00:55:13.7Z,3,REGULAR,turnover,bad pass,[],1630595,,,1610612765,77,92,2022-03-22T00:55:18Z,4970000,,,0,,C. Cunningham bad pass TURNOVER (5 TO),"[1630595, 203463]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,5.0,McLemore,203463.0,,,,,,,,,,,,,,,,,,
504,PT02M33.00S,2022-03-22T00:55:13.7Z,3,REGULAR,steal,,[],203463,,,1610612757,77,92,2022-03-22T00:55:16Z,4980000,,,0,,B. McLemore STEAL (1 STL),[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT02M26.00S,2022-03-22T00:55:21.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630535,12.13863337713535,59.55882352941176,1610612757,77,94,2022-03-22T00:55:27Z,4990000,-48.0,62.0,1,left,G. Brown III 7' driving Layup (8 PTS) (B. McLemore 1 AST),"[1630535, 203463]",1610612757.0,POR,driving,,,Brown III,G. Brown III,,,,,,,,7.8,Made,8.0,,,,,,,,,,,,B. McLemore,203463.0,1.0,
507,PT02M14.00S,2022-03-22T00:55:38.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630314,,,1610612765,77,94,2022-03-22T00:55:49Z,5010000,,,0,,B. Williams personal FOUL (1 PF) (Hayes 2 FT),"[1630314, 1630165]",1610612757.0,POR,,,,Williams,B. Williams,,,,,,,,,,,,,,,204059.0,1.0,0.0,Hayes,1630165.0,,,,,,
509,PT02M14.00S,2022-03-22T00:55:52.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,77,94,2022-03-22T00:55:52Z,5030000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT02M14.00S,2022-03-22T00:55:57.3Z,3,REGULAR,substitution,out,[],1630191,,,1610612765,77,94,2022-03-22T00:58:30Z,5040000,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT02M14.00S,2022-03-22T00:55:57.3Z,3,REGULAR,substitution,out,[],1628963,,,1610612765,77,94,2022-03-22T00:58:30Z,5050000,,,0,,SUB out: M. Bagley III,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT02M14.00S,2022-03-22T00:55:57.3Z,3,REGULAR,substitution,out,[],1630314,,,1610612765,77,94,2022-03-22T00:58:30Z,5060000,,,0,,SUB out: B. Williams,[1630314],1610612757.0,POR,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT02M14.00S,2022-03-22T00:55:57.3Z,3,REGULAR,substitution,in,[],1630691,,,1610612765,77,94,2022-03-22T00:58:30Z,5070000,,,0,,SUB in: J. Pickett,[1630691],1610612765.0,DET,,,,Pickett,J. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT02M14.00S,2022-03-22T00:55:57.3Z,3,REGULAR,substitution,in,[],1630568,,,1610612765,77,94,2022-03-22T00:58:30Z,5080000,,,0,,SUB in: L. Garza,[1630568],1610612765.0,DET,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT02M14.00S,2022-03-22T00:55:57.3Z,3,REGULAR,substitution,in,[],1630553,,,1610612765,77,94,2022-03-22T00:58:30Z,5090000,,,0,,SUB in: K. Johnson,[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT02M14.00S,2022-03-22T00:58:45.3Z,3,REGULAR,freethrow,1 of 2,[],1630165,,,1610612765,78,94,2022-03-22T00:58:45Z,5100000,,,0,,K. Hayes Free Throw 1 of 2 (7 PTS),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,
517,PT02M14.00S,2022-03-22T00:58:58.9Z,3,REGULAR,freethrow,2 of 2,[],1630165,,,1610612765,79,94,2022-03-22T00:58:58Z,5110000,,,0,,K. Hayes Free Throw 2 of 2 (8 PTS),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,Made,8.0,,,,,,,,,,,,,,,
518,PT02M06.00S,2022-03-22T00:59:15.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630568,,,1610612757,79,94,2022-03-22T00:59:44Z,5120000,,,0,,L. Garza personal FOUL (2 PF) (McLemore 2 FT),"[1630568, 203463]",1610612765.0,DET,,,,Garza,L. Garza,,,,,,,,,,,,,,,204059.0,2.0,0.0,McLemore,203463.0,,,,,,
520,PT02M06.00S,2022-03-22T00:59:56.9Z,3,REGULAR,freethrow,1 of 2,[],203463,,,1610612757,79,94,2022-03-22T00:59:56Z,5140000,,,0,,MISS B. McLemore Free Throw 1 of 2,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,Missed,,,,,,,,,,,,,,,,
521,PT02M06.00S,2022-03-22T00:59:56.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,79,94,2022-03-22T00:59:56Z,5150000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,520.0,,,,,,,,,,,,,,
522,PT02M06.00S,2022-03-22T01:00:03.0Z,3,REGULAR,substitution,out,[],1630165,,,1610612757,79,94,2022-03-22T01:00:11Z,5160000,,,0,,SUB out: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT02M06.00S,2022-03-22T01:00:03.0Z,3,REGULAR,substitution,in,[],1630240,,,1610612757,79,94,2022-03-22T01:00:11Z,5170000,,,0,,SUB in: S. Lee,[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT02M06.00S,2022-03-22T01:00:15.1Z,3,REGULAR,freethrow,2 of 2,[],203463,,,1610612757,79,95,2022-03-22T01:00:15Z,5180000,,,0,,B. McLemore Free Throw 2 of 2 (20 PTS),[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,Made,20.0,,,,,,,,,,,,,,,
525,PT01M49.00S,2022-03-22T01:00:35.5Z,3,REGULAR,violation,kicked ball,[],1627739,,,1610612765,79,95,2022-03-22T01:00:49Z,5190000,,,0,,K. Dunn kicked ball VIOLATION,[1627739],1610612757.0,POR,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,201638.0,,,,,,,,,,
526,PT01M40.00S,2022-03-22T01:01:01.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630553,,,1610612765,79,95,2022-03-22T01:01:18Z,5200000,,,0,,K. Johnson personal FOUL (2 PF) (Garza 2 FT),"[1630553, 1630568]",1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,201638.0,2.0,0.0,Garza,1630568.0,,,,,,
528,PT01M40.00S,2022-03-22T01:01:41.8Z,3,REGULAR,freethrow,1 of 2,[],1630568,,,1610612765,80,95,2022-03-22T01:01:41Z,5220000,,,0,,L. Garza Free Throw 1 of 2 (6 PTS),[1630568],1610612765.0,DET,,,,Garza,L. Garza,,,,,,,,,Made,6.0,,,,,,,,,,,,,,,
529,PT01M40.00S,2022-03-22T01:01:41.8Z,3,REGULAR,freethrow,2 of 2,[],1630568,,,1610612765,80,95,2022-03-22T01:02:01Z,5230000,,,0,,MISS L. Garza Free Throw 2 of 2,[1630568],1610612765.0,DET,,,,Garza,L. Garza,,,,,,,,,Missed,,,,,,,,,,,,,,,,
530,PT01M37.00S,2022-03-22T01:01:44.8Z,3,REGULAR,rebound,defensive,[],1630535,,,1610612757,80,95,2022-03-22T01:02:01Z,5240000,,,0,,G. Brown III REBOUND (Off:1 Def:1),[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,,,,529.0,2.0,1.0,1.0,,,,,,,,,,,
531,PT01M21.00S,2022-03-22T01:02:15.1Z,3,REGULAR,3pt,Jump Shot,[],1630553,24.6222076215506,88.23529411764706,1610612757,80,95,2022-03-22T01:02:20Z,5250000,-191.0,179.0,1,left,MISS K. Johnson 26' 3PT,[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,26.18,Missed,,,,,,,,,,,,,,,,
532,PT01M18.00S,2022-03-22T01:02:18.1Z,3,REGULAR,rebound,defensive,[],1630691,,,1610612765,80,95,2022-03-22T01:02:20Z,5260000,,,0,,J. Pickett REBOUND (Off:1 Def:2),[1630691],1610612765.0,DET,,,,Pickett,J. Pickett,,,,,,,,,,,531.0,3.0,2.0,1.0,,,,,,,,,,,
533,PT01M06.00S,2022-03-22T01:02:29.7Z,3,REGULAR,3pt,Jump Shot,[],1630240,80.46977660972405,8.57843137254902,1610612765,83,95,2022-03-22T01:02:34Z,5270000,-207.0,131.0,1,right,S. Lee 24' 3PT  (5 PTS) (I. Livers 1 AST),"[1630240, 1630587]",1610612765.0,DET,,,,Lee,S. Lee,,,,,,,,24.51,Made,5.0,,,,,,,,,,,,I. Livers,1630587.0,1.0,
535,PT00M53.00S,2022-03-22T01:02:44.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630553,9.116294349540084,41.666666666666664,1610612757,83,95,2022-03-22T01:02:48Z,5290000,42.0,33.0,1,left,MISS K. Johnson driving Layup,[1630553],1610612757.0,POR,driving,,,Johnson,K. Johnson,,,,,,,,5.33,Missed,,,,,,,,,,,,,,,,
536,PT00M50.60S,2022-03-22T01:02:46.6Z,3,REGULAR,rebound,defensive,[],1630595,,,1610612765,83,95,2022-03-22T01:02:48Z,5300000,,,0,,C. Cunningham REBOUND (Off:0 Def:1),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,535.0,1.0,1.0,0.0,,,,,,,,,,,
537,PT00M46.50S,2022-03-22T01:02:50.7Z,3,REGULAR,3pt,Jump Shot,[],1630691,72.58541392904074,83.08823529411765,1610612765,86,95,2022-03-22T01:02:56Z,5310000,165.0,205.0,1,right,J. Pickett 26' 3PT  (5 PTS) (C. Cunningham 6 AST),"[1630691, 1630595]",1610612765.0,DET,,,,Pickett,J. Pickett,,,,,,,,26.36,Made,5.0,,,,,,,,,,,,C. Cunningham,1630595.0,6.0,
539,PT00M36.90S,2022-03-22T01:03:03.5Z,3,REGULAR,2pt,Jump Shot,[],1627739,7.408015768725363,31.862745098039213,1610612757,86,95,2022-03-22T01:03:10Z,5330000,91.0,17.0,1,left,MISS K. Dunn 9' turnaround fadeaway Shot,[1627739],1610612757.0,POR,turnaround fadeaway,,,Dunn,K. Dunn,,,,,,,,9.23,Missed,,,,,,,,,,,,,,,,
540,PT00M33.70S,2022-03-22T01:03:06.8Z,3,REGULAR,rebound,offensive,[],203463,,,1610612757,86,95,2022-03-22T01:03:06Z,5340000,,,0,,B. McLemore REBOUND (Off:1 Def:3),[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,539.0,4.0,3.0,1.0,,,,,,,,,,,
541,PT00M32.10S,2022-03-22T01:03:08.2Z,3,REGULAR,turnover,bad pass,[],203463,,,1610612757,86,95,2022-03-22T01:03:41Z,5350000,,,0,,B. McLemore bad pass TURNOVER (1 TO),"[203463, 1630568]",1610612757.0,POR,,,,McLemore,B. McLemore,,,,,1.0,Garza,1630568.0,,,,,,,,,,,,,,,,,,
542,PT00M32.10S,2022-03-22T01:03:08.2Z,3,REGULAR,steal,,[],1630568,,,1610612765,86,95,2022-03-22T01:03:11Z,5360000,,,0,,L. Garza STEAL (1 STL),[1630568],1610612765.0,DET,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT00M31.80S,2022-03-22T01:03:17.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629234,,,1610612765,86,95,2022-03-22T01:03:28Z,5370000,,,0,,D. Eubanks personal FOUL (1 PF) (Garza 2 FT),"[1629234, 1630568]",1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,201638.0,1.0,0.0,Garza,1630568.0,,,,,,
