actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
633,PT02M17.00S,2022-01-15T02:22:07.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,9.641918528252305,47.05882352941176,1610612761,96,85,2022-01-15T02:22:12Z,6220000,15.0,38.0,1,left,MISS P. Siakam driving Layup,[1627783],1610612761.0,TOR,driving,,,Siakam,P. Siakam,,,,,4.08,Missed,,,,,,,,,,,,,,,,,,,
634,PT02M13.00S,2022-01-15T02:22:11.1Z,4,REGULAR,rebound,defensive,[],1628977,,,1610612765,96,85,2022-01-15T02:22:12Z,6230000,,,0,,H. Diallo REBOUND (Off:2 Def:3),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,633.0,,,,,,5.0,3.0,2.0,,,,,,,,,,
635,PT01M58.00S,2022-01-15T02:22:34.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630567,,,1610612765,96,85,2022-01-15T02:22:44Z,6240000,,,0,,S. Barnes personal FOUL (3 PF) (Bey 2 FT),"[1630567, 1630180]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,1626301.0,3.0,0.0,Bey,1630180.0,,,,,,,,,,,,,
637,PT01M58.00S,2022-01-15T02:22:55.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612765,96,85,2022-01-15T02:22:55Z,6260000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT01M58.00S,2022-01-15T02:22:58.0Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612765,96,85,2022-01-15T02:24:49Z,6270000,,,0,,,[],1610612761.0,TOR,stands,,,,,,,,,,,,2530.0,,,,,,,,,,,,,,,,,
639,PT01M58.00S,2022-01-15T02:25:25.6Z,4,REGULAR,freethrow,1 of 2,[],1630180,,,1610612765,97,85,2022-01-15T02:25:25Z,6280000,,,0,,S. Bey Free Throw 1 of 2 (11 PTS),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,Made,,,,,,,,,,11.0,,,,,,,,,
640,PT01M58.00S,2022-01-15T02:25:40.7Z,4,REGULAR,freethrow,2 of 2,[],1630180,,,1610612765,98,85,2022-01-15T02:25:40Z,6290000,,,0,,S. Bey Free Throw 2 of 2 (12 PTS),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,Made,,,,,,,,,,12.0,,,,,,,,,
641,PT01M46.00S,2022-01-15T02:25:56.3Z,4,REGULAR,turnover,bad pass,[],1628384,,,1610612761,98,85,2022-01-15T02:26:00Z,6300000,,,0,,O. Anunoby bad pass TURNOVER (5 TO),"[1628384, 1630595]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,5.0,Cunningham,1630595.0,
642,PT01M46.00S,2022-01-15T02:25:56.3Z,4,REGULAR,steal,,[],1630595,,,1610612765,98,85,2022-01-15T02:25:58Z,6310000,,,0,,C. Cunningham STEAL (1 STL),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT01M30.00S,2022-01-15T02:26:11.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628977,90.71944809461235,58.33333333333333,1610612765,98,85,2022-01-15T02:27:01Z,6320000,42.0,35.0,1,right,MISS H. Diallo Layup - blocked,"[1628977, 1630173]",1610612765.0,DET,,,,Diallo,H. Diallo,,,,,5.42,Missed,,,,,,,,,,,,,,Achiuwa,1630173.0,,,,
644,PT01M30.00S,2022-01-15T02:26:11.9Z,4,REGULAR,block,,[],1630173,,,1610612765,98,85,2022-01-15T02:29:28Z,6330000,,,0,,P. Achiuwa BLOCK (1 BLK),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT01M30.00S,2022-01-15T02:26:11.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612761,98,85,2022-01-15T02:27:01Z,6340000,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,643.0,,,,,,,,,,,,,,,,,,
646,PT01M30.00S,2022-01-15T02:26:18.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,98,85,2022-01-15T02:26:18Z,6350000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT01M18.00S,2022-01-15T02:26:31.3Z,4,REGULAR,3pt,Jump Shot,[],1630173,24.490801576872528,9.068627450980387,1610612761,98,85,2022-01-15T02:27:05Z,6360000,205.0,178.0,1,left,MISS P. Achiuwa 27' 3PT,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,27.11,Missed,,,,,,,,,,,,,,,,,,,
648,PT01M16.00S,2022-01-15T02:26:33.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612761,98,85,2022-01-15T02:27:37Z,6370000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,647.0,,,,,,,,,,,,,,,,,,
649,PT01M16.00S,2022-01-15T02:26:55.1Z,4,REGULAR,foul,personal,[],202709,,,1610612761,98,85,2022-01-15T02:27:49Z,6380000,,,0,,C. Joseph loose ball personal FOUL (4 PF),"[202709, 1627832]",1610612765.0,DET,loose ball,,,Joseph,C. Joseph,,,,,,,,1626301.0,4.0,0.0,VanVleet,1627832.0,,,,,,,,,,,,,
652,PT01M16.00S,2022-01-15T02:27:25.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612761,98,85,2022-01-15T02:27:25Z,6410000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT01M16.00S,2022-01-15T02:28:04.4Z,4,REGULAR,substitution,out,[],1628384,,,1610612761,98,85,2022-01-15T02:28:56Z,6420000,,,0,,SUB out: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT01M16.00S,2022-01-15T02:28:04.4Z,4,REGULAR,substitution,out,[],1630567,,,1610612761,98,85,2022-01-15T02:28:56Z,6430000,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT01M16.00S,2022-01-15T02:28:04.4Z,4,REGULAR,substitution,out,[],1630173,,,1610612761,98,85,2022-01-15T02:28:56Z,6440000,,,0,,SUB out: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT01M16.00S,2022-01-15T02:28:04.4Z,4,REGULAR,substitution,out,[],1627832,,,1610612761,98,85,2022-01-15T02:28:56Z,6450000,,,0,,SUB out: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT01M16.00S,2022-01-15T02:28:04.4Z,4,REGULAR,substitution,out,[],1627783,,,1610612761,98,85,2022-01-15T02:28:56Z,6460000,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT01M16.00S,2022-01-15T02:28:04.4Z,4,REGULAR,substitution,in,[],1629139,,,1610612761,98,85,2022-01-15T02:28:56Z,6470000,,,0,,SUB in: Y. Watanabe,[1629139],1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT01M16.00S,2022-01-15T02:28:04.4Z,4,REGULAR,substitution,in,[],1629004,,,1610612761,98,85,2022-01-15T02:28:56Z,6480000,,,0,,SUB in: S. Mykhailiuk,[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT01M16.00S,2022-01-15T02:28:04.4Z,4,REGULAR,substitution,in,[],1628449,,,1610612761,98,85,2022-01-15T02:28:56Z,6490000,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT01M16.00S,2022-01-15T02:28:04.4Z,4,REGULAR,substitution,in,[],1630625,,,1610612761,98,85,2022-01-15T02:28:56Z,6500000,,,0,,SUB in: D. Banton,[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT01M16.00S,2022-01-15T02:28:04.4Z,4,REGULAR,substitution,in,[],1630201,,,1610612761,98,85,2022-01-15T02:28:56Z,6510000,,,0,,SUB in: M. Flynn,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT01M12.00S,2022-01-15T02:29:06.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630180,,,1610612761,98,85,2022-01-15T02:29:17Z,6520000,,,0,,S. Bey personal FOUL (3 PF) (Watanabe 2 FT),"[1630180, 1629139]",1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,1626301.0,3.0,0.0,Watanabe,1629139.0,,,,,,,,,,,,,
665,PT01M12.00S,2022-01-15T02:29:29.2Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1629139,,,1610612761,98,86,2022-01-15T02:29:29Z,6540000,,,0,,Y. Watanabe Free Throw 1 of 2 (1 PTS),[1629139],1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,,Made,,,,,,,,,,1.0,,,,,,,,,
666,PT01M12.00S,2022-01-15T02:29:42.7Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1629139,,,1610612761,98,87,2022-01-15T02:29:42Z,6550000,,,0,,Y. Watanabe Free Throw 2 of 2 (2 PTS),[1629139],1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,,Made,,,,,,,,,,2.0,,,,,,,,,
667,PT00M52.50S,2022-01-15T02:30:08.4Z,4,REGULAR,2pt,Jump Shot,[],1630595,76.39618922470433,71.32352941176471,1610612765,98,87,2022-01-15T02:30:15Z,6560000,107.0,169.0,1,right,MISS C. Cunningham 20' pullup Shot,[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,20.01,Missed,,,,,,,,,,,,,,,,,,,
668,PT00M49.80S,2022-01-15T02:30:11.1Z,4,REGULAR,rebound,offensive,[],1628977,,,1610612765,98,87,2022-01-15T02:30:15Z,6570000,,,0,,H. Diallo REBOUND (Off:3 Def:3),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,667.0,,,,,,6.0,3.0,3.0,,,,,,,,,,
669,PT00M49.80S,2022-01-15T02:30:13.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628977,94.40999984741211,50.0,1610612765,100,87,2022-01-15T02:30:13Z,6580000,0.0,0.0,1,right,H. Diallo putback DUNK (18 PTS),[1628977],1610612765.0,DET,putback,,,Diallo,H. Diallo,,,,,0.0,Made,,,,,,,,,,18.0,,,,,,,,,
670,PT00M34.90S,2022-01-15T02:30:28.5Z,4,REGULAR,3pt,Jump Shot,[],1629004,31.980946123521676,35.049019607843135,1610612761,100,87,2022-01-15T02:30:37Z,6590000,75.0,248.0,1,left,MISS S. Mykhailiuk 25' 3PT,[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,25.91,Missed,,,,,,,,,,,,,,,,,,,
671,PT00M32.50S,2022-01-15T02:30:30.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612765,100,87,2022-01-15T02:30:37Z,6600000,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,670.0,,,,,,,,,,,,,,,,,,
672,PT00M32.50S,2022-01-15T02:30:36.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,100,87,2022-01-15T02:30:36Z,6610000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT00M10.60S,2022-01-15T02:31:14.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,92.82194480946123,42.15686274509803,1610612765,100,87,2022-01-15T02:31:22Z,6620000,-39.0,15.0,1,right,MISS C. Cunningham driving reverse Layup - blocked,"[1630595, 1629139]",1610612765.0,DET,driving reverse,,,Cunningham,C. Cunningham,,,,,4.2,Missed,,,,,,,,,,,,,,Watanabe,1629139.0,,,,
674,PT00M10.60S,2022-01-15T02:31:14.3Z,4,REGULAR,block,,[],1629139,,,1610612765,100,87,2022-01-15T02:31:17Z,6630000,,,0,,Y. Watanabe BLOCK (2 BLK),[1629139],1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT00M10.50S,2022-01-15T02:31:14.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612765,100,87,2022-01-15T02:31:22Z,6640000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,673.0,,,,,,,,,,,,,,,,,,
676,PT00M10.50S,2022-01-15T02:31:20.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,100,87,2022-01-15T02:31:20Z,6650000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT00M06.80S,2022-01-15T02:31:37.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630180,91.37647831800263,5.637254901960787,1610612765,103,87,2022-01-15T02:31:46Z,6660000,-222.0,29.0,1,right,S. Bey 3PT step back (15 PTS) (C. Joseph 4 AST),"[1630180, 202709]",1610612765.0,DET,step back,,,Bey,S. Bey,,,,,22.36,Made,,,,,,,,,,15.0,C. Joseph,202709.0,4.0,,,,,,
679,PT00M04.70S,2022-01-15T02:32:11.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628449,29.352825229960573,81.86274509803921,1610612761,103,87,2022-01-15T02:33:12Z,6680000,-159.0,223.0,1,left,MISS C. Boucher 27' 3PT,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,27.44,Missed,,,,,,,,,,,,,,,,,,,
680,PT00M02.30S,2022-01-15T02:32:14.1Z,4,REGULAR,rebound,defensive,[],1630180,,,1610612765,103,87,2022-01-15T02:33:12Z,6690000,,,0,,S. Bey REBOUND (Off:0 Def:4),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,679.0,,,,,,4.0,4.0,0.0,,,,,,,,,,
681,PT00M00.00S,2022-01-15T02:32:20.4Z,4,REGULAR,period,end,[],0,,,1610612765,103,87,2022-01-15T02:32:20Z,6700000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,PT00M00.00S,2022-01-15T02:32:25.2Z,4,REGULAR,game,end,[],0,,,0,103,87,2022-01-15T02:32:25Z,6710000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
