actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,playerName,playerNameI,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
641,PT01M49.00S,2022-02-02T02:21:20.2Z,4,REGULAR,substitution,out,[],202685,,,1610612740,98,108,2022-02-02T02:21:34Z,6310000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,
642,PT01M49.00S,2022-02-02T02:21:20.2Z,4,REGULAR,substitution,in,[],1629109,,,1610612740,98,108,2022-02-02T02:21:34Z,6320000,,,0,,SUB in: G. Clark,[1629109],1610612740.0,NOP,,,,,,,,Clark,G. Clark,,,,,,,,,,,,,,,,,,,,
643,PT01M49.00S,2022-02-02T02:21:20.2Z,4,REGULAR,substitution,in,[],202066,,,1610612740,98,108,2022-02-02T02:21:34Z,6330000,,,0,,SUB in: G. Temple,[202066],1610612740.0,NOP,,,,,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,
644,PT01M49.00S,2022-02-02T02:21:47.4Z,4,REGULAR,freethrow,2 of 2,[],1627742,,,1610612740,98,109,2022-02-02T02:21:47Z,6340000,,,0,,B. Ingram Free Throw 2 of 2 (26 PTS),[1627742],1610612740.0,NOP,,,,,,,,Ingram,B. Ingram,,Made,26.0,,,,,,,,,,,,,,,,,
645,PT01M43.00S,2022-02-02T02:21:58.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628402,6.4881734559789805,45.833333333333336,1610612765,98,109,2022-02-02T02:22:06Z,6350000,21.0,8.0,1,left,MISS F. Jackson driving Layup - blocked,"[1628402, 1627742]",1610612765.0,DET,driving,,,,,,,Jackson,F. Jackson,2.25,Missed,,,,,,,,,,,,,,,,Ingram,1627742.0,
646,PT01M43.00S,2022-02-02T02:21:58.3Z,4,REGULAR,block,,[],1627742,,,1610612765,98,109,2022-02-02T02:22:01Z,6360000,,,0,,B. Ingram BLOCK (1 BLK),[1627742],1610612740.0,NOP,,,,,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,
647,PT01M43.00S,2022-02-02T02:21:58.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612765,98,109,2022-02-02T02:22:06Z,6370000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,645.0,,,,,,,,,,,,,
648,PT01M43.00S,2022-02-02T02:22:12.7Z,4,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1627742,,,1610612765,98,109,2022-02-02T02:22:36Z,6380000,,,0,,B. Ingram technical FOUL (2 Tech),[1627742],1610612740.0,NOP,,,,,,,202037.0,Ingram,B. Ingram,,,,,,,,,,,1.0,2.0,,,,,,,,
654,PT01M43.00S,2022-02-02T02:22:26.6Z,4,REGULAR,ejection,other,[],1627742,,,1610612765,98,109,2022-02-02T02:25:15Z,6385000,,,0,,Ejection B. Ingram,[1627742],1610612740.0,NOP,,,,,,,201639.0,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,
649,PT01M43.00S,2022-02-02T02:22:40.5Z,4,REGULAR,freethrow,1 of 1,[],1628402,,,1610612765,99,109,2022-02-02T02:22:40Z,6390000,,,0,,F. Jackson technical Free Throw 1 of 1 (14 PTS),[1628402],1610612765.0,DET,technical,,,,,,,Jackson,F. Jackson,,Made,14.0,,,,,,,,,,,,,,,,,
650,PT01M43.00S,2022-02-02T02:22:47.1Z,4,REGULAR,substitution,out,[],1627742,,,1610612765,99,109,2022-02-02T02:22:52Z,6400000,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,
651,PT01M43.00S,2022-02-02T02:22:47.1Z,4,REGULAR,substitution,in,[],1629638,,,1610612765,99,109,2022-02-02T02:22:52Z,6410000,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612740.0,NOP,,,,,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,
682,PT01M42.00S,2022-02-02T02:24:13.3Z,4,REGULAR,turnover,out-of-bounds,[],1628402,,,1610612765,99,109,2022-02-02T02:41:21Z,6425000,,,0,,F. Jackson step out-of-bounds TURNOVER (2 TO),[1628402],1610612765.0,DET,step,,,,,,201639.0,Jackson,F. Jackson,,,,,,,,,,,,,,,2.0,,,,,
655,PT01M42.00S,2022-02-02T02:25:39.5Z,4,REGULAR,instantreplay,request,[],0,,,1610612740,99,109,2022-02-02T02:45:57Z,6440000,,,0,,,[],,,overturned,,,,,,201639.0,,,,,,,,,,,,,,,,,,,,,,Out of Bounds - Overturn Call
656,PT01M42.00S,2022-02-02T02:25:44.9Z,4,REGULAR,substitution,out,[],1630530,,,1610612740,99,109,2022-02-02T02:41:21Z,6450000,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,
657,PT01M42.00S,2022-02-02T02:25:44.9Z,4,REGULAR,substitution,in,[],1628984,,,1610612740,99,109,2022-02-02T02:41:21Z,6460000,,,0,,SUB in: D. Graham,[1628984],1610612740.0,NOP,,,,,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,
658,PT01M38.00S,2022-02-02T02:25:57.8Z,4,REGULAR,turnover,out-of-bounds,[],1629638,,,1610612740,99,109,2022-02-02T02:39:20Z,6470000,,,0,,N. Alexander-Walker lost ball out-of-bounds TURNOVER (4 TO),[1629638],1610612740.0,NOP,lost ball,,,,,,201639.0,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,4.0,,,,,
659,PT01M32.00S,2022-02-02T02:26:33.2Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],203924,19.760183968462556,26.470588235294116,1610612765,101,109,2022-02-02T02:27:45Z,6480000,118.0,133.0,1,left,J. Grant 17' turnaround fadeaway Jump Shot (17 PTS),[203924],1610612765.0,DET,turnaround fadeaway,,,,,,,Grant,J. Grant,17.77,Made,17.0,,,,,,,,,,,,,,,,,
660,PT01M23.00S,2022-02-02T02:26:51.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612740,101,109,2022-02-02T02:26:51Z,6490000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT01M10.00S,2022-02-02T02:28:47.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626168,,,1610612740,101,109,2022-02-02T02:28:54Z,6500000,,,0,,T. Lyles shooting personal FOUL (1 PF) (Temple 2 FT),"[1626168, 202066]",1610612765.0,DET,shooting,,,,,,202053.0,Lyles,T. Lyles,,,,,,,,,,,1.0,0.0,Temple,202066.0,,,,,,
663,PT01M10.00S,2022-02-02T02:29:11.5Z,4,REGULAR,freethrow,1 of 2,[],202066,,,1610612740,101,110,2022-02-02T02:29:11Z,6520000,,,0,,G. Temple Free Throw 1 of 2 (1 PTS),[202066],1610612740.0,NOP,,,,,,,,Temple,G. Temple,,Made,1.0,,,,,,,,,,,,,,,,,
664,PT01M10.00S,2022-02-02T02:29:28.5Z,4,REGULAR,freethrow,2 of 2,[],202066,,,1610612740,101,111,2022-02-02T02:29:28Z,6530000,,,0,,G. Temple Free Throw 2 of 2 (2 PTS),[202066],1610612740.0,NOP,,,,,,,,Temple,G. Temple,,Made,2.0,,,,,,,,,,,,,,,,,
665,PT01M01.00S,2022-02-02T02:29:38.6Z,4,REGULAR,3pt,Jump Shot,[],203924,32.90078843626807,88.97058823529412,1610612765,101,111,2022-02-02T02:29:50Z,6540000,-195.0,257.0,1,left,MISS J. Grant 32' 3PT,[203924],1610612765.0,DET,,,,,,,,Grant,J. Grant,32.24,Missed,,,,,,,,,,,,,,,,,,
666,PT00M59.20S,2022-02-02T02:29:41.2Z,4,REGULAR,rebound,defensive,[],1630529,,,1610612740,101,111,2022-02-02T02:29:41Z,6550000,,,0,,H. Jones REBOUND (Off:2 Def:4),[1630529],1610612740.0,NOP,,,,,,,,Jones,H. Jones,,,,,,,665.0,6.0,4.0,2.0,,,,,,,,,,
667,PT00M50.50S,2022-02-02T02:29:51.8Z,4,REGULAR,turnover,out-of-bounds,[],1628984,,,1610612740,101,111,2022-02-02T02:30:00Z,6560000,,,0,,D. Graham bad pass out-of-bounds TURNOVER (4 TO),[1628984],1610612740.0,NOP,bad pass,,,,,,202053.0,Graham,D. Graham,,,,,,,,,,,,,,,4.0,,,,,
668,PT00M50.50S,2022-02-02T02:30:08.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612765,101,111,2022-02-02T02:30:08Z,6570000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT00M44.00S,2022-02-02T02:31:44.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202709,6.750985545335084,48.28431372549019,1610612765,101,111,2022-02-02T02:32:25Z,6580000,9.0,11.0,1,left,MISS C. Joseph driving Layup - blocked,"[202709, 1629109]",1610612765.0,DET,driving,,,,,,,Joseph,C. Joseph,1.4,Missed,,,,,,,,,,,,,,,,Clark,1629109.0,
670,PT00M44.00S,2022-02-02T02:31:44.3Z,4,REGULAR,block,,[],1629109,,,1610612765,101,111,2022-02-02T02:31:47Z,6590000,,,0,,G. Clark BLOCK (1 BLK),[1629109],1610612740.0,NOP,,,,,,,,Clark,G. Clark,,,,,,,,,,,,,,,,,,,,
671,PT00M43.90S,2022-02-02T02:31:44.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612765,101,111,2022-02-02T02:32:04Z,6600000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,669.0,,,,,,,,,,,,,
672,PT00M43.90S,2022-02-02T02:31:49.9Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,101,111,2022-02-02T02:31:49Z,6610000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT00M32.00S,2022-02-02T02:32:20.7Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628402,34.08344283837057,87.00980392156862,1610612765,101,111,2022-02-02T02:32:25Z,6620000,-185.0,268.0,1,left,MISS F. Jackson 32' 3PT,[1628402],1610612765.0,DET,,,,,,,,Jackson,F. Jackson,32.56,Missed,,,,,,,,,,,,,,,,,,
674,PT00M28.90S,2022-02-02T02:32:23.7Z,4,REGULAR,rebound,defensive,[],1630529,,,1610612740,101,111,2022-02-02T02:32:23Z,6630000,,,0,,H. Jones REBOUND (Off:2 Def:5),[1630529],1610612740.0,NOP,,,,,,,,Jones,H. Jones,,,,,,,673.0,7.0,5.0,2.0,,,,,,,,,,
675,PT00M06.90S,2022-02-02T02:32:52.0Z,4,REGULAR,3pt,Jump Shot,[],1629638,65.3580814717477,82.59803921568627,1610612740,101,111,2022-02-02T02:33:06Z,6640000,163.0,273.0,1,right,MISS N. Alexander-Walker 31' 3PT,[1629638],1610612740.0,NOP,,,,,,,,Alexander-Walker,N. Alexander-Walker,31.8,Missed,,,,,,,,,,,,,,,,,,
676,PT00M06.90S,2022-02-02T02:32:54.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612740,101,111,2022-02-02T02:32:54Z,6650000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,675.0,,,,,,,,,,,,,
677,PT00M06.90S,2022-02-02T02:32:56.3Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612740,101,111,2022-02-02T02:33:10Z,6660000,,,0,,NOP shot clock Team TURNOVER,[],1610612740.0,NOP,,,,,,,201639.0,,,,,,,,,,,,,,,,,,,,,,
678,PT00M03.70S,2022-02-02T02:33:06.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],202709,33.6892247043364,34.55882352941177,1610612765,101,111,2022-02-02T02:33:43Z,6670000,77.0,264.0,1,left,MISS C. Joseph 27' 3PT,[202709],1610612765.0,DET,,,,,,,,Joseph,C. Joseph,27.52,Missed,,,,,,,,,,,,,,,,,,
679,PT00M01.30S,2022-02-02T02:33:08.7Z,4,REGULAR,rebound,defensive,[],202066,,,1610612740,101,111,2022-02-02T02:34:08Z,6680000,,,0,,G. Temple REBOUND (Off:0 Def:1),[202066],1610612740.0,NOP,,,,,,,,Temple,G. Temple,,,,,,,678.0,1.0,1.0,0.0,,,,,,,,,,
680,PT00M00.00S,2022-02-02T02:33:14.9Z,4,REGULAR,period,end,[],0,,,1610612740,101,111,2022-02-02T02:34:08Z,6690000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,PT00M00.00S,2022-02-02T02:33:17.5Z,4,REGULAR,game,end,[],0,,,0,101,111,2022-02-02T02:33:17Z,6700000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
