actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
628,PT02M12.00S,2022-02-25T02:20:08.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203924,93.34756898817345,60.53921568627451,1610612765,102,99,2022-02-25T02:20:15Z,6250000,53.0,10.0,1,right,MISS J. Grant Layup - blocked,"[203924, 1628386]",1610612765.0,DET,,,,Grant,J. Grant,,,,,5.36,Missed,,,,,,,,,,,,,,,,,Allen,1628386.0,
629,PT02M12.00S,2022-02-25T02:20:08.1Z,4,REGULAR,block,,[],1628386,,,1610612765,102,99,2022-02-25T02:20:11Z,6260000,,,0,,J. Allen BLOCK (3 BLK),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT02M07.00S,2022-02-25T02:20:13.1Z,4,REGULAR,rebound,offensive,[],1628963,,,1610612765,102,99,2022-02-25T02:20:15Z,6270000,,,0,,M. Bagley III REBOUND (Off:2 Def:1),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,628.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
631,PT02M06.00S,2022-02-25T02:20:13.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628963,82.44086727989487,96.32352941176471,1610612765,102,99,2022-02-25T02:20:18Z,6280000,232.0,113.0,1,right,MISS M. Bagley III 25' 3PT,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,25.75,Missed,,,,,,,,,,,,,,,,,,,
632,PT02M03.00S,2022-02-25T02:20:17.1Z,4,REGULAR,rebound,defensive,[],1629164,,,1610612739,102,99,2022-02-25T02:20:17Z,6290000,,,0,,B. Goodwin REBOUND (Off:0 Def:3),[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,631.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
633,PT01M59.00S,2022-02-25T02:20:21.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629164,5.962549277266746,40.931372549019606,1610612739,102,99,2022-02-25T02:20:38Z,6300000,45.0,4.0,1,left,MISS B. Goodwin Layup,[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,4.54,Missed,,,,,,,,,,,,,,,,,,,
634,PT01M56.00S,2022-02-25T02:20:24.0Z,4,REGULAR,rebound,defensive,[],1628963,,,1610612765,102,99,2022-02-25T02:20:38Z,6310000,,,0,,M. Bagley III REBOUND (Off:2 Def:2),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,633.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
635,PT01M50.00S,2022-02-25T02:20:33.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,102,99,2022-02-25T02:20:33Z,6320000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT01M38.00S,2022-02-25T02:21:12.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202709,94.26741130091985,55.14705882352941,1610612765,102,99,2022-02-25T02:21:16Z,6330000,26.0,1.0,1,right,MISS C. Joseph driving Layup - blocked,"[202709, 1630596]",1610612765.0,DET,driving,,,Joseph,C. Joseph,,,,,2.57,Missed,,,,,,,,,,,,,,,,,Mobley,1630596.0,
637,PT01M38.00S,2022-02-25T02:21:12.3Z,4,REGULAR,block,,[],1630596,,,1610612765,102,99,2022-02-25T02:21:14Z,6340000,,,0,,E. Mobley BLOCK (3 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT01M36.00S,2022-02-25T02:21:14.3Z,4,REGULAR,rebound,defensive,[],1630596,,,1610612739,102,99,2022-02-25T02:21:16Z,6350000,,,0,,E. Mobley REBOUND (Off:0 Def:8),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,636.0,8.0,8.0,0.0,,,,,,,,,,,,,,,
640,PT01M26.00S,2022-02-25T02:21:25.4Z,4,REGULAR,3pt,Jump Shot,[],1630171,7.408015768725363,3.1862745098039227,1610612739,102,102,2022-02-25T02:21:31Z,6370000,234.0,17.0,1,left,I. Okoro 3PT  (11 PTS) (B. Goodwin 5 AST),"[1630171, 1629164]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,23.47,Made,,,,,,,,,,,11.0,B. Goodwin,1629164.0,5.0,,,,,
642,PT01M14.00S,2022-02-25T02:21:40.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,81.12680683311433,53.18627450980392,1610612765,102,102,2022-02-25T02:21:44Z,6390000,16.0,125.0,1,right,MISS C. Cunningham 12' pullup Shot,[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,12.59,Missed,,,,,,,,,,,,,,,,,,,
643,PT01M11.00S,2022-02-25T02:21:43.2Z,4,REGULAR,rebound,defensive,[],1628374,,,1610612739,102,102,2022-02-25T02:21:44Z,6400000,,,0,,L. Markkanen REBOUND (Off:1 Def:4),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,642.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
644,PT01M07.00S,2022-02-25T02:21:52.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612739,102,102,2022-02-25T02:21:52Z,6410000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT01M07.00S,2022-02-25T02:22:59.0Z,4,REGULAR,substitution,out,[],1628963,,,1610612739,102,102,2022-02-25T02:23:17Z,6420000,,,0,,SUB out: M. Bagley III,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT01M07.00S,2022-02-25T02:22:59.0Z,4,REGULAR,substitution,in,[],1630180,,,1610612739,102,102,2022-02-25T02:23:17Z,6430000,,,0,,SUB in: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT01M01.00S,2022-02-25T02:23:42.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630191,,,1610612739,102,102,2022-02-25T02:23:49Z,6440000,,,0,,I. Stewart shooting personal FOUL (4 PF) (Markkanen 2 FT),"[1630191, 1628374]",1610612765.0,DET,shooting,,,Stewart,I. Stewart,,,,,,,,,,,1155.0,,4.0,0.0,Markkanen,1628374.0,,,,,,,,,
649,PT01M01.00S,2022-02-25T02:24:07.7Z,4,REGULAR,freethrow,1 of 2,[],1628374,,,1610612739,102,102,2022-02-25T02:24:07Z,6460000,,,0,,MISS L. Markkanen Free Throw 1 of 2,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,Missed,,,,,,,,,,,,,,,,,,,
650,PT01M01.00S,2022-02-25T02:24:07.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,102,102,2022-02-25T02:24:07Z,6470000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,649.0,,,,,,,,,,,,,,,,,,
651,PT01M01.00S,2022-02-25T02:24:22.7Z,4,REGULAR,freethrow,2 of 2,[],1628374,,,1610612739,102,103,2022-02-25T02:24:22Z,6480000,,,0,,L. Markkanen Free Throw 2 of 2 (22 PTS),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,Made,,,,,,,,,,,22.0,,,,,,,,
652,PT00M46.80S,2022-02-25T02:24:43.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630171,,,1610612765,102,103,2022-02-25T02:24:59Z,6490000,,,0,,I. Okoro personal FOUL (3 PF) (Cunningham 2 FT),"[1630171, 1630595]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,1662.0,,3.0,0.0,Cunningham,1630595.0,,,,,,,,,
654,PT00M46.80S,2022-02-25T02:25:12.9Z,4,REGULAR,freethrow,1 of 2,[],1630595,,,1610612765,103,103,2022-02-25T02:25:12Z,6510000,,,0,,C. Cunningham Free Throw 1 of 2 (14 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,Made,,,,,,,,,,,14.0,,,,,,,,
655,PT00M46.80S,2022-02-25T02:25:29.0Z,4,REGULAR,freethrow,2 of 2,[],1630595,,,1610612765,104,103,2022-02-25T02:25:29Z,6520000,,,0,,C. Cunningham Free Throw 2 of 2 (15 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,Made,,,,,,,,,,,15.0,,,,,,,,
656,PT00M28.10S,2022-02-25T02:25:51.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,8.065045992115643,51.96078431372549,1610612739,104,103,2022-02-25T02:26:04Z,6530000,-10.0,23.0,1,left,MISS J. Allen Layup,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,2.53,Missed,,,,,,,,,,,,,,,,,,,
657,PT00M28.10S,2022-02-25T02:25:51.3Z,4,REGULAR,rebound,defensive,[],1630595,,,1610612765,104,103,2022-02-25T02:26:04Z,6540000,,,0,,C. Cunningham REBOUND (Off:3 Def:3),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,656.0,6.0,3.0,3.0,,,,,,,,,,,,,,,
658,PT00M28.10S,2022-02-25T02:25:58.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630596,,,1610612765,104,103,2022-02-25T02:26:05Z,6550000,,,0,,E. Mobley personal FOUL (2 PF) (Cunningham 2 FT),"[1630596, 1630595]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,1662.0,,2.0,0.0,Cunningham,1630595.0,,,,,,,,,
660,PT00M28.10S,2022-02-25T02:26:23.1Z,4,REGULAR,freethrow,1 of 2,[],1630595,,,1610612765,105,103,2022-02-25T02:26:23Z,6570000,,,0,,C. Cunningham Free Throw 1 of 2 (16 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,Made,,,,,,,,,,,16.0,,,,,,,,
661,PT00M28.10S,2022-02-25T02:26:41.5Z,4,REGULAR,freethrow,2 of 2,[],1630595,,,1610612765,106,103,2022-02-25T02:26:41Z,6580000,,,0,,C. Cunningham Free Throw 2 of 2 (17 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,Made,,,,,,,,,,,17.0,,,,,,,,
662,PT00M28.10S,2022-02-25T02:26:46.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612739,106,103,2022-02-25T02:26:46Z,6590000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT00M23.20S,2022-02-25T02:28:28.4Z,4,REGULAR,3pt,Jump Shot,[],1628374,34.08344283837057,26.715686274509807,1610612739,106,103,2022-02-25T02:29:37Z,6600000,116.0,268.0,1,left,MISS L. Markkanen 29' pullup 3PT,[1628374],1610612739.0,CLE,pullup,,,Markkanen,L. Markkanen,,,,,29.21,Missed,,,,,,,,,,,,,,,,,,,
664,PT00M20.40S,2022-02-25T02:28:31.2Z,4,REGULAR,rebound,offensive,[],1628374,,,1610612739,106,103,2022-02-25T02:28:31Z,6610000,,,0,,L. Markkanen REBOUND (Off:2 Def:4),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,663.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
665,PT00M13.70S,2022-02-25T02:28:37.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630596,5.305519053876466,97.05882352941177,1610612739,106,103,2022-02-25T02:28:42Z,6620000,-235.0,-3.0,1,left,MISS E. Mobley 3PT,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,23.53,Missed,,,,,,,,,,,,,,,,,,,
666,PT00M10.30S,2022-02-25T02:28:41.4Z,4,REGULAR,rebound,offensive,[],1629164,,,1610612739,106,103,2022-02-25T02:28:41Z,6630000,,,0,,B. Goodwin REBOUND (Off:1 Def:3),[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,665.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
667,PT00M02.30S,2022-02-25T02:28:49.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629164,27.11892247043363,86.51960784313725,1610612739,106,103,2022-02-25T02:29:18Z,6640000,-183.0,202.0,1,left,MISS B. Goodwin 27' 3PT,[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,27.26,Missed,,,,,,,,,,,,,,,,,,,
668,PT00M02.30S,2022-02-25T02:28:49.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612739,106,103,2022-02-25T02:38:44Z,6650000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,667.0,,,,,,,,,,,,,,,,,,
669,PT00M00.00S,2022-02-25T02:29:25.4Z,4,REGULAR,period,end,[],0,,,1610612739,106,103,2022-02-25T02:38:44Z,6660000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT00M00.00S,2022-02-25T02:29:28.4Z,4,REGULAR,game,end,[],0,,,0,106,103,2022-02-25T02:29:28Z,6670000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
