actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
517,PT00M47.30S,2022-11-01T02:51:08.9Z,3,REGULAR,3pt,Jump Shot,[],201144,66.3107752956636,47.549019607843135,1610612762,95,74,2022-11-01T02:51:13Z,5110000,-12.0,264.0,1,right,MISS M. Conley 26' 3PT,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Center,26.45,Missed,,,,,,,,,,,,,,,,,,
518,PT00M44.50S,2022-11-01T02:51:11.7Z,3,REGULAR,rebound,defensive,[],1626145,,,1610612763,95,74,2022-11-01T02:51:13Z,5120000,,,0,,T. Jones REBOUND (Off:0 Def:2),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,,,,,,,,,517.0,2.0,2.0,0.0,,,,,,,,
519,PT00M36.20S,2022-11-01T02:51:20.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,10.85742444152431,64.4607843137255,1610612763,95,74,2022-11-01T02:53:08Z,5130000,-72.0,50.0,1,left,MISS T. Jones 8' driving floating Shot,[1626145],1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Left,8.77,Missed,,,,,,,,,,,,,,,,,,
520,PT00M32.60S,2022-11-01T02:51:23.6Z,3,REGULAR,rebound,offensive,[],1630583,,,1610612763,95,74,2022-11-01T02:51:25Z,5140000,,,0,,S. Aldama REBOUND (Off:3 Def:3),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,519.0,6.0,3.0,3.0,,,,,,,,
521,PT00M32.60S,2022-11-01T02:51:23.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630583,5.590000152587891,50.0,1610612763,95,74,2022-11-01T02:51:23Z,5150000,0.0,0.0,1,left,MISS S. Aldama tip Layup,[1630583],1610612763.0,MEM,tip,,,Aldama,S. Aldama,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
522,PT00M31.80S,2022-11-01T02:51:24.4Z,3,REGULAR,rebound,defensive,[],1628374,,,1610612762,95,74,2022-11-01T02:51:24Z,5160000,,,0,,L. Markkanen REBOUND (Off:1 Def:6),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Mid-Range,8-16 Left,,,,,,,,,521.0,7.0,6.0,1.0,,,,,,,,
523,PT00M12.70S,2022-11-01T02:51:43.4Z,3,REGULAR,3pt,Jump Shot,[],1629012,70.12155059132719,25.49019607843137,1610612762,95,74,2022-11-01T02:53:54Z,5170000,-123.0,228.0,1,right,MISS C. Sexton 25' step back 3PT,[1629012],1610612762.0,UTA,step back,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Left Center,25.92,Missed,,,,,,,,,,,,,,,,,,
524,PT00M10.00S,2022-11-01T02:51:46.1Z,3,REGULAR,rebound,offensive,[],1628374,,,1610612762,95,74,2022-11-01T02:51:49Z,5180000,,,0,,L. Markkanen REBOUND (Off:2 Def:6),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,,,,,,,,,523.0,8.0,6.0,2.0,,,,,,,,
525,PT00M09.10S,2022-11-01T02:51:48.3Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1628374,84.31340341655716,67.40196078431373,1610612762,97,74,2022-11-01T02:52:19Z,5190000,87.0,95.0,1,right,L. Markkanen 12' fadeaway Jump Shot (28 PTS),[1628374],1610612762.0,UTA,fadeaway,,,Markkanen,L. Markkanen,,,,,Mid-Range,8-16 Right,12.88,Made,28.0,,,,,,,,,,,,,,,,,
526,PT00M00.00S,2022-11-01T02:51:58.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1631223,11.645860709592641,49.26470588235294,1610612763,97,74,2022-11-01T02:55:09Z,5200000,4.0,57.0,1,left,MISS D. Roddy Hook,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,In The Paint (Non-RA),0-8 Center,5.71,Missed,,,,,,,,,,,,,,,,,,
527,PT00M00.00S,2022-11-01T02:51:58.7Z,3,REGULAR,rebound,defensive,[],1628374,,,1610612762,97,74,2022-11-01T02:55:09Z,5210000,,,0,,L. Markkanen REBOUND (Off:2 Def:7),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,526.0,9.0,7.0,2.0,,,,,,,,
528,PT00M00.00S,2022-11-01T02:52:01.6Z,3,REGULAR,period,end,[],0,,,1610612762,97,74,2022-11-01T02:52:01Z,5220000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT12M00.00S,2022-11-01T02:54:07.7Z,4,REGULAR,substitution,out,['startperiod'],1629012,,,1610612762,97,74,2022-11-01T02:54:38Z,5230000,,,0,,SUB out: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT12M00.00S,2022-11-01T02:54:07.7Z,4,REGULAR,substitution,out,['startperiod'],201144,,,1610612762,97,74,2022-11-01T02:54:38Z,5240000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT12M00.00S,2022-11-01T02:54:07.7Z,4,REGULAR,substitution,out,['startperiod'],1628374,,,1610612762,97,74,2022-11-01T02:54:38Z,5250000,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT12M00.00S,2022-11-01T02:54:07.7Z,4,REGULAR,substitution,out,['startperiod'],1629630,,,1610612762,97,74,2022-11-01T02:54:38Z,5260000,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT12M00.00S,2022-11-01T02:54:07.7Z,4,REGULAR,substitution,out,['startperiod'],1631223,,,1610612762,97,74,2022-11-01T02:54:38Z,5270000,,,0,,SUB out: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT12M00.00S,2022-11-01T02:54:07.7Z,4,REGULAR,substitution,in,['startperiod'],1629659,,,1610612762,97,74,2022-11-01T02:54:38Z,5280000,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT12M00.00S,2022-11-01T02:54:07.7Z,4,REGULAR,substitution,in,['startperiod'],203903,,,1610612762,97,74,2022-11-01T02:54:38Z,5290000,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT12M00.00S,2022-11-01T02:54:07.7Z,4,REGULAR,substitution,in,['startperiod'],203482,,,1610612762,97,74,2022-11-01T02:54:38Z,5300000,,,0,,SUB in: K. Olynyk,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT12M00.00S,2022-11-01T02:54:07.7Z,4,REGULAR,substitution,in,['startperiod'],1631113,,,1610612762,97,74,2022-11-01T02:54:38Z,5310000,,,0,,SUB in: K. Chandler,[1631113],1610612763.0,MEM,,,,Chandler,K. Chandler,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT12M00.00S,2022-11-01T02:54:07.7Z,4,REGULAR,substitution,in,['startperiod'],1630214,,,1610612762,97,74,2022-11-01T02:54:38Z,5320000,,,0,,SUB in: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT12M00.00S,2022-11-01T02:54:40.6Z,4,REGULAR,period,start,[],0,,,1610612763,97,74,2022-11-01T02:54:40Z,5330000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT11M39.00S,2022-11-01T02:55:01.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630583,8.09789750328515,41.42156862745098,1610612763,97,74,2022-11-01T02:55:05Z,5340000,43.0,24.0,1,left,MISS S. Aldama driving Layup,[1630583],1610612763.0,MEM,driving,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),0-8 Center,4.9,Missed,,,,,,,,,,,,,,,,,,
541,PT11M36.00S,2022-11-01T02:55:04.2Z,4,REGULAR,rebound,offensive,[],1630583,,,1610612763,97,74,2022-11-01T02:55:05Z,5350000,,,0,,S. Aldama REBOUND (Off:4 Def:3),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,540.0,7.0,3.0,4.0,,,,,,,,
542,PT11M36.00S,2022-11-01T02:55:03.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630583,5.590000152587891,50.0,1610612763,97,74,2022-11-01T02:55:03Z,5360000,0.0,0.0,1,left,MISS S. Aldama tip Layup,[1630583],1610612763.0,MEM,tip,,,Aldama,S. Aldama,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
543,PT11M35.00S,2022-11-01T02:55:03.8Z,4,REGULAR,rebound,defensive,[],1627736,,,1610612762,97,74,2022-11-01T02:55:03Z,5370000,,,0,,M. Beasley REBOUND (Off:0 Def:4),[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,Mid-Range,8-16 Left,,,,,,,,,542.0,4.0,4.0,0.0,,,,,,,,
544,PT11M31.00S,2022-11-01T02:55:10.2Z,4,REGULAR,turnover,out-of-bounds,[],1629659,,,1610612762,97,74,2022-11-01T02:55:21Z,5380000,,,0,,T. Horton-Tucker lost ball out-of-bounds TURNOVER (1 TO),[1629659],1610612762.0,UTA,lost ball,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),0-8 Center,,,,1830.0,,,,,,,,,1.0,,,,,,,
545,PT11M21.00S,2022-11-01T02:55:28.7Z,4,REGULAR,turnover,bad pass,[],1626145,,,1610612763,97,74,2022-11-01T02:55:32Z,5390000,,,0,,T. Jones bad pass TURNOVER (5 TO),"[1626145, 203482]",1610612763.0,MEM,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,5.0,,,,,,Olynyk,203482.0
546,PT11M21.00S,2022-11-01T02:55:28.7Z,4,REGULAR,steal,,[],203482,,,1610612762,97,74,2022-11-01T02:55:30Z,5400000,,,0,,K. Olynyk STEAL (4 STL),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
547,PT11M15.00S,2022-11-01T02:55:34.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1627736,76.69185282522996,11.76470588235294,1610612762,97,74,2022-11-01T02:57:33Z,5410000,-191.0,167.0,1,right,MISS M. Beasley 25' pullup 3PT,[1627736],1610612762.0,UTA,pullup,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Left Center,25.36,Missed,,,,,,,,,,,,,,,,,,
548,PT11M13.00S,2022-11-01T02:55:37.5Z,4,REGULAR,rebound,offensive,[],1629659,,,1610612762,97,74,2022-11-01T02:55:37Z,5420000,,,0,,T. Horton-Tucker REBOUND (Off:1 Def:2),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Left Center,,,,,,,,,547.0,3.0,2.0,1.0,,,,,,,,
549,PT11M06.00S,2022-11-01T02:55:43.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630534,92.9862023653088,45.83333333333333,1610612762,97,74,2022-11-01T02:55:48Z,5430000,-21.0,13.0,1,right,MISS O. Agbaji reverse Layup,[1630534],1610612762.0,UTA,reverse,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,2.47,Missed,,,,,,,,,,,,,,,,,,
550,PT11M04.00S,2022-11-01T02:55:45.5Z,4,REGULAR,rebound,defensive,[],1628415,,,1610612763,97,74,2022-11-01T02:55:48Z,5440000,,,0,,D. Brooks REBOUND (Off:1 Def:3),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,,,,,,,,,549.0,4.0,3.0,1.0,,,,,,,,
551,PT10M51.00S,2022-11-01T02:56:01.2Z,4,REGULAR,foul,personal,['2freethrow'],203482,,,1610612763,97,74,2022-11-01T02:56:08Z,5450000,,,0,,K. Olynyk shooting personal FOUL (5 PF) (Tillman 2 FT),"[203482, 1630214]",1610612762.0,UTA,shooting,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,,,,1628482.0,5.0,0.0,Tillman,1630214.0,,,,,,,,,,,,
553,PT10M51.00S,2022-11-01T02:56:27.9Z,4,REGULAR,freethrow,1 of 2,[],1630214,,,1610612763,97,74,2022-11-01T02:56:27Z,5470000,,,0,,MISS X. Tillman Free Throw 1 of 2,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
554,PT10M51.00S,2022-11-01T02:56:27.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,97,74,2022-11-01T02:56:27Z,5480000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,553.0,,,,,,,,,,,
555,PT10M51.00S,2022-11-01T02:56:28.5Z,4,REGULAR,substitution,out,[],203482,,,1610612763,97,74,2022-11-01T02:56:31Z,5490000,,,0,,SUB out: K. Olynyk,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT10M51.00S,2022-11-01T02:56:28.5Z,4,REGULAR,substitution,in,[],1629020,,,1610612763,97,74,2022-11-01T02:56:31Z,5500000,,,0,,SUB in: J. Vanderbilt,[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT10M51.00S,2022-11-01T02:56:49.8Z,4,REGULAR,freethrow,2 of 2,[],1630214,,,1610612763,97,74,2022-11-01T02:56:49Z,5510000,,,0,,MISS X. Tillman Free Throw 2 of 2,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
558,PT10M49.00S,2022-11-01T02:56:51.2Z,4,REGULAR,rebound,defensive,[],1629020,,,1610612762,97,74,2022-11-01T02:56:51Z,5520000,,,0,,J. Vanderbilt REBOUND (Off:2 Def:4),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,557.0,6.0,4.0,2.0,,,,,,,,
559,PT10M37.00S,2022-11-01T02:57:03.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203903,92.59198423127464,54.166666666666664,1610612762,99,74,2022-11-01T02:59:29Z,5530000,21.0,17.0,1,right,J. Clarkson cutting Layup (11 PTS) (J. Vanderbilt 3 AST),"[203903, 1629020]",1610612762.0,UTA,cutting,,,Clarkson,J. Clarkson,,,,,Restricted Area,0-8 Center,2.69,Made,11.0,,,,,,,,,,,J. Vanderbilt,1629020.0,3.0,,,,
561,PT10M23.00S,2022-11-01T02:57:16.9Z,4,REGULAR,3pt,Jump Shot,[],1626145,16.113666228646515,94.85294117647058,1610612763,99,77,2022-11-01T02:57:21Z,5550000,-224.0,99.0,1,left,T. Jones 24' 3PT  (10 PTS) (K. Chandler 1 AST),"[1626145, 1631113]",1610612763.0,MEM,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,24.52,Made,10.0,,,,,,,,,,,K. Chandler,1631113.0,1.0,,,,
563,PT10M06.00S,2022-11-01T02:57:35.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627736,89.70105124835742,45.588235294117645,1610612762,101,77,2022-11-01T02:58:08Z,5570000,-22.0,44.0,1,right,M. Beasley cutting finger roll Layup (15 PTS) (J. Vanderbilt 4 AST),"[1627736, 1629020]",1610612762.0,UTA,cutting finger roll,,,Beasley,M. Beasley,,,,,In The Paint (Non-RA),0-8 Center,4.95,Made,15.0,,,,,,,,,,,J. Vanderbilt,1629020.0,4.0,,,,
565,PT10M05.00S,2022-11-01T02:57:39.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,101,77,2022-11-01T02:57:39Z,5590000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT09M49.00S,2022-11-01T03:00:50.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630583,5.601182654402102,54.65686274509803,1610612763,101,79,2022-11-01T03:00:54Z,5600000,-23.0,0.0,1,left,S. Aldama Layup (3 PTS) (D. Brooks 1 AST),"[1630583, 1628415]",1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,2.33,Made,3.0,,,,,,,,,,,D. Brooks,1628415.0,1.0,,,,
568,PT09M28.00S,2022-11-01T03:01:10.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630534,92.19776609724047,51.9607843137255,1610612762,103,79,2022-11-01T03:01:14Z,5620000,10.0,21.0,1,right,O. Agbaji DUNK (4 PTS) (J. Vanderbilt 5 AST),"[1630534, 1629020]",1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,2.3,Made,4.0,,,,,,,,,,,J. Vanderbilt,1629020.0,5.0,,,,
570,PT09M18.00S,2022-11-01T03:01:21.3Z,4,REGULAR,3pt,Jump Shot,[],1631113,30.56833114323259,67.40196078431373,1610612763,103,79,2022-11-01T03:01:45Z,5640000,-87.0,235.0,1,left,MISS K. Chandler 25' pullup 3PT,[1631113],1610612763.0,MEM,pullup,,,Chandler,K. Chandler,,,,,Above the Break 3,24+ Left Center,25.04,Missed,,,,,,,,,,,,,,,,,,
571,PT09M14.00S,2022-11-01T03:01:25.3Z,4,REGULAR,rebound,offensive,[],1630214,,,1610612763,103,79,2022-11-01T03:01:28Z,5650000,,,0,,X. Tillman REBOUND (Off:1 Def:0),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Above the Break 3,24+ Left Center,,,,,,,,,570.0,1.0,0.0,1.0,,,,,,,,
572,PT09M14.00S,2022-11-01T03:01:28.0Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630214,5.590000152587891,50.0,1610612763,103,79,2022-11-01T03:01:34Z,5660000,0.0,0.0,1,left,MISS X. Tillman putback Layup,[1630214],1610612763.0,MEM,putback,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
573,PT09M14.00S,2022-11-01T03:01:28.0Z,4,REGULAR,rebound,offensive,[],1630214,,,1610612763,103,79,2022-11-01T03:01:34Z,5670000,,,0,,X. Tillman REBOUND (Off:2 Def:0),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,,,,,,,,,572.0,2.0,0.0,2.0,,,,,,,,
574,PT09M14.00S,2022-11-01T03:01:31.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630214,5.590000152587891,50.0,1610612763,103,81,2022-11-01T03:01:31Z,5680000,0.0,0.0,1,left,X. Tillman putback Layup (2 PTS),[1630214],1610612763.0,MEM,putback,,,Tillman,X. Tillman,,,,,Mid-Range,8-16 Left,0.0,Made,2.0,,,,,,,,,,,,,,,,,
575,PT09M14.00S,2022-11-01T03:01:32.4Z,4,REGULAR,foul,personal,['1freethrow'],203903,,,1610612763,103,81,2022-11-01T03:01:40Z,5690000,,,0,,J. Clarkson shooting personal FOUL (3 PF) (Tillman 1 FT),"[203903, 1630214]",1610612762.0,UTA,shooting,,,Clarkson,J. Clarkson,,,,,Restricted Area,0-8 Center,,,,200833.0,3.0,0.0,Tillman,1630214.0,,,,,,,,,,,,
577,PT09M14.00S,2022-11-01T03:01:59.1Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],1630214,,,1610612763,103,81,2022-11-01T03:02:01Z,5710000,,,0,,MISS X. Tillman Free Throw 1 of 1,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
578,PT09M12.00S,2022-11-01T03:02:01.1Z,4,REGULAR,rebound,defensive,[],1629020,,,1610612762,103,81,2022-11-01T03:02:01Z,5720000,,,0,,J. Vanderbilt REBOUND (Off:2 Def:5),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,577.0,7.0,5.0,2.0,,,,,,,,
579,PT08M53.00S,2022-11-01T03:02:20.0Z,4,REGULAR,3pt,Jump Shot,[],1629659,71.56701708278581,77.45098039215686,1610612762,103,81,2022-11-01T03:02:28Z,5730000,137.0,215.0,1,right,MISS T. Horton-Tucker 25' step back 3PT,[1629659],1610612762.0,UTA,step back,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Right Center,25.49,Missed,,,,,,,,,,,,,,,,,,
580,PT08M47.00S,2022-11-01T03:02:26.0Z,4,REGULAR,rebound,defensive,[],1630214,,,1610612763,103,81,2022-11-01T03:02:28Z,5740000,,,0,,X. Tillman REBOUND (Off:2 Def:1),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Above the Break 3,24+ Right Center,,,,,,,,,579.0,3.0,1.0,2.0,,,,,,,,
581,PT08M40.00S,2022-11-01T03:02:32.2Z,4,REGULAR,3pt,Jump Shot,[],1628415,33.98488830486202,45.83333333333333,1610612763,103,81,2022-11-01T03:02:37Z,5750000,21.0,267.0,1,left,MISS D. Brooks 26' 3PT,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Center,26.78,Missed,,,,,,,,,,,,,,,,,,
582,PT08M36.00S,2022-11-01T03:02:36.2Z,4,REGULAR,rebound,defensive,[],1630534,,,1610612762,103,81,2022-11-01T03:02:37Z,5760000,,,0,,O. Agbaji REBOUND (Off:1 Def:1),[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Center,,,,,,,,,581.0,2.0,1.0,1.0,,,,,,,,
583,PT08M27.00S,2022-11-01T03:02:50.8Z,4,REGULAR,foul,personal,[],1630214,,,1610612762,103,81,2022-11-01T03:02:56Z,5770000,,,0,,X. Tillman personal FOUL (1 PF),"[1630214, 1630534]",1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,In The Paint (Non-RA),0-8 Center,,,,200833.0,1.0,0.0,Agbaji,1630534.0,,,,,,,,,,,,
585,PT08M14.00S,2022-11-01T03:03:20.8Z,4,REGULAR,3pt,Jump Shot,[],1627736,80.1084099868594,4.6568627450980395,1610612762,103,81,2022-11-01T03:03:25Z,5790000,-227.0,134.0,1,right,MISS M. Beasley 26' 3PT,[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Left Center,26.36,Missed,,,,,,,,,,,,,,,,,,
586,PT08M11.00S,2022-11-01T03:03:23.8Z,4,REGULAR,rebound,defensive,[],1630583,,,1610612763,103,81,2022-11-01T03:03:25Z,5800000,,,0,,S. Aldama REBOUND (Off:4 Def:4),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Left Center,,,,,,,,,585.0,8.0,4.0,4.0,,,,,,,,
587,PT08M04.00S,2022-11-01T03:03:30.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630214,6.915243101182654,45.34313725490196,1610612763,103,83,2022-11-01T03:03:34Z,5810000,23.0,13.0,1,left,X. Tillman Layup (4 PTS) (K. Chandler 2 AST),"[1630214, 1631113]",1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,2.64,Made,4.0,,,,,,,,,,,K. Chandler,1631113.0,2.0,,,,
589,PT07M50.00S,2022-11-01T03:03:46.9Z,4,REGULAR,turnover,backcourt,[],1629659,,,1610612762,103,83,2022-11-01T03:03:58Z,5830000,,,0,,T. Horton-Tucker backcourt TURNOVER (2 TO),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),0-8 Center,,,,200833.0,,,,,,,,,2.0,,,,,,,
590,PT07M42.00S,2022-11-01T03:04:08.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626145,7.30946123521682,60.29411764705882,1610612763,103,85,2022-11-01T03:04:15Z,5840000,-51.0,16.0,1,left,T. Jones driving Layup (12 PTS),[1626145],1610612763.0,MEM,driving,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,5.4,Made,12.0,,,,,,,,,,,,,,,,,
591,PT07M42.00S,2022-11-01T03:04:11.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,103,85,2022-11-01T03:04:11Z,5850000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT07M42.00S,2022-11-01T03:06:44.5Z,4,REGULAR,substitution,out,[],1629020,,,1610612762,103,85,2022-11-01T03:06:54Z,5860000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT07M42.00S,2022-11-01T03:06:44.5Z,4,REGULAR,substitution,out,[],1631113,,,1610612762,103,85,2022-11-01T03:06:54Z,5870000,,,0,,SUB out: K. Chandler,[1631113],1610612763.0,MEM,,,,Chandler,K. Chandler,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT07M42.00S,2022-11-01T03:06:44.5Z,4,REGULAR,substitution,in,[],203482,,,1610612762,103,85,2022-11-01T03:06:54Z,5880000,,,0,,SUB in: K. Olynyk,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT07M42.00S,2022-11-01T03:06:44.5Z,4,REGULAR,substitution,in,[],1629630,,,1610612762,103,85,2022-11-01T03:06:54Z,5890000,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT07M26.00S,2022-11-01T03:07:22.2Z,4,REGULAR,3pt,Jump Shot,[],1627736,84.44480946123521,95.09803921568627,1610612762,106,85,2022-11-01T03:07:26Z,5900000,225.0,94.0,1,right,M. Beasley 24' 3PT  (18 PTS) (T. Horton-Tucker 2 AST),"[1627736, 1629659]",1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Right,24.42,Made,18.0,,,,,,,,,,,T. Horton-Tucker,1629659.0,2.0,,,,
