actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
602,PT06M55.00S,2022-10-30T03:04:13.0Z,4,REGULAR,substitution,out,[],1629634,,,1610612763,101,103,2022-10-30T03:04:22Z,5950000,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT06M55.00S,2022-10-30T03:04:13.0Z,4,REGULAR,substitution,out,[],1630217,,,1610612763,101,103,2022-10-30T03:04:22Z,5960000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT06M55.00S,2022-10-30T03:04:13.0Z,4,REGULAR,substitution,in,[],1628415,,,1610612763,101,103,2022-10-30T03:04:22Z,5970000,,,0,,SUB in: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT06M55.00S,2022-10-30T03:04:13.0Z,4,REGULAR,substitution,in,[],203500,,,1610612763,101,103,2022-10-30T03:04:22Z,5980000,,,0,,SUB in: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT06M55.00S,2022-10-30T03:04:13.0Z,4,REGULAR,substitution,in,[],1631223,,,1610612763,101,103,2022-10-30T03:04:22Z,5990000,,,0,,SUB in: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT06M32.00S,2022-10-30T03:04:35.5Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628415,13.354139290407357,41.42156862745098,1610612763,101,103,2022-10-30T03:04:40Z,6000000,43.0,73.0,1,left,MISS D. Brooks 8' Hook,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Center,8.47,Missed,,,,,,,,,,,,,,,,,,
608,PT06M30.00S,2022-10-30T03:04:37.5Z,4,REGULAR,rebound,defensive,[],1627736,,,1610612762,101,103,2022-10-30T03:04:40Z,6010000,,,0,,M. Beasley REBOUND (Off:0 Def:2),[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,607.0,2.0,2.0,0.0,,,,,,,,,,
609,PT06M20.00S,2022-10-30T03:04:46.6Z,4,REGULAR,3pt,Jump Shot,[],1628374,66.44218134034165,18.38235294117647,1610612762,101,103,2022-10-30T03:04:50Z,6020000,-158.0,263.0,1,right,MISS L. Markkanen 30' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,30.68,Missed,,,,,,,,,,,,,,,,,,
610,PT06M18.00S,2022-10-30T03:04:48.6Z,4,REGULAR,rebound,defensive,[],1629723,,,1610612763,101,103,2022-10-30T03:04:50Z,6030000,,,0,,J. Konchar REBOUND (Off:0 Def:6),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Above the Break 3,24+ Left Center,,,,,,,609.0,6.0,6.0,0.0,,,,,,,,,,
611,PT06M11.00S,2022-10-30T03:04:56.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1626145,32.40801576872536,31.127450980392158,1610612763,101,106,2022-10-30T03:05:09Z,6040000,94.0,252.0,1,left,T. Jones 26' 3PT pullup (23 PTS),[1626145],1610612763.0,MEM,pullup,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,26.92,Made,23.0,,,,,,,,,,,,,,,,,
613,PT05M47.00S,2022-10-30T03:05:20.3Z,4,REGULAR,3pt,Jump Shot,[],203903,62.76281208935611,67.8921568627451,1610612762,104,106,2022-10-30T03:05:24Z,6050000,89.0,298.0,1,right,J. Clarkson 31' 3PT  (21 PTS) (L. Markkanen 5 AST),"[203903, 1628374]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Center,31.07,Made,21.0,,,,,,,,,,,,,L. Markkanen,1628374.0,5.0,,
615,PT05M21.00S,2022-10-30T03:05:45.3Z,4,REGULAR,3pt,Jump Shot,[],1631223,14.931011826544022,95.34313725490196,1610612763,104,109,2022-10-30T03:05:50Z,6070000,-227.0,88.0,1,left,D. Roddy 24' 3PT  (8 PTS) (T. Jones 8 AST),"[1631223, 1626145]",1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Left Corner 3,24+ Left,24.31,Made,8.0,,,,,,,,,,,,,T. Jones,1626145.0,8.0,,
617,PT05M02.00S,2022-10-30T03:06:05.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628374,90.22667542706965,48.77450980392157,1610612762,106,109,2022-10-30T03:06:12Z,6090000,-6.0,39.0,1,right,L. Markkanen driving reverse DUNK (16 PTS) (J. Clarkson 3 AST),"[1628374, 203903]",1610612762.0,UTA,driving reverse,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,3.99,Made,16.0,,,,,,,,,,,,,J. Clarkson,203903.0,3.0,,
618,PT04M53.00S,2022-10-30T03:06:13.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628415,7.966491458607096,49.754901960784316,1610612763,106,111,2022-10-30T03:06:19Z,6100000,1.0,22.0,1,left,D. Brooks driving DUNK (25 PTS),[1628415],1610612763.0,MEM,driving,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,2.24,Made,25.0,,,,,,,,,,,,,,,,,
619,PT04M40.00S,2022-10-30T03:06:28.4Z,4,REGULAR,foul,personal,['2freethrow'],1628415,,,1610612762,106,111,2022-10-30T03:06:35Z,6110000,,,0,,D. Brooks shooting personal FOUL (5 PF) (Markkanen 2 FT),"[1628415, 1628374]",1610612763.0,MEM,shooting,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628168.0,5.0,0.0,Markkanen,1628374.0,,,,,
622,PT04M40.00S,2022-10-30T03:07:04.3Z,4,REGULAR,freethrow,1 of 2,[],1628374,,,1610612762,107,111,2022-10-30T03:07:04Z,6130000,,,0,,L. Markkanen Free Throw 1 of 2 (17 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
623,PT04M40.00S,2022-10-30T03:07:06.7Z,4,REGULAR,substitution,out,[],1628415,,,1610612762,107,111,2022-10-30T03:07:10Z,6140000,,,0,,SUB out: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT04M40.00S,2022-10-30T03:07:06.7Z,4,REGULAR,substitution,in,[],1630217,,,1610612762,107,111,2022-10-30T03:07:10Z,6150000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT04M40.00S,2022-10-30T03:07:23.9Z,4,REGULAR,freethrow,2 of 2,[],1628374,,,1610612762,108,111,2022-10-30T03:07:23Z,6160000,,,0,,L. Markkanen Free Throw 2 of 2 (18 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
626,PT04M25.00S,2022-10-30T03:07:41.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1631223,6.389618922470433,41.17647058823529,1610612763,108,113,2022-10-30T03:07:47Z,6170000,44.0,8.0,1,left,D. Roddy alley-oop DUNK (10 PTS) (T. Jones 9 AST),"[1631223, 1626145]",1610612763.0,MEM,alley-oop,,,Roddy,D. Roddy,,,,,In The Paint (Non-RA),0-8 Center,4.48,Made,10.0,,,,,,,,,,,,,T. Jones,1626145.0,9.0,,
628,PT04M13.00S,2022-10-30T03:07:53.2Z,4,REGULAR,3pt,Jump Shot,[],1627736,79.97700394218134,94.11764705882352,1610612762,108,113,2022-10-30T03:07:57Z,6190000,221.0,136.0,1,right,MISS M. Beasley 25' 3PT,[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Right Center,25.9,Missed,,,,,,,,,,,,,,,,,,
629,PT04M11.00S,2022-10-30T03:07:55.2Z,4,REGULAR,rebound,defensive,[],203500,,,1610612763,108,113,2022-10-30T03:07:57Z,6200000,,,0,,S. Adams REBOUND (Off:5 Def:5),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,Above the Break 3,24+ Right Center,,,,,,,628.0,10.0,5.0,5.0,,,,,,,,,,
630,PT04M02.00S,2022-10-30T03:08:03.9Z,4,REGULAR,turnover,bad pass,[],1626145,,,1610612763,108,113,2022-10-30T03:08:10Z,6210000,,,0,,T. Jones bad pass TURNOVER (1 TO),"[1626145, 1627736]",1610612763.0,MEM,,,,Jones,T. Jones,,,,,Mid-Range,8-16 Right,,,,1.0,Beasley,1627736.0,,,,,,,,,,,,,,
631,PT04M02.00S,2022-10-30T03:08:03.9Z,4,REGULAR,steal,,[],1627736,,,1610612762,108,113,2022-10-30T03:08:05Z,6220000,,,0,,M. Beasley STEAL (1 STL),[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
632,PT03M58.00S,2022-10-30T03:08:08.6Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203903,66.83639947437582,23.03921568627451,1610612762,108,113,2022-10-30T03:08:17Z,6230000,-135.0,259.0,1,right,MISS J. Clarkson 29' pullup 3PT,[203903],1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Left Center,29.22,Missed,,,,,,,,,,,,,,,,,,
633,PT03M55.00S,2022-10-30T03:08:11.4Z,4,REGULAR,rebound,offensive,[],203903,,,1610612762,108,113,2022-10-30T03:08:11Z,6240000,,,0,,J. Clarkson REBOUND (Off:3 Def:0),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Left Center,,,,,,,632.0,3.0,0.0,3.0,,,,,,,,,,
634,PT03M48.00S,2022-10-30T03:08:18.5Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",203482,80.1084099868594,94.85294117647058,1610612762,111,113,2022-10-30T03:08:24Z,6250000,224.0,134.0,1,right,K. Olynyk 26' 3PT  (18 PTS) (J. Clarkson 4 AST),"[203482, 203903]",1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Right Center,26.15,Made,18.0,,,,,,,,,,,,,J. Clarkson,203903.0,4.0,,
636,PT03M33.00S,2022-10-30T03:08:39.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612763,111,113,2022-10-30T03:08:48Z,6270000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT03M33.00S,2022-10-30T03:10:02.4Z,4,REGULAR,substitution,out,[],1631223,,,1610612763,111,113,2022-10-30T03:10:17Z,6280000,,,0,,SUB out: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT03M33.00S,2022-10-30T03:10:02.4Z,4,REGULAR,substitution,out,[],1629723,,,1610612763,111,113,2022-10-30T03:10:17Z,6290000,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT03M33.00S,2022-10-30T03:10:02.4Z,4,REGULAR,substitution,in,[],1630583,,,1610612763,111,113,2022-10-30T03:10:17Z,6300000,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT03M33.00S,2022-10-30T03:10:02.4Z,4,REGULAR,substitution,in,[],1628415,,,1610612763,111,113,2022-10-30T03:10:17Z,6310000,,,0,,SUB in: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT03M27.00S,2022-10-30T03:10:26.9Z,4,REGULAR,3pt,Jump Shot,[],1630217,27.808804204993432,80.3921568627451,1610612763,111,116,2022-10-30T03:10:33Z,6320000,-152.0,209.0,1,left,D. Bane 25' 3PT  (30 PTS) (T. Jones 10 AST),"[1630217, 1626145]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,25.83,Made,30.0,,,,,,,,,,,,,T. Jones,1626145.0,10.0,,
643,PT03M14.00S,2022-10-30T03:10:42.2Z,4,REGULAR,foul,personal,[],203500,,,1610612762,111,116,2022-10-30T03:10:53Z,6340000,,,0,,S. Adams personal FOUL (4 PF),"[203500, 203482]",1610612763.0,MEM,,,,Adams,S. Adams,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,203591.0,4.0,0.0,Olynyk,203482.0,,,,,
645,PT03M14.00S,2022-10-30T03:10:49.1Z,4,REGULAR,substitution,out,[],203500,,,1610612762,111,116,2022-10-30T03:10:52Z,6360000,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT03M14.00S,2022-10-30T03:10:49.1Z,4,REGULAR,substitution,in,[],1629634,,,1610612762,111,116,2022-10-30T03:10:52Z,6370000,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT03M04.00S,2022-10-30T03:11:10.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628374,89.17542706964521,44.11764705882353,1610612762,113,116,2022-10-30T03:11:15Z,6380000,-29.0,49.0,1,right,L. Markkanen cutting DUNK (20 PTS) (J. Clarkson 5 AST),"[1628374, 203903]",1610612762.0,UTA,cutting,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,5.74,Made,20.0,,,,,,,,,,,,,J. Clarkson,203903.0,5.0,,
649,PT02M41.00S,2022-10-30T03:11:35.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627736,,,1610612763,113,116,2022-10-30T03:11:41Z,6400000,,,0,,M. Beasley personal FOUL (1 PF) (Bane 2 FT),"[1627736, 1630217]",1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,1628168.0,1.0,0.0,Bane,1630217.0,,,,,
651,PT02M41.00S,2022-10-30T03:12:02.6Z,4,REGULAR,freethrow,1 of 2,[],1630217,,,1610612763,113,117,2022-10-30T03:12:02Z,6420000,,,0,,D. Bane Free Throw 1 of 2 (31 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,Made,31.0,,,,,,,,,,,,,,,,,
652,PT02M41.00S,2022-10-30T03:12:18.6Z,4,REGULAR,freethrow,2 of 2,[],1630217,,,1610612763,113,118,2022-10-30T03:12:18Z,6430000,,,0,,D. Bane Free Throw 2 of 2 (32 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,Made,32.0,,,,,,,,,,,,,,,,,
653,PT02M22.00S,2022-10-30T03:12:44.4Z,4,REGULAR,3pt,Jump Shot,[],1628374,91.01511169513797,95.83333333333334,1610612762,116,118,2022-10-30T03:12:50Z,6440000,229.0,32.0,1,right,L. Markkanen 3PT  (23 PTS) (K. Olynyk 4 AST),"[1628374, 203482]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Right Corner 3,24+ Right,23.14,Made,23.0,,,,,,,,,,,,,K. Olynyk,203482.0,4.0,,
655,PT02M00.00S,2022-10-30T03:13:06.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,18.347568988173457,49.754901960784316,1610612763,116,120,2022-10-30T03:13:12Z,6460000,1.0,120.0,1,left,D. Brooks 12' turnaround Jump Shot (27 PTS),[1628415],1610612763.0,MEM,turnaround,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Center,12.0,Made,27.0,,,,,,,,,,,,,,,,,
656,PT01M46.00S,2022-10-30T03:13:23.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203482,88.91261498028909,54.166666666666664,1610612762,118,120,2022-10-30T03:13:29Z,6470000,21.0,52.0,1,right,K. Olynyk Layup (20 PTS) (C. Sexton 3 AST),"[203482, 1629012]",1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),0-8 Center,5.57,Made,20.0,,,,,,,,,,,,,C. Sexton,1629012.0,3.0,,
658,PT01M25.00S,2022-10-30T03:13:45.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629634,11.12023653088042,43.38235294117647,1610612763,118,120,2022-10-30T03:13:49Z,6490000,33.0,52.0,1,left,MISS B. Clarke 6' Layup - blocked,"[1629634, 1629012]",1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),0-8 Center,6.16,Missed,,,,,,,,,,,,,,,,,Sexton,1629012.0
659,PT01M25.00S,2022-10-30T03:13:45.2Z,4,REGULAR,block,,[],1629012,,,1610612763,118,120,2022-10-30T03:13:47Z,6500000,,,0,,C. Sexton BLOCK (1 BLK),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
660,PT01M22.00S,2022-10-30T03:13:48.2Z,4,REGULAR,rebound,defensive,[],1627736,,,1610612762,118,120,2022-10-30T03:13:49Z,6510000,,,0,,M. Beasley REBOUND (Off:0 Def:3),[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,658.0,3.0,3.0,0.0,,,,,,,,,,
661,PT01M08.00S,2022-10-30T03:14:02.2Z,4,REGULAR,3pt,Jump Shot,[],203482,72.09264126149803,16.42156862745098,1610612762,121,120,2022-10-30T03:14:08Z,6520000,-168.0,210.0,1,right,K. Olynyk 26' 3PT  (23 PTS) (C. Sexton 4 AST),"[203482, 1629012]",1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Left Center,26.87,Made,23.0,,,,,,,,,,,,,C. Sexton,1629012.0,4.0,,
663,PT00M46.00S,2022-10-30T03:14:27.7Z,4,REGULAR,3pt,Jump Shot,[],1630217,32.40801576872536,46.07843137254902,1610612763,121,120,2022-10-30T03:14:32Z,6540000,20.0,252.0,1,left,MISS D. Bane 25' step back 3PT,[1630217],1610612763.0,MEM,step back,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,25.29,Missed,,,,,,,,,,,,,,,,,,
664,PT00M43.50S,2022-10-30T03:14:30.2Z,4,REGULAR,rebound,defensive,[],1628374,,,1610612762,121,120,2022-10-30T03:14:32Z,6550000,,,0,,L. Markkanen REBOUND (Off:2 Def:7),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Center,,,,,,,663.0,9.0,7.0,2.0,,,,,,,,,,
665,PT00M23.00S,2022-10-30T03:14:50.6Z,4,REGULAR,3pt,Jump Shot,[],1627736,83.39356110381078,4.6568627450980395,1610612762,124,120,2022-10-30T03:14:56Z,6560000,-227.0,104.0,1,right,M. Beasley 24' 3PT  (12 PTS) (J. Clarkson 6 AST),"[1627736, 203903]",1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Left Center,24.93,Made,12.0,,,,,,,,,,,,,J. Clarkson,203903.0,6.0,,
668,PT00M19.60S,2022-10-30T03:16:57.9Z,4,REGULAR,turnover,out-of-bounds,[],1628415,,,1610612763,124,120,2022-10-30T03:17:06Z,6590000,,,0,,D. Brooks bad pass out-of-bounds TURNOVER (2 TO),[1628415],1610612763.0,MEM,bad pass,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Center,,,,2.0,,,,,,,1628168.0,,,,,,,,,
671,PT00M18.70S,2022-10-30T03:18:11.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612762,124,120,2022-10-30T03:18:11Z,6620000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,PT00M18.00S,2022-10-30T03:19:52.7Z,4,REGULAR,turnover,out-of-bounds,[],1629012,,,1610612762,124,120,2022-10-30T03:20:34Z,6650000,,,0,,C. Sexton lost ball out-of-bounds TURNOVER (3 TO),[1629012],1610612762.0,UTA,lost ball,,,Sexton,C. Sexton,,,,,Mid-Range,8-16 Left,,,,3.0,,,,,,,1628168.0,,,,,,,,,
675,PT00M15.60S,2022-10-30T03:20:05.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628415,24.129434954007884,84.31372549019608,1610612763,124,123,2022-10-30T03:20:09Z,6660000,-172.0,174.0,1,left,D. Brooks 24' 3PT pullup (30 PTS),[1628415],1610612763.0,MEM,pullup,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,24.46,Made,30.0,,,,,,,,,,,,,,,,,
676,PT00M15.60S,2022-10-30T03:20:19.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612762,124,123,2022-10-30T03:20:19Z,6670000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT00M15.60S,2022-10-30T03:21:40.3Z,4,REGULAR,substitution,out,[],1628415,,,1610612762,124,123,2022-10-30T03:21:43Z,6680000,,,0,,SUB out: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT00M15.60S,2022-10-30T03:21:40.3Z,4,REGULAR,substitution,in,[],1629723,,,1610612762,124,123,2022-10-30T03:21:43Z,6690000,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
679,PT00M14.80S,2022-10-30T03:22:11.0Z,4,REGULAR,foul,personal,[],1630583,,,1610612762,124,123,2022-10-30T03:22:33Z,6700000,,,0,,S. Aldama personal FOUL (5 PF),"[1630583, 1628374]",1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,2004.0,5.0,0.0,Markkanen,1628374.0,,,,,
681,PT00M14.80S,2022-10-30T03:22:27.1Z,4,REGULAR,substitution,out,[],1629723,,,1610612762,124,123,2022-10-30T03:22:31Z,6720000,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
682,PT00M14.80S,2022-10-30T03:22:27.1Z,4,REGULAR,substitution,in,[],1628415,,,1610612762,124,123,2022-10-30T03:22:31Z,6730000,,,0,,SUB in: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
683,PT00M06.30S,2022-10-30T03:23:04.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628374,91.93495400788436,54.90196078431373,1610612762,124,123,2022-10-30T03:24:18Z,6740000,25.0,23.0,1,right,MISS L. Markkanen Layup,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,3.38,Missed,,,,,,,,,,,,,,,,,,
684,PT00M04.80S,2022-10-30T03:23:05.6Z,4,REGULAR,rebound,defensive,[],1628415,,,1610612763,124,123,2022-10-30T03:24:18Z,6750000,,,0,,D. Brooks REBOUND (Off:0 Def:2),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,,,,,,,683.0,2.0,2.0,0.0,,,,,,,,,,
685,PT00M03.20S,2022-10-30T03:23:20.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612763,124,123,2022-10-30T03:23:20Z,6760000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,PT00M03.20S,2022-10-30T03:24:36.0Z,4,REGULAR,substitution,out,[],1629634,,,1610612763,124,123,2022-10-30T03:24:55Z,6770000,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
687,PT00M03.20S,2022-10-30T03:24:36.0Z,4,REGULAR,substitution,in,[],1629723,,,1610612763,124,123,2022-10-30T03:24:55Z,6780000,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
689,PT00M00.00S,2022-10-30T03:25:48.4Z,4,REGULAR,period,end,[],0,,,1610612763,124,123,2022-10-30T03:25:48Z,6800000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,PT00M00.00S,2022-10-30T03:25:51.6Z,4,REGULAR,game,end,[],0,,,0,124,123,2022-10-30T03:25:51Z,6810000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
