actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value,jumpBallRecoverdPersonId
538,PT06M22.00S,2022-04-01T02:06:01.4Z,4,REGULAR,foul,personal,[],1628392,,,1610612741,94,101,2022-04-01T02:06:06Z,5330000,,,0,,I. Hartenstein loose ball personal FOUL (3 PF),"[1628392, 201942]",1610612746.0,LAC,loose ball,,,,,,,,,Hartenstein,I. Hartenstein,,,,202058.0,3.0,0.0,DeRozan,201942.0,,,,,,,,,,,
540,PT06M22.00S,2022-04-01T02:06:24.8Z,4,REGULAR,substitution,out,[],1629632,,,1610612741,94,101,2022-04-01T02:06:29Z,5350000,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,,,,,,,White,C. White,,,,,,,,,,,,,,,,,,,
541,PT06M22.00S,2022-04-01T02:06:24.8Z,4,REGULAR,substitution,out,[],202331,,,1610612741,94,101,2022-04-01T02:06:29Z,5360000,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,,,,,,,George,P. George,,,,,,,,,,,,,,,,,,,
542,PT06M22.00S,2022-04-01T02:06:24.8Z,4,REGULAR,substitution,in,[],203897,,,1610612741,94,101,2022-04-01T02:06:29Z,5370000,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,,,,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,
543,PT06M22.00S,2022-04-01T02:06:24.8Z,4,REGULAR,substitution,in,[],202694,,,1610612741,94,101,2022-04-01T02:06:29Z,5380000,,,0,,SUB in: M. Morris Sr.,[202694],1610612746.0,LAC,,,,,,,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,
544,PT05M59.00S,2022-04-01T02:06:59.8Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",202696,11.12023653088042,50.73529411764706,1610612741,94,101,2022-04-01T02:07:06Z,5390000,-4.0,52.0,1,left,MISS N. Vucevic driving Hook,[202696],1610612741.0,CHI,driving,,,,,,5.21,Missed,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,
545,PT05M55.00S,2022-04-01T02:07:04.0Z,4,REGULAR,rebound,offensive,[],202696,,,1610612741,94,101,2022-04-01T02:07:04Z,5400000,,,0,,N. Vucevic REBOUND (Off:4 Def:7),[202696],1610612741.0,CHI,,,,,,,,,,Vucevic,N. Vucevic,,,,,,,,,544.0,11.0,7.0,4.0,,,,,,,
546,PT05M55.00S,2022-04-01T02:07:04.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",202696,5.590000152587891,50.0,1610612741,94,101,2022-04-01T02:07:04Z,5410000,0.0,0.0,1,left,MISS N. Vucevic putback Layup,[202696],1610612741.0,CHI,putback,,,,,,0.0,Missed,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,
547,PT05M53.00S,2022-04-01T02:07:05.3Z,4,REGULAR,rebound,offensive,[],202696,,,1610612741,94,101,2022-04-01T02:07:05Z,5420000,,,0,,N. Vucevic REBOUND (Off:5 Def:7),[202696],1610612741.0,CHI,,,,,,,,,,Vucevic,N. Vucevic,,,,,,,,,546.0,12.0,7.0,5.0,,,,,,,
548,PT05M53.00S,2022-04-01T02:07:05.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",202696,5.590000152587891,50.0,1610612741,96,101,2022-04-01T02:07:05Z,5430000,0.0,0.0,1,left,N. Vucevic putback Layup (16 PTS),[202696],1610612741.0,CHI,putback,,,,,,0.0,Made,16.0,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,
549,PT05M44.00S,2022-04-01T02:07:15.0Z,4,REGULAR,3pt,Jump Shot,[],201587,87.46714848883047,4.411764705882353,1610612746,96,104,2022-04-01T02:07:20Z,5440000,-228.0,65.0,1,right,N. Batum 3PT  (17 PTS) (I. Hartenstein 2 AST),"[201587, 1628392]",1610612746.0,LAC,,,,,,,23.71,Made,17.0,Batum,N. Batum,I. Hartenstein,1628392.0,2.0,,,,,,,,,,,,,,,,
551,PT05M21.00S,2022-04-01T02:07:37.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203897,5.601182654402102,53.92156862745098,1610612741,96,104,2022-04-01T02:07:43Z,5460000,-20.0,0.0,1,left,MISS Z. LaVine driving Layup,[203897],1610612741.0,CHI,driving,,,,,,1.96,Missed,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,
552,PT05M19.00S,2022-04-01T02:07:39.8Z,4,REGULAR,rebound,defensive,[],1628392,,,1610612746,96,104,2022-04-01T02:07:43Z,5470000,,,0,,I. Hartenstein REBOUND (Off:0 Def:4),[1628392],1610612746.0,LAC,,,,,,,,,,Hartenstein,I. Hartenstein,,,,,,,,,551.0,4.0,4.0,0.0,,,,,,,
553,PT05M05.00S,2022-04-01T02:07:57.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,96,104,2022-04-01T02:07:57Z,5480000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT05M05.00S,2022-04-01T02:07:58.1Z,4,REGULAR,substitution,out,[],1628392,,,1610612746,96,104,2022-04-01T02:08:17Z,5490000,,,0,,SUB out: I. Hartenstein,[1628392],1610612746.0,LAC,,,,,,,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,
555,PT05M05.00S,2022-04-01T02:07:58.1Z,4,REGULAR,substitution,in,[],1627826,,,1610612746,96,104,2022-04-01T02:08:17Z,5500000,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,,,,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,
556,PT04M58.00S,2022-04-01T02:08:18.9Z,4,REGULAR,3pt,Jump Shot,[],202704,68.54467805519053,32.84313725490196,1610612746,96,107,2022-04-01T02:08:24Z,5510000,-86.0,243.0,1,right,R. Jackson 25' 3PT pullup (29 PTS) (R. Covington 1 AST),"[202704, 203496]",1610612746.0,LAC,pullup,,,,,,25.79,Made,29.0,Jackson,R. Jackson,R. Covington,203496.0,1.0,,,,,,,,,,,,,,,,
557,PT04M39.00S,2022-04-01T02:08:38.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,16.90210249671485,49.754901960784316,1610612741,98,107,2022-04-01T02:08:41Z,5520000,1.0,106.0,1,left,D. DeRozan 10' pullup Jump Shot (28 PTS),[201942],1610612741.0,CHI,pullup,,,,,,10.64,Made,28.0,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,
559,PT04M19.00S,2022-04-01T02:08:59.1Z,4,REGULAR,turnover,bad pass,[],202704,,,1610612746,98,107,2022-04-01T02:09:04Z,5530000,,,0,,R. Jackson bad pass TURNOVER (4 TO),"[202704, 1630245]",1610612746.0,LAC,,,,,,,,,,Jackson,R. Jackson,,,,,,,,,,,,,4.0,Dosunmu,1630245.0,,,,
560,PT04M19.00S,2022-04-01T02:08:59.1Z,4,REGULAR,steal,,[],1630245,,,1610612741,98,107,2022-04-01T02:09:00Z,5540000,,,0,,A. Dosunmu STEAL (1 STL),[1630245],1610612741.0,CHI,,,,,,,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,
561,PT04M18.00S,2022-04-01T02:09:03.5Z,4,REGULAR,foul,personal,[],201587,,,1610612741,98,107,2022-04-01T02:09:23Z,5550000,,,0,,N. Batum take personal FOUL (1 PF),"[201587, 1630245]",1610612746.0,LAC,take,,,,,,,,,Batum,N. Batum,,,,203592.0,1.0,0.0,Dosunmu,1630245.0,,,,,,,,,,,
563,PT04M18.00S,2022-04-01T02:09:14.4Z,4,REGULAR,substitution,out,[],1630245,,,1610612741,98,107,2022-04-01T02:09:17Z,5570000,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,,,,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,
564,PT04M18.00S,2022-04-01T02:09:14.4Z,4,REGULAR,substitution,in,[],1627936,,,1610612741,98,107,2022-04-01T02:09:17Z,5580000,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,,,,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,
565,PT04M12.00S,2022-04-01T02:09:33.9Z,4,REGULAR,foul,personal,['2freethrow'],1627826,,,1610612741,98,107,2022-04-01T02:09:40Z,5590000,,,0,,I. Zubac shooting personal FOUL (5 PF) (LaVine 2 FT),"[1627826, 203897]",1610612746.0,LAC,shooting,,,,,,,,,Zubac,I. Zubac,,,,204058.0,5.0,0.0,LaVine,203897.0,,,,,,,,,,,
567,PT04M12.00S,2022-04-01T02:10:02.3Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",203897,,,1610612741,99,107,2022-04-01T02:10:02Z,5610000,,,0,,Z. LaVine Free Throw 1 of 2 (18 PTS),[203897],1610612741.0,CHI,,,,,,,,Made,18.0,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,
568,PT04M12.00S,2022-04-01T02:10:11.2Z,4,REGULAR,substitution,out,[],203496,,,1610612741,99,107,2022-04-01T02:10:17Z,5620000,,,0,,SUB out: R. Covington,[203496],1610612746.0,LAC,,,,,,,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,
569,PT04M12.00S,2022-04-01T02:10:11.2Z,4,REGULAR,substitution,in,[],202331,,,1610612741,99,107,2022-04-01T02:10:17Z,5630000,,,0,,SUB in: P. George,[202331],1610612746.0,LAC,,,,,,,,,,George,P. George,,,,,,,,,,,,,,,,,,,
570,PT04M12.00S,2022-04-01T02:10:29.6Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",203897,,,1610612741,100,107,2022-04-01T02:10:29Z,5640000,,,0,,Z. LaVine Free Throw 2 of 2 (19 PTS),[203897],1610612741.0,CHI,,,,,,,,Made,19.0,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,
571,PT03M57.00S,2022-04-01T02:10:45.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202704,94.1688567674113,48.28431372549019,1610612746,100,107,2022-04-01T02:10:52Z,5650000,-9.0,2.0,1,right,MISS R. Jackson driving finger roll Layup,[202704],1610612746.0,LAC,driving finger roll,,,,,,0.89,Missed,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,
572,PT03M55.00S,2022-04-01T02:10:47.6Z,4,REGULAR,rebound,defensive,[],202696,,,1610612741,100,107,2022-04-01T02:10:52Z,5660000,,,0,,N. Vucevic REBOUND (Off:5 Def:8),[202696],1610612741.0,CHI,,,,,,,,,,Vucevic,N. Vucevic,,,,,,,,,571.0,13.0,8.0,5.0,,,,,,,
573,PT03M50.00S,2022-04-01T02:10:52.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203897,28.07161629434954,23.774509803921568,1610612741,100,107,2022-04-01T02:11:00Z,5670000,131.0,211.0,1,left,MISS Z. LaVine 24' running 3PT,[203897],1610612741.0,CHI,running,,,,,,24.88,Missed,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,
574,PT03M48.00S,2022-04-01T02:10:54.3Z,4,REGULAR,rebound,defensive,[],1627826,,,1610612746,100,107,2022-04-01T02:11:00Z,5680000,,,0,,I. Zubac REBOUND (Off:2 Def:6),[1627826],1610612746.0,LAC,,,,,,,,,,Zubac,I. Zubac,,,,,,,,,573.0,8.0,6.0,2.0,,,,,,,
575,PT03M30.00S,2022-04-01T02:11:13.0Z,4,REGULAR,2pt,Jump Shot,[],202704,88.25558475689881,66.66666666666666,1610612746,100,107,2022-04-01T02:12:51Z,5690000,83.0,58.0,1,right,MISS R. Jackson 10' pullup Shot,[202704],1610612746.0,LAC,pullup,,,,,,10.14,Missed,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,
576,PT03M21.00S,2022-04-01T02:11:22.0Z,4,REGULAR,rebound,defensive,[],1630172,,,1610612741,100,107,2022-04-01T02:12:36Z,5700000,,,0,,P. Williams REBOUND (Off:3 Def:6),[1630172],1610612741.0,CHI,,,,,,,,,,Williams,P. Williams,,,,,,,,,575.0,9.0,6.0,3.0,,,,,,,
577,PT03M20.00S,2022-04-01T02:11:22.6Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203897,7.752956636005257,48.104319852941174,1610612741,100,107,2022-04-01T02:13:22Z,5710000,9.0,20.0,1,left,MISS Z. LaVine driving Layup - blocked,"[203897, 201587]",1610612741.0,CHI,driving,,,,,,2.25,Missed,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,Batum,201587.0,,
585,PT03M20.00S,2022-04-01T02:11:22.6Z,4,REGULAR,block,,[],201587,,,1610612741,100,107,2022-04-01T02:13:22Z,5715000,,,0,,N. Batum BLOCK (3 BLK),[201587],1610612746.0,LAC,,,,,,,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,
578,PT03M17.00S,2022-04-01T02:11:25.6Z,4,REGULAR,rebound,defensive,[],201587,,,1610612746,100,107,2022-04-01T02:13:22Z,5720000,,,0,,N. Batum REBOUND (Off:0 Def:5),[201587],1610612746.0,LAC,,,,,,,,,,Batum,N. Batum,,,,,,,,,577.0,5.0,5.0,0.0,,,,,,,
579,PT03M04.00S,2022-04-01T02:11:41.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202331,81.68528252299606,51.225490196078425,1610612746,100,107,2022-04-01T02:14:45Z,5730000,6.0,120.0,1,right,MISS P. George 11' turnaround Shot,[202331],1610612746.0,LAC,turnaround,,,,,,11.99,Missed,,George,P. George,,,,,,,,,,,,,,,,,,,
580,PT03M02.00S,2022-04-01T02:11:43.6Z,4,REGULAR,rebound,defensive,[],1627936,,,1610612741,100,107,2022-04-01T02:14:27Z,5740000,,,0,,A. Caruso REBOUND (Off:1 Def:2),[1627936],1610612741.0,CHI,,,,,,,,,,Caruso,A. Caruso,,,,,,,,,579.0,3.0,2.0,1.0,,,,,,,
581,PT02M55.00S,2022-04-01T02:11:50.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201942,6.1268068331143235,49.50980392156863,1610612741,102,107,2022-04-01T02:13:56Z,5750000,2.0,5.0,1,left,D. DeRozan driving finger roll Layup (30 PTS),[201942],1610612741.0,CHI,driving finger roll,,,,,,0.57,Made,30.0,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,
582,PT02M55.00S,2022-04-01T02:11:55.2Z,4,REGULAR,foul,personal,['1freethrow'],202704,,,1610612741,102,107,2022-04-01T02:15:06Z,5760000,,,0,,R. Jackson shooting personal FOUL (4 PF) (DeRozan 1 FT),"[202704, 201942]",1610612746.0,LAC,shooting,,,,,,,,,Jackson,R. Jackson,,,,203592.0,4.0,1.0,DeRozan,201942.0,,,,,,,,,,,
584,PT02M55.00S,2022-04-01T02:12:04.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,102,107,2022-04-01T02:12:36Z,5780000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT02M55.00S,2022-04-01T02:15:09.2Z,4,REGULAR,freethrow,1 of 1,[],201942,,,1610612741,103,107,2022-04-01T02:15:09Z,5790000,,,0,,D. DeRozan Free Throw 1 of 1 (31 PTS),[201942],1610612741.0,CHI,,,,,,,,Made,31.0,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,
587,PT02M42.00S,2022-04-01T02:15:28.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202331,94.43166885676742,52.94117647058824,1610612746,103,109,2022-04-01T02:15:32Z,5800000,15.0,0.0,1,right,P. George driving Layup (15 PTS),[202331],1610612746.0,LAC,driving,,,,,,1.47,Made,15.0,George,P. George,,,,,,,,,,,,,,,,,,,
588,PT02M42.00S,2022-04-01T02:15:33.1Z,4,REGULAR,foul,personal,['1freethrow'],202696,,,1610612746,103,109,2022-04-01T02:15:40Z,5810000,,,0,,N. Vucevic shooting personal FOUL (2 PF) (George 1 FT),"[202696, 202331]",1610612741.0,CHI,shooting,,,,,,,,,Vucevic,N. Vucevic,,,,202058.0,2.0,0.0,George,202331.0,,,,,,,,,,,
590,PT02M42.00S,2022-04-01T02:16:07.2Z,4,REGULAR,freethrow,1 of 1,[],202331,,,1610612746,103,110,2022-04-01T02:16:07Z,5830000,,,0,,P. George Free Throw 1 of 1 (16 PTS),[202331],1610612746.0,LAC,,,,,,,,Made,16.0,George,P. George,,,,,,,,,,,,,,,,,,,
591,PT02M41.00S,2022-04-01T02:16:15.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202704,,,1610612741,103,110,2022-04-01T02:16:24Z,5840000,,,0,,R. Jackson personal FOUL (5 PF) (Vucevic 2 FT),"[202704, 202696]",1610612746.0,LAC,,,,,,,,,,Jackson,R. Jackson,,,,203592.0,5.0,1.0,Vucevic,202696.0,,,,,,,,,,,
593,PT02M41.00S,2022-04-01T02:16:43.3Z,4,REGULAR,freethrow,1 of 2,[],202696,,,1610612741,103,110,2022-04-01T02:16:43Z,5860000,,,0,,MISS N. Vucevic Free Throw 1 of 2,[202696],1610612741.0,CHI,,,,,,,,Missed,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,
594,PT02M41.00S,2022-04-01T02:16:43.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,103,110,2022-04-01T02:16:43Z,5870000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,593.0,,,,,,,,,,
595,PT02M41.00S,2022-04-01T02:17:00.3Z,4,REGULAR,freethrow,2 of 2,[],202696,,,1610612741,104,110,2022-04-01T02:17:00Z,5880000,,,0,,N. Vucevic Free Throw 2 of 2 (17 PTS),[202696],1610612741.0,CHI,,,,,,,,Made,17.0,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,
596,PT02M26.00S,2022-04-01T02:17:16.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202331,93.77463863337714,49.26470588235294,1610612746,104,112,2022-04-01T02:17:24Z,5890000,-4.0,6.0,1,right,P. George driving floating Jump Shot (18 PTS),[202331],1610612746.0,LAC,driving floating,,,,,,0.7,Made,18.0,George,P. George,,,,,,,,,,,,,,,,,,,
597,PT02M12.00S,2022-04-01T02:17:29.7Z,4,REGULAR,3pt,Jump Shot,[],202696,30.436925098554536,38.48039215686275,1610612741,107,112,2022-04-01T02:17:36Z,5900000,58.0,234.0,1,left,N. Vucevic 24' 3PT pullup (20 PTS) (Z. LaVine 5 AST),"[202696, 203897]",1610612741.0,CHI,pullup,,,,,,24.06,Made,20.0,Vucevic,N. Vucevic,Z. LaVine,203897.0,5.0,,,,,,,,,,,,,,,,
599,PT01M43.00S,2022-04-01T02:18:05.1Z,4,REGULAR,2pt,Jump Shot,[],202331,77.61169513797634,63.48039215686274,1610612746,107,112,2022-04-01T02:18:08Z,5920000,67.0,158.0,1,right,MISS P. George 17' pullup Shot,[202331],1610612746.0,LAC,pullup,,,,,,17.18,Missed,,George,P. George,,,,,,,,,,,,,,,,,,,
600,PT01M42.00S,2022-04-01T02:18:06.1Z,4,REGULAR,rebound,defensive,[],201942,,,1610612741,107,112,2022-04-01T02:18:08Z,5930000,,,0,,D. DeRozan REBOUND (Off:0 Def:4),[201942],1610612741.0,CHI,,,,,,,,,,DeRozan,D. DeRozan,,,,,,,,,599.0,4.0,4.0,0.0,,,,,,,
601,PT01M36.00S,2022-04-01T02:18:14.0Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",201942,12.302890932982917,54.166666666666664,1610612741,109,112,2022-04-01T02:19:01Z,5940000,-21.0,63.0,1,left,D. DeRozan 6' pullup Jump Shot (33 PTS),[201942],1610612741.0,CHI,pullup,,,,,,6.64,Made,33.0,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,
602,PT01M36.00S,2022-04-01T02:18:20.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612746,109,112,2022-04-01T02:18:20Z,5950000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT01M19.00S,2022-04-01T02:20:22.1Z,4,REGULAR,2pt,Jump Shot,[],202331,87.59855453350855,27.450980392156865,1610612746,109,112,2022-04-01T02:21:09Z,5970000,-113.0,64.0,1,right,MISS P. George 12' fadeaway Shot,[202331],1610612746.0,LAC,fadeaway,,,,,,12.97,Missed,,George,P. George,,,,,,,,,,,,,,,,,,,
605,PT01M17.00S,2022-04-01T02:20:24.1Z,4,REGULAR,rebound,defensive,[],201942,,,1610612741,109,112,2022-04-01T02:20:28Z,5980000,,,0,,D. DeRozan REBOUND (Off:0 Def:5),[201942],1610612741.0,CHI,,,,,,,,,,DeRozan,D. DeRozan,,,,,,,,,604.0,5.0,5.0,0.0,,,,,,,
606,PT01M11.00S,2022-04-01T02:20:36.5Z,4,REGULAR,turnover,lost ball,[],201942,,,1610612741,109,112,2022-04-01T02:21:03Z,5990000,,,0,,D. DeRozan lost ball TURNOVER (2 TO),"[201942, 202331]",1610612741.0,CHI,,,,,,,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,2.0,George,202331.0,,,,
607,PT01M11.00S,2022-04-01T02:20:36.5Z,4,REGULAR,steal,,[],202331,,,1610612746,109,112,2022-04-01T02:20:59Z,6000000,,,0,,P. George STEAL (3 STL),[202331],1610612746.0,LAC,,,,,,,,,,George,P. George,,,,,,,,,,,,,,,,,,,
608,PT01M11.00S,2022-04-01T02:21:01.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201942,,,1610612746,109,112,2022-04-01T02:21:10Z,6010000,,,0,,D. DeRozan personal FOUL (3 PF) (George 2 FT),"[201942, 202331]",1610612741.0,CHI,,,,,,,,,,DeRozan,D. DeRozan,,,,204058.0,3.0,0.0,George,202331.0,,,,,,,,,,,
610,PT01M11.00S,2022-04-01T02:21:11.4Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],202331,,,1610612746,109,113,2022-04-01T02:21:11Z,6030000,,,0,,P. George Free Throw 1 of 2 (19 PTS),[202331],1610612746.0,LAC,,,,,,,,Made,19.0,George,P. George,,,,,,,,,,,,,,,,,,,
611,PT01M11.00S,2022-04-01T02:21:12.9Z,4,REGULAR,substitution,out,[],1627826,,,1610612746,109,113,2022-04-01T02:21:17Z,6040000,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,,,,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,
612,PT01M11.00S,2022-04-01T02:21:12.9Z,4,REGULAR,substitution,in,[],203496,,,1610612746,109,113,2022-04-01T02:21:17Z,6050000,,,0,,SUB in: R. Covington,[203496],1610612746.0,LAC,,,,,,,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,
613,PT01M11.00S,2022-04-01T02:21:40.2Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],202331,,,1610612746,109,114,2022-04-01T02:21:40Z,6060000,,,0,,P. George Free Throw 2 of 2 (20 PTS),[202331],1610612746.0,LAC,,,,,,,,Made,20.0,George,P. George,,,,,,,,,,,,,,,,,,,
614,PT01M05.00S,2022-04-01T02:21:51.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203496,,,1610612741,109,114,2022-04-01T02:21:58Z,6070000,,,0,,R. Covington shooting personal FOUL (2 PF) (DeRozan 2 FT),"[203496, 201942]",1610612746.0,LAC,shooting,,,,,,,,,Covington,R. Covington,,,,202058.0,2.0,0.0,DeRozan,201942.0,,,,,,,,,,,
616,PT01M05.00S,2022-04-01T02:22:17.2Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],201942,,,1610612741,110,114,2022-04-01T02:22:17Z,6090000,,,0,,D. DeRozan Free Throw 1 of 2 (34 PTS),[201942],1610612741.0,CHI,,,,,,,,Made,34.0,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,
617,PT01M05.00S,2022-04-01T02:22:23.0Z,4,REGULAR,substitution,out,[],202696,,,1610612741,110,114,2022-04-01T02:22:29Z,6100000,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,,,,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,
618,PT01M05.00S,2022-04-01T02:22:23.0Z,4,REGULAR,substitution,in,[],1629750,,,1610612741,110,114,2022-04-01T02:22:29Z,6110000,,,0,,SUB in: J. Green,[1629750],1610612741.0,CHI,,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,
619,PT01M05.00S,2022-04-01T02:22:42.8Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],201942,,,1610612741,111,114,2022-04-01T02:22:42Z,6120000,,,0,,D. DeRozan Free Throw 2 of 2 (35 PTS),[201942],1610612741.0,CHI,,,,,,,,Made,35.0,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,
620,PT00M41.90S,2022-04-01T02:23:10.6Z,4,REGULAR,2pt,Jump Shot,[],202694,74.58935611038108,36.51960784313725,1610612746,111,114,2022-04-01T02:23:16Z,6130000,-67.0,186.0,1,right,MISS M. Morris Sr. 19' pullup Shot,[202694],1610612746.0,LAC,pullup,,,,,,19.82,Missed,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,
621,PT00M40.30S,2022-04-01T02:23:12.6Z,4,REGULAR,rebound,offensive,[],203496,,,1610612746,111,114,2022-04-01T02:23:12Z,6140000,,,0,,R. Covington REBOUND (Off:1 Def:3),[203496],1610612746.0,LAC,,,,,,,,,,Covington,R. Covington,,,,,,,,,620.0,4.0,3.0,1.0,,,,,,,
622,PT00M40.30S,2022-04-01T02:23:20.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612746,111,114,2022-04-01T02:23:20Z,6150000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT00M31.80S,2022-04-01T02:25:04.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],202704,68.41327201051249,68.87254901960785,1610612746,111,114,2022-04-01T02:25:23Z,6160000,94.0,244.0,1,right,MISS R. Jackson 26' 3PT,[202704],1610612746.0,LAC,,,,,,,26.2,Missed,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,
624,PT00M27.20S,2022-04-01T02:25:08.9Z,4,REGULAR,rebound,defensive,[],1630172,,,1610612741,111,114,2022-04-01T02:25:23Z,6170000,,,0,,P. Williams REBOUND (Off:3 Def:7),[1630172],1610612741.0,CHI,,,,,,,,,,Williams,P. Williams,,,,,,,,,623.0,10.0,7.0,3.0,,,,,,,
625,PT00M16.90S,2022-04-01T02:25:20.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203897,5.075558475689881,51.71568627450981,1610612741,113,114,2022-04-01T02:26:23Z,6180000,-9.0,-5.0,1,left,Z. LaVine Layup (21 PTS),[203897],1610612741.0,CHI,,,,,,,0.98,Made,21.0,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,
