actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
634,PT02M51.00S,2022-01-08T03:13:15.7Z,4,REGULAR,turnover,lost ball,[],201942,,,1610612741,130,111,2022-01-08T03:14:35Z,6175000,,,0,,D. DeRozan lost ball TURNOVER (4 TO),"[201942, 202328]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,4.0,,,,Monroe,202328.0,,,
635,PT02M51.00S,2022-01-08T03:13:15.7Z,4,REGULAR,steal,,[],202328,,,1610612764,130,111,2022-01-08T03:19:48Z,6177500,,,0,,G. Monroe STEAL (1 STL),[202328],1610612764.0,WAS,,,,Monroe,G. Monroe,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT02M45.00S,2022-01-08T03:13:37.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak', 'fromturnover']",1630225,5.601182654402102,49.754901960784316,1610612764,130,113,2022-01-08T03:14:38Z,6210000,1.0,0.0,1,left,I. Todd driving Layup (2 PTS) (C. Kispert 1 AST),"[1630225, 1630557]",1610612764.0,WAS,driving,,,Todd,I. Todd,,,,,0.12,Made,,,,,,,,,,2.0,,C. Kispert,1630557.0,1.0,,,,,
633,PT02M43.00S,2022-01-08T03:13:44.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612741,130,113,2022-01-08T03:13:44Z,6230000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT02M43.00S,2022-01-08T03:14:56.2Z,4,REGULAR,substitution,out,[],203897,,,1610612741,130,113,2022-01-08T03:15:07Z,6240000,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT02M43.00S,2022-01-08T03:14:56.2Z,4,REGULAR,substitution,out,[],201942,,,1610612741,130,113,2022-01-08T03:15:07Z,6250000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT02M43.00S,2022-01-08T03:14:56.2Z,4,REGULAR,substitution,in,[],1629632,,,1610612741,130,113,2022-01-08T03:15:07Z,6260000,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT02M43.00S,2022-01-08T03:14:56.2Z,4,REGULAR,substitution,in,[],1628972,,,1610612741,130,113,2022-01-08T03:15:07Z,6270000,,,0,,SUB in: T. Brown Jr.,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT02M23.00S,2022-01-08T03:15:34.2Z,4,REGULAR,3pt,Jump Shot,[],1628366,67.62483574244416,21.813725490196077,1610612741,130,113,2022-01-08T03:15:39Z,6280000,-141.0,252.0,1,right,MISS L. Ball 28' 3PT,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,28.85,Missed,,,,,,,,,,,,,,,,,,,
641,PT02M19.00S,2022-01-08T03:15:38.2Z,4,REGULAR,rebound,defensive,[],202328,,,1610612764,130,113,2022-01-08T03:15:39Z,6290000,,,0,,G. Monroe REBOUND (Off:3 Def:3),[202328],1610612764.0,WAS,,,,Monroe,G. Monroe,,,,,,,640.0,6.0,3.0,3.0,,,,,,,,,,,,,,,
642,PT02M05.00S,2022-01-08T03:15:51.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202328,5.995400788436268,47.794117647058826,1610612764,130,115,2022-01-08T03:15:55Z,6300000,11.0,4.0,1,left,G. Monroe alley-oop Layup (6 PTS) (A. Holiday 3 AST),"[202328, 1628988]",1610612764.0,WAS,alley-oop,,,Monroe,G. Monroe,,,,,1.17,Made,,,,,,,,,,6.0,,A. Holiday,1628988.0,3.0,,,,,
644,PT01M47.00S,2022-01-08T03:16:09.6Z,4,REGULAR,2pt,Jump Shot,[],202696,91.80354796320631,20.34313725490196,1610612741,130,115,2022-01-08T03:16:14Z,6320000,-148.0,25.0,1,right,MISS N. Vucevic 15' Jump Shot,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,15.03,Missed,,,,,,,,,,,,,,,,,,,
645,PT01M44.00S,2022-01-08T03:16:12.6Z,4,REGULAR,rebound,defensive,[],1630225,,,1610612764,130,115,2022-01-08T03:16:14Z,6330000,,,0,,I. Todd REBOUND (Off:0 Def:1),[1630225],1610612764.0,WAS,,,,Todd,I. Todd,,,,,,,644.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
646,PT01M36.00S,2022-01-08T03:16:21.3Z,4,REGULAR,3pt,Jump Shot,[],1630557,27.414586070959263,18.137254901960784,1610612764,130,115,2022-01-08T03:16:27Z,6340000,159.0,205.0,1,left,MISS C. Kispert 25' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,25.98,Missed,,,,,,,,,,,,,,,,,,,
647,PT01M31.00S,2022-01-08T03:16:26.3Z,4,REGULAR,rebound,defensive,[],1629632,,,1610612741,130,115,2022-01-08T03:16:27Z,6350000,,,0,,C. White REBOUND (Off:0 Def:2),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,646.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
648,PT01M17.00S,2022-01-08T03:16:40.0Z,4,REGULAR,3pt,Jump Shot,[],1630245,96.92838370565046,95.58823529411765,1610612741,130,115,2022-01-08T03:16:53Z,6360000,228.0,-24.0,1,right,MISS A. Dosunmu 3PT,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,22.91,Missed,,,,,,,,,,,,,,,,,,,
649,PT01M15.00S,2022-01-08T03:16:42.0Z,4,REGULAR,rebound,defensive,[],1630225,,,1610612764,130,115,2022-01-08T03:16:53Z,6370000,,,0,,I. Todd REBOUND (Off:0 Def:2),[1630225],1610612764.0,WAS,,,,Todd,I. Todd,,,,,,,648.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
650,PT01M05.00S,2022-01-08T03:16:53.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630557,9.411957950065702,57.84313725490197,1610612764,130,117,2022-01-08T03:17:17Z,6380000,-39.0,36.0,1,left,C. Kispert fadeaway Jump Shot (9 PTS) (A. Holiday 4 AST),"[1630557, 1628988]",1610612764.0,WAS,fadeaway,,,Kispert,C. Kispert,,,,,5.32,Made,,,,,,,,,,9.0,,A. Holiday,1628988.0,4.0,,,,,
652,PT01M05.00S,2022-01-08T03:17:02.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612741,130,117,2022-01-08T03:17:02Z,6400000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT01M05.00S,2022-01-08T03:17:39.1Z,4,REGULAR,substitution,out,[],1628366,,,1610612741,130,117,2022-01-08T03:18:17Z,6410000,,,0,,SUB out: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT01M05.00S,2022-01-08T03:17:39.1Z,4,REGULAR,substitution,out,[],202696,,,1610612741,130,117,2022-01-08T03:18:17Z,6420000,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT01M05.00S,2022-01-08T03:17:39.1Z,4,REGULAR,substitution,in,[],1630250,,,1610612741,130,117,2022-01-08T03:18:17Z,6470000,,,0,,SUB in: M. Simonovic,[1630250],1610612741.0,CHI,,,,Simonovic,M. Simonovic,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT01M05.00S,2022-01-08T03:17:39.1Z,4,REGULAR,substitution,in,[],1628035,,,1610612741,130,117,2022-01-08T03:18:17Z,6480000,,,0,,SUB in: A. McKinnie,[1628035],1610612741.0,CHI,,,,McKinnie,A. McKinnie,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT00M56.60S,2022-01-08T03:18:47.5Z,4,REGULAR,turnover,traveling,[],1630250,,,1610612741,130,117,2022-01-08T03:18:57Z,6490000,,,0,,M. Simonovic traveling TURNOVER (1 TO),[1630250],1610612741.0,CHI,,,,Simonovic,M. Simonovic,,,,,,,,,,,202007.0,,,,,,1.0,,,,,,,,
662,PT00M43.60S,2022-01-08T03:19:23.6Z,4,REGULAR,foul,personal,[],1630250,,,1610612764,130,117,2022-01-08T03:19:34Z,6500000,,,0,,M. Simonovic personal FOUL (1 PF),"[1630250, 1628988]",1610612741.0,CHI,,,,Simonovic,M. Simonovic,,,,,,,,,,,1627519.0,1.0,0.0,Holiday,1628988.0,,,,,,,,,,
664,PT00M32.30S,2022-01-08T03:19:52.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630557,5.732588699080158,53.92156862745098,1610612764,130,117,2022-01-08T03:19:56Z,6520000,-20.0,1.0,1,left,MISS C. Kispert driving Layup,[1630557],1610612764.0,WAS,driving,,,Kispert,C. Kispert,,,,,1.96,Missed,,,,,,,,,,,,,,,,,,,
665,PT00M31.30S,2022-01-08T03:19:53.8Z,4,REGULAR,rebound,offensive,[],202328,,,1610612764,130,117,2022-01-08T03:19:56Z,6530000,,,0,,G. Monroe REBOUND (Off:4 Def:3),[202328],1610612764.0,WAS,,,,Monroe,G. Monroe,,,,,,,664.0,7.0,3.0,4.0,,,,,,,,,,,,,,,
666,PT00M31.30S,2022-01-08T03:19:55.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",202328,5.590000152587891,50.0,1610612764,130,119,2022-01-08T03:19:55Z,6540000,0.0,0.0,1,left,G. Monroe tip Layup (8 PTS),[202328],1610612764.0,WAS,tip,,,Monroe,G. Monroe,,,,,0.0,Made,,,,,,,,,,8.0,,,,,,,,,
667,PT00M12.00S,2022-01-08T03:20:15.1Z,4,REGULAR,3pt,Jump Shot,[],1628972,88.64980289093299,95.83333333333334,1610612741,130,119,2022-01-08T03:20:19Z,6550000,229.0,54.0,1,right,MISS T. Brown Jr. 3PT,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,23.55,Missed,,,,,,,,,,,,,,,,,,,
668,PT00M08.20S,2022-01-08T03:20:18.9Z,4,REGULAR,rebound,defensive,[],1630557,,,1610612764,130,119,2022-01-08T03:20:19Z,6560000,,,0,,C. Kispert REBOUND (Off:0 Def:1),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,667.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
669,PT00M03.60S,2022-01-08T03:20:23.5Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630166,28.07161629434954,83.82352941176471,1610612764,130,122,2022-01-08T03:20:33Z,6570000,-169.0,211.0,1,left,D. Avdija 27' 3PT  (8 PTS) (A. Holiday 5 AST),"[1630166, 1628988]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,27.07,Made,,,,,,,,,,8.0,,A. Holiday,1628988.0,5.0,,,,,
671,PT00M00.00S,2022-01-08T03:20:32.2Z,4,REGULAR,period,end,[],0,,,1610612741,130,122,2022-01-08T03:20:32Z,6590000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT00M00.00S,2022-01-08T03:20:34.4Z,4,REGULAR,game,end,[],0,,,0,130,122,2022-01-08T03:20:34Z,6600000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
