actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
603,PT04M32.00S,2021-10-31T02:14:20.3Z,4,REGULAR,3pt,Jump Shot,[],1628366,25.443495400788436,84.55882352941177,1610612741,96,85,2021-10-31T02:14:28Z,5980000,-173.0,187.0,1,left,MISS L. Ball 25' 3PT,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,25.44,Missed,,,,,,,,,,,,,,,,,,
604,PT04M29.00S,2021-10-31T02:14:23.3Z,4,REGULAR,rebound,defensive,[],202711,,,1610612762,96,85,2021-10-31T02:14:28Z,5990000,,,0,,B. Bogdanovic REBOUND (Off:2 Def:5),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,603.0,7.0,5.0,2.0,,,,,,,,,,,,,,
605,PT04M22.00S,2021-10-31T02:14:29.9Z,4,REGULAR,3pt,Jump Shot,[],203903,67.62483574244416,33.57843137254902,1610612762,96,88,2021-10-31T02:14:35Z,6000000,-82.0,252.0,1,right,J. Clarkson 26' 3PT  (16 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,26.48,Made,,,,,16.0,,,,,,,,,,,,,
606,PT04M11.00S,2021-10-31T02:14:43.3Z,4,REGULAR,foul,personal,['2freethrow'],202355,,,1610612741,96,88,2021-10-31T02:14:50Z,6010000,,,0,,H. Whiteside shooting personal FOUL (3 PF) (Vucevic 2 FT),"[202355, 202696]",1610612762.0,UTA,shooting,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,204059.0,3.0,0.0,Vucevic,202696.0,,,
608,PT04M11.00S,2021-10-31T02:15:13.9Z,4,REGULAR,freethrow,1 of 2,[],202696,,,1610612741,97,88,2021-10-31T02:15:13Z,6030000,,,0,,N. Vucevic Free Throw 1 of 2 (10 PTS),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
609,PT04M11.00S,2021-10-31T02:15:14.6Z,4,REGULAR,substitution,out,[],1629750,,,1610612741,97,88,2021-10-31T02:15:21Z,6040000,,,0,,SUB out: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
610,PT04M11.00S,2021-10-31T02:15:14.6Z,4,REGULAR,substitution,out,[],202355,,,1610612741,97,88,2021-10-31T02:15:21Z,6050000,,,0,,SUB out: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
611,PT04M11.00S,2021-10-31T02:15:14.6Z,4,REGULAR,substitution,in,[],201942,,,1610612741,97,88,2021-10-31T02:15:21Z,6060000,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,
612,PT04M11.00S,2021-10-31T02:15:14.6Z,4,REGULAR,substitution,in,[],203497,,,1610612741,97,88,2021-10-31T02:15:21Z,6070000,,,0,,SUB in: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
613,PT04M11.00S,2021-10-31T02:15:37.2Z,4,REGULAR,freethrow,2 of 2,[],202696,,,1610612741,98,88,2021-10-31T02:15:37Z,6080000,,,0,,N. Vucevic Free Throw 2 of 2 (11 PTS),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
614,PT04M06.00S,2021-10-31T02:15:54.3Z,4,REGULAR,foul,personal,[],1628366,,,1610612762,98,88,2021-10-31T02:16:00Z,6090000,,,0,,L. Ball personal FOUL (2 PF),"[1628366, 1628378]",1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,1198.0,2.0,0.0,Mitchell,1628378.0,,,
616,PT04M00.00S,2021-10-31T02:16:21.7Z,4,REGULAR,turnover,out-of-bounds,[],203903,,,1610612762,98,88,2021-10-31T02:16:31Z,6110000,,,0,,J. Clarkson lost ball out-of-bounds TURNOVER (4 TO),[203903],1610612762.0,UTA,lost ball,,,Clarkson,J. Clarkson,,,,,,,,,,,,4.0,,,,,204059.0,,,,,,,
617,PT03M44.00S,2021-10-31T02:16:45.8Z,4,REGULAR,turnover,out-of-bounds,[],1627936,,,1610612741,98,88,2021-10-31T02:16:56Z,6120000,,,0,,A. Caruso lost ball out-of-bounds TURNOVER (4 TO),[1627936],1610612741.0,CHI,lost ball,,,Caruso,A. Caruso,,,,,,,,,,,,4.0,,,,,202901.0,,,,,,,
618,PT03M35.00S,2021-10-31T02:17:01.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628378,71.30420499342969,74.75490196078431,1610612762,98,88,2021-10-31T02:17:06Z,6130000,124.0,217.0,1,right,MISS D. Mitchell 25' pullup 3PT,[1628378],1610612762.0,UTA,pullup,,,Mitchell,D. Mitchell,,,,,25.0,Missed,,,,,,,,,,,,,,,,,,
619,PT03M32.00S,2021-10-31T02:17:04.0Z,4,REGULAR,rebound,defensive,[],202696,,,1610612741,98,88,2021-10-31T02:17:04Z,6140000,,,0,,N. Vucevic REBOUND (Off:0 Def:12),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,618.0,12.0,12.0,0.0,,,,,,,,,,,,,,
620,PT03M21.00S,2021-10-31T02:17:15.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,15.456636005256241,52.20588235294118,1610612741,98,88,2021-10-31T02:17:22Z,6150000,-11.0,93.0,1,left,MISS D. DeRozan 9' Jump Shot,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,9.34,Missed,,,,,,,,,,,,,,,,,,
622,PT03M18.00S,2021-10-31T02:17:18.4Z,4,REGULAR,rebound,defensive,[],1628378,,,1610612762,98,88,2021-10-31T02:17:22Z,6170000,,,0,,D. Mitchell REBOUND (Off:1 Def:6),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,620.0,7.0,6.0,1.0,,,,,,,,,,,,,,
623,PT03M17.00S,2021-10-31T02:17:23.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,98,88,2021-10-31T02:17:23Z,6180000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT03M17.00S,2021-10-31T02:17:28.2Z,4,REGULAR,substitution,out,[],203903,,,1610612762,98,88,2021-10-31T02:17:32Z,6190000,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,
625,PT03M17.00S,2021-10-31T02:17:28.2Z,4,REGULAR,substitution,in,[],204060,,,1610612762,98,88,2021-10-31T02:17:32Z,6200000,,,0,,SUB in: J. Ingles,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,
626,PT03M11.00S,2021-10-31T02:17:48.4Z,4,REGULAR,3pt,Jump Shot,[],1628378,96.5341655716163,98.0392156862745,1610612762,98,88,2021-10-31T02:17:53Z,6210000,240.0,-20.0,1,right,MISS D. Mitchell 24' 3PT,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,24.1,Missed,,,,,,,,,,,,,,,,,,
627,PT03M09.00S,2021-10-31T02:17:50.5Z,4,REGULAR,rebound,defensive,[],201942,,,1610612741,98,88,2021-10-31T02:17:50Z,6220000,,,0,,D. DeRozan REBOUND (Off:1 Def:4),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,626.0,5.0,4.0,1.0,,,,,,,,,,,,,,
628,PT03M06.00S,2021-10-31T02:17:57.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612741,98,88,2021-10-31T02:17:57Z,6230000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT02M56.00S,2021-10-31T02:19:50.9Z,4,REGULAR,2pt,Jump Shot,[],201942,24.655059132720105,51.225490196078425,1610612741,98,88,2021-10-31T02:19:56Z,6240000,-6.0,179.0,1,left,MISS D. DeRozan 17' pullup Shot,[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,17.94,Missed,,,,,,,,,,,,,,,,,,
630,PT02M53.00S,2021-10-31T02:19:53.9Z,4,REGULAR,rebound,defensive,[],203497,,,1610612762,98,88,2021-10-31T02:19:56Z,6250000,,,0,,R. Gobert REBOUND (Off:6 Def:11),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,629.0,17.0,11.0,6.0,,,,,,,,,,,,,,
631,PT02M45.00S,2021-10-31T02:20:00.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,93.77463863337714,52.450980392156865,1610612762,98,88,2021-10-31T02:20:05Z,6260000,12.0,6.0,1,right,MISS D. Mitchell driving Layup,[1628378],1610612762.0,UTA,driving,,,Mitchell,D. Mitchell,,,,,1.37,Missed,,,,,,,,,,,,,,,,,,
632,PT02M42.00S,2021-10-31T02:20:03.4Z,4,REGULAR,rebound,offensive,[],203497,,,1610612762,98,88,2021-10-31T02:20:03Z,6270000,,,0,,R. Gobert REBOUND (Off:7 Def:11),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,631.0,18.0,11.0,7.0,,,,,,,,,,,,,,
633,PT02M42.00S,2021-10-31T02:20:03.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203497,94.40999984741211,50.0,1610612762,98,90,2021-10-31T02:20:03Z,6280000,0.0,0.0,1,right,R. Gobert tip Layup (15 PTS),[203497],1610612762.0,UTA,tip,,,Gobert,R. Gobert,,,,,0.0,Made,,,,,15.0,,,,,,,,,,,,,
634,PT02M28.00S,2021-10-31T02:20:17.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202696,6.652431011826544,52.20588235294118,1610612741,98,90,2021-10-31T02:20:20Z,6290000,-11.0,10.0,1,left,MISS N. Vucevic driving Layup,[202696],1610612741.0,CHI,driving,,,Vucevic,N. Vucevic,,,,,1.49,Missed,,,,,,,,,,,,,,,,,,
635,PT02M27.00S,2021-10-31T02:20:18.3Z,4,REGULAR,rebound,defensive,[],204060,,,1610612762,98,90,2021-10-31T02:20:20Z,6300000,,,0,,J. Ingles REBOUND (Off:0 Def:6),[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,634.0,6.0,6.0,0.0,,,,,,,,,,,,,,
636,PT02M13.00S,2021-10-31T02:20:32.6Z,4,REGULAR,3pt,Jump Shot,[],202711,71.96123521681997,15.686274509803921,1610612762,98,93,2021-10-31T02:20:42Z,6310000,-172.0,211.0,1,right,B. Bogdanovic 27' 3PT  (12 PTS) (J. Ingles 2 AST),"[202711, 204060]",1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,27.2,Made,,,,,12.0,,,,,,,,,,,J. Ingles,204060.0,2.0
638,PT01M50.00S,2021-10-31T02:20:57.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,15.325229960578188,62.5,1610612741,100,93,2021-10-31T02:21:04Z,6330000,-62.0,92.0,1,left,D. DeRozan 11' turnaround Jump Shot (30 PTS),[201942],1610612741.0,CHI,turnaround,,,DeRozan,D. DeRozan,,,,,11.09,Made,,,,,30.0,,,,,,,,,,,,,
639,PT01M39.00S,2021-10-31T02:21:14.1Z,4,REGULAR,foul,personal,['2freethrow'],202696,,,1610612762,100,93,2021-10-31T02:21:37Z,6340000,,,0,,N. Vucevic shooting personal FOUL (5 PF) (Mitchell 2 FT),"[202696, 1628378]",1610612741.0,CHI,shooting,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,204059.0,5.0,0.0,Mitchell,1628378.0,,,
641,PT01M39.00S,2021-10-31T02:21:45.0Z,4,REGULAR,freethrow,1 of 2,[],1628378,,,1610612762,100,94,2021-10-31T02:21:45Z,6360000,,,0,,D. Mitchell Free Throw 1 of 2 (29 PTS),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,Made,,,,,29.0,,,,,,,,,,,,,
642,PT01M39.00S,2021-10-31T02:22:06.2Z,4,REGULAR,freethrow,2 of 2,[],1628378,,,1610612762,100,95,2021-10-31T02:22:06Z,6370000,,,0,,D. Mitchell Free Throw 2 of 2 (30 PTS),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,Made,,,,,30.0,,,,,,,,,,,,,
643,PT01M26.00S,2021-10-31T02:22:24.3Z,4,REGULAR,3pt,Jump Shot,[],202696,30.962549277266753,66.66666666666666,1610612741,103,95,2021-10-31T02:22:54Z,6380000,-83.0,239.0,1,left,N. Vucevic 25' 3PT  (14 PTS) (Z. LaVine 4 AST),"[202696, 203897]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,25.26,Made,,,,,14.0,,,,,,,,,,,Z. LaVine,203897.0,4.0
645,PT01M13.00S,2021-10-31T02:22:39.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203497,94.43166885676742,50.73529411764706,1610612762,103,97,2021-10-31T02:22:47Z,6400000,4.0,0.0,1,right,R. Gobert reverse Layup (17 PTS) (D. Mitchell 6 AST),"[203497, 1628378]",1610612762.0,UTA,reverse,,,Gobert,R. Gobert,,,,,0.37,Made,,,,,17.0,,,,,,,,,,,D. Mitchell,1628378.0,6.0
648,PT00M53.90S,2021-10-31T02:23:02.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202696,6.258212877792378,51.470588235294116,1610612741,105,97,2021-10-31T02:23:07Z,6420000,-7.0,6.0,1,left,N. Vucevic driving Layup (16 PTS) (A. Caruso 3 AST),"[202696, 1627936]",1610612741.0,CHI,driving,,,Vucevic,N. Vucevic,,,,,0.97,Made,,,,,16.0,,,,,,,,,,,A. Caruso,1627936.0,3.0
650,PT00M53.90S,2021-10-31T02:23:10.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612762,105,97,2021-10-31T02:23:10Z,6440000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT00M53.90S,2021-10-31T02:24:16.8Z,4,REGULAR,substitution,out,[],202696,,,1610612762,105,97,2021-10-31T02:24:35Z,6450000,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,
652,PT00M53.90S,2021-10-31T02:24:16.8Z,4,REGULAR,substitution,in,[],1629750,,,1610612762,105,97,2021-10-31T02:24:35Z,6460000,,,0,,SUB in: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
653,PT00M48.00S,2021-10-31T02:24:55.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202711,88.38699080157687,50.0,1610612762,105,97,2021-10-31T02:25:02Z,6470000,0.0,57.0,1,right,MISS B. Bogdanovic floating Shot,[202711],1610612762.0,UTA,floating,,,Bogdanovic,B. Bogdanovic,,,,,5.67,Missed,,,,,,,,,,,,,,,,,,
654,PT00M47.30S,2021-10-31T02:24:59.3Z,4,REGULAR,rebound,offensive,[],202711,,,1610612762,105,97,2021-10-31T02:24:59Z,6480000,,,0,,B. Bogdanovic REBOUND (Off:3 Def:5),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,653.0,8.0,5.0,3.0,,,,,,,,,,,,,,
655,PT00M47.30S,2021-10-31T02:24:59.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202711,94.40999984741211,50.0,1610612762,105,97,2021-10-31T02:24:59Z,6490000,0.0,0.0,1,right,MISS B. Bogdanovic tip Layup,[202711],1610612762.0,UTA,tip,,,Bogdanovic,B. Bogdanovic,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
656,PT00M47.30S,2021-10-31T02:25:01.0Z,4,REGULAR,rebound,offensive,[],202711,,,1610612762,105,97,2021-10-31T02:25:01Z,6500000,,,0,,B. Bogdanovic REBOUND (Off:4 Def:5),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,655.0,9.0,5.0,4.0,,,,,,,,,,,,,,
657,PT00M47.30S,2021-10-31T02:25:01.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202711,94.40999984741211,50.0,1610612762,105,99,2021-10-31T02:25:01Z,6510000,0.0,0.0,1,right,B. Bogdanovic putback Layup (14 PTS),[202711],1610612762.0,UTA,putback,,,Bogdanovic,B. Bogdanovic,,,,,0.0,Made,,,,,14.0,,,,,,,,,,,,,
658,PT00M47.30S,2021-10-31T02:25:05.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612741,105,99,2021-10-31T02:25:05Z,6520000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT00M47.30S,2021-10-31T02:26:16.8Z,4,REGULAR,substitution,out,[],1629750,,,1610612741,105,99,2021-10-31T02:26:31Z,6530000,,,0,,SUB out: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
660,PT00M47.30S,2021-10-31T02:26:16.8Z,4,REGULAR,substitution,in,[],202696,,,1610612741,105,99,2021-10-31T02:26:31Z,6540000,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,
661,PT00M44.40S,2021-10-31T02:26:53.6Z,4,REGULAR,foul,personal,[],1626220,,,1610612741,105,99,2021-10-31T02:29:11Z,6550000,,,0,,R. O'Neale take personal FOUL (4 PF),"[1626220, 201942]",1610612762.0,UTA,take,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,204059.0,4.0,0.0,DeRozan,201942.0,,,
663,PT00M33.90S,2021-10-31T02:27:25.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,15.982260183968464,52.69607843137255,1610612741,105,99,2021-10-31T02:27:29Z,6570000,-13.0,98.0,1,left,MISS N. Vucevic 9' Jump Shot,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,9.86,Missed,,,,,,,,,,,,,,,,,,
664,PT00M31.70S,2021-10-31T02:27:27.5Z,4,REGULAR,rebound,defensive,[],203497,,,1610612762,105,99,2021-10-31T02:27:29Z,6580000,,,0,,R. Gobert REBOUND (Off:7 Def:12),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,663.0,19.0,12.0,7.0,,,,,,,,,,,,,,
665,PT00M25.10S,2021-10-31T02:27:34.0Z,4,REGULAR,3pt,Jump Shot,[],202711,75.50919842312747,87.00980392156863,1610612762,105,99,2021-10-31T02:27:40Z,6590000,185.0,178.0,1,right,MISS B. Bogdanovic 25' 3PT,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,25.65,Missed,,,,,,,,,,,,,,,,,,
666,PT00M21.90S,2021-10-31T02:27:37.2Z,4,REGULAR,rebound,defensive,[],1628366,,,1610612741,105,99,2021-10-31T02:27:40Z,6600000,,,0,,L. Ball REBOUND (Off:1 Def:4),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,665.0,5.0,4.0,1.0,,,,,,,,,,,,,,
667,PT00M21.90S,2021-10-31T02:27:39.3Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",201942,5.206964520367937,50.73529411764706,1610612741,107,99,2021-10-31T02:27:49Z,6610000,-4.0,-4.0,1,left,D. DeRozan cutting DUNK (32 PTS) (Z. LaVine 5 AST),"[201942, 203897]",1610612741.0,CHI,cutting,,,DeRozan,D. DeRozan,,,,,0.52,Made,,,,,32.0,,,,,,,,,,,Z. LaVine,203897.0,5.0
669,PT00M13.30S,2021-10-31T02:27:51.5Z,4,REGULAR,3pt,Jump Shot,[],1628378,74.85216819973719,85.04901960784314,1610612762,107,99,2021-10-31T02:28:05Z,6630000,175.0,184.0,1,right,MISS D. Mitchell 25' 3PT,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,25.4,Missed,,,,,,,,,,,,,,,,,,
670,PT00M13.30S,2021-10-31T02:27:51.5Z,4,REGULAR,rebound,defensive,[],201942,,,1610612741,107,99,2021-10-31T02:28:05Z,6640000,,,0,,D. DeRozan REBOUND (Off:1 Def:5),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,669.0,6.0,5.0,1.0,,,,,,,,,,,,,,
671,PT00M00.00S,2021-10-31T02:28:13.6Z,4,REGULAR,period,end,[],0,,,1610612741,107,99,2021-10-31T02:28:13Z,6650000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT00M00.00S,2021-10-31T02:28:17.0Z,4,REGULAR,game,end,[],0,,,0,107,99,2021-10-31T02:28:17Z,6660000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
