actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
637,PT04M13.00S,2021-12-11T03:16:50.2Z,4,REGULAR,rebound,offensive,[],203114,,,1610612749,109,112,2021-12-11T03:16:50Z,6330000,,,0,,K. Middleton REBOUND (Off:1 Def:5),[203114],1610612749.0,MIL,,,,,,,,,,Middleton,K. Middleton,,,,636.0,6.0,5.0,1.0,,,,,,,,,,
638,PT04M10.00S,2021-12-11T03:16:53.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203114,8.623521681997373,48.529411764705884,1610612749,109,114,2021-12-11T03:16:57Z,6340000,7.0,29.0,1,left,K. Middleton Jump Shot (16 PTS),[203114],1610612749.0,MIL,,,,,,,2.95,Made,16.0,Middleton,K. Middleton,,,,,,,,,,,,,,,,,
639,PT04M00.00S,2021-12-11T03:17:03.5Z,4,REGULAR,3pt,Jump Shot,[],1626174,67.7562417871222,28.431372549019606,1610612745,109,114,2021-12-11T03:17:07Z,6350000,-108.0,251.0,1,right,MISS C. Wood 27' 3PT,[1626174],1610612745.0,HOU,,,,,,,27.28,Missed,,Wood,C. Wood,,,,,,,,,,,,,,,,,
640,PT03M57.00S,2021-12-11T03:17:06.5Z,4,REGULAR,rebound,defensive,[],203114,,,1610612749,109,114,2021-12-11T03:17:07Z,6360000,,,0,,K. Middleton REBOUND (Off:1 Def:6),[203114],1610612749.0,MIL,,,,,,,,,,Middleton,K. Middleton,,,,639.0,7.0,6.0,1.0,,,,,,,,,,
641,PT03M51.00S,2021-12-11T03:17:12.3Z,4,REGULAR,3pt,Jump Shot,[],203114,31.09395532194481,30.637254901960787,1610612749,109,117,2021-12-11T03:17:18Z,6370000,97.0,240.0,1,left,K. Middleton 25' 3PT pullup (19 PTS),[203114],1610612749.0,MIL,pullup,,,,,,25.86,Made,19.0,Middleton,K. Middleton,,,,,,,,,,,,,,,,,
642,PT03M50.00S,2021-12-11T03:17:21.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,109,117,2021-12-11T03:17:21Z,6380000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT03M40.00S,2021-12-11T03:20:28.1Z,4,REGULAR,foul,offensive,['inpenalty'],1626174,,,1610612745,109,117,2021-12-11T03:20:39Z,6390000,,,0,,C. Wood offensive FOUL (5 PF),"[1626174, 202083]",1610612745.0,HOU,,,,,,,,,,Wood,C. Wood,,,,,,,,,,2534.0,,5.0,0.0,Matthews,202083.0,,
645,PT03M40.00S,2021-12-11T03:20:28.1Z,4,REGULAR,turnover,offensive foul,[],1626174,,,1610612745,109,117,2021-12-11T03:20:28Z,6410000,,,0,,C. Wood offensive foul TURNOVER (4 TO),[1626174],1610612745.0,HOU,,,,,,,,,,Wood,C. Wood,,,,,,,,,,2534.0,4.0,,,,,,
646,PT03M23.00S,2021-12-11T03:21:22.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203114,27.414586070959263,78.43137254901961,1610612749,109,117,2021-12-11T03:21:29Z,6420000,-142.0,205.0,1,left,MISS K. Middleton 24' 3PT,[203114],1610612749.0,MIL,,,,,,,24.97,Missed,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,
647,PT03M19.00S,2021-12-11T03:21:26.7Z,4,REGULAR,rebound,offensive,[],1626171,,,1610612749,109,117,2021-12-11T03:21:29Z,6430000,,,0,,B. Portis REBOUND (Off:3 Def:5),[1626171],1610612749.0,MIL,,,,,,,,,,Portis,B. Portis,,,,646.0,8.0,5.0,3.0,,,,,,,,,,
648,PT03M12.00S,2021-12-11T03:21:34.7Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",202083,8.360709592641262,4.166666666666666,1610612749,109,117,2021-12-11T03:21:39Z,6440000,229.0,26.0,1,left,MISS W. Matthews 3PT,[202083],1610612749.0,MIL,,,,,,,23.07,Missed,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,
649,PT03M07.00S,2021-12-11T03:21:39.7Z,4,REGULAR,rebound,defensive,[],1629717,,,1610612745,109,117,2021-12-11T03:21:39Z,6450000,,,0,,A. Brooks REBOUND (Off:0 Def:4),[1629717],1610612745.0,HOU,,,,,,,,,,Brooks,A. Brooks,,,,648.0,4.0,4.0,0.0,,,,,,,,,,
650,PT02M52.00S,2021-12-11T03:21:59.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201950,,,1610612745,109,117,2021-12-11T03:22:23Z,6460000,,,0,,J. Holiday shooting personal FOUL (4 PF) (Mathews 2 FT),"[201950, 1629726]",1610612749.0,MIL,shooting,,,,,,,,,Holiday,J. Holiday,,,,,,,,,,2534.0,,4.0,0.0,Mathews,1629726.0,,
652,PT02M52.00S,2021-12-11T03:22:38.9Z,4,REGULAR,freethrow,1 of 2,[],1629726,,,1610612745,109,117,2021-12-11T03:22:39Z,6480000,,,0,,MISS G. Mathews Free Throw 1 of 2,[1629726],1610612745.0,HOU,,,,,,,,Missed,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,
653,PT02M52.00S,2021-12-11T03:22:38.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,109,117,2021-12-11T03:22:39Z,6490000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,652.0,,,,,,,,,,,,,
654,PT02M52.00S,2021-12-11T03:22:41.8Z,4,REGULAR,substitution,out,[],202083,,,1610612745,109,117,2021-12-11T03:22:46Z,6500000,,,0,,SUB out: W. Matthews,[202083],1610612749.0,MIL,,,,,,,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,
655,PT02M52.00S,2021-12-11T03:22:41.8Z,4,REGULAR,substitution,in,[],203507,,,1610612745,109,117,2021-12-11T03:22:46Z,6510000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,,,,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,
656,PT02M52.00S,2021-12-11T03:22:59.5Z,4,REGULAR,freethrow,2 of 2,[],1629726,,,1610612745,110,117,2021-12-11T03:22:59Z,6520000,,,0,,G. Mathews Free Throw 2 of 2 (23 PTS),[1629726],1610612745.0,HOU,,,,,,,,Made,23.0,Mathews,G. Mathews,,,,,,,,,,,,,,,,,
657,PT02M33.00S,2021-12-11T03:23:20.3Z,4,REGULAR,3pt,Jump Shot,[],1626171,34.247700394218136,42.15686274509804,1610612749,110,117,2021-12-11T03:23:24Z,6530000,39.0,269.0,1,left,MISS B. Portis 27' 3PT,[1626171],1610612749.0,MIL,,,,,,,27.22,Missed,,Portis,B. Portis,,,,,,,,,,,,,,,,,
658,PT02M32.00S,2021-12-11T03:23:21.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612749,110,117,2021-12-11T03:23:24Z,6540000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,657.0,,,,,,,,,,,,,
659,PT02M32.00S,2021-12-11T03:23:25.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,110,117,2021-12-11T03:23:25Z,6550000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT02M24.00S,2021-12-11T03:23:44.7Z,4,REGULAR,turnover,lost ball,[],203507,,,1610612749,110,117,2021-12-11T03:23:48Z,6560000,,,0,,G. Antetokounmpo lost ball TURNOVER (4 TO),"[203507, 201569]",1610612749.0,MIL,,,,,,,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,4.0,,,,,Gordon,201569.0
661,PT02M24.00S,2021-12-11T03:23:44.7Z,4,REGULAR,steal,,[],201569,,,1610612745,110,117,2021-12-11T03:23:46Z,6570000,,,0,,E. Gordon STEAL (1 STL),[201569],1610612745.0,HOU,,,,,,,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,
662,PT02M16.00S,2021-12-11T03:23:53.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626174,93.9060446780552,49.50980392156863,1610612745,112,117,2021-12-11T03:23:56Z,6580000,-2.0,5.0,1,right,C. Wood Layup (21 PTS) (A. Brooks 3 AST),"[1626174, 1629717]",1610612745.0,HOU,,,,,,,0.54,Made,21.0,Wood,C. Wood,A. Brooks,1629717.0,3.0,,,,,,,,,,,,,,
664,PT01M57.00S,2021-12-11T03:24:15.7Z,4,REGULAR,foul,offensive,['inpenalty'],203507,,,1610612749,112,117,2021-12-11T03:24:23Z,6600000,,,0,,G. Antetokounmpo offensive FOUL (5 PF),"[203507, 1630256]",1610612749.0,MIL,,,,,,,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,2005.0,,5.0,0.0,Tate,1630256.0,,
666,PT01M57.00S,2021-12-11T03:24:15.7Z,4,REGULAR,turnover,offensive foul,[],203507,,,1610612749,112,117,2021-12-11T03:24:15Z,6620000,,,0,,G. Antetokounmpo offensive foul TURNOVER (5 TO),[203507],1610612749.0,MIL,,,,,,,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,2005.0,5.0,,,,,,
667,PT01M57.00S,2021-12-11T03:24:34.7Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612745,112,117,2021-12-11T03:24:41Z,6630000,,,0,,TEAM delay-of-game VIOLATION,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,2534.0,,,,,,,
668,PT01M45.00S,2021-12-11T03:24:55.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626174,92.85479632063075,48.28431372549019,1610612745,112,117,2021-12-11T03:28:43Z,6640000,-9.0,15.0,1,right,MISS C. Wood driving Layup,[1626174],1610612745.0,HOU,driving,,,,,,1.7,Missed,,Wood,C. Wood,,,,,,,,,,,,,,,,,
669,PT01M44.00S,2021-12-11T03:24:56.6Z,4,REGULAR,rebound,offensive,[],1626174,,,1610612745,112,117,2021-12-11T03:24:56Z,6650000,,,0,,C. Wood REBOUND (Off:3 Def:9),[1626174],1610612745.0,HOU,,,,,,,,,,Wood,C. Wood,,,,668.0,12.0,9.0,3.0,,,,,,,,,,
670,PT01M42.00S,2021-12-11T03:24:58.9Z,4,REGULAR,turnover,lost ball,[],1626174,,,1610612745,112,117,2021-12-11T03:25:04Z,6660000,,,0,,C. Wood lost ball TURNOVER (5 TO),"[1626174, 1626192]",1610612745.0,HOU,,,,,,,,,,Wood,C. Wood,,,,,,,,,,,5.0,,,,,Connaughton,1626192.0
671,PT01M42.00S,2021-12-11T03:24:58.9Z,4,REGULAR,steal,,[],1626192,,,1610612749,112,117,2021-12-11T03:31:26Z,6670000,,,0,,P. Connaughton STEAL (3 STL),[1626192],1610612749.0,MIL,,,,,,,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,
672,PT01M32.00S,2021-12-11T03:25:09.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626171,7.440867279894875,49.754901960784316,1610612749,112,117,2021-12-11T03:32:14Z,6680000,1.0,17.0,1,left,MISS B. Portis cutting Layup,[1626171],1610612749.0,MIL,cutting,,,,,,1.74,Missed,,Portis,B. Portis,,,,,,,,,,,,,,,,,
673,PT01M29.00S,2021-12-11T03:25:12.1Z,4,REGULAR,rebound,defensive,[],1629717,,,1610612745,112,117,2021-12-11T03:25:12Z,6690000,,,0,,A. Brooks REBOUND (Off:0 Def:5),[1629717],1610612745.0,HOU,,,,,,,,,,Brooks,A. Brooks,,,,672.0,5.0,5.0,0.0,,,,,,,,,,
674,PT01M13.00S,2021-12-11T03:25:26.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626174,92.19776609724047,55.63725490196079,1610612745,112,117,2021-12-11T03:25:32Z,6700000,28.0,21.0,1,right,MISS C. Wood turnaround Shot,[1626174],1610612745.0,HOU,turnaround,,,,,,3.5,Missed,,Wood,C. Wood,,,,,,,,,,,,,,,,,
675,PT01M10.00S,2021-12-11T03:25:29.8Z,4,REGULAR,rebound,defensive,[],203114,,,1610612749,112,117,2021-12-11T03:25:29Z,6710000,,,0,,K. Middleton REBOUND (Off:1 Def:7),[203114],1610612749.0,MIL,,,,,,,,,,Middleton,K. Middleton,,,,674.0,8.0,7.0,1.0,,,,,,,,,,
676,PT01M00.00S,2021-12-11T03:25:40.7Z,4,REGULAR,2pt,Jump Shot,[],203114,8.229303547963205,26.225490196078432,1610612749,112,117,2021-12-11T03:25:45Z,6720000,119.0,25.0,1,left,MISS K. Middleton 12' fadeaway Shot,[203114],1610612749.0,MIL,fadeaway,,,,,,12.15,Missed,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,
677,PT00M58.80S,2021-12-11T03:25:41.9Z,4,REGULAR,rebound,defensive,[],1626174,,,1610612745,112,117,2021-12-11T03:25:45Z,6730000,,,0,,C. Wood REBOUND (Off:3 Def:10),[1626174],1610612745.0,HOU,,,,,,,,,,Wood,C. Wood,,,,676.0,13.0,10.0,3.0,,,,,,,,,,
678,PT00M51.40S,2021-12-11T03:25:50.2Z,4,REGULAR,turnover,bad pass,[],1629726,,,1610612745,112,117,2021-12-11T03:25:53Z,6740000,,,0,,G. Mathews bad pass TURNOVER (1 TO),"[1629726, 201950]",1610612745.0,HOU,,,,,,,,,,Mathews,G. Mathews,,,,,,,,,,,1.0,,,,,Holiday,201950.0
679,PT00M51.40S,2021-12-11T03:25:50.2Z,4,REGULAR,steal,,[],201950,,,1610612749,112,117,2021-12-11T03:25:52Z,6750000,,,0,,J. Holiday STEAL (1 STL),[201950],1610612749.0,MIL,,,,,,,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,
680,PT00M47.60S,2021-12-11T03:25:55.5Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203507,7.440867279894875,48.77450980392157,1610612749,112,119,2021-12-11T03:26:10Z,6760000,6.0,17.0,1,left,G. Antetokounmpo alley-oop DUNK (39 PTS) (J. Holiday 7 AST),"[203507, 201950]",1610612749.0,MIL,alley-oop,,,,,,1.84,Made,39.0,Antetokounmpo,G. Antetokounmpo,J. Holiday,201950.0,7.0,,,,,,,,,,,,,,
682,PT00M47.60S,2021-12-11T03:26:05.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612745,112,119,2021-12-11T03:26:05Z,6780000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,PT00M47.60S,2021-12-11T03:27:09.1Z,4,REGULAR,substitution,out,[],1626171,,,1610612745,112,119,2021-12-11T03:27:30Z,6790000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,,,,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,
684,PT00M47.60S,2021-12-11T03:27:09.1Z,4,REGULAR,substitution,in,[],202083,,,1610612745,112,119,2021-12-11T03:27:30Z,6800000,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,,,,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,
685,PT00M47.60S,2021-12-11T03:27:49.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612745,112,119,2021-12-11T03:27:49Z,6810000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,PT00M39.80S,2021-12-11T03:29:29.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201569,92.85479632063075,50.98039215686274,1610612745,112,119,2021-12-11T03:29:35Z,6820000,5.0,15.0,1,right,MISS E. Gordon driving Layup,[201569],1610612745.0,HOU,driving,,,,,,1.55,Missed,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,
687,PT00M38.00S,2021-12-11T03:29:31.4Z,4,REGULAR,rebound,defensive,[],1626192,,,1610612749,112,119,2021-12-11T03:29:35Z,6830000,,,0,,P. Connaughton REBOUND (Off:2 Def:4),[1626192],1610612749.0,MIL,,,,,,,,,,Connaughton,P. Connaughton,,,,686.0,6.0,4.0,2.0,,,,,,,,,,
688,PT00M35.30S,2021-12-11T03:29:36.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629717,,,1610612749,112,119,2021-12-11T03:29:44Z,6840000,,,0,,A. Brooks take personal FOUL (4 PF) (Middleton 2 FT),"[1629717, 203114]",1610612745.0,HOU,take,,,,,,,,,Brooks,A. Brooks,,,,,,,,,,2005.0,,4.0,0.0,Middleton,203114.0,,
690,PT00M35.30S,2021-12-11T03:30:04.9Z,4,REGULAR,freethrow,1 of 2,[],203114,,,1610612749,112,120,2021-12-11T03:30:04Z,6860000,,,0,,K. Middleton Free Throw 1 of 2 (20 PTS),[203114],1610612749.0,MIL,,,,,,,,Made,20.0,Middleton,K. Middleton,,,,,,,,,,,,,,,,,
691,PT00M35.30S,2021-12-11T03:30:18.1Z,4,REGULAR,freethrow,2 of 2,[],203114,,,1610612749,112,121,2021-12-11T03:30:18Z,6870000,,,0,,K. Middleton Free Throw 2 of 2 (21 PTS),[203114],1610612749.0,MIL,,,,,,,,Made,21.0,Middleton,K. Middleton,,,,,,,,,,,,,,,,,
692,PT00M28.10S,2021-12-11T03:30:29.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629717,92.9862023653088,52.20588235294118,1610612745,114,121,2021-12-11T03:30:35Z,6880000,11.0,13.0,1,right,A. Brooks driving Layup (21 PTS) (J. Tate 9 AST),"[1629717, 1630256]",1610612745.0,HOU,driving,,,,,,1.73,Made,21.0,Brooks,A. Brooks,J. Tate,1630256.0,9.0,,,,,,,,,,,,,,
694,PT00M23.10S,2021-12-11T03:30:37.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201569,,,1610612749,114,121,2021-12-11T03:30:48Z,6900000,,,0,,E. Gordon take personal FOUL (3 PF) (Antetokounmpo 2 FT),"[201569, 203507]",1610612745.0,HOU,take,,,,,,,,,Gordon,E. Gordon,,,,,,,,,,2005.0,,3.0,0.0,Antetokounmpo,203507.0,,
696,PT00M23.10S,2021-12-11T03:31:09.4Z,4,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,114,122,2021-12-11T03:31:09Z,6920000,,,0,,G. Antetokounmpo Free Throw 1 of 2 (40 PTS),[203507],1610612749.0,MIL,,,,,,,,Made,40.0,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,
697,PT00M23.10S,2021-12-11T03:31:12.7Z,4,REGULAR,substitution,out,[],201950,,,1610612749,114,122,2021-12-11T03:31:17Z,6930000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,,,,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,
698,PT00M23.10S,2021-12-11T03:31:12.7Z,4,REGULAR,substitution,in,[],1630606,,,1610612749,114,122,2021-12-11T03:31:17Z,6940000,,,0,,SUB in: J. Smart,[1630606],1610612749.0,MIL,,,,,,,,,,Smart,J. Smart,,,,,,,,,,,,,,,,,
699,PT00M23.10S,2021-12-11T03:31:34.7Z,4,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,114,123,2021-12-11T03:31:34Z,6950000,,,0,,G. Antetokounmpo Free Throw 2 of 2 (41 PTS),[203507],1610612749.0,MIL,,,,,,,,Made,41.0,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,
700,PT00M12.70S,2021-12-11T03:31:48.3Z,4,REGULAR,3pt,Jump Shot,[],1629717,71.96123521681997,18.627450980392158,1610612745,114,123,2021-12-11T03:31:53Z,6960000,-157.0,211.0,1,right,MISS A. Brooks 26' pullup 3PT,[1629717],1610612745.0,HOU,pullup,,,,,,26.3,Missed,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,
701,PT00M10.70S,2021-12-11T03:31:50.3Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,114,123,2021-12-11T03:31:50Z,6970000,,,0,,G. Antetokounmpo REBOUND (Off:6 Def:11),[203507],1610612749.0,MIL,,,,,,,,,,Antetokounmpo,G. Antetokounmpo,,,,700.0,17.0,11.0,6.0,,,,,,,,,,
702,PT00M00.00S,2021-12-11T03:32:04.6Z,4,REGULAR,period,end,[],0,,,1610612749,114,123,2021-12-11T03:32:04Z,6980000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,PT00M00.00S,2021-12-11T03:32:08.8Z,4,REGULAR,game,end,[],0,,,0,114,123,2021-12-11T03:32:08Z,6990000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
