actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
451,PT04M12.00S,2022-03-07T01:40:17.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,75,81,2022-03-07T01:40:17Z,4450000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,450.0,,,,,,,,,,,,,,,,,
452,PT04M12.00S,2022-03-07T01:40:18.5Z,3,REGULAR,substitution,out,[],1630256,,,1610612763,75,81,2022-03-07T01:40:39Z,4460000,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT04M12.00S,2022-03-07T01:40:18.5Z,3,REGULAR,substitution,out,[],201569,,,1610612763,75,81,2022-03-07T01:40:39Z,4470000,,,0,,SUB out: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT04M12.00S,2022-03-07T01:40:18.5Z,3,REGULAR,substitution,in,[],1629726,,,1610612763,75,81,2022-03-07T01:40:39Z,4480000,,,0,,SUB in: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT04M12.00S,2022-03-07T01:40:18.5Z,3,REGULAR,substitution,in,[],1630578,,,1610612763,75,81,2022-03-07T01:40:39Z,4490000,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT04M12.00S,2022-03-07T01:41:02.1Z,3,REGULAR,substitution,out,[],1630217,,,1610612763,75,81,2022-03-07T01:46:10Z,4495000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT04M12.00S,2022-03-07T01:41:02.1Z,3,REGULAR,substitution,in,[],1626145,,,1610612763,75,81,2022-03-07T01:46:10Z,4497500,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT04M12.00S,2022-03-07T01:40:44.8Z,3,REGULAR,freethrow,2 of 2,[],203937,,,1610612763,75,82,2022-03-07T01:40:44Z,4500000,,,0,,K. Anderson Free Throw 2 of 2 (3 PTS),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
457,PT03M56.00S,2022-03-07T01:41:02.8Z,3,REGULAR,foul,personal,['2freethrow'],1629630,,,1610612745,75,82,2022-03-07T01:41:17Z,4510000,,,0,,J. Morant shooting personal FOUL (1 PF) (Green 2 FT),"[1629630, 1630224]",1610612763.0,MEM,shooting,,,Morant,J. Morant,,,,,,,,,,,,203592.0,1.0,0.0,Green,1630224.0,,,,,,,,,
459,PT03M56.00S,2022-03-07T01:41:32.5Z,3,REGULAR,freethrow,1 of 2,[],1630224,,,1610612745,75,82,2022-03-07T01:41:32Z,4530000,,,0,,MISS J. Green Free Throw 1 of 2,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,Missed,,,,,,,,,,,,,,,,,,,
460,PT03M56.00S,2022-03-07T01:41:32.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,75,82,2022-03-07T01:41:32Z,4540000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,459.0,,,,,,,,,,,,,,,,,
463,PT03M56.00S,2022-03-07T01:41:51.2Z,3,REGULAR,freethrow,2 of 2,[],1630224,,,1610612745,76,82,2022-03-07T01:41:51Z,4570000,,,0,,J. Green Free Throw 2 of 2 (15 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
464,PT03M44.00S,2022-03-07T01:42:13.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629001,9.017739816031538,42.40196078431372,1610612763,76,82,2022-03-07T01:47:17Z,4580000,38.0,32.0,1,left,MISS D. Melton driving DUNK,[1629001],1610612763.0,MEM,driving,,,Melton,D. Melton,,,,,4.99,Missed,,,,,,,,,,,,,,,,,,,
465,PT03M43.00S,2022-03-07T01:42:14.6Z,3,REGULAR,rebound,offensive,[],203500,,,1610612763,76,82,2022-03-07T01:42:22Z,4590000,,,0,,S. Adams REBOUND (Off:4 Def:4),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,464.0,8.0,4.0,4.0,,,,,,,,,,,,,,
470,PT03M36.00S,2022-03-07T01:42:56.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,76,82,2022-03-07T01:45:42Z,4640000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT03M36.00S,2022-03-07T01:43:01.7Z,3,REGULAR,instantreplay,challenge,[],0,,,1610612763,76,82,2022-03-07T01:45:42Z,4650000,,,0,,,[],1610612745.0,HOU,overturned,,,,,,,,,,,,,,,,1830.0,,,,,,,,,,,,,Corrected to Offensive Foul on D. Melton
472,PT03M36.00S,2022-03-07T01:45:29.1Z,3,REGULAR,substitution,out,[],203937,,,1610612763,76,82,2022-03-07T01:45:42Z,4660000,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT03M36.00S,2022-03-07T01:45:29.1Z,3,REGULAR,substitution,in,[],1629634,,,1610612763,76,82,2022-03-07T01:45:42Z,4670000,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT03M36.00S,2022-03-07T01:45:58.2Z,3,REGULAR,foul,offensive,[],1629001,,,1610612763,76,82,2022-03-07T01:48:37Z,4680000,,,0,,D. Melton offensive FOUL (2 PF),"[1629001, 1630578]",1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,1830.0,2.0,0.0,Sengun,1630578.0,,,,,,,,,
476,PT03M36.00S,2022-03-07T01:45:58.2Z,3,REGULAR,turnover,offensive foul,[],1629001,,,1610612763,76,82,2022-03-07T01:46:15Z,4700000,,,0,,D. Melton offensive foul TURNOVER (2 TO),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,203592.0,,,,,,,,,,2.0,,,
477,PT03M20.00S,2022-03-07T01:46:08.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629645,70.12155059132719,27.941176470588236,1610612745,79,82,2022-03-07T01:46:18Z,4710000,-110.0,228.0,1,right,K. Porter Jr. 25' 3PT  (23 PTS) (A. Sengun 4 AST),"[1629645, 1630578]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,25.36,Made,23.0,,,,,,,,,,A. Sengun,1630578.0,4.0,,,,,,
479,PT03M01.00S,2022-03-07T01:46:27.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,15.982260183968464,53.67647058823529,1610612763,79,82,2022-03-07T01:46:34Z,4730000,-18.0,98.0,1,left,MISS J. Morant 9' driving floating Shot,[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,9.94,Missed,,,,,,,,,,,,,,,,,,,
480,PT03M00.00S,2022-03-07T01:46:28.0Z,3,REGULAR,rebound,defensive,[],1630224,,,1610612745,79,82,2022-03-07T01:46:34Z,4740000,,,0,,J. Green REBOUND (Off:3 Def:3),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,479.0,6.0,3.0,3.0,,,,,,,,,,,,,,
481,PT02M52.00S,2022-03-07T01:46:38.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629634,,,1610612745,79,82,2022-03-07T01:46:53Z,4750000,,,0,,B. Clarke shooting personal FOUL (2 PF) (Green 2 FT),"[1629634, 1630224]",1610612763.0,MEM,shooting,,,Clarke,B. Clarke,,,,,,,,,,,,1830.0,2.0,0.0,Green,1630224.0,,,,,,,,,
483,PT02M52.00S,2022-03-07T01:47:04.1Z,3,REGULAR,freethrow,1 of 2,[],1630224,,,1610612745,80,82,2022-03-07T01:47:04Z,4770000,,,0,,J. Green Free Throw 1 of 2 (16 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,Made,16.0,,,,,,,,,,,,,,,,,,
484,PT02M52.00S,2022-03-07T01:47:19.6Z,3,REGULAR,freethrow,2 of 2,[],1630224,,,1610612745,81,82,2022-03-07T01:47:19Z,4780000,,,0,,J. Green Free Throw 2 of 2 (17 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,Made,17.0,,,,,,,,,,,,,,,,,,
485,PT02M37.00S,2022-03-07T01:47:36.1Z,3,REGULAR,2pt,Jump Shot,[],1626145,22.026938239159,49.01960784313725,1610612763,81,82,2022-03-07T02:05:10Z,4790000,5.0,155.0,1,left,MISS T. Jones 15' pullup Shot,[1626145],1610612763.0,MEM,pullup,,,Jones,T. Jones,,,,,15.47,Missed,,,,,,,,,,,,,,,,,,,
486,PT02M33.00S,2022-03-07T01:47:40.1Z,3,REGULAR,rebound,defensive,[],1630224,,,1610612745,81,82,2022-03-07T01:51:23Z,4800000,,,0,,J. Green REBOUND (Off:3 Def:4),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,485.0,7.0,4.0,3.0,,,,,,,,,,,,,,
487,PT02M27.00S,2022-03-07T01:47:49.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,81,82,2022-03-07T01:47:49Z,4810000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT02M27.00S,2022-03-07T01:48:05.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629630,,,1610612745,81,82,2022-03-07T01:48:27Z,4820000,,,0,,J. Morant personal FOUL (2 PF) (Green 2 FT),"[1629630, 1630224]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,1626301.0,2.0,0.0,Green,1630224.0,,,,,,,,,
490,PT02M27.00S,2022-03-07T01:48:30.3Z,3,REGULAR,freethrow,1 of 2,[],1630224,,,1610612745,82,82,2022-03-07T01:50:26Z,4840000,,,0,,J. Green Free Throw 1 of 2 (18 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,Made,18.0,,,,,,,,,,,,,,,,,,
493,PT02M27.00S,2022-03-07T01:48:30.3Z,3,REGULAR,freethrow,2 of 2,[],1630224,,,1610612745,83,82,2022-03-07T01:50:26Z,4845000,,,0,,J. Green Free Throw 2 of 2 (19 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,Made,19.0,,,,,,,,,,,,,,,,,,
491,PT02M27.00S,2022-03-07T01:48:31.2Z,3,REGULAR,substitution,out,[],1629630,,,1610612763,83,82,2022-03-07T01:50:26Z,4850000,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT02M27.00S,2022-03-07T01:48:31.2Z,3,REGULAR,substitution,in,[],1630217,,,1610612763,83,82,2022-03-07T01:50:26Z,4860000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT02M05.00S,2022-03-07T01:49:08.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629001,12.959921156373195,42.64705882352941,1610612763,83,82,2022-03-07T01:49:19Z,4865000,37.0,69.0,1,left,MISS D. Melton 7' driving floating Shot,[1629001],1610612763.0,MEM,driving floating,,,Melton,D. Melton,,,,,7.85,Missed,,,,,,,,,,,,,,,,,,,
495,PT02M03.00S,2022-03-07T01:49:10.0Z,3,REGULAR,rebound,defensive,[],1626174,,,1610612745,83,82,2022-03-07T01:49:19Z,4867500,,,0,,C. Wood REBOUND (Off:0 Def:9),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,494.0,9.0,9.0,0.0,,,,,,,,,,,,,,
496,PT01M48.00S,2022-03-07T01:49:24.4Z,3,REGULAR,3pt,Jump Shot,[],1626174,76.5604467805519,7.8431372549019605,1610612745,86,82,2022-03-07T01:49:30Z,4900000,-211.0,168.0,1,right,C. Wood 26' 3PT  (25 PTS) (J. Green 3 AST),"[1626174, 1630224]",1610612745.0,HOU,,,,Wood,C. Wood,,,,,26.94,Made,25.0,,,,,,,,,,J. Green,1630224.0,3.0,,,,,,
498,PT01M47.00S,2022-03-07T01:49:33.8Z,3,REGULAR,timeout,full,['team'],0,,,1610612763,86,82,2022-03-07T01:49:33Z,4920000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT01M31.00S,2022-03-07T01:51:18.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629645,,,1610612763,86,82,2022-03-07T01:51:34Z,4930000,,,0,,K. Porter Jr. personal FOUL (2 PF) (Bane 2 FT),"[1629645, 1630217]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,1626301.0,2.0,0.0,Bane,1630217.0,,,,,,,,,
501,PT01M31.00S,2022-03-07T01:51:39.5Z,3,REGULAR,freethrow,1 of 2,[],1630217,,,1610612763,86,83,2022-03-07T01:51:39Z,4950000,,,0,,D. Bane Free Throw 1 of 2 (15 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
502,PT01M31.00S,2022-03-07T01:51:56.6Z,3,REGULAR,freethrow,2 of 2,[],1630217,,,1610612763,86,84,2022-03-07T01:51:56Z,4960000,,,0,,D. Bane Free Throw 2 of 2 (16 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,Made,16.0,,,,,,,,,,,,,,,,,,
503,PT01M09.00S,2022-03-07T01:52:19.7Z,3,REGULAR,3pt,Jump Shot,[],1629645,67.23061760840999,53.92156862745098,1610612745,86,84,2022-03-07T01:52:28Z,4970000,20.0,256.0,1,right,MISS K. Porter Jr. 25' step back 3PT,[1629645],1610612745.0,HOU,step back,,,Porter Jr.,K. Porter Jr.,,,,,25.63,Missed,,,,,,,,,,,,,,,,,,,
504,PT01M08.00S,2022-03-07T01:52:20.7Z,3,REGULAR,rebound,defensive,[],1626145,,,1610612763,86,84,2022-03-07T01:52:32Z,4980000,,,0,,T. Jones REBOUND (Off:0 Def:3),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,503.0,3.0,3.0,0.0,,,,,,,,,,,,,,
505,PT00M59.50S,2022-03-07T01:52:29.4Z,3,REGULAR,3pt,Jump Shot,[],1630217,34.641918528252305,30.88235294117647,1610612763,86,87,2022-03-07T01:52:38Z,4990000,96.0,273.0,1,left,D. Bane 28' 3PT  (19 PTS) (S. Adams 4 AST),"[1630217, 203500]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,28.93,Made,19.0,,,,,,,,,,S. Adams,203500.0,4.0,,,,,,
507,PT00M47.20S,2022-03-07T01:52:45.1Z,3,REGULAR,turnover,bad pass,[],1629645,,,1610612745,86,87,2022-03-07T01:52:49Z,5010000,,,0,,K. Porter Jr. bad pass TURNOVER (4 TO),"[1629645, 1629001]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,4.0,Melton,1629001.0,
508,PT00M47.20S,2022-03-07T01:52:45.1Z,3,REGULAR,steal,,[],1629001,,,1610612763,86,87,2022-03-07T01:52:47Z,5020000,,,0,,D. Melton STEAL (1 STL),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT00M41.70S,2022-03-07T01:52:49.8Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630217,28.86005256241787,81.37254901960785,1610612763,86,90,2022-03-07T01:54:33Z,5030000,-157.0,219.0,1,left,D. Bane 26' 3PT running pullup (22 PTS) (D. Melton 2 AST),"[1630217, 1629001]",1610612763.0,MEM,running pullup,,,Bane,D. Bane,,,,,26.92,Made,22.0,,,,,,,,,,D. Melton,1629001.0,2.0,,,,,,
511,PT00M31.70S,2022-03-07T01:53:05.1Z,3,REGULAR,3pt,Jump Shot,[],1629645,72.88107752956637,13.725490196078432,1610612745,89,90,2022-03-07T01:55:18Z,5050000,-181.0,202.0,1,right,K. Porter Jr. 27' 3PT pullup (26 PTS),[1629645],1610612745.0,HOU,pullup,,,Porter Jr.,K. Porter Jr.,,,,,27.18,Made,26.0,,,,,,,,,,,,,,,,,,
512,PT00M13.80S,2022-03-07T01:53:32.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626145,6.521024967148489,44.36274509803921,1610612763,89,90,2022-03-07T01:55:49Z,5060000,28.0,9.0,1,left,MISS T. Jones driving Layup,[1626145],1610612763.0,MEM,driving,,,Jones,T. Jones,,,,,2.95,Missed,,,,,,,,,,,,,,,,,,,
513,PT00M12.60S,2022-03-07T01:53:33.3Z,3,REGULAR,rebound,defensive,[],1629645,,,1610612745,89,90,2022-03-07T01:59:08Z,5070000,,,0,,K. Porter Jr. REBOUND (Off:0 Def:2),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,512.0,2.0,2.0,0.0,,,,,,,,,,,,,,
514,PT00M06.00S,2022-03-07T01:53:40.7Z,3,REGULAR,3pt,Jump Shot,[],1629726,79.45137976346912,91.42156862745098,1610612745,92,90,2022-03-07T01:53:54Z,5080000,207.0,141.0,1,right,G. Mathews 25' 3PT  (5 PTS) (J. Green 4 AST),"[1629726, 1630224]",1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,25.04,Made,5.0,,,,,,,,,,J. Green,1630224.0,4.0,,,,,,
516,PT00M01.20S,2022-03-07T01:53:52.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203500,11.12023653088042,54.65686274509803,1610612763,92,90,2022-03-07T01:54:49Z,5100000,-23.0,52.0,1,left,MISS S. Adams cutting Layup,[203500],1610612763.0,MEM,cutting,,,Adams,S. Adams,,,,,5.7,Missed,,,,,,,,,,,,,,,,,,,
517,PT00M00.30S,2022-03-07T01:53:53.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612763,92,90,2022-03-07T01:54:49Z,5110000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,516.0,,,,,,,,,,,,,,,,,
524,PT00M00.30S,2022-03-07T01:54:20.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,92,90,2022-03-07T01:56:25Z,5115000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT00M00.30S,2022-03-07T01:54:48.9Z,3,REGULAR,substitution,out,[],203500,,,1610612763,92,90,2022-03-07T01:55:00Z,5120000,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT00M00.30S,2022-03-07T01:54:48.9Z,3,REGULAR,substitution,in,[],1628991,,,1610612763,92,90,2022-03-07T01:55:00Z,5130000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT00M00.00S,2022-03-07T01:55:05.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629634,8.623521681997373,49.50980392156863,1610612763,92,92,2022-03-07T01:55:16Z,5140000,2.0,29.0,1,left,B. Clarke alley-oop DUNK (6 PTS) (T. Jones 4 AST),"[1629634, 1626145]",1610612763.0,MEM,alley-oop,,,Clarke,B. Clarke,,,,,2.87,Made,6.0,,,,,,,,,,T. Jones,1626145.0,4.0,,,,,,
522,PT00M00.00S,2022-03-07T01:55:43.0Z,3,REGULAR,instantreplay,request,[],0,,,1610612745,92,92,2022-03-07T01:56:01Z,5160000,,,0,,,[],,,support,,,,,,,,,,,,,,,,1830.0,,,,,,,,,,,,,End Period - Good Basket
523,PT00M00.00S,2022-03-07T01:56:05.8Z,3,REGULAR,period,end,[],0,,,1610612745,92,92,2022-03-07T01:56:05Z,5170000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT12M00.00S,2022-03-07T01:57:22.0Z,4,REGULAR,substitution,out,['startperiod'],1630224,,,1610612745,92,92,2022-03-07T01:57:48Z,5180000,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT12M00.00S,2022-03-07T01:57:22.0Z,4,REGULAR,substitution,out,['startperiod'],1629645,,,1610612745,92,92,2022-03-07T01:57:48Z,5190000,,,0,,SUB out: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT12M00.00S,2022-03-07T01:57:22.0Z,4,REGULAR,substitution,out,['startperiod'],1626174,,,1610612745,92,92,2022-03-07T01:57:48Z,5200000,,,0,,SUB out: C. Wood,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT12M00.00S,2022-03-07T01:57:22.0Z,4,REGULAR,substitution,out,['startperiod'],1629001,,,1610612745,92,92,2022-03-07T01:57:48Z,5210000,,,0,,SUB out: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT12M00.00S,2022-03-07T01:57:22.0Z,4,REGULAR,substitution,in,['startperiod'],1630528,,,1610612745,92,92,2022-03-07T01:57:48Z,5220000,,,0,,SUB in: J. Christopher,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT12M00.00S,2022-03-07T01:57:22.0Z,4,REGULAR,substitution,in,['startperiod'],1630231,,,1610612745,92,92,2022-03-07T01:57:48Z,5230000,,,0,,SUB in: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT12M00.00S,2022-03-07T01:57:22.0Z,4,REGULAR,substitution,in,['startperiod'],201569,,,1610612745,92,92,2022-03-07T01:57:48Z,5240000,,,0,,SUB in: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT12M00.00S,2022-03-07T01:57:22.0Z,4,REGULAR,substitution,in,['startperiod'],1629723,,,1610612745,92,92,2022-03-07T01:57:48Z,5250000,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT12M00.00S,2022-03-07T01:57:47.0Z,4,REGULAR,period,start,[],0,,,1610612763,92,92,2022-03-07T01:57:49Z,5260000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT11M45.00S,2022-03-07T01:58:00.7Z,4,REGULAR,3pt,Jump Shot,[],1626145,34.11629434954008,35.049019607843135,1610612763,92,92,2022-03-07T01:58:09Z,5270000,75.0,268.0,1,left,MISS T. Jones 27' 3PT,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,27.84,Missed,,,,,,,,,,,,,,,,,,,
535,PT11M44.00S,2022-03-07T01:58:01.7Z,4,REGULAR,rebound,defensive,[],1630528,,,1610612745,92,92,2022-03-07T01:58:09Z,5280000,,,0,,J. Christopher REBOUND (Off:1 Def:3),[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,534.0,4.0,3.0,1.0,,,,,,,,,,,,,,
536,PT11M31.00S,2022-03-07T01:58:15.7Z,4,REGULAR,3pt,Jump Shot,[],201569,71.56701708278581,5.88235294117647,1610612745,92,92,2022-03-07T01:58:27Z,5290000,-221.0,215.0,1,right,MISS E. Gordon 30' 3PT,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,30.79,Missed,,,,,,,,,,,,,,,,,,,
537,PT11M28.00S,2022-03-07T01:58:18.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612763,92,92,2022-03-07T01:58:33Z,5300000,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,536.0,,,,,,,,,,,,,,,,,
538,PT11M28.00S,2022-03-07T01:58:24.1Z,4,REGULAR,foul,personal,[],1630528,,,1610612763,92,92,2022-03-07T01:58:36Z,5310000,,,0,,J. Christopher loose ball personal FOUL (2 PF),"[1630528, 1629723]",1610612745.0,HOU,loose ball,,,Christopher,J. Christopher,,,,,,,,,,,,203592.0,2.0,0.0,Konchar,1629723.0,,,,,,,,,
540,PT11M13.00S,2022-03-07T01:58:46.0Z,4,REGULAR,3pt,Jump Shot,[],1629723,9.017739816031538,95.58823529411765,1610612763,92,92,2022-03-07T01:58:53Z,5330000,-228.0,32.0,1,left,MISS J. Konchar 3PT,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,23.02,Missed,,,,,,,,,,,,,,,,,,,
541,PT11M12.00S,2022-03-07T01:58:47.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612763,92,92,2022-03-07T01:58:53Z,5340000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,540.0,,,,,,,,,,,,,,,,,
542,PT11M12.00S,2022-03-07T01:58:52.5Z,4,REGULAR,foul,personal,[],1630231,,,1610612763,92,92,2022-03-07T01:59:24Z,5350000,,,0,,K. Martin Jr. loose ball personal FOUL (1 PF),"[1630231, 1628991]",1610612745.0,HOU,loose ball,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,1830.0,1.0,0.0,Jackson Jr.,1628991.0,,,,,,,,,
544,PT11M09.00S,2022-03-07T01:59:11.7Z,4,REGULAR,foul,personal,[],1629726,,,1610612763,92,92,2022-03-07T01:59:26Z,5370000,,,0,,G. Mathews personal FOUL (2 PF),"[1629726, 1629723]",1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,1626301.0,2.0,0.0,Konchar,1629723.0,,,,,,,,,
546,PT11M02.00S,2022-03-07T01:59:45.8Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1628991,12.040078843626807,46.07843137254902,1610612763,92,92,2022-03-07T01:59:53Z,5390000,20.0,61.0,1,left,MISS J. Jackson Jr. 6' driving Hook,[1628991],1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,6.38,Missed,,,,,,,,,,,,,,,,,,,
547,PT11M01.00S,2022-03-07T01:59:46.8Z,4,REGULAR,rebound,defensive,[],1629726,,,1610612745,92,92,2022-03-07T01:59:53Z,5400000,,,0,,G. Mathews REBOUND (Off:0 Def:3),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,546.0,3.0,3.0,0.0,,,,,,,,,,,,,,
