actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,value
640,PT02M13.00S,2022-02-07T02:17:25.1Z,4,REGULAR,freethrow,1 of 1,[],1630529,,,1610612740,99,112,2022-02-07T02:17:25Z,6300000,,,0,,MISS H. Jones technical Free Throw 1 of 1,[1630529],1610612740.0,NOP,technical,,,Jones,H. Jones,,,,,,Missed,,,,,,,,,,,,,,,,,,,
641,PT02M13.00S,2022-02-07T02:17:25.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,99,112,2022-02-07T02:17:25Z,6310000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,640.0,,,,,,,,,,,,,,,,
642,PT02M13.00S,2022-02-07T02:17:49.6Z,4,REGULAR,freethrow,2 of 2,[],202685,,,1610612740,99,113,2022-02-07T02:17:49Z,6320000,,,0,,J. Valanciunas Free Throw 2 of 2 (16 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,Made,,,,,,,,,,,,,,,16.0,,,,
643,PT02M03.00S,2022-02-07T02:18:05.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,92.59198423127464,47.549019607843135,1610612745,101,113,2022-02-07T02:18:08Z,6330000,-12.0,17.0,1,right,J. Green driving finger roll Layup (16 PTS),[1630224],1610612745.0,HOU,driving finger roll,,,Green,J. Green,,,,,2.11,Made,,,,,,,,,,,,,,,16.0,,,,
644,PT01M54.00S,2022-02-07T02:18:14.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202685,7.046649145860711,48.03921568627451,1610612740,101,115,2022-02-07T02:18:19Z,6340000,10.0,14.0,1,left,J. Valanciunas Layup (18 PTS) (B. Ingram 11 AST),"[202685, 1627742]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,1.68,Made,,,,,,,,,,,,,,,18.0,B. Ingram,1627742.0,11.0,
646,PT01M42.00S,2022-02-07T02:18:30.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202685,,,1610612745,101,115,2022-02-07T02:18:41Z,6360000,,,0,,J. Valanciunas shooting personal FOUL (6 PF) (Wood 2 FT),"[202685, 1626174]",1610612740.0,NOP,shooting,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,1627964.0,6.0,0.0,Wood,1626174.0,,,,,
648,PT01M42.00S,2022-02-07T02:18:44.4Z,4,REGULAR,substitution,out,[],202685,,,1610612745,101,115,2022-02-07T02:18:59Z,6380000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT01M42.00S,2022-02-07T02:18:44.4Z,4,REGULAR,substitution,in,[],1629637,,,1610612745,101,115,2022-02-07T02:18:59Z,6390000,,,0,,SUB in: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT01M42.00S,2022-02-07T02:19:11.1Z,4,REGULAR,freethrow,1 of 2,[],1626174,,,1610612745,101,115,2022-02-07T02:19:11Z,6400000,,,0,,MISS C. Wood Free Throw 1 of 2,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,Missed,,,,,,,,,,,,,,,,,,,
651,PT01M42.00S,2022-02-07T02:19:11.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,101,115,2022-02-07T02:19:11Z,6410000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,650.0,,,,,,,,,,,,,,,,
652,PT01M42.00S,2022-02-07T02:19:27.9Z,4,REGULAR,freethrow,2 of 2,[],1626174,,,1610612745,102,115,2022-02-07T02:19:27Z,6420000,,,0,,C. Wood Free Throw 2 of 2 (22 PTS),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,Made,,,,,,,,,,,,,,,22.0,,,,
653,PT01M35.00S,2022-02-07T02:19:47.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630256,,,1610612740,102,115,2022-02-07T02:23:30Z,6430000,,,0,,J. Tate take personal FOUL (5 PF) (Jones 2 FT),"[1630256, 1630529]",1610612745.0,HOU,take,,,Tate,J. Tate,,,,,,,,,,,,,,,,101283.0,5.0,0.0,Jones,1630529.0,,,,,
655,PT01M35.00S,2022-02-07T02:20:13.3Z,4,REGULAR,freethrow,1 of 2,[],1630529,,,1610612740,102,116,2022-02-07T02:20:13Z,6450000,,,0,,H. Jones Free Throw 1 of 2 (8 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,Made,,,,,,,,,,,,,,,8.0,,,,
656,PT01M35.00S,2022-02-07T02:20:28.7Z,4,REGULAR,freethrow,2 of 2,[],1630529,,,1610612740,102,117,2022-02-07T02:20:28Z,6460000,,,0,,H. Jones Free Throw 2 of 2 (9 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,Made,,,,,,,,,,,,,,,9.0,,,,
657,PT01M28.00S,2022-02-07T02:20:40.8Z,4,REGULAR,3pt,Jump Shot,[],1630256,73.53810775295663,15.196078431372548,1610612745,105,117,2022-02-07T02:20:47Z,6470000,-174.0,196.0,1,right,J. Tate 26' 3PT  (15 PTS) (K. Porter Jr. 8 AST),"[1630256, 1629645]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,26.22,Made,,,,,,,,,,,,,,,15.0,K. Porter Jr.,1629645.0,8.0,
659,PT01M08.00S,2022-02-07T02:21:08.0Z,4,REGULAR,3pt,Jump Shot,[],1628984,27.808804204993432,15.931372549019606,1610612740,105,120,2022-02-07T02:21:14Z,6490000,170.0,209.0,1,left,D. Graham 26' 3PT  (6 PTS) (B. Ingram 12 AST),"[1628984, 1627742]",1610612740.0,NOP,,,,Graham,D. Graham,,,,,26.95,Made,,,,,,,,,,,,,,,6.0,B. Ingram,1627742.0,12.0,
661,PT00M57.90S,2022-02-07T02:21:22.7Z,4,REGULAR,turnover,bad pass,[],1630224,,,1610612745,105,120,2022-02-07T02:21:26Z,6510000,,,0,,J. Green bad pass TURNOVER (4 TO),"[1630224, 1629637]",1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,4.0,Hayes,1629637.0,,,,,,,,,,
662,PT00M57.90S,2022-02-07T02:21:22.7Z,4,REGULAR,steal,,[],1629637,,,1610612740,105,120,2022-02-07T02:21:24Z,6520000,,,0,,J. Hayes STEAL (2 STL),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT00M34.20S,2022-02-07T02:21:48.8Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612740,105,120,2022-02-07T02:21:57Z,6530000,,,0,,NOP shot clock Team TURNOVER,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT00M30.00S,2022-02-07T02:22:00.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630224,92.72339027595268,49.01960784313725,1610612745,107,120,2022-02-07T02:22:05Z,6540000,-5.0,16.0,1,right,J. Green cutting DUNK (18 PTS) (C. Wood 3 AST),"[1630224, 1626174]",1610612745.0,HOU,cutting,,,Green,J. Green,,,,,1.66,Made,,,,,,,,,,,,,,,18.0,C. Wood,1626174.0,3.0,
666,PT00M06.00S,2022-02-07T02:22:32.9Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612740,107,120,2022-02-07T02:22:38Z,6560000,,,0,,NOP shot clock Team TURNOVER,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,1627964.0,,,,,,,,,
667,PT00M01.00S,2022-02-07T02:22:41.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629645,58.95203679369251,45.09803921568628,1610612745,107,120,2022-02-07T02:22:52Z,6570000,-25.0,333.0,1,right,MISS K. Porter Jr. 33' 3PT,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,33.43,Missed,,,,,,,,,,,,,,,,,,,
668,PT00M01.00S,2022-02-07T02:22:41.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612745,107,120,2022-02-07T02:22:52Z,6580000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,667.0,,,,,,,,,,,,,,,,
669,PT00M00.00S,2022-02-07T02:23:43.0Z,4,REGULAR,period,end,[],0,,,1610612745,107,120,2022-02-07T02:23:43Z,6590000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT00M00.00S,2022-02-07T02:23:44.5Z,4,REGULAR,game,end,[],0,,,0,107,120,2022-02-07T02:23:44Z,6600000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
