actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
629,PT04M49.00S,2021-11-13T03:11:29.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,81,95,2021-11-13T03:11:29Z,6250000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT04M49.00S,2021-11-13T03:11:33.6Z,4,REGULAR,substitution,out,[],1630224,,,1610612745,81,95,2021-11-13T03:11:45Z,6260000,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
631,PT04M49.00S,2021-11-13T03:11:33.6Z,4,REGULAR,substitution,out,[],1626204,,,1610612745,81,95,2021-11-13T03:11:45Z,6270000,,,0,,SUB out: L. Nance Jr.,[1626204],1610612757.0,POR,,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,
632,PT04M49.00S,2021-11-13T03:11:33.6Z,4,REGULAR,substitution,in,[],201569,,,1610612745,81,95,2021-11-13T03:11:45Z,6280000,,,0,,SUB in: E. Gordon,[201569],1610612745.0,HOU,,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,
633,PT04M49.00S,2021-11-13T03:11:33.6Z,4,REGULAR,substitution,in,[],203496,,,1610612745,81,95,2021-11-13T03:11:45Z,6290000,,,0,,SUB in: R. Covington,[203496],1610612757.0,POR,,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,
634,PT04M40.00S,2021-11-13T03:11:59.9Z,4,REGULAR,turnover,bad pass,[],1628464,,,1610612745,81,95,2021-11-13T03:12:04Z,6300000,,,0,,D. Theis bad pass TURNOVER (1 TO),"[1628464, 203496]",1610612745.0,HOU,,,,,Theis,D. Theis,,,,,1.0,Covington,203496.0,,,,,,,,,,,,,,,,,
635,PT04M40.00S,2021-11-13T03:11:59.9Z,4,REGULAR,steal,,[],203496,,,1610612757,81,95,2021-11-13T03:12:01Z,6310000,,,0,,R. Covington STEAL (1 STL),[203496],1610612757.0,POR,,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,
636,PT04M31.00S,2021-11-13T03:12:08.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203081,63.02562417871223,27.696078431372552,1610612757,81,95,2021-11-13T03:12:17Z,6320000,-112.0,295.0,1,right,MISS D. Lillard 31' pullup 3PT,[203081],1610612757.0,POR,,pullup,,,Lillard,D. Lillard,,,,,,,,,,,,31.55,Missed,,,,,,,,,,,
637,PT04M30.00S,2021-11-13T03:12:09.6Z,4,REGULAR,rebound,defensive,[],1626174,,,1610612745,81,95,2021-11-13T03:12:17Z,6330000,,,0,,C. Wood REBOUND (Off:2 Def:11),[1626174],1610612745.0,HOU,,,,,Wood,C. Wood,,,,,,,,,,,,,,636.0,13.0,11.0,2.0,,,,,,,
638,PT04M21.00S,2021-11-13T03:12:18.4Z,4,REGULAR,3pt,Jump Shot,[],1630256,32.14520367936925,37.99019607843137,1610612745,84,95,2021-11-13T03:12:26Z,6340000,60.0,250.0,1,left,J. Tate 25' 3PT  (13 PTS) (D. Theis 1 AST),"[1630256, 1628464]",1610612745.0,HOU,,,,,Tate,J. Tate,,,,,,,,,,,,25.68,Made,,,,,13.0,D. Theis,1628464.0,1.0,,,
640,PT04M02.00S,2021-11-13T03:12:37.9Z,4,REGULAR,2pt,Jump Shot,[],203468,73.14388961892247,38.48039215686275,1610612757,84,95,2021-11-13T03:12:43Z,6360000,-58.0,200.0,1,right,MISS C. McCollum 20' pullup Shot,[203468],1610612757.0,POR,,pullup,,,McCollum,C. McCollum,,,,,,,,,,,,20.8,Missed,,,,,,,,,,,
641,PT03M59.00S,2021-11-13T03:12:40.9Z,4,REGULAR,rebound,defensive,[],1628464,,,1610612745,84,95,2021-11-13T03:12:43Z,6370000,,,0,,D. Theis REBOUND (Off:2 Def:3),[1628464],1610612745.0,HOU,,,,,Theis,D. Theis,,,,,,,,,,,,,,640.0,5.0,3.0,2.0,,,,,,,
642,PT03M46.00S,2021-11-13T03:12:54.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629645,17.0335085413929,46.568627450980394,1610612745,86,95,2021-11-13T03:13:00Z,6380000,17.0,108.0,1,left,K. Porter Jr. 10' turnaround fadeaway Jump Shot (15 PTS),[1629645],1610612745.0,HOU,,turnaround fadeaway,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,10.9,Made,,,,,15.0,,,,,,
643,PT03M46.00S,2021-11-13T03:13:00.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,86,95,2021-11-13T03:13:00Z,6390000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT03M46.00S,2021-11-13T03:15:21.6Z,4,REGULAR,substitution,out,[],1629642,,,1610612757,86,95,2021-11-13T03:15:55Z,6400000,,,0,,SUB out: N. Little,[1629642],1610612757.0,POR,,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,
645,PT03M46.00S,2021-11-13T03:15:21.6Z,4,REGULAR,substitution,in,[],1626181,,,1610612757,86,95,2021-11-13T03:15:55Z,6410000,,,0,,SUB in: N. Powell,[1626181],1610612757.0,POR,,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,
646,PT03M30.00S,2021-11-13T03:16:15.4Z,4,REGULAR,3pt,Jump Shot,[],203496,71.43561103810775,20.098039215686274,1610612757,86,95,2021-11-13T03:16:32Z,6420000,-150.0,216.0,1,right,MISS R. Covington 26' 3PT,[203496],1610612757.0,POR,,,,,Covington,R. Covington,,,,,,,,,,,,26.27,Missed,,,,,,,,,,,
647,PT03M29.00S,2021-11-13T03:16:16.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612757,86,95,2021-11-13T03:16:32Z,6430000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,646.0,,,,,,,,,,
648,PT03M29.00S,2021-11-13T03:16:26.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628464,,,1610612757,86,95,2021-11-13T03:16:34Z,6440000,,,0,,D. Theis loose ball personal FOUL (3 PF) (Nurkic 2 FT),"[1628464, 203994]",1610612745.0,HOU,1628954.0,loose ball,,,Theis,D. Theis,,,,,,,,3.0,0.0,Nurkic,203994.0,,,,,,,,,,,,,
650,PT03M29.00S,2021-11-13T03:16:44.7Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],203994,,,1610612757,86,96,2021-11-13T03:16:44Z,6460000,,,0,,J. Nurkic Free Throw 1 of 2 (7 PTS),[203994],1610612757.0,POR,,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,Made,,,,,7.0,,,,,,
651,PT03M29.00S,2021-11-13T03:16:59.4Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],203994,,,1610612757,86,97,2021-11-13T03:16:59Z,6470000,,,0,,J. Nurkic Free Throw 2 of 2 (8 PTS),[203994],1610612757.0,POR,,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,Made,,,,,8.0,,,,,,
652,PT03M19.00S,2021-11-13T03:17:13.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629645,6.652431011826544,48.77450980392157,1610612745,86,97,2021-11-13T03:19:07Z,6480000,6.0,10.0,1,left,MISS K. Porter Jr. driving Layup,[1629645],1610612745.0,HOU,,driving,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,1.17,Missed,,,,,,,,,,,
653,PT03M17.00S,2021-11-13T03:17:15.0Z,4,REGULAR,rebound,defensive,[],203496,,,1610612757,86,97,2021-11-13T03:18:05Z,6490000,,,0,,R. Covington REBOUND (Off:0 Def:3),[203496],1610612757.0,POR,,,,,Covington,R. Covington,,,,,,,,,,,,,,652.0,3.0,3.0,0.0,,,,,,,
654,PT03M09.00S,2021-11-13T03:17:26.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630256,,,1610612757,86,97,2021-11-13T03:17:43Z,6500000,,,0,,J. Tate shooting personal FOUL (5 PF) (Lillard 2 FT),"[1630256, 203081]",1610612745.0,HOU,1146.0,shooting,,,Tate,J. Tate,,,,,,,,5.0,1.0,Lillard,203081.0,,,,,,,,,,,,,
656,PT03M09.00S,2021-11-13T03:17:49.8Z,4,REGULAR,freethrow,1 of 2,[],203081,,,1610612757,86,98,2021-11-13T03:18:10Z,6520000,,,0,,D. Lillard Free Throw 1 of 2 (20 PTS),[203081],1610612757.0,POR,,,,,Lillard,D. Lillard,,,,,,,,,,,,,Made,,,,,20.0,,,,,,
657,PT03M09.00S,2021-11-13T03:17:49.8Z,4,REGULAR,freethrow,2 of 2,[],203081,,,1610612757,86,98,2021-11-13T03:18:10Z,6530000,,,0,,MISS D. Lillard Free Throw 2 of 2,[203081],1610612757.0,POR,,,,,Lillard,D. Lillard,,,,,,,,,,,,,Missed,,,,,,,,,,,
658,PT03M09.00S,2021-11-13T03:17:49.8Z,4,REGULAR,rebound,defensive,[],1626174,,,1610612745,86,98,2021-11-13T03:18:10Z,6540000,,,0,,C. Wood REBOUND (Off:2 Def:12),[1626174],1610612745.0,HOU,,,,,Wood,C. Wood,,,,,,,,,,,,,,657.0,14.0,12.0,2.0,,,,,,,
659,PT02M56.00S,2021-11-13T03:18:15.0Z,4,REGULAR,3pt,Jump Shot,[],1630256,12.434296977660972,95.58823529411765,1610612745,86,98,2021-11-13T03:18:22Z,6550000,-228.0,64.0,1,left,MISS J. Tate 3PT,[1630256],1610612745.0,HOU,,,,,Tate,J. Tate,,,,,,,,,,,,23.68,Missed,,,,,,,,,,,
660,PT02M55.00S,2021-11-13T03:18:16.0Z,4,REGULAR,rebound,defensive,[],203994,,,1610612757,86,98,2021-11-13T03:18:22Z,6560000,,,0,,J. Nurkic REBOUND (Off:3 Def:6),[203994],1610612757.0,POR,,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,659.0,9.0,6.0,3.0,,,,,,,
661,PT02M47.00S,2021-11-13T03:18:26.7Z,4,REGULAR,violation,kicked ball,[],1628464,,,1610612757,86,98,2021-11-13T03:18:33Z,6570000,,,0,,D. Theis kicked ball VIOLATION,[1628464],1610612745.0,HOU,1146.0,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,
662,PT02M42.00S,2021-11-13T03:18:48.4Z,4,REGULAR,3pt,Jump Shot,[],203081,64.73390275952694,50.49019607843137,1610612757,86,98,2021-11-13T03:18:56Z,6580000,2.0,279.0,1,right,MISS D. Lillard 27' pullup 3PT,[203081],1610612757.0,POR,,pullup,,,Lillard,D. Lillard,,,,,,,,,,,,27.9,Missed,,,,,,,,,,,
663,PT02M40.00S,2021-11-13T03:18:50.4Z,4,REGULAR,rebound,defensive,[],1630256,,,1610612745,86,98,2021-11-13T03:18:56Z,6590000,,,0,,J. Tate REBOUND (Off:1 Def:5),[1630256],1610612745.0,HOU,,,,,Tate,J. Tate,,,,,,,,,,,,,,662.0,6.0,5.0,1.0,,,,,,,
664,PT02M35.00S,2021-11-13T03:18:55.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628464,6.258212877792378,48.529411764705884,1610612745,88,98,2021-11-13T03:19:04Z,6600000,7.0,6.0,1,left,D. Theis alley-oop DUNK (9 PTS) (J. Tate 1 AST),"[1628464, 1630256]",1610612745.0,HOU,,alley-oop,,,Theis,D. Theis,,,,,,,,,,,,0.97,Made,,,,,9.0,J. Tate,1630256.0,1.0,,,
666,PT02M06.00S,2021-11-13T03:19:23.4Z,4,REGULAR,2pt,Jump Shot,[],203468,80.3712220762155,21.813725490196077,1610612757,88,98,2021-11-13T03:19:31Z,6620000,-141.0,132.0,1,right,MISS C. McCollum 19' pullup Shot,[203468],1610612757.0,POR,,pullup,,,McCollum,C. McCollum,,,,,,,,,,,,19.31,Missed,,,,,,,,,,,
667,PT02M05.00S,2021-11-13T03:19:24.4Z,4,REGULAR,rebound,defensive,[],1626174,,,1610612745,88,98,2021-11-13T03:19:31Z,6630000,,,0,,C. Wood REBOUND (Off:2 Def:13),[1626174],1610612745.0,HOU,,,,,Wood,C. Wood,,,,,,,,,,,,,,666.0,15.0,13.0,2.0,,,,,,,
668,PT01M57.00S,2021-11-13T03:19:34.6Z,4,REGULAR,3pt,Jump Shot,[],1629645,28.86005256241787,75.0,1610612745,91,98,2021-11-13T03:19:38Z,6640000,-125.0,219.0,1,left,K. Porter Jr. 25' 3PT pullup (18 PTS),[1629645],1610612745.0,HOU,,pullup,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,25.2,Made,,,,,18.0,,,,,,
669,PT01M36.00S,2021-11-13T03:20:01.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203081,92.06636005256242,47.794117647058826,1610612757,91,98,2021-11-13T03:20:13Z,6650000,-11.0,22.0,1,right,MISS D. Lillard driving finger roll Layup - blocked,"[203081, 1628464]",1610612757.0,POR,,driving finger roll,,,Lillard,D. Lillard,,,,,,,,,,,,2.47,Missed,,,,,,,,,Theis,1628464.0,
670,PT01M36.00S,2021-11-13T03:20:01.0Z,4,REGULAR,block,,[],1628464,,,1610612757,91,98,2021-11-13T03:20:03Z,6660000,,,0,,D. Theis BLOCK (1 BLK),[1628464],1610612745.0,HOU,,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,
671,PT01M36.00S,2021-11-13T03:20:01.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612757,91,98,2021-11-13T03:20:13Z,6670000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,669.0,,,,,,,,,,
672,PT01M36.00S,2021-11-13T03:20:05.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,91,98,2021-11-13T03:20:05Z,6680000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT01M33.00S,2021-11-13T03:20:20.1Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],203468,78.40013140604468,63.970588235294116,1610612757,91,100,2021-11-13T03:20:25Z,6690000,70.0,151.0,1,right,C. McCollum 16' pullup Jump Shot (17 PTS) (D. Lillard 7 AST),"[203468, 203081]",1610612757.0,POR,,pullup,,,McCollum,C. McCollum,,,,,,,,,,,,16.59,Made,,,,,17.0,D. Lillard,203081.0,7.0,,,
675,PT01M26.00S,2021-11-13T03:20:30.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626181,,,1610612745,91,100,2021-11-13T03:20:38Z,6710000,,,0,,N. Powell shooting personal FOUL (3 PF) (Tate 2 FT),"[1626181, 1630256]",1610612757.0,POR,1146.0,shooting,,,Powell,N. Powell,,,,,,,,3.0,0.0,Tate,1630256.0,,,,,,,,,,,,,
677,PT01M26.00S,2021-11-13T03:20:52.5Z,4,REGULAR,freethrow,1 of 2,[],1630256,,,1610612745,92,100,2021-11-13T03:20:52Z,6730000,,,0,,J. Tate Free Throw 1 of 2 (14 PTS),[1630256],1610612745.0,HOU,,,,,Tate,J. Tate,,,,,,,,,,,,,Made,,,,,14.0,,,,,,
678,PT01M26.00S,2021-11-13T03:20:52.5Z,4,REGULAR,freethrow,2 of 2,[],1630256,,,1610612745,92,100,2021-11-13T03:21:13Z,6740000,,,0,,MISS J. Tate Free Throw 2 of 2,[1630256],1610612745.0,HOU,,,,,Tate,J. Tate,,,,,,,,,,,,,Missed,,,,,,,,,,,
679,PT01M26.00S,2021-11-13T03:20:52.5Z,4,REGULAR,rebound,defensive,[],1626181,,,1610612757,92,100,2021-11-13T03:21:13Z,6750000,,,0,,N. Powell REBOUND (Off:0 Def:3),[1626181],1610612757.0,POR,,,,,Powell,N. Powell,,,,,,,,,,,,,,678.0,3.0,3.0,0.0,,,,,,,
680,PT01M15.00S,2021-11-13T03:21:29.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628464,,,1610612757,92,100,2021-11-13T03:21:34Z,6760000,,,0,,D. Theis personal FOUL (4 PF) (Nurkic 2 FT),"[1628464, 203994]",1610612745.0,HOU,2005.0,,,,Theis,D. Theis,,,,,,,,4.0,0.0,Nurkic,203994.0,,,,,,,,,,,,,
682,PT01M15.00S,2021-11-13T03:21:48.8Z,4,REGULAR,freethrow,1 of 2,[],203994,,,1610612757,92,101,2021-11-13T03:21:48Z,6780000,,,0,,J. Nurkic Free Throw 1 of 2 (9 PTS),[203994],1610612757.0,POR,,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,Made,,,,,9.0,,,,,,
683,PT01M15.00S,2021-11-13T03:22:03.1Z,4,REGULAR,freethrow,2 of 2,[],203994,,,1610612757,92,102,2021-11-13T03:22:03Z,6790000,,,0,,J. Nurkic Free Throw 2 of 2 (10 PTS),[203994],1610612757.0,POR,,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,Made,,,,,10.0,,,,,,
684,PT01M06.00S,2021-11-13T03:22:50.9Z,4,REGULAR,3pt,Jump Shot,[],201569,32.40801576872536,50.49019607843137,1610612745,92,102,2021-11-13T03:25:30Z,6800000,-2.0,252.0,1,left,MISS E. Gordon 25' 3PT,[201569],1610612745.0,HOU,,,,,Gordon,E. Gordon,,,,,,,,,,,,25.21,Missed,,,,,,,,,,,
685,PT01M03.00S,2021-11-13T03:22:53.9Z,4,REGULAR,rebound,defensive,[],203081,,,1610612757,92,102,2021-11-13T03:29:48Z,6810000,,,0,,D. Lillard REBOUND (Off:0 Def:6),[203081],1610612757.0,POR,,,,,Lillard,D. Lillard,,,,,,,,,,,,,,684.0,6.0,6.0,0.0,,,,,,,
686,PT00M46.10S,2021-11-13T03:23:06.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628464,,,1610612757,92,102,2021-11-13T03:23:25Z,6820000,,,0,,D. Theis shooting personal FOUL (5 PF) (Nurkic 2 FT),"[1628464, 203994]",1610612745.0,HOU,2005.0,shooting,,,Theis,D. Theis,,,,,,,,5.0,0.0,Nurkic,203994.0,,,,,,,,,,,,,
688,PT00M46.10S,2021-11-13T03:23:26.3Z,4,REGULAR,freethrow,1 of 2,[],203994,,,1610612757,92,103,2021-11-13T03:23:26Z,6840000,,,0,,J. Nurkic Free Throw 1 of 2 (11 PTS),[203994],1610612757.0,POR,,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,Made,,,,,11.0,,,,,,
689,PT00M46.10S,2021-11-13T03:23:27.1Z,4,REGULAR,substitution,out,[],1630256,,,1610612757,92,103,2021-11-13T03:23:31Z,6850000,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,
690,PT00M46.10S,2021-11-13T03:23:27.1Z,4,REGULAR,substitution,in,[],1630224,,,1610612757,92,103,2021-11-13T03:23:31Z,6860000,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
691,PT00M46.10S,2021-11-13T03:23:26.3Z,4,REGULAR,freethrow,2 of 2,[],203994,,,1610612757,92,104,2021-11-13T03:26:24Z,6870000,,,0,,J. Nurkic Free Throw 2 of 2 (12 PTS),[203994],1610612757.0,POR,,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,Made,,,,,12.0,,,,,,
692,PT00M36.30S,2021-11-13T03:23:36.5Z,4,REGULAR,3pt,Jump Shot,[],1626174,26.363337713534822,18.872549019607842,1610612745,92,104,2021-11-13T03:23:51Z,6880000,156.0,195.0,1,left,MISS C. Wood 24' 3PT,[1626174],1610612745.0,HOU,,,,,Wood,C. Wood,,,,,,,,,,,,24.97,Missed,,,,,,,,,,,
693,PT00M34.20S,2021-11-13T03:23:38.6Z,4,REGULAR,rebound,defensive,[],203468,,,1610612757,92,104,2021-11-13T03:23:51Z,6890000,,,0,,C. McCollum REBOUND (Off:1 Def:7),[203468],1610612757.0,POR,,,,,McCollum,C. McCollum,,,,,,,,,,,,,,692.0,8.0,7.0,1.0,,,,,,,
694,PT00M10.00S,2021-11-13T03:24:02.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,86.41590013140605,49.01960784313725,1610612757,92,104,2021-11-13T03:24:15Z,6900000,-5.0,75.0,1,right,MISS C. McCollum 7' driving floating Shot,[203468],1610612757.0,POR,,driving floating,,,McCollum,C. McCollum,,,,,,,,,,,,7.54,Missed,,,,,,,,,,,
695,PT00M10.00S,2021-11-13T03:24:02.9Z,4,REGULAR,rebound,offensive,[],203496,,,1610612757,92,104,2021-11-13T03:24:15Z,6910000,,,0,,R. Covington REBOUND (Off:1 Def:3),[203496],1610612757.0,POR,,,,,Covington,R. Covington,,,,,,,,,,,,,,694.0,4.0,3.0,1.0,,,,,,,
696,PT00M00.00S,2021-11-13T03:24:22.2Z,4,REGULAR,period,end,[],0,,,1610612757,92,104,2021-11-13T03:24:22Z,6920000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697,PT00M00.00S,2021-11-13T03:24:41.8Z,4,REGULAR,game,end,[],0,,,0,92,104,2021-11-13T03:24:41Z,6930000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
