actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
637,PT00M57.20S,2021-12-04T03:14:46.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612745,114,112,2021-12-04T03:14:52Z,6250000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,635.0,,,,,,,,,,,,,,,,,,
638,PT00M57.20S,2021-12-04T03:14:51.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,114,112,2021-12-04T03:14:51Z,6260000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT00M57.20S,2021-12-04T03:15:02.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612745,114,112,2021-12-04T03:15:02Z,6270000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT00M57.20S,2021-12-04T03:16:40.4Z,4,REGULAR,turnover,5-second-violation,['team'],0,,,1610612745,114,112,2021-12-04T03:17:31Z,6280000,,,0,,HOU 5-second-violation Team TURNOVER,[],1610612745.0,HOU,,,,,,,,,,,,,,,,2882.0,,,,,,,,,,,,,,
642,PT00M47.00S,2021-12-04T03:17:12.9Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1630175,23.603810775295663,71.56862745098039,1610612753,114,114,2021-12-04T03:18:16Z,6290000,-108.0,169.0,1,left,C. Anthony 20' step back Jump Shot (26 PTS),[1630175],1610612753.0,ORL,step back,,,Anthony,C. Anthony,,,,,20.08,Made,,,,,,,,,,26.0,,,,,,,,,
643,PT00M31.40S,2021-12-04T03:17:32.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201569,84.31340341655716,57.84313725490197,1610612745,116,114,2021-12-04T03:17:38Z,6300000,39.0,95.0,1,right,E. Gordon 10' driving floating Jump Shot (22 PTS),[201569],1610612745.0,HOU,driving floating,,,Gordon,E. Gordon,,,,,10.28,Made,,,,,,,,,,22.0,,,,,,,,,
644,PT00M16.70S,2021-12-04T03:17:49.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628964,6.258212877792378,50.0,1610612753,116,116,2021-12-04T03:17:54Z,6310000,0.0,6.0,1,left,M. Bamba cutting DUNK (15 PTS) (F. Wagner 5 AST),"[1628964, 1630532]",1610612753.0,ORL,cutting,,,Bamba,M. Bamba,,,,,0.63,Made,,,,,,,,,,15.0,F. Wagner,1630532.0,5.0,,,,,,
646,PT00M06.50S,2021-12-04T03:18:06.7Z,4,REGULAR,foul,personal,[],1630175,,,1610612745,116,116,2021-12-04T03:18:18Z,6330000,,,0,,C. Anthony take personal FOUL (3 PF),"[1630175, 201569]",1610612753.0,ORL,take,,,Anthony,C. Anthony,,,,,,,,,,,200834.0,3.0,0.0,Gordon,201569.0,,,,,,,,,,
648,PT00M06.50S,2021-12-04T03:18:16.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612745,116,116,2021-12-04T03:18:16Z,6350000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT00M01.60S,2021-12-04T03:20:12.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201569,89.04402102496715,52.20588235294118,1610612745,118,116,2021-12-04T03:20:16Z,6360000,11.0,50.0,1,right,E. Gordon driving floating Jump Shot (24 PTS) (J. Tate 4 AST),"[201569, 1630256]",1610612745.0,HOU,driving floating,,,Gordon,E. Gordon,,,,,5.17,Made,,,,,,,,,,24.0,J. Tate,1630256.0,4.0,,,,,,
651,PT00M01.60S,2021-12-04T03:20:22.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612753,118,116,2021-12-04T03:20:22Z,6380000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT00M01.60S,2021-12-04T03:20:50.5Z,4,REGULAR,substitution,out,[],1628964,,,1610612753,118,116,2021-12-04T03:21:39Z,6390000,,,0,,SUB out: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT00M01.60S,2021-12-04T03:20:50.5Z,4,REGULAR,substitution,in,[],203082,,,1610612753,118,116,2021-12-04T03:21:39Z,6400000,,,0,,SUB in: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT00M00.00S,2021-12-04T03:22:05.3Z,4,REGULAR,3pt,Jump Shot,[],1630175,28.465834428383708,77.94117647058823,1610612753,118,116,2021-12-04T03:22:11Z,6410000,-140.0,215.0,1,left,MISS C. Anthony 25' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,25.65,Missed,,,,,,,,,,,,,,,,,,,
655,PT00M00.00S,2021-12-04T03:22:07.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612753,118,116,2021-12-04T03:22:07Z,6420000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,654.0,,,,,,,,,,,,,,,,,,
656,PT00M00.00S,2021-12-04T03:22:11.9Z,4,REGULAR,period,end,[],0,,,1610612753,118,116,2021-12-04T03:22:11Z,6430000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT00M00.00S,2021-12-04T03:22:13.5Z,4,REGULAR,game,end,[],0,,,0,118,116,2021-12-04T03:22:13Z,6440000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
