actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
625,PT05M48.00S,2021-11-15T02:12:01.0Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1627863,,,1610612745,80,106,2021-11-15T02:12:01Z,6100000,,,0,,D. House Jr. Free Throw 2 of 2 (2 PTS),[1627863],1610612745.0,HOU,,,,House Jr.,D. House Jr.,,,,,,,,,Made,,,,,2.0,,,,,,,,,,,
626,PT05M27.00S,2021-11-15T02:12:25.1Z,4,REGULAR,2pt,Jump Shot,[],1628969,9.806176084099869,30.88235294117647,1610612756,80,106,2021-11-15T02:12:32Z,6110000,96.0,40.0,1,left,MISS M. Bridges 10' pullup Shot,[1628969],1610612756.0,PHX,pullup,,,Bridges,M. Bridges,,,,,,,,10.35,Missed,,,,,,,,,,,,,,,,
627,PT05M25.00S,2021-11-15T02:12:27.1Z,4,REGULAR,rebound,defensive,[],1628021,,,1610612745,80,106,2021-11-15T02:12:32Z,6120000,,,0,,D. Nwaba REBOUND (Off:0 Def:1),[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,,,,626.0,1.0,1.0,0.0,,,,,,,,,,,,
631,PT05M21.00S,2021-11-15T02:12:38.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,80,106,2021-11-15T02:12:38Z,6160000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT05M21.00S,2021-11-15T02:12:39.8Z,4,REGULAR,substitution,out,[],1630578,,,1610612745,80,106,2021-11-15T02:12:43Z,6170000,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT05M21.00S,2021-11-15T02:12:39.8Z,4,REGULAR,substitution,in,[],1630586,,,1610612745,80,106,2021-11-15T02:12:43Z,6180000,,,0,,SUB in: U. Garuba,[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT05M14.00S,2021-11-15T02:12:58.4Z,4,REGULAR,2pt,Jump Shot,[],1627863,78.0059132720105,30.14705882352941,1610612745,82,106,2021-11-15T02:21:58Z,6190000,-99.0,154.0,1,right,D. House Jr. 18' step back Jump Shot (4 PTS),[1627863],1610612745.0,HOU,step back,,,House Jr.,D. House Jr.,,,,,,,,18.34,Made,,,,,4.0,,,,,,,,,,,
635,PT04M44.00S,2021-11-15T02:13:30.2Z,4,REGULAR,2pt,Hook,[],201580,20.97568988173456,39.21568627450981,1610612756,82,106,2021-11-15T02:15:12Z,6200000,54.0,145.0,1,left,MISS J. McGee 15' driving Hook,[201580],1610612756.0,PHX,driving,,,McGee,J. McGee,,,,,,,,15.44,Missed,,,,,,,,,,,,,,,,
636,PT04M39.00S,2021-11-15T02:13:35.2Z,4,REGULAR,rebound,defensive,[],1629717,,,1610612745,82,106,2021-11-15T02:15:12Z,6210000,,,0,,A. Brooks REBOUND (Off:0 Def:2),[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,,,,635.0,2.0,2.0,0.0,,,,,,,,,,,,
637,PT04M37.00S,2021-11-15T02:13:35.5Z,4,REGULAR,turnover,lost ball,[],1629717,,,1610612745,82,106,2021-11-15T02:13:40Z,6220000,,,0,,A. Brooks lost ball TURNOVER (1 TO),"[1629717, 101108]",1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,1.0,Paul,101108.0,,,,,,,,,,,,,,,,,,
638,PT04M37.00S,2021-11-15T02:13:35.5Z,4,REGULAR,steal,,[],101108,,,1610612756,82,106,2021-11-15T02:13:37Z,6230000,,,0,,C. Paul STEAL (7 STL),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT04M32.00S,2021-11-15T02:13:40.2Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626164,33.590670170827856,31.127450980392158,1610612756,82,106,2021-11-15T02:13:45Z,6240000,94.0,263.0,1,left,MISS D. Booker 27' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,,,,27.97,Missed,,,,,,,,,,,,,,,,
640,PT04M29.00S,2021-11-15T02:13:43.2Z,4,REGULAR,rebound,defensive,[],1627863,,,1610612745,82,106,2021-11-15T02:13:45Z,6250000,,,0,,D. House Jr. REBOUND (Off:0 Def:4),[1627863],1610612745.0,HOU,,,,House Jr.,D. House Jr.,,,,,,,,,,639.0,4.0,4.0,0.0,,,,,,,,,,,,
641,PT04M23.00S,2021-11-15T02:13:49.8Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1630528,87.86136662286465,49.26470588235294,1610612745,84,106,2021-11-15T02:14:21Z,6260000,-4.0,62.0,1,right,J. Christopher 6' running Jump Shot (3 PTS) (D. House Jr. 2 AST),"[1630528, 1627863]",1610612745.0,HOU,running,,,Christopher,J. Christopher,,,,,,,,6.17,Made,,,,,3.0,,,,,,D. House Jr.,1627863.0,2.0,,,
643,PT03M57.00S,2021-11-15T02:14:15.1Z,4,REGULAR,2pt,Jump Shot,[],101108,20.45006570302234,47.30392156862745,1610612756,84,108,2021-11-15T02:14:19Z,6280000,13.0,140.0,1,left,C. Paul 14' pullup Jump Shot (15 PTS),[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,,,,14.04,Made,,,,,15.0,,,,,,,,,,,
644,PT03M49.00S,2021-11-15T02:14:31.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201580,,,1610612745,84,108,2021-11-15T02:14:44Z,6290000,,,0,,J. McGee shooting personal FOUL (5 PF) (Christopher 2 FT),"[201580, 1630528]",1610612756.0,PHX,shooting,,,McGee,J. McGee,,,,,,,,,,,,,,,101283.0,5.0,1.0,Christopher,1630528.0,,,,,,
646,PT03M49.00S,2021-11-15T02:14:51.9Z,4,REGULAR,freethrow,1 of 2,[],1630528,,,1610612745,84,108,2021-11-15T02:14:51Z,6310000,,,0,,MISS J. Christopher Free Throw 1 of 2,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,Missed,,,,,,,,,,,,,,,,
647,PT03M49.00S,2021-11-15T02:14:51.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,84,108,2021-11-15T02:14:51Z,6320000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,646.0,,,,,,,,,,,,,,,
648,PT03M49.00S,2021-11-15T02:14:53.0Z,4,REGULAR,substitution,out,[],201580,,,1610612745,84,108,2021-11-15T02:15:07Z,6330000,,,0,,SUB out: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT03M49.00S,2021-11-15T02:14:53.0Z,4,REGULAR,substitution,out,[],1626164,,,1610612745,84,108,2021-11-15T02:15:07Z,6340000,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT03M49.00S,2021-11-15T02:14:53.0Z,4,REGULAR,substitution,out,[],101108,,,1610612745,84,108,2021-11-15T02:15:07Z,6350000,,,0,,SUB out: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT03M49.00S,2021-11-15T02:14:53.0Z,4,REGULAR,substitution,in,[],1626163,,,1610612745,84,108,2021-11-15T02:15:07Z,6360000,,,0,,SUB in: F. Kaminsky,[1626163],1610612756.0,PHX,,,,Kaminsky,F. Kaminsky,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT03M49.00S,2021-11-15T02:14:53.0Z,4,REGULAR,substitution,in,[],1626166,,,1610612745,84,108,2021-11-15T02:15:07Z,6370000,,,0,,SUB in: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT03M49.00S,2021-11-15T02:14:53.0Z,4,REGULAR,substitution,in,[],1629013,,,1610612745,84,108,2021-11-15T02:15:07Z,6380000,,,0,,SUB in: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT03M49.00S,2021-11-15T02:15:13.0Z,4,REGULAR,freethrow,2 of 2,[],1630528,,,1610612745,85,108,2021-11-15T02:15:13Z,6390000,,,0,,J. Christopher Free Throw 2 of 2 (4 PTS),[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,Made,,,,,4.0,,,,,,,,,,,
655,PT03M39.00S,2021-11-15T02:15:24.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,6.652431011826544,49.26470588235294,1610612756,85,110,2021-11-15T02:15:28Z,6400000,4.0,10.0,1,left,M. Bridges alley-oop Layup (14 PTS) (F. Kaminsky 2 AST),"[1628969, 1626163]",1610612756.0,PHX,alley-oop,,,Bridges,M. Bridges,,,,,,,,1.07,Made,,,,,14.0,,,,,,F. Kaminsky,1626163.0,2.0,,,
657,PT03M26.00S,2021-11-15T02:15:36.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630586,94.1688567674113,49.754901960784316,1610612745,85,110,2021-11-15T02:15:42Z,6420000,-1.0,2.0,1,right,MISS U. Garuba driving reverse Layup,[1630586],1610612745.0,HOU,driving reverse,,,Garuba,U. Garuba,,,,,,,,0.26,Missed,,,,,,,,,,,,,,,,
658,PT03M23.00S,2021-11-15T02:15:39.5Z,4,REGULAR,rebound,offensive,[],1628021,,,1610612745,85,110,2021-11-15T02:15:42Z,6430000,,,0,,D. Nwaba REBOUND (Off:1 Def:1),[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,,,,657.0,2.0,1.0,1.0,,,,,,,,,,,,
659,PT03M23.00S,2021-11-15T02:15:39.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628021,94.40999984741211,50.0,1610612745,87,110,2021-11-15T02:15:39Z,6440000,0.0,0.0,1,right,D. Nwaba tip Layup (2 PTS),[1628021],1610612745.0,HOU,tip,,,Nwaba,D. Nwaba,,,,,,,,0.0,Made,,,,,2.0,,,,,,,,,,,
660,PT03M08.00S,2021-11-15T02:15:54.4Z,4,REGULAR,3pt,Jump Shot,[],1628969,24.52365308804205,85.7843137254902,1610612756,87,110,2021-11-15T02:15:59Z,6450000,-179.0,178.0,1,left,MISS M. Bridges 25' 3PT,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,25.24,Missed,,,,,,,,,,,,,,,,
661,PT03M07.00S,2021-11-15T02:15:55.4Z,4,REGULAR,rebound,defensive,[],1627863,,,1610612745,87,110,2021-11-15T02:15:59Z,6460000,,,0,,D. House Jr. REBOUND (Off:0 Def:5),[1627863],1610612745.0,HOU,,,,House Jr.,D. House Jr.,,,,,,,,,,660.0,5.0,5.0,0.0,,,,,,,,,,,,
662,PT02M59.00S,2021-11-15T02:16:03.2Z,4,REGULAR,3pt,Jump Shot,[],1630586,66.70499342969777,53.67647058823529,1610612745,87,110,2021-11-15T02:16:08Z,6470000,18.0,260.0,1,right,MISS U. Garuba 26' 3PT,[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,26.11,Missed,,,,,,,,,,,,,,,,
663,PT02M58.00S,2021-11-15T02:16:04.2Z,4,REGULAR,rebound,defensive,[],1629661,,,1610612756,87,110,2021-11-15T02:16:08Z,6480000,,,0,,C. Johnson REBOUND (Off:0 Def:3),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,662.0,3.0,3.0,0.0,,,,,,,,,,,,
664,PT02M53.00S,2021-11-15T02:16:14.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612756,87,110,2021-11-15T02:16:14Z,6490000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT02M53.00S,2021-11-15T02:17:24.5Z,4,REGULAR,substitution,out,[],1628969,,,1610612756,87,110,2021-11-15T02:17:45Z,6500000,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT02M53.00S,2021-11-15T02:17:24.5Z,4,REGULAR,substitution,in,[],1627846,,,1610612756,87,110,2021-11-15T02:17:45Z,6510000,,,0,,SUB in: A. Nader,[1627846],1610612756.0,PHX,,,,Nader,A. Nader,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT02M46.00S,2021-11-15T02:18:00.7Z,4,REGULAR,3pt,Jump Shot,[],1629661,33.196452036793694,48.28431372549019,1610612756,87,110,2021-11-15T02:18:07Z,6520000,9.0,260.0,1,left,MISS C. Johnson 25' 3PT,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,25.96,Missed,,,,,,,,,,,,,,,,
668,PT02M44.00S,2021-11-15T02:18:02.7Z,4,REGULAR,rebound,defensive,[],1630528,,,1610612745,87,110,2021-11-15T02:18:07Z,6530000,,,0,,J. Christopher REBOUND (Off:0 Def:1),[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,667.0,1.0,1.0,0.0,,,,,,,,,,,,
693,PT02M31.00S,2021-11-15T02:18:10.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629717,93.11760840998686,48.28431372549019,1610612745,87,110,2021-11-15T02:23:54Z,6535000,-9.0,12.0,1,right,MISS A. Brooks driving Layup - blocked,"[1629717, 1626163]",1610612745.0,HOU,driving,,,Brooks,A. Brooks,,,,,,,,1.49,Missed,,,,,,,,,,,,,,Kaminsky,1626163.0,
694,PT02M31.00S,2021-11-15T02:18:10.4Z,4,REGULAR,block,,[],1626163,,,1610612745,87,110,2021-11-15T02:23:54Z,6537500,,,0,,F. Kaminsky BLOCK (1 BLK),[1626163],1610612756.0,PHX,,,,Kaminsky,F. Kaminsky,,,,,,,,,,,,,,,,,,,,,,,,,
695,PT02M31.00S,2021-11-15T02:18:10.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612745,87,110,2021-11-15T02:23:54Z,6538750,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,693.0,,,,,,,,,,,,,,,
669,PT02M31.00S,2021-11-15T02:18:20.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,87,110,2021-11-15T02:18:20Z,6540000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT02M20.00S,2021-11-15T02:18:38.0Z,4,REGULAR,turnover,bad pass,[],1628021,,,1610612745,87,110,2021-11-15T02:18:42Z,6550000,,,0,,D. Nwaba bad pass TURNOVER (1 TO),"[1628021, 1629661]",1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,1.0,Johnson,1629661.0,,,,,,,,,,,,,,,,,,
671,PT02M20.00S,2021-11-15T02:18:38.0Z,4,REGULAR,steal,,[],1629661,,,1610612756,87,110,2021-11-15T02:18:39Z,6560000,,,0,,C. Johnson STEAL (2 STL),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT02M11.00S,2021-11-15T02:18:46.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629013,11.908672798948752,94.85294117647058,1610612756,87,110,2021-11-15T02:18:52Z,6570000,-224.0,59.0,1,left,MISS L. Shamet 3PT,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,23.2,Missed,,,,,,,,,,,,,,,,
673,PT02M10.00S,2021-11-15T02:18:47.3Z,4,REGULAR,rebound,defensive,[],1630586,,,1610612745,87,110,2021-11-15T02:18:52Z,6580000,,,0,,U. Garuba REBOUND (Off:0 Def:1),[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,,,672.0,1.0,1.0,0.0,,,,,,,,,,,,
674,PT02M01.00S,2021-11-15T02:18:56.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630528,83.919185282523,63.725490196078425,1610612745,87,110,2021-11-15T02:19:03Z,6590000,69.0,99.0,1,right,MISS J. Christopher 12' driving floating Shot,[1630528],1610612745.0,HOU,driving floating,,,Christopher,J. Christopher,,,,,,,,12.02,Missed,,,,,,,,,,,,,,,,
675,PT02M00.00S,2021-11-15T02:18:57.8Z,4,REGULAR,rebound,defensive,[],1629661,,,1610612756,87,110,2021-11-15T02:19:03Z,6600000,,,0,,C. Johnson REBOUND (Off:0 Def:4),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,674.0,4.0,4.0,0.0,,,,,,,,,,,,
676,PT01M44.00S,2021-11-15T02:19:13.3Z,4,REGULAR,3pt,Jump Shot,[],1629661,25.57490144546649,13.23529411764706,1610612756,87,110,2021-11-15T02:19:18Z,6610000,184.0,188.0,1,left,MISS C. Johnson 26' 3PT,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,26.28,Missed,,,,,,,,,,,,,,,,
677,PT01M43.00S,2021-11-15T02:19:14.3Z,4,REGULAR,rebound,defensive,[],1630586,,,1610612745,87,110,2021-11-15T02:19:18Z,6620000,,,0,,U. Garuba REBOUND (Off:0 Def:2),[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,,,676.0,2.0,2.0,0.0,,,,,,,,,,,,
678,PT01M24.00S,2021-11-15T02:19:34.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630528,85.3646517739816,50.73529411764706,1610612745,89,110,2021-11-15T02:19:38Z,6630000,4.0,85.0,1,right,J. Christopher 8' driving floating Jump Shot (6 PTS),[1630528],1610612745.0,HOU,driving floating,,,Christopher,J. Christopher,,,,,,,,8.52,Made,,,,,6.0,,,,,,,,,,,
679,PT01M05.00S,2021-11-15T02:19:55.3Z,4,REGULAR,3pt,Jump Shot,[],1626166,33.722076215505915,40.19607843137255,1610612756,89,113,2021-11-15T02:19:59Z,6640000,49.0,264.0,1,left,C. Payne 26' 3PT  (11 PTS) (L. Shamet 1 AST),"[1626166, 1629013]",1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,26.9,Made,,,,,11.0,,,,,,L. Shamet,1629013.0,1.0,,,
681,PT00M55.70S,2021-11-15T02:20:08.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630528,80.89684625492772,63.23529411764706,1610612745,89,113,2021-11-15T02:20:15Z,6660000,66.0,127.0,1,right,MISS J. Christopher 14' driving floating Shot,[1630528],1610612745.0,HOU,driving floating,,,Christopher,J. Christopher,,,,,,,,14.33,Missed,,,,,,,,,,,,,,,,
682,PT00M55.40S,2021-11-15T02:20:09.0Z,4,REGULAR,rebound,defensive,[],1629661,,,1610612756,89,113,2021-11-15T02:20:15Z,6670000,,,0,,C. Johnson REBOUND (Off:0 Def:5),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,681.0,5.0,5.0,0.0,,,,,,,,,,,,
683,PT00M38.20S,2021-11-15T02:20:26.2Z,4,REGULAR,turnover,bad pass,[],1627846,,,1610612756,89,113,2021-11-15T02:20:30Z,6680000,,,0,,A. Nader bad pass TURNOVER (1 TO),"[1627846, 1630528]",1610612756.0,PHX,,,,Nader,A. Nader,,,,,1.0,Christopher,1630528.0,,,,,,,,,,,,,,,,,,
684,PT00M38.20S,2021-11-15T02:20:26.2Z,4,REGULAR,steal,,[],1630528,,,1610612745,89,113,2021-11-15T02:20:28Z,6690000,,,0,,J. Christopher STEAL (2 STL),[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,,
685,PT00M30.20S,2021-11-15T02:20:34.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630586,66.5735873850197,50.0,1610612745,89,113,2021-11-15T02:20:41Z,6700000,0.0,262.0,1,right,MISS U. Garuba 26' 3PT,[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,26.17,Missed,,,,,,,,,,,,,,,,
686,PT00M29.40S,2021-11-15T02:20:35.0Z,4,REGULAR,rebound,defensive,[],1626166,,,1610612756,89,113,2021-11-15T02:20:41Z,6710000,,,0,,C. Payne REBOUND (Off:1 Def:1),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,685.0,2.0,1.0,1.0,,,,,,,,,,,,
687,PT00M18.40S,2021-11-15T02:20:47.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1626166,6.915243101182654,47.30392156862745,1610612756,89,115,2021-11-15T02:21:05Z,6720000,13.0,13.0,1,left,C. Payne driving finger roll Layup (13 PTS),[1626166],1610612756.0,PHX,driving finger roll,,,Payne,C. Payne,,,,,,,,1.84,Made,,,,,13.0,,,,,,,,,,,
688,PT00M18.40S,2021-11-15T02:20:53.0Z,4,REGULAR,violation,defensive goaltending,[],1630528,,,1610612756,89,115,2021-11-15T02:21:05Z,6730000,,,0,,J. Christopher defensive goaltending VIOLATION,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,2002.0,,,,,,,,,,
689,PT00M10.60S,2021-11-15T02:21:03.2Z,4,REGULAR,3pt,Jump Shot,[],1627863,69.07030223390277,77.94117647058823,1610612745,89,115,2021-11-15T02:21:11Z,6740000,140.0,238.0,1,right,MISS D. House Jr. 27' pullup 3PT,[1627863],1610612745.0,HOU,pullup,,,House Jr.,D. House Jr.,,,,,,,,27.61,Missed,,,,,,,,,,,,,,,,
690,PT00M09.40S,2021-11-15T02:21:04.4Z,4,REGULAR,rebound,defensive,[],1629661,,,1610612756,89,115,2021-11-15T02:21:11Z,6750000,,,0,,C. Johnson REBOUND (Off:0 Def:6),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,689.0,6.0,6.0,0.0,,,,,,,,,,,,
691,PT00M00.00S,2021-11-15T02:21:20.1Z,4,REGULAR,period,end,[],0,,,1610612756,89,115,2021-11-15T02:21:20Z,6760000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,PT00M00.00S,2021-11-15T02:21:23.5Z,4,REGULAR,game,end,[],0,,,0,89,115,2021-11-15T02:21:23Z,6770000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
