actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
594,PT05M43.00S,2023-01-05T02:08:19.8Z,4,REGULAR,block,,[],203082,,,1610612760,110,98,2023-01-05T02:08:23Z,5860000,False,,,0,,T. Ross BLOCK (1 BLK),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
595,PT05M39.00S,2023-01-05T02:08:23.8Z,4,REGULAR,rebound,defensive,[],1630181,,,1610612753,110,98,2023-01-05T02:08:24Z,5870000,False,,,0,,R. Hampton REBOUND (Off:0 Def:4),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,593.0,4.0,4.0,0.0,,,,,,,,,,,
596,PT05M39.00S,2023-01-05T02:08:33.1Z,4,REGULAR,foul,personal,[],1629026,,,1610612753,110,98,2023-01-05T02:09:13Z,5880000,False,,,0,,K. Williams personal FOUL (5 PF),"[1629026, 1630181]",1610612760.0,OKC,,,,Williams,K. Williams,,,,,Mid-Range,16-24 Right,1627541.0,,,,,,,,,5.0,0.0,Hampton,1630181.0,,,,,,,
598,PT05M39.00S,2023-01-05T02:08:49.8Z,4,REGULAR,substitution,out,[],1628964,,,1610612753,110,98,2023-01-05T02:09:05Z,5900000,False,,,0,,SUB out: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT05M39.00S,2023-01-05T02:08:49.8Z,4,REGULAR,substitution,out,[],1630175,,,1610612753,110,98,2023-01-05T02:09:05Z,5910000,False,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT05M39.00S,2023-01-05T02:08:49.8Z,4,REGULAR,substitution,out,[],1630598,,,1610612753,110,98,2023-01-05T02:09:05Z,5920000,False,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT05M39.00S,2023-01-05T02:08:49.8Z,4,REGULAR,substitution,in,[],1631216,,,1610612753,110,98,2023-01-05T02:09:05Z,5930000,False,,,0,,SUB in: C. Houstan,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT05M39.00S,2023-01-05T02:08:49.8Z,4,REGULAR,substitution,in,[],1628976,,,1610612753,110,98,2023-01-05T02:09:05Z,5940000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT05M39.00S,2023-01-05T02:08:49.8Z,4,REGULAR,substitution,in,[],1628983,,,1610612753,110,98,2023-01-05T02:09:05Z,5950000,False,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT05M31.00S,2023-01-05T02:09:23.2Z,4,REGULAR,foul,personal,['2freethrow'],1630581,,,1610612753,110,98,2023-01-05T02:09:32Z,5960000,False,,,0,,J. Giddey shooting personal FOUL (2 PF) (Hampton 2 FT),"[1630581, 1630181]",1610612760.0,OKC,shooting,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,1627541.0,,,,,,,,,2.0,0.0,Hampton,1630181.0,,,,,,,
606,PT05M31.00S,2023-01-05T02:09:53.9Z,4,REGULAR,freethrow,1 of 2,[],1630181,,,1610612753,110,98,2023-01-05T02:09:53Z,5980000,False,,,0,,MISS R. Hampton Free Throw 1 of 2,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
607,PT05M31.00S,2023-01-05T02:09:53.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,110,98,2023-01-05T02:09:53Z,5990000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,606.0,,,,,,,,,,,,,,
608,PT05M31.00S,2023-01-05T02:09:55.1Z,4,REGULAR,substitution,out,[],1629026,,,1610612753,110,98,2023-01-05T02:09:59Z,6000000,False,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT05M31.00S,2023-01-05T02:09:55.1Z,4,REGULAR,substitution,in,[],203488,,,1610612753,110,98,2023-01-05T02:09:59Z,6010000,False,,,0,,SUB in: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT05M31.00S,2023-01-05T02:10:12.7Z,4,REGULAR,freethrow,2 of 2,[],1630181,,,1610612753,111,98,2023-01-05T02:10:12Z,6020000,False,,,0,,R. Hampton Free Throw 2 of 2 (12 PTS),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,,
611,PT05M14.00S,2023-01-05T02:10:29.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,12.697109067017081,44.6078431372549,1610612760,111,98,2023-01-05T02:10:35Z,6030000,False,27.0,67.0,1,left,MISS L. Dort 7' driving Layup,[1629652],1610612760.0,OKC,driving,,,Dort,L. Dort,,,,,In The Paint (Non-RA),0-8 Center,,,7.21,Missed,,,,,,,,,,,,,,,,
612,PT05M11.00S,2023-01-05T02:10:32.3Z,4,REGULAR,rebound,defensive,[],1628976,,,1610612753,111,98,2023-01-05T02:10:35Z,6040000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:11),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,611.0,12.0,11.0,1.0,,,,,,,,,,,
613,PT04M58.00S,2023-01-05T02:10:45.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628365,86.81011826544021,44.36274509803921,1610612753,113,98,2023-01-05T02:10:52Z,6050000,False,-28.0,71.0,1,right,M. Fultz 7' pullup bank Jump Shot (9 PTS),[1628365],1610612753.0,ORL,pullup bank,,,Fultz,M. Fultz,,,,,In The Paint (Non-RA),0-8 Center,,,7.69,Made,9.0,,,,,,,,,,,,,,,
614,PT04M43.00S,2023-01-05T02:11:00.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,9.543363994743759,52.20588235294118,1610612760,113,100,2023-01-05T02:11:06Z,6060000,False,-11.0,37.0,1,left,J. Giddey driving Layup (16 PTS) (L. Dort 1 AST),"[1630581, 1629652]",1610612760.0,OKC,driving,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,3.88,Made,16.0,,,,,,,,,L. Dort,1629652.0,1.0,,,,
616,PT04M29.00S,2023-01-05T02:11:14.3Z,4,REGULAR,turnover,bad pass,[],203082,,,1610612753,113,100,2023-01-05T02:11:18Z,6080000,False,,,0,,T. Ross bad pass TURNOVER (1 TO),"[203082, 1631114]",1610612753.0,ORL,,,,Ross,T. Ross,,,,,Mid-Range,16-24 Center,,1.0,,,,,,,,,,,,,,,,,Williams,1631114.0
617,PT04M29.00S,2023-01-05T02:11:14.3Z,4,REGULAR,steal,,[],1631114,,,1610612760,113,100,2023-01-05T02:11:16Z,6090000,False,,,0,,J. Williams STEAL (5 STL),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
618,PT04M26.00S,2023-01-05T02:11:27.6Z,4,REGULAR,foul,personal,['2freethrow'],203082,,,1610612760,113,100,2023-01-05T02:11:43Z,6100000,False,,,0,,T. Ross shooting personal FOUL (2 PF) (Gilgeous-Alexander 2 FT),"[203082, 1628983]",1610612753.0,ORL,shooting,,,Ross,T. Ross,,,,,In The Paint (Non-RA),8-16 Center,1628172.0,,,,,,,,,2.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,
620,PT04M26.00S,2023-01-05T02:11:47.8Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1628983,,,1610612760,113,101,2023-01-05T02:11:47Z,6120000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (29 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,Made,29.0,,,,,,,,,,,,,,,
699,PT04M26.00S,2023-01-05T02:11:49.1Z,4,REGULAR,substitution,out,[],203082,,,1610612760,113,101,2023-01-05T02:31:35Z,6145000,False,,,0,,SUB out: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,,
700,PT04M26.00S,2023-01-05T02:11:49.1Z,4,REGULAR,substitution,out,[],1629652,,,1610612760,113,101,2023-01-05T02:31:35Z,6157500,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
701,PT04M26.00S,2023-01-05T02:11:49.1Z,4,REGULAR,substitution,in,[],203914,,,1610612760,113,101,2023-01-05T02:31:35Z,6163750,False,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
702,PT04M26.00S,2023-01-05T02:11:49.1Z,4,REGULAR,substitution,in,[],1630198,,,1610612760,113,101,2023-01-05T02:31:35Z,6166875,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT04M26.00S,2023-01-05T02:12:11.3Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1628983,,,1610612760,113,102,2023-01-05T02:12:11Z,6170000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (30 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,Made,30.0,,,,,,,,,,,,,,,
661,PT04M12.00S,2023-01-05T02:11:50.4Z,4,REGULAR,turnover,lost ball,[],1628365,,,1610612753,113,102,2023-01-05T02:23:46Z,6175000,False,,,0,,M. Fultz lost ball TURNOVER (3 TO),"[1628365, 1628983]",1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Mid-Range,8-16 Right,,3.0,,,,,,,,,,,,,,,,,Gilgeous-Alexander,1628983.0
662,PT04M12.00S,2023-01-05T02:11:50.4Z,4,REGULAR,steal,,[],1628983,,,1610612760,113,102,2023-01-05T02:21:13Z,6177500,False,,,0,,S. Gilgeous-Alexander STEAL (1 STL),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
670,PT04M10.00S,2023-01-05T02:12:14.6Z,4,REGULAR,turnover,out-of-bounds,[],1631114,,,1610612760,113,102,2023-01-05T02:21:51Z,6178750,False,,,0,,J. Williams lost ball out-of-bounds TURNOVER (1 TO),[1631114],1610612760.0,OKC,lost ball,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,204059.0,1.0,,,,,,,,,,,,,,,,,,
627,PT04M03.00S,2023-01-05T02:13:00.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630181,74.72076215505913,85.5392156862745,1610612753,113,102,2023-01-05T02:21:51Z,6190000,False,178.0,185.0,1,right,MISS R. Hampton 25' 3PT,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,Above the Break 3,24+ Right Center,,,25.66,Missed,,,,,,,,,,,,,,,,
628,PT03M58.00S,2023-01-05T02:13:05.4Z,4,REGULAR,rebound,offensive,[],1628976,,,1610612753,113,102,2023-01-05T02:13:05Z,6200000,False,,,0,,W. Carter Jr. REBOUND (Off:2 Def:11),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,627.0,13.0,11.0,2.0,,,,,,,,,,,
695,PT03M50.00S,2023-01-05T02:13:11.9Z,4,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1628365,80.6011826544021,27.696078431372555,1610612753,113,102,2023-01-05T02:26:50Z,6215000,False,-112.0,130.0,1,right,MISS M. Fultz 17' pullup Shot,[1628365],1610612753.0,ORL,pullup,,,Fultz,M. Fultz,,,,,Mid-Range,16-24 Left Center,,,17.11,Missed,,,,,,,,,,,,,,,,
696,PT03M48.00S,2023-01-05T02:13:13.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612753,113,102,2023-01-05T02:26:50Z,6222500,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Mid-Range,16-24 Left Center,,,,,,695.0,,,,,,,,,,,,,,
631,PT03M48.00S,2023-01-05T02:13:23.6Z,4,REGULAR,turnover,traveling,[],1628365,,,1610612753,113,102,2023-01-05T02:13:40Z,6230000,False,,,0,,M. Fultz traveling TURNOVER (4 TO),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Mid-Range,16-24 Left Center,204059.0,4.0,,,,,,,,,,,,,,,,,,
632,PT03M26.00S,2023-01-05T02:13:55.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630581,34.510512483574246,47.30392156862745,1610612760,113,102,2023-01-05T02:14:03Z,6240000,False,13.0,272.0,1,left,MISS J. Giddey 27' 3PT,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Center,,,27.22,Missed,,,,,,,,,,,,,,,,
633,PT03M24.00S,2023-01-05T02:13:57.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612760,113,102,2023-01-05T02:14:03Z,6250000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Above the Break 3,24+ Center,,,,,,632.0,,,,,,,,,,,,,,
634,PT03M24.00S,2023-01-05T02:14:05.8Z,4,REGULAR,foul,personal,[],1630181,,,1610612760,113,102,2023-01-05T02:33:43Z,6260000,False,,,0,,R. Hampton loose ball personal FOUL (2 PF),"[1630181, 1628983]",1610612753.0,ORL,loose ball,,,Hampton,R. Hampton,,,,,Mid-Range,8-16 Left,204059.0,,,,,,,,,2.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,
636,PT03M24.00S,2023-01-05T02:14:17.6Z,4,REGULAR,substitution,out,[],1630181,,,1610612760,113,102,2023-01-05T02:14:22Z,6280000,False,,,0,,SUB out: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT03M24.00S,2023-01-05T02:14:17.6Z,4,REGULAR,substitution,in,[],1631094,,,1610612760,113,102,2023-01-05T02:14:22Z,6290000,False,,,0,,SUB in: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT03M24.00S,2023-01-05T02:14:29.5Z,4,REGULAR,foul,technical,"['team', '1freethrow']",0,,,1610612760,113,102,2023-01-05T02:15:24Z,6310000,False,,,0,,TEAM foul technical,[],1610612753.0,ORL,delay,,,,,,,,,,,204059.0,,,,,,,,,,,,,,,,,,,
640,PT03M24.00S,2023-01-05T02:14:45.8Z,4,REGULAR,freethrow,1 of 1,[],1628983,,,1610612760,113,103,2023-01-05T02:14:45Z,6320000,False,,,0,,S. Gilgeous-Alexander technical Free Throw 1 of 1 (31 PTS),[1628983],1610612760.0,OKC,technical,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,Made,31.0,,,,,,,,,,,,,,,
641,PT03M24.00S,2023-01-05T02:15:06.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612760,113,103,2023-01-05T02:15:06Z,6330000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT03M12.00S,2023-01-05T02:17:52.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203914,,,1610612760,113,103,2023-01-05T02:18:09Z,6340000,False,,,0,,G. Harris personal FOUL (3 PF) (Gilgeous-Alexander 2 FT),"[203914, 1628983]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,Mid-Range,16-24 Right Center,1627541.0,,,,,,,,,3.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,
644,PT03M12.00S,2023-01-05T02:18:12.4Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1628983,,,1610612760,113,104,2023-01-05T02:18:12Z,6360000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (32 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,Made,32.0,,,,,,,,,,,,,,,
645,PT03M12.00S,2023-01-05T02:18:13.2Z,4,REGULAR,substitution,out,[],1631114,,,1610612760,113,104,2023-01-05T02:18:21Z,6370000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT03M12.00S,2023-01-05T02:18:13.2Z,4,REGULAR,substitution,in,[],1629652,,,1610612760,113,104,2023-01-05T02:18:21Z,6380000,False,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT03M12.00S,2023-01-05T02:18:27.2Z,4,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1628983,,,1610612760,113,105,2023-01-05T02:18:27Z,6390000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (33 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,Made,33.0,,,,,,,,,,,,,,,
648,PT02M49.00S,2023-01-05T02:18:52.1Z,4,REGULAR,2pt,Jump Shot,[],1631094,76.2976346911958,68.38235294117648,1610612753,115,105,2023-01-05T02:18:55Z,6400000,False,92.0,170.0,1,right,P. Banchero 19' pullup Jump Shot (23 PTS),[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Right Center,,,19.35,Made,23.0,,,,,,,,,,,,,,,
649,PT02M36.00S,2023-01-05T02:19:05.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,6.521024967148489,50.73529411764706,1610612760,115,105,2023-01-05T02:19:09Z,6410000,False,-4.0,9.0,1,left,MISS S. Gilgeous-Alexander driving Layup,[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,0.95,Missed,,,,,,,,,,,,,,,,
650,PT02M35.00S,2023-01-05T02:19:06.0Z,4,REGULAR,rebound,offensive,[],1628983,,,1610612760,115,105,2023-01-05T02:36:29Z,6420000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:1 Def:3),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,649.0,4.0,3.0,1.0,,,,,,,,,,,
703,PT02M35.00S,2023-01-05T02:19:10.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628983,6.356767411300922,47.05882352941176,1610612760,115,105,2023-01-05T02:37:02Z,6425000,False,15.0,7.0,1,left,MISS S. Gilgeous-Alexander tip Layup,[1628983],1610612760.0,OKC,tip,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,1.64,Missed,,,,,,,,,,,,,,,,
704,PT02M32.00S,2023-01-05T02:19:13.1Z,4,REGULAR,rebound,defensive,[],1631094,,,1610612753,115,105,2023-01-05T02:37:02Z,6427500,False,,,0,,P. Banchero REBOUND (Off:1 Def:7),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,703.0,8.0,7.0,1.0,,,,,,,,,,,
651,PT02M32.00S,2023-01-05T02:19:15.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629652,,,1610612753,115,105,2023-01-05T02:37:02Z,6430000,False,,,0,,L. Dort personal FOUL (3 PF) (Banchero 2 FT),"[1629652, 1631094]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Mid-Range,8-16 Left,204059.0,,,,,,,,,3.0,0.0,Banchero,1631094.0,,,,,,,
653,PT02M32.00S,2023-01-05T02:20:02.5Z,4,REGULAR,freethrow,1 of 2,[],1631094,,,1610612753,116,105,2023-01-05T02:20:02Z,6450000,False,,,0,,P. Banchero Free Throw 1 of 2 (24 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,Made,24.0,,,,,,,,,,,,,,,
654,PT02M32.00S,2023-01-05T02:20:20.4Z,4,REGULAR,freethrow,2 of 2,[],1631094,,,1610612753,117,105,2023-01-05T02:20:20Z,6460000,False,,,0,,P. Banchero Free Throw 2 of 2 (25 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,Made,25.0,,,,,,,,,,,,,,,
655,PT02M26.00S,2023-01-05T02:20:29.3Z,4,REGULAR,turnover,out-of-bounds,[],1628983,,,1610612760,117,105,2023-01-05T02:20:37Z,6470000,False,,,0,,S. Gilgeous-Alexander bad pass out-of-bounds TURNOVER (3 TO),[1628983],1610612760.0,OKC,bad pass,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Right,1627541.0,3.0,,,,,,,,,,,,,,,,,,
656,PT02M16.00S,2023-01-05T02:20:45.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631094,66.04796320630749,50.49019607843137,1610612753,117,105,2023-01-05T02:20:51Z,6480000,False,2.0,267.0,1,right,MISS P. Banchero 26' 3PT,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Center,,,26.66,Missed,,,,,,,,,,,,,,,,
657,PT02M13.00S,2023-01-05T02:20:48.2Z,4,REGULAR,rebound,offensive,[],1628365,,,1610612753,117,105,2023-01-05T02:20:48Z,6490000,False,,,0,,M. Fultz REBOUND (Off:3 Def:3),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Above the Break 3,24+ Center,,,,,,656.0,6.0,3.0,3.0,,,,,,,,,,,
658,PT02M11.00S,2023-01-05T02:20:50.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628365,92.72339027595268,50.0,1610612753,119,105,2023-01-05T02:20:56Z,6500000,False,0.0,16.0,1,right,M. Fultz putback Layup (11 PTS),[1628365],1610612753.0,ORL,putback,,,Fultz,M. Fultz,,,,,Restricted Area,0-8 Center,,,1.59,Made,11.0,,,,,,,,,,,,,,,
664,PT01M53.00S,2023-01-05T02:21:09.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,8.623521681997373,41.911764705882355,1610612760,119,105,2023-01-05T02:21:23Z,6540000,False,40.0,29.0,1,left,MISS J. Giddey driving Layup,[1630581],1610612760.0,OKC,driving,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,4.95,Missed,,,,,,,,,,,,,,,,
665,PT01M53.00S,2023-01-05T02:21:09.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612760,119,105,2023-01-05T02:21:23Z,6550000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,664.0,,,,,,,,,,,,,,
666,PT01M53.00S,2023-01-05T02:21:23.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631216,,,1610612760,119,105,2023-01-05T02:21:34Z,6560000,False,,,0,,C. Houstan loose ball personal FOUL (2 PF) (Muscala 2 FT),"[1631216, 203488]",1610612753.0,ORL,loose ball,,,Houstan,C. Houstan,,,,,Restricted Area,0-8 Center,204059.0,,,,,,,,,2.0,0.0,Muscala,203488.0,,,,,,,
668,PT01M53.00S,2023-01-05T02:21:34.4Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],203488,,,1610612760,119,106,2023-01-05T02:21:34Z,6580000,False,,,0,,M. Muscala Free Throw 1 of 2 (10 PTS),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,,
669,PT01M53.00S,2023-01-05T02:21:48.5Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],203488,,,1610612760,119,107,2023-01-05T02:21:48Z,6590000,False,,,0,,M. Muscala Free Throw 2 of 2 (11 PTS),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,,
671,PT01M35.00S,2023-01-05T02:22:17.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203488,,,1610612753,119,107,2023-01-05T02:22:28Z,6600000,False,,,0,,M. Muscala personal FOUL (2 PF) (Fultz 2 FT),"[203488, 1628365]",1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,Restricted Area,0-8 Center,204059.0,,,,,,,,,2.0,0.0,Fultz,1628365.0,,,,,,,
673,PT01M35.00S,2023-01-05T02:22:47.4Z,4,REGULAR,freethrow,1 of 2,[],1628365,,,1610612753,120,107,2023-01-05T02:22:47Z,6620000,False,,,0,,M. Fultz Free Throw 1 of 2 (12 PTS),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,,
674,PT01M35.00S,2023-01-05T02:23:01.1Z,4,REGULAR,freethrow,2 of 2,[],1628365,,,1610612753,121,107,2023-01-05T02:23:01Z,6630000,False,,,0,,M. Fultz Free Throw 2 of 2 (13 PTS),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,Made,13.0,,,,,,,,,,,,,,,
675,PT01M35.00S,2023-01-05T02:23:08.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612760,121,107,2023-01-05T02:23:08Z,6640000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,PT01M35.00S,2023-01-05T02:24:14.6Z,4,REGULAR,substitution,out,[],1628983,,,1610612760,121,107,2023-01-05T02:24:32Z,6650000,False,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT01M35.00S,2023-01-05T02:24:14.6Z,4,REGULAR,substitution,out,[],1630581,,,1610612760,121,107,2023-01-05T02:24:32Z,6660000,False,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
