actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,value
636,PT00M31.90S,2021-12-20T01:20:49.1Z,4,REGULAR,2pt,Jump Shot,[],1626181,22.158344283837057,26.47058823529412,1610612757,97,101,2021-12-20T01:20:52Z,6130000,118.0,156.0,1,left,N. Powell 19' pullup Jump Shot (26 PTS) (D. Lillard 5 AST),"[1626181, 203081]",1610612757.0,POR,pullup,,,Powell,N. Powell,,,,,19.52,Made,26.0,D. Lillard,203081.0,5.0,,,,,,,,,,,,,,,
638,PT00M30.90S,2021-12-20T01:20:56.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612763,97,101,2021-12-20T01:20:56Z,6150000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT00M30.90S,2021-12-20T01:21:44.6Z,4,REGULAR,substitution,out,[],203994,,,1610612763,97,101,2021-12-20T01:22:18Z,6160000,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT00M30.90S,2021-12-20T01:21:44.6Z,4,REGULAR,substitution,in,[],1626204,,,1610612763,97,101,2021-12-20T01:22:18Z,6170000,,,0,,SUB in: L. Nance Jr.,[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT00M29.50S,2021-12-20T01:22:50.4Z,4,REGULAR,3pt,Jump Shot,[],1630217,82.07950065703022,94.11764705882352,1610612763,97,101,2021-12-20T01:22:54Z,6180000,221.0,116.0,1,right,MISS D. Bane 24' 3PT - blocked,"[1630217, 1626181]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,24.92,Missed,,,,,,,,,,,,,,,,,Powell,1626181.0,
642,PT00M29.50S,2021-12-20T01:22:50.4Z,4,REGULAR,block,,[],1626181,,,1610612763,97,101,2021-12-20T01:22:54Z,6190000,,,0,,N. Powell BLOCK (1 BLK),[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT00M25.40S,2021-12-20T01:22:54.5Z,4,REGULAR,rebound,defensive,[],203081,,,1610612757,97,101,2021-12-20T01:22:54Z,6200000,,,0,,D. Lillard REBOUND (Off:0 Def:5),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,641.0,5.0,5.0,0.0,,,
644,PT00M23.90S,2021-12-20T01:22:58.7Z,4,REGULAR,violation,kicked ball,[],1626145,,,1610612757,97,101,2021-12-20T01:23:03Z,6210000,,,0,,T. Jones kicked ball VIOLATION,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,203591.0,,,,,,,,,,,,,,
648,PT00M15.70S,2021-12-20T01:23:13.4Z,4,REGULAR,turnover,8-second-violation,['team'],0,,,1610612757,97,101,2021-12-20T01:24:20Z,6215000,,,0,,POR 8-second-violation Team TURNOVER,[],1610612757.0,POR,,,,,,,,,,,,,,,,200832.0,,,,,,,,,,,,,,
646,PT00M09.40S,2021-12-20T01:23:58.8Z,4,REGULAR,foul,personal,['3freethrow'],203081,,,1610612763,97,101,2021-12-20T01:26:21Z,6230000,,,0,,D. Lillard shooting personal FOUL (3 PF) (Brooks 3 FT),"[203081, 1628415]",1610612757.0,POR,shooting,,,Lillard,D. Lillard,,,,,,,,,,,1193.0,3.0,0.0,Brooks,1628415.0,,,,,,,,,,
649,PT00M09.40S,2021-12-20T01:24:24.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612763,97,101,2021-12-20T01:26:30Z,6250000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT00M09.40S,2021-12-20T01:24:33.0Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612763,97,101,2021-12-20T01:26:38Z,6260000,,,0,,,[],1610612757.0,POR,stands,,,,,,,,,,,,,,,200832.0,,,,,,,,,,,,,,
651,PT00M09.40S,2021-12-20T01:26:20.3Z,4,REGULAR,substitution,out,[],1626145,,,1610612763,97,101,2021-12-20T01:26:34Z,6270000,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT00M09.40S,2021-12-20T01:26:20.3Z,4,REGULAR,substitution,out,[],1626181,,,1610612763,97,101,2021-12-20T01:26:34Z,6280000,,,0,,SUB out: N. Powell,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT00M09.40S,2021-12-20T01:26:20.3Z,4,REGULAR,substitution,in,[],1629001,,,1610612763,97,101,2021-12-20T01:26:34Z,6290000,,,0,,SUB in: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT00M09.40S,2021-12-20T01:26:20.3Z,4,REGULAR,substitution,in,[],203994,,,1610612763,97,101,2021-12-20T01:26:34Z,6300000,,,0,,SUB in: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT00M09.40S,2021-12-20T01:26:51.8Z,4,REGULAR,freethrow,1 of 3,['fromturnover'],1628415,,,1610612763,98,101,2021-12-20T01:27:24Z,6310000,,,0,,D. Brooks Free Throw 1 of 3 (35 PTS),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,Made,35.0,,,,,,,,,,,,,,,,,,
656,PT00M09.40S,2021-12-20T01:26:51.8Z,4,REGULAR,freethrow,2 of 3,['fromturnover'],1628415,,,1610612763,99,101,2021-12-20T01:27:24Z,6320000,,,0,,D. Brooks Free Throw 2 of 3 (36 PTS),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,Made,36.0,,,,,,,,,,,,,,,,,,
657,PT00M09.40S,2021-12-20T01:26:51.8Z,4,REGULAR,freethrow,3 of 3,['fromturnover'],1628415,,,1610612763,100,101,2021-12-20T01:27:24Z,6330000,,,0,,D. Brooks Free Throw 3 of 3 (37 PTS),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,Made,37.0,,,,,,,,,,,,,,,,,,
658,PT00M09.40S,2021-12-20T01:27:26.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612757,100,101,2021-12-20T01:27:26Z,6340000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT00M09.40S,2021-12-20T01:28:11.7Z,4,REGULAR,substitution,out,[],1626204,,,1610612757,100,101,2021-12-20T01:28:48Z,6350000,,,0,,SUB out: L. Nance Jr.,[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT00M09.40S,2021-12-20T01:28:11.7Z,4,REGULAR,substitution,out,[],203994,,,1610612757,100,101,2021-12-20T01:28:48Z,6360000,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT00M09.40S,2021-12-20T01:28:11.7Z,4,REGULAR,substitution,in,[],1626181,,,1610612757,100,101,2021-12-20T01:28:48Z,6370000,,,0,,SUB in: N. Powell,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT00M09.40S,2021-12-20T01:28:11.7Z,4,REGULAR,substitution,in,[],1629014,,,1610612757,100,101,2021-12-20T01:28:48Z,6380000,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT00M09.40S,2021-12-20T01:28:11.7Z,4,REGULAR,substitution,out,[],203500,,,1610612757,100,101,2021-12-20T01:29:00Z,6390000,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT00M09.40S,2021-12-20T01:28:11.7Z,4,REGULAR,substitution,in,[],1630214,,,1610612757,100,101,2021-12-20T01:29:00Z,6400000,,,0,,SUB in: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT00M08.70S,2021-12-20T01:29:14.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628415,,,1610612757,100,101,2021-12-20T01:29:28Z,6410000,,,0,,D. Brooks personal FOUL (4 PF) (Powell 2 FT),"[1628415, 1626181]",1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,1193.0,4.0,0.0,Powell,1626181.0,,,,,,,,,,
667,PT00M08.70S,2021-12-20T01:29:41.6Z,4,REGULAR,freethrow,1 of 2,[],1626181,,,1610612757,100,102,2021-12-20T01:29:41Z,6430000,,,0,,N. Powell Free Throw 1 of 2 (27 PTS),[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,Made,27.0,,,,,,,,,,,,,,,,,,
668,PT00M08.70S,2021-12-20T01:29:45.0Z,4,REGULAR,substitution,out,[],203937,,,1610612757,100,102,2021-12-20T01:29:54Z,6440000,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT00M08.70S,2021-12-20T01:29:45.0Z,4,REGULAR,substitution,in,[],203500,,,1610612757,100,102,2021-12-20T01:29:54Z,6450000,,,0,,SUB in: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT00M08.70S,2021-12-20T01:30:11.4Z,4,REGULAR,freethrow,2 of 2,[],1626181,,,1610612757,100,103,2021-12-20T01:30:11Z,6460000,,,0,,N. Powell Free Throw 2 of 2 (28 PTS),[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,Made,28.0,,,,,,,,,,,,,,,,,,
671,PT00M08.70S,2021-12-20T01:30:14.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612763,100,103,2021-12-20T01:30:14Z,6470000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT00M08.70S,2021-12-20T01:31:14.0Z,4,REGULAR,substitution,out,[],1630214,,,1610612763,100,103,2021-12-20T01:31:35Z,6480000,,,0,,SUB out: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT00M08.70S,2021-12-20T01:31:14.0Z,4,REGULAR,substitution,out,[],1629014,,,1610612763,100,103,2021-12-20T01:31:35Z,6490000,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,
674,PT00M08.70S,2021-12-20T01:31:14.0Z,4,REGULAR,substitution,in,[],203937,,,1610612763,100,103,2021-12-20T01:31:35Z,6500000,,,0,,SUB in: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT00M08.70S,2021-12-20T01:31:14.0Z,4,REGULAR,substitution,in,[],1626204,,,1610612763,100,103,2021-12-20T01:31:35Z,6510000,,,0,,SUB in: L. Nance Jr.,[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
676,PT00M05.30S,2021-12-20T01:32:10.4Z,4,REGULAR,3pt,Jump Shot,[],1630217,67.62483574244416,65.19607843137256,1610612763,100,103,2021-12-20T01:32:18Z,6520000,76.0,252.0,1,right,MISS D. Bane 26' pullup 3PT,[1630217],1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,26.3,Missed,,,,,,,,,,,,,,,,,,,
677,PT00M02.00S,2021-12-20T01:32:13.6Z,4,REGULAR,rebound,defensive,[],1629642,,,1610612757,100,103,2021-12-20T01:32:13Z,6530000,,,0,,N. Little REBOUND (Off:4 Def:5),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,676.0,9.0,5.0,4.0,,,
678,PT00M01.80S,2021-12-20T01:32:19.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628415,,,1610612757,100,103,2021-12-20T01:32:55Z,6540000,,,0,,D. Brooks personal FOUL (5 PF) (Little 2 FT),"[1628415, 1629642]",1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,200832.0,5.0,0.0,Little,1629642.0,,,,,,,,,,
680,PT00M01.80S,2021-12-20T01:32:57.0Z,4,REGULAR,freethrow,1 of 2,[],1629642,,,1610612757,100,104,2021-12-20T01:32:57Z,6560000,,,0,,N. Little Free Throw 1 of 2 (11 PTS),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
681,PT00M01.80S,2021-12-20T01:33:09.6Z,4,REGULAR,freethrow,2 of 2,[],1629642,,,1610612757,100,105,2021-12-20T01:33:09Z,6570000,,,0,,N. Little Free Throw 2 of 2 (12 PTS),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
682,PT00M00.00S,2021-12-20T01:33:16.2Z,4,REGULAR,3pt,Jump Shot,[],1628415,48.57095926412615,82.84313725490196,1610612763,100,105,2021-12-20T01:33:30Z,6580000,164.0,431.0,1,right,MISS D. Brooks 46' 3PT,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,46.11,Missed,,,,,,,,,,,,,,,,,,,
683,PT00M00.00S,2021-12-20T01:33:16.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612763,100,105,2021-12-20T01:33:30Z,6590000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,682.0,,,,,,
684,PT00M00.00S,2021-12-20T01:33:22.5Z,4,REGULAR,period,end,[],0,,,1610612763,100,105,2021-12-20T01:33:22Z,6600000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,PT00M00.00S,2021-12-20T01:33:33.3Z,4,REGULAR,game,end,[],0,,,0,100,105,2021-12-20T01:33:33Z,6610000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
