actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
631,PT05M35.00S,2022-01-07T03:06:55.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630595,11.908672798948752,54.65686274509803,1610612765,105,77,2022-01-07T03:07:01Z,6240000,-23.0,59.0,1,left,MISS C. Cunningham 6' driving floating Shot,[1630595],1610612765.0,DET,driving floating,,,Cunningham,C. Cunningham,,,,,,6.38,Missed,,,,,,,,,,,,,,,,,,
632,PT05M34.00S,2022-01-07T03:06:56.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612763,105,77,2022-01-07T03:07:01Z,6250000,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,631.0,,,,,,,,,,
633,PT05M34.00S,2022-01-07T03:07:00.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,105,77,2022-01-07T03:07:00Z,6260000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT05M34.00S,2022-01-07T03:07:02.6Z,4,REGULAR,substitution,out,[],1626145,,,1610612763,105,77,2022-01-07T03:07:09Z,6270000,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT05M34.00S,2022-01-07T03:07:02.6Z,4,REGULAR,substitution,in,[],1629633,,,1610612763,105,77,2022-01-07T03:07:09Z,6280000,,,0,,SUB in: J. Culver,[1629633],1610612763.0,MEM,,,,Culver,J. Culver,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT05M22.00S,2022-01-07T03:07:24.8Z,4,REGULAR,3pt,Jump Shot,[],1629001,71.96123521681997,20.098039215686274,1610612763,105,77,2022-01-07T03:07:28Z,6290000,-150.0,211.0,1,right,MISS D. Melton 25' 3PT,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,25.87,Missed,,,,,,,,,,,,,,,,,,
637,PT05M19.00S,2022-01-07T03:07:27.8Z,4,REGULAR,rebound,defensive,[],1630595,,,1610612765,105,77,2022-01-07T03:07:28Z,6300000,,,0,,C. Cunningham REBOUND (Off:1 Def:4),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,636.0,5.0,4.0,1.0,,,,,,,
638,PT05M13.00S,2022-01-07T03:07:33.9Z,4,REGULAR,3pt,Jump Shot,[],1630568,33.065045992115635,46.32352941176471,1610612765,105,77,2022-01-07T03:07:37Z,6310000,18.0,258.0,1,left,MISS L. Garza 25' 3PT,[1630568],1610612765.0,DET,,,,Garza,L. Garza,,,,,,25.9,Missed,,,,,,,,,,,,,,,,,,
639,PT05M09.00S,2022-01-07T03:07:37.9Z,4,REGULAR,rebound,defensive,[],1629633,,,1610612763,105,77,2022-01-07T03:07:37Z,6320000,,,0,,J. Culver REBOUND (Off:0 Def:1),[1629633],1610612763.0,MEM,,,,Culver,J. Culver,,,,,,,,,,,,,,,638.0,1.0,1.0,0.0,,,,,,,
640,PT05M03.00S,2022-01-07T03:07:42.9Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1629633,81.02825229960578,36.27450980392157,1610612763,105,77,2022-01-07T03:07:47Z,6330000,-69.0,126.0,1,right,MISS J. Culver 14' pullup Shot,[1629633],1610612763.0,MEM,pullup,,,Culver,J. Culver,,,,,,14.33,Missed,,,,,,,,,,,,,,,,,,
641,PT05M01.00S,2022-01-07T03:07:46.2Z,4,REGULAR,rebound,offensive,[],1629001,,,1610612763,105,77,2022-01-07T03:07:46Z,6340000,,,0,,D. Melton REBOUND (Off:1 Def:5),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,640.0,6.0,5.0,1.0,,,,,,,
642,PT04M59.00S,2022-01-07T03:07:47.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629634,93.51182654402102,49.50980392156863,1610612763,105,77,2022-01-07T03:07:56Z,6350000,-2.0,8.0,1,right,MISS B. Clarke cutting finger roll Layup,[1629634],1610612763.0,MEM,cutting finger roll,,,Clarke,B. Clarke,,,,,,0.89,Missed,,,,,,,,,,,,,,,,,,
644,PT04M59.00S,2022-01-07T03:07:47.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612763,105,77,2022-01-07T03:07:56Z,6370000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,642.0,,,,,,,,,,
645,PT04M59.00S,2022-01-07T03:07:59.8Z,4,REGULAR,turnover,traveling,[],1629634,,,1610612763,105,77,2022-01-07T03:08:09Z,6380000,,,0,,B. Clarke traveling TURNOVER (3 TO),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,3.0,,,,,,,,,,,,,
646,PT04M47.00S,2022-01-07T03:08:10.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630165,32.933639947437584,51.71568627450981,1610612765,105,77,2022-01-07T03:08:14Z,6390000,-9.0,257.0,1,left,MISS K. Hayes 25' pullup 3PT,[1630165],1610612765.0,DET,pullup,,,Hayes,K. Hayes,,,,,,25.72,Missed,,,,,,,,,,,,,,,,,,
647,PT04M43.00S,2022-01-07T03:08:14.4Z,4,REGULAR,rebound,defensive,[],1629634,,,1610612763,105,77,2022-01-07T03:08:14Z,6400000,,,0,,B. Clarke REBOUND (Off:1 Def:3),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,646.0,4.0,3.0,1.0,,,,,,,
648,PT04M30.00S,2022-01-07T03:08:26.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630533,80.23981603153744,49.01960784313725,1610612763,105,77,2022-01-07T03:08:30Z,6410000,-5.0,133.0,1,right,MISS Z. Williams 13' pullup Shot,[1630533],1610612763.0,MEM,pullup,,,Williams,Z. Williams,,,,,,13.33,Missed,,,,,,,,,,,,,,,,,,
649,PT04M27.00S,2022-01-07T03:08:29.7Z,4,REGULAR,rebound,defensive,[],1630165,,,1610612765,105,77,2022-01-07T03:08:30Z,6420000,,,0,,K. Hayes REBOUND (Off:0 Def:2),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,648.0,2.0,2.0,0.0,,,,,,,
650,PT04M23.00S,2022-01-07T03:08:33.4Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630165,5.863994743758213,51.71568627450981,1610612765,105,77,2022-01-07T03:10:39Z,6430000,-9.0,3.0,1,left,MISS K. Hayes running finger roll Layup,[1630165],1610612765.0,DET,running finger roll,,,Hayes,K. Hayes,,,,,,0.9,Missed,,,,,,,,,,,,,,,,,,
651,PT04M21.00S,2022-01-07T03:08:35.4Z,4,REGULAR,rebound,offensive,[],1630568,,,1610612765,105,77,2022-01-07T03:08:39Z,6440000,,,0,,L. Garza REBOUND (Off:1 Def:1),[1630568],1610612765.0,DET,,,,Garza,L. Garza,,,,,,,,,,,,,,,650.0,2.0,1.0,1.0,,,,,,,
652,PT04M20.00S,2022-01-07T03:08:37.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630568,3.892904073587385,42.64705882352941,1610612765,105,79,2022-01-07T03:08:42Z,6450000,37.0,-16.0,1,left,L. Garza putback Layup (5 PTS),[1630568],1610612765.0,DET,putback,,,Garza,L. Garza,,,,,,4.01,Made,5.0,,,,,,,,,,,,,,,,,
653,PT04M20.00S,2022-01-07T03:08:41.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,105,79,2022-01-07T03:08:41Z,6460000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT04M20.00S,2022-01-07T03:10:12.6Z,4,REGULAR,substitution,out,[],1629634,,,1610612763,105,79,2022-01-07T03:11:32Z,6470000,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT04M20.00S,2022-01-07T03:10:12.6Z,4,REGULAR,substitution,out,[],1630595,,,1610612763,105,79,2022-01-07T03:11:32Z,6480000,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT04M20.00S,2022-01-07T03:10:12.6Z,4,REGULAR,substitution,in,[],1629610,,,1610612763,105,79,2022-01-07T03:11:32Z,6490000,,,0,,SUB in: D. Jeffries,[1629610],1610612763.0,MEM,,,,Jeffries,D. Jeffries,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT04M20.00S,2022-01-07T03:10:12.6Z,4,REGULAR,substitution,in,[],1629620,,,1610612763,105,79,2022-01-07T03:11:32Z,6500000,,,0,,SUB in: J. Robinson,[1629620],1610612765.0,DET,,,,Robinson,J. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT04M00.00S,2022-01-07T03:11:53.5Z,4,REGULAR,foul,offensive,[],1629001,,,1610612763,105,79,2022-01-07T03:12:01Z,6510000,,,0,,D. Melton offensive FOUL (3 PF),"[1629001, 1629620]",1610612763.0,MEM,,,,Melton,D. Melton,,,,,1830.0,,,,,,,,,,,,,,,,3.0,0.0,Robinson,1629620.0,
660,PT04M00.00S,2022-01-07T03:11:53.5Z,4,REGULAR,turnover,offensive foul,[],1629001,,,1610612763,105,79,2022-01-07T03:11:53Z,6530000,,,0,,D. Melton offensive foul TURNOVER (3 TO),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,1830.0,,,,,,,3.0,,,,,,,,,,,,,
661,PT03M47.00S,2022-01-07T03:12:25.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203585,13.485545335085414,51.470588235294116,1610612765,105,79,2022-01-07T03:12:32Z,6540000,-7.0,74.0,1,left,MISS R. McGruder 7' driving floating Shot,[203585],1610612765.0,DET,driving floating,,,McGruder,R. McGruder,,,,,,7.47,Missed,,,,,,,,,,,,,,,,,,
662,PT03M42.00S,2022-01-07T03:12:30.5Z,4,REGULAR,rebound,defensive,[],1629610,,,1610612763,105,79,2022-01-07T03:12:32Z,6550000,,,0,,D. Jeffries REBOUND (Off:0 Def:1),[1629610],1610612763.0,MEM,,,,Jeffries,D. Jeffries,,,,,,,,,,,,,,,661.0,1.0,1.0,0.0,,,,,,,
663,PT03M36.00S,2022-01-07T03:12:35.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629633,76.95466491458606,10.049019607843137,1610612763,105,79,2022-01-07T03:12:42Z,6560000,-200.0,164.0,1,right,MISS J. Culver 25' 3PT,[1629633],1610612763.0,MEM,,,,Culver,J. Culver,,,,,,25.86,Missed,,,,,,,,,,,,,,,,,,
664,PT03M33.00S,2022-01-07T03:12:38.4Z,4,REGULAR,rebound,defensive,[],1630568,,,1610612765,105,79,2022-01-07T03:12:42Z,6570000,,,0,,L. Garza REBOUND (Off:1 Def:2),[1630568],1610612765.0,DET,,,,Garza,L. Garza,,,,,,,,,,,,,,,663.0,3.0,2.0,1.0,,,,,,,
665,PT03M28.00S,2022-01-07T03:12:45.1Z,4,REGULAR,3pt,Jump Shot,[],1630180,33.196452036793694,27.941176470588236,1610612765,105,82,2022-01-07T03:12:50Z,6580000,110.0,260.0,1,left,S. Bey 28' 3PT  (3 PTS) (R. McGruder 1 AST),"[1630180, 203585]",1610612765.0,DET,,,,Bey,S. Bey,,,,,,28.2,Made,3.0,R. McGruder,203585.0,1.0,,,,,,,,,,,,,,
667,PT03M14.00S,2022-01-07T03:13:00.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630583,93.9060446780552,51.225490196078425,1610612763,107,82,2022-01-07T03:13:06Z,6600000,6.0,5.0,1,right,S. Aldama driving reverse Layup (6 PTS) (D. Melton 5 AST),"[1630583, 1629001]",1610612763.0,MEM,driving reverse,,,Aldama,S. Aldama,,,,,,0.78,Made,6.0,D. Melton,1629001.0,5.0,,,,,,,,,,,,,,
669,PT03M14.00S,2022-01-07T03:13:03.5Z,4,REGULAR,foul,personal,['1freethrow'],1630568,,,1610612763,107,82,2022-01-07T03:13:31Z,6620000,,,0,,L. Garza shooting personal FOUL (1 PF) (Aldama 1 FT),"[1630568, 1630583]",1610612765.0,DET,shooting,,,Garza,L. Garza,,,,,1628171.0,,,,,,,,,,,,,,,,1.0,0.0,Aldama,1630583.0,
671,PT03M14.00S,2022-01-07T03:13:09.4Z,4,REGULAR,substitution,out,[],1630533,,,1610612763,107,82,2022-01-07T03:13:29Z,6640000,,,0,,SUB out: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT03M14.00S,2022-01-07T03:13:09.4Z,4,REGULAR,substitution,in,[],1629751,,,1610612763,107,82,2022-01-07T03:13:29Z,6650000,,,0,,SUB in: D. Mathias,[1629751],1610612763.0,MEM,,,,Mathias,D. Mathias,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT03M14.00S,2022-01-07T03:13:33.4Z,4,REGULAR,freethrow,1 of 1,[],1630583,,,1610612763,108,82,2022-01-07T03:13:33Z,6660000,,,0,,S. Aldama Free Throw 1 of 1 (7 PTS),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
674,PT03M13.00S,2022-01-07T03:13:39.5Z,4,REGULAR,foul,personal,[],1629633,,,1610612765,108,82,2022-01-07T03:14:56Z,6670000,,,0,,J. Culver take personal FOUL (1 PF),"[1629633, 1630180]",1610612763.0,MEM,take,,,Culver,J. Culver,,,,,1830.0,,,,,,,,,,,,,,,,1.0,0.0,Bey,1630180.0,
676,PT03M13.00S,2022-01-07T03:13:47.8Z,4,REGULAR,substitution,out,[],1630583,,,1610612765,108,82,2022-01-07T03:13:50Z,6690000,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT03M13.00S,2022-01-07T03:13:47.8Z,4,REGULAR,substitution,in,[],1630257,,,1610612765,108,82,2022-01-07T03:13:50Z,6700000,,,0,,SUB in: J. Teske,[1630257],1610612763.0,MEM,,,,Teske,J. Teske,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT03M01.00S,2022-01-07T03:14:03.5Z,4,REGULAR,2pt,Jump Shot,[],1630180,7.178055190538765,33.088235294117645,1610612765,108,82,2022-01-07T03:14:08Z,6710000,85.0,15.0,1,left,MISS S. Bey 8' turnaround fadeaway Shot,[1630180],1610612765.0,DET,turnaround fadeaway,,,Bey,S. Bey,,,,,,8.59,Missed,,,,,,,,,,,,,,,,,,
679,PT02M58.00S,2022-01-07T03:14:06.5Z,4,REGULAR,rebound,defensive,[],1629001,,,1610612763,108,82,2022-01-07T03:14:08Z,6720000,,,0,,D. Melton REBOUND (Off:1 Def:6),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,678.0,7.0,6.0,1.0,,,,,,,
680,PT02M53.00S,2022-01-07T03:14:11.9Z,4,REGULAR,turnover,bad pass,[],1629001,,,1610612763,108,82,2022-01-07T03:14:14Z,6730000,,,0,,D. Melton bad pass TURNOVER (4 TO),"[1629001, 1630180]",1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,4.0,Bey,1630180.0,,,,,,,,,,,
681,PT02M53.00S,2022-01-07T03:14:11.9Z,4,REGULAR,steal,,[],1630180,,,1610612765,108,82,2022-01-07T03:14:13Z,6740000,,,0,,S. Bey STEAL (2 STL),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,
682,PT02M40.00S,2022-01-07T03:14:24.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629620,28.991458607095925,73.77450980392157,1610612765,108,85,2022-01-07T03:14:28Z,6750000,-119.0,220.0,1,left,J. Robinson 25' 3PT pullup (3 PTS),[1629620],1610612765.0,DET,pullup,,,Robinson,J. Robinson,,,,,,25.01,Made,3.0,,,,,,,,,,,,,,,,,
683,PT02M18.00S,2022-01-07T03:14:46.2Z,4,REGULAR,3pt,Jump Shot,[],1629001,64.07687253613666,49.754901960784316,1610612763,108,85,2022-01-07T03:14:50Z,6760000,-1.0,285.0,1,right,MISS D. Melton 28' pullup 3PT,[1629001],1610612763.0,MEM,pullup,,,Melton,D. Melton,,,,,,28.52,Missed,,,,,,,,,,,,,,,,,,
684,PT02M15.00S,2022-01-07T03:14:49.2Z,4,REGULAR,rebound,defensive,[],1630568,,,1610612765,108,85,2022-01-07T03:14:50Z,6770000,,,0,,L. Garza REBOUND (Off:1 Def:3),[1630568],1610612765.0,DET,,,,Garza,L. Garza,,,,,,,,,,,,,,,683.0,4.0,3.0,1.0,,,,,,,
685,PT02M08.00S,2022-01-07T03:14:56.4Z,4,REGULAR,3pt,Jump Shot,[],1630180,31.882391590013142,30.88235294117647,1610612765,108,85,2022-01-07T03:14:59Z,6780000,96.0,247.0,1,left,MISS S. Bey 26' pullup 3PT,[1630180],1610612765.0,DET,pullup,,,Bey,S. Bey,,,,,,26.5,Missed,,,,,,,,,,,,,,,,,,
686,PT02M06.00S,2022-01-07T03:14:58.4Z,4,REGULAR,rebound,defensive,[],1630257,,,1610612763,108,85,2022-01-07T03:14:59Z,6790000,,,0,,J. Teske REBOUND (Off:0 Def:1),[1630257],1610612763.0,MEM,,,,Teske,J. Teske,,,,,,,,,,,,,,,685.0,1.0,1.0,0.0,,,,,,,
687,PT01M57.00S,2022-01-07T03:15:06.8Z,4,REGULAR,3pt,Jump Shot,[],1629751,72.61826544021025,17.647058823529413,1610612763,111,85,2022-01-07T03:15:10Z,6800000,-162.0,205.0,1,right,D. Mathias 26' 3PT  (3 PTS) (J. Teske 1 AST),"[1629751, 1630257]",1610612763.0,MEM,,,,Mathias,D. Mathias,,,,,,26.11,Made,3.0,J. Teske,1630257.0,1.0,,,,,,,,,,,,,,
689,PT01M43.00S,2022-01-07T03:15:26.0Z,4,REGULAR,3pt,Jump Shot,[],1630568,32.276609724047304,38.970588235294116,1610612765,111,85,2022-01-07T03:15:29Z,6820000,55.0,251.0,1,left,MISS L. Garza 25' 3PT,[1630568],1610612765.0,DET,,,,Garza,L. Garza,,,,,,25.69,Missed,,,,,,,,,,,,,,,,,,
690,PT01M42.00S,2022-01-07T03:15:27.0Z,4,REGULAR,rebound,defensive,[],1629001,,,1610612763,111,85,2022-01-07T03:15:29Z,6830000,,,0,,D. Melton REBOUND (Off:1 Def:7),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,689.0,8.0,7.0,1.0,,,,,,,
691,PT01M22.00S,2022-01-07T03:15:49.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629633,93.24901445466492,50.49019607843137,1610612763,113,85,2022-01-07T03:15:53Z,6840000,2.0,11.0,1,right,J. Culver driving DUNK (2 PTS) (D. Melton 6 AST),"[1629633, 1629001]",1610612763.0,MEM,driving,,,Culver,J. Culver,,,,,,1.13,Made,2.0,D. Melton,1629001.0,6.0,,,,,,,,,,,,,,
693,PT01M13.00S,2022-01-07T03:15:59.3Z,4,REGULAR,3pt,Jump Shot,[],1630568,29.25427069645204,27.941176470588236,1610612765,113,88,2022-01-07T03:16:02Z,6860000,110.0,222.0,1,left,L. Garza 24' 3PT  (8 PTS) (J. Robinson 3 AST),"[1630568, 1629620]",1610612765.0,DET,,,,Garza,L. Garza,,,,,,24.83,Made,8.0,J. Robinson,1629620.0,3.0,,,,,,,,,,,,,,
695,PT00M54.80S,2022-01-07T03:16:24.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629610,93.51182654402102,49.754901960784316,1610612763,115,88,2022-01-07T03:16:27Z,6880000,-1.0,8.0,1,right,D. Jeffries alley-oop DUNK (2 PTS) (J. Culver 1 AST),"[1629610, 1629633]",1610612763.0,MEM,alley-oop,,,Jeffries,D. Jeffries,,,,,,0.86,Made,2.0,J. Culver,1629633.0,1.0,,,,,,,,,,,,,,
697,PT00M48.50S,2022-01-07T03:16:36.4Z,4,REGULAR,foul,personal,[],1629751,,,1610612765,115,88,2022-01-07T03:16:39Z,6900000,,,0,,D. Mathias personal FOUL (1 PF),"[1629751, 1629620]",1610612763.0,MEM,,,,Mathias,D. Mathias,,,,,1628171.0,,,,,,,,,,,,,,,,1.0,0.0,Robinson,1629620.0,
699,PT00M46.20S,2022-01-07T03:16:57.8Z,4,REGULAR,3pt,Jump Shot,[],1630180,24.78646517739816,85.5392156862745,1610612765,115,88,2022-01-07T03:17:02Z,6920000,-178.0,180.0,1,left,MISS S. Bey 25' 3PT - blocked,"[1630180, 1629001]",1610612765.0,DET,,,,Bey,S. Bey,,,,,,25.33,Missed,,,,,,,,,,,,Melton,1629001.0,,,,,
708,PT00M46.20S,2022-01-07T03:16:57.8Z,4,REGULAR,block,,[],1629001,,,1610612765,115,88,2022-01-07T03:19:07Z,6925000,,,0,,D. Melton BLOCK (2 BLK),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
700,PT00M43.40S,2022-01-07T03:17:00.6Z,4,REGULAR,rebound,defensive,[],1629751,,,1610612763,115,88,2022-01-07T03:17:02Z,6930000,,,0,,D. Mathias REBOUND (Off:0 Def:1),[1629751],1610612763.0,MEM,,,,Mathias,D. Mathias,,,,,,,,,,,,,,,699.0,1.0,1.0,0.0,,,,,,,
701,PT00M36.50S,2022-01-07T03:17:07.5Z,4,REGULAR,3pt,Jump Shot,[],1629751,90.88370565045992,3.6764705882352944,1610612763,118,88,2022-01-07T03:17:11Z,6940000,-232.0,33.0,1,right,D. Mathias 3PT  (6 PTS) (J. Culver 2 AST),"[1629751, 1629633]",1610612763.0,MEM,,,,Mathias,D. Mathias,,,,,,23.4,Made,6.0,J. Culver,1629633.0,2.0,,,,,,,,,,,,,,
703,PT00M27.70S,2022-01-07T03:17:18.0Z,4,REGULAR,3pt,Jump Shot,[],1630568,29.77989487516426,68.13725490196079,1610612765,118,88,2022-01-07T03:17:21Z,6960000,-91.0,227.0,1,left,MISS L. Garza 24' 3PT,[1630568],1610612765.0,DET,,,,Garza,L. Garza,,,,,,24.48,Missed,,,,,,,,,,,,,,,,,,
704,PT00M24.70S,2022-01-07T03:17:21.0Z,4,REGULAR,rebound,defensive,[],1629751,,,1610612763,118,88,2022-01-07T03:17:21Z,6970000,,,0,,D. Mathias REBOUND (Off:0 Def:2),[1629751],1610612763.0,MEM,,,,Mathias,D. Mathias,,,,,,,,,,,,,,,703.0,2.0,2.0,0.0,,,,,,,
705,PT00M01.70S,2022-01-07T03:17:47.6Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612763,118,88,2022-01-07T03:17:53Z,6980000,,,0,,MEM shot clock Team TURNOVER,[],1610612763.0,MEM,,,,,,,,,,1830.0,,,,,,,,,,,,,,,,,,,,
706,PT00M00.00S,2022-01-07T03:17:56.9Z,4,REGULAR,period,end,[],0,,,1610612765,118,88,2022-01-07T03:17:56Z,6990000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
707,PT00M00.00S,2022-01-07T03:17:58.6Z,4,REGULAR,game,end,[],0,,,0,118,88,2022-01-07T03:17:58Z,7000000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
