actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
624,PT03M11.00S,2021-12-30T03:18:21.9Z,4,REGULAR,3pt,Jump Shot,[],2546,28.203022339027594,24.264705882352942,1610612747,100,94,2021-12-30T03:18:25Z,6180000,129.0,213.0,1,left,MISS C. Anthony 24' 3PT,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,24.85,Missed,,,,,,,,,,,,,,,,,,,
625,PT03M07.00S,2021-12-30T03:18:25.9Z,4,REGULAR,rebound,defensive,[],1629630,,,1610612763,100,94,2021-12-30T03:18:25Z,6190000,,,0,,J. Morant REBOUND (Off:2 Def:6),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,624.0,8.0,6.0,2.0,,,,,,,
626,PT02M57.00S,2021-12-30T03:18:36.0Z,4,REGULAR,turnover,bad pass,[],1629630,,,1610612763,100,94,2021-12-30T03:18:39Z,6200000,,,0,,J. Morant bad pass TURNOVER (6 TO),"[1629630, 1628370]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,6.0,Monk,1628370.0,,,,,,,,,,,,
627,PT02M57.00S,2021-12-30T03:18:36.0Z,4,REGULAR,steal,,[],1628370,,,1610612747,100,94,2021-12-30T03:18:38Z,6210000,,,0,,M. Monk STEAL (1 STL),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT02M48.00S,2021-12-30T03:18:45.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],2544,31.61957950065703,59.31372549019608,1610612747,100,97,2021-12-30T03:18:49Z,6220000,-47.0,245.0,1,left,L. James 24' 3PT  (37 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,24.91,Made,37.0,,,,,,,,,,,,,,,,,,
645,PT02M23.00S,2021-12-30T03:18:57.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,90.22667542706965,53.92156862745098,1610612763,100,97,2021-12-30T03:21:29Z,6235000,20.0,39.0,1,right,MISS J. Jackson Jr. cutting Layup - blocked,"[1628991, 2544]",1610612763.0,MEM,cutting,,,Jackson Jr.,J. Jackson Jr.,,,,,4.4,Missed,,,,,,,,,,,,,,,,,James,2544.0,
646,PT02M23.00S,2021-12-30T03:18:57.0Z,4,REGULAR,block,,[],2544,,,1610612763,100,97,2021-12-30T03:21:29Z,6237500,,,0,,L. James BLOCK (2 BLK),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT02M23.00S,2021-12-30T03:18:57.0Z,4,REGULAR,rebound,defensive,[],201566,,,1610612747,100,97,2021-12-30T03:21:29Z,6238750,,,0,,R. Westbrook REBOUND (Off:2 Def:8),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,645.0,10.0,8.0,2.0,,,,,,,
632,PT02M19.00S,2021-12-30T03:19:13.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201566,6.783837056504599,49.50980392156863,1610612747,100,97,2021-12-30T03:21:34Z,6260000,2.0,11.0,1,left,MISS R. Westbrook running finger roll Layup,[201566],1610612747.0,LAL,running finger roll,,,Westbrook,R. Westbrook,,,,,1.16,Missed,,,,,,,,,,,,,,,,,,,
633,PT02M16.00S,2021-12-30T03:19:17.0Z,4,REGULAR,rebound,defensive,[],1629630,,,1610612763,100,97,2021-12-30T03:19:17Z,6270000,,,0,,J. Morant REBOUND (Off:2 Def:7),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,632.0,9.0,7.0,2.0,,,,,,,
634,PT02M03.00S,2021-12-30T03:19:34.4Z,4,REGULAR,foul,personal,[],202340,,,1610612763,100,97,2021-12-30T03:19:37Z,6280000,,,0,,A. Bradley personal FOUL (4 PF),"[202340, 1629630]",1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,1629174.0,,,,,4.0,0.0,Morant,1629630.0,,,
636,PT02M03.00S,2021-12-30T03:19:39.2Z,4,REGULAR,substitution,out,[],203500,,,1610612763,100,97,2021-12-30T03:19:44Z,6300000,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT02M03.00S,2021-12-30T03:19:39.2Z,4,REGULAR,substitution,in,[],1626145,,,1610612763,100,97,2021-12-30T03:19:44Z,6310000,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT01M54.00S,2021-12-30T03:20:03.5Z,4,REGULAR,3pt,Jump Shot,[],1629630,68.28186596583443,70.58823529411765,1610612763,100,97,2021-12-30T03:20:12Z,6320000,103.0,246.0,1,right,MISS J. Morant 26' pullup 3PT,[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,26.64,Missed,,,,,,,,,,,,,,,,,,,
639,PT01M52.00S,2021-12-30T03:20:05.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612747,100,97,2021-12-30T03:20:12Z,6330000,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,638.0,,,,,,,,,,
640,PT01M52.00S,2021-12-30T03:20:10.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,100,97,2021-12-30T03:20:10Z,6340000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT01M34.00S,2021-12-30T03:20:37.6Z,4,REGULAR,3pt,Jump Shot,[],2544,21.895532194480946,7.598039215686274,1610612747,100,97,2021-12-30T03:27:05Z,6355000,212.0,153.0,1,left,MISS L. James 26' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,26.16,Missed,,,,,,,,,,,,,,,,,,,
667,PT01M34.00S,2021-12-30T03:20:37.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612763,100,97,2021-12-30T03:27:05Z,6362500,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,666.0,,,,,,,,,,
643,PT01M34.00S,2021-12-30T03:21:04.8Z,4,REGULAR,timeout,challenge,['team'],0,,,1610612763,100,97,2021-12-30T03:27:05Z,6370000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT01M34.00S,2021-12-30T03:21:11.1Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612763,100,97,2021-12-30T03:28:56Z,6380000,,,0,,,[],1610612763.0,MEM,overturned,,,,,,,,,,,,,,,,,,101284.0,,,,,,,,,,,No Foul on K. Anderson
648,PT01M30.00S,2021-12-30T03:24:06.5Z,4,REGULAR,jumpball,recovered,[],1626145,,,1610612763,100,97,2021-12-30T03:24:06Z,6390000,,,0,,Jump Ball J. Jackson Jr. vs. L. James: Tip to T. Jones,"[1626145, 1628991, 2544]",1610612763.0,MEM,challenge,T. Jones,1626145.0,Jones,T. Jones,Jackson Jr.,1628991.0,James,2544.0,,,,,,,,,,,,,,,,,,,,,
651,PT01M15.00S,2021-12-30T03:24:22.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,92.46057818659659,50.73529411764706,1610612763,100,97,2021-12-30T03:24:26Z,6420000,4.0,18.0,1,right,MISS J. Morant driving finger roll Layup,[1629630],1610612763.0,MEM,driving finger roll,,,Morant,J. Morant,,,,,1.88,Missed,,,,,,,,,,,,,,,,,,,
652,PT01M13.00S,2021-12-30T03:24:24.3Z,4,REGULAR,rebound,offensive,[],1629630,,,1610612763,100,97,2021-12-30T03:24:26Z,6430000,,,0,,J. Morant REBOUND (Off:3 Def:7),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,651.0,10.0,7.0,3.0,,,,,,,
653,PT01M13.00S,2021-12-30T03:24:26.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629630,94.40999984741211,50.0,1610612763,102,97,2021-12-30T03:24:26Z,6440000,0.0,0.0,1,right,J. Morant tip Layup (41 PTS),[1629630],1610612763.0,MEM,tip,,,Morant,J. Morant,,,,,0.0,Made,41.0,,,,,,,,,,,,,,,,,,
654,PT01M02.00S,2021-12-30T03:24:38.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,5.732588699080158,50.0,1610612747,102,99,2021-12-30T03:24:42Z,6450000,0.0,1.0,1,left,M. Monk driving Layup (15 PTS),[1628370],1610612747.0,LAL,driving,,,Monk,M. Monk,,,,,0.14,Made,15.0,,,,,,,,,,,,,,,,,,
655,PT00M48.00S,2021-12-30T03:25:02.2Z,4,REGULAR,foul,personal,[],202340,,,1610612763,102,99,2021-12-30T03:25:07Z,6460000,,,0,,A. Bradley personal FOUL (5 PF),"[202340, 1629630]",1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,1629174.0,,,,,5.0,0.0,Morant,1629630.0,,,
657,PT00M34.10S,2021-12-30T03:25:39.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,92.46057818659659,49.26470588235294,1610612763,102,99,2021-12-30T03:25:43Z,6480000,-4.0,18.0,1,right,MISS J. Morant driving Layup,[1629630],1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,1.88,Missed,,,,,,,,,,,,,,,,,,,
658,PT00M31.50S,2021-12-30T03:25:41.8Z,4,REGULAR,rebound,defensive,[],2544,,,1610612747,102,99,2021-12-30T03:25:41Z,6490000,,,0,,L. James REBOUND (Off:2 Def:11),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,657.0,13.0,11.0,2.0,,,,,,,
659,PT00M29.10S,2021-12-30T03:25:44.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],2544,31.225361366622867,68.13725490196079,1610612747,102,99,2021-12-30T03:26:06Z,6500000,-91.0,241.0,1,left,MISS L. James 25' running pullup 3PT,[2544],1610612747.0,LAL,running pullup,,,James,L. James,,,,,25.75,Missed,,,,,,,,,,,,,,,,,,,
660,PT00M25.50S,2021-12-30T03:25:47.9Z,4,REGULAR,rebound,offensive,[],2546,,,1610612747,102,99,2021-12-30T03:26:06Z,6510000,,,0,,C. Anthony REBOUND (Off:1 Def:3),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,659.0,4.0,3.0,1.0,,,,,,,
661,PT00M23.10S,2021-12-30T03:25:50.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],202340,4.155716162943495,94.36274509803921,1610612747,102,99,2021-12-30T03:25:58Z,6520000,-222.0,-13.0,1,left,MISS A. Bradley 3PT - blocked,"[202340, 1628991]",1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,22.22,Missed,,,,,,,,,,,,,,,,,Jackson Jr.,1628991.0,
662,PT00M23.10S,2021-12-30T03:25:50.4Z,4,REGULAR,block,,[],1628991,,,1610612747,102,99,2021-12-30T03:25:53Z,6530000,,,0,,J. Jackson Jr. BLOCK (1 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT00M22.40S,2021-12-30T03:25:51.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612747,102,99,2021-12-30T03:25:58Z,6540000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,661.0,,,,,,,,,,
664,PT00M22.40S,2021-12-30T03:25:57.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,102,99,2021-12-30T03:25:57Z,6550000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT00M22.40S,2021-12-30T03:26:09.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612747,102,99,2021-12-30T03:26:09Z,6560000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT00M21.00S,2021-12-30T03:28:07.7Z,4,REGULAR,foul,personal,[],203937,,,1610612747,102,99,2021-12-30T03:28:10Z,6570000,,,0,,K. Anderson personal FOUL (2 PF),"[203937, 2546]",1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,101284.0,,,,,2.0,0.0,Anthony,2546.0,,,
670,PT00M06.70S,2021-12-30T03:28:42.9Z,4,REGULAR,turnover,bad pass,[],2544,,,1610612747,102,99,2021-12-30T03:28:46Z,6590000,,,0,,L. James bad pass TURNOVER (5 TO),"[2544, 1626145]",1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,5.0,Jones,1626145.0,,,,,,,,,,,,
671,PT00M06.70S,2021-12-30T03:28:42.9Z,4,REGULAR,steal,,[],1626145,,,1610612763,102,99,2021-12-30T03:28:44Z,6600000,,,0,,T. Jones STEAL (2 STL),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT00M05.10S,2021-12-30T03:28:48.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201566,,,1610612763,102,99,2021-12-30T03:29:11Z,6610000,,,0,,R. Westbrook take personal FOUL (5 PF) (Bane 2 FT),"[201566, 1630217]",1610612747.0,LAL,take,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,1627961.0,,,,,5.0,0.0,Bane,1630217.0,,,
674,PT00M05.10S,2021-12-30T03:29:21.7Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630217,,,1610612763,103,99,2021-12-30T03:29:21Z,6630000,,,0,,D. Bane Free Throw 1 of 2 (19 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,Made,19.0,,,,,,,,,,,,,,,,,,
675,PT00M05.10S,2021-12-30T03:29:40.7Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1630217,,,1610612763,104,99,2021-12-30T03:29:40Z,6640000,,,0,,D. Bane Free Throw 2 of 2 (20 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,Made,20.0,,,,,,,,,,,,,,,,,,
676,PT00M00.00S,2021-12-30T03:29:53.6Z,4,REGULAR,period,end,[],0,,,1610612747,104,99,2021-12-30T03:29:53Z,6650000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT00M00.00S,2021-12-30T03:29:56.5Z,4,REGULAR,game,end,[],0,,,0,104,99,2021-12-30T03:29:56Z,6660000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
