actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,playerName,playerNameI,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,jumpBallRecoverdPersonId
595,PT09M20.00S,2021-11-25T01:48:53.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612753,80,85,2021-11-25T01:57:45Z,5197500,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,594.0,,,,,,,,,,,,
538,PT09M19.00S,2021-11-25T01:49:05.4Z,4,REGULAR,foul,personal,[],1629667,,,1610612753,80,85,2021-11-25T01:58:08Z,5200000,,,0,,J. McDaniels loose ball personal FOUL (3 PF),"[1629667, 1629021]",1610612766.0,CHA,loose ball,,,,,,204059.0,3.0,0.0,McDaniels,J. McDaniels,Wagner,1629021.0,,,,,,,,,,,,,,,,
555,PT09M19.00S,2021-11-25T01:49:23.1Z,4,REGULAR,substitution,out,[],1626179,,,1610612753,80,85,2021-11-25T01:57:45Z,5215000,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,,,,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,
556,PT09M19.00S,2021-11-25T01:49:23.1Z,4,REGULAR,substitution,out,[],1628998,,,1610612753,80,85,2021-11-25T01:57:45Z,5217500,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,,,,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,
557,PT09M19.00S,2021-11-25T01:49:23.1Z,4,REGULAR,substitution,in,[],1630163,,,1610612753,80,85,2021-11-25T01:57:45Z,5218750,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,,,,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,
558,PT09M19.00S,2021-11-25T01:49:23.1Z,4,REGULAR,substitution,in,[],202330,,,1610612753,80,85,2021-11-25T01:57:45Z,5219375,,,0,,SUB in: G. Hayward,[202330],1610612766.0,CHA,,,,,,,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,
541,PT08M57.00S,2021-11-25T01:49:40.9Z,4,REGULAR,3pt,Jump Shot,[],203914,71.17279894875165,23.52941176470588,1610612753,80,85,2021-11-25T01:49:48Z,5220000,-132.0,218.0,1,right,MISS G. Harris 25' 3PT,[203914],1610612753.0,ORL,,,,,,,,,,Harris,G. Harris,,,,25.55,Missed,,,,,,,,,,,,,
542,PT08M54.00S,2021-11-25T01:49:44.0Z,4,REGULAR,rebound,defensive,[],1629667,,,1610612766,80,85,2021-11-25T01:49:44Z,5230000,,,0,,J. McDaniels REBOUND (Off:3 Def:4),[1629667],1610612766.0,CHA,,,,,,,,,,McDaniels,J. McDaniels,,,,,,541.0,7.0,4.0,3.0,,,,,,,,,
543,PT08M54.00S,2021-11-25T01:49:54.5Z,4,REGULAR,foul,personal,['3freethrow'],1629021,,,1610612766,80,85,2021-11-25T01:50:08Z,5240000,,,0,,M. Wagner shooting personal FOUL (1 PF) (Oubre Jr. 3 FT),"[1629021, 1626162]",1610612753.0,ORL,shooting,,,,,,202901.0,1.0,0.0,Wagner,M. Wagner,Oubre Jr.,1626162.0,,,,,,,,,,,,,,,,
545,PT08M54.00S,2021-11-25T01:50:19.7Z,4,REGULAR,freethrow,1 of 3,[],1626162,,,1610612766,80,86,2021-11-25T01:50:19Z,5260000,,,0,,K. Oubre Jr. Free Throw 1 of 3 (18 PTS),[1626162],1610612766.0,CHA,,,,,,,,,,Oubre Jr.,K. Oubre Jr.,,,,,Made,,,,,,,18.0,,,,,,
546,PT08M54.00S,2021-11-25T01:50:36.3Z,4,REGULAR,freethrow,2 of 3,[],1626162,,,1610612766,80,86,2021-11-25T01:50:36Z,5270000,,,0,,MISS K. Oubre Jr. Free Throw 2 of 3,[1626162],1610612766.0,CHA,,,,,,,,,,Oubre Jr.,K. Oubre Jr.,,,,,Missed,,,,,,,,,,,,,
547,PT08M54.00S,2021-11-25T01:50:36.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,80,86,2021-11-25T01:50:36Z,5280000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,546.0,,,,,,,,,,,,
548,PT08M54.00S,2021-11-25T01:50:37.5Z,4,REGULAR,substitution,out,[],1630181,,,1610612766,80,86,2021-11-25T01:50:58Z,5290000,,,0,,SUB out: R. Hampton,[1630181],1610612753.0,ORL,,,,,,,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,
549,PT08M54.00S,2021-11-25T01:50:37.5Z,4,REGULAR,substitution,out,[],1629021,,,1610612766,80,86,2021-11-25T01:50:58Z,5300000,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,,,,,,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,
550,PT08M54.00S,2021-11-25T01:50:37.5Z,4,REGULAR,substitution,in,[],1630591,,,1610612766,80,86,2021-11-25T01:50:58Z,5310000,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,,,,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,
551,PT08M54.00S,2021-11-25T01:50:37.5Z,4,REGULAR,substitution,in,[],1628976,,,1610612766,80,86,2021-11-25T01:50:58Z,5320000,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,,,,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,
552,PT08M54.00S,2021-11-25T01:51:00.4Z,4,REGULAR,freethrow,3 of 3,[],1626162,,,1610612766,80,87,2021-11-25T01:51:00Z,5330000,,,0,,K. Oubre Jr. Free Throw 3 of 3 (19 PTS),[1626162],1610612766.0,CHA,,,,,,,,,,Oubre Jr.,K. Oubre Jr.,,,,,Made,,,,,,,19.0,,,,,,
553,PT08M39.00S,2021-11-25T01:51:13.5Z,4,REGULAR,2pt,Jump Shot,[],1630591,80.76544021024968,33.088235294117645,1610612753,82,87,2021-11-25T01:51:24Z,5340000,-85.0,128.0,1,right,J. Suggs 15' driving floating Jump Shot (11 PTS) (C. Okeke 1 AST),"[1630591, 1629643]",1610612753.0,ORL,driving floating,,,,,,,,,Suggs,J. Suggs,,,,15.37,Made,,,,,,,11.0,C. Okeke,1629643.0,1.0,,,
559,PT08M28.00S,2021-11-25T01:51:23.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628970,7.440867279894875,51.470588235294116,1610612766,82,89,2021-11-25T01:51:30Z,5360000,-7.0,17.0,1,left,M. Bridges cutting DUNK (11 PTS) (L. Ball 3 AST),"[1628970, 1630163]",1610612766.0,CHA,cutting,,,,,,,,,Bridges,M. Bridges,,,,1.89,Made,,,,,,,11.0,L. Ball,1630163.0,3.0,,,
561,PT08M15.00S,2021-11-25T01:51:41.9Z,4,REGULAR,foul,personal,[],1630163,,,1610612753,82,89,2021-11-25T01:51:51Z,5380000,,,0,,L. Ball personal FOUL (4 PF),"[1630163, 1629643]",1610612766.0,CHA,,,,,,,202901.0,4.0,0.0,Ball,L. Ball,Okeke,1629643.0,,,,,,,,,,,,,,,,
563,PT08M02.00S,2021-11-25T01:52:10.0Z,4,REGULAR,2pt,Jump Shot,[],1630591,70.90998685939553,54.41176470588235,1610612753,82,89,2021-11-25T01:59:54Z,5400000,22.0,221.0,1,right,MISS J. Suggs 22' pullup Shot,[1630591],1610612753.0,ORL,pullup,,,,,,,,,Suggs,J. Suggs,,,,22.2,Missed,,,,,,,,,,,,,
564,PT08M02.00S,2021-11-25T01:52:10.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612753,82,89,2021-11-25T02:00:35Z,5410000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,563.0,,,,,,,,,,,,
565,PT08M02.00S,2021-11-25T01:52:45.0Z,4,REGULAR,foul,personal,[],1628970,,,1610612753,82,89,2021-11-25T02:00:42Z,5420000,,,0,,M. Bridges loose ball personal FOUL (2 PF),"[1628970, 1628976]",1610612766.0,CHA,loose ball,,,,,,204059.0,2.0,0.0,Bridges,M. Bridges,Carter Jr.,1628976.0,,,,,,,,,,,,,,,,
569,PT08M02.00S,2021-11-25T01:52:59.3Z,4,REGULAR,stoppage,court clean up,[],0,,,1610612753,82,89,2021-11-25T01:52:59Z,5440000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT07M50.00S,2021-11-25T01:53:23.6Z,4,REGULAR,turnover,bad pass,[],1629643,,,1610612753,82,89,2021-11-25T01:53:34Z,5450000,,,0,,C. Okeke bad pass TURNOVER (2 TO),"[1629643, 202330]",1610612753.0,ORL,,,,,,,,,,Okeke,C. Okeke,,,2.0,,,,,,,,,,,,,Hayward,202330.0,
571,PT07M50.00S,2021-11-25T01:53:23.6Z,4,REGULAR,steal,,[],202330,,,1610612766,82,89,2021-11-25T01:53:28Z,5460000,,,0,,G. Hayward STEAL (2 STL),[202330],1610612766.0,CHA,,,,,,,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,
572,PT07M40.00S,2021-11-25T01:53:34.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628970,6.389618922470433,51.9607843137255,1610612766,82,89,2021-11-25T01:53:41Z,5470000,-10.0,8.0,1,left,MISS M. Bridges driving Layup,[1628970],1610612766.0,CHA,driving,,,,,,,,,Bridges,M. Bridges,,,,1.24,Missed,,,,,,,,,,,,,
573,PT07M37.00S,2021-11-25T01:53:37.0Z,4,REGULAR,rebound,offensive,[],1626162,,,1610612766,82,89,2021-11-25T01:53:37Z,5480000,,,0,,K. Oubre Jr. REBOUND (Off:2 Def:4),[1626162],1610612766.0,CHA,,,,,,,,,,Oubre Jr.,K. Oubre Jr.,,,,,,572.0,6.0,4.0,2.0,,,,,,,,,
574,PT07M36.00S,2021-11-25T01:53:37.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626162,9.149145860709593,48.28431372549019,1610612766,82,89,2021-11-25T01:53:44Z,5490000,9.0,34.0,1,left,MISS K. Oubre Jr. turnaround fadeaway Shot,[1626162],1610612766.0,CHA,turnaround fadeaway,,,,,,,,,Oubre Jr.,K. Oubre Jr.,,,,3.46,Missed,,,,,,,,,,,,,
575,PT07M34.00S,2021-11-25T01:53:39.7Z,4,REGULAR,rebound,defensive,[],1628976,,,1610612753,82,89,2021-11-25T01:53:44Z,5500000,,,0,,W. Carter Jr. REBOUND (Off:1 Def:7),[1628976],1610612753.0,ORL,,,,,,,,,,Carter Jr.,W. Carter Jr.,,,,,,574.0,8.0,7.0,1.0,,,,,,,,,
576,PT07M26.00S,2021-11-25T01:53:47.8Z,4,REGULAR,2pt,Jump Shot,[],1630591,77.87450722733246,38.970588235294116,1610612753,82,89,2021-11-25T01:53:55Z,5510000,-55.0,155.0,1,right,MISS J. Suggs 16' turnaround fadeaway Shot,[1630591],1610612753.0,ORL,turnaround fadeaway,,,,,,,,,Suggs,J. Suggs,,,,16.5,Missed,,,,,,,,,,,,,
577,PT07M20.00S,2021-11-25T01:53:53.8Z,4,REGULAR,rebound,defensive,[],1630163,,,1610612766,82,89,2021-11-25T01:53:55Z,5520000,,,0,,L. Ball REBOUND (Off:1 Def:2),[1630163],1610612766.0,CHA,,,,,,,,,,Ball,L. Ball,,,,,,576.0,3.0,2.0,1.0,,,,,,,,,
578,PT07M02.00S,2021-11-25T01:54:11.7Z,4,REGULAR,3pt,Jump Shot,[],202330,11.251642575558476,2.450980392156863,1610612766,82,89,2021-11-25T01:54:17Z,5530000,238.0,53.0,1,left,MISS G. Hayward 24' 3PT,[202330],1610612766.0,CHA,,,,,,,,,,Hayward,G. Hayward,,,,24.36,Missed,,,,,,,,,,,,,
579,PT06M58.00S,2021-11-25T01:54:15.7Z,4,REGULAR,rebound,defensive,[],1628976,,,1610612753,82,89,2021-11-25T01:54:17Z,5540000,,,0,,W. Carter Jr. REBOUND (Off:1 Def:8),[1628976],1610612753.0,ORL,,,,,,,,,,Carter Jr.,W. Carter Jr.,,,,,,578.0,9.0,8.0,1.0,,,,,,,,,
580,PT06M53.00S,2021-11-25T01:54:20.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628976,67.09921156373193,42.64705882352941,1610612753,82,89,2021-11-25T01:54:27Z,5550000,-37.0,257.0,1,right,MISS W. Carter Jr. 25' running 3PT,[1628976],1610612753.0,ORL,running,,,,,,,,,Carter Jr.,W. Carter Jr.,,,,25.94,Missed,,,,,,,,,,,,,
581,PT06M50.00S,2021-11-25T01:54:23.4Z,4,REGULAR,rebound,defensive,[],1628970,,,1610612766,82,89,2021-11-25T01:54:27Z,5560000,,,0,,M. Bridges REBOUND (Off:0 Def:9),[1628970],1610612766.0,CHA,,,,,,,,,,Bridges,M. Bridges,,,,,,580.0,9.0,9.0,0.0,,,,,,,,,
583,PT06M32.00S,2021-11-25T01:54:41.5Z,4,REGULAR,2pt,Jump Shot,[],1626162,19.530223390275953,23.284313725490197,1610612766,82,91,2021-11-25T02:03:33Z,5570000,134.0,131.0,1,left,K. Oubre Jr. 18' step back Jump Shot (21 PTS) (J. McDaniels 1 AST),"[1626162, 1629667]",1610612766.0,CHA,step back,,,,,,,,,Oubre Jr.,K. Oubre Jr.,,,,18.72,Made,,,,,,,21.0,J. McDaniels,1629667.0,1.0,,,
585,PT06M28.00S,2021-11-25T01:54:51.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612753,82,91,2021-11-25T01:54:51Z,5590000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT06M28.00S,2021-11-25T01:55:23.8Z,4,REGULAR,substitution,out,[],1628539,,,1610612753,82,91,2021-11-25T01:57:21Z,5600000,,,0,,SUB out: M. Mulder,[1628539],1610612753.0,ORL,,,,,,,,,,Mulder,M. Mulder,,,,,,,,,,,,,,,,,,
587,PT06M28.00S,2021-11-25T01:55:23.8Z,4,REGULAR,substitution,out,[],1629643,,,1610612753,82,91,2021-11-25T01:57:21Z,5610000,,,0,,SUB out: C. Okeke,[1629643],1610612753.0,ORL,,,,,,,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,
588,PT06M28.00S,2021-11-25T01:55:23.8Z,4,REGULAR,substitution,out,[],1630591,,,1610612753,82,91,2021-11-25T01:57:21Z,5620000,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,,,,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,
589,PT06M28.00S,2021-11-25T01:55:23.8Z,4,REGULAR,substitution,out,[],1628970,,,1610612753,82,91,2021-11-25T01:57:21Z,5630000,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,,,,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,
590,PT06M28.00S,2021-11-25T01:55:23.8Z,4,REGULAR,substitution,in,[],1628964,,,1610612753,82,91,2021-11-25T01:57:21Z,5640000,,,0,,SUB in: M. Bamba,[1628964],1610612753.0,ORL,,,,,,,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,
591,PT06M28.00S,2021-11-25T01:55:23.8Z,4,REGULAR,substitution,in,[],1630532,,,1610612753,82,91,2021-11-25T01:57:21Z,5650000,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,,,,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,
592,PT06M28.00S,2021-11-25T01:55:23.8Z,4,REGULAR,substitution,in,[],1630181,,,1610612753,82,91,2021-11-25T01:57:21Z,5660000,,,0,,SUB in: R. Hampton,[1630181],1610612753.0,ORL,,,,,,,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,
593,PT06M28.00S,2021-11-25T01:55:23.8Z,4,REGULAR,substitution,in,[],203486,,,1610612753,82,91,2021-11-25T01:57:21Z,5670000,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,,,,,,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,
596,PT06M04.00S,2021-11-25T01:58:06.0Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612753,82,91,2021-11-25T01:58:14Z,5680000,,,0,,ORL shot clock Team TURNOVER,[],1610612753.0,ORL,,,,,,,203177.0,,,,,,,,,,,,,,,,,,,,,,
597,PT05M51.00S,2021-11-25T01:58:35.2Z,4,REGULAR,turnover,bad pass,[],1626162,,,1610612766,82,91,2021-11-25T01:58:44Z,5690000,,,0,,K. Oubre Jr. bad pass TURNOVER (1 TO),"[1626162, 1628976]",1610612766.0,CHA,,,,,,,,,,Oubre Jr.,K. Oubre Jr.,,,1.0,,,,,,,,,,,,,Carter Jr.,1628976.0,
598,PT05M51.00S,2021-11-25T01:58:35.2Z,4,REGULAR,steal,,[],1628976,,,1610612753,82,91,2021-11-25T02:00:10Z,5700000,,,0,,W. Carter Jr. STEAL (1 STL),[1628976],1610612753.0,ORL,,,,,,,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,
599,PT05M38.00S,2021-11-25T01:58:48.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630532,84.57621550591328,50.49019607843137,1610612753,84,91,2021-11-25T01:58:55Z,5710000,2.0,92.0,1,right,F. Wagner 9' driving floating Jump Shot (14 PTS) (W. Carter Jr. 2 AST),"[1630532, 1628976]",1610612753.0,ORL,driving floating,,,,,,,,,Wagner,F. Wagner,,,,9.25,Made,,,,,,,14.0,W. Carter Jr.,1628976.0,2.0,,,
601,PT05M19.00S,2021-11-25T01:59:06.7Z,4,REGULAR,2pt,Jump Shot,[],1626162,20.97568988173456,49.50980392156863,1610612766,84,91,2021-11-25T01:59:14Z,5730000,2.0,145.0,1,left,MISS K. Oubre Jr. 14' fadeaway Shot,[1626162],1610612766.0,CHA,fadeaway,,,,,,,,,Oubre Jr.,K. Oubre Jr.,,,,14.47,Missed,,,,,,,,,,,,,
602,PT05M16.00S,2021-11-25T01:59:10.1Z,4,REGULAR,rebound,offensive,[],203486,,,1610612766,84,91,2021-11-25T01:59:10Z,5740000,,,0,,M. Plumlee REBOUND (Off:4 Def:4),[203486],1610612766.0,CHA,,,,,,,,,,Plumlee,M. Plumlee,,,,,,601.0,8.0,4.0,4.0,,,,,,,,,
603,PT05M14.00S,2021-11-25T01:59:11.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630163,36.02168199737188,49.17279411764706,1610612766,84,94,2021-11-25T01:59:22Z,5750000,4.0,286.0,1,left,L. Ball 28' 3PT  (16 PTS) (M. Plumlee 2 AST),"[1630163, 203486]",1610612766.0,CHA,,,,,,,,,,Ball,L. Ball,,,,28.61,Made,,,,,,,16.0,M. Plumlee,203486.0,2.0,,,
605,PT04M48.00S,2021-11-25T01:59:38.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203914,93.64323258869908,51.9607843137255,1610612753,84,94,2021-11-25T02:06:03Z,5770000,10.0,7.0,1,right,MISS G. Harris cutting Layup,[203914],1610612753.0,ORL,cutting,,,,,,,,,Harris,G. Harris,,,,1.22,Missed,,,,,,,,,,,,,
606,PT04M44.00S,2021-11-25T01:59:42.2Z,4,REGULAR,rebound,defensive,[],1630163,,,1610612766,84,94,2021-11-25T01:59:44Z,5780000,,,0,,L. Ball REBOUND (Off:1 Def:3),[1630163],1610612766.0,CHA,,,,,,,,,,Ball,L. Ball,,,,,,605.0,4.0,3.0,1.0,,,,,,,,,
607,PT04M43.00S,2021-11-25T01:59:43.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629667,5.469776609724048,48.77450980392157,1610612766,84,96,2021-11-25T01:59:51Z,5790000,6.0,-1.0,1,left,J. McDaniels running DUNK (7 PTS) (L. Ball 4 AST),"[1629667, 1630163]",1610612766.0,CHA,running,,,,,,,,,McDaniels,J. McDaniels,,,,0.62,Made,,,,,,,7.0,L. Ball,1630163.0,4.0,,,
609,PT04M26.00S,2021-11-25T02:00:02.6Z,4,REGULAR,turnover,traveling,[],1630181,,,1610612753,84,96,2021-11-25T02:00:49Z,5810000,,,0,,R. Hampton traveling TURNOVER (1 TO),[1630181],1610612753.0,ORL,,,,,,,202901.0,,,Hampton,R. Hampton,,,1.0,,,,,,,,,,,,,,,
610,PT04M26.00S,2021-11-25T02:00:07.9Z,4,REGULAR,substitution,out,[],1630181,,,1610612766,84,96,2021-11-25T02:00:31Z,5820000,,,0,,SUB out: R. Hampton,[1630181],1610612753.0,ORL,,,,,,,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,
611,PT04M26.00S,2021-11-25T02:00:07.9Z,4,REGULAR,substitution,out,[],202330,,,1610612766,84,96,2021-11-25T02:00:31Z,5830000,,,0,,SUB out: G. Hayward,[202330],1610612766.0,CHA,,,,,,,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,
612,PT04M26.00S,2021-11-25T02:00:07.9Z,4,REGULAR,substitution,in,[],1630591,,,1610612766,84,96,2021-11-25T02:00:31Z,5840000,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,,,,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,
613,PT04M26.00S,2021-11-25T02:00:07.9Z,4,REGULAR,substitution,in,[],1628998,,,1610612766,84,96,2021-11-25T02:00:31Z,5850000,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,,,,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,
614,PT04M06.00S,2021-11-25T02:00:41.8Z,4,REGULAR,turnover,bad pass,[],1630163,,,1610612766,84,96,2021-11-25T02:01:07Z,5860000,,,0,,L. Ball bad pass TURNOVER (2 TO),"[1630163, 1628976]",1610612766.0,CHA,,,,,,,,,,Ball,L. Ball,,,2.0,,,,,,,,,,,,,Carter Jr.,1628976.0,
615,PT04M06.00S,2021-11-25T02:00:41.8Z,4,REGULAR,steal,,[],1628976,,,1610612753,84,96,2021-11-25T02:00:47Z,5870000,,,0,,W. Carter Jr. STEAL (2 STL),[1628976],1610612753.0,ORL,,,,,,,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,
616,PT04M06.00S,2021-11-25T02:00:50.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,84,96,2021-11-25T02:00:50Z,5880000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT03M47.00S,2021-11-25T02:01:08.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203914,87.20433639947439,94.6078431372549,1610612753,87,96,2021-11-25T02:01:19Z,5890000,223.0,68.0,1,right,G. Harris 3PT  (13 PTS) (J. Suggs 5 AST),"[203914, 1630591]",1610612753.0,ORL,,,,,,,,,,Harris,G. Harris,,,,23.31,Made,,,,,,,13.0,J. Suggs,1630591.0,5.0,,,
619,PT03M41.00S,2021-11-25T02:01:22.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612766,87,96,2021-11-25T02:01:22Z,5910000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT03M41.00S,2021-11-25T02:02:51.1Z,4,REGULAR,substitution,out,[],1629667,,,1610612766,87,96,2021-11-25T02:03:45Z,5920000,,,0,,SUB out: J. McDaniels,[1629667],1610612766.0,CHA,,,,,,,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,
621,PT03M41.00S,2021-11-25T02:02:51.1Z,4,REGULAR,substitution,out,[],203486,,,1610612766,87,96,2021-11-25T02:03:45Z,5930000,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,,,,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,
622,PT03M41.00S,2021-11-25T02:02:51.1Z,4,REGULAR,substitution,in,[],1626179,,,1610612766,87,96,2021-11-25T02:03:45Z,5940000,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,,,,,,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,
623,PT03M41.00S,2021-11-25T02:02:51.1Z,4,REGULAR,substitution,in,[],1628970,,,1610612766,87,96,2021-11-25T02:03:45Z,5950000,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,,,,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,
624,PT03M34.00S,2021-11-25T02:04:22.5Z,4,REGULAR,foul,personal,['2freethrow'],1628976,,,1610612766,87,96,2021-11-25T02:04:34Z,5960000,,,0,,W. Carter Jr. shooting personal FOUL (3 PF) (Ball 2 FT),"[1628976, 1630163]",1610612753.0,ORL,shooting,,,,,,204059.0,3.0,0.0,Carter Jr.,W. Carter Jr.,Ball,1630163.0,,,,,,,,,,,,,,,,
626,PT03M34.00S,2021-11-25T02:04:47.3Z,4,REGULAR,freethrow,1 of 2,[],1630163,,,1610612766,87,97,2021-11-25T02:04:47Z,5980000,,,0,,L. Ball Free Throw 1 of 2 (17 PTS),[1630163],1610612766.0,CHA,,,,,,,,,,Ball,L. Ball,,,,,Made,,,,,,,17.0,,,,,,
627,PT03M34.00S,2021-11-25T02:05:09.0Z,4,REGULAR,freethrow,2 of 2,[],1630163,,,1610612766,87,98,2021-11-25T02:05:09Z,5990000,,,0,,L. Ball Free Throw 2 of 2 (18 PTS),[1630163],1610612766.0,CHA,,,,,,,,,,Ball,L. Ball,,,,,Made,,,,,,,18.0,,,,,,
628,PT03M25.00S,2021-11-25T02:05:22.3Z,4,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1628970,,,1610612753,87,98,2021-11-25T02:05:39Z,6000000,,,0,,M. Bridges shooting personal FOUL (3 PF) (Suggs 3 FT),"[1628970, 1630591]",1610612766.0,CHA,shooting,,,,,,202901.0,3.0,0.0,Bridges,M. Bridges,Suggs,1630591.0,,,,,,,,,,,,,,,,
630,PT03M25.00S,2021-11-25T02:05:53.8Z,4,REGULAR,freethrow,1 of 3,[],1630591,,,1610612753,88,98,2021-11-25T02:05:53Z,6020000,,,0,,J. Suggs Free Throw 1 of 3 (12 PTS),[1630591],1610612753.0,ORL,,,,,,,,,,Suggs,J. Suggs,,,,,Made,,,,,,,12.0,,,,,,
631,PT03M25.00S,2021-11-25T02:06:08.5Z,4,REGULAR,freethrow,2 of 3,[],1630591,,,1610612753,89,98,2021-11-25T02:06:08Z,6030000,,,0,,J. Suggs Free Throw 2 of 3 (13 PTS),[1630591],1610612753.0,ORL,,,,,,,,,,Suggs,J. Suggs,,,,,Made,,,,,,,13.0,,,,,,
632,PT03M25.00S,2021-11-25T02:06:29.4Z,4,REGULAR,freethrow,3 of 3,[],1630591,,,1610612753,90,98,2021-11-25T02:06:29Z,6040000,,,0,,J. Suggs Free Throw 3 of 3 (14 PTS),[1630591],1610612753.0,ORL,,,,,,,,,,Suggs,J. Suggs,,,,,Made,,,,,,,14.0,,,,,,
633,PT03M02.00S,2021-11-25T02:06:53.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,20.18725361366623,38.23529411764706,1610612766,90,100,2021-11-25T02:07:01Z,6050000,59.0,137.0,1,left,T. Rozier 14' driving floating Jump Shot (25 PTS),[1626179],1610612766.0,CHA,driving floating,,,,,,,,,Rozier,T. Rozier,,,,14.94,Made,,,,,,,25.0,,,,,,
