actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
640,PT03M05.00S,2022-03-18T01:17:55.4Z,4,REGULAR,substitution,out,[],203082,,,1610612753,115,127,2022-03-18T01:18:26Z,6350000,,,0,,SUB out: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,
641,PT03M05.00S,2022-03-18T01:17:55.4Z,4,REGULAR,substitution,in,[],1628964,,,1610612753,115,127,2022-03-18T01:18:26Z,6360000,,,0,,SUB in: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,
642,PT03M05.00S,2022-03-18T01:18:29.8Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612753,115,127,2022-03-18T01:18:38Z,6370000,,,0,,TEAM delay-of-game VIOLATION,[],1610612753.0,ORL,,,,,,,,,,,,,,,,1830.0,,,,,,,,,,,,,
643,PT02M57.00S,2022-03-18T01:18:52.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630175,89.30683311432325,37.00980392156863,1610612753,117,127,2022-03-18T01:19:44Z,6380000,-65.0,48.0,1,right,C. Anthony 8' pullup Jump Shot (9 PTS),[1630175],1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,8.08,Made,9.0,,,,,,,,,,,,,,,,,
644,PT02M38.00S,2022-03-18T01:19:11.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630180,16.113666228646515,55.14705882352941,1610612765,117,129,2022-03-18T01:19:17Z,6390000,-26.0,99.0,1,left,S. Bey 10' turnaround fadeaway Jump Shot (46 PTS),[1630180],1610612765.0,DET,turnaround fadeaway,,,Bey,S. Bey,,,,,10.23,Made,46.0,,,,,,,,,,,,,,,,,
645,PT02M23.00S,2022-03-18T01:19:25.6Z,4,REGULAR,3pt,Jump Shot,[],1630532,71.82982917214193,18.872549019607842,1610612753,117,129,2022-03-18T01:19:32Z,6400000,-156.0,212.0,1,right,MISS F. Wagner 26' 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,26.32,Missed,,,,,,,,,,,,,,,,,,
646,PT02M19.00S,2022-03-18T01:19:29.6Z,4,REGULAR,rebound,defensive,[],202709,,,1610612765,117,129,2022-03-18T01:20:10Z,6410000,,,0,,C. Joseph REBOUND (Off:0 Def:3),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,645.0,3.0,3.0,0.0,,,,
647,PT02M11.00S,2022-03-18T01:19:38.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202709,17.821944809461236,40.68627450980392,1610612765,117,129,2022-03-18T01:21:01Z,6420000,47.0,115.0,1,left,MISS C. Joseph 12' fadeaway Shot,[202709],1610612765.0,DET,fadeaway,,,Joseph,C. Joseph,,,,,12.41,Missed,,,,,,,,,,,,,,,,,,
648,PT02M11.00S,2022-03-18T01:19:38.0Z,4,REGULAR,rebound,defensive,[],1630175,,,1610612753,117,129,2022-03-18T01:19:44Z,6430000,,,0,,C. Anthony REBOUND (Off:0 Def:4),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,647.0,4.0,4.0,0.0,,,,
649,PT02M03.00S,2022-03-18T01:19:46.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630175,68.54467805519053,12.5,1610612753,117,129,2022-03-18T01:19:55Z,6440000,-188.0,243.0,1,right,MISS C. Anthony 30' running pullup 3PT,[1630175],1610612753.0,ORL,running pullup,,,Anthony,C. Anthony,,,,,30.71,Missed,,,,,,,,,,,,,,,,,,
650,PT02M03.00S,2022-03-18T01:19:46.3Z,4,REGULAR,rebound,defensive,[],1630191,,,1610612765,117,129,2022-03-18T01:26:51Z,6450000,,,0,,I. Stewart REBOUND (Off:3 Def:7),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,649.0,10.0,7.0,3.0,,,,
651,PT01M36.00S,2022-03-18T01:20:16.0Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612765,117,129,2022-03-18T01:20:23Z,6460000,,,0,,DET shot clock Team TURNOVER,[],1610612765.0,DET,,,,,,,,,,,,,,,,1155.0,,,,,,,,,,,,,
652,PT01M28.00S,2022-03-18T01:20:42.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630181,92.9862023653088,3.1862745098039214,1610612753,117,129,2022-03-18T01:20:46Z,6470000,-234.0,13.0,1,right,MISS R. Hampton 3PT,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,23.45,Missed,,,,,,,,,,,,,,,,,,
653,PT01M25.00S,2022-03-18T01:20:45.4Z,4,REGULAR,rebound,defensive,[],1630180,,,1610612765,117,129,2022-03-18T01:20:46Z,6480000,,,0,,S. Bey REBOUND (Off:0 Def:9),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,652.0,9.0,9.0,0.0,,,,
654,PT01M08.00S,2022-03-18T01:21:01.7Z,4,REGULAR,3pt,Jump Shot,[],1630180,32.802233902759525,32.1078431372549,1610612765,117,132,2022-03-18T01:21:07Z,6490000,89.0,256.0,1,left,S. Bey 27' 3PT step back (49 PTS),[1630180],1610612765.0,DET,step back,,,Bey,S. Bey,,,,,27.1,Made,49.0,,,,,,,,,,,,,,,,,
655,PT01M01.00S,2022-03-18T01:21:20.6Z,4,REGULAR,turnover,lost ball,[],1630175,,,1610612753,117,132,2022-03-18T01:23:53Z,6500000,,,0,,C. Anthony lost ball TURNOVER (4 TO),"[1630175, 1628963]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,4.0,,,,,Bagley III,1628963.0,,
656,PT01M01.00S,2022-03-18T01:21:20.6Z,4,REGULAR,steal,,[],1628963,,,1610612765,117,132,2022-03-18T01:21:22Z,6510000,,,0,,M. Bagley III STEAL (2 STL),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,
657,PT00M58.90S,2022-03-18T01:21:27.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629021,,,1610612765,117,132,2022-03-18T01:21:56Z,6520000,,,0,,M. Wagner shooting personal FOUL (2 PF) (Bagley III 2 FT),"[1629021, 1628963]",1610612753.0,ORL,shooting,,,Wagner,M. Wagner,,,,,,,,,,,1628954.0,2.0,0.0,Bagley III,1628963.0,,,,,,,,,
659,PT00M58.90S,2022-03-18T01:22:14.9Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1628963,,,1610612765,117,132,2022-03-18T01:22:41Z,6540000,,,0,,MISS M. Bagley III Free Throw 1 of 2,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,Missed,,,,,,,,,,,,,,,,,,
660,PT00M58.90S,2022-03-18T01:22:14.9Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612765,117,132,2022-03-18T01:22:41Z,6550000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,659.0,,,,,,,
661,PT00M58.90S,2022-03-18T01:22:14.9Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1628963,,,1610612765,117,132,2022-03-18T01:22:41Z,6560000,,,0,,MISS M. Bagley III Free Throw 2 of 2,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,Missed,,,,,,,,,,,,,,,,,,
662,PT00M56.50S,2022-03-18T01:22:17.3Z,4,REGULAR,rebound,defensive,[],1628964,,,1610612753,117,132,2022-03-18T01:22:41Z,6570000,,,0,,M. Bamba REBOUND (Off:5 Def:7),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,661.0,12.0,7.0,5.0,,,,
663,PT00M37.40S,2022-03-18T01:22:58.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630181,85.10183968462549,52.20588235294118,1610612753,117,132,2022-03-18T01:24:58Z,6580000,11.0,88.0,1,right,MISS R. Hampton 8' turnaround Shot,[1630181],1610612753.0,ORL,turnaround,,,Hampton,R. Hampton,,,,,8.82,Missed,,,,,,,,,,,,,,,,,,
664,PT00M35.00S,2022-03-18T01:23:00.4Z,4,REGULAR,rebound,defensive,[],202709,,,1610612765,117,132,2022-03-18T01:23:04Z,6590000,,,0,,C. Joseph REBOUND (Off:0 Def:4),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,663.0,4.0,4.0,0.0,,,,
665,PT00M24.10S,2022-03-18T01:23:11.2Z,4,REGULAR,2pt,Jump Shot,[],1630180,18.610381077529567,25.0,1610612765,117,132,2022-03-18T01:23:18Z,6600000,125.0,122.0,1,left,MISS S. Bey 17' pullup Shot - blocked,"[1630180, 1630532]",1610612765.0,DET,pullup,,,Bey,S. Bey,,,,,17.49,Missed,,,,,,,,,,,,,,,,,Wagner,1630532.0
666,PT00M24.10S,2022-03-18T01:23:11.2Z,4,REGULAR,block,,[],1630532,,,1610612765,117,132,2022-03-18T01:23:14Z,6610000,,,0,,F. Wagner BLOCK (1 BLK),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,
667,PT00M20.40S,2022-03-18T01:23:14.9Z,4,REGULAR,rebound,defensive,[],1630175,,,1610612753,117,132,2022-03-18T01:23:18Z,6620000,,,0,,C. Anthony REBOUND (Off:0 Def:5),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,665.0,5.0,5.0,0.0,,,,
668,PT00M16.60S,2022-03-18T01:23:19.4Z,4,REGULAR,3pt,Jump Shot,[],1630175,67.88764783180025,28.431372549019606,1610612753,120,132,2022-03-18T01:23:23Z,6630000,-108.0,249.0,1,right,C. Anthony 27' 3PT  (12 PTS) (F. Wagner 2 AST),"[1630175, 1630532]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,27.17,Made,12.0,F. Wagner,1630532.0,2.0,,,,,,,,,,,,,,
670,PT00M08.20S,2022-03-18T01:23:35.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630181,,,1610612765,120,132,2022-03-18T01:23:48Z,6650000,,,0,,R. Hampton personal FOUL (1 PF) (Bey 2 FT),"[1630181, 1630180]",1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,1830.0,1.0,0.0,Bey,1630180.0,,,,,,,,,
672,PT00M08.20S,2022-03-18T01:23:58.7Z,4,REGULAR,freethrow,1 of 2,[],1630180,,,1610612765,120,133,2022-03-18T01:23:58Z,6670000,,,0,,S. Bey Free Throw 1 of 2 (50 PTS),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,Made,50.0,,,,,,,,,,,,,,,,,
673,PT00M08.20S,2022-03-18T01:24:13.5Z,4,REGULAR,freethrow,2 of 2,[],1630180,,,1610612765,120,134,2022-03-18T01:24:13Z,6680000,,,0,,S. Bey Free Throw 2 of 2 (51 PTS),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,Made,51.0,,,,,,,,,,,,,,,,,
674,PT00M00.00S,2022-03-18T01:24:30.2Z,4,REGULAR,3pt,Jump Shot,[],1630181,77.18462549277267,11.029411764705884,1610612753,120,134,2022-03-18T01:28:38Z,6690000,-195.0,162.0,1,right,MISS R. Hampton 25' turnaround 3PT,[1630181],1610612753.0,ORL,turnaround,,,Hampton,R. Hampton,,,,,25.34,Missed,,,,,,,,,,,,,,,,,,
675,PT00M00.00S,2022-03-18T01:24:30.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612753,120,134,2022-03-18T01:28:38Z,6700000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,674.0,,,,,,,
676,PT00M00.00S,2022-03-18T01:24:36.5Z,4,REGULAR,period,end,[],0,,,1610612753,120,134,2022-03-18T01:24:36Z,6710000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT00M00.00S,2022-03-18T01:24:39.3Z,4,REGULAR,game,end,[],0,,,0,120,134,2022-03-18T01:24:39Z,6720000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
