actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
630,PT01M10.00S,2022-01-10T04:16:35.4Z,4,REGULAR,substitution,out,[],1629642,,,1610612757,103,86,2022-01-10T04:17:34Z,6250000,,,0,,SUB out: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT01M10.00S,2022-01-10T04:16:35.4Z,4,REGULAR,substitution,out,[],203496,,,1610612757,103,86,2022-01-10T04:17:34Z,6260000,,,0,,SUB out: R. Covington,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT01M10.00S,2022-01-10T04:16:35.4Z,4,REGULAR,substitution,out,[],1630169,,,1610612757,103,86,2022-01-10T04:17:34Z,6270000,,,0,,SUB out: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT01M10.00S,2022-01-10T04:16:35.4Z,4,REGULAR,substitution,out,[],1627741,,,1610612757,103,86,2022-01-10T04:17:34Z,6280000,,,0,,SUB out: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT01M10.00S,2022-01-10T04:16:35.4Z,4,REGULAR,substitution,in,[],1630535,,,1610612757,103,86,2022-01-10T04:17:34Z,6290000,,,0,,SUB in: G. Brown III,[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT01M10.00S,2022-01-10T04:16:35.4Z,4,REGULAR,substitution,in,[],1629604,,,1610612757,103,86,2022-01-10T04:17:34Z,6300000,,,0,,SUB in: C. Elleby,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT01M10.00S,2022-01-10T04:16:35.4Z,4,REGULAR,substitution,in,[],1630186,,,1610612757,103,86,2022-01-10T04:17:34Z,6310000,,,0,,SUB in: J. Ramsey,[1630186],1610612758.0,SAC,,,,Ramsey,J. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT01M10.00S,2022-01-10T04:16:35.4Z,4,REGULAR,substitution,in,[],1630218,,,1610612757,103,86,2022-01-10T04:17:34Z,6320000,,,0,,SUB in: R. Woodard II,[1630218],1610612758.0,SAC,,,,Woodard II,R. Woodard II,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT01M01.00S,2022-01-10T04:17:43.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629014,16.90210249671485,94.11764705882352,1610612757,103,86,2022-01-10T04:17:47Z,6330000,-221.0,106.0,1,left,MISS A. Simons 24' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,24.49,Missed,,,,,,,,,,,,,
639,PT00M59.50S,2022-01-10T04:17:44.7Z,4,REGULAR,rebound,defensive,[],1630186,,,1610612758,103,86,2022-01-10T04:17:47Z,6340000,,,0,,J. Ramsey REBOUND (Off:0 Def:1),[1630186],1610612758.0,SAC,,,,Ramsey,J. Ramsey,,,,,,,,,,,,,638.0,1.0,1.0,0.0,,,,,,,,,
640,PT00M42.20S,2022-01-10T04:18:03.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630218,93.51182654402102,47.794117647058826,1610612758,103,86,2022-01-10T04:18:06Z,6350000,-11.0,8.0,1,right,MISS R. Woodard II cutting Layup,[1630218],1610612758.0,SAC,cutting,,,Woodard II,R. Woodard II,,,,,,,,,,,1.39,Missed,,,,,,,,,,,,,
641,PT00M40.80S,2022-01-10T04:18:04.5Z,4,REGULAR,rebound,defensive,[],1629604,,,1610612757,103,86,2022-01-10T04:18:06Z,6360000,,,0,,C. Elleby REBOUND (Off:2 Def:3),[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,640.0,5.0,3.0,2.0,,,,,,,,,
642,PT00M35.50S,2022-01-10T04:18:10.2Z,4,REGULAR,turnover,bad pass,[],203994,,,1610612757,103,86,2022-01-10T04:18:14Z,6370000,,,0,,J. Nurkic bad pass TURNOVER (5 TO),"[203994, 1629002]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,5.0,,,,,,,,,,,,,,,,,Metu,1629002.0,
643,PT00M35.50S,2022-01-10T04:18:10.2Z,4,REGULAR,steal,,[],1629002,,,1610612758,103,86,2022-01-10T04:18:12Z,6380000,,,0,,C. Metu STEAL (1 STL),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT00M27.40S,2022-01-10T04:18:18.4Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1630186,73.01248357424441,30.88235294117647,1610612758,103,88,2022-01-10T04:18:25Z,6390000,-96.0,201.0,1,right,J. Ramsey 22' step back Jump Shot (2 PTS) (C. Metu 1 AST),"[1630186, 1629002]",1610612758.0,SAC,step back,,,Ramsey,J. Ramsey,,,,,,,,,,,22.28,Made,,,,,2.0,C. Metu,1629002.0,1.0,,,,,
646,PT00M02.80S,2022-01-10T04:18:48.1Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612757,103,88,2022-01-10T04:19:02Z,6410000,,,0,,POR shot clock Team TURNOVER,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT00M00.00S,2022-01-10T04:19:04.3Z,4,REGULAR,period,end,[],0,,,1610612758,103,88,2022-01-10T04:19:04Z,6420000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT00M00.00S,2022-01-10T04:19:05.8Z,4,REGULAR,game,end,[],0,,,0,103,88,2022-01-10T04:19:05Z,6430000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
