actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
635,PT02M40.00S,2021-10-21T04:17:35.3Z,4,REGULAR,3pt,Jump Shot,[],1626181,6.915243101182654,96.81372549019608,1610612757,114,117,2021-10-21T04:17:40Z,6200000,-234.0,13.0,1,left,N. Powell 3PT  (13 PTS) (J. Nurkic 2 AST),"[1626181, 203994]",1610612757.0,POR,,,,Powell,N. Powell,,,,,23.44,Made,,,,,,,13.0,J. Nurkic,203994.0,2.0,,,,,,,,,
637,PT02M14.00S,2021-10-21T04:18:00.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203084,89.17542706964521,60.29411764705882,1610612758,114,117,2021-10-21T04:18:07Z,6220000,51.0,49.0,1,right,MISS H. Barnes 7' fadeaway Shot,[203084],1610612758.0,SAC,fadeaway,,,Barnes,H. Barnes,,,,,7.13,Missed,,,,,,,,,,,,,,,,,,,
638,PT02M12.00S,2021-10-21T04:18:02.7Z,4,REGULAR,rebound,defensive,[],203994,,,1610612757,114,117,2021-10-21T04:18:07Z,6230000,,,0,,J. Nurkic REBOUND (Off:2 Def:11),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,637.0,13.0,11.0,2.0,,,,,,,,,,,,,
639,PT02M01.00S,2021-10-21T04:18:14.1Z,4,REGULAR,3pt,Jump Shot,[],203081,26.888961892247043,20.588235294117645,1610612757,114,117,2021-10-21T04:18:21Z,6240000,147.0,200.0,1,left,MISS D. Lillard 24' step back 3PT,[203081],1610612757.0,POR,step back,,,Lillard,D. Lillard,,,,,24.85,Missed,,,,,,,,,,,,,,,,,,,
640,PT01M57.00S,2021-10-21T04:18:18.1Z,4,REGULAR,rebound,offensive,[],203468,,,1610612757,114,117,2021-10-21T04:18:21Z,6250000,,,0,,C. McCollum REBOUND (Off:2 Def:3),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,639.0,5.0,3.0,2.0,,,,,,,,,,,,,
641,PT01M56.00S,2021-10-21T04:18:17.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1626181,31.225361366622867,66.91176470588235,1610612757,114,117,2021-10-21T04:18:23Z,6260000,-85.0,241.0,1,left,MISS N. Powell 25' 3PT,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,25.54,Missed,,,,,,,,,,,,,,,,,,,
642,PT01M54.00S,2021-10-21T04:18:19.8Z,4,REGULAR,rebound,defensive,[],203084,,,1610612758,114,117,2021-10-21T04:18:23Z,6270000,,,0,,H. Barnes REBOUND (Off:2 Def:7),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,641.0,9.0,7.0,2.0,,,,,,,,,,,,,
644,PT01M52.00S,2021-10-21T04:18:35.0Z,4,REGULAR,foul,personal,[],1626181,,,1610612758,114,117,2021-10-21T04:22:28Z,6290000,,,0,,N. Powell personal FOUL (3 PF),"[1626181, 1627741]",1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,2882.0,,,,3.0,0.0,Hield,1627741.0,
646,PT01M52.00S,2021-10-21T04:18:48.3Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612758,114,117,2021-10-21T04:22:03Z,6310000,,,0,,,[],1610612757.0,POR,support,,,,,,,,,,,,,,,,,,,,,2882.0,,,,,,,,
647,PT01M51.00S,2021-10-21T04:22:04.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612758,114,117,2021-10-21T04:24:28Z,6320000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT01M39.00S,2021-10-21T04:22:16.2Z,4,REGULAR,3pt,Jump Shot,[],203084,92.46057818659659,3.6764705882352944,1610612758,114,120,2021-10-21T04:22:21Z,6330000,-232.0,18.0,1,right,H. Barnes 3PT  (34 PTS) (D. Fox 8 AST),"[203084, 1628368]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,23.23,Made,,,,,,,34.0,D. Fox,1628368.0,8.0,,,,,,,,,
650,PT01M19.00S,2021-10-21T04:22:41.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203994,6.1268068331143235,49.50980392156863,1610612757,116,120,2021-10-21T04:22:46Z,6350000,2.0,5.0,1,left,J. Nurkic cutting DUNK (20 PTS) (C. McCollum 4 AST),"[203994, 203468]",1610612757.0,POR,cutting,,,Nurkic,J. Nurkic,,,,,0.57,Made,,,,,,,20.0,C. McCollum,203468.0,4.0,,,,,,,,,
652,PT00M56.90S,2021-10-21T04:23:05.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,90.22667542706965,47.30392156862745,1610612758,116,120,2021-10-21T04:23:10Z,6370000,-13.0,39.0,1,right,MISS D. Mitchell driving Layup - blocked,"[1630558, 203994]",1610612758.0,SAC,driving,,,Mitchell,D. Mitchell,,,,,4.16,Missed,Nurkic,203994.0,,,,,,,,,,,,,,,,,
653,PT00M56.90S,2021-10-21T04:23:05.1Z,4,REGULAR,block,,[],203994,,,1610612758,116,120,2021-10-21T04:23:07Z,6380000,,,0,,J. Nurkic BLOCK (1 BLK),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT00M54.20S,2021-10-21T04:23:07.8Z,4,REGULAR,rebound,defensive,[],203468,,,1610612757,116,120,2021-10-21T04:23:10Z,6390000,,,0,,C. McCollum REBOUND (Off:2 Def:4),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,652.0,6.0,4.0,2.0,,,,,,,,,,,,,
655,PT00M51.10S,2021-10-21T04:23:10.8Z,4,REGULAR,2pt,Jump Shot,['fastbreak'],203468,8.360709592641262,70.58823529411765,1610612757,116,120,2021-10-21T04:23:29Z,6400000,-103.0,26.0,1,left,MISS C. McCollum 10' running pullup Shot,[203468],1610612757.0,POR,running pullup,,,McCollum,C. McCollum,,,,,10.62,Missed,,,,,,,,,,,,,,,,,,,
656,PT00M47.10S,2021-10-21T04:23:14.8Z,4,REGULAR,rebound,defensive,[],1626158,,,1610612758,116,120,2021-10-21T04:23:16Z,6410000,,,0,,R. Holmes REBOUND (Off:4 Def:7),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,655.0,11.0,7.0,4.0,,,,,,,,,,,,,
657,PT00M31.60S,2021-10-21T04:23:30.4Z,4,REGULAR,turnover,lost ball,[],1628368,,,1610612758,116,120,2021-10-21T04:29:34Z,6420000,,,0,,D. Fox lost ball TURNOVER (5 TO),"[1628368, 203468]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,5.0,McCollum,203468.0,,,,,
658,PT00M31.60S,2021-10-21T04:23:30.4Z,4,REGULAR,steal,,[],203468,,,1610612757,116,120,2021-10-21T04:23:32Z,6430000,,,0,,C. McCollum STEAL (2 STL),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT00M27.00S,2021-10-21T04:23:34.9Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203496,23.866622864651774,88.48039215686273,1610612757,116,120,2021-10-21T04:23:40Z,6440000,-192.0,172.0,1,left,MISS R. Covington 25' 3PT,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,25.79,Missed,,,,,,,,,,,,,,,,,,,
660,PT00M23.50S,2021-10-21T04:23:38.4Z,4,REGULAR,rebound,offensive,[],203994,,,1610612757,116,120,2021-10-21T04:23:38Z,6450000,,,0,,J. Nurkic REBOUND (Off:3 Def:11),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,659.0,14.0,11.0,3.0,,,,,,,,,,,,,
661,PT00M23.50S,2021-10-21T04:23:44.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628368,,,1610612757,116,120,2021-10-21T04:23:56Z,6460000,,,0,,D. Fox shooting personal FOUL (5 PF) (Powell 2 FT),"[1628368, 1626181]",1610612758.0,SAC,shooting,,,Fox,D. Fox,,,,,,,,,,,,,,,,,202007.0,,,,5.0,0.0,Powell,1626181.0,
663,PT00M23.50S,2021-10-21T04:24:22.4Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1626181,,,1610612757,116,120,2021-10-21T04:24:22Z,6480000,,,0,,MISS N. Powell Free Throw 1 of 2,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,Missed,,,,,,,,,,,,,,,,,,,
664,PT00M23.50S,2021-10-21T04:24:22.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,116,120,2021-10-21T04:24:22Z,6490000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,663.0,,,,,,,,,,,,,,,,
665,PT00M23.50S,2021-10-21T04:24:23.8Z,4,REGULAR,substitution,out,[],203994,,,1610612757,116,120,2021-10-21T04:24:38Z,6500000,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT00M23.50S,2021-10-21T04:24:23.8Z,4,REGULAR,substitution,out,[],1627741,,,1610612757,116,120,2021-10-21T04:24:38Z,6510000,,,0,,SUB out: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT00M23.50S,2021-10-21T04:24:23.8Z,4,REGULAR,substitution,in,[],1626204,,,1610612757,116,120,2021-10-21T04:24:38Z,6520000,,,0,,SUB in: L. Nance Jr.,[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT00M23.50S,2021-10-21T04:24:23.8Z,4,REGULAR,substitution,in,[],202684,,,1610612757,116,120,2021-10-21T04:24:38Z,6530000,,,0,,SUB in: T. Thompson,[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT00M23.50S,2021-10-21T04:25:02.1Z,4,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1626181,,,1610612757,117,120,2021-10-21T04:25:02Z,6540000,,,0,,N. Powell Free Throw 2 of 2 (14 PTS),[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,Made,,,,,,,14.0,,,,,,,,,,,,
670,PT00M23.50S,2021-10-21T04:25:08.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612758,117,120,2021-10-21T04:25:08Z,6550000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT00M23.50S,2021-10-21T04:25:57.1Z,4,REGULAR,substitution,out,[],1630558,,,1610612758,117,120,2021-10-21T04:26:29Z,6560000,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT00M23.50S,2021-10-21T04:25:57.1Z,4,REGULAR,substitution,out,[],202684,,,1610612758,117,120,2021-10-21T04:26:29Z,6570000,,,0,,SUB out: T. Thompson,[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT00M23.50S,2021-10-21T04:25:57.1Z,4,REGULAR,substitution,in,[],1627741,,,1610612758,117,120,2021-10-21T04:26:29Z,6580000,,,0,,SUB in: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
674,PT00M23.50S,2021-10-21T04:25:57.1Z,4,REGULAR,substitution,in,[],1630169,,,1610612758,117,120,2021-10-21T04:26:29Z,6590000,,,0,,SUB in: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT00M19.60S,2021-10-21T04:27:03.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203081,,,1610612758,117,120,2021-10-21T04:27:15Z,6600000,,,0,,D. Lillard take personal FOUL (3 PF) (Hield 2 FT),"[203081, 1627741]",1610612757.0,POR,take,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,2882.0,,,,3.0,0.0,Hield,1627741.0,
677,PT00M19.60S,2021-10-21T04:27:24.2Z,4,REGULAR,freethrow,1 of 2,[],1627741,,,1610612758,117,121,2021-10-21T04:27:24Z,6620000,,,0,,B. Hield Free Throw 1 of 2 (16 PTS),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,Made,,,,,,,16.0,,,,,,,,,,,,
678,PT00M19.60S,2021-10-21T04:27:25.3Z,4,REGULAR,substitution,out,[],1630169,,,1610612758,117,121,2021-10-21T04:27:30Z,6630000,,,0,,SUB out: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
679,PT00M19.60S,2021-10-21T04:27:25.3Z,4,REGULAR,substitution,in,[],1630558,,,1610612758,117,121,2021-10-21T04:27:30Z,6640000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
680,PT00M19.60S,2021-10-21T04:27:34.0Z,4,REGULAR,substitution,out,[],203496,,,1610612758,117,121,2021-10-21T04:27:41Z,6650000,,,0,,SUB out: R. Covington,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
681,PT00M19.60S,2021-10-21T04:27:34.0Z,4,REGULAR,substitution,in,[],203994,,,1610612758,117,121,2021-10-21T04:27:41Z,6660000,,,0,,SUB in: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
682,PT00M19.60S,2021-10-21T04:27:49.3Z,4,REGULAR,freethrow,2 of 2,[],1627741,,,1610612758,117,122,2021-10-21T04:27:49Z,6670000,,,0,,B. Hield Free Throw 2 of 2 (17 PTS),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,Made,,,,,,,17.0,,,,,,,,,,,,
683,PT00M19.60S,2021-10-21T04:27:54.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612757,117,122,2021-10-21T04:27:54Z,6680000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,PT00M19.60S,2021-10-21T04:28:44.4Z,4,REGULAR,substitution,out,[],1626204,,,1610612757,117,122,2021-10-21T04:29:18Z,6690000,,,0,,SUB out: L. Nance Jr.,[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
685,PT00M19.60S,2021-10-21T04:28:44.4Z,4,REGULAR,substitution,out,[],1630558,,,1610612757,117,122,2021-10-21T04:29:18Z,6700000,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
686,PT00M19.60S,2021-10-21T04:28:44.4Z,4,REGULAR,substitution,out,[],1627741,,,1610612757,117,122,2021-10-21T04:29:18Z,6710000,,,0,,SUB out: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
687,PT00M19.60S,2021-10-21T04:28:44.4Z,4,REGULAR,substitution,in,[],203496,,,1610612757,117,122,2021-10-21T04:29:18Z,6720000,,,0,,SUB in: R. Covington,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
688,PT00M19.60S,2021-10-21T04:28:44.4Z,4,REGULAR,substitution,in,[],203090,,,1610612757,117,122,2021-10-21T04:29:18Z,6730000,,,0,,SUB in: M. Harkless,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,,
689,PT00M19.60S,2021-10-21T04:28:44.4Z,4,REGULAR,substitution,in,[],1630169,,,1610612757,117,122,2021-10-21T04:29:18Z,6740000,,,0,,SUB in: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
690,PT00M15.90S,2021-10-21T04:29:31.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,13.222733245729303,41.911764705882355,1610612757,119,122,2021-10-21T04:29:34Z,6750000,40.0,72.0,1,left,C. McCollum 8' driving floating Jump Shot (34 PTS),[203468],1610612757.0,POR,driving floating,,,McCollum,C. McCollum,,,,,8.24,Made,,,,,,,34.0,,,,,,,,,,,,
691,PT00M11.10S,2021-10-21T04:29:40.4Z,4,REGULAR,turnover,lost ball,[],1630169,,,1610612758,119,122,2021-10-21T04:29:48Z,6760000,,,0,,T. Haliburton lost ball TURNOVER (1 TO),"[1630169, 203468]",1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,1.0,McCollum,203468.0,,,,,
692,PT00M11.10S,2021-10-21T04:29:40.4Z,4,REGULAR,steal,,[],203468,,,1610612757,119,122,2021-10-21T04:29:45Z,6770000,,,0,,C. McCollum STEAL (3 STL),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
693,PT00M11.10S,2021-10-21T04:29:46.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203081,5.995400788436268,49.50980392156863,1610612757,121,122,2021-10-21T04:30:11Z,6780000,2.0,4.0,1,left,D. Lillard Layup (20 PTS) (C. McCollum 5 AST),"[203081, 203468]",1610612757.0,POR,,,,Lillard,D. Lillard,,,,,0.46,Made,,,,,,,20.0,C. McCollum,203468.0,5.0,,,,,,,,,
695,PT00M11.10S,2021-10-21T04:29:56.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612758,121,122,2021-10-21T04:29:56Z,6800000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,PT00M11.10S,2021-10-21T04:30:38.5Z,4,REGULAR,substitution,out,[],203090,,,1610612758,121,122,2021-10-21T04:31:07Z,6810000,,,0,,SUB out: M. Harkless,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,,
697,PT00M11.10S,2021-10-21T04:30:38.5Z,4,REGULAR,substitution,out,[],1630169,,,1610612758,121,122,2021-10-21T04:31:07Z,6820000,,,0,,SUB out: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
698,PT00M11.10S,2021-10-21T04:30:38.5Z,4,REGULAR,substitution,in,[],1630558,,,1610612758,121,122,2021-10-21T04:31:07Z,6830000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
699,PT00M11.10S,2021-10-21T04:30:38.5Z,4,REGULAR,substitution,in,[],1627741,,,1610612758,121,122,2021-10-21T04:31:07Z,6840000,,,0,,SUB in: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
701,PT00M08.80S,2021-10-21T04:31:52.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203994,,,1610612758,121,122,2021-10-21T04:32:24Z,6860000,,,0,,J. Nurkic personal FOUL (4 PF) (Barnes 2 FT),"[203994, 203084]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,1627963.0,,,,4.0,0.0,Barnes,203084.0,
703,PT00M08.80S,2021-10-21T04:32:37.3Z,4,REGULAR,freethrow,1 of 2,[],203084,,,1610612758,121,123,2021-10-21T04:32:37Z,6880000,,,0,,H. Barnes Free Throw 1 of 2 (35 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Made,,,,,,,35.0,,,,,,,,,,,,
704,PT00M08.80S,2021-10-21T04:32:38.1Z,4,REGULAR,substitution,out,[],1627741,,,1610612758,121,123,2021-10-21T04:32:41Z,6890000,,,0,,SUB out: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
705,PT00M08.80S,2021-10-21T04:32:38.1Z,4,REGULAR,substitution,in,[],203090,,,1610612758,121,123,2021-10-21T04:32:41Z,6900000,,,0,,SUB in: M. Harkless,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,,
706,PT00M08.80S,2021-10-21T04:32:59.8Z,4,REGULAR,freethrow,2 of 2,[],203084,,,1610612758,121,124,2021-10-21T04:32:59Z,6910000,,,0,,H. Barnes Free Throw 2 of 2 (36 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Made,,,,,,,36.0,,,,,,,,,,,,
707,PT00M01.50S,2021-10-21T04:33:08.3Z,4,REGULAR,3pt,Jump Shot,[],203081,38.18988173455979,46.07843137254902,1610612757,121,124,2021-10-21T04:33:15Z,6920000,20.0,306.0,1,left,MISS D. Lillard 30' step back 3PT,[203081],1610612757.0,POR,step back,,,Lillard,D. Lillard,,,,,30.71,Missed,,,,,,,,,,,,,,,,,,,
708,PT00M01.50S,2021-10-21T04:33:08.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612757,121,124,2021-10-21T04:33:15Z,6930000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,707.0,,,,,,,,,,,,,,,,
709,PT00M00.00S,2021-10-21T04:33:14.8Z,4,REGULAR,period,end,[],0,,,1610612757,121,124,2021-10-21T04:33:14Z,6940000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,PT00M00.00S,2021-10-21T04:33:22.2Z,4,REGULAR,game,end,[],0,,,0,121,124,2021-10-21T04:33:22Z,6950000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
