actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
638,PT00M59.10S,2022-01-06T05:32:05.0Z,4,REGULAR,freethrow,2 of 2,[],1626181,,,1610612757,104,112,2022-01-06T05:32:05Z,6360000,,,0,,N. Powell Free Throw 2 of 2 (21 PTS),[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,Made,,,,,,,21.0,,,,,,,,
639,PT00M36.10S,2022-01-06T05:32:32.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],200782,83.78777923784494,35.294117647058826,1610612748,104,112,2022-01-06T05:33:02Z,6370000,-74.0,100.0,1,right,MISS P. Tucker 12' driving floating Shot,[200782],1610612748.0,MIA,driving floating,,,Tucker,P. Tucker,,,,,,,,12.4,Missed,,,,,,,,,,,,,,,
640,PT00M30.30S,2022-01-06T05:32:38.0Z,4,REGULAR,rebound,defensive,[],1629642,,,1610612757,104,112,2022-01-06T05:32:38Z,6380000,,,0,,N. Little REBOUND (Off:2 Def:2),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,639.0,4.0,2.0,2.0,,,,,,,,,,,
641,PT00M27.80S,2022-01-06T05:32:40.5Z,4,REGULAR,3pt,Jump Shot,[],1626181,29.38567674113009,16.42156862745098,1610612757,107,112,2022-01-06T05:32:57Z,6390000,168.0,224.0,1,left,N. Powell 27' 3PT running pullup (24 PTS) (N. Little 3 AST),"[1626181, 1629642]",1610612757.0,POR,running pullup,,,Powell,N. Powell,,,,,,,,27.97,Made,,,,,,,24.0,N. Little,1629642.0,3.0,,,,,
644,PT00M22.60S,2022-01-06T05:33:00.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612748,107,112,2022-01-06T05:33:00Z,6410000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT00M22.60S,2022-01-06T05:34:20.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612748,107,112,2022-01-06T05:34:20Z,6420000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT00M22.60S,2022-01-06T05:35:15.6Z,4,REGULAR,substitution,out,[],1630209,,,1610612748,107,112,2022-01-06T05:35:58Z,6430000,,,0,,SUB out: O. Yurtseven,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,
648,PT00M22.60S,2022-01-06T05:35:15.6Z,4,REGULAR,substitution,in,[],1629130,,,1610612748,107,112,2022-01-06T05:35:58Z,6440000,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
649,PT00M19.00S,2022-01-06T05:36:09.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629014,,,1610612748,107,112,2022-01-06T05:36:17Z,6450000,,,0,,A. Simons take personal FOUL (2 PF) (Tucker 2 FT),"[1629014, 200782]",1610612757.0,POR,take,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,1204.0,2.0,0.0,Tucker,200782.0
651,PT00M19.00S,2022-01-06T05:36:37.8Z,4,REGULAR,freethrow,1 of 2,[],200782,,,1610612748,107,112,2022-01-06T05:36:37Z,6470000,,,0,,MISS P. Tucker Free Throw 1 of 2,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,Missed,,,,,,,,,,,,,,,
652,PT00M19.00S,2022-01-06T05:36:37.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,107,112,2022-01-06T05:36:37Z,6480000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,651.0,,,,,,,,,,,,,,
653,PT00M19.00S,2022-01-06T05:36:38.6Z,4,REGULAR,substitution,out,[],1629130,,,1610612748,107,112,2022-01-06T05:36:49Z,6490000,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
654,PT00M19.00S,2022-01-06T05:36:38.6Z,4,REGULAR,substitution,in,[],1630209,,,1610612748,107,112,2022-01-06T05:36:49Z,6500000,,,0,,SUB in: O. Yurtseven,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,
655,PT00M19.00S,2022-01-06T05:37:05.3Z,4,REGULAR,freethrow,2 of 2,[],200782,,,1610612748,107,113,2022-01-06T05:37:05Z,6510000,,,0,,P. Tucker Free Throw 2 of 2 (14 PTS),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,Made,,,,,,,14.0,,,,,,,,
656,PT00M19.00S,2022-01-06T05:37:08.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612757,107,113,2022-01-06T05:37:08Z,6520000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT00M13.80S,2022-01-06T05:38:44.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628997,,,1610612757,107,113,2022-01-06T05:38:53Z,6530000,,,0,,C. Martin shooting personal FOUL (1 PF) (Powell 2 FT),"[1628997, 1626181]",1610612748.0,MIA,shooting,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,1627526.0,1.0,0.0,Powell,1626181.0
659,PT00M13.80S,2022-01-06T05:39:11.4Z,4,REGULAR,freethrow,1 of 2,[],1626181,,,1610612757,108,113,2022-01-06T05:39:11Z,6550000,,,0,,N. Powell Free Throw 1 of 2 (25 PTS),[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,Made,,,,,,,25.0,,,,,,,,
660,PT00M13.80S,2022-01-06T05:39:30.3Z,4,REGULAR,freethrow,2 of 2,[],1626181,,,1610612757,109,113,2022-01-06T05:39:30Z,6560000,,,0,,N. Powell Free Throw 2 of 2 (26 PTS),[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,Made,,,,,,,26.0,,,,,,,,
661,PT00M12.50S,2022-01-06T05:39:42.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629014,,,1610612748,109,113,2022-01-06T05:39:49Z,6570000,,,0,,A. Simons take personal FOUL (3 PF) (Martin 2 FT),"[1629014, 1628997]",1610612757.0,POR,take,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,1363.0,3.0,0.0,Martin,1628997.0
663,PT00M12.50S,2022-01-06T05:40:18.8Z,4,REGULAR,freethrow,1 of 2,[],1628997,,,1610612748,109,114,2022-01-06T05:40:18Z,6590000,,,0,,C. Martin Free Throw 1 of 2 (10 PTS),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,Made,,,,,,,10.0,,,,,,,,
664,PT00M12.50S,2022-01-06T05:40:35.9Z,4,REGULAR,freethrow,2 of 2,[],1628997,,,1610612748,109,115,2022-01-06T05:40:35Z,6600000,,,0,,C. Martin Free Throw 2 of 2 (11 PTS),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,Made,,,,,,,11.0,,,,,,,,
665,PT00M06.40S,2022-01-06T05:40:44.9Z,4,REGULAR,3pt,Jump Shot,[],1629642,17.296320630749015,95.83333333333334,1610612757,109,115,2022-01-06T05:40:48Z,6610000,-229.0,110.0,1,left,MISS N. Little 25' 3PT,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,25.43,Missed,,,,,,,,,,,,,,,
666,PT00M04.60S,2022-01-06T05:40:46.8Z,4,REGULAR,rebound,defensive,[],1628997,,,1610612748,109,115,2022-01-06T05:40:46Z,6620000,,,0,,C. Martin REBOUND (Off:1 Def:2),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,665.0,3.0,2.0,1.0,,,,,,,,,,,
667,PT00M00.00S,2022-01-06T05:40:52.6Z,4,REGULAR,period,end,[],0,,,1610612748,109,115,2022-01-06T05:40:52Z,6630000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT00M00.00S,2022-01-06T05:40:54.0Z,4,REGULAR,game,end,[],0,,,0,109,115,2022-01-06T05:40:54Z,6640000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
