actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
625,PT03M05.00S,2021-10-30T04:14:59.3Z,4,REGULAR,substitution,out,[],203496,,,1610612757,99,83,2021-10-30T04:15:08Z,6140000,,,0,,SUB out: R. Covington,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT03M05.00S,2021-10-30T04:14:59.3Z,4,REGULAR,substitution,in,[],203469,,,1610612757,99,83,2021-10-30T04:15:08Z,6150000,,,0,,SUB in: C. Zeller,[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT03M05.00S,2021-10-30T04:14:59.3Z,4,REGULAR,substitution,in,[],1629604,,,1610612757,99,83,2021-10-30T04:15:08Z,6160000,,,0,,SUB in: C. Elleby,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT03M05.00S,2021-10-30T04:14:59.3Z,4,REGULAR,substitution,in,[],1628372,,,1610612757,99,83,2021-10-30T04:15:08Z,6170000,,,0,,SUB in: D. Smith Jr.,[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT03M05.00S,2021-10-30T04:14:59.3Z,4,REGULAR,substitution,in,[],1630535,,,1610612757,99,83,2021-10-30T04:15:08Z,6180000,,,0,,SUB in: G. Brown III,[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT03M05.00S,2021-10-30T04:14:59.3Z,4,REGULAR,substitution,in,[],1629642,,,1610612757,99,83,2021-10-30T04:15:08Z,6190000,,,0,,SUB in: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT03M04.00S,2021-10-30T04:15:25.6Z,4,REGULAR,turnover,bad pass,[],1629604,,,1610612757,99,83,2021-10-30T04:15:30Z,6200000,,,0,,C. Elleby bad pass TURNOVER (1 TO),"[1629604, 1629611]",1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,,,,1.0,Mann,1629611.0,,,,,,
632,PT03M04.00S,2021-10-30T04:15:25.6Z,4,REGULAR,steal,,[],1629611,,,1610612746,99,83,2021-10-30T04:15:27Z,6210000,,,0,,T. Mann STEAL (1 STL),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT03M00.00S,2021-10-30T04:15:29.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629611,8.09789750328515,41.911764705882355,1610612746,99,85,2021-10-30T04:15:35Z,6220000,40.0,24.0,1,left,T. Mann Layup (6 PTS),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,4.68,Made,,,,,6.0,,,,,,,,,,,,,,
634,PT02M40.00S,2021-10-30T04:15:48.4Z,4,REGULAR,2pt,Jump Shot,[],1629604,78.13731931668858,43.38235294117647,1610612757,101,85,2021-10-30T04:16:00Z,6230000,-33.0,153.0,1,right,C. Elleby 15' Jump Shot (2 PTS) (G. Brown III 1 AST),"[1629604, 1630535]",1610612757.0,POR,,,,Elleby,C. Elleby,,,,,15.65,Made,,,,,2.0,,,G. Brown III,1630535.0,1.0,,,,,,,,,
636,PT02M27.00S,2021-10-30T04:16:02.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628392,6.258212877792378,51.470588235294116,1610612746,101,87,2021-10-30T04:16:05Z,6250000,-7.0,6.0,1,left,I. Hartenstein driving Layup (2 PTS),[1628392],1610612746.0,LAC,driving,,,Hartenstein,I. Hartenstein,,,,,0.97,Made,,,,,2.0,,,,,,,,,,,,,,
637,PT02M13.00S,2021-10-30T04:16:15.4Z,4,REGULAR,3pt,Jump Shot,[],203469,70.12155059132719,75.24509803921569,1610612757,101,87,2021-10-30T04:16:19Z,6260000,126.0,228.0,1,right,MISS C. Zeller 26' 3PT,[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,26.09,Missed,,,,,,,,,,,,,,,,,,,
638,PT02M13.00S,2021-10-30T04:16:15.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612746,101,87,2021-10-30T04:16:19Z,6270000,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,637.0,,,,,,,,,,,,,,,,,,
639,PT02M13.00S,2021-10-30T04:16:20.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,101,87,2021-10-30T04:16:20Z,6280000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT01M57.00S,2021-10-30T04:16:44.0Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628392,5.075558475689881,55.14705882352941,1610612746,101,89,2021-10-30T04:25:51Z,6290000,-26.0,-5.0,1,left,I. Hartenstein bank Hook (4 PTS) (T. Mann 4 AST),"[1628392, 1629611]",1610612746.0,LAC,bank,,,Hartenstein,I. Hartenstein,,,,,2.61,Made,,,,,4.0,,,T. Mann,1629611.0,4.0,,,,,,,,,
642,PT01M36.00S,2021-10-30T04:17:08.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628372,93.77463863337714,54.65686274509803,1610612757,101,89,2021-10-30T04:17:14Z,6310000,23.0,6.0,1,right,MISS D. Smith Jr. driving Layup,[1628372],1610612757.0,POR,driving,,,Smith Jr.,D. Smith Jr.,,,,,2.41,Missed,,,,,,,,,,,,,,,,,,,
643,PT01M34.00S,2021-10-30T04:17:10.8Z,4,REGULAR,rebound,offensive,[],203469,,,1610612757,101,89,2021-10-30T04:17:14Z,6320000,,,0,,C. Zeller REBOUND (Off:4 Def:3),[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,642.0,7.0,3.0,4.0,,,,,,,,,,,,,,,
644,PT01M32.00S,2021-10-30T04:17:12.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629604,74.45795006570303,11.76470588235294,1610612757,104,89,2021-10-30T04:17:17Z,6330000,-191.0,188.0,1,right,C. Elleby 26' 3PT  (5 PTS) (C. Zeller 2 AST),"[1629604, 203469]",1610612757.0,POR,,,,Elleby,C. Elleby,,,,,26.79,Made,,,,,5.0,,,C. Zeller,203469.0,2.0,,,,,,,,,
646,PT01M16.00S,2021-10-30T04:17:33.8Z,4,REGULAR,foul,personal,['2freethrow'],203469,,,1610612746,104,89,2021-10-30T04:17:43Z,6350000,,,0,,C. Zeller shooting personal FOUL (4 PF) (Hartenstein 2 FT),"[203469, 1628392]",1610612757.0,POR,shooting,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,,,200833.0,4.0,0.0,Hartenstein,1628392.0,
648,PT01M16.00S,2021-10-30T04:17:53.9Z,4,REGULAR,freethrow,1 of 2,[],1628392,,,1610612746,104,89,2021-10-30T04:17:54Z,6370000,,,0,,MISS I. Hartenstein Free Throw 1 of 2,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,Missed,,,,,,,,,,,,,,,,,,,
649,PT01M16.00S,2021-10-30T04:17:53.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,104,89,2021-10-30T04:17:54Z,6380000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,648.0,,,,,,,,,,,,,,,,,,
650,PT01M16.00S,2021-10-30T04:17:53.9Z,4,REGULAR,freethrow,2 of 2,[],1628392,,,1610612746,104,89,2021-10-30T04:18:10Z,6390000,,,0,,MISS I. Hartenstein Free Throw 2 of 2,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,Missed,,,,,,,,,,,,,,,,,,,
651,PT01M13.00S,2021-10-30T04:17:56.9Z,4,REGULAR,rebound,defensive,[],1629642,,,1610612757,104,89,2021-10-30T04:18:10Z,6400000,,,0,,N. Little REBOUND (Off:2 Def:6),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,650.0,8.0,6.0,2.0,,,,,,,,,,,,,,,
652,PT01M01.00S,2021-10-30T04:18:22.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628372,94.82588699080158,49.01960784313725,1610612757,106,89,2021-10-30T04:26:01Z,6410000,-5.0,-4.0,1,right,D. Smith Jr. driving reverse Layup (2 PTS),[1628372],1610612757.0,POR,driving reverse,,,Smith Jr.,D. Smith Jr.,,,,,0.63,Made,,,,,2.0,,,,,,,,,,,,,,
653,PT00M49.30S,2021-10-30T04:18:35.4Z,4,REGULAR,3pt,Jump Shot,[],1629611,31.882391590013142,44.36274509803921,1610612746,106,92,2021-10-30T04:18:39Z,6420000,28.0,247.0,1,left,T. Mann 24' 3PT pullup (9 PTS),[1629611],1610612746.0,LAC,pullup,,,Mann,T. Mann,,,,,24.88,Made,,,,,9.0,,,,,,,,,,,,,,
654,PT00M31.70S,2021-10-30T04:18:56.5Z,4,REGULAR,3pt,Jump Shot,[],1628372,75.24638633377135,84.80392156862744,1610612757,109,92,2021-10-30T04:26:11Z,6430000,174.0,180.0,1,right,D. Smith Jr. 25' 3PT pullup (5 PTS),[1628372],1610612757.0,POR,pullup,,,Smith Jr.,D. Smith Jr.,,,,,25.05,Made,,,,,5.0,,,,,,,,,,,,,,
655,PT00M31.70S,2021-10-30T04:18:59.6Z,4,REGULAR,foul,personal,['1freethrow'],1629611,,,1610612757,109,92,2021-10-30T04:19:07Z,6440000,,,0,,T. Mann shooting personal FOUL (1 PF) (Smith Jr. 1 FT),"[1629611, 1628372]",1610612746.0,LAC,shooting,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,2004.0,1.0,0.0,Smith Jr.,1628372.0,
657,PT00M31.70S,2021-10-30T04:19:23.5Z,4,REGULAR,freethrow,1 of 1,[],1628372,,,1610612757,109,92,2021-10-30T04:19:29Z,6460000,,,0,,MISS D. Smith Jr. Free Throw 1 of 1,[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,,
658,PT00M30.90S,2021-10-30T04:19:24.3Z,4,REGULAR,rebound,offensive,[],1630535,,,1610612757,109,92,2021-10-30T04:19:29Z,6470000,,,0,,G. Brown III REBOUND (Off:1 Def:0),[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,657.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
659,PT00M30.90S,2021-10-30T04:19:27.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630535,94.40999984741211,50.0,1610612757,111,92,2021-10-30T04:19:27Z,6480000,0.0,0.0,1,right,G. Brown III tip DUNK (2 PTS),[1630535],1610612757.0,POR,tip,,,Brown III,G. Brown III,,,,,0.0,Made,,,,,2.0,,,,,,,,,,,,,,
660,PT00M30.90S,2021-10-30T04:19:36.7Z,4,REGULAR,foul,technical,['1freethrow'],1630535,,,1610612746,111,92,2021-10-30T04:19:45Z,6490000,,,0,,G. Brown III rim-hanging technical FOUL (1 Tech),[1630535],1610612757.0,POR,rim-hanging,,,Brown III,G. Brown III,,,,,,,,,,,,,,,,,,,,2004.0,0.0,1.0,,,
661,PT00M30.90S,2021-10-30T04:19:49.1Z,4,REGULAR,freethrow,1 of 1,[],1629611,,,1610612746,111,92,2021-10-30T04:19:49Z,6500000,,,0,,MISS T. Mann technical Free Throw 1 of 1,[1629611],1610612746.0,LAC,technical,,,Mann,T. Mann,,,,,,Missed,,,,,,,,,,,,,,,,,,,
662,PT00M30.90S,2021-10-30T04:19:49.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,111,92,2021-10-30T04:19:49Z,6510000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,661.0,,,,,,,,,,,,,,,,,,
663,PT00M21.80S,2021-10-30T04:20:14.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626159,6.521024967148489,45.83333333333333,1610612746,111,92,2021-10-30T04:20:20Z,6520000,21.0,9.0,1,left,MISS J. Winslow driving Layup - blocked,"[1626159, 1630535]",1610612746.0,LAC,driving,,,Winslow,J. Winslow,,,,,2.26,Missed,,,,,,Brown III,1630535.0,,,,,,,,,,,,
664,PT00M21.80S,2021-10-30T04:20:14.3Z,4,REGULAR,block,,[],1630535,,,1610612746,111,92,2021-10-30T04:20:16Z,6530000,,,0,,G. Brown III BLOCK (1 BLK),[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT00M18.40S,2021-10-30T04:20:17.7Z,4,REGULAR,rebound,defensive,[],1629604,,,1610612757,111,92,2021-10-30T04:21:20Z,6540000,,,0,,C. Elleby REBOUND (Off:0 Def:1),[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,663.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
666,PT00M00.00S,2021-10-30T04:20:37.7Z,4,REGULAR,period,end,[],0,,,1610612757,111,92,2021-10-30T04:20:37Z,6550000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT00M00.00S,2021-10-30T04:20:40.4Z,4,REGULAR,game,end,[],0,,,0,111,92,2021-10-30T04:20:40Z,6560000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
