actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal
517,PT01M09.00S,2022-11-01T00:51:42.1Z,3,REGULAR,turnover,out-of-bounds,[],1626168,,,1610612758,80,88,2022-11-01T00:51:49Z,5100000,,,0,,T. Lyles step out-of-bounds TURNOVER (2 TO),[1626168],1610612758.0,SAC,step,,,Lyles,T. Lyles,,,,,Right Corner 3,24+ Right,,,,,,,,,2.0,,,1151.0,,,,,,,,
518,PT00M52.60S,2022-11-01T00:52:14.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630547,32.670827858081466,65.19607843137256,1610612766,83,88,2022-11-01T00:52:19Z,5110000,-76.0,255.0,1,left,J. Bouknight 26' 3PT step back (6 PTS),[1630547],1610612766.0,CHA,step back,,,Bouknight,J. Bouknight,,,,,Above the Break 3,24+ Center,26.57,Made,,,,,,,,,,,,,,,6.0,,,
519,PT00M44.20S,2022-11-01T00:52:28.6Z,3,REGULAR,3pt,Jump Shot,[],1628370,68.54467805519053,26.96078431372549,1610612758,83,88,2022-11-01T00:52:35Z,5120000,-115.0,243.0,1,right,MISS M. Monk 26' step back 3PT,[1628370],1610612758.0,SAC,step back,,,Monk,M. Monk,,,,,Above the Break 3,24+ Left Center,26.91,Missed,,,,,,,,,,,,,,,,,,
520,PT00M40.30S,2022-11-01T00:52:32.5Z,3,REGULAR,rebound,offensive,[],203084,,,1610612758,83,88,2022-11-01T00:52:32Z,5130000,,,0,,H. Barnes REBOUND (Off:2 Def:6),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Left Center,,,519.0,8.0,6.0,2.0,,,,,,,,,,,,,,
521,PT00M38.00S,2022-11-01T00:52:34.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203521,70.77858081471747,77.45098039215686,1610612758,83,88,2022-11-01T00:53:09Z,5140000,137.0,222.0,1,right,MISS M. Dellavedova 26' 3PT,[203521],1610612758.0,SAC,,,,Dellavedova,M. Dellavedova,,,,,Above the Break 3,24+ Right Center,26.12,Missed,,,,,,,,,,,,,,,,,,
522,PT00M37.50S,2022-11-01T00:52:35.2Z,3,REGULAR,rebound,offensive,[],1626168,,,1610612758,83,88,2022-11-01T00:53:09Z,5150000,,,0,,T. Lyles REBOUND (Off:2 Def:2),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Right Center,,,521.0,4.0,2.0,2.0,,,,,,,,,,,,,,
524,PT00M37.50S,2022-11-01T00:53:09.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629667,,,1610612758,83,88,2022-11-01T00:53:28Z,5170000,,,0,,J. McDaniels shooting personal FOUL (3 PF) (Lyles 2 FT),"[1629667, 1626168]",1610612766.0,CHA,shooting,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,201639.0,3.0,0.0,Lyles,1626168.0,,,,
526,PT00M37.50S,2022-11-01T00:53:30.2Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1626168,,,1610612758,83,88,2022-11-01T00:53:30Z,5190000,,,0,,MISS T. Lyles Free Throw 1 of 2,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
527,PT00M37.50S,2022-11-01T00:53:30.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,83,88,2022-11-01T00:53:30Z,5200000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,526.0,,,,,,,,,,,,,,,,,
528,PT00M37.50S,2022-11-01T00:53:46.9Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1626168,,,1610612758,83,89,2022-11-01T00:53:46Z,5210000,,,0,,T. Lyles Free Throw 2 of 2 (1 PTS),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,Made,,,,,,,,,,,,,,,1.0,,,
530,PT00M20.90S,2022-11-01T00:54:06.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630177,13.748357424441524,39.950980392156865,1610612766,85,89,2022-11-01T01:02:24Z,5220000,50.0,77.0,1,left,T. Maledon 9' driving floating bank Jump Shot (2 PTS),[1630177],1610612766.0,CHA,driving floating bank,,,Maledon,T. Maledon,,,,,In The Paint (Non-RA),8-16 Right,9.17,Made,,,,,,,,,,,,,,,2.0,,,
531,PT00M06.50S,2022-11-01T00:54:26.1Z,3,REGULAR,foul,offensive,[],1626158,,,1610612758,85,89,2022-11-01T00:54:36Z,5230000,,,0,,R. Holmes offensive FOUL (1 PF),"[1626158, 1630547]",1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,1151.0,1.0,0.0,Bouknight,1630547.0,,,,
533,PT00M06.50S,2022-11-01T00:54:26.1Z,3,REGULAR,turnover,offensive foul,[],1626158,,,1610612758,85,89,2022-11-01T00:54:26Z,5250000,,,0,,R. Holmes offensive foul TURNOVER (1 TO),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,Mid-Range,16-24 Center,,,,,,,,,1.0,,,1151.0,,,,,,,,
534,PT00M06.50S,2022-11-01T00:54:35.4Z,3,REGULAR,substitution,out,[],1628370,,,1610612766,85,89,2022-11-01T00:54:57Z,5260000,,,0,,SUB out: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT00M06.50S,2022-11-01T00:54:35.4Z,3,REGULAR,substitution,in,[],1630558,,,1610612766,85,89,2022-11-01T00:54:57Z,5270000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT00M00.00S,2022-11-01T00:55:02.2Z,3,REGULAR,period,end,[],0,,,1610612766,85,89,2022-11-01T00:55:02Z,5280000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT12M00.00S,2022-11-01T00:55:09.0Z,4,REGULAR,substitution,out,['startperiod'],1630177,,,1610612766,85,89,2022-11-01T00:57:30Z,5290000,,,0,,SUB out: T. Maledon,[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT12M00.00S,2022-11-01T00:55:09.0Z,4,REGULAR,substitution,out,['startperiod'],1630558,,,1610612766,85,89,2022-11-01T00:57:30Z,5300000,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT12M00.00S,2022-11-01T00:55:09.0Z,4,REGULAR,substitution,in,['startperiod'],1628372,,,1610612766,85,89,2022-11-01T00:57:30Z,5310000,,,0,,SUB in: D. Smith Jr.,[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT12M00.00S,2022-11-01T00:55:09.0Z,4,REGULAR,substitution,in,['startperiod'],1628370,,,1610612766,85,89,2022-11-01T00:57:30Z,5320000,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT12M00.00S,2022-11-01T00:57:38.5Z,4,REGULAR,period,start,[],0,,,1610612766,85,89,2022-11-01T00:57:38Z,5330000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT11M47.00S,2022-11-01T00:57:57.1Z,4,REGULAR,foul,offensive,[],1629023,,,1610612766,85,89,2022-11-01T00:58:10Z,5340000,,,0,,P. Washington offensive FOUL (3 PF),"[1629023, 203521]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,201639.0,3.0,0.0,Dellavedova,203521.0,,,,
545,PT11M47.00S,2022-11-01T00:57:57.1Z,4,REGULAR,turnover,offensive foul,[],1629023,,,1610612766,85,89,2022-11-01T00:57:57Z,5360000,,,0,,P. Washington offensive foul TURNOVER (2 TO),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Mid-Range,16-24 Right Center,,,,,,,,,2.0,,,201639.0,,,,,,,,
546,PT11M36.00S,2022-11-01T00:58:19.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628370,76.69185282522996,89.95098039215686,1610612758,85,89,2022-11-01T00:58:24Z,5370000,200.0,167.0,1,right,MISS M. Monk 26' 3PT,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Right Center,26.01,Missed,,,,,,,,,,,,,,,,,,
547,PT11M32.00S,2022-11-01T00:58:23.0Z,4,REGULAR,rebound,defensive,[],1630208,,,1610612766,85,89,2022-11-01T00:58:23Z,5380000,,,0,,N. Richards REBOUND (Off:0 Def:4),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Right Center,,,546.0,4.0,4.0,0.0,,,,,,,,,,,,,,
548,PT11M27.00S,2022-11-01T00:58:34.7Z,4,REGULAR,foul,personal,[],203521,,,1610612766,85,89,2022-11-01T00:58:47Z,5390000,,,0,,M. Dellavedova personal FOUL (1 PF),"[203521, 1629023]",1610612758.0,SAC,,,,Dellavedova,M. Dellavedova,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1151.0,1.0,0.0,Washington,1629023.0,,,,
550,PT11M22.00S,2022-11-01T00:58:57.8Z,4,REGULAR,3pt,Jump Shot,[],1630547,36.48160315374508,49.01960784313725,1610612766,85,89,2022-11-01T00:59:05Z,5410000,5.0,290.0,1,left,MISS J. Bouknight 29' 3PT,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,Above the Break 3,24+ Center,29.04,Missed,,,,,,,,,,,,,,,,,,
551,PT11M19.00S,2022-11-01T00:59:00.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612758,85,89,2022-11-01T00:59:05Z,5420000,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Above the Break 3,24+ Center,,,550.0,,,,,,,,,,,,,,,,,
553,PT11M07.00S,2022-11-01T00:59:17.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203084,87.20433639947439,48.77450980392157,1610612758,85,91,2022-11-01T00:59:24Z,5440000,-6.0,68.0,1,right,H. Barnes 6' driving Layup (14 PTS) (T. Lyles 3 AST),"[203084, 1626168]",1610612758.0,SAC,driving,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),0-8 Center,6.81,Made,,,,,,,,,,,,,,,14.0,T. Lyles,1626168.0,3.0
555,PT10M41.00S,2022-11-01T00:59:43.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629667,5.732588699080158,51.470588235294116,1610612766,85,91,2022-11-01T00:59:49Z,5460000,-7.0,1.0,1,left,MISS J. McDaniels driving Layup,[1629667],1610612766.0,CHA,driving,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,0.75,Missed,,,,,,,,,,,,,,,,,,
556,PT10M36.00S,2022-11-01T00:59:48.1Z,4,REGULAR,rebound,offensive,[],1629667,,,1610612766,85,91,2022-11-01T00:59:48Z,5470000,,,0,,J. McDaniels REBOUND (Off:1 Def:0),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,555.0,1.0,0.0,1.0,,,,,,,,,,,,,,
557,PT10M36.00S,2022-11-01T00:59:48.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629667,5.590000152587891,50.0,1610612766,87,91,2022-11-01T00:59:48Z,5480000,0.0,0.0,1,left,J. McDaniels tip Layup (10 PTS),[1629667],1610612766.0,CHA,tip,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,,,,,,10.0,,,
558,PT10M32.00S,2022-11-01T00:59:52.4Z,4,REGULAR,3pt,Jump Shot,[],1626168,66.44218134034165,52.20588235294118,1610612758,87,91,2022-11-01T01:04:00Z,5490000,11.0,263.0,1,right,MISS T. Lyles 26' 3PT,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Center,26.31,Missed,,,,,,,,,,,,,,,,,,
559,PT10M28.00S,2022-11-01T00:59:56.4Z,4,REGULAR,rebound,defensive,[],1629023,,,1610612766,87,91,2022-11-01T00:59:58Z,5500000,,,0,,P. Washington REBOUND (Off:0 Def:2),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Center,,,558.0,2.0,2.0,0.0,,,,,,,,,,,,,,
560,PT10M22.00S,2022-11-01T01:00:02.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630208,7.30946123521682,50.0,1610612766,89,91,2022-11-01T01:00:07Z,5510000,0.0,16.0,1,left,N. Richards DUNK (4 PTS) (P. Washington 2 AST),"[1630208, 1629023]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,1.62,Made,,,,,,,,,,,,,,,4.0,P. Washington,1629023.0,2.0
562,PT10M21.00S,2022-11-01T01:00:16.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,89,91,2022-11-01T01:00:16Z,5530000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT10M21.00S,2022-11-01T01:00:17.5Z,4,REGULAR,substitution,out,[],203521,,,1610612758,89,91,2022-11-01T01:03:10Z,5540000,,,0,,SUB out: M. Dellavedova,[203521],1610612758.0,SAC,,,,Dellavedova,M. Dellavedova,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT10M21.00S,2022-11-01T01:00:17.5Z,4,REGULAR,substitution,out,[],1626158,,,1610612758,89,91,2022-11-01T01:03:10Z,5550000,,,0,,SUB out: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT10M21.00S,2022-11-01T01:00:17.5Z,4,REGULAR,substitution,out,[],203084,,,1610612758,89,91,2022-11-01T01:03:10Z,5560000,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT10M21.00S,2022-11-01T01:00:17.5Z,4,REGULAR,substitution,in,[],1630558,,,1610612758,89,91,2022-11-01T01:03:10Z,5570000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT10M21.00S,2022-11-01T01:00:17.5Z,4,REGULAR,substitution,in,[],1627734,,,1610612758,89,91,2022-11-01T01:03:10Z,5580000,,,0,,SUB in: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT10M21.00S,2022-11-01T01:00:17.5Z,4,REGULAR,substitution,in,[],1628989,,,1610612758,89,91,2022-11-01T01:03:10Z,5590000,,,0,,SUB in: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT10M02.00S,2022-11-01T01:03:31.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628989,94.56307490144546,60.29411764705882,1610612758,89,91,2022-11-01T01:03:35Z,5600000,51.0,-1.0,1,right,MISS K. Huerter driving Layup - blocked,"[1628989, 1630208]",1610612758.0,SAC,driving,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),0-8 Center,5.15,Missed,,,,,Richards,1630208.0,,,,,,,,,,,,
570,PT10M02.00S,2022-11-01T01:03:31.4Z,4,REGULAR,block,,[],1630208,,,1610612758,89,91,2022-11-01T01:03:34Z,5610000,,,0,,N. Richards BLOCK (1 BLK),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
571,PT10M02.00S,2022-11-01T01:03:31.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612758,89,91,2022-11-01T01:03:35Z,5620000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,569.0,,,,,,,,,,,,,,,,,
573,PT09M57.00S,2022-11-01T01:03:50.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1626168,71.56701708278581,18.38235294117647,1610612758,89,94,2022-11-01T01:03:57Z,5640000,-158.0,215.0,1,right,T. Lyles 26' 3PT  (4 PTS) (D. Sabonis 5 AST),"[1626168, 1627734]",1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Left Center,26.67,Made,,,,,,,,,,,,,,,4.0,D. Sabonis,1627734.0,5.0
575,PT09M35.00S,2022-11-01T01:04:12.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629023,15.456636005256241,54.65686274509803,1610612766,89,94,2022-11-01T01:05:36Z,5660000,-23.0,93.0,1,left,MISS P. Washington 9' driving floating Shot,[1629023],1610612766.0,CHA,driving floating,,,Washington,P. Washington,,,,,In The Paint (Non-RA),8-16 Center,9.57,Missed,,,,,,,,,,,,,,,,,,
576,PT09M33.00S,2022-11-01T01:04:14.1Z,4,REGULAR,rebound,offensive,[],1629023,,,1610612766,89,94,2022-11-01T01:05:36Z,5670000,,,0,,P. Washington REBOUND (Off:1 Def:2),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),8-16 Center,,,575.0,3.0,2.0,1.0,,,,,,,,,,,,,,
577,PT09M26.00S,2022-11-01T01:04:21.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629023,9.017739816031538,42.8921568627451,1610612766,91,94,2022-11-01T01:04:27Z,5680000,36.0,32.0,1,left,P. Washington Layup (21 PTS) (J. McDaniels 4 AST),"[1629023, 1629667]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,4.8,Made,,,,,,,,,,,,,,,21.0,J. McDaniels,1629667.0,4.0
579,PT09M16.00S,2022-11-01T01:04:35.5Z,4,REGULAR,foul,personal,[],1629667,,,1610612758,91,94,2022-11-01T01:04:48Z,5700000,,,0,,J. McDaniels personal FOUL (4 PF),"[1629667, 1628989]",1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,1629178.0,4.0,0.0,Huerter,1628989.0,,,,
581,PT09M07.00S,2022-11-01T01:05:03.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1627734,93.51182654402102,49.754901960784316,1610612758,91,96,2022-11-01T01:05:09Z,5720000,-1.0,8.0,1,right,D. Sabonis cutting DUNK (9 PTS) (M. Monk 2 AST),"[1627734, 1628370]",1610612758.0,SAC,cutting,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,0.86,Made,,,,,,,,,,,,,,,9.0,M. Monk,1628370.0,2.0
583,PT08M49.00S,2022-11-01T01:05:21.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630208,10.068988173455978,49.754901960784316,1610612766,91,96,2022-11-01T01:05:30Z,5740000,1.0,42.0,1,left,MISS N. Richards Layup - blocked,"[1630208, 1626168]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,4.21,Missed,,,,,Lyles,1626168.0,,,,,,,,,,,,
584,PT08M49.00S,2022-11-01T01:05:21.2Z,4,REGULAR,block,,[],1626168,,,1610612766,91,96,2022-11-01T01:05:24Z,5750000,,,0,,T. Lyles BLOCK (1 BLK),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
585,PT08M41.00S,2022-11-01T01:05:29.2Z,4,REGULAR,rebound,defensive,[],1630558,,,1610612758,91,96,2022-11-01T01:09:12Z,5760000,,,0,,D. Mitchell REBOUND (Off:0 Def:4),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,583.0,4.0,4.0,0.0,,,,,,,,,,,,,,
606,PT08M41.00S,2022-11-01T01:05:27.3Z,4,REGULAR,turnover,bad pass,[],1630558,,,1610612758,91,96,2022-11-01T01:09:36Z,5765000,,,0,,D. Mitchell bad pass TURNOVER (4 TO),"[1630558, 1628372]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,,,,,,,,,4.0,Smith Jr.,1628372.0,,,,,,,,,
607,PT08M41.00S,2022-11-01T01:05:27.3Z,4,REGULAR,steal,,[],1628372,,,1610612766,91,96,2022-11-01T01:09:28Z,5767500,,,0,,D. Smith Jr. STEAL (4 STL),[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
586,PT08M38.00S,2022-11-01T01:05:33.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628372,7.835085413929041,48.28431372549019,1610612766,93,96,2022-11-01T01:10:21Z,5770000,9.0,21.0,1,left,D. Smith Jr. driving Layup (15 PTS),[1628372],1610612766.0,CHA,driving,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,2.28,Made,,,,,,,,,,,,,,,15.0,,,
587,PT08M24.00S,2022-11-01T01:05:46.6Z,4,REGULAR,turnover,bad pass,[],1628370,,,1610612758,93,96,2022-11-01T01:05:54Z,5780000,,,0,,M. Monk bad pass TURNOVER (1 TO),"[1628370, 1628372]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,Mid-Range,8-16 Right,,,,,,,,,1.0,Smith Jr.,1628372.0,,,,,,,,,
588,PT08M24.00S,2022-11-01T01:05:46.6Z,4,REGULAR,steal,,[],1628372,,,1610612766,93,96,2022-11-01T01:14:14Z,5790000,,,0,,D. Smith Jr. STEAL (5 STL),[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
589,PT08M19.00S,2022-11-01T01:05:52.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629023,17.0335085413929,57.35294117647059,1610612766,95,96,2022-11-01T01:14:35Z,5800000,-37.0,108.0,1,left,P. Washington 11' running pullup Jump Shot (23 PTS),[1629023],1610612766.0,CHA,running pullup,,,Washington,P. Washington,,,,,In The Paint (Non-RA),8-16 Center,11.37,Made,,,,,,,,,,,,,,,23.0,,,
590,PT07M54.00S,2022-11-01T01:06:32.0Z,4,REGULAR,foul,offensive,[],1627734,,,1610612758,95,96,2022-11-01T01:06:43Z,5810000,,,0,,D. Sabonis offensive FOUL (5 PF),"[1627734, 1629023]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,201639.0,5.0,0.0,Washington,1629023.0,,,,
592,PT07M54.00S,2022-11-01T01:06:32.0Z,4,REGULAR,turnover,offensive foul,[],1627734,,,1610612758,95,96,2022-11-01T01:06:32Z,5830000,,,0,,D. Sabonis offensive foul TURNOVER (3 TO),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Right,,,,,,,,,3.0,,,201639.0,,,,,,,,
593,PT07M54.00S,2022-11-01T01:06:43.6Z,4,REGULAR,substitution,out,[],1630547,,,1610612766,95,96,2022-11-01T01:06:57Z,5840000,,,0,,SUB out: J. Bouknight,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT07M54.00S,2022-11-01T01:06:43.6Z,4,REGULAR,substitution,out,[],1629667,,,1610612766,95,96,2022-11-01T01:06:57Z,5850000,,,0,,SUB out: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT07M54.00S,2022-11-01T01:06:43.6Z,4,REGULAR,substitution,out,[],1628370,,,1610612766,95,96,2022-11-01T01:06:57Z,5860000,,,0,,SUB out: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT07M54.00S,2022-11-01T01:06:43.6Z,4,REGULAR,substitution,out,[],1626168,,,1610612766,95,96,2022-11-01T01:06:57Z,5870000,,,0,,SUB out: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT07M54.00S,2022-11-01T01:06:43.6Z,4,REGULAR,substitution,in,[],202330,,,1610612766,95,96,2022-11-01T01:06:57Z,5880000,,,0,,SUB in: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT07M54.00S,2022-11-01T01:06:43.6Z,4,REGULAR,substitution,in,[],1626162,,,1610612766,95,96,2022-11-01T01:06:57Z,5890000,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT07M54.00S,2022-11-01T01:06:43.6Z,4,REGULAR,substitution,in,[],1631099,,,1610612766,95,96,2022-11-01T01:06:57Z,5900000,,,0,,SUB in: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT07M54.00S,2022-11-01T01:06:43.6Z,4,REGULAR,substitution,in,[],203084,,,1610612766,95,96,2022-11-01T01:06:57Z,5910000,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT07M41.00S,2022-11-01T01:06:59.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1626162,31.882391590013142,30.392156862745097,1610612766,98,96,2022-11-01T01:07:07Z,5920000,98.0,247.0,1,left,K. Oubre Jr. 26' 3PT  (16 PTS) (P. Washington 3 AST),"[1626162, 1629023]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Right Center,26.59,Made,,,,,,,,,,,,,,,16.0,P. Washington,1629023.0,3.0
602,PT07M11.00S,2022-11-01T01:07:29.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203084,82.21090670170827,64.95098039215686,1610612758,98,96,2022-11-01T01:16:45Z,5930000,75.0,115.0,1,right,MISS H. Barnes 13' driving floating Shot,[203084],1610612758.0,SAC,driving floating,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),8-16 Right,13.69,Missed,,,,,,,,,,,,,,,,,,
