actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
602,PT02M55.00S,2026-03-23T01:44:06.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630264,93.64323258869908,47.794117647058826,1610612764,134,108,2026-03-23T01:44:09Z,5840000,False,-11.0,7.0,1,right,A. Gill putback Layup (18 PTS),[1630264],1610612764.0,WAS,putback,,,Gill,A. Gill,,,,,Restricted Area,0-8 Center,1.32,Made,18.0,,,,,,,,,,,,,,,,,
603,PT02M47.00S,2026-03-23T01:44:14.3Z,4,REGULAR,3pt,Jump Shot,[],1642278,28.465834428383708,75.24509803921569,1610612752,137,108,2026-03-23T01:44:17Z,5850000,False,-126.0,215.0,1,left,T. Kolek 24' 3PT pullup (3 PTS),[1642278],1610612752.0,NYK,pullup,,,Kolek,T. Kolek,,,,,Above the Break 3,24+ Left Center,24.94,Made,3.0,,,,,,,,,,,,,,,,,
604,PT02M24.00S,2026-03-23T01:44:37.0Z,4,REGULAR,3pt,Jump Shot,[],1642267,78.79434954007884,8.333333333333332,1610612764,137,111,2026-03-23T01:44:40Z,5860000,False,-208.0,147.0,1,right,B. Carrington 25' 3PT  (12 PTS),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Left Center,25.48,Made,12.0,,,,,,,,,,,,,,,,,
605,PT02M10.00S,2026-03-23T01:44:51.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642278,10.5946123521682,50.0,1610612752,139,111,2026-03-23T01:45:23Z,5870000,False,0.0,47.0,1,left,T. Kolek driving floating Jump Shot (5 PTS),[1642278],1610612752.0,NYK,driving floating,,,Kolek,T. Kolek,,,,,In The Paint (Non-RA),0-8 Center,4.71,Made,5.0,,,,,,,,,,,,,,,,,
606,PT01M58.00S,2026-03-23T01:45:05.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641794,,,1610612764,139,111,2026-03-23T01:45:18Z,5880000,False,,,0,,D. Jones shooting personal FOUL (1 PF) (Carrington 2 FT),"[1641794, 1642267]",1610612752.0,NYK,shooting,,,Jones,D. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,202037.0,1.0,0.0,Carrington,1642267.0,,,,,,,,,,,,
608,PT01M58.00S,2026-03-23T01:45:29.7Z,4,REGULAR,freethrow,1 of 2,[],1642267,,,1610612764,139,112,2026-03-23T01:45:29Z,5900000,False,,,0,,B. Carrington Free Throw 1 of 2 (13 PTS),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
609,PT01M58.00S,2026-03-23T01:45:29.7Z,4,REGULAR,freethrow,2 of 2,[],1642267,,,1610612764,139,112,2026-03-23T01:45:49Z,5910000,False,,,0,,MISS B. Carrington Free Throw 2 of 2,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
610,PT01M56.00S,2026-03-23T01:45:31.7Z,4,REGULAR,rebound,defensive,[],1631110,,,1610612752,139,112,2026-03-23T01:45:49Z,5920000,False,,,0,,J. Sochan REBOUND (Off:0 Def:3),[1631110],1610612752.0,NYK,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,609.0,3.0,3.0,0.0,,,,
611,PT01M49.00S,2026-03-23T01:45:55.9Z,4,REGULAR,3pt,Jump Shot,[],1642278,32.40801576872536,69.36274509803921,1610612752,142,112,2026-03-23T01:45:59Z,5930000,False,-97.0,252.0,1,left,T. Kolek 27' 3PT pullup (8 PTS),[1642278],1610612752.0,NYK,pullup,,,Kolek,T. Kolek,,,,,Above the Break 3,24+ Left Center,27.0,Made,8.0,,,,,,,,,,,,,,,,,
612,PT01M27.00S,2026-03-23T01:46:20.6Z,4,REGULAR,2pt,Jump Shot,[],1630702,81.02825229960578,80.63725490196079,1610612764,142,112,2026-03-23T01:46:25Z,5940000,False,153.0,126.0,1,right,MISS J. Hardy 19' pullup Shot,[1630702],1610612764.0,WAS,pullup,,,Hardy,J. Hardy,,,,,Mid-Range,16-24 Right Center,19.82,Missed,,,,,,,,,,,,,,,,,,
613,PT01M24.00S,2026-03-23T01:46:23.6Z,4,REGULAR,rebound,defensive,[],1631110,,,1610612752,142,112,2026-03-23T01:46:25Z,5950000,False,,,0,,J. Sochan REBOUND (Off:0 Def:4),[1631110],1610612752.0,NYK,,,,Sochan,J. Sochan,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,612.0,4.0,4.0,0.0,,,,
614,PT01M10.00S,2026-03-23T01:46:37.0Z,4,REGULAR,3pt,Jump Shot,[],1642359,4.155716162943495,95.58823529411765,1610612752,142,112,2026-03-23T01:46:43Z,5960000,False,-228.0,-13.0,1,left,MISS P. Dadiet 3PT,[1642359],1610612752.0,NYK,,,,Dadiet,P. Dadiet,,,,,Left Corner 3,24+ Left,22.83,Missed,,,,,,,,,,,,,,,,,,
615,PT01M07.00S,2026-03-23T01:46:40.0Z,4,REGULAR,rebound,offensive,[],1631110,,,1610612752,142,112,2026-03-23T01:46:43Z,5970000,False,,,0,,J. Sochan REBOUND (Off:1 Def:4),[1631110],1610612752.0,NYK,,,,Sochan,J. Sochan,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,614.0,5.0,4.0,1.0,,,,
616,PT01M05.00S,2026-03-23T01:46:41.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1642278,30.436925098554536,17.892156862745097,1610612752,145,112,2026-03-23T01:46:45Z,5980000,False,161.0,234.0,1,left,T. Kolek 28' 3PT  (11 PTS) (J. Sochan 1 AST),"[1642278, 1631110]",1610612752.0,NYK,,,,Kolek,T. Kolek,,,,,Above the Break 3,24+ Right Center,28.34,Made,11.0,,,,,,,J. Sochan,1631110.0,1.0,,,,,,,,
618,PT00M53.70S,2026-03-23T01:47:01.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631110,,,1610612764,145,112,2026-03-23T01:47:10Z,6000000,False,,,0,,J. Sochan personal FOUL (1 PF) (Carrington 2 FT),"[1631110, 1642267]",1610612752.0,NYK,,,,Sochan,J. Sochan,,,,,Mid-Range,16-24 Left Center,,,,1627964.0,1.0,0.0,Carrington,1642267.0,,,,,,,,,,,,
620,PT00M53.70S,2026-03-23T01:47:28.1Z,4,REGULAR,freethrow,1 of 2,[],1642267,,,1610612764,145,112,2026-03-23T01:47:28Z,6020000,False,,,0,,MISS B. Carrington Free Throw 1 of 2,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
621,PT00M53.70S,2026-03-23T01:47:28.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,145,112,2026-03-23T01:47:28Z,6030000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,620.0,,,,,,,
622,PT00M53.70S,2026-03-23T01:47:42.0Z,4,REGULAR,freethrow,2 of 2,[],1642267,,,1610612764,145,113,2026-03-23T01:47:42Z,6040000,False,,,0,,B. Carrington Free Throw 2 of 2 (14 PTS),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
624,PT00M33.10S,2026-03-23T01:48:21.7Z,4,REGULAR,3pt,Jump Shot,[],1642359,28.07161629434954,76.47058823529412,1610612752,145,113,2026-03-23T01:48:26Z,6060000,False,-132.0,211.0,1,left,MISS P. Dadiet 24' 3PT,[1642359],1610612752.0,NYK,,,,Dadiet,P. Dadiet,,,,,Above the Break 3,24+ Left Center,24.94,Missed,,,,,,,,,,,,,,,,,,
625,PT00M30.60S,2026-03-23T01:48:24.2Z,4,REGULAR,rebound,offensive,[],1631110,,,1610612752,145,113,2026-03-23T01:48:26Z,6070000,False,,,0,,J. Sochan REBOUND (Off:2 Def:4),[1631110],1610612752.0,NYK,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,624.0,6.0,4.0,2.0,,,,
627,PT00M20.80S,2026-03-23T01:48:48.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1641794,34.90473061760841,40.44117647058824,1610612752,145,113,2026-03-23T01:48:52Z,6090000,False,48.0,276.0,1,left,MISS D. Jones 27' pullup 3PT,[1641794],1610612752.0,NYK,pullup,,,Jones,D. Jones,,,,,Above the Break 3,24+ Center,27.97,Missed,,,,,,,,,,,,,,,,,,
628,PT00M17.70S,2026-03-23T01:48:51.1Z,4,REGULAR,rebound,offensive,[],1630574,,,1610612752,145,113,2026-03-23T01:48:52Z,6100000,False,,,0,,A. Hukporti REBOUND (Off:1 Def:0),[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,627.0,1.0,0.0,1.0,,,,
629,PT00M16.00S,2026-03-23T01:48:52.8Z,4,REGULAR,turnover,bad pass,[],1630574,,,1610612752,145,113,2026-03-23T01:48:55Z,6110000,False,,,0,,A. Hukporti bad pass TURNOVER (1 TO),"[1630574, 1642267]",1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,Mid-Range,0-8 Center,,,,,,,,,1.0,,,,,,,,Carrington,1642267.0,,
630,PT00M16.00S,2026-03-23T01:48:52.8Z,4,REGULAR,steal,,[],1642267,,,1610612764,145,113,2026-03-23T01:48:54Z,6120000,False,,,0,,B. Carrington STEAL (2 STL),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Mid-Range,0-8 Center,,,,,,,,,,,,,,,,,,,,
631,PT00M11.20S,2026-03-23T01:48:57.6Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630702,68.15045992115637,65.93137254901961,1610612764,145,113,2026-03-23T01:50:08Z,6130000,False,80.0,247.0,1,right,MISS J. Hardy 25' running 3PT,[1630702],1610612764.0,WAS,running,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Center,25.94,Missed,,,,,,,,,,,,,,,,,,
632,PT00M07.70S,2026-03-23T01:49:01.0Z,4,REGULAR,rebound,defensive,[],1642278,,,1610612752,145,113,2026-03-23T01:49:01Z,6140000,False,,,0,,T. Kolek REBOUND (Off:0 Def:1),[1642278],1610612752.0,NYK,,,,Kolek,T. Kolek,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,631.0,1.0,1.0,0.0,,,,
633,PT00M00.00S,2026-03-23T01:49:10.5Z,4,REGULAR,period,end,[],0,,,1610612752,145,113,2026-03-23T01:49:10Z,6150000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT00M00.00S,2026-03-23T01:49:12.0Z,4,REGULAR,game,end,[],0,,,0,145,113,2026-03-23T01:49:12Z,6160000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
