actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,turnoverTotal,stealPlayerName,stealPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
594,PT02M57.00S,2023-12-13T02:38:49.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,10.068988173455978,42.15686274509804,1610612738,115,108,2023-12-13T02:38:54Z,5800000,False,39.0,42.0,1,left,MISS J. Tatum driving Layup - blocked,"[1628369, 1627747]",1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,5.75,Missed,,,,,,,,,,,,LeVert,1627747.0,,,,,
601,PT02M57.00S,2023-12-13T02:38:49.9Z,4,REGULAR,block,,[],1627747,,,1610612738,115,108,2023-12-13T02:39:48Z,5805000,False,,,0,,C. LeVert BLOCK (1 BLK),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
595,PT02M55.00S,2023-12-13T02:38:51.9Z,4,REGULAR,rebound,defensive,[],1629622,,,1610612739,115,108,2023-12-13T02:38:54Z,5810000,False,,,0,,M. Strus REBOUND (Off:0 Def:8),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,594.0,,,,8.0,8.0,0.0,,,,,,,
597,PT02M51.00S,2023-12-13T02:39:15.1Z,4,REGULAR,foul,personal,[],201950,,,1610612739,115,108,2023-12-13T02:39:36Z,5830000,False,,,0,,J. Holiday personal FOUL (3 PF),"[201950, 1627747]",1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1626300.0,3.0,0.0,LeVert,1627747.0
599,PT02M45.00S,2023-12-13T02:39:35.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,92.72339027595268,57.59803921568627,1610612739,115,108,2023-12-13T02:39:41Z,5850000,False,38.0,16.0,1,right,MISS C. LeVert driving reverse Layup,[1627747],1610612739.0,CLE,driving reverse,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,4.12,Missed,,,,,,,,,,,,,,,,,,
600,PT02M43.00S,2023-12-13T02:39:37.2Z,4,REGULAR,rebound,defensive,[],204001,,,1610612738,115,108,2023-12-13T02:39:41Z,5860000,False,,,0,,K. Porzingis REBOUND (Off:3 Def:7),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,,,,,,,599.0,,,,10.0,7.0,3.0,,,,,,,
602,PT02M32.00S,2023-12-13T02:39:49.0Z,4,REGULAR,3pt,Jump Shot,[],1628401,9.017739816031538,97.54901960784314,1610612738,118,108,2023-12-13T02:39:53Z,5870000,False,-238.0,32.0,1,left,D. White 3PT  (17 PTS) (J. Brown 4 AST),"[1628401, 1627759]",1610612738.0,BOS,,,,White,D. White,,,,,Left Corner 3,24+ Left,23.99,Made,17.0,J. Brown,1627759.0,4.0,,,,,,,,,,,,,,
604,PT02M07.00S,2023-12-13T02:40:13.9Z,4,REGULAR,3pt,Jump Shot,[],1629636,69.59592641261499,75.73529411764706,1610612739,118,111,2023-12-13T02:40:18Z,5890000,False,129.0,233.0,1,right,D. Garland 26' 3PT  (26 PTS) (C. LeVert 2 AST),"[1629636, 1627747]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Right Center,26.64,Made,26.0,C. LeVert,1627747.0,2.0,,,,,,,,,,,,,,
606,PT01M38.00S,2023-12-13T02:40:42.6Z,4,REGULAR,2pt,Jump Shot,[],1627759,10.068988173455978,77.20588235294117,1610612738,120,111,2023-12-13T02:40:48Z,5910000,False,-136.0,42.0,1,left,J. Brown 14' turnaround fadeaway Jump Shot (25 PTS),[1627759],1610612738.0,BOS,turnaround fadeaway,,,Brown,J. Brown,,,,,Mid-Range,8-16 Left,14.24,Made,25.0,,,,,,,,,,,,,,,,,
607,PT01M19.00S,2023-12-13T02:41:09.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,92.46057818659659,62.5,1610612739,120,113,2023-12-13T02:41:17Z,5920000,False,62.0,18.0,1,right,J. Allen 6' cutting Layup (14 PTS) (C. LeVert 3 AST),"[1628386, 1627747]",1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,6.52,Made,14.0,C. LeVert,1627747.0,3.0,,,,,,,,,,,,,,
609,PT01M19.00S,2023-12-13T02:41:12.8Z,4,REGULAR,foul,personal,['1freethrow'],204001,,,1610612739,120,113,2023-12-13T02:41:21Z,5940000,False,,,0,,K. Porzingis shooting personal FOUL (1 PF) (Allen 1 FT),"[204001, 1628386]",1610612738.0,BOS,shooting,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,201245.0,1.0,0.0,Allen,1628386.0
611,PT01M19.00S,2023-12-13T02:41:37.1Z,4,REGULAR,freethrow,1 of 1,[],1628386,,,1610612739,120,113,2023-12-13T02:41:37Z,5960000,False,,,0,,MISS J. Allen Free Throw 1 of 1,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
612,PT01M19.00S,2023-12-13T02:41:37.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612738,120,113,2023-12-13T02:41:42Z,5970000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,611.0,,,,,,,,,,,,,
614,PT01M00.00S,2023-12-13T02:42:03.5Z,4,REGULAR,3pt,Jump Shot,[],1628369,28.728646517739815,85.04901960784314,1610612738,120,113,2023-12-13T02:42:11Z,5990000,False,-175.0,218.0,1,left,MISS J. Tatum 27' step back 3PT,[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,27.93,Missed,,,,,,,,,,,,,,,,,,
615,PT00M58.40S,2023-12-13T02:42:05.1Z,4,REGULAR,rebound,defensive,[],1627747,,,1610612739,120,113,2023-12-13T02:42:11Z,6000000,False,,,0,,C. LeVert REBOUND (Off:0 Def:2),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Left Center,,,,,,,614.0,,,,2.0,2.0,0.0,,,,,,,
616,PT00M52.40S,2023-12-13T02:42:11.3Z,4,REGULAR,turnover,bad pass,[],1627747,,,1610612739,120,113,2023-12-13T02:42:15Z,6010000,False,,,0,,C. LeVert bad pass TURNOVER (2 TO),"[1627747, 1627759]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Center,,,,,,,,2.0,Brown,1627759.0,,,,,,,,,,
617,PT00M52.40S,2023-12-13T02:42:11.3Z,4,REGULAR,steal,,[],1627759,,,1610612738,120,113,2023-12-13T02:42:13Z,6020000,False,,,0,,J. Brown STEAL (1 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
618,PT00M38.50S,2023-12-13T02:42:25.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628369,7.5722733245729295,56.61764705882353,1610612738,120,113,2023-12-13T02:42:29Z,6030000,False,-33.0,19.0,1,left,MISS J. Tatum driving reverse Layup,[1628369],1610612738.0,BOS,driving reverse,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,3.8,Missed,,,,,,,,,,,,,,,,,,
619,PT00M37.00S,2023-12-13T02:42:26.5Z,4,REGULAR,rebound,defensive,[],1629622,,,1610612739,120,113,2023-12-13T02:42:26Z,6040000,False,,,0,,M. Strus REBOUND (Off:0 Def:9),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Restricted Area,0-8 Center,,,,,,,618.0,,,,9.0,9.0,0.0,,,,,,,
620,PT00M33.50S,2023-12-13T02:42:30.0Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629636,66.96780551905388,65.93137254901961,1610612739,120,113,2023-12-13T02:43:04Z,6050000,False,80.0,258.0,1,right,MISS D. Garland 27' running 3PT,[1629636],1610612739.0,CLE,running,,,Garland,D. Garland,,,,,Above the Break 3,24+ Center,27.0,Missed,,,,,,,,,,,,,,,,,,
621,PT00M31.80S,2023-12-13T02:42:31.7Z,4,REGULAR,rebound,defensive,[],1628401,,,1610612738,120,113,2023-12-13T02:42:47Z,6060000,False,,,0,,D. White REBOUND (Off:0 Def:4),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Center,,,,,,,620.0,,,,4.0,4.0,0.0,,,,,,,
622,PT00M07.40S,2023-12-13T02:42:57.8Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612738,120,113,2023-12-13T02:43:08Z,6070000,False,,,0,,BOS shot clock Team TURNOVER,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,1626300.0,,,,
623,PT00M00.00S,2023-12-13T02:43:16.9Z,4,REGULAR,period,end,[],0,,,1610612739,120,113,2023-12-13T02:43:16Z,6080000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT00M00.00S,2023-12-13T02:43:34.1Z,4,REGULAR,game,end,[],0,,,0,120,113,2023-12-13T02:43:34Z,6090000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
