actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
589,PT05M04.00S,2024-03-25T01:05:02.5Z,4,REGULAR,foul,personal,['2freethrow'],1629026,,,1610612749,103,81,2024-03-25T01:05:13Z,5840000,False,,,0,,K. Williams shooting personal FOUL (3 PF) (Antetokounmpo 2 FT),"[1629026, 203507]",1610612760.0,OKC,shooting,,,Williams,K. Williams,,,,,Restricted Area,0-8 Center,,,,,,,201245.0,,,,,,3.0,0.0,Antetokounmpo,203507.0,,,,
591,PT05M04.00S,2024-03-25T01:06:00.9Z,4,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,104,81,2024-03-25T01:06:00Z,5860000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (27 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,27.0,,,,,,,,,,,,,,,,,
592,PT05M04.00S,2024-03-25T01:06:02.7Z,4,REGULAR,substitution,out,[],1626192,,,1610612749,104,81,2024-03-25T01:06:10Z,5870000,False,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT05M04.00S,2024-03-25T01:06:02.7Z,4,REGULAR,substitution,in,[],1627736,,,1610612749,104,81,2024-03-25T01:06:10Z,5880000,False,,,0,,SUB in: M. Beasley,[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT05M04.00S,2024-03-25T01:06:27.2Z,4,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,105,81,2024-03-25T01:06:27Z,5890000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (28 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,28.0,,,,,,,,,,,,,,,,,
595,PT04M49.00S,2024-03-25T01:06:46.0Z,4,REGULAR,3pt,Jump Shot,[],1630322,66.3107752956636,38.23529411764706,1610612760,105,84,2024-03-25T01:14:26Z,5900000,False,-59.0,264.0,1,right,L. Waters III 27' 3PT pullup (5 PTS) (K. Williams 2 AST),"[1630322, 1629026]",1610612760.0,OKC,pullup,,,Waters III,L. Waters III,,,,,Above the Break 3,24+ Center,27.07,Made,5.0,K. Williams,1629026.0,2.0,,,,,,,,,,,,,,
597,PT04M35.00S,2024-03-25T01:06:59.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,7.703679369250986,49.01960784313725,1610612749,107,84,2024-03-25T01:07:04Z,5920000,False,5.0,20.0,1,left,G. Antetokounmpo alley-oop DUNK (30 PTS) (K. Middleton 10 AST),"[203507, 203114]",1610612749.0,MIL,alley-oop,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,2.05,Made,30.0,K. Middleton,203114.0,10.0,,,,,,,,,,,,,,
599,PT04M19.00S,2024-03-25T01:07:15.4Z,4,REGULAR,2pt,Jump Shot,[],1629026,75.24638633377135,32.59803921568628,1610612760,107,86,2024-03-25T01:14:52Z,5940000,False,-87.0,180.0,1,right,K. Williams 20' pullup Jump Shot (4 PTS),[1629026],1610612760.0,OKC,pullup,,,Williams,K. Williams,,,,,Mid-Range,16-24 Left Center,20.01,Made,4.0,,,,,,,,,,,,,,,,,
600,PT04M09.00S,2024-03-25T01:07:27.2Z,4,REGULAR,turnover,out-of-bounds,[],203114,,,1610612749,107,86,2024-03-25T01:07:36Z,5950000,False,,,0,,K. Middleton bad pass out-of-bounds TURNOVER (5 TO),[203114],1610612749.0,MIL,bad pass,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Right Center,,,,,,,202007.0,,,,,5.0,,,,,,,,
601,PT04M09.00S,2024-03-25T01:07:35.9Z,4,REGULAR,substitution,out,[],203081,,,1610612760,107,86,2024-03-25T01:07:55Z,5960000,False,,,0,,SUB out: D. Lillard,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT04M09.00S,2024-03-25T01:07:35.9Z,4,REGULAR,substitution,out,[],203507,,,1610612760,107,86,2024-03-25T01:07:55Z,5970000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT04M09.00S,2024-03-25T01:07:35.9Z,4,REGULAR,substitution,out,[],1630581,,,1610612760,107,86,2024-03-25T01:07:55Z,5980000,False,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT04M09.00S,2024-03-25T01:07:35.9Z,4,REGULAR,substitution,in,[],1630699,,,1610612760,107,86,2024-03-25T01:07:55Z,5990000,False,,,0,,SUB in: M. Beauchamp,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT04M09.00S,2024-03-25T01:07:35.9Z,4,REGULAR,substitution,in,[],201568,,,1610612760,107,86,2024-03-25T01:07:55Z,6000000,False,,,0,,SUB in: D. Gallinari,[201568],1610612749.0,MIL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT04M09.00S,2024-03-25T01:07:35.9Z,4,REGULAR,substitution,in,[],1641717,,,1610612760,107,86,2024-03-25T01:07:55Z,6010000,False,,,0,,SUB in: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT03M54.00S,2024-03-25T01:08:07.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629026,96.92838370565046,94.36274509803921,1610612760,107,86,2024-03-25T01:08:13Z,6020000,False,222.0,-24.0,1,right,MISS K. Williams 3PT,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Right Corner 3,24+ Right,22.31,Missed,,,,,,,,,,,,,,,,,,
608,PT03M51.00S,2024-03-25T01:08:10.8Z,4,REGULAR,rebound,defensive,[],203114,,,1610612749,107,86,2024-03-25T01:08:13Z,6030000,False,,,0,,K. Middleton REBOUND (Off:2 Def:8),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Right Corner 3,24+ Right,,,,,,,,607.0,10.0,8.0,2.0,,,,,,,,,
609,PT03M50.00S,2024-03-25T01:08:25.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,107,86,2024-03-25T01:08:25Z,6040000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT03M42.00S,2024-03-25T01:11:21.5Z,4,REGULAR,2pt,Jump Shot,[],203114,18.00262812089356,31.15042892156863,1610612749,109,86,2024-03-25T01:15:28Z,6050000,False,94.0,117.0,1,left,K. Middleton 15' step back Jump Shot (11 PTS),[203114],1610612749.0,MIL,step back,,,Middleton,K. Middleton,,,,,Mid-Range,8-16 Right,15.0,Made,11.0,,,,,,,,,,,,,,,,,
614,PT03M39.00S,2024-03-25T01:11:30.6Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203114,,,1610612760,109,86,2024-03-25T01:12:18Z,6060000,False,,,0,,K. Middleton transition take personal FOUL (3 PF) (Waters III 1 FT),"[203114, 1630322]",1610612749.0,MIL,transition take,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Right Center,,,,,,,201245.0,,,,,,3.0,0.0,Waters III,1630322.0,,,,
616,PT03M39.00S,2024-03-25T01:12:06.9Z,4,REGULAR,freethrow,1 of 1,[],1630322,,,1610612760,109,87,2024-03-25T01:12:28Z,6080000,False,,,0,,L. Waters III transition take Free Throw 1 of 1 (6 PTS),[1630322],1610612760.0,OKC,transition take,,,Waters III,L. Waters III,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
617,PT03M39.00S,2024-03-25T01:12:23.4Z,4,REGULAR,substitution,out,[],1627736,,,1610612749,109,87,2024-03-25T01:12:33Z,6090000,False,,,0,,SUB out: M. Beasley,[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT03M39.00S,2024-03-25T01:12:23.4Z,4,REGULAR,substitution,out,[],203114,,,1610612749,109,87,2024-03-25T01:12:33Z,6100000,False,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT03M39.00S,2024-03-25T01:12:23.4Z,4,REGULAR,substitution,in,[],1641748,,,1610612749,109,87,2024-03-25T01:12:33Z,6110000,False,,,0,,SUB in: A. Jackson Jr.,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT03M39.00S,2024-03-25T01:12:23.4Z,4,REGULAR,substitution,in,[],201976,,,1610612749,109,87,2024-03-25T01:12:33Z,6120000,False,,,0,,SUB in: P. Beverley,[201976],1610612749.0,MIL,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT03M29.00S,2024-03-25T01:12:35.9Z,4,REGULAR,turnover,lost ball,[],202687,,,1610612760,109,87,2024-03-25T01:12:41Z,6130000,False,,,0,,B. Biyombo lost ball TURNOVER (1 TO),"[202687, 1626171]",1610612760.0,OKC,,,,Biyombo,B. Biyombo,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,1.0,,,,,Portis,1626171.0,,
622,PT03M29.00S,2024-03-25T01:12:35.9Z,4,REGULAR,steal,,[],1626171,,,1610612749,109,87,2024-03-25T01:12:39Z,6140000,False,,,0,,B. Portis STEAL (2 STL),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
623,PT03M24.00S,2024-03-25T01:12:40.1Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626171,6.258212877792378,54.166666666666664,1610612749,111,87,2024-03-25T01:12:50Z,6150000,False,-21.0,6.0,1,left,B. Portis running DUNK (15 PTS) (A. Jackson Jr. 1 AST),"[1626171, 1641748]",1610612749.0,MIL,running,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,2.17,Made,15.0,A. Jackson Jr.,1641748.0,1.0,,,,,,,,,,,,,,
625,PT03M16.00S,2024-03-25T01:12:48.3Z,4,REGULAR,turnover,bad pass,[],202687,,,1610612760,111,87,2024-03-25T01:26:50Z,6170000,False,,,0,,B. Biyombo bad pass TURNOVER (2 TO),"[202687, 1626171]",1610612760.0,OKC,,,,Biyombo,B. Biyombo,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,2.0,,,,,Portis,1626171.0,,
626,PT03M16.00S,2024-03-25T01:12:48.3Z,4,REGULAR,steal,,[],1626171,,,1610612749,111,87,2024-03-25T01:12:51Z,6180000,False,,,0,,B. Portis STEAL (3 STL),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
673,PT03M14.00S,2024-03-25T01:12:50.3Z,4,REGULAR,turnover,lost ball,[],1626171,,,1610612749,111,87,2024-03-25T01:26:55Z,6185000,False,,,0,,B. Portis lost ball TURNOVER (3 TO),"[1626171, 202687]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,3.0,,,,,Biyombo,202687.0,,
674,PT03M14.00S,2024-03-25T01:12:50.3Z,4,REGULAR,steal,,[],202687,,,1610612760,111,87,2024-03-25T01:21:29Z,6187500,False,,,0,,B. Biyombo STEAL (1 STL),[202687],1610612760.0,OKC,,,,Biyombo,B. Biyombo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
629,PT03M13.00S,2024-03-25T01:13:00.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641748,,,1610612760,111,87,2024-03-25T01:22:08Z,6210000,False,,,0,,A. Jackson Jr. personal FOUL (1 PF) (Biyombo 2 FT),"[1641748, 202687]",1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,201245.0,,,,,,1.0,0.0,Biyombo,202687.0,,,,
633,PT03M13.00S,2024-03-25T01:13:35.0Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],202687,,,1610612760,111,87,2024-03-25T01:22:08Z,6225000,False,,,0,,MISS B. Biyombo Free Throw 1 of 2,[202687],1610612760.0,OKC,,,,Biyombo,B. Biyombo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
634,PT03M13.00S,2024-03-25T01:13:35.0Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612760,111,87,2024-03-25T01:22:08Z,6227500,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,633.0,,,,,,,,,,,,
675,PT03M13.00S,2024-03-25T01:13:56.5Z,4,REGULAR,substitution,out,[],1626171,,,1610612760,111,87,2024-03-25T01:23:52Z,6228125,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
676,PT03M13.00S,2024-03-25T01:13:56.5Z,4,REGULAR,substitution,in,[],1641753,,,1610612760,111,87,2024-03-25T01:23:52Z,6228437,False,,,0,,SUB in: C. Livingston,[1641753],1610612749.0,MIL,,,,Livingston,C. Livingston,,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT03M13.00S,2024-03-25T01:13:56.5Z,4,REGULAR,substitution,out,[],201976,,,1610612760,111,87,2024-03-25T01:24:31Z,6228593,False,,,0,,SUB out: P. Beverley,[201976],1610612749.0,MIL,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT03M13.00S,2024-03-25T01:13:56.5Z,4,REGULAR,substitution,in,[],203648,,,1610612760,111,87,2024-03-25T01:24:31Z,6228671,False,,,0,,SUB in: T. Antetokounmpo,[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT03M13.00S,2024-03-25T01:13:35.0Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],202687,,,1610612760,111,87,2024-03-25T01:22:08Z,6228750,False,,,0,,MISS B. Biyombo Free Throw 2 of 2,[202687],1610612760.0,OKC,,,,Biyombo,B. Biyombo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
638,PT03M12.00S,2024-03-25T01:13:36.0Z,4,REGULAR,rebound,defensive,[],203648,,,1610612749,111,87,2024-03-25T01:22:08Z,6229375,False,,,0,,T. Antetokounmpo REBOUND (Off:0 Def:1),[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,637.0,1.0,1.0,0.0,,,,,,,,,
639,PT03M01.00S,2024-03-25T01:14:18.0Z,4,REGULAR,3pt,Jump Shot,[],1641753,6.521024967148489,95.09803921568627,1610612749,111,87,2024-03-25T01:19:04Z,6285000,False,-225.0,9.0,1,left,MISS C. Livingston 3PT,[1641753],1610612749.0,MIL,,,,Livingston,C. Livingston,,,,,Left Corner 3,24+ Left,22.57,Missed,,,,,,,,,,,,,,,,,,
640,PT02M59.00S,2024-03-25T01:14:20.0Z,4,REGULAR,rebound,offensive,[],1641748,,,1610612749,111,87,2024-03-25T01:19:04Z,6287500,False,,,0,,A. Jackson Jr. REBOUND (Off:1 Def:0),[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,Left Corner 3,24+ Left,,,,,,,,639.0,1.0,0.0,1.0,,,,,,,,,
641,PT02M54.00S,2024-03-25T01:14:24.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630699,19.185282522996058,40.709252450980394,1610612749,113,87,2024-03-25T01:20:23Z,6288750,False,46.0,128.0,1,left,M. Beauchamp 13' pullup Jump Shot (2 PTS),[1630699],1610612749.0,MIL,pullup,,,Beauchamp,M. Beauchamp,,,,,In The Paint (Non-RA),8-16 Center,13.6,Made,2.0,,,,,,,,,,,,,,,,,
642,PT02M35.00S,2024-03-25T01:14:34.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641717,83.919185282523,36.51960784313725,1610612760,113,89,2024-03-25T01:23:03Z,6340000,False,-67.0,99.0,1,right,C. Wallace 11' step back Jump Shot (5 PTS),[1641717],1610612760.0,OKC,step back,,,Wallace,C. Wallace,,,,,In The Paint (Non-RA),8-16 Left,11.95,Made,5.0,,,,,,,,,,,,,,,,,
643,PT02M15.00S,2024-03-25T01:14:54.8Z,4,REGULAR,3pt,Jump Shot,[],1630699,31.61957950065703,67.64705882352942,1610612749,113,89,2024-03-25T01:23:22Z,6350000,False,-88.0,245.0,1,left,MISS M. Beauchamp 26' step back 3PT,[1630699],1610612749.0,MIL,step back,,,Beauchamp,M. Beauchamp,,,,,Above the Break 3,24+ Left Center,26.01,Missed,,,,,,,,,,,,,,,,,,
644,PT02M12.00S,2024-03-25T01:14:57.8Z,4,REGULAR,rebound,offensive,[],1641748,,,1610612749,113,89,2024-03-25T01:14:57Z,6360000,False,,,0,,A. Jackson Jr. REBOUND (Off:2 Def:0),[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,643.0,2.0,0.0,2.0,,,,,,,,,
645,PT02M12.00S,2024-03-25T01:15:01.0Z,4,REGULAR,turnover,bad pass,[],1641748,,,1610612749,113,89,2024-03-25T01:15:07Z,6370000,False,,,0,,A. Jackson Jr. bad pass TURNOVER (1 TO),"[1641748, 1629026]",1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,1.0,,,,,Williams,1629026.0,,
646,PT02M12.00S,2024-03-25T01:15:01.0Z,4,REGULAR,steal,,[],1629026,,,1610612760,113,89,2024-03-25T01:15:04Z,6380000,False,,,0,,K. Williams STEAL (1 STL),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
647,PT02M12.00S,2024-03-25T01:15:06.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203648,,,1610612760,113,89,2024-03-25T01:15:18Z,6390000,False,,,0,,T. Antetokounmpo personal FOUL (1 PF) (Williams 2 FT),"[203648, 1629026]",1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,Mid-Range,16-24 Right Center,,,,,,,201245.0,,,,,,1.0,0.0,Williams,1629026.0,,,,
649,PT02M12.00S,2024-03-25T01:15:29.5Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1629026,,,1610612760,113,90,2024-03-25T01:15:29Z,6410000,False,,,0,,K. Williams Free Throw 1 of 2 (5 PTS),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
650,PT02M12.00S,2024-03-25T01:15:42.8Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1629026,,,1610612760,113,91,2024-03-25T01:15:42Z,6420000,False,,,0,,K. Williams Free Throw 2 of 2 (6 PTS),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
651,PT01M52.00S,2024-03-25T01:16:03.7Z,4,REGULAR,turnover,lost ball,[],201568,,,1610612749,113,91,2024-03-25T01:16:11Z,6430000,False,,,0,,D. Gallinari lost ball TURNOVER (1 TO),"[201568, 1641717]",1610612749.0,MIL,,,,Gallinari,D. Gallinari,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,1.0,,,,,Wallace,1641717.0,,
652,PT01M52.00S,2024-03-25T01:16:03.7Z,4,REGULAR,steal,,[],1641717,,,1610612760,113,91,2024-03-25T01:16:07Z,6440000,False,,,0,,C. Wallace STEAL (2 STL),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
653,PT01M40.00S,2024-03-25T01:16:17.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630699,,,1610612760,113,91,2024-03-25T01:16:26Z,6450000,False,,,0,,M. Beauchamp shooting personal FOUL (1 PF) (Wiggins 2 FT),"[1630699, 1630598]",1610612749.0,MIL,shooting,,,Beauchamp,M. Beauchamp,,,,,Restricted Area,0-8 Center,,,,,,,101284.0,,,,,,1.0,0.0,Wiggins,1630598.0,,,,
655,PT01M40.00S,2024-03-25T01:16:36.4Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630598,,,1610612760,113,92,2024-03-25T01:16:36Z,6470000,False,,,0,,A. Wiggins Free Throw 1 of 2 (7 PTS),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
656,PT01M40.00S,2024-03-25T01:16:48.8Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1630598,,,1610612760,113,93,2024-03-25T01:16:48Z,6480000,False,,,0,,A. Wiggins Free Throw 2 of 2 (8 PTS),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
657,PT01M22.00S,2024-03-25T01:17:08.5Z,4,REGULAR,3pt,Jump Shot,[],201568,33.327858081471746,56.372549019607845,1610612749,116,93,2024-03-25T01:17:13Z,6490000,False,-32.0,261.0,1,left,D. Gallinari 26' 3PT  (3 PTS) (A. Jackson Jr. 2 AST),"[201568, 1641748]",1610612749.0,MIL,,,,Gallinari,D. Gallinari,,,,,Above the Break 3,24+ Center,26.27,Made,3.0,A. Jackson Jr.,1641748.0,2.0,,,,,,,,,,,,,,
660,PT01M07.00S,2024-03-25T01:17:37.6Z,4,REGULAR,turnover,bad pass,[],1641717,,,1610612760,116,93,2024-03-25T01:17:43Z,6520000,False,,,0,,C. Wallace bad pass TURNOVER (1 TO),"[1641717, 201568]",1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,1.0,,,,,Gallinari,201568.0,,
661,PT01M07.00S,2024-03-25T01:17:37.6Z,4,REGULAR,steal,,[],201568,,,1610612749,116,93,2024-03-25T01:17:40Z,6530000,False,,,0,,D. Gallinari STEAL (1 STL),[201568],1610612749.0,MIL,,,,Gallinari,D. Gallinari,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
662,PT01M03.00S,2024-03-25T01:17:41.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641753,8.623521681997373,50.245098039215684,1610612749,118,93,2024-03-25T01:17:48Z,6540000,False,-1.0,29.0,1,left,C. Livingston running Layup (2 PTS) (T. Antetokounmpo 1 AST),"[1641753, 203648]",1610612749.0,MIL,running,,,Livingston,C. Livingston,,,,,Restricted Area,0-8 Center,2.86,Made,2.0,T. Antetokounmpo,203648.0,1.0,,,,,,,,,,,,,,
663,PT00M54.60S,2024-03-25T01:17:53.6Z,4,REGULAR,turnover,out-of-bounds,[],1630598,,,1610612760,118,93,2024-03-25T01:18:00Z,6550000,False,,,0,,A. Wiggins bad pass out-of-bounds TURNOVER (2 TO),[1630598],1610612760.0,OKC,bad pass,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,,,,,,,101284.0,,,,,2.0,,,,,,,,
664,PT00M41.90S,2024-03-25T01:18:15.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],201568,36.08738501971091,24.509803921568626,1610612749,118,93,2024-03-25T01:18:19Z,6560000,False,127.0,287.0,1,left,MISS D. Gallinari 31' 3PT,[201568],1610612749.0,MIL,,,,Gallinari,D. Gallinari,,,,,Above the Break 3,24+ Right Center,31.38,Missed,,,,,,,,,,,,,,,,,,
665,PT00M41.90S,2024-03-25T01:18:15.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612760,118,93,2024-03-25T01:18:19Z,6570000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,664.0,,,,,,,,,,,,
668,PT00M29.60S,2024-03-25T01:18:35.6Z,4,REGULAR,3pt,Jump Shot,[],1630322,78.26872536136662,6.61764705882353,1610612760,118,93,2024-03-25T01:18:44Z,6590000,False,-217.0,152.0,1,right,MISS L. Waters III 26' 3PT,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,Above the Break 3,24+ Left Center,26.47,Missed,,,,,,,,,,,,,,,,,,
669,PT00M26.40S,2024-03-25T01:18:38.8Z,4,REGULAR,rebound,defensive,[],1641748,,,1610612749,118,93,2024-03-25T01:18:44Z,6600000,False,,,0,,A. Jackson Jr. REBOUND (Off:2 Def:1),[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,668.0,3.0,1.0,2.0,,,,,,,,,
670,PT00M04.50S,2024-03-25T01:19:03.9Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612749,118,93,2024-03-25T01:19:16Z,6610000,False,,,0,,MIL shot clock Team TURNOVER,[],1610612749.0,MIL,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,101284.0,,,,,,,,,,,,,
671,PT00M00.00S,2024-03-25T01:19:25.7Z,4,REGULAR,period,end,[],0,,,1610612760,118,93,2024-03-25T01:19:25Z,6620000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT00M00.00S,2024-03-25T01:19:28.6Z,4,REGULAR,game,end,[],0,,,0,118,93,2024-03-25T01:19:28Z,6630000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
