actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
420,PT06M52.00S,2024-01-02T02:42:02.5Z,3,REGULAR,foul,personal,['2freethrow'],203081,,,1610612754,73,65,2024-01-02T02:42:26Z,4100000,False,,,0,,D. Lillard shooting personal FOUL (2 PF) (Turner 2 FT),"[203081, 1626167]",1610612749.0,MIL,shooting,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627962.0,2.0,0.0,Turner,1626167.0,,,,,
422,PT06M52.00S,2024-01-02T02:42:27.8Z,3,REGULAR,freethrow,1 of 2,[],1626167,,,1610612754,73,66,2024-01-02T02:42:27Z,4120000,False,,,0,,M. Turner Free Throw 1 of 2 (8 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
423,PT06M52.00S,2024-01-02T02:42:41.2Z,3,REGULAR,freethrow,2 of 2,[],1626167,,,1610612754,73,67,2024-01-02T02:42:41Z,4130000,False,,,0,,M. Turner Free Throw 2 of 2 (9 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
424,PT06M27.00S,2024-01-02T02:43:07.7Z,3,REGULAR,3pt,Jump Shot,[],201572,95.0886990801577,95.58823529411765,1610612749,73,67,2024-01-02T02:43:23Z,4140000,False,228.0,-6.0,1,right,MISS B. Lopez 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Right Corner 3,24+ Right,22.8,Missed,,,,,,,,,,,,,,,,,,
425,PT06M23.00S,2024-01-02T02:43:11.7Z,3,REGULAR,rebound,offensive,[],203081,,,1610612749,73,67,2024-01-02T02:43:23Z,4150000,False,,,0,,D. Lillard REBOUND (Off:1 Def:6),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Right Corner 3,24+ Right,,,,424.0,7.0,6.0,1.0,,,,,,,,,,,,,
426,PT06M22.00S,2024-01-02T02:43:29.1Z,3,REGULAR,foul,personal,['2freethrow'],1630174,,,1610612749,73,67,2024-01-02T02:43:53Z,4160000,False,,,0,,A. Nesmith shooting personal FOUL (2 PF) (Lillard 2 FT),"[1630174, 203081]",1610612754.0,IND,shooting,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627962.0,2.0,0.0,Lillard,203081.0,,,,,
428,PT06M22.00S,2024-01-02T02:43:54.8Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],203081,,,1610612749,74,67,2024-01-02T02:43:54Z,4180000,False,,,0,,D. Lillard Free Throw 1 of 2 (10 PTS),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
429,PT06M22.00S,2024-01-02T02:43:59.3Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],203081,,,1610612749,75,67,2024-01-02T02:43:59Z,4190000,False,,,0,,D. Lillard Free Throw 2 of 2 (11 PTS),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
430,PT06M00.00S,2024-01-02T02:44:22.5Z,3,REGULAR,3pt,Jump Shot,[],1627741,29.911300919842315,77.69607843137256,1610612754,75,67,2024-01-02T02:44:27Z,4200000,False,-138.0,229.0,1,left,MISS B. Hield 26' 3PT,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,26.74,Missed,,,,,,,,,,,,,,,,,,
431,PT05M57.00S,2024-01-02T02:44:25.5Z,3,REGULAR,rebound,defensive,[],1627736,,,1610612749,75,67,2024-01-02T02:44:27Z,4210000,False,,,0,,M. Beasley REBOUND (Off:0 Def:3),[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Left Center,,,,430.0,3.0,3.0,0.0,,,,,,,,,,,,,
432,PT05M40.00S,2024-01-02T02:44:45.1Z,3,REGULAR,2pt,Jump Shot,[],201572,90.62089356110381,68.62745098039215,1610612749,75,67,2024-01-02T02:50:04Z,4220000,False,93.0,36.0,1,right,MISS B. Lopez 9' pullup bank Shot,[201572],1610612749.0,MIL,pullup bank,,,Lopez,B. Lopez,,,,,Mid-Range,8-16 Right,9.97,Missed,,,,,,,,,,,,,,,,,,
433,PT05M39.00S,2024-01-02T02:44:46.1Z,3,REGULAR,rebound,offensive,[],203507,,,1610612749,75,67,2024-01-02T02:50:04Z,4230000,False,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:12),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Right,,,,432.0,14.0,12.0,2.0,,,,,,,,,,,,,
434,PT05M39.00S,2024-01-02T02:44:52.3Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",203507,94.40999984741211,50.0,1610612749,77,67,2024-01-02T02:50:19Z,4240000,False,0.0,0.0,1,right,G. Antetokounmpo putback DUNK (22 PTS),[203507],1610612749.0,MIL,putback,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,0.0,Made,22.0,,,,,,,,,,,,,,,,,
435,PT05M26.00S,2024-01-02T02:44:56.6Z,3,REGULAR,3pt,Jump Shot,[],1630174,35.955978975032856,48.77450980392157,1610612754,77,67,2024-01-02T02:45:07Z,4250000,False,6.0,285.0,1,left,MISS A. Nesmith 28' 3PT,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Center,28.56,Missed,,,,,,,,,,,,,,,,,,
436,PT05M23.00S,2024-01-02T02:44:59.6Z,3,REGULAR,rebound,defensive,[],1627736,,,1610612749,77,67,2024-01-02T02:45:07Z,4260000,False,,,0,,M. Beasley REBOUND (Off:0 Def:4),[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Center,,,,435.0,4.0,4.0,0.0,,,,,,,,,,,,,
437,PT05M05.00S,2024-01-02T02:45:18.1Z,3,REGULAR,3pt,Jump Shot,[],201572,94.1688567674113,95.58823529411765,1610612749,80,67,2024-01-02T02:45:30Z,4270000,False,228.0,2.0,1,right,B. Lopez 3PT  (16 PTS) (G. Antetokounmpo 8 AST),"[201572, 203507]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Right Corner 3,24+ Right,22.79,Made,16.0,,,,,G. Antetokounmpo,203507.0,8.0,,,,,,,,,,
439,PT04M47.00S,2024-01-02T02:45:36.6Z,3,REGULAR,2pt,Jump Shot,[],1631097,19.398817345597898,16.176470588235293,1610612754,80,67,2024-01-02T02:45:43Z,4290000,False,169.0,130.0,1,left,MISS B. Mathurin 21' Jump Shot,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Mid-Range,16-24 Right Center,21.32,Missed,,,,,,,,,,,,,,,,,,
440,PT04M42.00S,2024-01-02T02:45:41.6Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,80,67,2024-01-02T02:45:43Z,4300000,False,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:13),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Right Center,,,,439.0,15.0,13.0,2.0,,,,,,,,,,,,,
441,PT04M38.00S,2024-01-02T02:45:51.7Z,3,REGULAR,foul,personal,[],1626167,,,1610612749,80,67,2024-01-02T02:46:05Z,4310000,False,,,0,,M. Turner personal FOUL (3 PF),"[1626167, 203507]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1627962.0,3.0,0.0,Antetokounmpo,203507.0,,,,,
443,PT04M38.00S,2024-01-02T02:45:59.9Z,3,REGULAR,substitution,out,[],201572,,,1610612749,80,67,2024-01-02T02:46:14Z,4330000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT04M38.00S,2024-01-02T02:45:59.9Z,3,REGULAR,substitution,out,[],1627741,,,1610612749,80,67,2024-01-02T02:46:14Z,4340000,False,,,0,,SUB out: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT04M38.00S,2024-01-02T02:45:59.9Z,3,REGULAR,substitution,out,[],1626167,,,1610612749,80,67,2024-01-02T02:46:14Z,4350000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT04M38.00S,2024-01-02T02:45:59.9Z,3,REGULAR,substitution,in,[],1626171,,,1610612749,80,67,2024-01-02T02:46:14Z,4360000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT04M38.00S,2024-01-02T02:45:59.9Z,3,REGULAR,substitution,in,[],1630167,,,1610612749,80,67,2024-01-02T02:46:14Z,4370000,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT04M38.00S,2024-01-02T02:45:59.9Z,3,REGULAR,substitution,in,[],1630543,,,1610612749,80,67,2024-01-02T02:46:14Z,4380000,False,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT04M31.00S,2024-01-02T02:46:25.9Z,3,REGULAR,2pt,Jump Shot,[],203081,73.40670170827858,43.38235294117647,1610612749,82,67,2024-01-02T02:51:50Z,4390000,False,-33.0,197.0,1,right,D. Lillard 20' pullup Jump Shot (13 PTS) (G. Antetokounmpo 9 AST),"[203081, 203507]",1610612749.0,MIL,pullup,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Center,20.03,Made,13.0,,,,,G. Antetokounmpo,203507.0,9.0,,,,,,,,,,
451,PT04M22.00S,2024-01-02T02:46:35.1Z,3,REGULAR,2pt,Jump Shot,[],1630169,17.16491458607096,18.38235294117647,1610612754,82,69,2024-01-02T02:46:40Z,4410000,False,158.0,109.0,1,left,T. Haliburton 19' pullup Jump Shot (12 PTS),[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Mid-Range,16-24 Right,19.2,Made,12.0,,,,,,,,,,,,,,,,,
452,PT04M09.00S,2024-01-02T02:46:49.1Z,3,REGULAR,3pt,Jump Shot,[],203507,65.78515111695138,45.34313725490196,1610612749,82,69,2024-01-02T02:52:19Z,4420000,False,-23.0,269.0,1,right,MISS G. Antetokounmpo 27' pullup 3PT,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Center,27.01,Missed,,,,,,,,,,,,,,,,,,
453,PT04M05.00S,2024-01-02T02:46:53.1Z,3,REGULAR,rebound,defensive,[],1631097,,,1610612754,82,69,2024-01-02T02:47:00Z,4430000,False,,,0,,B. Mathurin REBOUND (Off:1 Def:5),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Center,,,,452.0,6.0,5.0,1.0,,,,,,,,,,,,,
455,PT04M01.00S,2024-01-02T02:47:04.9Z,3,REGULAR,substitution,out,[],203114,,,1610612754,82,69,2024-01-02T02:47:11Z,4450000,False,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT04M01.00S,2024-01-02T02:47:04.9Z,3,REGULAR,substitution,in,[],1626192,,,1610612754,82,69,2024-01-02T02:47:11Z,4460000,False,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT04M00.00S,2024-01-02T02:47:18.3Z,3,REGULAR,foul,personal,[],1626171,,,1610612754,82,69,2024-01-02T02:47:35Z,4470000,False,,,0,,B. Portis personal FOUL (3 PF),"[1626171, 1630167]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627962.0,3.0,0.0,Toppin,1630167.0,,,,,
459,PT03M50.00S,2024-01-02T02:47:50.6Z,3,REGULAR,foul,personal,['2freethrow'],203081,,,1610612754,82,69,2024-01-02T02:48:01Z,4490000,False,,,0,,D. Lillard shooting personal FOUL (3 PF) (Jackson 2 FT),"[203081, 1630543]",1610612749.0,MIL,shooting,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,2005.0,3.0,0.0,Jackson,1630543.0,,,,,
461,PT03M50.00S,2024-01-02T02:48:14.0Z,3,REGULAR,freethrow,1 of 2,[],1630543,,,1610612754,82,70,2024-01-02T02:48:14Z,4510000,False,,,0,,I. Jackson Free Throw 1 of 2 (9 PTS),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
462,PT03M50.00S,2024-01-02T02:48:30.0Z,3,REGULAR,freethrow,2 of 2,[],1630543,,,1610612754,82,71,2024-01-02T02:48:30Z,4520000,False,,,0,,I. Jackson Free Throw 2 of 2 (10 PTS),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
463,PT03M35.00S,2024-01-02T02:48:46.2Z,3,REGULAR,3pt,Jump Shot,[],1626171,68.9388961892247,66.42156862745098,1610612749,82,71,2024-01-02T02:48:52Z,4530000,False,82.0,239.0,1,right,MISS B. Portis 25' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Right Center,25.32,Missed,,,,,,,,,,,,,,,,,,
464,PT03M33.00S,2024-01-02T02:48:48.2Z,3,REGULAR,rebound,offensive,[],1626171,,,1610612749,82,71,2024-01-02T02:48:52Z,4540000,False,,,0,,B. Portis REBOUND (Off:1 Def:3),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Right Center,,,,463.0,4.0,3.0,1.0,,,,,,,,,,,,,
465,PT03M32.00S,2024-01-02T02:48:49.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626171,92.19776609724047,49.754901960784316,1610612749,84,71,2024-01-02T02:48:55Z,4550000,False,-1.0,21.0,1,right,B. Portis driving floating bank Jump Shot (4 PTS),[1626171],1610612749.0,MIL,driving floating bank,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,2.08,Made,4.0,,,,,,,,,,,,,,,,,
466,PT03M16.00S,2024-01-02T02:49:05.5Z,3,REGULAR,3pt,Jump Shot,[],1630169,35.173702365308806,33.24142156862745,1610612754,84,74,2024-01-02T02:53:39Z,4560000,False,84.0,278.0,1,left,T. Haliburton 29' 3PT pullup (15 PTS) (O. Toppin 2 AST),"[1630169, 1630167]",1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,29.05,Made,15.0,,,,,O. Toppin,1630167.0,2.0,,,,,,,,,,
467,PT03M16.00S,2024-01-02T02:49:11.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,84,74,2024-01-02T02:49:11Z,4570000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT03M16.00S,2024-01-02T02:51:34.4Z,3,REGULAR,substitution,out,[],203507,,,1610612749,84,74,2024-01-02T02:51:56Z,4580000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT03M16.00S,2024-01-02T02:51:34.4Z,3,REGULAR,substitution,out,[],1630174,,,1610612749,84,74,2024-01-02T02:51:56Z,4590000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT03M16.00S,2024-01-02T02:51:34.4Z,3,REGULAR,substitution,in,[],201572,,,1610612749,84,74,2024-01-02T02:51:56Z,4600000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT03M16.00S,2024-01-02T02:51:34.4Z,3,REGULAR,substitution,in,[],204456,,,1610612749,84,74,2024-01-02T02:51:56Z,4610000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT03M03.00S,2024-01-02T02:52:17.7Z,3,REGULAR,3pt,Jump Shot,[],203081,69.72733245729303,24.509803921568626,1610612749,84,74,2024-01-02T02:52:27Z,4620000,False,-127.0,232.0,1,right,MISS D. Lillard 26' 3PT,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,26.48,Missed,,,,,,,,,,,,,,,,,,
474,PT03M00.00S,2024-01-02T02:52:20.7Z,3,REGULAR,rebound,defensive,[],1630543,,,1610612754,84,74,2024-01-02T02:52:27Z,4630000,False,,,0,,I. Jackson REBOUND (Off:2 Def:4),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Above the Break 3,24+ Left Center,,,,473.0,6.0,4.0,2.0,,,,,,,,,,,,,
475,PT02M55.00S,2024-01-02T02:52:26.0Z,3,REGULAR,2pt,Jump Shot,[],1630169,22.158344283837057,48.529411764705884,1610612754,84,76,2024-01-02T02:52:35Z,4640000,False,7.0,156.0,1,left,T. Haliburton 15' driving floating Jump Shot (17 PTS),[1630169],1610612754.0,IND,driving floating,,,Haliburton,T. Haliburton,,,,,Mid-Range,8-16 Center,15.6,Made,17.0,,,,,,,,,,,,,,,,,
476,PT02M39.00S,2024-01-02T02:52:41.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203081,90.62089356110381,43.872549019607845,1610612749,84,76,2024-01-02T02:54:33Z,4650000,False,-31.0,36.0,1,right,MISS D. Lillard driving finger roll Layup,[203081],1610612749.0,MIL,driving finger roll,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),0-8 Center,4.7,Missed,,,,,,,,,,,,,,,,,,
477,PT02M38.00S,2024-01-02T02:52:42.2Z,3,REGULAR,rebound,defensive,[],1630543,,,1610612754,84,76,2024-01-02T02:53:05Z,4660000,False,,,0,,I. Jackson REBOUND (Off:2 Def:5),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,476.0,7.0,5.0,2.0,,,,,,,,,,,,,
478,PT02M32.00S,2024-01-02T02:52:49.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630543,6.521024967148489,49.26470588235294,1610612754,84,78,2024-01-02T02:52:56Z,4670000,False,4.0,9.0,1,left,I. Jackson cutting Layup (12 PTS) (T. McConnell 5 AST),"[1630543, 204456]",1610612754.0,IND,cutting,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,0.95,Made,12.0,,,,,T. McConnell,204456.0,5.0,,,,,,,,,,
480,PT02M06.00S,2024-01-02T02:53:14.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1626171,87.33574244415243,43.627450980392155,1610612749,84,78,2024-01-02T02:55:19Z,4690000,False,-32.0,67.0,1,right,MISS B. Portis 7' turnaround bank Hook,[1626171],1610612749.0,MIL,turnaround bank,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,7.38,Missed,,,,,,,,,,,,,,,,,,
481,PT02M04.00S,2024-01-02T02:53:16.3Z,3,REGULAR,rebound,defensive,[],1631097,,,1610612754,84,78,2024-01-02T02:53:23Z,4700000,False,,,0,,B. Mathurin REBOUND (Off:1 Def:6),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,,,,480.0,7.0,6.0,1.0,,,,,,,,,,,,,
482,PT01M59.00S,2024-01-02T02:53:21.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630167,7.966491458607096,54.166666666666664,1610612754,84,78,2024-01-02T02:53:36Z,4710000,False,-21.0,22.0,1,left,MISS O. Toppin running alley-oop DUNK,[1630167],1610612754.0,IND,running alley-oop,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,3.06,Missed,,,,,,,,,,,,,,,,,,
483,PT01M59.00S,2024-01-02T02:53:21.3Z,3,REGULAR,rebound,offensive,[],1630167,,,1610612754,84,78,2024-01-02T02:53:36Z,4720000,False,,,0,,O. Toppin REBOUND (Off:1 Def:0),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,,,,482.0,1.0,0.0,1.0,,,,,,,,,,,,,
484,PT01M51.00S,2024-01-02T02:53:31.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1631097,11.12023653088042,58.82352941176471,1610612754,84,80,2024-01-02T02:53:45Z,4730000,False,-44.0,52.0,1,left,B. Mathurin 6' driving floating bank Jump Shot (16 PTS),[1631097],1610612754.0,IND,driving floating bank,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,6.82,Made,16.0,,,,,,,,,,,,,,,,,
485,PT01M51.00S,2024-01-02T02:53:34.5Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",201572,,,1610612754,84,80,2024-01-02T02:53:43Z,4740000,False,,,0,,B. Lopez shooting personal FOUL (2 PF) (Mathurin 1 FT),"[201572, 1631097]",1610612749.0,MIL,shooting,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202007.0,2.0,0.0,Mathurin,1631097.0,,,,,
487,PT01M51.00S,2024-01-02T02:53:49.2Z,3,REGULAR,substitution,out,[],1627736,,,1610612754,84,80,2024-01-02T02:54:11Z,4760000,False,,,0,,SUB out: M. Beasley,[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT01M51.00S,2024-01-02T02:53:49.2Z,3,REGULAR,substitution,in,[],1626166,,,1610612754,84,80,2024-01-02T02:54:11Z,4770000,False,,,0,,SUB in: C. Payne,[1626166],1610612749.0,MIL,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT01M51.00S,2024-01-02T02:54:10.5Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],1631097,,,1610612754,84,80,2024-01-02T02:54:13Z,4780000,False,,,0,,MISS B. Mathurin Free Throw 1 of 1,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
490,PT01M48.00S,2024-01-02T02:54:13.5Z,3,REGULAR,rebound,offensive,[],1630167,,,1610612754,84,80,2024-01-02T02:54:13Z,4790000,False,,,0,,O. Toppin REBOUND (Off:2 Def:0),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,489.0,2.0,0.0,2.0,,,,,,,,,,,,,
491,PT01M40.00S,2024-01-02T02:54:19.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630169,36.25369579500657,20.121017156862745,1610612754,84,80,2024-01-02T02:56:36Z,4800000,False,149.0,288.0,1,left,MISS T. Haliburton 32' pullup 3PT,[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,32.47,Missed,,,,,,,,,,,,,,,,,,
492,PT01M36.00S,2024-01-02T02:54:23.4Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,84,80,2024-01-02T02:54:29Z,4810000,False,,,0,,B. Portis REBOUND (Off:1 Def:4),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Right Center,,,,491.0,5.0,4.0,1.0,,,,,,,,,,,,,
493,PT01M16.00S,2024-01-02T02:54:42.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626171,84.83902759526939,56.61764705882353,1610612749,86,80,2024-01-02T02:54:47Z,4820000,False,33.0,90.0,1,right,B. Portis 9' driving floating Jump Shot (6 PTS) (C. Payne 1 AST),"[1626171, 1626166]",1610612749.0,MIL,driving floating,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Center,9.59,Made,6.0,,,,,C. Payne,1626166.0,1.0,,,,,,,,,,
495,PT01M11.00S,2024-01-02T02:54:48.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631097,6.783837056504599,51.225490196078425,1610612754,86,82,2024-01-02T02:54:55Z,4840000,False,-6.0,11.0,1,left,B. Mathurin cutting Layup (18 PTS) (T. Haliburton 9 AST),"[1631097, 1630169]",1610612754.0,IND,cutting,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,1.28,Made,18.0,,,,,T. Haliburton,1630169.0,9.0,,,,,,,,,,
497,PT00M51.20S,2024-01-02T02:55:08.9Z,3,REGULAR,2pt,Jump Shot,[],203081,87.99277266754271,19.852941176470587,1610612749,86,82,2024-01-02T02:55:21Z,4860000,False,-151.0,60.0,1,right,MISS D. Lillard 16' step back Shot,[203081],1610612749.0,MIL,step back,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Left,16.24,Missed,,,,,,,,,,,,,,,,,,
498,PT00M48.30S,2024-01-02T02:55:11.8Z,3,REGULAR,rebound,defensive,[],1631097,,,1610612754,86,82,2024-01-02T02:55:21Z,4870000,False,,,0,,B. Mathurin REBOUND (Off:1 Def:7),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Mid-Range,16-24 Left,,,,497.0,8.0,7.0,1.0,,,,,,,,,,,,,
499,PT00M44.80S,2024-01-02T02:55:15.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1631097,33.98488830486202,38.23529411764706,1610612754,86,82,2024-01-02T02:55:26Z,4880000,False,59.0,267.0,1,left,MISS B. Mathurin 27' running pullup 3PT,[1631097],1610612754.0,IND,running pullup,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Center,27.34,Missed,,,,,,,,,,,,,,,,,,
500,PT00M42.10S,2024-01-02T02:55:18.0Z,3,REGULAR,rebound,offensive,[],1631097,,,1610612754,86,82,2024-01-02T02:55:18Z,4890000,False,,,0,,B. Mathurin REBOUND (Off:2 Def:7),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Center,,,,499.0,9.0,7.0,2.0,,,,,,,,,,,,,
501,PT00M39.70S,2024-01-02T02:55:21.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630167,6.521024967148489,51.9607843137255,1610612754,86,84,2024-01-02T02:55:29Z,4900000,False,-10.0,9.0,1,left,O. Toppin alley-oop DUNK (11 PTS) (T. Haliburton 10 AST),"[1630167, 1630169]",1610612754.0,IND,alley-oop,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,1.32,Made,11.0,,,,,T. Haliburton,1630169.0,10.0,,,,,,,,,,
